"plj0047","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","24","","",""
"Grosse Sorgen","2001","Hauptschule","1 Einkommensschwächstes Quintil","878","0.313412988479895","0.296116261292793","0.330709715666996"
"Grosse Sorgen","2001","Hauptschule","2","895","0.304247781382025","0.287421161532563","0.321074401231487"
"Grosse Sorgen","2001","Hauptschule","3","658","0.342972299604942","0.321604968140232","0.364339631069652"
"Grosse Sorgen","2001","Hauptschule","4","410","0.319771341678725","0.293728404150146","0.345814279207304"
"Grosse Sorgen","2001","Hauptschule","5 Einkommensstärkstes Quintil","149","0.282748904994077","0.243817273193364","0.32168053679479"
"Grosse Sorgen","2001","Realschule","1 Einkommensschwächstes Quintil","427","0.365492042366939","0.338546724631031","0.392437360102846"
"Grosse Sorgen","2001","Realschule","2","597","0.360494084811107","0.337076980952198","0.383911188670017"
"Grosse Sorgen","2001","Realschule","3","475","0.374422821304711","0.347550160268304","0.401295482341118"
"Grosse Sorgen","2001","Realschule","4","399","0.372398655520194","0.342888959000224","0.401908352040164"
"Grosse Sorgen","2001","Realschule","5 Einkommensstärkstes Quintil","211","0.332433707965657","0.294739710901947","0.370127705029367"
"Grosse Sorgen","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","219","0.449852723567369","0.405623978488132","0.494081468646607"
"Grosse Sorgen","2001","(Fach-)Abitur","2","223","0.413675473764485","0.372994362226552","0.454356585302418"
"Grosse Sorgen","2001","(Fach-)Abitur","3","181","0.386945864783993","0.342094722526891","0.431797007041094"
"Grosse Sorgen","2001","(Fach-)Abitur","4","174","0.40202645812948","0.355023168695009","0.449029747563951"
"Grosse Sorgen","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","113","0.392621362196302","0.33592667279523","0.449316051597375"
"Grosse Sorgen","2001","AkademikerIn","1 Einkommensschwächstes Quintil","139","0.431370926865777","0.377106768936916","0.485635084794639"
"Grosse Sorgen","2001","AkademikerIn","2","260","0.44811588477702","0.408123805463159","0.488107964090881"
"Grosse Sorgen","2001","AkademikerIn","3","276","0.40402108776413","0.368028220192064","0.440013955336196"
"Grosse Sorgen","2001","AkademikerIn","4","364","0.402620930985679","0.370562562211547","0.434679299759811"
"Grosse Sorgen","2001","AkademikerIn","5 Einkommensstärkstes Quintil","396","0.36775890180005","0.337706934763439","0.397810868836662"
"Einige Sorgen","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","147","0.465568540945516","0.411085921964446","0.520051159926585"
"Einige Sorgen","2001","(noch) kein Abschluss","2","101","0.427233174062741","0.365666787829512","0.488799560295971"
"Einige Sorgen","2001","(noch) kein Abschluss","3","65","0.451062699734736","0.370070364994351","0.532055034475121"
"Einige Sorgen","2001","(noch) kein Abschluss","4","42","0.491289324590751","0.388005829557879","0.594572819623623"
"Einige Sorgen","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","20","","",""
"Einige Sorgen","2001","Hauptschule","1 Einkommensschwächstes Quintil","1302","0.469598620412951","0.450989605785772","0.48820763504013"
"Einige Sorgen","2001","Hauptschule","2","1422","0.492414252486291","0.474130055560521","0.510698449412062"
"Einige Sorgen","2001","Hauptschule","3","907","0.484203875022739","0.461709077291695","0.506698672753783"
"Einige Sorgen","2001","Hauptschule","4","595","0.486535668360087","0.458625965078431","0.514445371641743"
"Einige Sorgen","2001","Hauptschule","5 Einkommensstärkstes Quintil","276","0.559412409734456","0.516493497148982","0.602331322319931"
"Einige Sorgen","2001","Realschule","1 Einkommensschwächstes Quintil","588","0.466107992428833","0.438195681496069","0.494020303361597"
"Einige Sorgen","2001","Realschule","2","802","0.497041709408537","0.472656626840838","0.521426791976236"
"Einige Sorgen","2001","Realschule","3","635","0.504843243561405","0.477082013912429","0.532604473210381"
"Einige Sorgen","2001","Realschule","4","505","0.491803027999824","0.461286832108956","0.522319223890692"
"Einige Sorgen","2001","Realschule","5 Einkommensstärkstes Quintil","301","0.505584809607386","0.46557970806406","0.545589911150713"
"Einige Sorgen","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","198","0.392751051186913","0.349332830647348","0.436169271726478"
"Einige Sorgen","2001","(Fach-)Abitur","2","275","0.47152629668517","0.430292004544964","0.512760588825377"
"Einige Sorgen","2001","(Fach-)Abitur","3","215","0.485119415697588","0.439096240710148","0.531142590685028"
"Einige Sorgen","2001","(Fach-)Abitur","4","209","0.51000391709381","0.462081026021577","0.557926808166043"
"Einige Sorgen","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","141","0.497252279251711","0.439204032462002","0.555300526041421"
"Einige Sorgen","2001","AkademikerIn","1 Einkommensschwächstes Quintil","148","0.441846418606988","0.387435553716381","0.496257283497595"
"Einige Sorgen","2001","AkademikerIn","2","272","0.442974134142152","0.403027358197872","0.482920910086431"
"Einige Sorgen","2001","AkademikerIn","3","357","0.482348829601574","0.445696785555206","0.519000873647941"
"Einige Sorgen","2001","AkademikerIn","4","452","0.488409789772591","0.455734342731045","0.521085236814137"
"Einige Sorgen","2001","AkademikerIn","5 Einkommensstärkstes Quintil","475","0.497409134103317","0.466247938031968","0.528570330174665"
"Keine Sorgen","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","61","0.195961906755345","0.152606397087406","0.239317416423283"
"Keine Sorgen","2001","(noch) kein Abschluss","2","50","0.191682319220222","0.142692671382696","0.240671967057748"
"Keine Sorgen","2001","(noch) kein Abschluss","3","31","0.252445806742791","0.181737650732268","0.323153962753315"
"Keine Sorgen","2001","(noch) kein Abschluss","4","11","","",""
"Keine Sorgen","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Keine Sorgen","2001","Hauptschule","1 Einkommensschwächstes Quintil","583","0.216988391107155","0.20161888192018","0.23235790029413"
"Keine Sorgen","2001","Hauptschule","2","555","0.203337966131683","0.188618157251871","0.218057775011496"
"Keine Sorgen","2001","Hauptschule","3","331","0.172823825372319","0.1558049938177","0.189842656926938"
"Keine Sorgen","2001","Hauptschule","4","227","0.193692989961188","0.171625654020647","0.215760325901729"
"Keine Sorgen","2001","Hauptschule","5 Einkommensstärkstes Quintil","89","0.157838685271467","0.126319796119101","0.189357574423832"
"Keine Sorgen","2001","Realschule","1 Einkommensschwächstes Quintil","212","0.168399965204228","0.14746105580337","0.189338874605087"
"Keine Sorgen","2001","Realschule","2","216","0.142464205780355","0.125417485425299","0.159510926135412"
"Keine Sorgen","2001","Realschule","3","136","0.120733935133884","0.102642879722393","0.138824990545375"
"Keine Sorgen","2001","Realschule","4","127","0.135798316479982","0.114887378913775","0.156709254046189"
"Keine Sorgen","2001","Realschule","5 Einkommensstärkstes Quintil","88","0.161981482426956","0.132501178396786","0.191461786457127"
"Keine Sorgen","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","69","0.157396225245717","0.125019060662818","0.189773389828617"
"Keine Sorgen","2001","(Fach-)Abitur","2","65","0.114798229550345","0.0884663035656862","0.141130155535003"
"Keine Sorgen","2001","(Fach-)Abitur","3","57","0.127934719518419","0.0971760391706181","0.158693399866221"
"Keine Sorgen","2001","(Fach-)Abitur","4","35","0.0879696247767101","0.0608158024938602","0.11512344705956"
"Keine Sorgen","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","31","0.110126358551986","0.0737821285687034","0.146470588535269"
"Keine Sorgen","2001","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.126782654527235","0.0903270588330204","0.163238250221449"
"Keine Sorgen","2001","AkademikerIn","2","62","0.108909981080828","0.0838575717269924","0.133962390434664"
"Keine Sorgen","2001","AkademikerIn","3","81","0.113630082634296","0.0903516813544538","0.136908483914139"
"Keine Sorgen","2001","AkademikerIn","4","83","0.10896927924173","0.0886004239296634","0.129338134553797"
"Keine Sorgen","2001","AkademikerIn","5 Einkommensstärkstes Quintil","118","0.134831964096633","0.113545839075172","0.156118089118094"
"Grosse Sorgen","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","82","0.306884667938418","0.253985722545177","0.359783613331659"
"Grosse Sorgen","2002","(noch) kein Abschluss","2","72","0.327845511074136","0.266912892820937","0.388778129327334"
"Grosse Sorgen","2002","(noch) kein Abschluss","3","51","0.324689134590904","0.249248908757224","0.400129360424584"
"Grosse Sorgen","2002","(noch) kein Abschluss","4","42","0.380120756966438","0.294682655714913","0.465558858217964"
"Grosse Sorgen","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","39","0.372848261527063","0.279005585945857","0.46669093710827"
"Grosse Sorgen","2002","Hauptschule","1 Einkommensschwächstes Quintil","635","0.288100897083567","0.269856459073382","0.306345335093752"
"Grosse Sorgen","2002","Hauptschule","2","676","0.251231707282581","0.234582693108901","0.26788072145626"
"Grosse Sorgen","2002","Hauptschule","3","433","0.24285496452045","0.222923223060512","0.262786705980388"
"Grosse Sorgen","2002","Hauptschule","4","363","0.256327777303958","0.233199942166553","0.279455612441363"
"Grosse Sorgen","2002","Hauptschule","5 Einkommensstärkstes Quintil","176","0.255455943552115","0.223308859148919","0.287603027955312"
"Grosse Sorgen","2002","Realschule","1 Einkommensschwächstes Quintil","311","0.307919794811667","0.280539772981427","0.335299816641906"
"Grosse Sorgen","2002","Realschule","2","371","0.267260507934993","0.244284061918244","0.290236953951742"
"Grosse Sorgen","2002","Realschule","3","366","0.281404069402046","0.256874352650243","0.30593378615385"
"Grosse Sorgen","2002","Realschule","4","316","0.271229486120484","0.245589313433469","0.296869658807499"
"Grosse Sorgen","2002","Realschule","5 Einkommensstärkstes Quintil","293","0.27647432584624","0.248656201508976","0.304292450183505"
"Grosse Sorgen","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","148","0.339440715548998","0.295145818298727","0.383735612799269"
"Grosse Sorgen","2002","(Fach-)Abitur","2","127","0.297639324118004","0.257522821208856","0.337755827027153"
"Grosse Sorgen","2002","(Fach-)Abitur","3","121","0.303343010918672","0.260242356100836","0.346443665736509"
"Grosse Sorgen","2002","(Fach-)Abitur","4","139","0.28316981237295","0.243520206701939","0.322819418043962"
"Grosse Sorgen","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","192","0.30894749850639","0.271048485476837","0.346846511535944"
"Grosse Sorgen","2002","AkademikerIn","1 Einkommensschwächstes Quintil","107","0.341308098995198","0.289438841212172","0.393177356778224"
"Grosse Sorgen","2002","AkademikerIn","2","132","0.279926214762573","0.239969708449051","0.319882721076095"
"Grosse Sorgen","2002","AkademikerIn","3","207","0.309477178135313","0.274984502999869","0.343969853270758"
"Grosse Sorgen","2002","AkademikerIn","4","321","0.298666249315996","0.270675255850807","0.326657242781186"
"Grosse Sorgen","2002","AkademikerIn","5 Einkommensstärkstes Quintil","637","0.291817770872805","0.271968756515171","0.31166678523044"
"Einige Sorgen","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","139","0.459466473526045","0.402306121211925","0.516626825840165"
"Einige Sorgen","2002","(noch) kein Abschluss","2","117","0.504634816782016","0.439736712277296","0.569532921286737"
"Einige Sorgen","2002","(noch) kein Abschluss","3","72","0.527397181027039","0.446964176970689","0.607830185083389"
"Einige Sorgen","2002","(noch) kein Abschluss","4","66","0.473329577570194","0.385449883798586","0.561209271341803"
"Einige Sorgen","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","53","0.542631602671952","0.445952274619304","0.639310930724601"
"Einige Sorgen","2002","Hauptschule","1 Einkommensschwächstes Quintil","1219","0.498306685369446","0.478164041427139","0.518449329311753"
"Einige Sorgen","2002","Hauptschule","2","1428","0.545728738096717","0.526615968726642","0.564841507466791"
"Einige Sorgen","2002","Hauptschule","3","997","0.569725238531237","0.546711462703367","0.592739014359108"
"Einige Sorgen","2002","Hauptschule","4","731","0.539451355313726","0.513047930363559","0.565854780263892"
"Einige Sorgen","2002","Hauptschule","5 Einkommensstärkstes Quintil","387","0.534328242740471","0.49755919362942","0.571097291851523"
"Einige Sorgen","2002","Realschule","1 Einkommensschwächstes Quintil","581","0.502111791081412","0.472456451428436","0.531767130734388"
"Einige Sorgen","2002","Realschule","2","795","0.542747995206684","0.516882691514037","0.568613298899332"
"Einige Sorgen","2002","Realschule","3","707","0.5399105431898","0.51272318464448","0.56709790173512"
"Einige Sorgen","2002","Realschule","4","662","0.567333877801388","0.538761071081115","0.595906684521662"
"Einige Sorgen","2002","Realschule","5 Einkommensstärkstes Quintil","532","0.572095609735147","0.541321808425971","0.602869411044323"
"Einige Sorgen","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","220","0.510941068719651","0.464180279319418","0.557701858119883"
"Einige Sorgen","2002","(Fach-)Abitur","2","291","0.553098723030095","0.50947678626003","0.596720659800161"
"Einige Sorgen","2002","(Fach-)Abitur","3","256","0.586355886626859","0.540181467428312","0.632530305825406"
"Einige Sorgen","2002","(Fach-)Abitur","4","282","0.571800719057579","0.528254287906253","0.615347150208905"
"Einige Sorgen","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","299","0.555978947026568","0.515225815003091","0.596732079050045"
"Einige Sorgen","2002","AkademikerIn","1 Einkommensschwächstes Quintil","169","0.508659310888126","0.45397025332474","0.563348368451511"
"Einige Sorgen","2002","AkademikerIn","2","295","0.572121191500463","0.528087851584495","0.616154531416432"
"Einige Sorgen","2002","AkademikerIn","3","407","0.5865759124681","0.549832156645504","0.623319668290697"
"Einige Sorgen","2002","AkademikerIn","4","590","0.578537482470811","0.548337402121448","0.608737562820174"
"Einige Sorgen","2002","AkademikerIn","5 Einkommensstärkstes Quintil","1113","0.549191116608563","0.52746567813479","0.570916555082337"
"Keine Sorgen","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","71","0.233648858535537","0.185114152734863","0.282183564336212"
"Keine Sorgen","2002","(noch) kein Abschluss","2","39","0.167519672143848","0.11904659787574","0.215992746411955"
"Keine Sorgen","2002","(noch) kein Abschluss","3","25","","",""
"Keine Sorgen","2002","(noch) kein Abschluss","4","16","","",""
"Keine Sorgen","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Keine Sorgen","2002","Hauptschule","1 Einkommensschwächstes Quintil","513","0.213592417546987","0.197081708516857","0.230103126577117"
"Keine Sorgen","2002","Hauptschule","2","503","0.203039554620702","0.187598168423734","0.218480940817671"
"Keine Sorgen","2002","Hauptschule","3","348","0.187419796948313","0.169280390884809","0.205559203011816"
"Keine Sorgen","2002","Hauptschule","4","275","0.204220867382316","0.182866205547053","0.225575529217579"
"Keine Sorgen","2002","Hauptschule","5 Einkommensstärkstes Quintil","144","0.210215813707413","0.180180975794736","0.240250651620091"
"Keine Sorgen","2002","Realschule","1 Einkommensschwächstes Quintil","200","0.189968414106922","0.166702053909017","0.213234774304826"
"Keine Sorgen","2002","Realschule","2","259","0.189991496858323","0.169623302521786","0.210359691194859"
"Keine Sorgen","2002","Realschule","3","218","0.178685387408154","0.157788371958647","0.199582402857661"
"Keine Sorgen","2002","Realschule","4","177","0.161436636078128","0.140217578518552","0.182655693637703"
"Keine Sorgen","2002","Realschule","5 Einkommensstärkstes Quintil","168","0.151430064418612","0.12913425000386","0.173725878833364"
"Keine Sorgen","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","71","0.149618215731351","0.116251378644987","0.182985052817715"
"Keine Sorgen","2002","(Fach-)Abitur","2","81","0.1492619528519","0.117996098108827","0.180527807594973"
"Keine Sorgen","2002","(Fach-)Abitur","3","60","0.110301102454468","0.0809300962277251","0.139672108681212"
"Keine Sorgen","2002","(Fach-)Abitur","4","75","0.145029468569471","0.114040226562915","0.176018710576027"
"Keine Sorgen","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","80","0.135073554467042","0.10703828148769","0.163108827446395"
"Keine Sorgen","2002","AkademikerIn","1 Einkommensschwächstes Quintil","45","0.150032590116676","0.110967438406915","0.189097741826438"
"Keine Sorgen","2002","AkademikerIn","2","58","0.147952593736964","0.116353808103923","0.179551379370005"
"Keine Sorgen","2002","AkademikerIn","3","76","0.103946909396586","0.0811751698810272","0.126718648912146"
"Keine Sorgen","2002","AkademikerIn","4","116","0.122796268213193","0.102723573062969","0.142868963363417"
"Keine Sorgen","2002","AkademikerIn","5 Einkommensstärkstes Quintil","265","0.158991112518631","0.143025069960643","0.17495715507662"
"Grosse Sorgen","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","72","0.267380179868501","0.215446400709818","0.319313959027184"
"Grosse Sorgen","2003","(noch) kein Abschluss","2","49","0.210872361108187","0.156968458579182","0.264776263637193"
"Grosse Sorgen","2003","(noch) kein Abschluss","3","33","0.211476881067632","0.144547202985187","0.278406559150077"
"Grosse Sorgen","2003","(noch) kein Abschluss","4","39","0.274778132000783","0.197444281385499","0.352111982616066"
"Grosse Sorgen","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","29","","",""
"Grosse Sorgen","2003","Hauptschule","1 Einkommensschwächstes Quintil","484","0.234122186985189","0.216037127649681","0.252207246320696"
"Grosse Sorgen","2003","Hauptschule","2","532","0.215429538914595","0.199236014764057","0.231623063065133"
"Grosse Sorgen","2003","Hauptschule","3","401","0.229569790302222","0.20989393811683","0.249245642487615"
"Grosse Sorgen","2003","Hauptschule","4","297","0.212245053636583","0.190694850945673","0.233795256327494"
"Grosse Sorgen","2003","Hauptschule","5 Einkommensstärkstes Quintil","146","0.2645561731806","0.230382488537161","0.298729857824039"
"Grosse Sorgen","2003","Realschule","1 Einkommensschwächstes Quintil","254","0.248338271771129","0.222523101037942","0.274153442504316"
"Grosse Sorgen","2003","Realschule","2","297","0.21862469862144","0.196690571432685","0.240558825810195"
"Grosse Sorgen","2003","Realschule","3","286","0.224174702181975","0.200934574468438","0.247414829895513"
"Grosse Sorgen","2003","Realschule","4","255","0.219773568449584","0.196076362429983","0.243470774469184"
"Grosse Sorgen","2003","Realschule","5 Einkommensstärkstes Quintil","199","0.221096683687992","0.193740541699411","0.248452825676574"
"Grosse Sorgen","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","111","0.267651572193111","0.225658472819371","0.309644671566851"
"Grosse Sorgen","2003","(Fach-)Abitur","2","102","0.273910318300013","0.233419695062816","0.31440094153721"
"Grosse Sorgen","2003","(Fach-)Abitur","3","105","0.242954457657031","0.204667750979608","0.281241164334455"
"Grosse Sorgen","2003","(Fach-)Abitur","4","124","0.236749111421622","0.200035905128616","0.273462317714628"
"Grosse Sorgen","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","109","0.207452230175542","0.171981672992862","0.242922787358221"
"Grosse Sorgen","2003","AkademikerIn","1 Einkommensschwächstes Quintil","77","0.276081208852094","0.224979223310207","0.327183194393982"
"Grosse Sorgen","2003","AkademikerIn","2","121","0.280866252545798","0.239796338878374","0.321936166213222"
"Grosse Sorgen","2003","AkademikerIn","3","167","0.288169944728494","0.253378689419789","0.322961200037199"
"Grosse Sorgen","2003","AkademikerIn","4","247","0.229302512348295","0.204019302410238","0.254585722286351"
"Grosse Sorgen","2003","AkademikerIn","5 Einkommensstärkstes Quintil","358","0.17673899842448","0.159394561613135","0.194083435235824"
"Einige Sorgen","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","120","0.439080187105593","0.380847303007152","0.497313071204034"
"Einige Sorgen","2003","(noch) kein Abschluss","2","112","0.491245156411634","0.425184912977063","0.557305399846205"
"Einige Sorgen","2003","(noch) kein Abschluss","3","79","0.574727537024527","0.493697748302531","0.655757325746523"
"Einige Sorgen","2003","(noch) kein Abschluss","4","63","0.413045742485153","0.327746669813252","0.498344815157054"
"Einige Sorgen","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","65","0.603891010797344","0.514887788952104","0.692894232642584"
"Einige Sorgen","2003","Hauptschule","1 Einkommensschwächstes Quintil","1102","0.519008079482086","0.497669040460518","0.540347118503654"
"Einige Sorgen","2003","Hauptschule","2","1343","0.543538049041121","0.523918454070074","0.563157644012168"
"Einige Sorgen","2003","Hauptschule","3","952","0.53435638873307","0.511019021617979","0.55769375584816"
"Einige Sorgen","2003","Hauptschule","4","720","0.529767709256437","0.503462850935683","0.556072567577191"
"Einige Sorgen","2003","Hauptschule","5 Einkommensstärkstes Quintil","331","0.484541817589535","0.445823145417877","0.523260489761193"
"Einige Sorgen","2003","Realschule","1 Einkommensschwächstes Quintil","594","0.540430075601328","0.510652625188738","0.570207526013919"
"Einige Sorgen","2003","Realschule","2","785","0.565328166082877","0.539021127156431","0.591635205009323"
"Einige Sorgen","2003","Realschule","3","726","0.591915455476141","0.564526961341969","0.619303949610312"
"Einige Sorgen","2003","Realschule","4","672","0.566969592021513","0.538614036136062","0.595325147906965"
"Einige Sorgen","2003","Realschule","5 Einkommensstärkstes Quintil","506","0.581707035083776","0.549189741146318","0.614224329021233"
"Einige Sorgen","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","224","0.50315054127339","0.455726830190973","0.550574252355807"
"Einige Sorgen","2003","(Fach-)Abitur","2","273","0.564555983460199","0.519539164438956","0.609572802481443"
"Einige Sorgen","2003","(Fach-)Abitur","3","274","0.558729557616638","0.51440159056659","0.603057524666686"
"Einige Sorgen","2003","(Fach-)Abitur","4","290","0.572355623037019","0.529627006019325","0.615084240054714"
"Einige Sorgen","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","289","0.607993623367522","0.565287287581282","0.650699959153762"
"Einige Sorgen","2003","AkademikerIn","1 Einkommensschwächstes Quintil","161","0.534453791308559","0.477435932526225","0.591471650090894"
"Einige Sorgen","2003","AkademikerIn","2","268","0.56990455571818","0.524661423827758","0.615147687608602"
"Einige Sorgen","2003","AkademikerIn","3","370","0.539800645510788","0.501514001600265","0.578087289421312"
"Einige Sorgen","2003","AkademikerIn","4","674","0.637322671842662","0.60840750380284","0.666237839882484"
"Einige Sorgen","2003","AkademikerIn","5 Einkommensstärkstes Quintil","1159","0.622183323430404","0.600137568204718","0.644229078656089"
"Keine Sorgen","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","87","0.293539633025907","0.240104946721361","0.346974319330452"
"Keine Sorgen","2003","(noch) kein Abschluss","2","59","0.297882482480179","0.237450876316987","0.35831408864337"
"Keine Sorgen","2003","(noch) kein Abschluss","3","31","0.213795581907842","0.14659900106913","0.280992162746553"
"Keine Sorgen","2003","(noch) kein Abschluss","4","26","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Keine Sorgen","2003","Hauptschule","1 Einkommensschwächstes Quintil","520","0.246869733532725","0.228454048338652","0.265285418726798"
"Keine Sorgen","2003","Hauptschule","2","601","0.241032412044284","0.224185430153187","0.257879393935381"
"Keine Sorgen","2003","Hauptschule","3","402","0.236073820964708","0.216205592657248","0.255942049272168"
"Keine Sorgen","2003","Hauptschule","4","366","0.25798723710698","0.234928166485398","0.281046307728562"
"Keine Sorgen","2003","Hauptschule","5 Einkommensstärkstes Quintil","163","0.250902009229865","0.217314369226293","0.284489649233437"
"Keine Sorgen","2003","Realschule","1 Einkommensschwächstes Quintil","228","0.211231652627543","0.18684252923215","0.235620776022936"
"Keine Sorgen","2003","Realschule","2","282","0.216047135295683","0.19420675794797","0.237887512643396"
"Keine Sorgen","2003","Realschule","3","225","0.183909842341884","0.162320729449499","0.20549895523427"
"Keine Sorgen","2003","Realschule","4","246","0.213256839528903","0.189816329483069","0.236697349574737"
"Keine Sorgen","2003","Realschule","5 Einkommensstärkstes Quintil","179","0.197196281228232","0.170967627073789","0.223424935382675"
"Keine Sorgen","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","92","0.229197886533499","0.189331129789157","0.269064643277841"
"Keine Sorgen","2003","(Fach-)Abitur","2","91","0.161533698239788","0.128119618307603","0.194947778171972"
"Keine Sorgen","2003","(Fach-)Abitur","3","103","0.198315984726331","0.16271966946837","0.233912299984292"
"Keine Sorgen","2003","(Fach-)Abitur","4","101","0.190895265541358","0.156952718666115","0.224837812416602"
"Keine Sorgen","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","104","0.184554146456936","0.150618533312949","0.218489759600923"
"Keine Sorgen","2003","AkademikerIn","1 Einkommensschwächstes Quintil","56","0.189464999839346","0.144670487879377","0.234259511799316"
"Keine Sorgen","2003","AkademikerIn","2","71","0.149229191736022","0.116667845035752","0.181790538436292"
"Keine Sorgen","2003","AkademikerIn","3","114","0.172029409760718","0.143038195757311","0.201020623764124"
"Keine Sorgen","2003","AkademikerIn","4","141","0.133374815809043","0.112927401268749","0.153822230349338"
"Keine Sorgen","2003","AkademikerIn","5 Einkommensstärkstes Quintil","341","0.201077678145117","0.182853017726682","0.219302338563551"
"Grosse Sorgen","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","74","0.278416404778615","0.226918171206128","0.329914638351102"
"Grosse Sorgen","2004","(noch) kein Abschluss","2","55","0.235963837415612","0.180483829486219","0.291443845345005"
"Grosse Sorgen","2004","(noch) kein Abschluss","3","29","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","4","37","0.252534553246567","0.178696840402256","0.326372266090878"
"Grosse Sorgen","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.412929391017716","0.32007140066631","0.505787381369122"
"Grosse Sorgen","2004","Hauptschule","1 Einkommensschwächstes Quintil","411","0.218283210644357","0.200060650043695","0.236505771245019"
"Grosse Sorgen","2004","Hauptschule","2","533","0.222159689699505","0.205538999342154","0.238780380056857"
"Grosse Sorgen","2004","Hauptschule","3","351","0.218120874917971","0.198115708155527","0.238126041680415"
"Grosse Sorgen","2004","Hauptschule","4","327","0.226913293821348","0.204420673557761","0.249405914084935"
"Grosse Sorgen","2004","Hauptschule","5 Einkommensstärkstes Quintil","144","0.240408860154705","0.206662812554395","0.274154907755015"
"Grosse Sorgen","2004","Realschule","1 Einkommensschwächstes Quintil","253","0.26964772959498","0.242585566562901","0.29670989262706"
"Grosse Sorgen","2004","Realschule","2","339","0.257827143089034","0.234202130138279","0.28145215603979"
"Grosse Sorgen","2004","Realschule","3","257","0.211477124030468","0.1881776598417","0.234776588219236"
"Grosse Sorgen","2004","Realschule","4","253","0.208628718313039","0.185326146361068","0.23193129026501"
"Grosse Sorgen","2004","Realschule","5 Einkommensstärkstes Quintil","215","0.231542945624889","0.203814674723583","0.259271216526194"
"Grosse Sorgen","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","108","0.292437346085547","0.249641452953416","0.335233239217677"
"Grosse Sorgen","2004","(Fach-)Abitur","2","124","0.263501010356615","0.223374183722673","0.303627836990557"
"Grosse Sorgen","2004","(Fach-)Abitur","3","98","0.237404552611349","0.197327500574725","0.277481604647974"
"Grosse Sorgen","2004","(Fach-)Abitur","4","120","0.240034425507969","0.203465165398626","0.276603685617313"
"Grosse Sorgen","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","142","0.307150048288664","0.267538290133434","0.346761806443893"
"Grosse Sorgen","2004","AkademikerIn","1 Einkommensschwächstes Quintil","71","0.277793923119563","0.226507050120942","0.329080796118183"
"Grosse Sorgen","2004","AkademikerIn","2","115","0.279933502627819","0.238725704315912","0.321141300939726"
"Grosse Sorgen","2004","AkademikerIn","3","161","0.264156858589623","0.229919366603163","0.298394350576084"
"Grosse Sorgen","2004","AkademikerIn","4","244","0.246834458878031","0.220528365487933","0.273140552268129"
"Grosse Sorgen","2004","AkademikerIn","5 Einkommensstärkstes Quintil","411","0.217998875139374","0.199219853846581","0.236777896432168"
"Einige Sorgen","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","120","0.365386242130389","0.310059839434573","0.420712644826205"
"Einige Sorgen","2004","(noch) kein Abschluss","2","114","0.51050637783828","0.445188669853792","0.575824085822767"
