year,migback,sampreg,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Indirect migration background,West,Very concerned,0.37707,546,1495,0.35250,0.40165
2018,Indirect migration background,West,Somewhat concerned,0.49269,729,1495,0.46734,0.51804
2018,Indirect migration background,West,Not concerned at all,0.13024,220,1495,0.11317,0.14730
2018,Indirect migration background,East,Very concerned,0.28714,41,93,0.19469,0.37959
2018,Indirect migration background,East,Somewhat concerned,0.45861,52,93,0.35679,0.56044
2019,No migration background,Does not apply,Very concerned,0.66639,45,45,0.52707,0.80571
2019,No migration background,West,Very concerned,0.37968,6006,14867,0.37188,0.38748
2019,No migration background,West,Somewhat concerned,0.50742,7391,14867,0.49938,0.51545
2019,No migration background,West,Not concerned at all,0.11290,1470,14867,0.10781,0.11799
2019,No migration background,East,Very concerned,0.35794,1857,5076,0.34475,0.37113
2019,No migration background,East,Somewhat concerned,0.50768,2574,5076,0.49393,0.52144
2019,No migration background,East,Not concerned at all,0.13438,645,5076,0.12499,0.14376
2019,Direct migration background,West,Very concerned,0.32076,1350,6576,0.30948,0.33204
2019,Direct migration background,West,Somewhat concerned,0.47358,2384,6576,0.46151,0.48564
2019,Direct migration background,West,Not concerned at all,0.20566,2842,6576,0.19589,0.21543
2019,Direct migration background,East,Very concerned,0.27637,177,763,0.24461,0.30812
2019,Direct migration background,East,Somewhat concerned,0.47715,296,763,0.44169,0.51262
2019,Direct migration background,East,Not concerned at all,0.24648,290,763,0.21588,0.27708
2019,Indirect migration background,West,Very concerned,0.40583,607,1436,0.38043,0.43124
2019,Indirect migration background,West,Somewhat concerned,0.46296,637,1436,0.43716,0.48876
2019,Indirect migration background,West,Not concerned at all,0.13121,192,1436,0.11374,0.14867
2019,Indirect migration background,East,Very concerned,0.50957,57,101,0.41158,0.60755
2019,Indirect migration background,East,Somewhat concerned,0.32010,44,101,0.22867,0.41154
2020,No migration background,West,Very concerned,0.37445,5287,13758,0.36636,0.38254
2020,No migration background,West,Somewhat concerned,0.51180,7019,13758,0.50345,0.52016
2020,No migration background,West,Not concerned at all,0.11375,1452,13758,0.10844,0.11905
2020,No migration background,East,Very concerned,0.34005,1572,4675,0.32647,0.35363
2020,No migration background,East,Somewhat concerned,0.51535,2419,4675,0.50102,0.52968
2020,No migration background,East,Not concerned at all,0.14460,684,4675,0.13452,0.15469
2020,Direct migration background,West,Very concerned,0.31124,1428,8259,0.30126,0.32123
2020,Direct migration background,West,Somewhat concerned,0.45551,3156,8259,0.44477,0.46625
2020,Direct migration background,West,Not concerned at all,0.23325,3675,8259,0.22413,0.24237
2020,Direct migration background,East,Very concerned,0.30762,178,987,0.27882,0.33643
2020,Direct migration background,East,Somewhat concerned,0.43998,377,987,0.40899,0.47096
2020,Direct migration background,East,Not concerned at all,0.25240,432,987,0.22529,0.27951
2020,Indirect migration background,West,Very concerned,0.41960,556,1414,0.39387,0.44533
2020,Indirect migration background,West,Somewhat concerned,0.44246,655,1414,0.41657,0.46836
2020,Indirect migration background,West,Not concerned at all,0.13794,203,1414,0.11996,0.15592
2020,Indirect migration background,East,Very concerned,0.34823,45,105,0.25666,0.43979
2020,Indirect migration background,East,Somewhat concerned,0.51662,60,105,0.42057,0.61266
2021,No migration background,West,Very concerned,0.36314,3674,9860,0.35365,0.37263
2021,No migration background,West,Somewhat concerned,0.53032,5246,9860,0.52047,0.54017
2021,No migration background,West,Not concerned at all,0.10654,940,9860,0.10045,0.11263
2021,No migration background,East,Very concerned,0.33988,1113,3245,0.32358,0.35618
2021,No migration background,East,Somewhat concerned,0.51712,1683,3245,0.49992,0.53432
2021,No migration background,East,Not concerned at all,0.14299,449,3245,0.13095,0.15504
2021,Direct migration background,West,Very concerned,0.31816,1046,4847,0.30505,0.33128
2021,Direct migration background,West,Somewhat concerned,0.46185,1737,4847,0.44781,0.47589
2021,Direct migration background,West,Not concerned at all,0.21999,2064,4847,0.20832,0.23165
2021,Direct migration background,East,Very concerned,0.30972,113,553,0.27115,0.34829
2021,Direct migration background,East,Somewhat concerned,0.49618,217,553,0.45447,0.53789
2021,Direct migration background,East,Not concerned at all,0.19410,223,553,0.16110,0.22709
2021,Indirect migration background,West,Very concerned,0.40461,329,844,0.37148,0.43774
2021,Indirect migration background,West,Somewhat concerned,0.44672,396,844,0.41316,0.48028
2021,Indirect migration background,West,Not concerned at all,0.14867,119,844,0.12465,0.17268
2021,Indirect migration background,East,Somewhat concerned,0.37999,40,40,0.22765,0.53233
2022,No migration background,West,Very concerned,0.30892,4168,13594,0.30115,0.31668
2022,No migration background,West,Somewhat concerned,0.55829,7688,13594,0.54995,0.56664
2022,No migration background,West,Not concerned at all,0.13279,1738,13594,0.12709,0.13850
2022,No migration background,East,Very concerned,0.32502,1450,4630,0.31153,0.33852
2022,No migration background,East,Somewhat concerned,0.52492,2487,4630,0.51053,0.53930
2022,No migration background,East,Not concerned at all,0.15006,693,4630,0.13977,0.16035
2022,Direct migration background,West,Very concerned,0.26089,1564,5519,0.24931,0.27248
2022,Direct migration background,West,Somewhat concerned,0.52225,2726,5519,0.50907,0.53543
2022,Direct migration background,West,Not concerned at all,0.21686,1229,5519,0.20599,0.22774
2022,Direct migration background,East,Very concerned,0.28046,250,763,0.24857,0.31236
2022,Direct migration background,East,Somewhat concerned,0.54340,379,763,0.50803,0.57877
2022,Direct migration background,East,Not concerned at all,0.17614,134,763,0.14909,0.20318
2022,Indirect migration background,West,Very concerned,0.34586,422,1285,0.31985,0.37188
2022,Indirect migration background,West,Somewhat concerned,0.47016,666,1285,0.44286,0.49746
2022,Indirect migration background,West,Not concerned at all,0.18397,197,1285,0.16278,0.20517
2022,Indirect migration background,East,Very concerned,0.43319,59,137,0.34991,0.51647
2022,Indirect migration background,East,Somewhat concerned,0.45002,78,137,0.36641,0.53364
