"plj0047","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2001","AkademikerIn","maennlich","735","0.358635845542062","0.33749492247795","0.379776768606174"
"Grosse Sorgen","2001","AkademikerIn","weiblich","700","0.46178245847869","0.436875171713835","0.486689745243544"
"Einige Sorgen","2001","(noch) kein Abschluss","maennlich","173","0.443037734695207","0.394174064659098","0.491901404731315"
"Einige Sorgen","2001","(noch) kein Abschluss","weiblich","202","0.460324328652383","0.414627256493157","0.506021400811608"
"Einige Sorgen","2001","Hauptschule","maennlich","2161","0.478676554821186","0.464076269132024","0.493276840510347"
"Einige Sorgen","2001","Hauptschule","weiblich","2341","0.494748885320441","0.480575284572614","0.508922486068268"
"Einige Sorgen","2001","Realschule","maennlich","1262","0.510052020705343","0.490317715033235","0.529786326377452"
"Einige Sorgen","2001","Realschule","weiblich","1569","0.479350495469804","0.462185699847359","0.496515291092249"
"Einige Sorgen","2001","(Fach-)Abitur","maennlich","511","0.486510010246761","0.45600082292025","0.517019197573272"
"Einige Sorgen","2001","(Fach-)Abitur","weiblich","527","0.452046510040893","0.423577166600237","0.480515853481549"
"Einige Sorgen","2001","AkademikerIn","maennlich","979","0.496577405215073","0.47453776068364","0.518617049746507"
"Einige Sorgen","2001","AkademikerIn","weiblich","725","0.453922164904476","0.429048100723473","0.478796229085479"
"Keine Sorgen","2001","(noch) kein Abschluss","maennlich","85","0.21591675500642","0.175442664665186","0.256390845347655"
"Keine Sorgen","2001","(noch) kein Abschluss","weiblich","73","0.166063551878097","0.131944761147441","0.200182342608753"
"Keine Sorgen","2001","Hauptschule","maennlich","934","0.213978643967533","0.201992236538982","0.225965051396085"
"Keine Sorgen","2001","Hauptschule","weiblich","851","0.18177712043076","0.170844115044637","0.192710125816884"
"Keine Sorgen","2001","Realschule","maennlich","399","0.163356836991224","0.148762699941346","0.177950974041102"
"Keine Sorgen","2001","Realschule","weiblich","380","0.1286683872921","0.117163907621696","0.140172866962504"
"Keine Sorgen","2001","(Fach-)Abitur","maennlich","133","0.123996661410032","0.103879039811252","0.144114283008812"
"Keine Sorgen","2001","(Fach-)Abitur","weiblich","124","0.116902793059027","0.0985234179313828","0.135282168186672"
"Keine Sorgen","2001","AkademikerIn","maennlich","263","0.144786749242864","0.129275514310234","0.160297984175495"
"Keine Sorgen","2001","AkademikerIn","weiblich","114","0.0842953766168346","0.0704147726855996","0.0981759805480696"
"Grosse Sorgen","2002","(noch) kein Abschluss","maennlich","135","0.330179183856486","0.285256964107627","0.375101403605345"
"Grosse Sorgen","2002","(noch) kein Abschluss","weiblich","151","0.317993709840226","0.276025448713387","0.359961970967065"
"Grosse Sorgen","2002","Hauptschule","maennlich","1051","0.250909534324199","0.23789537432858","0.263923694319817"
"Grosse Sorgen","2002","Hauptschule","weiblich","1232","0.270851646319312","0.257960207563748","0.283743085074875"
"Grosse Sorgen","2002","Realschule","maennlich","623","0.246724583786243","0.229982221779809","0.263466945792676"
"Grosse Sorgen","2002","Realschule","weiblich","1034","0.307281736098649","0.291794237380444","0.322769234816853"
"Grosse Sorgen","2002","(Fach-)Abitur","maennlich","306","0.29748050923933","0.270873257979982","0.324087760498678"
"Grosse Sorgen","2002","(Fach-)Abitur","weiblich","421","0.315243830075489","0.290065003081971","0.340422657069006"
"Grosse Sorgen","2002","AkademikerIn","maennlich","729","0.270895598419969","0.25378652749198","0.288004669347957"
"Grosse Sorgen","2002","AkademikerIn","weiblich","675","0.342506876269839","0.321422685933812","0.363591066605867"
"Einige Sorgen","2002","(noch) kein Abschluss","maennlich","205","0.475928876089046","0.428222856039366","0.523634896138725"
"Einige Sorgen","2002","(noch) kein Abschluss","weiblich","242","0.501920904231426","0.456861616750089","0.546980191712763"
"Einige Sorgen","2002","Hauptschule","maennlich","2262","0.524521919467703","0.509530681572268","0.539513157363139"
"Einige Sorgen","2002","Hauptschule","weiblich","2500","0.544812273424087","0.530366313251463","0.559258233596711"
"Einige Sorgen","2002","Realschule","maennlich","1391","0.544351461627203","0.525010043844828","0.563692879409577"
"Einige Sorgen","2002","Realschule","weiblich","1886","0.540019357725323","0.523288853419611","0.556749862031034"
"Einige Sorgen","2002","(Fach-)Abitur","maennlich","610","0.534683772215514","0.505652627225225","0.563714917205803"
"Einige Sorgen","2002","(Fach-)Abitur","weiblich","738","0.572744092107166","0.545935835838473","0.599552348375859"
"Einige Sorgen","2002","AkademikerIn","maennlich","1481","0.566434010046084","0.547356009493606","0.585512010598561"
"Einige Sorgen","2002","AkademikerIn","weiblich","1093","0.557261252192624","0.53519239407778","0.579330110307468"
"Keine Sorgen","2002","(noch) kein Abschluss","maennlich","81","0.193891940054468","0.15612745623725","0.231656423871686"
"Keine Sorgen","2002","(noch) kein Abschluss","weiblich","80","0.180085385928348","0.145456296673328","0.214714475183367"
"Keine Sorgen","2002","Hauptschule","maennlich","950","0.224568546208098","0.212041848561731","0.237095243854464"
"Keine Sorgen","2002","Hauptschule","weiblich","833","0.184336080256601","0.173087738569478","0.195584421943724"
"Keine Sorgen","2002","Realschule","maennlich","533","0.208923954586555","0.193135600626142","0.224712308546967"
"Keine Sorgen","2002","Realschule","weiblich","489","0.152698906176029","0.140624342754277","0.164773469597781"
"Keine Sorgen","2002","(Fach-)Abitur","maennlich","218","0.167835718545157","0.146084264438362","0.189587172651952"
"Keine Sorgen","2002","(Fach-)Abitur","weiblich","149","0.112012077817346","0.0949205779818796","0.129103577652811"
"Keine Sorgen","2002","AkademikerIn","maennlich","382","0.162670391533948","0.1484623874717","0.176878395596195"
"Keine Sorgen","2002","AkademikerIn","weiblich","178","0.100231871537536","0.0868891354608568","0.113574607614216"
"Grosse Sorgen","2003","(noch) kein Abschluss","maennlich","96","0.219025121148389","0.179281546835504","0.258768695461274"
"Grosse Sorgen","2003","(noch) kein Abschluss","weiblich","126","0.260857858668615","0.221160180514496","0.300555536822735"
"Grosse Sorgen","2003","Hauptschule","maennlich","839","0.213882215192064","0.201256833394718","0.22650759698941"
"Grosse Sorgen","2003","Hauptschule","weiblich","1021","0.237031815866734","0.224332896090458","0.249730735643009"
"Grosse Sorgen","2003","Realschule","maennlich","478","0.200578002877901","0.184741342314978","0.216414663440824"
"Grosse Sorgen","2003","Realschule","weiblich","813","0.247417507591547","0.23264562368969","0.262189391493403"
"Grosse Sorgen","2003","(Fach-)Abitur","maennlich","232","0.232024296828495","0.207067449772283","0.256981143884707"
"Grosse Sorgen","2003","(Fach-)Abitur","weiblich","319","0.264264225930647","0.240230065647383","0.288298386213911"
"Grosse Sorgen","2003","AkademikerIn","maennlich","479","0.196961316091578","0.181197282147232","0.212725350035924"
"Grosse Sorgen","2003","AkademikerIn","weiblich","491","0.285673813698375","0.265253958022786","0.306093669373963"
"Einige Sorgen","2003","(noch) kein Abschluss","maennlich","205","0.495990359112889","0.447944333873192","0.544036384352586"
"Einige Sorgen","2003","(noch) kein Abschluss","weiblich","234","0.472859716835671","0.427723160298684","0.517996273372658"
"Einige Sorgen","2003","Hauptschule","maennlich","2112","0.513923141873182","0.498533981258262","0.529312302488103"
"Einige Sorgen","2003","Hauptschule","weiblich","2336","0.543208257629997","0.528333409253486","0.558083106006508"
"Einige Sorgen","2003","Realschule","maennlich","1399","0.567550830621331","0.547957700386504","0.587143960856157"
"Einige Sorgen","2003","Realschule","weiblich","1884","0.569518280694621","0.552568081448368","0.586468479940875"
"Einige Sorgen","2003","(Fach-)Abitur","maennlich","607","0.550376774937661","0.52096618997303","0.579787359902292"
"Einige Sorgen","2003","(Fach-)Abitur","weiblich","743","0.564082852226443","0.537054332951476","0.59111137150141"
"Einige Sorgen","2003","AkademikerIn","maennlich","1503","0.614768510016263","0.595478815213626","0.634058204818901"
"Einige Sorgen","2003","AkademikerIn","weiblich","1129","0.569317232538824","0.54693388289733","0.591700582180318"
"Keine Sorgen","2003","(noch) kein Abschluss","maennlich","115","0.284984519738722","0.241606493920179","0.328362545557265"
"Keine Sorgen","2003","(noch) kein Abschluss","weiblich","110","0.266282424495713","0.22632156004731","0.306243288944116"
"Keine Sorgen","2003","Hauptschule","maennlich","1101","0.272194642934753","0.25849021903986","0.285899066829647"
"Keine Sorgen","2003","Hauptschule","weiblich","951","0.219759926503269","0.207394798390929","0.23212505461561"
"Keine Sorgen","2003","Realschule","maennlich","579","0.231871166500768","0.215180475497865","0.248561857503672"
"Keine Sorgen","2003","Realschule","weiblich","581","0.183064211713832","0.169825695784359","0.196302727643305"
"Keine Sorgen","2003","(Fach-)Abitur","maennlich","260","0.217598928233844","0.193204404750431","0.241993451717256"
"Keine Sorgen","2003","(Fach-)Abitur","weiblich","231","0.17165292184291","0.151099667287729","0.192206176398092"
"Keine Sorgen","2003","AkademikerIn","maennlich","463","0.188270173892159","0.172774688922174","0.203765658862144"
"Keine Sorgen","2003","AkademikerIn","weiblich","260","0.145008953762802","0.129092461616783","0.160925445908821"
"Grosse Sorgen","2004","(noch) kein Abschluss","maennlich","106","0.265432338260362","0.222949173507116","0.307915503013608"
"Grosse Sorgen","2004","(noch) kein Abschluss","weiblich","127","0.242732290968696","0.204337807356891","0.281126774580502"
"Grosse Sorgen","2004","Hauptschule","maennlich","816","0.218087817670854","0.205055610816683","0.231120024525025"
"Grosse Sorgen","2004","Hauptschule","weiblich","950","0.225662984120573","0.212875453579633","0.238450514661512"
"Grosse Sorgen","2004","Realschule","maennlich","491","0.197022932305718","0.18101964573126","0.213026218880175"
"Grosse Sorgen","2004","Realschule","weiblich","826","0.26745172064314","0.252149094110314","0.282754347175967"
"Grosse Sorgen","2004","(Fach-)Abitur","maennlich","257","0.265110630389215","0.238786091837379","0.291435168941051"
"Grosse Sorgen","2004","(Fach-)Abitur","weiblich","335","0.266963455816746","0.242869842961206","0.291057068672286"
"Grosse Sorgen","2004","AkademikerIn","maennlich","497","0.21134984939684","0.195060167756065","0.227639531037616"
"Grosse Sorgen","2004","AkademikerIn","weiblich","505","0.297896356359323","0.277123727497482","0.318668985221164"
"Einige Sorgen","2004","(noch) kein Abschluss","maennlich","186","0.444685025392957","0.396874888460174","0.49249516232574"
"Einige Sorgen","2004","(noch) kein Abschluss","weiblich","250","0.502228107003226","0.457452031468451","0.547004182538001"
"Einige Sorgen","2004","Hauptschule","maennlich","1996","0.499410672622873","0.483631182196208","0.515190163049538"
"Einige Sorgen","2004","Hauptschule","weiblich","2204","0.543312106205391","0.528074177019555","0.558550035391227"
"Einige Sorgen","2004","Realschule","maennlich","1276","0.550174679076709","0.530158947393436","0.570190410759981"
"Einige Sorgen","2004","Realschule","weiblich","1799","0.542357611481475","0.525133725323707","0.559581497639242"
"Einige Sorgen","2004","(Fach-)Abitur","maennlich","586","0.525353355200952","0.495571813505886","0.555134896896018"
"Einige Sorgen","2004","(Fach-)Abitur","weiblich","747","0.575395899483912","0.548475054945936","0.602316744021887"
"Einige Sorgen","2004","AkademikerIn","maennlich","1423","0.583862639787636","0.564195412932817","0.603529866642455"
"Einige Sorgen","2004","AkademikerIn","weiblich","1108","0.573468479261997","0.551004401480724","0.59593255704327"
"Keine Sorgen","2004","(noch) kein Abschluss","maennlich","123","0.289882636346681","0.246231032027264","0.333534240666097"
"Keine Sorgen","2004","(noch) kein Abschluss","weiblich","102","0.255039602028078","0.216004911688076","0.294074292368079"
"Keine Sorgen","2004","Hauptschule","maennlich","1045","0.282501509706273","0.268293143112791","0.296709876299756"
"Keine Sorgen","2004","Hauptschule","weiblich","951","0.231024909674036","0.21813122482858","0.243918594519493"
"Keine Sorgen","2004","Realschule","maennlich","606","0.252802388617573","0.235315701240334","0.270289075994813"
"Keine Sorgen","2004","Realschule","weiblich","589","0.190190667875385","0.176622814389257","0.203758521361513"
"Keine Sorgen","2004","(Fach-)Abitur","maennlich","237","0.209536014409833","0.18526395666653","0.233808072153135"
"Keine Sorgen","2004","(Fach-)Abitur","weiblich","213","0.157640644699342","0.13779359259992","0.177487696798764"
"Keine Sorgen","2004","AkademikerIn","maennlich","493","0.204787510815523","0.188686143416935","0.220888878214112"
"Keine Sorgen","2004","AkademikerIn","weiblich","249","0.12863516437868","0.113428354351786","0.143841974405574"
"Grosse Sorgen","2005","(noch) kein Abschluss","maennlich","131","0.29656134895711","0.252670719066537","0.340451978847684"
"Grosse Sorgen","2005","(noch) kein Abschluss","weiblich","169","0.365589097202746","0.3225505612369","0.408627633168591"
"Grosse Sorgen","2005","Hauptschule","maennlich","1010","0.285118518862949","0.27043383155648","0.299803206169419"
"Grosse Sorgen","2005","Hauptschule","weiblich","1152","0.304929722529452","0.290398778949535","0.319460666109368"
"Grosse Sorgen","2005","Realschule","maennlich","590","0.271260187691346","0.252998292208381","0.28952208317431"
"Grosse Sorgen","2005","Realschule","weiblich","1022","0.341035447502145","0.324299027668023","0.357771867336266"
"Grosse Sorgen","2005","(Fach-)Abitur","maennlich","280","0.28445362324549","0.256753249582841","0.312153996908138"
"Grosse Sorgen","2005","(Fach-)Abitur","weiblich","404","0.345497223992828","0.319230055885165","0.37176439210049"
"Grosse Sorgen","2005","AkademikerIn","maennlich","648","0.285312609909858","0.266862102056336","0.30376311776338"
"Grosse Sorgen","2005","AkademikerIn","weiblich","655","0.36281315360158","0.340867801889918","0.384758505313242"
"Einige Sorgen","2005","(noch) kein Abschluss","maennlich","185","0.442881810675131","0.395148779215933","0.490614842134328"
"Einige Sorgen","2005","(noch) kein Abschluss","weiblich","215","0.45356619051623","0.409075958437642","0.498056422594818"
"Einige Sorgen","2005","Hauptschule","maennlich","1791","0.486231779451208","0.469974785081053","0.502488773821364"
"Einige Sorgen","2005","Hauptschule","weiblich","1967","0.500958120100582","0.485176601723488","0.516739638477675"
"Einige Sorgen","2005","Realschule","maennlich","1214","0.513313727206488","0.492784029081558","0.533843425331417"
"Einige Sorgen","2005","Realschule","weiblich","1622","0.509596571255154","0.491947503456792","0.527245639053517"
"Einige Sorgen","2005","(Fach-)Abitur","maennlich","533","0.548714412382314","0.518160986429018","0.57926783833561"
"Einige Sorgen","2005","(Fach-)Abitur","weiblich","686","0.531691971861428","0.504128680312795","0.559255263410061"
"Einige Sorgen","2005","AkademikerIn","maennlich","1268","0.54514892245039","0.524802784974794","0.565495059925987"
"Einige Sorgen","2005","AkademikerIn","weiblich","1004","0.522579243702526","0.499781369186809","0.545377118218242"
"Keine Sorgen","2005","(noch) kein Abschluss","maennlich","100","0.260556840367759","0.218376987241414","0.302736693494105"
"Keine Sorgen","2005","(noch) kein Abschluss","weiblich","97","0.180844712281025","0.146448424029771","0.215241000532278"
"Keine Sorgen","2005","Hauptschule","maennlich","830","0.228649701685842","0.214989845971519","0.242309557400165"
"Keine Sorgen","2005","Hauptschule","weiblich","737","0.194112157369966","0.181628459518603","0.20659585522133"
"Keine Sorgen","2005","Realschule","maennlich","473","0.215426085102167","0.198539856952908","0.232312313251425"
"Keine Sorgen","2005","Realschule","weiblich","438","0.149367981242701","0.136783613740256","0.161952348745145"
"Keine Sorgen","2005","(Fach-)Abitur","maennlich","206","0.166831964372196","0.143940850239746","0.189723078504647"
"Keine Sorgen","2005","(Fach-)Abitur","weiblich","169","0.122810804145744","0.104680706194293","0.140940902097196"
"Keine Sorgen","2005","AkademikerIn","maennlich","385","0.169538467639752","0.154207002190316","0.184869933089187"
"Keine Sorgen","2005","AkademikerIn","weiblich","185","0.114607602695894","0.100068344768699","0.129146860623089"
"Grosse Sorgen","2006","(noch) kein Abschluss","maennlich","80","0.295655887638646","0.24410328999463","0.347208485282661"
"Grosse Sorgen","2006","(noch) kein Abschluss","weiblich","104","0.31580065186","0.266464105983746","0.365137197736254"
"Grosse Sorgen","2006","Hauptschule","maennlich","1011","0.272602482455557","0.258574755114301","0.286630209796812"
"Grosse Sorgen","2006","Hauptschule","weiblich","1192","0.288434263383568","0.274604172443031","0.302264354324106"
"Grosse Sorgen","2006","Realschule","maennlich","584","0.248251130718466","0.230967917825769","0.265534343611164"
"Grosse Sorgen","2006","Realschule","weiblich","1066","0.335090556420175","0.31900774193641","0.351173370903941"
"Grosse Sorgen","2006","(Fach-)Abitur","maennlich","271","0.276861857051751","0.249861838671005","0.303861875432498"
"Grosse Sorgen","2006","(Fach-)Abitur","weiblich","391","0.295308231785767","0.271248619334521","0.319367844237013"
"Grosse Sorgen","2006","AkademikerIn","maennlich","624","0.249920026221307","0.23309215324766","0.266747899194954"
"Grosse Sorgen","2006","AkademikerIn","weiblich","607","0.314816759073615","0.294517773097874","0.335115745049356"
"Einige Sorgen","2006","(noch) kein Abschluss","maennlich","140","0.425526875848079","0.369671728927115","0.481382022769044"
"Einige Sorgen","2006","(noch) kein Abschluss","weiblich","166","0.467261371945126","0.41430625452044","0.520216489369812"
"Einige Sorgen","2006","Hauptschule","maennlich","1999","0.499524937719866","0.483774003648939","0.515275871790794"
"Einige Sorgen","2006","Hauptschule","weiblich","2139","0.518595700487035","0.503342410195085","0.533848990778984"
"Einige Sorgen","2006","Realschule","maennlich","1289","0.52635282267261","0.506376827469874","0.546328817875345"
"Einige Sorgen","2006","Realschule","weiblich","1771","0.519892044425383","0.502869450288864","0.536914638561901"
"Einige Sorgen","2006","(Fach-)Abitur","maennlich","577","0.541282816597015","0.51121468198625","0.571350951207779"
"Einige Sorgen","2006","(Fach-)Abitur","weiblich","788","0.551160886361681","0.524928621135215","0.577393151588147"
"Einige Sorgen","2006","AkademikerIn","maennlich","1436","0.552188818697178","0.532861741484128","0.571515895910229"
"Einige Sorgen","2006","AkademikerIn","weiblich","1157","0.5526081608988","0.530876409323916","0.574339912473683"
"Keine Sorgen","2006","(noch) kein Abschluss","maennlich","81","0.278817236513275","0.228159320269017","0.329475152757533"
"Keine Sorgen","2006","(noch) kein Abschluss","weiblich","71","0.216937976194874","0.173192134710955","0.260683817678794"
"Keine Sorgen","2006","Hauptschule","maennlich","861","0.227872579824577","0.214658801166169","0.241086358482984"
"Keine Sorgen","2006","Hauptschule","weiblich","791","0.192970036129397","0.180922898655319","0.205017173603475"
"Keine Sorgen","2006","Realschule","maennlich","527","0.225396046608924","0.208679157101589","0.24211293611626"
"Keine Sorgen","2006","Realschule","weiblich","472","0.145017399154442","0.133019964261773","0.157014834047111"
"Keine Sorgen","2006","(Fach-)Abitur","maennlich","207","0.181855326351234","0.158579777661461","0.205130875041006"
"Keine Sorgen","2006","(Fach-)Abitur","weiblich","202","0.153530881852552","0.134517705207553","0.172544058497551"
"Keine Sorgen","2006","AkademikerIn","maennlich","483","0.197891155081514","0.182406385212836","0.213375924950193"
"Keine Sorgen","2006","AkademikerIn","weiblich","247","0.132575080027585","0.117753689451206","0.147396470603965"
"Grosse Sorgen","2007","(noch) kein Abschluss","maennlich","65","0.242060581804025","0.188094648604815","0.296026515003235"
"Grosse Sorgen","2007","(noch) kein Abschluss","weiblich","82","0.243374798675187","0.195528642317331","0.291220955033043"
"Grosse Sorgen","2007","Hauptschule","maennlich","869","0.248023371249091","0.233766737097562","0.262280005400619"
"Grosse Sorgen","2007","Hauptschule","weiblich","1042","0.283759272347849","0.269244844501341","0.298273700194357"
"Grosse Sorgen","2007","Realschule","maennlich","518","0.238080475369958","0.22052493298343","0.255636017756486"
"Grosse Sorgen","2007","Realschule","weiblich","946","0.311303322079819","0.295022237364234","0.327584406795403"
"Grosse Sorgen","2007","(Fach-)Abitur","maennlich","263","0.274332517980223","0.247280639877746","0.3013843960827"
"Grosse Sorgen","2007","(Fach-)Abitur","weiblich","366","0.285407319015807","0.260886344947837","0.309928293083777"
"Grosse Sorgen","2007","AkademikerIn","maennlich","634","0.272154242175065","0.254355520120545","0.289952964229586"
"Grosse Sorgen","2007","AkademikerIn","weiblich","606","0.308126199171271","0.287701028348374","0.328551369994167"
"Einige Sorgen","2007","(noch) kein Abschluss","maennlich","117","0.507924444272828","0.444936728240097","0.570912160305559"
"Einige Sorgen","2007","(noch) kein Abschluss","weiblich","153","0.507032787604025","0.451289074874819","0.562776500333232"
"Einige Sorgen","2007","Hauptschule","maennlich","1812","0.512875317537473","0.496374916580034","0.529375718494912"
"Einige Sorgen","2007","Hauptschule","weiblich","1869","0.49809841957766","0.48200077823552","0.5141960609198"
"Einige Sorgen","2007","Realschule","maennlich","1232","0.524475341278471","0.503890531019116","0.545060151537827"
"Einige Sorgen","2007","Realschule","weiblich","1692","0.533995515549201","0.516455041867755","0.551535989230647"
"Einige Sorgen","2007","(Fach-)Abitur","maennlich","573","0.53931337987259","0.509092065903153","0.569534693842026"
"Einige Sorgen","2007","(Fach-)Abitur","weiblich","748","0.575907529963231","0.549073707483915","0.602741352442547"
"Einige Sorgen","2007","AkademikerIn","maennlich","1339","0.53945737195646","0.519524261511357","0.559390482401563"
"Einige Sorgen","2007","AkademikerIn","weiblich","1139","0.583171752321542","0.561361295989227","0.604982208653858"
"Keine Sorgen","2007","(noch) kein Abschluss","maennlich","60","0.250014973923147","0.195458070243171","0.304571877603124"
"Keine Sorgen","2007","(noch) kein Abschluss","weiblich","74","0.249592413720787","0.201338432623125","0.297846394818449"
"Keine Sorgen","2007","Hauptschule","maennlich","844","0.239101311213436","0.225020653962592","0.25318196846428"
"Keine Sorgen","2007","Hauptschule","weiblich","795","0.218142308074492","0.204846057468432","0.231438558680552"
"Keine Sorgen","2007","Realschule","maennlich","511","0.237444183351571","0.219904796926322","0.25498356977682"
"Keine Sorgen","2007","Realschule","weiblich","469","0.15470116237098","0.141985781051104","0.167416543690857"
"Keine Sorgen","2007","(Fach-)Abitur","maennlich","209","0.186354102147188","0.162745126511719","0.209963077782656"
"Keine Sorgen","2007","(Fach-)Abitur","weiblich","189","0.138685151020962","0.119919145822788","0.157451156219136"
"Keine Sorgen","2007","AkademikerIn","maennlich","429","0.188388385868475","0.17275104948609","0.20402572225086"
"Keine Sorgen","2007","AkademikerIn","weiblich","218","0.108702048507187","0.0949325456765933","0.122471551337781"
"Grosse Sorgen","2008","(noch) kein Abschluss","maennlich","62","0.245386519720284","0.192151323351286","0.298621716089282"
"Grosse Sorgen","2008","(noch) kein Abschluss","weiblich","71","0.259213301028223","0.208779195667597","0.309647406388849"
"Grosse Sorgen","2008","Hauptschule","maennlich","748","0.236672464639341","0.222095425093629","0.251249504185053"
"Grosse Sorgen","2008","Hauptschule","weiblich","905","0.267040353971393","0.252339270059198","0.281741437883589"
"Grosse Sorgen","2008","Realschule","maennlich","456","0.215379785583399","0.198015445113409","0.23274412605339"
"Grosse Sorgen","2008","Realschule","weiblich","738","0.253458105115513","0.237723702832599","0.269192507398427"
"Grosse Sorgen","2008","(Fach-)Abitur","maennlich","211","0.231219223444087","0.204618241947779","0.257820204940395"
"Grosse Sorgen","2008","(Fach-)Abitur","weiblich","270","0.242448199650695","0.218190246746419","0.266706152554971"
"Grosse Sorgen","2008","AkademikerIn","maennlich","453","0.194866756830702","0.178622389589139","0.211111124072265"
"Grosse Sorgen","2008","AkademikerIn","weiblich","458","0.249589837580762","0.230099430664211","0.269080244497313"
"Einige Sorgen","2008","(noch) kein Abschluss","maennlich","114","0.485583645522062","0.423753447189608","0.547413843854515"
"Einige Sorgen","2008","(noch) kein Abschluss","weiblich","158","0.55759932812409","0.500435921572642","0.614762734675538"
"Einige Sorgen","2008","Hauptschule","maennlich","1691","0.521795542466542","0.504663979248488","0.538927105684597"
"Einige Sorgen","2008","Hauptschule","weiblich","1828","0.518895091518842","0.502292321511293","0.535497861526392"
"Einige Sorgen","2008","Realschule","maennlich","1146","0.519777051724114","0.498673474317375","0.540880629130852"
"Einige Sorgen","2008","Realschule","weiblich","1718","0.57609660999258","0.558221399275389","0.593971820709771"
"Einige Sorgen","2008","(Fach-)Abitur","maennlich","553","0.575484144035425","0.544298977075448","0.606669310995402"
"Einige Sorgen","2008","(Fach-)Abitur","weiblich","718","0.579917013933737","0.55197942191565","0.607854605951825"
"Einige Sorgen","2008","AkademikerIn","maennlich","1330","0.575016700663376","0.554743318722427","0.595290082604325"
"Einige Sorgen","2008","AkademikerIn","weiblich","1159","0.591246980188681","0.569107212549391","0.61338674782797"
"Keine Sorgen","2008","(noch) kein Abschluss","maennlich","75","0.269029834757654","0.21416914312906","0.323890526386248"
"Keine Sorgen","2008","(noch) kein Abschluss","weiblich","61","0.183187370847687","0.138667071187005","0.227707670508369"
"Keine Sorgen","2008","Hauptschule","maennlich","827","0.241531992894116","0.226853009929048","0.256210975859185"
"Keine Sorgen","2008","Hauptschule","weiblich","746","0.214064554509764","0.200434842005235","0.227694267014294"
"Keine Sorgen","2008","Realschule","maennlich","551","0.264843162692487","0.246204684099664","0.28348164128531"
"Keine Sorgen","2008","Realschule","weiblich","480","0.170445284891907","0.156843838965296","0.184046730818518"
"Keine Sorgen","2008","(Fach-)Abitur","maennlich","201","0.193296632520488","0.16838205579463","0.218211209246346"
"Keine Sorgen","2008","(Fach-)Abitur","weiblich","211","0.177634786415568","0.156000883614547","0.199268689216588"
"Keine Sorgen","2008","AkademikerIn","maennlich","501","0.230116542505922","0.212854727605924","0.247378357405919"
"Keine Sorgen","2008","AkademikerIn","weiblich","277","0.159163182230557","0.142687808672166","0.175638555788948"
"Grosse Sorgen","2009","(noch) kein Abschluss","maennlich","51","0.200961702299274","0.150264625529328","0.251658779069219"
"Grosse Sorgen","2009","(noch) kein Abschluss","weiblich","47","0.215825234916204","0.163001674170717","0.268648795661692"
"Grosse Sorgen","2009","Hauptschule","maennlich","545","0.188459935117104","0.174428141675608","0.202491728558601"
"Grosse Sorgen","2009","Hauptschule","weiblich","671","0.225179199381675","0.210627088180793","0.239731310582557"
"Grosse Sorgen","2009","Realschule","maennlich","348","0.17589222727038","0.159264469575599","0.192519984965162"
"Grosse Sorgen","2009","Realschule","weiblich","562","0.209762063972317","0.194597531541207","0.224926596403426"
"Grosse Sorgen","2009","(Fach-)Abitur","maennlich","177","0.238465570127028","0.210389645408122","0.266541494845934"
"Grosse Sorgen","2009","(Fach-)Abitur","weiblich","229","0.201357940629563","0.177798716801857","0.224917164457268"
"Grosse Sorgen","2009","AkademikerIn","maennlich","383","0.180397226296896","0.164241172779328","0.196553279814464"
"Grosse Sorgen","2009","AkademikerIn","weiblich","378","0.194308189936549","0.176229406305699","0.212386973567399"
"Einige Sorgen","2009","(noch) kein Abschluss","maennlich","117","0.485440400873129","0.422209659887855","0.548671141858403"
"Einige Sorgen","2009","(noch) kein Abschluss","weiblich","124","0.518582253402295","0.45442585086372","0.582738655940869"
"Einige Sorgen","2009","Hauptschule","maennlich","1586","0.535554783916498","0.517660353465819","0.553449214367178"
"Einige Sorgen","2009","Hauptschule","weiblich","1771","0.552560869143632","0.535238061685491","0.569883676601774"
"Einige Sorgen","2009","Realschule","maennlich","1118","0.537914023538684","0.516140125469852","0.559687921607515"
"Einige Sorgen","2009","Realschule","weiblich","1671","0.607145940068316","0.588955266369322","0.625336613767311"
"Einige Sorgen","2009","(Fach-)Abitur","maennlich","530","0.592771277135048","0.56040153552816","0.625141018741936"
"Einige Sorgen","2009","(Fach-)Abitur","weiblich","654","0.591982780422854","0.563109622121122","0.620855938724586"
"Einige Sorgen","2009","AkademikerIn","maennlich","1293","0.594847168606627","0.574220419597275","0.61547391761598"
"Einige Sorgen","2009","AkademikerIn","weiblich","1159","0.631756268642899","0.609717788493193","0.653794748792604"
"Keine Sorgen","2009","(noch) kein Abschluss","maennlich","72","0.313597896827597","0.25490056724093","0.372295226414265"
"Keine Sorgen","2009","(noch) kein Abschluss","weiblich","62","0.265592511681501","0.208884216441804","0.322300806921197"
"Keine Sorgen","2009","Hauptschule","maennlich","853","0.275985280966397","0.259946722205705","0.292023839727089"
"Keine Sorgen","2009","Hauptschule","weiblich","723","0.222259931474693","0.207775246343997","0.236744616605389"
"Keine Sorgen","2009","Realschule","maennlich","548","0.286193749190936","0.266454137584691","0.305933360797181"
