,Unnamed: 0,year,age_gr,regtyp,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
292,292,2006,17-29 y.,Urban regions,Somewhat concerned,0.4968,1243,21756,0.47211,0.52094
293,293,2006,17-29 y.,Urban regions,Not concerned at all,0.21195,507,21756,0.19782,0.22735
294,294,2006,17-29 y.,Rural regions,Very concerned,0.24603,300,21756,0.22388,0.27202
295,295,2006,17-29 y.,Rural regions,Somewhat concerned,0.51869,686,21756,0.48805,0.54992
296,296,2006,17-29 y.,Rural regions,Not concerned at all,0.23527,278,21756,0.21089,0.26263
297,297,2006,30-45 y.,Urban regions,Very concerned,0.30821,1228,21756,0.29511,0.32271
298,298,2006,30-45 y.,Urban regions,Somewhat concerned,0.52194,2259,21756,0.50332,0.53823
299,299,2006,30-45 y.,Urban regions,Not concerned at all,0.16985,703,21756,0.15961,0.17933
300,300,2006,30-45 y.,Rural regions,Very concerned,0.28057,576,21756,0.2601,0.29993
301,301,2006,30-45 y.,Rural regions,Somewhat concerned,0.55004,1120,21756,0.5202,0.5777
302,302,2006,30-45 y.,Rural regions,Not concerned at all,0.1694,341,21756,0.15435,0.1827
303,303,2006,46-65 y.,Urban regions,Very concerned,0.30911,1462,21756,0.29629,0.32362
304,304,2006,46-65 y.,Urban regions,Somewhat concerned,0.51787,2598,21756,0.50058,0.53441
305,305,2006,46-65 y.,Urban regions,Not concerned at all,0.17302,840,21756,0.16218,0.18346
306,306,2006,46-65 y.,Rural regions,Very concerned,0.312,780,21756,0.29354,0.33056
307,307,2006,46-65 y.,Rural regions,Somewhat concerned,0.52261,1436,21756,0.50033,0.54443
308,308,2006,46-65 y.,Rural regions,Not concerned at all,0.16539,402,21756,0.15277,0.17576
309,309,2006,66 and older,Urban regions,Very concerned,0.23807,696,21756,0.22655,0.24968
310,310,2006,66 and older,Urban regions,Somewhat concerned,0.51552,1480,21756,0.49787,0.53404
311,311,2006,66 and older,Urban regions,Not concerned at all,0.24641,663,21756,0.234,0.25799
312,312,2006,66 and older,Rural regions,Very concerned,0.25947,373,21756,0.24218,0.27554
313,313,2006,66 and older,Rural regions,Somewhat concerned,0.54801,852,21756,0.52751,0.57216
314,314,2006,66 and older,Rural regions,Not concerned at all,0.19252,301,21756,0.18096,0.20677
315,315,2007,17-29 y.,Urban regions,Very concerned,0.27781,593,20311,0.25768,0.29926
316,316,2007,17-29 y.,Urban regions,Somewhat concerned,0.50317,1105,20311,0.47921,0.53388
317,317,2007,17-29 y.,Urban regions,Not concerned at all,0.21902,497,20311,0.19991,0.23424
318,318,2007,17-29 y.,Rural regions,Very concerned,0.25577,294,20311,0.23413,0.28616
319,319,2007,17-29 y.,Rural regions,Somewhat concerned,0.48089,594,20311,0.44924,0.51596
320,320,2007,17-29 y.,Rural regions,Not concerned at all,0.26335,279,20311,0.23653,0.2978
321,321,2007,30-45 y.,Urban regions,Very concerned,0.28645,1051,20311,0.27238,0.30295
322,322,2007,30-45 y.,Urban regions,Somewhat concerned,0.53565,2069,20311,0.51331,0.55396
323,323,2007,30-45 y.,Urban regions,Not concerned at all,0.1779,669,20311,0.16619,0.18912
324,324,2007,30-45 y.,Rural regions,Very concerned,0.29497,518,20311,0.27303,0.31911
325,325,2007,30-45 y.,Rural regions,Somewhat concerned,0.52823,1021,20311,0.49515,0.56361
326,326,2007,30-45 y.,Rural regions,Not concerned at all,0.1768,341,20311,0.16175,0.19246
327,327,2007,46-65 y.,Urban regions,Very concerned,0.29431,1299,20311,0.28057,0.3084
328,328,2007,46-65 y.,Urban regions,Somewhat concerned,0.53211,2479,20311,0.51318,0.54974
329,329,2007,46-65 y.,Urban regions,Not concerned at all,0.17358,760,20311,0.16257,0.18494
330,330,2007,46-65 y.,Rural regions,Very concerned,0.26789,672,20311,0.24982,0.28458
331,331,2007,46-65 y.,Rural regions,Somewhat concerned,0.56929,1400,20311,0.54228,0.59759
332,332,2007,46-65 y.,Rural regions,Not concerned at all,0.16282,394,20311,0.14894,0.17519
333,333,2007,66 and older,Urban regions,Very concerned,0.23733,688,20311,0.22474,0.2494
334,334,2007,66 and older,Urban regions,Somewhat concerned,0.51486,1431,20311,0.49542,0.53026
335,335,2007,66 and older,Urban regions,Not concerned at all,0.24781,657,20311,0.23485,0.26017
336,336,2007,66 and older,Rural regions,Very concerned,0.26878,400,20311,0.25104,0.28576
337,337,2007,66 and older,Rural regions,Somewhat concerned,0.4997,774,20311,0.4759,0.51872
338,338,2007,66 and older,Rural regions,Not concerned at all,0.23152,326,20311,0.21774,0.24603
339,339,2008,17-29 y.,Urban regions,Very concerned,0.24072,477,19187,0.22279,0.26231
340,340,2008,17-29 y.,Urban regions,Somewhat concerned,0.526,1121,19187,0.49344,0.55872
341,341,2008,17-29 y.,Urban regions,Not concerned at all,0.23328,481,19187,0.21121,0.24975
342,342,2008,17-29 y.,Rural regions,Very concerned,0.25095,234,19187,0.21926,0.27661
343,343,2008,17-29 y.,Rural regions,Somewhat concerned,0.47805,557,19187,0.4432,0.51587
344,344,2008,17-29 y.,Rural regions,Not concerned at all,0.27101,272,19187,0.2366,0.3015
345,345,2008,30-45 y.,Urban regions,Very concerned,0.24239,822,19187,0.22977,0.25638
346,346,2008,30-45 y.,Urban regions,Somewhat concerned,0.54165,1903,19187,0.52299,0.5613
347,347,2008,30-45 y.,Urban regions,Not concerned at all,0.21595,713,19187,0.20334,0.22916
348,348,2008,30-45 y.,Rural regions,Very concerned,0.22467,354,19187,0.20467,0.24511
349,349,2008,30-45 y.,Rural regions,Somewhat concerned,0.57878,1009,19187,0.54502,0.61269
350,350,2008,30-45 y.,Rural regions,Not concerned at all,0.19654,345,19187,0.17916,0.21694
351,351,2008,46-65 y.,Urban regions,Very concerned,0.25637,1075,19187,0.24555,0.27185
352,352,2008,46-65 y.,Urban regions,Somewhat concerned,0.55253,2396,19187,0.53307,0.57157
353,353,2008,46-65 y.,Urban regions,Not concerned at all,0.1911,837,19187,0.18076,0.20468
354,354,2008,46-65 y.,Rural regions,Very concerned,0.26057,583,19187,0.24259,0.27815
355,355,2008,46-65 y.,Rural regions,Somewhat concerned,0.55387,1346,19187,0.52103,0.58087
356,356,2008,46-65 y.,Rural regions,Not concerned at all,0.18556,424,19187,0.17181,0.20347
357,357,2008,66 and older,Urban regions,Very concerned,0.21717,618,19187,0.20567,0.22848
358,358,2008,66 and older,Urban regions,Somewhat concerned,0.5426,1477,19187,0.5237,0.56542
359,359,2008,66 and older,Urban regions,Not concerned at all,0.24023,668,19187,0.22735,0.25121
360,360,2008,66 and older,Rural regions,Very concerned,0.21248,319,19187,0.19673,0.22859
361,361,2008,66 and older,Rural regions,Somewhat concerned,0.56231,821,19187,0.53401,0.58882
362,362,2008,66 and older,Rural regions,Not concerned at all,0.22522,335,19187,0.20985,0.24056
363,363,2009,17-29 y.,Urban regions,Very concerned,0.20881,387,17883,0.18679,0.23259
364,364,2009,17-29 y.,Urban regions,Somewhat concerned,0.53211,976,17883,0.49376,0.57117
365,365,2009,17-29 y.,Urban regions,Not concerned at all,0.25908,494,17883,0.23767,0.27968
366,366,2009,17-29 y.,Rural regions,Very concerned,0.2033,187,17883,0.17011,0.23846
367,367,2009,17-29 y.,Rural regions,Somewhat concerned,0.51771,533,17883,0.47424,0.56116
368,368,2009,17-29 y.,Rural regions,Not concerned at all,0.27899,251,17883,0.24584,0.31875
369,369,2009,30-45 y.,Urban regions,Very concerned,0.20536,591,17883,0.19102,0.22128
370,370,2009,30-45 y.,Urban regions,Somewhat concerned,0.58001,1757,17883,0.5527,0.60714
371,371,2009,30-45 y.,Urban regions,Not concerned at all,0.21464,708,17883,0.19963,0.2312
372,372,2009,30-45 y.,Rural regions,Very concerned,0.19195,287,17883,0.16846,0.21286
373,373,2009,30-45 y.,Rural regions,Somewhat concerned,0.58246,965,17883,0.54559,0.62465
374,374,2009,30-45 y.,Rural regions,Not concerned at all,0.22559,341,17883,0.20329,0.24986
375,375,2009,46-65 y.,Urban regions,Very concerned,0.22016,844,17883,0.20638,0.23504
376,376,2009,46-65 y.,Urban regions,Somewhat concerned,0.57465,2309,17883,0.55255,0.59633
377,377,2009,46-65 y.,Urban regions,Not concerned at all,0.20519,866,17883,0.19363,0.21858
378,378,2009,46-65 y.,Rural regions,Very concerned,0.21343,445,17883,0.19592,0.2322
379,379,2009,46-65 y.,Rural regions,Somewhat concerned,0.5925,1381,17883,0.55964,0.6242
380,380,2009,46-65 y.,Rural regions,Not concerned at all,0.19408,449,17883,0.17743,0.21113
381,381,2009,66 and older,Urban regions,Very concerned,0.18564,484,17883,0.17174,0.19869
382,382,2009,66 and older,Urban regions,Somewhat concerned,0.55825,1488,17883,0.53982,0.57655
383,383,2009,66 and older,Urban regions,Not concerned at all,0.25611,685,17883,0.24441,0.27055
384,384,2009,66 and older,Rural regions,Very concerned,0.17985,264,17883,0.16311,0.19711
385,385,2009,66 and older,Rural regions,Somewhat concerned,0.5798,848,17883,0.5484,0.60799
386,386,2009,66 and older,Rural regions,Not concerned at all,0.24036,343,17883,0.22247,0.25732
387,387,2010,17-29 y.,Urban regions,Very concerned,0.20451,576,23787,0.18187,0.23099
388,388,2010,17-29 y.,Urban regions,Somewhat concerned,0.53673,1361,23787,0.48566,0.56771
389,389,2010,17-29 y.,Urban regions,Not concerned at all,0.25875,624,23787,0.22714,0.28411
390,390,2010,17-29 y.,Rural regions,Very concerned,0.16988,264,23787,0.14193,0.19949
391,391,2010,17-29 y.,Rural regions,Somewhat concerned,0.56027,731,23787,0.50173,0.62974
392,392,2010,17-29 y.,Rural regions,Not concerned at all,0.26985,344,23787,0.23115,0.31186
393,393,2010,30-45 y.,Urban regions,Very concerned,0.20021,1308,23787,0.18093,0.21944
394,394,2010,30-45 y.,Urban regions,Somewhat concerned,0.55551,3299,23787,0.52548,0.58507
395,395,2010,30-45 y.,Urban regions,Not concerned at all,0.24428,1314,23787,0.22595,0.26693
396,396,2010,30-45 y.,Rural regions,Very concerned,0.18276,655,23787,0.16076,0.20757
397,397,2010,30-45 y.,Rural regions,Somewhat concerned,0.57379,1778,23787,0.53236,0.61497
398,398,2010,30-45 y.,Rural regions,Not concerned at all,0.24346,651,23787,0.21706,0.28089
399,399,2010,46-65 y.,Urban regions,Very concerned,0.22691,1003,23787,0.21212,0.24096
400,400,2010,46-65 y.,Urban regions,Somewhat concerned,0.56687,2542,23787,0.543,0.59043
401,401,2010,46-65 y.,Urban regions,Not concerned at all,0.20622,895,23787,0.19426,0.22389
402,402,2010,46-65 y.,Rural regions,Very concerned,0.24504,574,23787,0.22437,0.27254
403,403,2010,46-65 y.,Rural regions,Somewhat concerned,0.55686,1404,23787,0.5238,0.58845
404,404,2010,46-65 y.,Rural regions,Not concerned at all,0.1981,497,23787,0.18046,0.21832
405,405,2010,66 and older,Urban regions,Very concerned,0.18458,465,23787,0.17144,0.19868
406,406,2010,66 and older,Urban regions,Somewhat concerned,0.5631,1477,23787,0.54222,0.58473
407,407,2010,66 and older,Urban regions,Not concerned at all,0.25232,637,23787,0.23671,0.26666
408,408,2010,66 and older,Rural regions,Very concerned,0.20903,281,23787,0.19191,0.22834
409,409,2010,66 and older,Rural regions,Somewhat concerned,0.57623,799,23787,0.5439,0.61236
410,410,2010,66 and older,Rural regions,Not concerned at all,0.21473,308,23787,0.2,0.23228
411,411,2011,17-29 y.,Urban regions,Very concerned,0.19995,381,20438,0.17985,0.21868
412,412,2011,17-29 y.,Urban regions,Somewhat concerned,0.49791,1029,20438,0.4714,0.52611
413,413,2011,17-29 y.,Urban regions,Not concerned at all,0.30215,575,20438,0.27961,0.33107
414,414,2011,17-29 y.,Rural regions,Very concerned,0.2398,207,20438,0.20125,0.27725
415,415,2011,17-29 y.,Rural regions,Somewhat concerned,0.46629,479,20438,0.42313,0.50868
416,416,2011,17-29 y.,Rural regions,Not concerned at all,0.29391,287,20438,0.26048,0.32386
417,417,2011,30-45 y.,Urban regions,Very concerned,0.16916,564,20438,0.15119,0.18529
418,418,2011,30-45 y.,Urban regions,Somewhat concerned,0.55104,1744,20438,0.52309,0.58439
419,419,2011,30-45 y.,Urban regions,Not concerned at all,0.27979,851,20438,0.26023,0.30254
420,420,2011,30-45 y.,Rural regions,Very concerned,0.17604,288,20438,0.14737,0.20024
421,421,2011,30-45 y.,Rural regions,Somewhat concerned,0.55753,964,20438,0.52211,0.60385
422,422,2011,30-45 y.,Rural regions,Not concerned at all,0.26643,394,20438,0.23544,0.29526
423,423,2011,46-65 y.,Urban regions,Very concerned,0.20776,976,20438,0.19525,0.22018
424,424,2011,46-65 y.,Urban regions,Somewhat concerned,0.56023,2708,20438,0.54097,0.58153
425,425,2011,46-65 y.,Urban regions,Not concerned at all,0.232,1140,20438,0.22049,0.24567
426,426,2011,46-65 y.,Rural regions,Very concerned,0.21304,565,20438,0.19638,0.23009
427,427,2011,46-65 y.,Rural regions,Somewhat concerned,0.57835,1695,20438,0.55066,0.60137
428,428,2011,46-65 y.,Rural regions,Not concerned at all,0.20861,618,20438,0.19482,0.22509
429,429,2011,66 and older,Urban regions,Very concerned,0.17673,573,20438,0.16524,0.19031
430,430,2011,66 and older,Urban regions,Somewhat concerned,0.53404,1755,20438,0.518,0.5516
431,431,2011,66 and older,Urban regions,Not concerned at all,0.28923,911,20438,0.27867,0.30263
432,432,2011,66 and older,Rural regions,Very concerned,0.17817,283,20438,0.15909,0.19758
433,433,2011,66 and older,Rural regions,Somewhat concerned,0.52744,927,20438,0.49957,0.55676
434,434,2011,66 and older,Rural regions,Not concerned at all,0.29439,524,20438,0.27865,0.31436
435,435,2012,17-29 y.,Urban regions,Very concerned,0.21613,401,20346,0.19428,0.23845
436,436,2012,17-29 y.,Urban regions,Somewhat concerned,0.50546,1014,20346,0.47672,0.53669
437,437,2012,17-29 y.,Urban regions,Not concerned at all,0.27841,492,20346,0.2551,0.30366
438,438,2012,17-29 y.,Rural regions,Very concerned,0.18983,180,20346,0.16439,0.22044
439,439,2012,17-29 y.,Rural regions,Somewhat concerned,0.4966,477,20346,0.46072,0.53976
440,440,2012,17-29 y.,Rural regions,Not concerned at all,0.31357,297,20346,0.27667,0.3529
441,441,2012,30-45 y.,Urban regions,Very concerned,0.19041,610,20346,0.17294,0.20869
442,442,2012,30-45 y.,Urban regions,Somewhat concerned,0.57824,1719,20346,0.55262,0.61039
443,443,2012,30-45 y.,Urban regions,Not concerned at all,0.23135,683,20346,0.21341,0.2486
444,444,2012,30-45 y.,Rural regions,Very concerned,0.16965,235,20346,0.14414,0.19828
445,445,2012,30-45 y.,Rural regions,Somewhat concerned,0.55663,943,20346,0.51597,0.59565
446,446,2012,30-45 y.,Rural regions,Not concerned at all,0.27372,380,20346,0.24387,0.31121
447,447,2012,46-65 y.,Urban regions,Very concerned,0.23282,1060,20346,0.21865,0.24594
448,448,2012,46-65 y.,Urban regions,Somewhat concerned,0.56865,2757,20346,0.55108,0.59014
449,449,2012,46-65 y.,Urban regions,Not concerned at all,0.19853,957,20346,0.18592,0.21236
450,450,2012,46-65 y.,Rural regions,Very concerned,0.21236,628,20346,0.1984,0.22806
451,451,2012,46-65 y.,Rural regions,Somewhat concerned,0.5733,1740,20346,0.55086,0.59675
452,452,2012,46-65 y.,Rural regions,Not concerned at all,0.21433,647,20346,0.20143,0.23053
453,453,2012,66 and older,Urban regions,Very concerned,0.22644,720,20346,0.2147,0.23926
454,454,2012,66 and older,Urban regions,Somewhat concerned,0.55127,1813,20346,0.53567,0.57084
455,455,2012,66 and older,Urban regions,Not concerned at all,0.22229,727,20346,0.20882,0.23395
456,456,2012,66 and older,Rural regions,Very concerned,0.20387,337,20346,0.18645,0.22652
457,457,2012,66 and older,Rural regions,Somewhat concerned,0.53018,1018,20346,0.50417,0.56152
458,458,2012,66 and older,Rural regions,Not concerned at all,0.26595,511,20346,0.24777,0.28283
459,459,2013,17-29 y.,Urban regions,Very concerned,0.1818,461,23663,0.16613,0.2008
460,460,2013,17-29 y.,Urban regions,Somewhat concerned,0.49887,1283,23663,0.46823,0.52953
461,461,2013,17-29 y.,Urban regions,Not concerned at all,0.31933,1043,23663,0.29981,0.34212
462,462,2013,17-29 y.,Rural regions,Very concerned,0.13219,163,23663,0.11216,0.1549
463,463,2013,17-29 y.,Rural regions,Somewhat concerned,0.45802,500,23663,0.41552,0.49854
464,464,2013,17-29 y.,Rural regions,Not concerned at all,0.40978,454,23663,0.37202,0.46404
465,465,2013,30-45 y.,Urban regions,Very concerned,0.15904,737,23663,0.14497,0.17326
466,466,2013,30-45 y.,Urban regions,Somewhat concerned,0.53906,2204,23663,0.5129,0.56592
467,467,2013,30-45 y.,Urban regions,Not concerned at all,0.3019,1527,23663,0.28051,0.32337
468,468,2013,30-45 y.,Rural regions,Very concerned,0.15742,272,23663,0.13723,0.18028
469,469,2013,30-45 y.,Rural regions,Somewhat concerned,0.51675,970,23663,0.47686,0.56011
470,470,2013,30-45 y.,Rural regions,Not concerned at all,0.32583,649,23663,0.29902,0.36087
471,471,2013,46-65 y.,Urban regions,Very concerned,0.20561,1038,23663,0.19488,0.21771
472,472,2013,46-65 y.,Urban regions,Somewhat concerned,0.56403,2856,23663,0.54313,0.5859
473,473,2013,46-65 y.,Urban regions,Not concerned at all,0.23036,1444,23663,0.21849,0.24172
474,474,2013,46-65 y.,Rural regions,Very concerned,0.19683,597,23663,0.18138,0.21159
475,475,2013,46-65 y.,Rural regions,Somewhat concerned,0.56098,1699,23663,0.5384,0.58978
476,476,2013,46-65 y.,Rural regions,Not concerned at all,0.24219,803,23663,0.22378,0.26072
477,477,2013,66 and older,Urban regions,Very concerned,0.20132,657,23663,0.18895,0.21077
478,478,2013,66 and older,Urban regions,Somewhat concerned,0.55624,1784,23663,0.53915,0.57579
479,479,2013,66 and older,Urban regions,Not concerned at all,0.24245,765,23663,0.23026,0.25599
480,480,2013,66 and older,Rural regions,Very concerned,0.18115,294,23663,0.16661,0.19886
481,481,2013,66 and older,Rural regions,Somewhat concerned,0.54349,972,23663,0.51602,0.57396
482,482,2013,66 and older,Rural regions,Not concerned at all,0.27536,491,23663,0.25985,0.29226
483,483,2014,17-29 y.,Urban regions,Very concerned,0.19484,634,26899,0.17687,0.21327
484,484,2014,17-29 y.,Urban regions,Somewhat concerned,0.54286,1470,26899,0.51379,0.57553
485,485,2014,17-29 y.,Urban regions,Not concerned at all,0.2623,796,26899,0.241,0.28851
486,486,2014,17-29 y.,Rural regions,Very concerned,0.18719,273,26899,0.16285,0.21351
487,487,2014,17-29 y.,Rural regions,Somewhat concerned,0.46824,665,26899,0.42529,0.51282
488,488,2014,17-29 y.,Rural regions,Not concerned at all,0.34456,422,26899,0.30496,0.38995
489,489,2014,30-45 y.,Urban regions,Very concerned,0.20451,1228,26899,0.18921,0.22137
490,490,2014,30-45 y.,Urban regions,Somewhat concerned,0.5453,3064,26899,0.52138,0.57573
491,491,2014,30-45 y.,Urban regions,Not concerned at all,0.25019,1339,26899,0.2329,0.27135
492,492,2014,30-45 y.,Rural regions,Very concerned,0.17997,521,26899,0.15719,0.2033
493,493,2014,30-45 y.,Rural regions,Somewhat concerned,0.57143,1629,26899,0.53118,0.61283
494,494,2014,30-45 y.,Rural regions,Not concerned at all,0.24859,697,26899,0.22321,0.26996
495,495,2014,46-65 y.,Urban regions,Very concerned,0.23805,1401,26899,0.2249,0.25239
496,496,2014,46-65 y.,Urban regions,Somewhat concerned,0.56254,3307,26899,0.5396,0.58253
497,497,2014,46-65 y.,Urban regions,Not concerned at all,0.19942,1158,26899,0.18597,0.21006
498,498,2014,46-65 y.,Rural regions,Very concerned,0.21749,768,26899,0.19991,0.23435
499,499,2014,46-65 y.,Rural regions,Somewhat concerned,0.57445,1939,26899,0.54873,0.59959
500,500,2014,46-65 y.,Rural regions,Not concerned at all,0.20806,686,26899,0.19233,0.23124
501,501,2014,66 and older,Urban regions,Very concerned,0.21923,713,26899,0.20868,0.2318
502,502,2014,66 and older,Urban regions,Somewhat concerned,0.55951,1773,26899,0.54231,0.57902
503,503,2014,66 and older,Urban regions,Not concerned at all,0.22127,644,26899,0.20839,0.23578
504,504,2014,66 and older,Rural regions,Very concerned,0.19686,337,26899,0.18321,0.21669
505,505,2014,66 and older,Rural regions,Somewhat concerned,0.52949,954,26899,0.50201,0.5617
506,506,2014,66 and older,Rural regions,Not concerned at all,0.27365,481,26899,0.25254,0.29226
507,507,2015,17-29 y.,Urban regions,Very concerned,0.34435,978,26563,0.31443,0.37739
508,508,2015,17-29 y.,Urban regions,Somewhat concerned,0.4568,1335,26563,0.42029,0.48491
509,509,2015,17-29 y.,Urban regions,Not concerned at all,0.19885,703,26563,0.17927,0.21688
510,510,2015,17-29 y.,Rural regions,Very concerned,0.28814,425,26563,0.25149,0.32627
511,511,2015,17-29 y.,Rural regions,Somewhat concerned,0.49408,625,26563,0.44726,0.53936
512,512,2015,17-29 y.,Rural regions,Not concerned at all,0.21778,346,26563,0.18616,0.25246
513,513,2015,30-45 y.,Urban regions,Very concerned,0.298,1579,26563,0.27751,0.32034
514,514,2015,30-45 y.,Urban regions,Somewhat concerned,0.5342,2845,26563,0.5055,0.55825
515,515,2015,30-45 y.,Urban regions,Not concerned at all,0.1678,1057,26563,0.15413,0.18303
516,516,2015,30-45 y.,Rural regions,Very concerned,0.2773,776,26563,0.2482,0.30984
517,517,2015,30-45 y.,Rural regions,Somewhat concerned,0.52929,1428,26563,0.49252,0.56729
518,518,2015,30-45 y.,Rural regions,Not concerned at all,0.1934,537,26563,0.16957,0.22622
519,519,2015,46-65 y.,Urban regions,Very concerned,0.37189,2105,26563,0.3563,0.38973
520,520,2015,46-65 y.,Urban regions,Somewhat concerned,0.49238,2873,26563,0.47261,0.51377
521,521,2015,46-65 y.,Urban regions,Not concerned at all,0.13574,799,26563,0.12408,0.14918
522,522,2015,46-65 y.,Rural regions,Very concerned,0.35801,1125,26563,0.33813,0.37955
523,523,2015,46-65 y.,Rural regions,Somewhat concerned,0.50134,1700,26563,0.4751,0.53328
524,524,2015,46-65 y.,Rural regions,Not concerned at all,0.14066,476,26563,0.12905,0.1556
525,525,2015,66 and older,Urban regions,Very concerned,0.34854,1099,26563,0.33242,0.36459
526,526,2015,66 and older,Urban regions,Somewhat concerned,0.51351,1568,26563,0.4912,0.53483
527,527,2015,66 and older,Urban regions,Not concerned at all,0.13795,404,26563,0.12766,0.14915
528,528,2015,66 and older,Rural regions,Very concerned,0.32214,549,26563,0.29684,0.34702
529,529,2015,66 and older,Rural regions,Somewhat concerned,0.50743,911,26563,0.4797,0.53464
530,530,2015,66 and older,Rural regions,Not concerned at all,0.17043,320,26563,0.15687,0.18357
531,531,2016,17-29 y.,Urban regions,Very concerned,0.44423,1196,27034,0.40883,0.47977
532,532,2016,17-29 y.,Urban regions,Somewhat concerned,0.40361,1219,27034,0.37228,0.42846
533,533,2016,17-29 y.,Urban regions,Not concerned at all,0.15216,864,27034,0.13117,0.17528
534,534,2016,17-29 y.,Rural regions,Very concerned,0.38986,519,27034,0.35213,0.42789
535,535,2016,17-29 y.,Rural regions,Somewhat concerned,0.41331,609,27034,0.36471,0.461
536,536,2016,17-29 y.,Rural regions,Not concerned at all,0.19683,394,27034,0.16021,0.2397
537,537,2016,30-45 y.,Urban regions,Very concerned,0.47794,2290,27034,0.45025,0.50395
538,538,2016,30-45 y.,Urban regions,Somewhat concerned,0.4173,2163,27034,0.39123,0.44742
539,539,2016,30-45 y.,Urban regions,Not concerned at all,0.10476,1292,27034,0.09082,0.12082
540,540,2016,30-45 y.,Rural regions,Very concerned,0.41204,1093,27034,0.37945,0.44528
541,541,2016,30-45 y.,Rural regions,Somewhat concerned,0.45685,1139,27034,0.40623,0.49785
542,542,2016,30-45 y.,Rural regions,Not concerned at all,0.13111,577,27034,0.10748,0.15281
543,543,2016,46-65 y.,Urban regions,Very concerned,0.49837,2737,27034,0.47874,0.51868
544,544,2016,46-65 y.,Urban regions,Somewhat concerned,0.40467,2249,27034,0.38337,0.42419
545,545,2016,46-65 y.,Urban regions,Not concerned at all,0.09696,736,27034,0.08619,0.10908
546,546,2016,46-65 y.,Rural regions,Very concerned,0.47879,1475,27034,0.4562,0.51184
547,547,2016,46-65 y.,Rural regions,Somewhat concerned,0.42061,1364,27034,0.39593,0.44427
548,548,2016,46-65 y.,Rural regions,Not concerned at all,0.1006,415,27034,0.08658,0.11376
549,549,2016,66 and older,Urban regions,Very concerned,0.4789,1439,27034,0.45492,0.49985
550,550,2016,66 and older,Urban regions,Somewhat concerned,0.4218,1224,27034,0.40401,0.44465
551,551,2016,66 and older,Urban regions,Not concerned at all,0.0993,295,27034,0.08972,0.10906
552,552,2016,66 and older,Rural regions,Very concerned,0.43748,798,27034,0.4099,0.46426
553,553,2016,66 and older,Rural regions,Somewhat concerned,0.43182,715,27034,0.40802,0.45656
554,554,2016,66 and older,Rural regions,Not concerned at all,0.1307,232,27034,0.11534,0.1433
555,555,2017,17-29 y.,Urban regions,Very concerned,0.3941,1212,30285,0.37226,0.41511
556,556,2017,17-29 y.,Urban regions,Somewhat concerned,0.46985,1524,30285,0.44026,0.50027
557,557,2017,17-29 y.,Urban regions,Not concerned at all,0.13606,1164,30285,0.11967,0.15312
558,558,2017,17-29 y.,Rural regions,Very concerned,0.39203,601,30285,0.35653,0.42948
559,559,2017,17-29 y.,Rural regions,Somewhat concerned,0.42002,680,30285,0.38204,0.45047
560,560,2017,17-29 y.,Rural regions,Not concerned at all,0.18796,567,30285,0.15824,0.22616
561,561,2017,30-45 y.,Urban regions,Very concerned,0.4106,2017,30285,0.38726,0.43284
562,562,2017,30-45 y.,Urban regions,Somewhat concerned,0.46905,2573,30285,0.44619,0.49015
563,563,2017,30-45 y.,Urban regions,Not concerned at all,0.12034,1513,30285,0.10679,0.13686
564,564,2017,30-45 y.,Rural regions,Very concerned,0.37092,931,30285,0.3382,0.40678
565,565,2017,30-45 y.,Rural regions,Somewhat concerned,0.48068,1297,30285,0.44855,0.51697
566,566,2017,30-45 y.,Rural regions,Not concerned at all,0.1484,743,30285,0.12617,0.17021
567,567,2017,46-65 y.,Urban regions,Very concerned,0.44184,2686,30285,0.4246,0.45822
568,568,2017,46-65 y.,Urban regions,Somewhat concerned,0.44502,2978,30285,0.42922,0.4623
569,569,2017,46-65 y.,Urban regions,Not concerned at all,0.11315,1005,30285,0.10229,0.12506
570,570,2017,46-65 y.,Rural regions,Very concerned,0.42515,1541,30285,0.40154,0.44877
571,571,2017,46-65 y.,Rural regions,Somewhat concerned,0.47767,1799,30285,0.45182,0.50144
572,572,2017,46-65 y.,Rural regions,Not concerned at all,0.09718,511,30285,0.08585,0.10728
573,573,2017,66 and older,Urban regions,Very concerned,0.42003,1329,30285,0.39959,0.44003
574,574,2017,66 and older,Urban regions,Somewhat concerned,0.46599,1466,30285,0.44428,0.48889
575,575,2017,66 and older,Urban regions,Not concerned at all,0.11398,310,30285,0.10171,0.12441
576,576,2017,66 and older,Rural regions,Very concerned,0.41552,756,30285,0.38625,0.44328
577,577,2017,66 and older,Rural regions,Somewhat concerned,0.46977,856,30285,0.44245,0.50389
578,578,2017,66 and older,Rural regions,Not concerned at all,0.11471,226,30285,0.10342,0.12706
579,579,2018,17-29 y.,Urban regions,Very concerned,0.34011,1046,29038,0.31342,0.36773
580,580,2018,17-29 y.,Urban regions,Somewhat concerned,0.49002,1668,29038,0.46245,0.52748
581,581,2018,17-29 y.,Urban regions,Not concerned at all,0.16987,1035,29038,0.15135,0.19077
582,582,2018,17-29 y.,Rural regions,Very concerned,0.27021,437,29038,0.23839,0.30082
583,583,2018,17-29 y.,Rural regions,Somewhat concerned,0.50562,772,29038,0.46728,0.54422
584,584,2018,17-29 y.,Rural regions,Not concerned at all,0.22417,488,29038,0.19205,0.2592
