year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Lower Secondary Level,5th Quintile,Not concerned at all,0.20024,55,257,0.15121,0.24926
2002,Upper Secondary Level,1st Quintile,Very concerned,0.30607,510,1745,0.28444,0.32770
2002,Upper Secondary Level,1st Quintile,Somewhat concerned,0.49437,894,1745,0.47090,0.51783
2002,Upper Secondary Level,1st Quintile,Not concerned at all,0.19956,341,1745,0.18080,0.21832
2002,Upper Secondary Level,2nd Quintile,Very concerned,0.26698,588,2239,0.24865,0.28530
2002,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.53873,1238,2239,0.51808,0.55939
2002,Upper Secondary Level,2nd Quintile,Not concerned at all,0.19429,413,2239,0.17790,0.21068
2002,Upper Secondary Level,3rd Quintile,Very concerned,0.28624,667,2340,0.26792,0.30456
2002,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.53516,1262,2340,0.51495,0.55538
2002,Upper Secondary Level,3rd Quintile,Not concerned at all,0.17859,411,2340,0.16307,0.19412
2002,Upper Secondary Level,4th Quintile,Very concerned,0.24257,574,2302,0.22506,0.26009
2002,Upper Secondary Level,4th Quintile,Somewhat concerned,0.57336,1304,2302,0.55315,0.59357
2002,Upper Secondary Level,4th Quintile,Not concerned at all,0.18407,424,2302,0.16823,0.19990
2002,Upper Secondary Level,5th Quintile,Very concerned,0.25054,553,2235,0.23257,0.26851
2002,Upper Secondary Level,5th Quintile,Somewhat concerned,0.57382,1273,2235,0.55332,0.59433
2002,Upper Secondary Level,5th Quintile,Not concerned at all,0.17563,409,2235,0.15985,0.19141
2002,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.31837,51,141,0.24121,0.39554
2002,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.54970,90,141,0.46728,0.63211
2002,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.28408,43,136,0.20801,0.36016
2002,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.59041,93,136,0.50745,0.67336
2002,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.43064,55,135,0.34680,0.51448
2002,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.44776,80,135,0.36356,0.53196
2002,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.21468,54,228,0.16126,0.26809
2002,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.63141,137,228,0.56865,0.69417
2002,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.15392,37,228,0.10697,0.20086
2002,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.30357,88,304,0.25180,0.35534
2002,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.57368,174,304,0.51799,0.62936
2002,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.12275,42,304,0.08580,0.15970
2002,First Stage of Tertiary Education,1st Quintile,Very concerned,0.42317,60,122,0.33513,0.51120
2002,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.37623,62,122,0.28991,0.46255
2002,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.28857,82,283,0.23569,0.34145
2002,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.55163,154,283,0.49358,0.60967
2002,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.15980,47,283,0.11704,0.20257
2002,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.27019,82,330,0.22220,0.31817
2002,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.58511,200,330,0.53187,0.63835
2002,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.14470,48,330,0.10668,0.18271
2002,First Stage of Tertiary Education,4th Quintile,Very concerned,0.25280,104,411,0.21073,0.29487
2002,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.60066,252,411,0.55326,0.64807
2002,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.14654,55,411,0.11231,0.18077
2002,First Stage of Tertiary Education,5th Quintile,Very concerned,0.26520,115,435,0.22367,0.30673
2002,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56720,252,435,0.52059,0.61382
2002,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.16759,68,435,0.13245,0.20274
2002,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.30379,60,205,0.24068,0.36690
2002,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.54750,111,205,0.47919,0.61580
2002,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.14871,34,205,0.09989,0.19754
2002,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.29824,84,279,0.24446,0.35202
2002,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.53217,159,279,0.47351,0.59082
2002,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.16959,36,279,0.12548,0.21371
2002,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.29843,135,477,0.25732,0.33954
2002,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.59244,286,477,0.54829,0.63658
2002,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.10913,56,477,0.08112,0.13714
2002,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.30685,246,810,0.27507,0.33863
2002,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.57153,471,810,0.53743,0.60563
2002,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.12162,93,810,0.09910,0.14415
2002,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.27869,469,1611,0.25678,0.30059
2002,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56826,928,1611,0.54406,0.59245
2002,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.15305,214,1611,0.13547,0.17064
2003,No answer / don't know,1st Quintile,Somewhat concerned,0.36435,36,36,0.20491,0.52379
2003,Pre-primary Level,1st Quintile,Somewhat concerned,0.35406,38,71,0.24203,0.46609
2003,Pre-primary Level,1st Quintile,Not concerned at all,0.33054,33,71,0.22034,0.44074
2003,Pre-primary Level,2nd Quintile,Somewhat concerned,0.48408,48,48,0.34120,0.62695
2003,Pre-primary Level,3rd Quintile,Somewhat concerned,0.58262,66,66,0.46274,0.70250
2003,Pre-primary Level,4th Quintile,Very concerned,0.21517,35,106,0.13657,0.29378
2003,Pre-primary Level,4th Quintile,Somewhat concerned,0.56817,71,106,0.47343,0.66292
2003,Pre-primary Level,5th Quintile,Very concerned,0.26686,51,177,0.20151,0.33221
2003,Pre-primary Level,5th Quintile,Somewhat concerned,0.50448,90,177,0.43061,0.57835
2003,Pre-primary Level,5th Quintile,Not concerned at all,0.22865,36,177,0.16661,0.29070
2003,Primary Level,1st Quintile,Very concerned,0.28104,33,128,0.20286,0.35922
2003,Primary Level,1st Quintile,Somewhat concerned,0.35714,50,128,0.27381,0.44048
2003,Primary Level,1st Quintile,Not concerned at all,0.36182,45,128,0.27824,0.44539
2003,Lower Secondary Level,1st Quintile,Very concerned,0.21962,183,824,0.19134,0.24790
2003,Lower Secondary Level,1st Quintile,Somewhat concerned,0.50804,428,824,0.47388,0.54220
2003,Lower Secondary Level,1st Quintile,Not concerned at all,0.27234,213,824,0.24193,0.30276
2003,Lower Secondary Level,2nd Quintile,Very concerned,0.20529,136,688,0.17509,0.23549
2003,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.53568,373,688,0.49838,0.57297
2003,Lower Secondary Level,2nd Quintile,Not concerned at all,0.25904,179,688,0.22627,0.29180
2003,Lower Secondary Level,3rd Quintile,Very concerned,0.23127,107,482,0.19359,0.26896
2003,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.51527,248,482,0.47061,0.55994
2003,Lower Secondary Level,3rd Quintile,Not concerned at all,0.25345,127,482,0.21458,0.29233
2003,Lower Secondary Level,4th Quintile,Very concerned,0.25238,97,408,0.21018,0.29458
2003,Lower Secondary Level,4th Quintile,Somewhat concerned,0.51049,210,408,0.46192,0.55905
2003,Lower Secondary Level,4th Quintile,Not concerned at all,0.23714,101,408,0.19581,0.27846
2003,Lower Secondary Level,5th Quintile,Very concerned,0.25725,73,286,0.20650,0.30800
2003,Lower Secondary Level,5th Quintile,Somewhat concerned,0.45949,130,286,0.40163,0.51734
2003,Lower Secondary Level,5th Quintile,Not concerned at all,0.28326,83,286,0.23095,0.33558
2003,Upper Secondary Level,1st Quintile,Very concerned,0.24315,414,1736,0.22296,0.26334
2003,Upper Secondary Level,1st Quintile,Somewhat concerned,0.52567,925,1736,0.50218,0.54917
2003,Upper Secondary Level,1st Quintile,Not concerned at all,0.23118,397,1736,0.21134,0.25101
2003,Upper Secondary Level,2nd Quintile,Very concerned,0.23875,522,2238,0.22109,0.25642
2003,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.52557,1205,2238,0.50487,0.54626
2003,Upper Secondary Level,2nd Quintile,Not concerned at all,0.23568,511,2238,0.21809,0.25327
2003,Upper Secondary Level,3rd Quintile,Very concerned,0.21362,493,2312,0.19691,0.23033
2003,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.55633,1299,2312,0.53608,0.57659
2003,Upper Secondary Level,3rd Quintile,Not concerned at all,0.23005,520,2312,0.21289,0.24721
2003,Upper Secondary Level,4th Quintile,Very concerned,0.20872,487,2261,0.19196,0.22547
2003,Upper Secondary Level,4th Quintile,Somewhat concerned,0.58080,1310,2261,0.56046,0.60114
2003,Upper Secondary Level,4th Quintile,Not concerned at all,0.21048,464,2261,0.19367,0.22729
2003,Upper Secondary Level,5th Quintile,Very concerned,0.22018,529,2459,0.20380,0.23656
2003,Upper Secondary Level,5th Quintile,Somewhat concerned,0.56332,1368,2459,0.54371,0.58293
2003,Upper Secondary Level,5th Quintile,Not concerned at all,0.21650,562,2459,0.20022,0.23279
2003,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.30823,48,148,0.23359,0.38288
2003,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.46679,65,148,0.38614,0.54744
2003,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.22498,35,148,0.15747,0.29248
2003,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.52980,87,122,0.44086,0.61873
2003,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.22515,35,122,0.15072,0.29957
2003,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.27668,49,199,0.21437,0.33900
2003,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.53429,108,199,0.46481,0.60378
2003,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.18902,42,199,0.13448,0.24356
2003,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.21474,54,252,0.16394,0.26554
2003,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.59204,145,252,0.53124,0.65284
2003,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.19322,53,252,0.14437,0.24206
2003,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.20745,84,391,0.16721,0.24770
2003,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.62193,234,391,0.57380,0.67006
2003,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.17062,73,391,0.13328,0.20795
2003,First Stage of Tertiary Education,1st Quintile,Very concerned,0.35933,44,113,0.27047,0.44819
2003,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.43597,69,113,0.34413,0.52781
2003,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.27253,61,259,0.21820,0.32686
2003,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.55053,153,259,0.48983,0.61123
2003,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.17695,45,259,0.13038,0.22351
2003,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.27845,92,339,0.23066,0.32623
2003,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.54722,189,339,0.49416,0.60029
2003,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.17433,58,339,0.13388,0.21478
2003,First Stage of Tertiary Education,4th Quintile,Very concerned,0.19979,90,433,0.16209,0.23750
2003,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.59728,258,433,0.55103,0.64353
2003,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.20293,85,433,0.16500,0.24085
2003,First Stage of Tertiary Education,5th Quintile,Very concerned,0.24322,116,502,0.20565,0.28079
2003,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.59449,295,502,0.55150,0.63749
2003,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.16229,91,502,0.13000,0.19458
2003,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.30093,59,212,0.23905,0.36282
2003,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.51184,116,212,0.44440,0.57929
2003,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.18722,37,212,0.13459,0.23986
2003,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.24629,71,270,0.19481,0.29778
2003,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.59230,149,270,0.53357,0.65102
2003,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.16141,50,270,0.11744,0.20538
2003,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.29690,141,503,0.25694,0.33687
2003,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.57445,298,503,0.53119,0.61770
2003,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.12865,64,503,0.09936,0.15794
2003,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.25664,208,876,0.22770,0.28558
2003,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.58421,530,876,0.55155,0.61687
2003,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.15915,138,876,0.13491,0.18339
2003,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.19152,491,2464,0.17598,0.20706
2003,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.62224,1539,2464,0.60309,0.64139
2003,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.18623,434,2464,0.17086,0.20161
2004,No answer / don't know,1st Quintile,Somewhat concerned,0.41466,39,39,0.25801,0.57130
2004,Pre-primary Level,1st Quintile,Very concerned,0.27087,32,82,0.17409,0.36765
2004,Pre-primary Level,1st Quintile,Somewhat concerned,0.46972,50,82,0.36103,0.57840
2004,Pre-primary Level,2nd Quintile,Somewhat concerned,0.41667,51,85,0.31124,0.52210
2004,Pre-primary Level,2nd Quintile,Not concerned at all,0.30495,34,85,0.20649,0.40340
2004,Pre-primary Level,3rd Quintile,Somewhat concerned,0.50925,61,97,0.40925,0.60926
2004,Pre-primary Level,3rd Quintile,Not concerned at all,0.29960,36,97,0.20796,0.39123
2004,Pre-primary Level,4th Quintile,Very concerned,0.28054,41,102,0.19292,0.36816
2004,Pre-primary Level,4th Quintile,Somewhat concerned,0.54015,61,102,0.44295,0.63735
2004,Pre-primary Level,5th Quintile,Very concerned,0.35058,56,142,0.27182,0.42934
2004,Pre-primary Level,5th Quintile,Somewhat concerned,0.45475,86,142,0.37256,0.53694
2004,Primary Level,1st Quintile,Somewhat concerned,0.32574,45,96,0.23150,0.41998
2004,Primary Level,1st Quintile,Not concerned at all,0.42410,51,96,0.32472,0.52348
2004,Primary Level,2nd Quintile,Somewhat concerned,0.55718,32,32,0.38232,0.73204
2004,Lower Secondary Level,1st Quintile,Very concerned,0.21163,148,757,0.18251,0.24074
2004,Lower Secondary Level,1st Quintile,Somewhat concerned,0.46209,367,757,0.42655,0.49763
2004,Lower Secondary Level,1st Quintile,Not concerned at all,0.32628,242,757,0.29286,0.35970
2004,Lower Secondary Level,2nd Quintile,Very concerned,0.21212,144,670,0.18114,0.24310
2004,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.51071,360,670,0.47283,0.54859
2004,Lower Secondary Level,2nd Quintile,Not concerned at all,0.27717,166,670,0.24325,0.31109
2004,Lower Secondary Level,3rd Quintile,Very concerned,0.22739,111,488,0.19017,0.26462
2004,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.51890,250,488,0.47453,0.56328
2004,Lower Secondary Level,3rd Quintile,Not concerned at all,0.25370,127,488,0.21505,0.29235
2004,Lower Secondary Level,4th Quintile,Very concerned,0.21469,77,362,0.17233,0.25705
2004,Lower Secondary Level,4th Quintile,Somewhat concerned,0.45812,174,362,0.40672,0.50952
2004,Lower Secondary Level,4th Quintile,Not concerned at all,0.32719,111,362,0.27879,0.37559
2004,Lower Secondary Level,5th Quintile,Very concerned,0.24108,65,247,0.18763,0.29453
2004,Lower Secondary Level,5th Quintile,Somewhat concerned,0.48799,113,247,0.42552,0.55045
2004,Lower Secondary Level,5th Quintile,Not concerned at all,0.27093,69,247,0.21539,0.32647
2004,Upper Secondary Level,1st Quintile,Very concerned,0.24934,408,1662,0.22853,0.27014
2004,Upper Secondary Level,1st Quintile,Somewhat concerned,0.49685,855,1662,0.47281,0.52090
2004,Upper Secondary Level,1st Quintile,Not concerned at all,0.25381,399,1662,0.23288,0.27474
2004,Upper Secondary Level,2nd Quintile,Very concerned,0.21905,472,2156,0.20158,0.23651
2004,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.53509,1168,2156,0.51403,0.55615
2004,Upper Secondary Level,2nd Quintile,Not concerned at all,0.24586,516,2156,0.22768,0.26404
2004,Upper Secondary Level,3rd Quintile,Very concerned,0.22429,515,2262,0.20710,0.24149
2004,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.54178,1231,2262,0.52124,0.56232
2004,Upper Secondary Level,3rd Quintile,Not concerned at all,0.23393,516,2262,0.21648,0.25138
2004,Upper Secondary Level,4th Quintile,Very concerned,0.23957,542,2276,0.22203,0.25711
2004,Upper Secondary Level,4th Quintile,Somewhat concerned,0.54961,1259,2276,0.52917,0.57006
2004,Upper Secondary Level,4th Quintile,Not concerned at all,0.21082,475,2276,0.19406,0.22758
2004,Upper Secondary Level,5th Quintile,Very concerned,0.22382,524,2334,0.20691,0.24074
2004,Upper Secondary Level,5th Quintile,Somewhat concerned,0.57761,1316,2334,0.55757,0.59765
2004,Upper Secondary Level,5th Quintile,Not concerned at all,0.19857,494,2334,0.18238,0.21475
2004,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.27411,39,142,0.20049,0.34774
2004,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.50492,72,142,0.42239,0.58745
2004,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.22097,31,142,0.15248,0.28945
2004,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.26727,42,141,0.19397,0.34058
2004,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.64764,99,141,0.56850,0.72677
2004,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.28475,50,192,0.22075,0.34876
2004,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.53325,105,192,0.46250,0.60400
2004,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.18199,37,192,0.12727,0.23671
2004,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.27065,62,249,0.21535,0.32594
2004,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.53813,140,249,0.47608,0.60018
2004,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.19122,47,249,0.14228,0.24017
2004,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.24137,95,401,0.19943,0.28330
2004,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.56019,234,401,0.51155,0.60884
2004,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.19844,72,401,0.15935,0.23752
2004,First Stage of Tertiary Education,1st Quintile,Very concerned,0.26798,34,107,0.18367,0.35230
2004,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.56839,73,107,0.47410,0.66268
2004,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.32539,65,231,0.26484,0.38594
2004,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.48475,114,231,0.42016,0.54933
2004,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.18986,52,231,0.13918,0.24055
2004,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.27063,95,376,0.22566,0.31559
2004,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.56888,211,376,0.51876,0.61901
2004,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.16049,70,376,0.12334,0.19765
2004,First Stage of Tertiary Education,4th Quintile,Very concerned,0.25684,105,392,0.21354,0.30015
2004,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.57341,219,392,0.52438,0.62243
2004,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.16975,68,392,0.13254,0.20696
2004,First Stage of Tertiary Education,5th Quintile,Very concerned,0.18761,102,498,0.15329,0.22193
2004,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.58177,285,498,0.53841,0.62514
2004,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.23062,111,498,0.19358,0.26765
2004,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.27491,55,174,0.20838,0.34145
2004,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.56668,119,174,0.49283,0.64052
2004,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.26223,78,305,0.21278,0.31167
2004,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.52165,169,305,0.46549,0.57780
2004,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.21613,58,305,0.16986,0.26240
2004,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.26108,99,463,0.22103,0.30113
2004,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.56264,282,463,0.51740,0.60787
2004,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.17628,82,463,0.14154,0.21103
2004,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.27563,223,845,0.24549,0.30578
2004,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56058,487,845,0.52709,0.59406
2004,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.16379,135,845,0.13882,0.18876
2004,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.22425,547,2459,0.20776,0.24073
2004,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.60606,1474,2459,0.58675,0.62538
2004,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.16969,438,2459,0.15485,0.18453
2005,No answer / don't know,1st Quintile,Somewhat concerned,0.45515,42,42,0.30272,0.60758
2005,Pre-primary Level,1st Quintile,Very concerned,0.34660,47,129,0.26416,0.42905
2005,Pre-primary Level,1st Quintile,Somewhat concerned,0.38666,50,129,0.30230,0.47103
2005,Pre-primary Level,1st Quintile,Not concerned at all,0.26673,32,129,0.19012,0.34335
2005,Pre-primary Level,2nd Quintile,Very concerned,0.29384,43,97,0.20272,0.38496
2005,Pre-primary Level,2nd Quintile,Somewhat concerned,0.47128,54,97,0.37142,0.57113
2005,Pre-primary Level,3rd Quintile,Somewhat concerned,0.40826,52,52,0.27337,0.54316
2005,Pre-primary Level,4th Quintile,Very concerned,0.35498,39,97,0.25926,0.45071
2005,Pre-primary Level,4th Quintile,Somewhat concerned,0.52085,58,97,0.42092,0.62078
2005,Pre-primary Level,5th Quintile,Very concerned,0.39047,71,180,0.31900,0.46194
2005,Pre-primary Level,5th Quintile,Somewhat concerned,0.38400,68,180,0.31275,0.45525
2005,Pre-primary Level,5th Quintile,Not concerned at all,0.22553,41,180,0.16431,0.28676
2005,Primary Level,1st Quintile,Very concerned,0.31662,41,101,0.22545,0.40779
2005,Primary Level,1st Quintile,Somewhat concerned,0.47104,60,101,0.37320,0.56887
2005,Lower Secondary Level,1st Quintile,Very concerned,0.32413,216,724,0.29001,0.35825
2005,Lower Secondary Level,1st Quintile,Somewhat concerned,0.43815,320,724,0.40198,0.47432
2005,Lower Secondary Level,1st Quintile,Not concerned at all,0.23772,188,724,0.20669,0.26875
2005,Lower Secondary Level,2nd Quintile,Very concerned,0.26651,149,589,0.23077,0.30225
2005,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.49924,305,589,0.45883,0.53965
2005,Lower Secondary Level,2nd Quintile,Not concerned at all,0.23425,135,589,0.20002,0.26848
2005,Lower Secondary Level,3rd Quintile,Very concerned,0.30033,122,430,0.25695,0.34371
2005,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.43034,192,430,0.38349,0.47719
2005,Lower Secondary Level,3rd Quintile,Not concerned at all,0.26933,116,430,0.22735,0.31131
2005,Lower Secondary Level,4th Quintile,Very concerned,0.30475,110,389,0.25895,0.35055
2005,Lower Secondary Level,4th Quintile,Somewhat concerned,0.49736,202,389,0.44760,0.54711
2005,Lower Secondary Level,4th Quintile,Not concerned at all,0.19790,77,389,0.15825,0.23754
2005,Lower Secondary Level,5th Quintile,Very concerned,0.25318,67,224,0.19611,0.31026
2005,Lower Secondary Level,5th Quintile,Somewhat concerned,0.47590,100,224,0.41035,0.54145
2005,Lower Secondary Level,5th Quintile,Not concerned at all,0.27092,57,224,0.21259,0.32925
2005,Upper Secondary Level,1st Quintile,Very concerned,0.30926,495,1577,0.28644,0.33208
2005,Upper Secondary Level,1st Quintile,Somewhat concerned,0.47973,762,1577,0.45506,0.50439
2005,Upper Secondary Level,1st Quintile,Not concerned at all,0.21101,320,1577,0.19087,0.23116
2005,Upper Secondary Level,2nd Quintile,Very concerned,0.28956,585,2071,0.27002,0.30910
2005,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.51408,1091,2071,0.49255,0.53561
2005,Upper Secondary Level,2nd Quintile,Not concerned at all,0.19636,395,2071,0.17925,0.21347
2005,Upper Secondary Level,3rd Quintile,Very concerned,0.31691,649,2150,0.29724,0.33659
2005,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.49116,1107,2150,0.47002,0.51229
2005,Upper Secondary Level,3rd Quintile,Not concerned at all,0.19193,394,2150,0.17528,0.20858
2005,Upper Secondary Level,4th Quintile,Very concerned,0.31028,667,2240,0.29112,0.32944
2005,Upper Secondary Level,4th Quintile,Somewhat concerned,0.49826,1176,2240,0.47755,0.51897
2005,Upper Secondary Level,4th Quintile,Not concerned at all,0.19146,397,2240,0.17516,0.20776
2005,Upper Secondary Level,5th Quintile,Very concerned,0.29389,609,2136,0.27457,0.31321
2005,Upper Secondary Level,5th Quintile,Somewhat concerned,0.54703,1158,2136,0.52592,0.56815
2005,Upper Secondary Level,5th Quintile,Not concerned at all,0.15908,369,2136,0.14357,0.17459
2005,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.36053,53,114,0.27199,0.44906
2005,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.50847,61,114,0.41629,0.60065
2005,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.30543,47,143,0.22968,0.38119
2005,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.59823,96,143,0.51759,0.67887
2005,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.32689,65,205,0.26252,0.39126
2005,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.50577,109,205,0.43716,0.57438
2005,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.16734,31,205,0.11611,0.21856
2005,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.29310,62,236,0.23490,0.35130
2005,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.53952,133,236,0.47579,0.60325
2005,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.16738,41,236,0.11965,0.21512
