year,age_gr,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,46-65 y.,2nd Quintile,Somewhat concerned,0.58973,407,716,0.55367,0.62578
1999,46-65 y.,2nd Quintile,Not concerned at all,0.11397,92,716,0.09068,0.13726
1999,46-65 y.,3rd Quintile,Very concerned,0.28272,231,799,0.25148,0.31397
1999,46-65 y.,3rd Quintile,Somewhat concerned,0.56030,439,799,0.52586,0.59474
1999,46-65 y.,3rd Quintile,Not concerned at all,0.15698,129,799,0.13174,0.18222
1999,46-65 y.,4th Quintile,Very concerned,0.37494,321,954,0.34420,0.40567
1999,46-65 y.,4th Quintile,Somewhat concerned,0.49370,502,954,0.46196,0.52545
1999,46-65 y.,4th Quintile,Not concerned at all,0.13136,131,954,0.10991,0.15281
1999,46-65 y.,5th Quintile,Very concerned,0.29269,313,1094,0.26571,0.31966
1999,46-65 y.,5th Quintile,Somewhat concerned,0.55495,631,1094,0.52549,0.58442
1999,46-65 y.,5th Quintile,Not concerned at all,0.15236,150,1094,0.13106,0.17367
1999,66 and older,1st Quintile,Very concerned,0.29517,96,340,0.24661,0.34372
1999,66 and older,1st Quintile,Somewhat concerned,0.48759,170,340,0.43438,0.54080
1999,66 and older,1st Quintile,Not concerned at all,0.21725,74,340,0.17335,0.26114
1999,66 and older,2nd Quintile,Very concerned,0.24940,123,463,0.20994,0.28885
1999,66 and older,2nd Quintile,Somewhat concerned,0.51202,232,463,0.46644,0.55760
1999,66 and older,2nd Quintile,Not concerned at all,0.23858,108,463,0.19971,0.27744
1999,66 and older,3rd Quintile,Very concerned,0.24482,118,418,0.20355,0.28609
1999,66 and older,3rd Quintile,Somewhat concerned,0.54317,218,418,0.49535,0.59098
1999,66 and older,3rd Quintile,Not concerned at all,0.21201,82,418,0.17278,0.25125
1999,66 and older,4th Quintile,Very concerned,0.23184,73,306,0.18448,0.27920
1999,66 and older,4th Quintile,Somewhat concerned,0.52291,167,306,0.46686,0.57897
1999,66 and older,4th Quintile,Not concerned at all,0.24525,66,306,0.19697,0.29354
1999,66 and older,5th Quintile,Very concerned,0.17579,43,255,0.12898,0.22261
1999,66 and older,5th Quintile,Somewhat concerned,0.63225,164,255,0.57295,0.69155
1999,66 and older,5th Quintile,Not concerned at all,0.19195,48,255,0.14352,0.24039
2000,17-29 y.,1st Quintile,Very concerned,0.32161,218,705,0.28711,0.35612
2000,17-29 y.,1st Quintile,Somewhat concerned,0.50453,348,705,0.46760,0.54147
2000,17-29 y.,1st Quintile,Not concerned at all,0.17386,139,705,0.14586,0.20185
2000,17-29 y.,2nd Quintile,Very concerned,0.29550,169,603,0.25905,0.33194
2000,17-29 y.,2nd Quintile,Somewhat concerned,0.51329,312,603,0.47336,0.55322
2000,17-29 y.,2nd Quintile,Not concerned at all,0.19122,122,603,0.15980,0.22263
2000,17-29 y.,3rd Quintile,Very concerned,0.27722,148,580,0.24076,0.31368
2000,17-29 y.,3rd Quintile,Somewhat concerned,0.52420,318,580,0.48352,0.56488
2000,17-29 y.,3rd Quintile,Not concerned at all,0.19858,114,580,0.16608,0.23107
2000,17-29 y.,4th Quintile,Very concerned,0.27116,138,518,0.23284,0.30948
2000,17-29 y.,4th Quintile,Somewhat concerned,0.50046,284,518,0.45736,0.54356
2000,17-29 y.,4th Quintile,Not concerned at all,0.22837,96,518,0.19219,0.26456
2000,17-29 y.,5th Quintile,Very concerned,0.31694,123,379,0.27003,0.36384
2000,17-29 y.,5th Quintile,Somewhat concerned,0.51061,186,379,0.46022,0.56100
2000,17-29 y.,5th Quintile,Not concerned at all,0.17245,70,379,0.13437,0.21054
2000,30-45 y.,1st Quintile,Very concerned,0.30207,246,809,0.27041,0.33372
2000,30-45 y.,1st Quintile,Somewhat concerned,0.51830,418,809,0.48385,0.55275
2000,30-45 y.,1st Quintile,Not concerned at all,0.17963,145,809,0.15317,0.20610
2000,30-45 y.,2nd Quintile,Very concerned,0.31313,270,995,0.28430,0.34196
2000,30-45 y.,2nd Quintile,Somewhat concerned,0.54240,571,995,0.51143,0.57337
2000,30-45 y.,2nd Quintile,Not concerned at all,0.14447,154,995,0.12262,0.16633
2000,30-45 y.,3rd Quintile,Very concerned,0.31429,270,948,0.28472,0.34385
2000,30-45 y.,3rd Quintile,Somewhat concerned,0.55969,553,948,0.52807,0.59130
2000,30-45 y.,3rd Quintile,Not concerned at all,0.12603,125,948,0.10489,0.14716
2000,30-45 y.,4th Quintile,Very concerned,0.28728,257,925,0.25810,0.31645
2000,30-45 y.,4th Quintile,Somewhat concerned,0.58658,557,925,0.55483,0.61833
2000,30-45 y.,4th Quintile,Not concerned at all,0.12614,111,925,0.10474,0.14755
2000,30-45 y.,5th Quintile,Very concerned,0.27549,245,867,0.24573,0.30524
2000,30-45 y.,5th Quintile,Somewhat concerned,0.58182,494,867,0.54897,0.61468
2000,30-45 y.,5th Quintile,Not concerned at all,0.14269,128,867,0.11939,0.16598
2000,46-65 y.,1st Quintile,Very concerned,0.30115,168,608,0.26465,0.33764
2000,46-65 y.,1st Quintile,Somewhat concerned,0.53020,329,608,0.49049,0.56990
2000,46-65 y.,1st Quintile,Not concerned at all,0.16865,111,608,0.13887,0.19844
2000,46-65 y.,2nd Quintile,Very concerned,0.24318,162,682,0.21096,0.27540
2000,46-65 y.,2nd Quintile,Somewhat concerned,0.55943,393,682,0.52214,0.59672
2000,46-65 y.,2nd Quintile,Not concerned at all,0.19739,127,682,0.16750,0.22729
2000,46-65 y.,3rd Quintile,Very concerned,0.29329,234,801,0.26174,0.32484
2000,46-65 y.,3rd Quintile,Somewhat concerned,0.55240,444,801,0.51794,0.58686
2000,46-65 y.,3rd Quintile,Not concerned at all,0.15431,123,801,0.12927,0.17934
2000,46-65 y.,4th Quintile,Very concerned,0.30167,267,940,0.27232,0.33103
2000,46-65 y.,4th Quintile,Somewhat concerned,0.56209,532,940,0.53035,0.59382
2000,46-65 y.,4th Quintile,Not concerned at all,0.13624,141,940,0.11430,0.15818
2000,46-65 y.,5th Quintile,Very concerned,0.30050,304,1043,0.27266,0.32834
2000,46-65 y.,5th Quintile,Somewhat concerned,0.56398,603,1043,0.53387,0.59409
2000,46-65 y.,5th Quintile,Not concerned at all,0.13552,136,1043,0.11474,0.15630
2000,66 and older,1st Quintile,Very concerned,0.20620,87,423,0.16760,0.24480
2000,66 and older,1st Quintile,Somewhat concerned,0.51818,223,423,0.47050,0.56585
2000,66 and older,1st Quintile,Not concerned at all,0.27563,113,423,0.23299,0.31826
2000,66 and older,2nd Quintile,Very concerned,0.18722,86,432,0.15039,0.22404
2000,66 and older,2nd Quintile,Somewhat concerned,0.55070,243,432,0.50374,0.59766
2000,66 and older,2nd Quintile,Not concerned at all,0.26208,103,432,0.22057,0.30360
2000,66 and older,3rd Quintile,Very concerned,0.21978,89,380,0.17809,0.26147
2000,66 and older,3rd Quintile,Somewhat concerned,0.52908,204,380,0.47883,0.57933
2000,66 and older,3rd Quintile,Not concerned at all,0.25114,87,380,0.20748,0.29480
2000,66 and older,4th Quintile,Very concerned,0.19084,56,289,0.14546,0.23623
2000,66 and older,4th Quintile,Somewhat concerned,0.53558,152,289,0.47798,0.59318
2000,66 and older,4th Quintile,Not concerned at all,0.27357,81,289,0.22209,0.32506
2000,66 and older,5th Quintile,Very concerned,0.20946,44,239,0.15776,0.26115
2000,66 and older,5th Quintile,Somewhat concerned,0.51568,131,239,0.45219,0.57917
2000,66 and older,5th Quintile,Not concerned at all,0.27486,64,239,0.21814,0.33158
2001,17-29 y.,1st Quintile,Very concerned,0.40633,380,998,0.37585,0.43682
2001,17-29 y.,1st Quintile,Somewhat concerned,0.39432,426,998,0.36399,0.42466
2001,17-29 y.,1st Quintile,Not concerned at all,0.19935,192,998,0.17455,0.22414
2001,17-29 y.,2nd Quintile,Very concerned,0.37713,340,874,0.34498,0.40928
2001,17-29 y.,2nd Quintile,Somewhat concerned,0.45793,402,874,0.42488,0.49098
2001,17-29 y.,2nd Quintile,Not concerned at all,0.16495,132,874,0.14033,0.18957
2001,17-29 y.,3rd Quintile,Very concerned,0.35959,307,841,0.32714,0.39204
2001,17-29 y.,3rd Quintile,Somewhat concerned,0.48862,401,841,0.45482,0.52242
2001,17-29 y.,3rd Quintile,Not concerned at all,0.15179,133,841,0.12753,0.17606
2001,17-29 y.,4th Quintile,Very concerned,0.33739,287,805,0.30471,0.37007
2001,17-29 y.,4th Quintile,Somewhat concerned,0.47378,392,805,0.43927,0.50830
2001,17-29 y.,4th Quintile,Not concerned at all,0.18883,126,805,0.16177,0.21588
2001,17-29 y.,5th Quintile,Very concerned,0.37412,218,550,0.33365,0.41460
2001,17-29 y.,5th Quintile,Somewhat concerned,0.51465,271,550,0.47284,0.55646
2001,17-29 y.,5th Quintile,Not concerned at all,0.11123,61,550,0.08492,0.13753
2001,30-45 y.,1st Quintile,Very concerned,0.39493,482,1244,0.36775,0.42211
2001,30-45 y.,1st Quintile,Somewhat concerned,0.46622,573,1244,0.43849,0.49395
2001,30-45 y.,1st Quintile,Not concerned at all,0.13885,189,1244,0.11962,0.15807
2001,30-45 y.,2nd Quintile,Very concerned,0.36157,548,1493,0.33719,0.38595
2001,30-45 y.,2nd Quintile,Somewhat concerned,0.50195,740,1493,0.47657,0.52732
2001,30-45 y.,2nd Quintile,Not concerned at all,0.13649,205,1493,0.11906,0.15391
2001,30-45 y.,3rd Quintile,Very concerned,0.38119,578,1528,0.35683,0.40555
2001,30-45 y.,3rd Quintile,Somewhat concerned,0.49840,773,1528,0.47332,0.52348
2001,30-45 y.,3rd Quintile,Not concerned at all,0.12040,177,1528,0.10408,0.13673
2001,30-45 y.,4th Quintile,Very concerned,0.37475,587,1559,0.35071,0.39878
2001,30-45 y.,4th Quintile,Somewhat concerned,0.52707,817,1559,0.50228,0.55186
2001,30-45 y.,4th Quintile,Not concerned at all,0.09818,155,1559,0.08341,0.11296
2001,30-45 y.,5th Quintile,Very concerned,0.38117,552,1430,0.35599,0.40635
2001,30-45 y.,5th Quintile,Somewhat concerned,0.50487,717,1430,0.47894,0.53079
2001,30-45 y.,5th Quintile,Not concerned at all,0.11396,161,1430,0.09749,0.13044
2001,46-65 y.,1st Quintile,Very concerned,0.32275,297,913,0.29240,0.35309
2001,46-65 y.,1st Quintile,Somewhat concerned,0.49027,442,913,0.45783,0.52272
2001,46-65 y.,1st Quintile,Not concerned at all,0.18698,174,913,0.16168,0.21229
2001,46-65 y.,2nd Quintile,Very concerned,0.37775,401,1100,0.34909,0.40641
2001,46-65 y.,2nd Quintile,Somewhat concerned,0.44905,512,1100,0.41964,0.47846
2001,46-65 y.,2nd Quintile,Not concerned at all,0.17320,187,1100,0.15082,0.19557
2001,46-65 y.,3rd Quintile,Very concerned,0.37853,535,1399,0.35310,0.40395
2001,46-65 y.,3rd Quintile,Somewhat concerned,0.47533,664,1399,0.44915,0.50151
2001,46-65 y.,3rd Quintile,Not concerned at all,0.14615,200,1399,0.12763,0.16466
2001,46-65 y.,4th Quintile,Very concerned,0.37166,602,1631,0.34820,0.39512
2001,46-65 y.,4th Quintile,Somewhat concerned,0.49002,807,1631,0.46575,0.51429
2001,46-65 y.,4th Quintile,Not concerned at all,0.13832,222,1631,0.12156,0.15508
2001,46-65 y.,5th Quintile,Very concerned,0.36525,725,1960,0.34393,0.38657
2001,46-65 y.,5th Quintile,Somewhat concerned,0.47803,937,1960,0.45591,0.50015
2001,46-65 y.,5th Quintile,Not concerned at all,0.15672,298,1960,0.14062,0.17281
2001,66 and older,1st Quintile,Very concerned,0.26096,177,673,0.22775,0.29416
2001,66 and older,1st Quintile,Somewhat concerned,0.47240,320,673,0.43465,0.51015
2001,66 and older,1st Quintile,Not concerned at all,0.26664,176,673,0.23321,0.30008
2001,66 and older,2nd Quintile,Very concerned,0.31600,276,840,0.28454,0.34746
2001,66 and older,2nd Quintile,Somewhat concerned,0.46391,388,840,0.43016,0.49765
2001,66 and older,2nd Quintile,Not concerned at all,0.22009,176,840,0.19206,0.24813
2001,66 and older,3rd Quintile,Very concerned,0.29123,223,732,0.25829,0.32416
2001,66 and older,3rd Quintile,Somewhat concerned,0.50441,366,732,0.46816,0.54065
2001,66 and older,3rd Quintile,Not concerned at all,0.20437,143,732,0.17513,0.23360
2001,66 and older,4th Quintile,Very concerned,0.26979,155,562,0.23306,0.30651
2001,66 and older,4th Quintile,Somewhat concerned,0.49722,275,562,0.45584,0.53859
2001,66 and older,4th Quintile,Not concerned at all,0.23300,132,562,0.19802,0.26798
2001,66 and older,5th Quintile,Very concerned,0.24198,138,540,0.20582,0.27813
2001,66 and older,5th Quintile,Somewhat concerned,0.51376,270,540,0.47157,0.55596
2001,66 and older,5th Quintile,Not concerned at all,0.24426,132,540,0.20799,0.28053
2002,17-29 y.,1st Quintile,Very concerned,0.29470,240,839,0.26383,0.32556
2002,17-29 y.,1st Quintile,Somewhat concerned,0.48619,421,839,0.45235,0.52003
2002,17-29 y.,1st Quintile,Not concerned at all,0.21911,178,839,0.19110,0.24712
2002,17-29 y.,2nd Quintile,Very concerned,0.27354,206,769,0.24201,0.30506
2002,17-29 y.,2nd Quintile,Somewhat concerned,0.48587,386,769,0.45052,0.52122
2002,17-29 y.,2nd Quintile,Not concerned at all,0.24059,177,769,0.21036,0.27083
2002,17-29 y.,3rd Quintile,Very concerned,0.27737,214,751,0.24533,0.30941
2002,17-29 y.,3rd Quintile,Somewhat concerned,0.52216,395,751,0.48641,0.55791
2002,17-29 y.,3rd Quintile,Not concerned at all,0.20047,142,751,0.17181,0.22912
2002,17-29 y.,4th Quintile,Very concerned,0.27398,200,723,0.24145,0.30651
2002,17-29 y.,4th Quintile,Somewhat concerned,0.53072,378,723,0.49432,0.56712
2002,17-29 y.,4th Quintile,Not concerned at all,0.19530,145,723,0.16638,0.22422
2002,17-29 y.,5th Quintile,Very concerned,0.29006,191,688,0.25612,0.32399
2002,17-29 y.,5th Quintile,Somewhat concerned,0.55376,380,688,0.51659,0.59093
2002,17-29 y.,5th Quintile,Not concerned at all,0.15618,117,688,0.12904,0.18333
2002,30-45 y.,1st Quintile,Very concerned,0.32296,312,1043,0.29457,0.35135
2002,30-45 y.,1st Quintile,Somewhat concerned,0.51463,557,1043,0.48429,0.54498
2002,30-45 y.,1st Quintile,Not concerned at all,0.16241,174,1043,0.14001,0.18480
2002,30-45 y.,2nd Quintile,Very concerned,0.29563,334,1231,0.27013,0.32114
2002,30-45 y.,2nd Quintile,Somewhat concerned,0.55127,709,1231,0.52348,0.57907
2002,30-45 y.,2nd Quintile,Not concerned at all,0.15309,188,1231,0.13297,0.17322
2002,30-45 y.,3rd Quintile,Very concerned,0.32186,414,1404,0.29742,0.34631
2002,30-45 y.,3rd Quintile,Somewhat concerned,0.55238,799,1404,0.52636,0.57840
2002,30-45 y.,3rd Quintile,Not concerned at all,0.12575,191,1404,0.10840,0.14310
2002,30-45 y.,4th Quintile,Very concerned,0.25283,390,1506,0.23088,0.27479
2002,30-45 y.,4th Quintile,Somewhat concerned,0.61031,904,1506,0.58567,0.63495
2002,30-45 y.,4th Quintile,Not concerned at all,0.13685,212,1506,0.11949,0.15422
2002,30-45 y.,5th Quintile,Very concerned,0.27794,450,1623,0.25614,0.29974
2002,30-45 y.,5th Quintile,Somewhat concerned,0.56564,921,1623,0.54151,0.58976
2002,30-45 y.,5th Quintile,Not concerned at all,0.15642,252,1623,0.13874,0.17410
2002,46-65 y.,1st Quintile,Very concerned,0.31277,264,899,0.28245,0.34309
2002,46-65 y.,1st Quintile,Somewhat concerned,0.49993,461,899,0.46723,0.53264
2002,46-65 y.,1st Quintile,Not concerned at all,0.18729,174,899,0.16178,0.21281
2002,46-65 y.,2nd Quintile,Very concerned,0.26653,276,1010,0.23925,0.29382
2002,46-65 y.,2nd Quintile,Somewhat concerned,0.55083,547,1010,0.52014,0.58153
2002,46-65 y.,2nd Quintile,Not concerned at all,0.18263,187,1010,0.15879,0.20647
2002,46-65 y.,3rd Quintile,Very concerned,0.26612,310,1157,0.24065,0.29160
2002,46-65 y.,3rd Quintile,Somewhat concerned,0.55522,651,1157,0.52657,0.58387
2002,46-65 y.,3rd Quintile,Not concerned at all,0.17866,196,1157,0.15658,0.20074
2002,46-65 y.,4th Quintile,Very concerned,0.25837,393,1485,0.23610,0.28064
2002,46-65 y.,4th Quintile,Somewhat concerned,0.58546,853,1485,0.56040,0.61053
2002,46-65 y.,4th Quintile,Not concerned at all,0.15617,239,1485,0.13770,0.17464
2002,46-65 y.,5th Quintile,Very concerned,0.27746,592,2119,0.25839,0.29653
2002,46-65 y.,5th Quintile,Somewhat concerned,0.57489,1229,2119,0.55383,0.59594
2002,46-65 y.,5th Quintile,Not concerned at all,0.14765,298,2119,0.13255,0.16276
2002,66 and older,1st Quintile,Very concerned,0.27435,168,633,0.23957,0.30914
2002,66 and older,1st Quintile,Somewhat concerned,0.49607,311,633,0.45709,0.53505
2002,66 and older,1st Quintile,Not concerned at all,0.22958,154,633,0.19679,0.26237
2002,66 and older,2nd Quintile,Very concerned,0.25694,228,872,0.22792,0.28596
2002,66 and older,2nd Quintile,Somewhat concerned,0.51328,457,872,0.48009,0.54648
2002,66 and older,2nd Quintile,Not concerned at all,0.22978,187,872,0.20184,0.25772
2002,66 and older,3rd Quintile,Very concerned,0.26343,175,694,0.23063,0.29623
2002,66 and older,3rd Quintile,Somewhat concerned,0.51050,356,694,0.47328,0.54772
2002,66 and older,3rd Quintile,Not concerned at all,0.22607,163,694,0.19492,0.25721
2002,66 and older,4th Quintile,Very concerned,0.24459,147,625,0.21087,0.27832
2002,66 and older,4th Quintile,Somewhat concerned,0.50253,331,625,0.46330,0.54176
2002,66 and older,4th Quintile,Not concerned at all,0.25287,147,625,0.21877,0.28698
2002,66 and older,5th Quintile,Very concerned,0.17987,107,554,0.14786,0.21189
2002,66 and older,5th Quintile,Somewhat concerned,0.58206,309,554,0.54095,0.62317
2002,66 and older,5th Quintile,Not concerned at all,0.23807,138,554,0.20257,0.27357
2003,17-29 y.,1st Quintile,Very concerned,0.25624,201,872,0.22725,0.28523
2003,17-29 y.,1st Quintile,Somewhat concerned,0.49053,452,872,0.45733,0.52373
2003,17-29 y.,1st Quintile,Not concerned at all,0.25323,219,872,0.22435,0.28211
2003,17-29 y.,2nd Quintile,Very concerned,0.25411,172,729,0.22249,0.28574
2003,17-29 y.,2nd Quintile,Somewhat concerned,0.46880,364,729,0.43255,0.50505
2003,17-29 y.,2nd Quintile,Not concerned at all,0.27709,193,729,0.24458,0.30960
2003,17-29 y.,3rd Quintile,Very concerned,0.21806,155,745,0.18839,0.24773
2003,17-29 y.,3rd Quintile,Somewhat concerned,0.54623,417,745,0.51046,0.58201
2003,17-29 y.,3rd Quintile,Not concerned at all,0.23571,173,745,0.20521,0.26621
2003,17-29 y.,4th Quintile,Very concerned,0.16626,151,796,0.14038,0.19214
2003,17-29 y.,4th Quintile,Somewhat concerned,0.56758,445,796,0.53314,0.60202
2003,17-29 y.,4th Quintile,Not concerned at all,0.26616,200,796,0.23544,0.29688
2003,17-29 y.,5th Quintile,Very concerned,0.21220,186,833,0.18442,0.23998
2003,17-29 y.,5th Quintile,Somewhat concerned,0.55842,453,833,0.52468,0.59216
2003,17-29 y.,5th Quintile,Not concerned at all,0.22938,194,833,0.20081,0.25795
2003,30-45 y.,1st Quintile,Very concerned,0.28028,263,980,0.25214,0.30841
2003,30-45 y.,1st Quintile,Somewhat concerned,0.52801,524,980,0.49674,0.55928
2003,30-45 y.,1st Quintile,Not concerned at all,0.19171,193,980,0.16705,0.21637
2003,30-45 y.,2nd Quintile,Very concerned,0.26157,300,1240,0.23710,0.28605
2003,30-45 y.,2nd Quintile,Somewhat concerned,0.54048,684,1240,0.51273,0.56823
2003,30-45 y.,2nd Quintile,Not concerned at all,0.19794,256,1240,0.17575,0.22013
2003,30-45 y.,3rd Quintile,Very concerned,0.23658,309,1337,0.21379,0.25937
2003,30-45 y.,3rd Quintile,Somewhat concerned,0.60082,801,1337,0.57456,0.62708
2003,30-45 y.,3rd Quintile,Not concerned at all,0.16260,227,1337,0.14282,0.18239
2003,30-45 y.,4th Quintile,Very concerned,0.24806,350,1505,0.22623,0.26989
2003,30-45 y.,4th Quintile,Somewhat concerned,0.57382,885,1505,0.54883,0.59881
2003,30-45 y.,4th Quintile,Not concerned at all,0.17812,270,1505,0.15878,0.19745
2003,30-45 y.,5th Quintile,Very concerned,0.18732,364,1817,0.16938,0.20527
2003,30-45 y.,5th Quintile,Somewhat concerned,0.61563,1098,1817,0.59325,0.63800
2003,30-45 y.,5th Quintile,Not concerned at all,0.19705,355,1817,0.17876,0.21535
2003,46-65 y.,1st Quintile,Very concerned,0.26910,228,864,0.23951,0.29868
2003,46-65 y.,1st Quintile,Somewhat concerned,0.48727,430,864,0.45392,0.52062
2003,46-65 y.,1st Quintile,Not concerned at all,0.24364,206,864,0.21500,0.27228
2003,46-65 y.,2nd Quintile,Very concerned,0.21682,216,977,0.19096,0.24267
2003,46-65 y.,2nd Quintile,Somewhat concerned,0.55237,530,977,0.52117,0.58357
2003,46-65 y.,2nd Quintile,Not concerned at all,0.23081,231,977,0.20438,0.25725
2003,46-65 y.,3rd Quintile,Very concerned,0.24977,285,1185,0.22511,0.27443
2003,46-65 y.,3rd Quintile,Somewhat concerned,0.53892,655,1185,0.51052,0.56731
2003,46-65 y.,3rd Quintile,Not concerned at all,0.21131,245,1185,0.18806,0.23457
2003,46-65 y.,4th Quintile,Very concerned,0.23420,367,1554,0.21314,0.25527
2003,46-65 y.,4th Quintile,Somewhat concerned,0.59553,924,1554,0.57112,0.61994
2003,46-65 y.,4th Quintile,Not concerned at all,0.17026,263,1554,0.15157,0.18896
2003,46-65 y.,5th Quintile,Very concerned,0.24893,679,2921,0.23324,0.26461
2003,46-65 y.,5th Quintile,Somewhat concerned,0.57763,1713,2921,0.55971,0.59554
2003,46-65 y.,5th Quintile,Not concerned at all,0.17345,529,2921,0.15971,0.18718
2003,66 and older,1st Quintile,Very concerned,0.20381,133,649,0.17280,0.23483
2003,66 and older,1st Quintile,Somewhat concerned,0.49049,321,649,0.45200,0.52898
2003,66 and older,1st Quintile,Not concerned at all,0.30569,195,649,0.27022,0.34117
2003,66 and older,2nd Quintile,Very concerned,0.20773,178,869,0.18074,0.23471
2003,66 and older,2nd Quintile,Somewhat concerned,0.54790,490,869,0.51479,0.58101
2003,66 and older,2nd Quintile,Not concerned at all,0.24437,201,869,0.21578,0.27296
2003,66 and older,3rd Quintile,Very concerned,0.22474,181,764,0.19512,0.25436
2003,66 and older,3rd Quintile,Somewhat concerned,0.50219,376,764,0.46671,0.53767
2003,66 and older,3rd Quintile,Not concerned at all,0.27306,207,764,0.24145,0.30468
2003,66 and older,4th Quintile,Very concerned,0.19518,119,570,0.16261,0.22775
2003,66 and older,4th Quintile,Somewhat concerned,0.53884,296,570,0.49788,0.57980
2003,66 and older,4th Quintile,Not concerned at all,0.26598,155,570,0.22967,0.30228
2003,66 and older,5th Quintile,Very concerned,0.16648,123,746,0.13973,0.19323
2003,66 and older,5th Quintile,Somewhat concerned,0.55403,412,746,0.51834,0.58973
2003,66 and older,5th Quintile,Not concerned at all,0.27948,211,746,0.24726,0.31170
2004,17-29 y.,1st Quintile,Very concerned,0.24971,228,883,0.22114,0.27827
2004,17-29 y.,1st Quintile,Somewhat concerned,0.46412,432,883,0.43121,0.49703
2004,17-29 y.,1st Quintile,Not concerned at all,0.28618,223,883,0.25635,0.31600
2004,17-29 y.,2nd Quintile,Very concerned,0.24275,179,730,0.21163,0.27387
2004,17-29 y.,2nd Quintile,Somewhat concerned,0.50168,374,730,0.46539,0.53798
2004,17-29 y.,2nd Quintile,Not concerned at all,0.25557,177,730,0.22390,0.28723
2004,17-29 y.,3rd Quintile,Very concerned,0.20209,153,751,0.17335,0.23082
2004,17-29 y.,3rd Quintile,Somewhat concerned,0.52398,404,751,0.48824,0.55973
2004,17-29 y.,3rd Quintile,Not concerned at all,0.27393,194,751,0.24201,0.30585
2004,17-29 y.,4th Quintile,Very concerned,0.21907,165,725,0.18894,0.24920
2004,17-29 y.,4th Quintile,Somewhat concerned,0.51851,368,725,0.48212,0.55491
2004,17-29 y.,4th Quintile,Not concerned at all,0.26242,192,725,0.23037,0.29447
2004,17-29 y.,5th Quintile,Very concerned,0.23938,199,833,0.21038,0.26837
2004,17-29 y.,5th Quintile,Somewhat concerned,0.55361,448,833,0.51983,0.58739
2004,17-29 y.,5th Quintile,Not concerned at all,0.20701,186,833,0.17948,0.23454
2004,30-45 y.,1st Quintile,Very concerned,0.28209,235,921,0.25301,0.31117
2004,30-45 y.,1st Quintile,Somewhat concerned,0.49635,480,921,0.46404,0.52866
2004,30-45 y.,1st Quintile,Not concerned at all,0.22157,206,921,0.19473,0.24840
2004,30-45 y.,2nd Quintile,Very concerned,0.25918,301,1173,0.23409,0.28426
2004,30-45 y.,2nd Quintile,Somewhat concerned,0.55459,651,1173,0.52614,0.58305
2004,30-45 y.,2nd Quintile,Not concerned at all,0.18623,221,1173,0.16394,0.20852
2004,30-45 y.,3rd Quintile,Very concerned,0.26525,305,1240,0.24067,0.28983
2004,30-45 y.,3rd Quintile,Somewhat concerned,0.55996,702,1240,0.53232,0.58760
2004,30-45 y.,3rd Quintile,Not concerned at all,0.17479,233,1240,0.15364,0.19594
2004,30-45 y.,4th Quintile,Very concerned,0.26143,366,1437,0.23870,0.28416
2004,30-45 y.,4th Quintile,Somewhat concerned,0.56957,819,1437,0.54397,0.59518
2004,30-45 y.,4th Quintile,Not concerned at all,0.16899,252,1437,0.14961,0.18838
2004,30-45 y.,5th Quintile,Very concerned,0.20712,365,1714,0.18793,0.22631
2004,30-45 y.,5th Quintile,Somewhat concerned,0.59991,1022,1714,0.57671,0.62311
2004,30-45 y.,5th Quintile,Not concerned at all,0.19297,327,1714,0.17428,0.21166
2004,46-65 y.,1st Quintile,Very concerned,0.24100,190,827,0.21183,0.27016
2004,46-65 y.,1st Quintile,Somewhat concerned,0.50242,432,827,0.46832,0.53651
2004,46-65 y.,1st Quintile,Not concerned at all,0.25659,205,827,0.22680,0.28637
2004,46-65 y.,2nd Quintile,Very concerned,0.22292,203,964,0.19663,0.24921
2004,46-65 y.,2nd Quintile,Somewhat concerned,0.52882,523,964,0.49729,0.56034
2004,46-65 y.,2nd Quintile,Not concerned at all,0.24826,238,964,0.22098,0.27555
2004,46-65 y.,3rd Quintile,Very concerned,0.25492,273,1176,0.23000,0.27984
2004,46-65 y.,3rd Quintile,Somewhat concerned,0.53670,650,1176,0.50819,0.56521
2004,46-65 y.,3rd Quintile,Not concerned at all,0.20838,253,1176,0.18516,0.23160
2004,46-65 y.,4th Quintile,Very concerned,0.27602,390,1459,0.25307,0.29897
2004,46-65 y.,4th Quintile,Somewhat concerned,0.52078,798,1459,0.49513,0.54642
2004,46-65 y.,4th Quintile,Not concerned at all,0.20320,271,1459,0.18255,0.22386
2004,46-65 y.,5th Quintile,Very concerned,0.23681,685,2871,0.22125,0.25236
2004,46-65 y.,5th Quintile,Somewhat concerned,0.58655,1669,2871,0.56853,0.60456
2004,46-65 y.,5th Quintile,Not concerned at all,0.17664,517,2871,0.16269,0.19060
2004,66 and older,1st Quintile,Very concerned,0.20432,119,578,0.17142,0.23722
2004,66 and older,1st Quintile,Somewhat concerned,0.48308,276,578,0.44231,0.52386
2004,66 and older,1st Quintile,Not concerned at all,0.31259,183,578,0.27477,0.35042
2004,66 and older,2nd Quintile,Very concerned,0.19787,164,876,0.17147,0.22427
2004,66 and older,2nd Quintile,Somewhat concerned,0.51114,466,876,0.47802,0.54426
2004,66 and older,2nd Quintile,Not concerned at all,0.29099,246,876,0.26090,0.32109
