"plj0047","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","1997","Baden-Württemberg","indirekter Migrationshintergrund","42","0.253570438783659","0.182264812498149","0.324876065069169"
"Große Sorgen","1997","Bayern","kein Migrationshintergrund","362","0.323891584566715","0.297202655642247","0.350580513491184"
"Große Sorgen","1997","Bayern","direkter Migrationshintergrund","114","0.299283741292622","0.250961040105894","0.34760644247935"
"Große Sorgen","1997","Bayern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","1997","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","1997","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Berlin","kein Migrationshintergrund","123","0.285712013155431","0.242507972160747","0.328916054150115"
"Große Sorgen","1997","Berlin","direkter Migrationshintergrund","30","0.432074320753338","0.315192080598861","0.548956560907815"
"Große Sorgen","1997","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Brandenburg","kein Migrationshintergrund","154","0.267460151709281","0.231154418888496","0.303765884530065"
"Große Sorgen","1997","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1997","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Mecklenburg-Vorpommern","kein Migrationshintergrund","97","0.284459534403418","0.238427278914198","0.330491789892638"
"Große Sorgen","1997","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","1997","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Sachsen","kein Migrationshintergrund","272","0.258923283692381","0.232197811959979","0.285648755424784"
"Große Sorgen","1997","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1997","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Sachsen-Anhalt","kein Migrationshintergrund","180","0.299374512275833","0.263440461765823","0.335308562785844"
"Große Sorgen","1997","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","1997","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Thüringen","kein Migrationshintergrund","174","0.279375390063037","0.244338428679611","0.314412351446463"
"Große Sorgen","1997","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1997","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Schleswig-Holstein","kein Migrationshintergrund","112","0.449025926618659","0.38556690384009","0.512484949397228"
"Einige Sorgen","1997","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Hamburg","kein Migrationshintergrund","36","0.428460647588874","0.325651531132442","0.531269764045307"
"Einige Sorgen","1997","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Niedersachsen","kein Migrationshintergrund","418","0.509045453962292","0.474162880785876","0.543928027138708"
"Einige Sorgen","1997","Niedersachsen","direkter Migrationshintergrund","102","0.497653833434366","0.426182087794179","0.569125579074553"
"Einige Sorgen","1997","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Bremen","kein Migrationshintergrund","30","0.439532220607193","0.32068709511253","0.558377346101856"
"Einige Sorgen","1997","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Nordrhein-Westfalen","kein Migrationshintergrund","985","0.567482306730907","0.544021253153443","0.59094336030837"
"Einige Sorgen","1997","Nordrhein-Westfalen","direkter Migrationshintergrund","271","0.49863391503913","0.458825016414358","0.538442813663902"
"Einige Sorgen","1997","Nordrhein-Westfalen","indirekter Migrationshintergrund","80","0.470157773459168","0.394459678599211","0.545855868319125"
"Einige Sorgen","1997","Hessen","kein Migrationshintergrund","256","0.482535081827787","0.439420106406671","0.525650057248904"
"Einige Sorgen","1997","Hessen","direkter Migrationshintergrund","147","0.415445994530745","0.356665150557332","0.474226838504159"
"Einige Sorgen","1997","Hessen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","229","0.46242114599398","0.419360116572538","0.505482175415421"
"Einige Sorgen","1997","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","92","0.520078730338413","0.444978170292722","0.595179290384103"
"Einige Sorgen","1997","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Baden-Württemberg","kein Migrationshintergrund","483","0.518355905835557","0.486311531376318","0.550400280294796"
"Einige Sorgen","1997","Baden-Württemberg","direkter Migrationshintergrund","284","0.452853697824371","0.413481052119062","0.49222634352968"
"Einige Sorgen","1997","Baden-Württemberg","indirekter Migrationshintergrund","72","0.608753460043964","0.528765237074865","0.688741683013062"
"Einige Sorgen","1997","Bayern","kein Migrationshintergrund","609","0.504931634620727","0.476416723611693","0.533446545629762"
"Einige Sorgen","1997","Bayern","direkter Migrationshintergrund","187","0.510201498833964","0.457452024701496","0.562950972966433"
"Einige Sorgen","1997","Bayern","indirekter Migrationshintergrund","49","0.500552377750698","0.394878266321669","0.606226489179728"
"Einige Sorgen","1997","Saarland","kein Migrationshintergrund","","","",""
"Einige Sorgen","1997","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Berlin","kein Migrationshintergrund","212","0.500967816838707","0.453149681531302","0.548785952146113"
"Einige Sorgen","1997","Berlin","direkter Migrationshintergrund","34","0.497511947242943","0.379537439742271","0.615486454743614"
"Einige Sorgen","1997","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Brandenburg","kein Migrationshintergrund","305","0.538528351849151","0.49763931929342","0.579417384404881"
"Einige Sorgen","1997","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Mecklenburg-Vorpommern","kein Migrationshintergrund","194","0.527405997793125","0.476466865487883","0.578345130098367"
"Einige Sorgen","1997","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Sachsen","kein Migrationshintergrund","540","0.536794624194709","0.506371828787236","0.567217419602183"
"Einige Sorgen","1997","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Sachsen-Anhalt","kein Migrationshintergrund","317","0.504571054549756","0.465342017201772","0.54380009189774"
"Einige Sorgen","1997","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Thüringen","kein Migrationshintergrund","334","0.544262792749791","0.50537266385689","0.583152921642692"
"Einige Sorgen","1997","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Schleswig-Holstein","kein Migrationshintergrund","69","0.28447186515574","0.226911292338757","0.342032437972723"
"Keine Sorgen","1997","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Hamburg","kein Migrationshintergrund","","","",""
"Keine Sorgen","1997","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Niedersachsen","kein Migrationshintergrund","124","0.175608910649325","0.149059828683384","0.202157992615266"
"Keine Sorgen","1997","Niedersachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Bremen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1997","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Nordrhein-Westfalen","kein Migrationshintergrund","235","0.133703702947834","0.11758706847412","0.149820337421548"
"Keine Sorgen","1997","Nordrhein-Westfalen","direkter Migrationshintergrund","81","0.15396165301505","0.125226528352521","0.182696777677579"
"Keine Sorgen","1997","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Hessen","kein Migrationshintergrund","92","0.196682858687593","0.162386342008835","0.230979375366351"
"Keine Sorgen","1997","Hessen","direkter Migrationshintergrund","47","0.202427517739007","0.154499875523224","0.250355159954789"
"Keine Sorgen","1997","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","136","0.269223908213253","0.230915557569884","0.307532258856623"
"Keine Sorgen","1997","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","44","0.289383569987467","0.221215941156822","0.357551198818111"
"Keine Sorgen","1997","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Baden-Württemberg","kein Migrationshintergrund","158","0.166192058367033","0.14231873943696","0.190065377297107"
"Keine Sorgen","1997","Baden-Württemberg","direkter Migrationshintergrund","97","0.17261531947849","0.14272315857127","0.202507480385711"
"Keine Sorgen","1997","Baden-Württemberg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Bayern","kein Migrationshintergrund","210","0.171176780812557","0.149694691188551","0.192658870436563"
"Keine Sorgen","1997","Bayern","direkter Migrationshintergrund","44","0.190514759873413","0.149075945173272","0.231953574573555"
"Keine Sorgen","1997","Bayern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Saarland","kein Migrationshintergrund","","","",""
"Keine Sorgen","1997","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Berlin","kein Migrationshintergrund","85","0.213320170005862","0.174142517124982","0.252497822886741"
"Keine Sorgen","1997","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Brandenburg","kein Migrationshintergrund","112","0.194011496441569","0.161576922815699","0.226446070067438"
"Keine Sorgen","1997","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Mecklenburg-Vorpommern","kein Migrationshintergrund","78","0.188134467803457","0.148258508467928","0.228010427138987"
"Keine Sorgen","1997","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Sachsen","kein Migrationshintergrund","220","0.204282092112909","0.179683913148532","0.228880271077286"
"Keine Sorgen","1997","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Sachsen-Anhalt","kein Migrationshintergrund","127","0.196054433174411","0.164904476134494","0.227204390214327"
"Keine Sorgen","1997","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Thüringen","kein Migrationshintergrund","122","0.176361817187172","0.146600761349121","0.206122873025223"
"Keine Sorgen","1997","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Schleswig-Holstein","kein Migrationshintergrund","64","0.227334855171059","0.180144260389652","0.274525449952467"
"Große Sorgen","1998","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Hamburg","kein Migrationshintergrund","","","",""
"Große Sorgen","1998","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Niedersachsen","kein Migrationshintergrund","327","0.352123602084925","0.321719122815839","0.38252808135401"
"Große Sorgen","1998","Niedersachsen","direkter Migrationshintergrund","57","0.291134008426811","0.224952395969704","0.357315620883919"
"Große Sorgen","1998","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Bremen","kein Migrationshintergrund","","","",""
"Große Sorgen","1998","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Nordrhein-Westfalen","kein Migrationshintergrund","611","0.30784514026274","0.287735207236901","0.327955073288579"
"Große Sorgen","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","227","0.353975344200558","0.315615928922598","0.392334759478518"
"Große Sorgen","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","66","0.440658203888804","0.36467532693653","0.516641080841079"
"Große Sorgen","1998","Hessen","kein Migrationshintergrund","206","0.323814390096598","0.286711433330173","0.360917346863024"
"Große Sorgen","1998","Hessen","direkter Migrationshintergrund","89","0.371959099652212","0.313545795283363","0.43037240402106"
"Große Sorgen","1998","Hessen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","167","0.274544867104957","0.239100160328912","0.309989573881002"
"Große Sorgen","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","49","0.333058544863571","0.262001214780907","0.404115874946236"
"Große Sorgen","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Baden-Württemberg","kein Migrationshintergrund","280","0.290646728255778","0.263325236609216","0.317968219902341"
"Große Sorgen","1998","Baden-Württemberg","direkter Migrationshintergrund","196","0.338332815456826","0.299827032922736","0.376838597990917"
"Große Sorgen","1998","Baden-Württemberg","indirekter Migrationshintergrund","35","0.296063960852955","0.223726751867008","0.368401169838903"
"Große Sorgen","1998","Bayern","kein Migrationshintergrund","435","0.314339107549212","0.29007248537071","0.338605729727714"
"Große Sorgen","1998","Bayern","direkter Migrationshintergrund","129","0.373275886530655","0.322014752684225","0.424537020377086"
"Große Sorgen","1998","Bayern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","1998","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Berlin","kein Migrationshintergrund","139","0.27180243750821","0.230185787808336","0.313419087208084"
"Große Sorgen","1998","Berlin","direkter Migrationshintergrund","31","0.566297371136494","0.435323384676503","0.697271357596485"
"Große Sorgen","1998","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Brandenburg","kein Migrationshintergrund","167","0.326796096593919","0.28907653716174","0.364515656026099"
"Große Sorgen","1998","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","88","0.238211656375823","0.19598775306927","0.280435559682376"
"Große Sorgen","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Sachsen","kein Migrationshintergrund","297","0.255998026258947","0.230416141302994","0.2815799112149"
"Große Sorgen","1998","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Sachsen-Anhalt","kein Migrationshintergrund","171","0.286825100690822","0.251948155880046","0.321702045501597"
"Große Sorgen","1998","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Thüringen","kein Migrationshintergrund","197","0.303740260226655","0.269575349261088","0.337905171192223"
"Große Sorgen","1998","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Schleswig-Holstein","kein Migrationshintergrund","143","0.462518679654637","0.406378589846496","0.518658769462778"
"Einige Sorgen","1998","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Hamburg","kein Migrationshintergrund","56","0.480709625032596","0.389393869592934","0.572025380472258"
"Einige Sorgen","1998","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Niedersachsen","kein Migrationshintergrund","479","0.496087894858561","0.464260533654494","0.527915256062628"
"Einige Sorgen","1998","Niedersachsen","direkter Migrationshintergrund","102","0.545589785794867","0.473051721585813","0.618127850003922"
"Einige Sorgen","1998","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Bremen","kein Migrationshintergrund","38","0.499579240790551","0.388618169707032","0.610540311874071"
"Einige Sorgen","1998","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Nordrhein-Westfalen","kein Migrationshintergrund","1087","0.537810304880502","0.516089919539593","0.559530690221411"
"Einige Sorgen","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","283","0.488407365191938","0.448310153864665","0.528504576519212"
"Einige Sorgen","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","82","0.427067213629482","0.351361942252924","0.50277248500604"
"Einige Sorgen","1998","Hessen","kein Migrationshintergrund","304","0.505059483534851","0.46541568552994","0.544703281539762"
"Einige Sorgen","1998","Hessen","direkter Migrationshintergrund","96","0.361782350815675","0.303708809512271","0.419855892119078"
"Einige Sorgen","1998","Hessen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","313","0.520718658855187","0.481041891991563","0.560395425718811"
"Einige Sorgen","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","94","0.537744602238659","0.462576469132264","0.612912735345054"
"Einige Sorgen","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Baden-Württemberg","kein Migrationshintergrund","574","0.528200500919771","0.498162671881093","0.558238329958448"
"Einige Sorgen","1998","Baden-Württemberg","direkter Migrationshintergrund","293","0.521665829217502","0.48101251164763","0.562319146787374"
"Einige Sorgen","1998","Baden-Württemberg","indirekter Migrationshintergrund","88","0.521975086931978","0.442824793573294","0.601125380290662"
"Einige Sorgen","1998","Bayern","kein Migrationshintergrund","730","0.517765768194585","0.491647094748094","0.543884441641076"
"Einige Sorgen","1998","Bayern","direkter Migrationshintergrund","169","0.435307245986886","0.382761314687114","0.487853177286658"
"Einige Sorgen","1998","Bayern","indirekter Migrationshintergrund","52","0.554767196992001","0.447197454590141","0.662336939393861"
"Einige Sorgen","1998","Saarland","kein Migrationshintergrund","","","",""
"Einige Sorgen","1998","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Berlin","kein Migrationshintergrund","200","0.468321985345561","0.421643962190172","0.515000008500949"
"Einige Sorgen","1998","Berlin","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Brandenburg","kein Migrationshintergrund","280","0.44298420743386","0.403037338500397","0.482931076367324"
"Einige Sorgen","1998","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","234","0.579009419536005","0.530072264703281","0.627946574368729"
"Einige Sorgen","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Sachsen","kein Migrationshintergrund","551","0.508837223056914","0.479533058177405","0.538141387936423"
"Einige Sorgen","1998","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Sachsen-Anhalt","kein Migrationshintergrund","315","0.492192490678628","0.45364031581551","0.530744665541746"
"Einige Sorgen","1998","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Thüringen","kein Migrationshintergrund","372","0.529573020086852","0.492491928741026","0.566654111432679"
"Einige Sorgen","1998","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Schleswig-Holstein","kein Migrationshintergrund","96","0.310146465174304","0.258064346640144","0.362228583708464"
"Keine Sorgen","1998","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Hamburg","kein Migrationshintergrund","37","0.33708898355772","0.25069190274729","0.42348606436815"
"Keine Sorgen","1998","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Niedersachsen","kein Migrationshintergrund","142","0.151788503056514","0.128947485969034","0.174629520143995"
"Keine Sorgen","1998","Niedersachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Bremen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1998","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Nordrhein-Westfalen","kein Migrationshintergrund","326","0.154344554856758","0.138605261935784","0.170083847777731"
"Keine Sorgen","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","87","0.157617290607503","0.128388047031854","0.186846534183153"
"Keine Sorgen","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Hessen","kein Migrationshintergrund","101","0.171126126368551","0.141263371375992","0.200988881361109"
"Keine Sorgen","1998","Hessen","direkter Migrationshintergrund","78","0.266258549532114","0.212839823722671","0.319677275341557"
"Keine Sorgen","1998","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","129","0.204736474039855","0.172689089856464","0.236783858223247"
"Keine Sorgen","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Baden-Württemberg","kein Migrationshintergrund","207","0.181152770824451","0.157978059580593","0.204327482068309"
"Keine Sorgen","1998","Baden-Württemberg","direkter Migrationshintergrund","91","0.140001355325671","0.111762369354558","0.168240341296785"
"Keine Sorgen","1998","Baden-Württemberg","indirekter Migrationshintergrund","30","0.181960952215067","0.120827560227086","0.243094344203047"
"Keine Sorgen","1998","Bayern","kein Migrationshintergrund","241","0.167895124256203","0.148357871000005","0.187432377512401"
"Keine Sorgen","1998","Bayern","direkter Migrationshintergrund","44","0.191416867482459","0.14972153136889","0.233112203596028"
"Keine Sorgen","1998","Bayern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Saarland","kein Migrationshintergrund","","","",""
"Keine Sorgen","1998","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Berlin","kein Migrationshintergrund","100","0.25987557714623","0.218850355882566","0.300900798409893"
"Keine Sorgen","1998","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Brandenburg","kein Migrationshintergrund","147","0.23021969597222","0.196365733848686","0.264073658095755"
"Keine Sorgen","1998","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","69","0.182778924088172","0.144470653195419","0.221087194980925"
"Keine Sorgen","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Sachsen","kein Migrationshintergrund","270","0.235164750684139","0.21030497249262","0.260024528875658"
"Keine Sorgen","1998","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Sachsen-Anhalt","kein Migrationshintergrund","160","0.22098240863055","0.188987246452123","0.252977570808978"
"Keine Sorgen","1998","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Thüringen","kein Migrationshintergrund","127","0.166686719686493","0.138998302956978","0.194375136416008"
"Keine Sorgen","1998","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Schleswig-Holstein","kein Migrationshintergrund","56","0.202755470022932","0.156719601110621","0.248791338935243"
"Große Sorgen","1999","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Hamburg","kein Migrationshintergrund","34","0.34192319323359","0.251192127062221","0.432654259404959"
"Große Sorgen","1999","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Niedersachsen","kein Migrationshintergrund","318","0.349196293392116","0.318590759750761","0.379801827033471"
"Große Sorgen","1999","Niedersachsen","direkter Migrationshintergrund","63","0.357152124576138","0.286562286892057","0.427741962260218"
"Große Sorgen","1999","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Bremen","kein Migrationshintergrund","32","0.41741161896585","0.301056171133916","0.533767066797784"
"Große Sorgen","1999","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Nordrhein-Westfalen","kein Migrationshintergrund","613","0.311659089593041","0.291117281899212","0.332200897286869"
"Große Sorgen","1999","Nordrhein-Westfalen","direkter Migrationshintergrund","189","0.340173218031631","0.300934111825437","0.379412324237824"
"Große Sorgen","1999","Nordrhein-Westfalen","indirekter Migrationshintergrund","53","0.321653745596828","0.25016359874483","0.393143892448825"
"Große Sorgen","1999","Hessen","kein Migrationshintergrund","157","0.250723872899822","0.216100558688618","0.285347187111026"
"Große Sorgen","1999","Hessen","direkter Migrationshintergrund","66","0.274672790074943","0.21686249923317","0.332483080916717"
"Große Sorgen","1999","Hessen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","159","0.259847141463149","0.224697800935189","0.294996481991109"
