year,pgisced97,sex,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,No answer / don't know,female,Somewhat concerned,0.53057,43,43,0.37963,0.68150
2002,Pre-primary Level,male,Very concerned,0.37220,107,294,0.31685,0.42755
2002,Pre-primary Level,male,Somewhat concerned,0.43839,130,294,0.38158,0.49521
2002,Pre-primary Level,male,Not concerned at all,0.18941,57,294,0.14454,0.23427
2002,Pre-primary Level,female,Very concerned,0.36317,112,309,0.30946,0.41688
2002,Pre-primary Level,female,Somewhat concerned,0.46422,151,309,0.40852,0.51991
2002,Pre-primary Level,female,Not concerned at all,0.17261,46,309,0.13041,0.21482
2002,Primary Level,male,Somewhat concerned,0.49677,65,65,0.37428,0.61927
2002,Primary Level,female,Very concerned,0.23734,38,165,0.17223,0.30246
2002,Primary Level,female,Somewhat concerned,0.54926,89,165,0.47311,0.62541
2002,Primary Level,female,Not concerned at all,0.21340,38,165,0.15069,0.27610
2002,Lower Secondary Level,male,Very concerned,0.26402,238,936,0.23577,0.29228
2002,Lower Secondary Level,male,Somewhat concerned,0.47985,456,936,0.44782,0.51187
2002,Lower Secondary Level,male,Not concerned at all,0.25613,242,936,0.22816,0.28411
2002,Lower Secondary Level,female,Very concerned,0.25556,485,1915,0.23602,0.27510
2002,Lower Secondary Level,female,Somewhat concerned,0.53153,1027,1915,0.50918,0.55389
2002,Lower Secondary Level,female,Not concerned at all,0.21290,403,1915,0.19457,0.23124
2002,Upper Secondary Level,male,Very concerned,0.24850,1354,5528,0.23711,0.25990
2002,Upper Secondary Level,male,Somewhat concerned,0.53687,2985,5528,0.52372,0.55001
2002,Upper Secondary Level,male,Not concerned at all,0.21463,1189,5528,0.20381,0.22545
2002,Upper Secondary Level,female,Very concerned,0.29410,1761,5975,0.28255,0.30566
2002,Upper Secondary Level,female,Somewhat concerned,0.54895,3311,5975,0.53633,0.56157
2002,Upper Secondary Level,female,Not concerned at all,0.15694,903,5975,0.14772,0.16617
2002,Post-secondary Non-tertiary Level,male,Very concerned,0.29600,132,485,0.25534,0.33667
2002,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.54451,258,485,0.50014,0.58888
2002,Post-secondary Non-tertiary Level,male,Not concerned at all,0.15949,95,485,0.12687,0.19211
2002,Post-secondary Non-tertiary Level,female,Very concerned,0.31893,217,669,0.28359,0.35428
2002,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.57036,373,669,0.53282,0.60790
2002,Post-secondary Non-tertiary Level,female,Not concerned at all,0.11071,79,669,0.08691,0.13450
2002,First Stage of Tertiary Education,male,Very concerned,0.26782,258,1008,0.24047,0.29518
2002,First Stage of Tertiary Education,male,Somewhat concerned,0.54904,572,1008,0.51831,0.57978
2002,First Stage of Tertiary Education,male,Not concerned at all,0.18313,178,1008,0.15924,0.20702
2002,First Stage of Tertiary Education,female,Very concerned,0.31757,227,729,0.28375,0.35139
2002,First Stage of Tertiary Education,female,Somewhat concerned,0.55884,418,729,0.52277,0.59491
2002,First Stage of Tertiary Education,female,Not concerned at all,0.12359,84,729,0.09968,0.14750
2002,Second Stage of Tertiary Education,male,Very concerned,0.27087,729,2592,0.25376,0.28798
2002,Second Stage of Tertiary Education,male,Somewhat concerned,0.56647,1481,2592,0.54738,0.58555
2002,Second Stage of Tertiary Education,male,Not concerned at all,0.16266,382,2592,0.14845,0.17687
2002,Second Stage of Tertiary Education,female,Very concerned,0.34255,675,1946,0.32146,0.36364
2002,Second Stage of Tertiary Education,female,Somewhat concerned,0.55726,1093,1946,0.53519,0.57934
2002,Second Stage of Tertiary Education,female,Not concerned at all,0.10019,178,1946,0.08684,0.11353
2003,No answer / don't know,male,Somewhat concerned,0.42926,54,92,0.32756,0.53096
2003,No answer / don't know,male,Not concerned at all,0.34684,38,92,0.24905,0.44464
2003,No answer / don't know,female,Somewhat concerned,0.44503,61,61,0.31928,0.57078
2003,Pre-primary Level,male,Very concerned,0.23662,73,301,0.18853,0.28472
2003,Pre-primary Level,male,Somewhat concerned,0.51010,153,301,0.45353,0.56667
2003,Pre-primary Level,male,Not concerned at all,0.25328,75,301,0.20407,0.30249
2003,Pre-primary Level,female,Very concerned,0.29143,93,314,0.24109,0.34178
2003,Pre-primary Level,female,Somewhat concerned,0.46724,160,314,0.41196,0.52251
2003,Pre-primary Level,female,Not concerned at all,0.24133,61,314,0.19392,0.28873
2003,Primary Level,male,Somewhat concerned,0.41550,46,84,0.30948,0.52152
2003,Primary Level,male,Not concerned at all,0.37148,38,84,0.26752,0.47543
2003,Primary Level,female,Very concerned,0.25155,36,157,0.18346,0.31964
2003,Primary Level,female,Somewhat concerned,0.41954,65,157,0.34210,0.49698
2003,Primary Level,female,Not concerned at all,0.32891,56,157,0.25518,0.40264
2003,Lower Secondary Level,male,Very concerned,0.22510,188,897,0.19775,0.25245
2003,Lower Secondary Level,male,Somewhat concerned,0.46299,429,897,0.43034,0.49564
2003,Lower Secondary Level,male,Not concerned at all,0.31191,280,897,0.28157,0.34224
2003,Lower Secondary Level,female,Very concerned,0.22569,408,1792,0.20633,0.24506
2003,Lower Secondary Level,female,Somewhat concerned,0.53656,961,1792,0.51346,0.55965
2003,Lower Secondary Level,female,Not concerned at all,0.23775,423,1792,0.21803,0.25746
2003,Upper Secondary Level,male,Very concerned,0.20516,1050,5282,0.19427,0.21605
2003,Upper Secondary Level,male,Somewhat concerned,0.53979,2877,5282,0.52634,0.55323
2003,Upper Secondary Level,male,Not concerned at all,0.25505,1355,5282,0.24330,0.26681
2003,Upper Secondary Level,female,Very concerned,0.24305,1395,5726,0.23194,0.25416
2003,Upper Secondary Level,female,Somewhat concerned,0.56165,3232,5726,0.54880,0.57451
2003,Upper Secondary Level,female,Not concerned at all,0.19529,1099,5726,0.18502,0.20556
2003,Post-secondary Non-tertiary Level,male,Very concerned,0.24226,100,475,0.20369,0.28083
2003,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.53043,256,475,0.48550,0.57536
2003,Post-secondary Non-tertiary Level,male,Not concerned at all,0.22731,119,475,0.18958,0.26504
2003,Post-secondary Non-tertiary Level,female,Very concerned,0.24693,165,667,0.21418,0.27968
2003,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.58016,383,667,0.54268,0.61765
2003,Post-secondary Non-tertiary Level,female,Not concerned at all,0.17291,119,667,0.14419,0.20163
2003,First Stage of Tertiary Education,male,Very concerned,0.22166,215,972,0.19554,0.24779
2003,First Stage of Tertiary Education,male,Somewhat concerned,0.58552,566,972,0.55453,0.61651
2003,First Stage of Tertiary Education,male,Not concerned at all,0.19282,191,972,0.16800,0.21763
2003,First Stage of Tertiary Education,female,Very concerned,0.30954,188,703,0.27534,0.34374
2003,First Stage of Tertiary Education,female,Somewhat concerned,0.52354,398,703,0.48660,0.56049
2003,First Stage of Tertiary Education,female,Not concerned at all,0.16692,117,703,0.13933,0.19450
2003,Second Stage of Tertiary Education,male,Very concerned,0.19694,479,2445,0.18118,0.21271
2003,Second Stage of Tertiary Education,male,Somewhat concerned,0.61486,1503,2445,0.59557,0.63415
2003,Second Stage of Tertiary Education,male,Not concerned at all,0.18820,463,2445,0.17270,0.20369
2003,Second Stage of Tertiary Education,female,Very concerned,0.28577,491,1880,0.26534,0.30620
2003,Second Stage of Tertiary Education,female,Somewhat concerned,0.56923,1129,1880,0.54684,0.59162
2003,Second Stage of Tertiary Education,female,Not concerned at all,0.14500,260,1880,0.12908,0.16092
2004,No answer / don't know,male,Very concerned,0.25465,34,140,0.18222,0.32707
2004,No answer / don't know,male,Somewhat concerned,0.42025,63,140,0.33819,0.50231
2004,No answer / don't know,male,Not concerned at all,0.32510,43,140,0.24723,0.40297
2004,No answer / don't know,female,Very concerned,0.26557,31,94,0.17581,0.35533
2004,No answer / don't know,female,Somewhat concerned,0.49573,63,94,0.39412,0.59735
2004,Pre-primary Level,male,Very concerned,0.25875,80,305,0.20952,0.30798
2004,Pre-primary Level,male,Somewhat concerned,0.47001,139,305,0.41390,0.52612
2004,Pre-primary Level,male,Not concerned at all,0.27124,86,305,0.22126,0.32122
2004,Pre-primary Level,female,Very concerned,0.28163,101,328,0.23287,0.33038
2004,Pre-primary Level,female,Somewhat concerned,0.48296,170,328,0.42880,0.53713
2004,Pre-primary Level,female,Not concerned at all,0.23541,57,328,0.18943,0.28140
2004,Primary Level,male,Somewhat concerned,0.33491,40,78,0.22949,0.44033
2004,Primary Level,male,Not concerned at all,0.40160,38,78,0.29211,0.51110
2004,Primary Level,female,Somewhat concerned,0.51031,71,119,0.42012,0.60051
2004,Primary Level,female,Not concerned at all,0.29679,48,119,0.21436,0.37922
2004,Lower Secondary Level,male,Very concerned,0.22548,176,824,0.19693,0.25403
2004,Lower Secondary Level,male,Somewhat concerned,0.42681,385,824,0.39301,0.46060
2004,Lower Secondary Level,male,Not concerned at all,0.34771,263,824,0.31518,0.38025
2004,Lower Secondary Level,female,Very concerned,0.21382,370,1702,0.19433,0.23330
2004,Lower Secondary Level,female,Somewhat concerned,0.51413,879,1702,0.49038,0.53788
2004,Lower Secondary Level,female,Not concerned at all,0.27206,453,1702,0.25091,0.29320
2004,Upper Secondary Level,male,Very concerned,0.21213,1077,5114,0.20093,0.22334
2004,Upper Secondary Level,male,Somewhat concerned,0.52615,2713,5114,0.51246,0.53983
2004,Upper Secondary Level,male,Not concerned at all,0.26172,1324,5114,0.24967,0.27377
2004,Upper Secondary Level,female,Very concerned,0.24914,1384,5576,0.23778,0.26049
2004,Upper Secondary Level,female,Somewhat concerned,0.55393,3116,5576,0.54088,0.56698
2004,Upper Secondary Level,female,Not concerned at all,0.19693,1076,5576,0.18649,0.20737
2004,Post-secondary Non-tertiary Level,male,Very concerned,0.27780,117,476,0.23751,0.31808
2004,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.49508,252,476,0.45012,0.54005
2004,Post-secondary Non-tertiary Level,male,Not concerned at all,0.22712,107,476,0.18944,0.26480
2004,Post-secondary Non-tertiary Level,female,Very concerned,0.25594,171,666,0.22277,0.28911
2004,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.60175,398,666,0.56455,0.63896
2004,Post-secondary Non-tertiary Level,female,Not concerned at all,0.14230,97,666,0.11575,0.16886
2004,First Stage of Tertiary Education,male,Very concerned,0.21860,202,928,0.19200,0.24521
2004,First Stage of Tertiary Education,male,Somewhat concerned,0.58128,527,928,0.54952,0.61304
2004,First Stage of Tertiary Education,male,Not concerned at all,0.20011,199,928,0.17436,0.22587
2004,First Stage of Tertiary Education,female,Very concerned,0.30510,199,701,0.27099,0.33921
2004,First Stage of Tertiary Education,female,Somewhat concerned,0.53182,375,701,0.49486,0.56879
2004,First Stage of Tertiary Education,female,Not concerned at all,0.16308,127,701,0.13571,0.19045
2004,Second Stage of Tertiary Education,male,Very concerned,0.21137,497,2413,0.19508,0.22767
2004,Second Stage of Tertiary Education,male,Somewhat concerned,0.58382,1423,2413,0.56415,0.60349
2004,Second Stage of Tertiary Education,male,Not concerned at all,0.20481,493,2413,0.18870,0.22091
2004,Second Stage of Tertiary Education,female,Very concerned,0.29776,505,1862,0.27698,0.31853
2004,Second Stage of Tertiary Education,female,Somewhat concerned,0.57361,1108,1862,0.55114,0.59608
2004,Second Stage of Tertiary Education,female,Not concerned at all,0.12863,249,1862,0.11342,0.14385
2005,No answer / don't know,male,Very concerned,0.28223,42,159,0.21205,0.35242
2005,No answer / don't know,male,Somewhat concerned,0.45117,77,159,0.37358,0.52876
2005,No answer / don't know,male,Not concerned at all,0.26660,40,159,0.19765,0.33554
2005,No answer / don't know,female,Very concerned,0.34568,49,120,0.26023,0.43113
2005,No answer / don't know,female,Somewhat concerned,0.45904,71,120,0.36951,0.54858
2005,Pre-primary Level,male,Very concerned,0.29844,100,306,0.24709,0.34980
2005,Pre-primary Level,male,Somewhat concerned,0.42403,132,306,0.36856,0.47949
2005,Pre-primary Level,male,Not concerned at all,0.27753,74,306,0.22728,0.32779
2005,Pre-primary Level,female,Very concerned,0.37259,119,339,0.32104,0.42413
2005,Pre-primary Level,female,Somewhat concerned,0.43985,150,339,0.38693,0.49277
2005,Pre-primary Level,female,Not concerned at all,0.18756,70,339,0.14595,0.22918
2005,Primary Level,male,Very concerned,0.34009,32,75,0.23215,0.44803
2005,Primary Level,male,Somewhat concerned,0.40247,43,75,0.29074,0.51421
2005,Primary Level,female,Very concerned,0.32548,47,106,0.23585,0.41510
2005,Primary Level,female,Somewhat concerned,0.49240,59,106,0.39677,0.58803
2005,Lower Secondary Level,male,Very concerned,0.31645,202,766,0.28349,0.34940
2005,Lower Secondary Level,male,Somewhat concerned,0.43155,363,766,0.39645,0.46665
2005,Lower Secondary Level,male,Not concerned at all,0.25201,201,766,0.22124,0.28277
2005,Lower Secondary Level,female,Very concerned,0.28794,462,1590,0.26568,0.31021
2005,Lower Secondary Level,female,Somewhat concerned,0.47975,756,1590,0.45518,0.50431
2005,Lower Secondary Level,female,Not concerned at all,0.23231,372,1590,0.21155,0.25307
2005,Upper Secondary Level,male,Very concerned,0.27675,1317,4852,0.26416,0.28934
2005,Upper Secondary Level,male,Somewhat concerned,0.49898,2462,4852,0.48491,0.51305
2005,Upper Secondary Level,male,Not concerned at all,0.22427,1073,4852,0.21253,0.23600
2005,Upper Secondary Level,female,Very concerned,0.33163,1689,5323,0.31898,0.34428
2005,Upper Secondary Level,female,Somewhat concerned,0.51075,2832,5323,0.49732,0.52418
2005,Upper Secondary Level,female,Not concerned at all,0.15763,802,5323,0.14784,0.16742
2005,Post-secondary Non-tertiary Level,male,Very concerned,0.28965,129,460,0.24815,0.33115
2005,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.54505,239,460,0.49949,0.59061
2005,Post-secondary Non-tertiary Level,male,Not concerned at all,0.16530,92,460,0.13132,0.19928
2005,Post-secondary Non-tertiary Level,female,Very concerned,0.33317,213,660,0.29719,0.36916
2005,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.53799,361,660,0.49992,0.57605
2005,Post-secondary Non-tertiary Level,female,Not concerned at all,0.12884,86,660,0.10326,0.15442
2005,First Stage of Tertiary Education,male,Very concerned,0.26311,241,887,0.23411,0.29210
2005,First Stage of Tertiary Education,male,Somewhat concerned,0.58040,492,887,0.54790,0.61289
2005,First Stage of Tertiary Education,male,Not concerned at all,0.15650,154,887,0.13258,0.18042
2005,First Stage of Tertiary Education,female,Very concerned,0.34298,225,663,0.30682,0.37914
2005,First Stage of Tertiary Education,female,Somewhat concerned,0.54087,351,663,0.50291,0.57883
2005,First Stage of Tertiary Education,female,Not concerned at all,0.11615,87,663,0.09174,0.14055
2005,Second Stage of Tertiary Education,male,Very concerned,0.28539,648,2301,0.26693,0.30385
2005,Second Stage of Tertiary Education,male,Somewhat concerned,0.54511,1268,2301,0.52476,0.56547
2005,Second Stage of Tertiary Education,male,Not concerned at all,0.16950,385,2301,0.15416,0.18483
2005,Second Stage of Tertiary Education,female,Very concerned,0.36274,655,1844,0.34079,0.38469
2005,Second Stage of Tertiary Education,female,Somewhat concerned,0.52274,1004,1844,0.49994,0.54555
2005,Second Stage of Tertiary Education,female,Not concerned at all,0.11452,185,1844,0.09998,0.12906
2006,No answer / don't know,male,Very concerned,0.33522,48,165,0.26297,0.40747
2006,No answer / don't know,male,Somewhat concerned,0.39723,68,165,0.32234,0.47212
2006,No answer / don't know,male,Not concerned at all,0.26755,49,165,0.19980,0.33531
2006,No answer / don't know,female,Very concerned,0.26875,39,129,0.19195,0.34555
2006,No answer / don't know,female,Somewhat concerned,0.51145,90,129,0.42485,0.59805
2006,Pre-primary Level,male,Very concerned,0.31983,54,197,0.25454,0.38513
2006,Pre-primary Level,male,Somewhat concerned,0.45553,96,197,0.38580,0.52525
2006,Pre-primary Level,male,Not concerned at all,0.22464,47,197,0.16621,0.28307
2006,Pre-primary Level,female,Very concerned,0.38396,68,199,0.31621,0.45170
2006,Pre-primary Level,female,Somewhat concerned,0.42648,91,199,0.35760,0.49537
2006,Pre-primary Level,female,Not concerned at all,0.18956,40,199,0.13496,0.24415
2006,Primary Level,male,Somewhat concerned,0.36950,38,38,0.21397,0.52502
2006,Primary Level,female,Very concerned,0.28421,39,137,0.20840,0.36001
2006,Primary Level,female,Somewhat concerned,0.46420,66,137,0.38038,0.54802
2006,Primary Level,female,Not concerned at all,0.25159,32,137,0.17866,0.32452
2006,Lower Secondary Level,male,Very concerned,0.27796,181,759,0.24607,0.30985
2006,Lower Secondary Level,male,Somewhat concerned,0.45192,379,759,0.41649,0.48735
2006,Lower Secondary Level,male,Not concerned at all,0.27012,199,759,0.23851,0.30173
2006,Lower Secondary Level,female,Very concerned,0.27187,456,1669,0.25052,0.29323
2006,Lower Secondary Level,female,Somewhat concerned,0.48534,818,1669,0.46136,0.50933
2006,Lower Secondary Level,female,Not concerned at all,0.24278,395,1669,0.22221,0.26336
2006,Upper Secondary Level,male,Very concerned,0.26038,1325,5222,0.24848,0.27228
2006,Upper Secondary Level,male,Somewhat concerned,0.51942,2751,5222,0.50586,0.53297
2006,Upper Secondary Level,male,Not concerned at all,0.22020,1146,5222,0.20896,0.23144
2006,Upper Secondary Level,female,Very concerned,0.31506,1775,5765,0.30307,0.32705
2006,Upper Secondary Level,female,Somewhat concerned,0.53287,3119,5765,0.51999,0.54575
2006,Upper Secondary Level,female,Not concerned at all,0.15207,871,5765,0.14280,0.16134
2006,Post-secondary Non-tertiary Level,male,Very concerned,0.27929,124,475,0.23890,0.31968
2006,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.52325,260,475,0.47829,0.56822
2006,Post-secondary Non-tertiary Level,male,Not concerned at all,0.19746,91,475,0.16162,0.23329
2006,Post-secondary Non-tertiary Level,female,Very concerned,0.28007,205,727,0.24741,0.31273
2006,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.54949,409,727,0.51330,0.58569
2006,Post-secondary Non-tertiary Level,female,Not concerned at all,0.17044,113,727,0.14308,0.19779
2006,First Stage of Tertiary Education,male,Very concerned,0.27749,248,934,0.24876,0.30622
2006,First Stage of Tertiary Education,male,Somewhat concerned,0.54168,510,934,0.50971,0.57365
2006,First Stage of Tertiary Education,male,Not concerned at all,0.18083,176,934,0.15613,0.20552
2006,First Stage of Tertiary Education,female,Very concerned,0.35459,229,704,0.31922,0.38995
2006,First Stage of Tertiary Education,female,Somewhat concerned,0.53209,386,704,0.49521,0.56898
2006,First Stage of Tertiary Education,female,Not concerned at all,0.11332,89,704,0.08989,0.13675
2006,Second Stage of Tertiary Education,male,Very concerned,0.24978,624,2543,0.23295,0.26661
2006,Second Stage of Tertiary Education,male,Somewhat concerned,0.55242,1436,2543,0.53309,0.57175
2006,Second Stage of Tertiary Education,male,Not concerned at all,0.19781,483,2543,0.18232,0.21329
2006,Second Stage of Tertiary Education,female,Very concerned,0.31515,607,2011,0.29484,0.33546
2006,Second Stage of Tertiary Education,female,Somewhat concerned,0.55238,1157,2011,0.53065,0.57412
2006,Second Stage of Tertiary Education,female,Not concerned at all,0.13246,247,2011,0.11764,0.14728
2007,No answer / don't know,male,Very concerned,0.30340,48,167,0.23347,0.37334
2007,No answer / don't know,male,Somewhat concerned,0.33662,64,167,0.26473,0.40851
2007,No answer / don't know,male,Not concerned at all,0.35998,55,167,0.28696,0.43300
2007,No answer / don't know,female,Very concerned,0.28165,42,161,0.21195,0.35134
2007,No answer / don't know,female,Somewhat concerned,0.40569,75,161,0.32960,0.48177
2007,No answer / don't know,female,Not concerned at all,0.31267,44,161,0.24083,0.38450
2007,Pre-primary Level,male,Very concerned,0.27126,48,160,0.20215,0.34037
2007,Pre-primary Level,male,Somewhat concerned,0.49255,76,160,0.41484,0.57026
2007,Pre-primary Level,male,Not concerned at all,0.23619,36,160,0.17017,0.30221
2007,Pre-primary Level,female,Very concerned,0.25274,50,179,0.18890,0.31658
2007,Pre-primary Level,female,Somewhat concerned,0.57240,92,179,0.49972,0.64508
2007,Pre-primary Level,female,Not concerned at all,0.17486,37,179,0.11906,0.23067
2007,Primary Level,male,Somewhat concerned,0.50412,39,39,0.34515,0.66310
2007,Primary Level,female,Very concerned,0.24900,34,135,0.17578,0.32222
2007,Primary Level,female,Somewhat concerned,0.42518,61,135,0.34148,0.50889
2007,Primary Level,female,Not concerned at all,0.32582,40,135,0.24646,0.40517
2007,Lower Secondary Level,male,Very concerned,0.27806,169,682,0.24441,0.31171
2007,Lower Secondary Level,male,Somewhat concerned,0.45051,325,682,0.41314,0.48788
2007,Lower Secondary Level,male,Not concerned at all,0.27143,188,682,0.23803,0.30483
2007,Lower Secondary Level,female,Very concerned,0.27347,414,1481,0.25076,0.29618
2007,Lower Secondary Level,female,Somewhat concerned,0.47857,697,1481,0.45312,0.50402
2007,Lower Secondary Level,female,Not concerned at all,0.24796,370,1481,0.22596,0.26996
2007,Upper Secondary Level,male,Very concerned,0.24055,1172,4861,0.22853,0.25256
2007,Upper Secondary Level,male,Somewhat concerned,0.52111,2537,4861,0.50707,0.53516
2007,Upper Secondary Level,male,Not concerned at all,0.23834,1152,4861,0.22636,0.25032
2007,Upper Secondary Level,female,Very concerned,0.30021,1565,5361,0.28794,0.31248
2007,Upper Secondary Level,female,Somewhat concerned,0.52880,2892,5361,0.51543,0.54216
2007,Upper Secondary Level,female,Not concerned at all,0.17099,904,5361,0.16091,0.18107
2007,Post-secondary Non-tertiary Level,male,Very concerned,0.25547,112,461,0.21562,0.29533
2007,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.55418,263,461,0.50876,0.59960
2007,Post-secondary Non-tertiary Level,male,Not concerned at all,0.19035,86,461,0.15447,0.22622
2007,Post-secondary Non-tertiary Level,female,Very concerned,0.29499,205,702,0.26123,0.32875
2007,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.56071,400,702,0.52397,0.59745
2007,Post-secondary Non-tertiary Level,female,Not concerned at all,0.14429,97,702,0.11828,0.17031
2007,First Stage of Tertiary Education,male,Very concerned,0.26687,212,891,0.23781,0.29593
2007,First Stage of Tertiary Education,male,Somewhat concerned,0.56925,522,891,0.53672,0.60178
2007,First Stage of Tertiary Education,male,Not concerned at all,0.16388,157,891,0.13956,0.18820
2007,First Stage of Tertiary Education,female,Very concerned,0.30237,188,627,0.26639,0.33835
2007,First Stage of Tertiary Education,female,Somewhat concerned,0.55135,352,627,0.51239,0.59031
2007,First Stage of Tertiary Education,female,Not concerned at all,0.14629,87,627,0.11860,0.17397
2007,Second Stage of Tertiary Education,male,Very concerned,0.27223,634,2402,0.25443,0.29004
2007,Second Stage of Tertiary Education,male,Somewhat concerned,0.53938,1339,2402,0.51944,0.55932
2007,Second Stage of Tertiary Education,male,Not concerned at all,0.18838,429,2402,0.17274,0.20403
2007,Second Stage of Tertiary Education,female,Very concerned,0.30883,606,1963,0.28839,0.32927
2007,Second Stage of Tertiary Education,female,Somewhat concerned,0.58267,1139,1963,0.56085,0.60449
2007,Second Stage of Tertiary Education,female,Not concerned at all,0.10850,218,1963,0.09473,0.12226
2008,No answer / don't know,male,Very concerned,0.21767,34,161,0.15373,0.28162
2008,No answer / don't know,male,Somewhat concerned,0.43238,74,161,0.35562,0.50915
2008,No answer / don't know,male,Not concerned at all,0.34994,53,161,0.27604,0.42385
2008,No answer / don't know,female,Very concerned,0.25282,45,172,0.18767,0.31796
2008,No answer / don't know,female,Somewhat concerned,0.41898,68,172,0.34503,0.49293
2008,No answer / don't know,female,Not concerned at all,0.32820,59,172,0.25782,0.39858
2008,Pre-primary Level,male,Very concerned,0.31783,49,170,0.24762,0.38803
2008,Pre-primary Level,male,Somewhat concerned,0.42077,73,170,0.34634,0.49521
2008,Pre-primary Level,male,Not concerned at all,0.26140,48,170,0.19515,0.32765
2008,Pre-primary Level,female,Very concerned,0.25643,46,182,0.19281,0.32004
2008,Pre-primary Level,female,Somewhat concerned,0.56202,101,182,0.48974,0.63430
2008,Pre-primary Level,female,Not concerned at all,0.18155,35,182,0.12539,0.23771
2008,Primary Level,male,Somewhat concerned,0.56721,35,35,0.40067,0.73375
2008,Primary Level,female,Somewhat concerned,0.46675,51,85,0.36006,0.57345
2008,Primary Level,female,Not concerned at all,0.23465,34,85,0.14403,0.32528
2008,Lower Secondary Level,male,Very concerned,0.26333,137,627,0.22883,0.29784
2008,Lower Secondary Level,male,Somewhat concerned,0.45572,311,627,0.41671,0.49474
2008,Lower Secondary Level,male,Not concerned at all,0.28095,179,627,0.24574,0.31615
2008,Lower Secondary Level,female,Very concerned,0.24986,331,1365,0.22688,0.27283
2008,Lower Secondary Level,female,Somewhat concerned,0.50174,697,1365,0.47521,0.52828
2008,Lower Secondary Level,female,Not concerned at all,0.24840,337,1365,0.22547,0.27133
2008,Upper Secondary Level,male,Very concerned,0.22266,1008,4578,0.21061,0.23472
2008,Upper Secondary Level,male,Somewhat concerned,0.52863,2389,4578,0.51417,0.54309
2008,Upper Secondary Level,male,Not concerned at all,0.24870,1181,4578,0.23618,0.26123
2008,Upper Secondary Level,female,Very concerned,0.26120,1293,5080,0.24912,0.27328
2008,Upper Secondary Level,female,Somewhat concerned,0.56168,2898,5080,0.54804,0.57533
2008,Upper Secondary Level,female,Not concerned at all,0.17712,889,5080,0.16662,0.18762
2008,Post-secondary Non-tertiary Level,male,Very concerned,0.19910,89,434,0.16149,0.23671
2008,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.60612,260,434,0.56009,0.65214
2008,Post-secondary Non-tertiary Level,male,Not concerned at all,0.19478,85,434,0.15748,0.23209
2008,Post-secondary Non-tertiary Level,female,Very concerned,0.22237,139,653,0.19045,0.25429
2008,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.59524,394,653,0.55757,0.63292
2008,Post-secondary Non-tertiary Level,female,Not concerned at all,0.18238,120,653,0.15274,0.21202
2008,First Stage of Tertiary Education,male,Very concerned,0.24365,192,827,0.21438,0.27293
2008,First Stage of Tertiary Education,male,Somewhat concerned,0.56025,472,827,0.52640,0.59410
2008,First Stage of Tertiary Education,male,Not concerned at all,0.19610,163,827,0.16902,0.22318
2008,First Stage of Tertiary Education,female,Very concerned,0.29404,167,577,0.25683,0.33125
2008,First Stage of Tertiary Education,female,Somewhat concerned,0.53091,318,577,0.49016,0.57167
2008,First Stage of Tertiary Education,female,Not concerned at all,0.17504,92,577,0.14401,0.20608
2008,Second Stage of Tertiary Education,male,Very concerned,0.19470,453,2284,0.17846,0.21094
2008,Second Stage of Tertiary Education,male,Somewhat concerned,0.57506,1330,2284,0.55478,0.59534
2008,Second Stage of Tertiary Education,male,Not concerned at all,0.23024,501,2284,0.21297,0.24751
2008,Second Stage of Tertiary Education,female,Very concerned,0.24979,458,1894,0.23029,0.26929
2008,Second Stage of Tertiary Education,female,Somewhat concerned,0.59119,1159,1894,0.56904,0.61334
2008,Second Stage of Tertiary Education,female,Not concerned at all,0.15902,277,1894,0.14255,0.17549
2009,No answer / don't know,male,Very concerned,0.24579,39,173,0.18145,0.31014
2009,No answer / don't know,male,Somewhat concerned,0.48195,83,173,0.40728,0.55663
2009,No answer / don't know,male,Not concerned at all,0.27225,51,173,0.20573,0.33878
2009,No answer / don't know,female,Very concerned,0.33552,31,151,0.25996,0.41108
2009,No answer / don't know,female,Somewhat concerned,0.47844,84,151,0.39850,0.55838
2009,No answer / don't know,female,Not concerned at all,0.18604,36,151,0.12376,0.24831
2009,Pre-primary Level,male,Very concerned,0.25270,40,164,0.18598,0.31941
2009,Pre-primary Level,male,Somewhat concerned,0.47150,81,164,0.39487,0.54814
2009,Pre-primary Level,male,Not concerned at all,0.27580,43,164,0.20719,0.34441
2009,Pre-primary Level,female,Somewhat concerned,0.53631,76,111,0.44312,0.62951
2009,Pre-primary Level,female,Not concerned at all,0.19462,35,111,0.12063,0.26861
2009,Primary Level,female,Somewhat concerned,0.40733,43,74,0.29461,0.52004
