year,bula_h,sex,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1999,North Rhine-Westphalia,female,Very concerned,0.31999,452,13330,0.31966,0.32033
1999,North Rhine-Westphalia,female,Somewhat concerned,0.56153,776,13330,0.56118,0.56189
1999,North Rhine-Westphalia,female,Not concerned at all,0.11847,157,13330,0.11824,0.11871
1999,Hesse,male,Very concerned,0.25273,114,13330,0.25219,0.25326
1999,Hesse,male,Somewhat concerned,0.54695,235,13330,0.54634,0.54756
1999,Hesse,male,Not concerned at all,0.20032,85,13330,0.19983,0.20081
1999,Hesse,female,Very concerned,0.26311,132,13330,0.26257,0.26366
1999,Hesse,female,Somewhat concerned,0.55416,257,13330,0.55354,0.55477
1999,Hesse,female,Not concerned at all,0.18273,67,13330,0.18225,0.18321
1999,"Rhineland-Palatinate, Saarland",male,Very concerned,0.23726,90,13330,0.23667,0.23784
1999,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.53333,190,13330,0.53264,0.53402
1999,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.22941,86,13330,0.22883,0.22999
1999,"Rhineland-Palatinate, Saarland",female,Very concerned,0.27688,112,13330,0.27629,0.27748
1999,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.54851,217,13330,0.54785,0.54918
1999,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.17460,72,13330,0.17410,0.17511
1999,Baden-Wuerttemberg,male,Very concerned,0.30478,251,13330,0.30433,0.30522
1999,Baden-Wuerttemberg,male,Somewhat concerned,0.52462,455,13330,0.52414,0.52511
1999,Baden-Wuerttemberg,male,Not concerned at all,0.17060,138,13330,0.17024,0.17096
1999,Baden-Wuerttemberg,female,Very concerned,0.34036,294,13330,0.33992,0.34080
1999,Baden-Wuerttemberg,female,Somewhat concerned,0.54582,468,13330,0.54535,0.54628
1999,Baden-Wuerttemberg,female,Not concerned at all,0.11382,114,13330,0.11352,0.11411
1999,Bavaria,male,Very concerned,0.22265,199,13330,0.22228,0.22303
1999,Bavaria,male,Somewhat concerned,0.56042,485,13330,0.55997,0.56086
1999,Bavaria,male,Not concerned at all,0.21693,181,13330,0.21656,0.21730
1999,Bavaria,female,Very concerned,0.27281,246,13330,0.27242,0.27320
1999,Bavaria,female,Somewhat concerned,0.55822,515,13330,0.55778,0.55865
1999,Bavaria,female,Not concerned at all,0.16897,161,13330,0.16864,0.16930
1999,Berlin,male,Very concerned,0.31897,79,13330,0.31817,0.31977
1999,Berlin,male,Somewhat concerned,0.51548,129,13330,0.51462,0.51634
1999,Berlin,male,Not concerned at all,0.16555,37,13330,0.16491,0.16618
1999,Berlin,female,Very concerned,0.43352,108,13330,0.43267,0.43437
1999,Berlin,female,Somewhat concerned,0.56648,134,13330,0.56563,0.56733
1999,Brandenburg,male,Very concerned,0.27828,72,13330,0.27742,0.27914
1999,Brandenburg,male,Somewhat concerned,0.60304,170,13330,0.60210,0.60398
1999,Brandenburg,male,Not concerned at all,0.11868,41,13330,0.11806,0.11930
1999,Brandenburg,female,Very concerned,0.35322,107,13330,0.35232,0.35413
1999,Brandenburg,female,Somewhat concerned,0.53845,170,13330,0.53751,0.53939
1999,Brandenburg,female,Not concerned at all,0.10833,33,13330,0.10774,0.10892
1999,Mecklenburg-Western Pomerania,male,Very concerned,0.23571,36,13330,0.23466,0.23676
1999,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.76429,129,13330,0.76324,0.76534
1999,Mecklenburg-Western Pomerania,female,Very concerned,0.36568,60,13330,0.36451,0.36684
1999,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.63432,126,13330,0.63316,0.63549
1999,Saxony,male,Very concerned,0.28632,152,13330,0.28567,0.28696
1999,Saxony,male,Somewhat concerned,0.52349,295,13330,0.52277,0.52420
1999,Saxony,male,Not concerned at all,0.19019,100,13330,0.18963,0.19075
1999,Saxony,female,Very concerned,0.32598,188,13330,0.32534,0.32663
1999,Saxony,female,Somewhat concerned,0.54929,349,13330,0.54860,0.54997
1999,Saxony,female,Not concerned at all,0.12473,66,13330,0.12427,0.12518
1999,Saxony-Anhalt,male,Very concerned,0.29195,102,13330,0.29109,0.29282
1999,Saxony-Anhalt,male,Somewhat concerned,0.53620,171,13330,0.53525,0.53714
1999,Saxony-Anhalt,male,Not concerned at all,0.17185,59,13330,0.17113,0.17257
1999,Saxony-Anhalt,female,Very concerned,0.32344,111,13330,0.32258,0.32430
1999,Saxony-Anhalt,female,Somewhat concerned,0.52199,197,13330,0.52107,0.52290
1999,Saxony-Anhalt,female,Not concerned at all,0.15457,49,13330,0.15391,0.15523
1999,Thuringa,male,Very concerned,0.24501,78,13330,0.24415,0.24586
1999,Thuringa,male,Somewhat concerned,0.62372,227,13330,0.62276,0.62469
1999,Thuringa,male,Not concerned at all,0.13127,44,13330,0.13060,0.13195
1999,Thuringa,female,Very concerned,0.30344,111,13330,0.30255,0.30434
1999,Thuringa,female,Somewhat concerned,0.56334,215,13330,0.56238,0.56431
1999,Thuringa,female,Not concerned at all,0.13321,43,13330,0.13255,0.13387
2000,Schleswig-Holstein,male,Very concerned,0.21519,65,23782,0.21442,0.21596
2000,Schleswig-Holstein,male,Somewhat concerned,0.51942,166,23782,0.51849,0.52036
2000,Schleswig-Holstein,male,Not concerned at all,0.26538,98,23782,0.26456,0.26621
2000,Schleswig-Holstein,female,Very concerned,0.24569,89,23782,0.24492,0.24646
2000,Schleswig-Holstein,female,Somewhat concerned,0.48485,176,23782,0.48396,0.48574
2000,Schleswig-Holstein,female,Not concerned at all,0.26946,104,23782,0.26867,0.27026
2000,Hamburg,male,Very concerned,0.47752,54,23782,0.47611,0.47892
2000,Hamburg,male,Somewhat concerned,0.52248,64,23782,0.52108,0.52389
2000,Hamburg,female,Very concerned,0.45317,67,23782,0.45191,0.45443
2000,Hamburg,female,Somewhat concerned,0.54683,83,23782,0.54557,0.54809
2000,Lower Saxony,male,Very concerned,0.31058,296,23782,0.31006,0.31109
2000,Lower Saxony,male,Somewhat concerned,0.50648,520,23782,0.50592,0.50703
2000,Lower Saxony,male,Not concerned at all,0.18295,176,23782,0.18252,0.18338
2000,Lower Saxony,female,Very concerned,0.37338,386,23782,0.37284,0.37392
2000,Lower Saxony,female,Somewhat concerned,0.48649,501,23782,0.48594,0.48705
2000,Lower Saxony,female,Not concerned at all,0.14013,130,23782,0.13974,0.14052
2000,Bremen,male,Very concerned,0.50720,32,23782,0.50535,0.50905
2000,Bremen,male,Somewhat concerned,0.49280,41,23782,0.49095,0.49465
2000,Bremen,female,Very concerned,0.54580,45,23782,0.54403,0.54758
2000,Bremen,female,Somewhat concerned,0.45420,37,23782,0.45242,0.45597
2000,North Rhine-Westphalia,male,Very concerned,0.34533,804,23782,0.34498,0.34568
2000,North Rhine-Westphalia,male,Somewhat concerned,0.47971,1208,23782,0.47934,0.48008
2000,North Rhine-Westphalia,male,Not concerned at all,0.17496,435,23782,0.17468,0.17524
2000,North Rhine-Westphalia,female,Very concerned,0.35601,973,23782,0.35567,0.35635
2000,North Rhine-Westphalia,female,Somewhat concerned,0.50494,1324,23782,0.50458,0.50529
2000,North Rhine-Westphalia,female,Not concerned at all,0.13905,332,23782,0.13881,0.13930
2000,Hesse,male,Very concerned,0.27239,220,23782,0.27183,0.27294
2000,Hesse,male,Somewhat concerned,0.49577,408,23782,0.49515,0.49640
2000,Hesse,male,Not concerned at all,0.23184,176,23782,0.23132,0.23237
2000,Hesse,female,Very concerned,0.33607,297,23782,0.33548,0.33665
2000,Hesse,female,Somewhat concerned,0.45869,398,23782,0.45808,0.45931
2000,Hesse,female,Not concerned at all,0.20524,157,23782,0.20474,0.20574
2000,"Rhineland-Palatinate, Saarland",male,Very concerned,0.27484,183,23782,0.27422,0.27546
2000,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.48092,335,23782,0.48022,0.48162
2000,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.24424,159,23782,0.24364,0.24484
2000,"Rhineland-Palatinate, Saarland",female,Very concerned,0.27486,216,23782,0.27428,0.27545
2000,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.47239,380,23782,0.47173,0.47305
2000,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.25275,176,23782,0.25217,0.25332
2000,Baden-Wuerttemberg,male,Very concerned,0.26682,377,23782,0.26639,0.26725
2000,Baden-Wuerttemberg,male,Somewhat concerned,0.52889,749,23782,0.52841,0.52937
2000,Baden-Wuerttemberg,male,Not concerned at all,0.20430,293,23782,0.20391,0.20468
2000,Baden-Wuerttemberg,female,Very concerned,0.32340,474,23782,0.32296,0.32384
2000,Baden-Wuerttemberg,female,Somewhat concerned,0.51343,758,23782,0.51296,0.51390
2000,Baden-Wuerttemberg,female,Not concerned at all,0.16317,257,23782,0.16282,0.16352
2000,Bavaria,male,Very concerned,0.24460,388,23782,0.24421,0.24499
2000,Bavaria,male,Somewhat concerned,0.52371,859,23782,0.52326,0.52417
2000,Bavaria,male,Not concerned at all,0.23169,359,23782,0.23130,0.23207
2000,Bavaria,female,Very concerned,0.28510,493,23782,0.28470,0.28550
2000,Bavaria,female,Somewhat concerned,0.52634,918,23782,0.52590,0.52678
2000,Bavaria,female,Not concerned at all,0.18856,323,23782,0.18822,0.18890
2000,Berlin,male,Very concerned,0.43458,155,23782,0.43372,0.43544
2000,Berlin,male,Somewhat concerned,0.44807,182,23782,0.44720,0.44894
2000,Berlin,male,Not concerned at all,0.11735,46,23782,0.11679,0.11791
2000,Berlin,female,Very concerned,0.49101,209,23782,0.49018,0.49184
2000,Berlin,female,Somewhat concerned,0.40177,173,23782,0.40095,0.40258
2000,Berlin,female,Not concerned at all,0.10723,40,23782,0.10671,0.10774
2000,Brandenburg,male,Very concerned,0.36257,173,23782,0.36166,0.36349
2000,Brandenburg,male,Somewhat concerned,0.46288,230,23782,0.46193,0.46383
2000,Brandenburg,male,Not concerned at all,0.17455,90,23782,0.17383,0.17527
2000,Brandenburg,female,Very concerned,0.37054,187,23782,0.36963,0.37145
2000,Brandenburg,female,Somewhat concerned,0.49626,264,23782,0.49532,0.49720
2000,Brandenburg,female,Not concerned at all,0.13320,62,23782,0.13256,0.13384
2000,Mecklenburg-Western Pomerania,male,Very concerned,0.30184,74,23782,0.30073,0.30295
2000,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.53466,139,23782,0.53345,0.53586
2000,Mecklenburg-Western Pomerania,male,Not concerned at all,0.16351,45,23782,0.16261,0.16440
2000,Mecklenburg-Western Pomerania,female,Very concerned,0.28500,86,23782,0.28399,0.28602
2000,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.56015,175,23782,0.55903,0.56127
2000,Mecklenburg-Western Pomerania,female,Not concerned at all,0.15484,41,23782,0.15403,0.15566
2000,Saxony,male,Very concerned,0.25323,220,23782,0.25260,0.25386
2000,Saxony,male,Somewhat concerned,0.55582,465,23782,0.55510,0.55653
2000,Saxony,male,Not concerned at all,0.19095,158,23782,0.19038,0.19152
2000,Saxony,female,Very concerned,0.32098,301,23782,0.32033,0.32163
2000,Saxony,female,Somewhat concerned,0.54421,505,23782,0.54352,0.54490
2000,Saxony,female,Not concerned at all,0.13481,110,23782,0.13433,0.13528
2000,Saxony-Anhalt,male,Very concerned,0.30728,156,23782,0.30640,0.30816
2000,Saxony-Anhalt,male,Somewhat concerned,0.52686,246,23782,0.52591,0.52781
2000,Saxony-Anhalt,male,Not concerned at all,0.16586,84,23782,0.16515,0.16657
2000,Saxony-Anhalt,female,Very concerned,0.33248,187,23782,0.33164,0.33331
2000,Saxony-Anhalt,female,Somewhat concerned,0.49551,294,23782,0.49462,0.49640
2000,Saxony-Anhalt,female,Not concerned at all,0.17201,81,23782,0.17134,0.17268
2000,Thuringa,male,Very concerned,0.27177,131,23782,0.27088,0.27265
2000,Thuringa,male,Somewhat concerned,0.56598,298,23782,0.56499,0.56696
2000,Thuringa,male,Not concerned at all,0.16226,80,23782,0.16153,0.16299
2000,Thuringa,female,Very concerned,0.29881,159,23782,0.29792,0.29970
2000,Thuringa,female,Somewhat concerned,0.53841,298,23782,0.53744,0.53938
2000,Thuringa,female,Not concerned at all,0.16278,79,23782,0.16207,0.16350
2001,Schleswig-Holstein,male,Very concerned,0.26762,76,21551,0.26680,0.26843
2001,Schleswig-Holstein,male,Somewhat concerned,0.42963,121,21551,0.42872,0.43054
2001,Schleswig-Holstein,male,Not concerned at all,0.30276,105,21551,0.30191,0.30360
2001,Schleswig-Holstein,female,Very concerned,0.26540,88,21551,0.26461,0.26619
2001,Schleswig-Holstein,female,Somewhat concerned,0.47759,143,21551,0.47670,0.47848
2001,Schleswig-Holstein,female,Not concerned at all,0.25701,102,21551,0.25623,0.25779
2001,Hamburg,male,Very concerned,0.42253,47,21551,0.42112,0.42395
2001,Hamburg,male,Somewhat concerned,0.57747,58,21551,0.57605,0.57888
2001,Hamburg,female,Very concerned,0.46068,64,21551,0.45940,0.46195
2001,Hamburg,female,Somewhat concerned,0.53932,72,21551,0.53805,0.54060
2001,Lower Saxony,male,Very concerned,0.34214,306,21551,0.34162,0.34266
2001,Lower Saxony,male,Somewhat concerned,0.50085,457,21551,0.50030,0.50140
2001,Lower Saxony,male,Not concerned at all,0.15701,137,21551,0.15662,0.15741
2001,Lower Saxony,female,Very concerned,0.37903,369,21551,0.37850,0.37956
2001,Lower Saxony,female,Somewhat concerned,0.48881,456,21551,0.48826,0.48936
2001,Lower Saxony,female,Not concerned at all,0.13216,112,21551,0.13179,0.13253
2001,Bremen,male,Very concerned,0.57593,38,21551,0.57411,0.57776
2001,Bremen,male,Somewhat concerned,0.42407,31,21551,0.42224,0.42589
2001,Bremen,female,Very concerned,0.58698,43,21551,0.58524,0.58872
2001,Bremen,female,Somewhat concerned,0.41302,32,21551,0.41128,0.41476
2001,North Rhine-Westphalia,male,Very concerned,0.36193,812,21551,0.36158,0.36229
2001,North Rhine-Westphalia,male,Somewhat concerned,0.48447,1077,21551,0.48410,0.48484
2001,North Rhine-Westphalia,male,Not concerned at all,0.15359,323,21551,0.15333,0.15386
2001,North Rhine-Westphalia,female,Very concerned,0.39077,973,21551,0.39042,0.39112
2001,North Rhine-Westphalia,female,Somewhat concerned,0.48156,1136,21551,0.48120,0.48191
2001,North Rhine-Westphalia,female,Not concerned at all,0.12767,273,21551,0.12743,0.12791
2001,Hesse,male,Very concerned,0.33439,236,21551,0.33381,0.33498
2001,Hesse,male,Somewhat concerned,0.48844,350,21551,0.48782,0.48906
2001,Hesse,male,Not concerned at all,0.17717,124,21551,0.17669,0.17764
2001,Hesse,female,Very concerned,0.39300,301,21551,0.39240,0.39361
2001,Hesse,female,Somewhat concerned,0.46009,357,21551,0.45948,0.46071
2001,Hesse,female,Not concerned at all,0.14691,103,21551,0.14647,0.14734
2001,"Rhineland-Palatinate, Saarland",male,Very concerned,0.25467,170,21551,0.25406,0.25527
2001,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.48495,307,21551,0.48425,0.48564
2001,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.26039,155,21551,0.25978,0.26100
2001,"Rhineland-Palatinate, Saarland",female,Very concerned,0.32670,236,21551,0.32608,0.32733
2001,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.47013,340,21551,0.46947,0.47080
2001,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.20317,133,21551,0.20263,0.20370
2001,Baden-Wuerttemberg,male,Very concerned,0.29446,360,21551,0.29401,0.29490
2001,Baden-Wuerttemberg,male,Somewhat concerned,0.49878,621,21551,0.49829,0.49927
2001,Baden-Wuerttemberg,male,Not concerned at all,0.20676,262,21551,0.20637,0.20716
2001,Baden-Wuerttemberg,female,Very concerned,0.32875,447,21551,0.32830,0.32919
2001,Baden-Wuerttemberg,female,Somewhat concerned,0.49993,643,21551,0.49945,0.50040
2001,Baden-Wuerttemberg,female,Not concerned at all,0.17133,223,21551,0.17097,0.17168
2001,Bavaria,male,Very concerned,0.27937,393,21551,0.27896,0.27978
2001,Bavaria,male,Somewhat concerned,0.51616,749,21551,0.51570,0.51661
2001,Bavaria,male,Not concerned at all,0.20448,281,21551,0.20411,0.20484
2001,Bavaria,female,Very concerned,0.31085,500,21551,0.31045,0.31126
2001,Bavaria,female,Somewhat concerned,0.52069,819,21551,0.52025,0.52112
2001,Bavaria,female,Not concerned at all,0.16846,253,21551,0.16813,0.16878
2001,Berlin,male,Very concerned,0.44331,170,21551,0.44248,0.44414
2001,Berlin,male,Somewhat concerned,0.45761,172,21551,0.45678,0.45844
2001,Berlin,male,Not concerned at all,0.09908,41,21551,0.09859,0.09958
2001,Berlin,female,Very concerned,0.57451,221,21551,0.57367,0.57535
2001,Berlin,female,Somewhat concerned,0.42549,154,21551,0.42465,0.42633
2001,Brandenburg,male,Very concerned,0.40311,176,21551,0.40219,0.40403
2001,Brandenburg,male,Somewhat concerned,0.47023,223,21551,0.46929,0.47116
2001,Brandenburg,male,Not concerned at all,0.12667,65,21551,0.12604,0.12729
2001,Brandenburg,female,Very concerned,0.45145,209,21551,0.45051,0.45238
2001,Brandenburg,female,Somewhat concerned,0.42291,219,21551,0.42198,0.42383
2001,Brandenburg,female,Not concerned at all,0.12565,58,21551,0.12503,0.12627
2001,Mecklenburg-Western Pomerania,male,Very concerned,0.46805,96,21551,0.46672,0.46937
2001,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.53195,109,21551,0.53063,0.53328
2001,Mecklenburg-Western Pomerania,female,Very concerned,0.51592,126,21551,0.51472,0.51712
2001,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.48408,124,21551,0.48288,0.48528
2001,Saxony,male,Very concerned,0.31126,261,21551,0.31059,0.31193
2001,Saxony,male,Somewhat concerned,0.49172,379,21551,0.49099,0.49244
2001,Saxony,male,Not concerned at all,0.19703,136,21551,0.19645,0.19760
2001,Saxony,female,Very concerned,0.38962,338,21551,0.38895,0.39030
2001,Saxony,female,Somewhat concerned,0.46758,404,21551,0.46689,0.46828
2001,Saxony,female,Not concerned at all,0.14279,108,21551,0.14231,0.14328
2001,Saxony-Anhalt,male,Very concerned,0.35024,175,21551,0.34934,0.35115
2001,Saxony-Anhalt,male,Somewhat concerned,0.49906,228,21551,0.49811,0.50000
2001,Saxony-Anhalt,male,Not concerned at all,0.15070,70,21551,0.15002,0.15137
2001,Saxony-Anhalt,female,Very concerned,0.37758,202,21551,0.37671,0.37845
2001,Saxony-Anhalt,female,Somewhat concerned,0.47563,253,21551,0.47473,0.47653
2001,Saxony-Anhalt,female,Not concerned at all,0.14679,63,21551,0.14615,0.14743
2001,Thuringa,male,Very concerned,0.36214,171,21551,0.36119,0.36310
2001,Thuringa,male,Somewhat concerned,0.46539,223,21551,0.46440,0.46638
2001,Thuringa,male,Not concerned at all,0.17247,73,21551,0.17172,0.17322
2001,Thuringa,female,Very concerned,0.40510,205,21551,0.40412,0.40608
2001,Thuringa,female,Somewhat concerned,0.46218,236,21551,0.46119,0.46317
2001,Thuringa,female,Not concerned at all,0.13272,49,21551,0.13205,0.13340
2002,Schleswig-Holstein,male,Very concerned,0.22070,67,22788,0.21996,0.22144
2002,Schleswig-Holstein,male,Somewhat concerned,0.47355,153,22788,0.47265,0.47444
2002,Schleswig-Holstein,male,Not concerned at all,0.30575,123,22788,0.30493,0.30658
2002,Schleswig-Holstein,female,Very concerned,0.23333,73,22788,0.23261,0.23406
2002,Schleswig-Holstein,female,Somewhat concerned,0.47933,179,22788,0.47847,0.48019
2002,Schleswig-Holstein,female,Not concerned at all,0.28734,119,22788,0.28656,0.28811
2002,Hamburg,male,Very concerned,0.28884,41,22788,0.28749,0.29018
2002,Hamburg,male,Somewhat concerned,0.71116,86,22788,0.70982,0.71251
2002,Hamburg,female,Very concerned,0.27415,43,22788,0.27300,0.27530
2002,Hamburg,female,Somewhat concerned,0.72585,117,22788,0.72470,0.72700
2002,Lower Saxony,male,Very concerned,0.24360,243,22788,0.24313,0.24407
2002,Lower Saxony,male,Somewhat concerned,0.55892,545,22788,0.55838,0.55947
2002,Lower Saxony,male,Not concerned at all,0.19748,177,22788,0.19704,0.19791
2002,Lower Saxony,female,Very concerned,0.30086,312,22788,0.30036,0.30136
2002,Lower Saxony,female,Somewhat concerned,0.55967,565,22788,0.55914,0.56021
2002,Lower Saxony,female,Not concerned at all,0.13947,128,22788,0.13909,0.13984
2002,Bremen,male,Very concerned,0.51908,34,22788,0.51722,0.52094
2002,Bremen,male,Somewhat concerned,0.48092,35,22788,0.47906,0.48278
2002,Bremen,female,Very concerned,0.44244,34,22788,0.44067,0.44421
2002,Bremen,female,Somewhat concerned,0.55756,45,22788,0.55579,0.55933
2002,North Rhine-Westphalia,male,Very concerned,0.27975,638,22788,0.27942,0.28008
2002,North Rhine-Westphalia,male,Somewhat concerned,0.52335,1253,22788,0.52298,0.52372
2002,North Rhine-Westphalia,male,Not concerned at all,0.19690,448,22788,0.19661,0.19719
2002,North Rhine-Westphalia,female,Very concerned,0.29892,778,22788,0.29859,0.29925
2002,North Rhine-Westphalia,female,Somewhat concerned,0.56674,1375,22788,0.56638,0.56710
2002,North Rhine-Westphalia,female,Not concerned at all,0.13434,327,22788,0.13409,0.13458
2002,Hesse,male,Very concerned,0.22757,168,22788,0.22704,0.22810
2002,Hesse,male,Somewhat concerned,0.56086,450,22788,0.56023,0.56148
2002,Hesse,male,Not concerned at all,0.21157,168,22788,0.21106,0.21209
2002,Hesse,female,Very concerned,0.28759,236,22788,0.28703,0.28815
2002,Hesse,female,Somewhat concerned,0.52268,471,22788,0.52206,0.52330
2002,Hesse,female,Not concerned at all,0.18973,131,22788,0.18925,0.19022
2002,"Rhineland-Palatinate, Saarland",male,Very concerned,0.20731,148,22788,0.20675,0.20787
2002,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.49156,319,22788,0.49087,0.49226
2002,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.30113,177,22788,0.30049,0.30177
2002,"Rhineland-Palatinate, Saarland",female,Very concerned,0.28215,197,22788,0.28156,0.28275
2002,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.48828,356,22788,0.48762,0.48893
2002,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.22957,164,22788,0.22902,0.23012
2002,Baden-Wuerttemberg,male,Very concerned,0.26164,331,22788,0.26122,0.26207
2002,Baden-Wuerttemberg,male,Somewhat concerned,0.54992,739,22788,0.54944,0.55040
2002,Baden-Wuerttemberg,male,Not concerned at all,0.18844,292,22788,0.18806,0.18881
2002,Baden-Wuerttemberg,female,Very concerned,0.30494,405,22788,0.30451,0.30537
2002,Baden-Wuerttemberg,female,Somewhat concerned,0.53592,789,22788,0.53545,0.53639
2002,Baden-Wuerttemberg,female,Not concerned at all,0.15914,221,22788,0.15880,0.15948
2002,Bavaria,male,Very concerned,0.22884,356,22788,0.22846,0.22922
2002,Bavaria,male,Somewhat concerned,0.56841,892,22788,0.56796,0.56886
2002,Bavaria,male,Not concerned at all,0.20275,303,22788,0.20239,0.20312
2002,Bavaria,female,Very concerned,0.25102,461,22788,0.25065,0.25140
2002,Bavaria,female,Somewhat concerned,0.58566,956,22788,0.58523,0.58608
2002,Bavaria,female,Not concerned at all,0.16332,270,22788,0.16300,0.16364
2002,Berlin,male,Very concerned,0.36040,145,22788,0.35959,0.36122
2002,Berlin,male,Somewhat concerned,0.47211,189,22788,0.47126,0.47295
2002,Berlin,male,Not concerned at all,0.16749,67,22788,0.16686,0.16812
2002,Berlin,female,Very concerned,0.42491,182,22788,0.42409,0.42573
2002,Berlin,female,Somewhat concerned,0.47569,197,22788,0.47486,0.47652
2002,Berlin,female,Not concerned at all,0.09940,39,22788,0.09890,0.09990
2002,Brandenburg,male,Very concerned,0.29871,134,22788,0.29786,0.29957
2002,Brandenburg,male,Somewhat concerned,0.57920,277,22788,0.57828,0.58012
2002,Brandenburg,male,Not concerned at all,0.12209,54,22788,0.12148,0.12270
2002,Brandenburg,female,Very concerned,0.34196,169,22788,0.34108,0.34284
2002,Brandenburg,female,Somewhat concerned,0.53502,268,22788,0.53409,0.53595
2002,Brandenburg,female,Not concerned at all,0.12302,50,22788,0.12241,0.12363
2002,Mecklenburg-Western Pomerania,male,Very concerned,0.38899,80,22788,0.38778,0.39019
2002,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.44171,109,22788,0.44048,0.44293
2002,Mecklenburg-Western Pomerania,male,Not concerned at all,0.16931,43,22788,0.16838,0.17023
2002,Mecklenburg-Western Pomerania,female,Very concerned,0.35387,96,22788,0.35280,0.35494
2002,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.50011,151,22788,0.49899,0.50123
2002,Mecklenburg-Western Pomerania,female,Not concerned at all,0.14602,34,22788,0.14522,0.14681
2002,Saxony,male,Very concerned,0.25132,213,22788,0.25071,0.25193
2002,Saxony,male,Somewhat concerned,0.52907,433,22788,0.52837,0.52977
2002,Saxony,male,Not concerned at all,0.21961,158,22788,0.21903,0.22019
2002,Saxony,female,Very concerned,0.28203,250,22788,0.28140,0.28266
2002,Saxony,female,Somewhat concerned,0.56321,471,22788,0.56252,0.56391
2002,Saxony,female,Not concerned at all,0.15475,116,22788,0.15425,0.15526
2002,Saxony-Anhalt,male,Very concerned,0.24396,122,22788,0.24314,0.24479
2002,Saxony-Anhalt,male,Somewhat concerned,0.54309,253,22788,0.54214,0.54405
2002,Saxony-Anhalt,male,Not concerned at all,0.21294,86,22788,0.21216,0.21373
2002,Saxony-Anhalt,female,Very concerned,0.33025,156,22788,0.32939,0.33112
2002,Saxony-Anhalt,female,Somewhat concerned,0.53488,281,22788,0.53396,0.53580
2002,Saxony-Anhalt,female,Not concerned at all,0.13486,65,22788,0.13423,0.13549
2002,Thuringa,male,Very concerned,0.30499,148,22788,0.30409,0.30590
2002,Thuringa,male,Somewhat concerned,0.54349,263,22788,0.54251,0.54447
2002,Thuringa,male,Not concerned at all,0.15151,67,22788,0.15081,0.15222
2002,Thuringa,female,Very concerned,0.29711,146,22788,0.29619,0.29803
2002,Thuringa,female,Somewhat concerned,0.58457,284,22788,0.58358,0.58556
2002,Thuringa,female,Not concerned at all,0.11832,54,22788,0.11767,0.11897
2003,Schleswig-Holstein,male,Very concerned,0.12338,41,21793,0.12280,0.12395
2003,Schleswig-Holstein,male,Somewhat concerned,0.49449,146,21793,0.49362,0.49536
2003,Schleswig-Holstein,male,Not concerned at all,0.38213,133,21793,0.38129,0.38298
2003,Schleswig-Holstein,female,Very concerned,0.17390,62,21793,0.17324,0.17456
2003,Schleswig-Holstein,female,Somewhat concerned,0.47516,148,21793,0.47429,0.47603
2003,Schleswig-Holstein,female,Not concerned at all,0.35094,131,21793,0.35011,0.35177
2003,Hamburg,male,Somewhat concerned,0.65531,78,21793,0.65390,0.65673
2003,Hamburg,male,Not concerned at all,0.34469,41,21793,0.34327,0.34610
2003,Hamburg,female,Very concerned,0.19328,32,21793,0.19229,0.19427
2003,Hamburg,female,Somewhat concerned,0.53536,88,21793,0.53412,0.53661
2003,Hamburg,female,Not concerned at all,0.27136,37,21793,0.27024,0.27247
2003,Lower Saxony,male,Very concerned,0.21029,184,21793,0.20985,0.21074
2003,Lower Saxony,male,Somewhat concerned,0.54336,514,21793,0.54282,0.54391
2003,Lower Saxony,male,Not concerned at all,0.24634,219,21793,0.24587,0.24681
2003,Lower Saxony,female,Very concerned,0.25452,248,21793,0.25406,0.25499
2003,Lower Saxony,female,Somewhat concerned,0.53845,547,21793,0.53792,0.53898
2003,Lower Saxony,female,Not concerned at all,0.20703,187,21793,0.20659,0.20746
2003,Bremen,male,Somewhat concerned,1.00000,39,21793,1.00000,1.00000
2003,Bremen,female,Somewhat concerned,1.00000,42,21793,1.00000,1.00000
