year,pgisced97,sampreg,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Pre-primary Level,West,Not concerned at all,0.26092,106,453,0.22044,0.30141
2003,Pre-primary Level,East,Very concerned,0.31361,46,132,0.23416,0.39306
2003,Pre-primary Level,East,Somewhat concerned,0.48657,86,132,0.40097,0.57216
2003,Primary Level,West,Very concerned,0.22649,53,248,0.17429,0.27869
2003,Primary Level,West,Somewhat concerned,0.42683,108,248,0.36514,0.48851
2003,Primary Level,West,Not concerned at all,0.34668,87,248,0.28733,0.40604
2003,Lower Secondary Level,West,Very concerned,0.22327,501,2282,0.20618,0.24036
2003,Lower Secondary Level,West,Somewhat concerned,0.51077,1170,2282,0.49026,0.53129
2003,Lower Secondary Level,West,Not concerned at all,0.26596,611,2282,0.24782,0.28409
2003,Lower Secondary Level,East,Very concerned,0.24242,95,407,0.20073,0.28410
2003,Lower Secondary Level,East,Somewhat concerned,0.53189,220,407,0.48336,0.58043
2003,Lower Secondary Level,East,Not concerned at all,0.22569,92,407,0.18503,0.26635
2003,Upper Secondary Level,West,Very concerned,0.22283,1796,8221,0.21383,0.23182
2003,Upper Secondary Level,West,Somewhat concerned,0.54501,4487,8221,0.53425,0.55578
2003,Upper Secondary Level,West,Not concerned at all,0.23216,1938,8221,0.22303,0.24129
2003,Upper Secondary Level,East,Very concerned,0.23023,649,2787,0.21459,0.24586
2003,Upper Secondary Level,East,Somewhat concerned,0.57412,1622,2787,0.55576,0.59248
2003,Upper Secondary Level,East,Not concerned at all,0.19566,516,2787,0.18092,0.21039
2003,Post-secondary Non-tertiary Level,West,Very concerned,0.24618,235,1000,0.21947,0.27289
2003,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.55801,556,1000,0.52721,0.58880
2003,Post-secondary Non-tertiary Level,West,Not concerned at all,0.19581,209,1000,0.17121,0.22042
2003,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.56405,83,83,0.45672,0.67138
2003,First Stage of Tertiary Education,West,Very concerned,0.25735,287,1226,0.23287,0.28184
2003,First Stage of Tertiary Education,West,Somewhat concerned,0.54920,693,1226,0.52134,0.57706
2003,First Stage of Tertiary Education,West,Not concerned at all,0.19345,246,1226,0.17133,0.21557
2003,First Stage of Tertiary Education,East,Very concerned,0.25764,116,449,0.21714,0.29813
2003,First Stage of Tertiary Education,East,Somewhat concerned,0.60099,271,449,0.55564,0.64633
2003,First Stage of Tertiary Education,East,Not concerned at all,0.14138,62,449,0.10912,0.17364
2003,Second Stage of Tertiary Education,West,Very concerned,0.22267,632,3039,0.20787,0.23746
2003,Second Stage of Tertiary Education,West,Somewhat concerned,0.59260,1835,3039,0.57512,0.61007
2003,Second Stage of Tertiary Education,West,Not concerned at all,0.18474,572,3039,0.17094,0.19854
2003,Second Stage of Tertiary Education,East,Very concerned,0.26934,338,1286,0.24508,0.29359
2003,Second Stage of Tertiary Education,East,Somewhat concerned,0.60437,797,1286,0.57763,0.63111
2003,Second Stage of Tertiary Education,East,Not concerned at all,0.12629,151,1286,0.10813,0.14445
2004,No answer / don't know,West,Very concerned,0.28964,55,200,0.22662,0.35267
2004,No answer / don't know,West,Somewhat concerned,0.42167,92,200,0.35306,0.49028
2004,No answer / don't know,West,Not concerned at all,0.28868,53,200,0.22572,0.35165
2004,No answer / don't know,East,Somewhat concerned,0.61008,34,34,0.44367,0.77649
2004,Pre-primary Level,West,Very concerned,0.24983,127,469,0.21060,0.28905
2004,Pre-primary Level,West,Somewhat concerned,0.48279,230,469,0.43752,0.52807
2004,Pre-primary Level,West,Not concerned at all,0.26738,112,469,0.22728,0.30748
2004,Pre-primary Level,East,Very concerned,0.35141,54,164,0.27812,0.42471
2004,Pre-primary Level,East,Somewhat concerned,0.44856,79,164,0.37220,0.52491
2004,Pre-primary Level,East,Not concerned at all,0.20003,31,164,0.13862,0.26144
2004,Primary Level,West,Very concerned,0.23139,43,226,0.17628,0.28649
2004,Primary Level,West,Somewhat concerned,0.41237,101,226,0.34805,0.47669
2004,Primary Level,West,Not concerned at all,0.35624,82,226,0.29367,0.41882
2004,Lower Secondary Level,West,Very concerned,0.21675,470,2159,0.19936,0.23413
2004,Lower Secondary Level,West,Somewhat concerned,0.48258,1056,2159,0.46149,0.50366
2004,Lower Secondary Level,West,Not concerned at all,0.30067,633,2159,0.28133,0.32002
2004,Lower Secondary Level,East,Very concerned,0.22281,76,367,0.18017,0.26544
2004,Lower Secondary Level,East,Somewhat concerned,0.52032,208,367,0.46914,0.57151
2004,Lower Secondary Level,East,Not concerned at all,0.25687,83,367,0.21211,0.30163
2004,Upper Secondary Level,West,Very concerned,0.23043,1833,7962,0.22118,0.23968
2004,Upper Secondary Level,West,Somewhat concerned,0.53886,4298,7962,0.52791,0.54981
2004,Upper Secondary Level,West,Not concerned at all,0.23071,1831,7962,0.22145,0.23996
2004,Upper Secondary Level,East,Very concerned,0.23278,628,2728,0.21692,0.24864
2004,Upper Secondary Level,East,Somewhat concerned,0.54578,1531,2728,0.52710,0.56447
2004,Upper Secondary Level,East,Not concerned at all,0.22144,569,2728,0.20585,0.23702
2004,Post-secondary Non-tertiary Level,West,Very concerned,0.26235,248,991,0.23495,0.28975
2004,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.55669,568,991,0.52575,0.58764
2004,Post-secondary Non-tertiary Level,West,Not concerned at all,0.18096,175,991,0.15698,0.20494
2004,Post-secondary Non-tertiary Level,East,Very concerned,0.29872,40,122,0.21716,0.38027
2004,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.53086,82,122,0.44194,0.61978
2004,First Stage of Tertiary Education,West,Very concerned,0.26321,302,1198,0.23826,0.28815
2004,First Stage of Tertiary Education,West,Somewhat concerned,0.55636,657,1198,0.52821,0.58450
2004,First Stage of Tertiary Education,West,Not concerned at all,0.18044,239,1198,0.15865,0.20222
2004,First Stage of Tertiary Education,East,Very concerned,0.21867,99,431,0.17961,0.25774
2004,First Stage of Tertiary Education,East,Somewhat concerned,0.57906,245,431,0.53239,0.62572
2004,First Stage of Tertiary Education,East,Not concerned at all,0.20227,87,431,0.16430,0.24024
2004,Second Stage of Tertiary Education,West,Very concerned,0.24033,675,3005,0.22505,0.25561
2004,Second Stage of Tertiary Education,West,Somewhat concerned,0.57618,1750,3005,0.55850,0.59385
2004,Second Stage of Tertiary Education,West,Not concerned at all,0.18350,580,3005,0.16966,0.19734
2004,Second Stage of Tertiary Education,East,Very concerned,0.26940,327,1270,0.24499,0.29381
2004,Second Stage of Tertiary Education,East,Somewhat concerned,0.58968,781,1270,0.56262,0.61675
2004,Second Stage of Tertiary Education,East,Not concerned at all,0.14092,162,1270,0.12177,0.16006
2005,No answer / don't know,West,Very concerned,0.34600,74,232,0.28465,0.40734
2005,No answer / don't know,West,Somewhat concerned,0.43612,109,232,0.37217,0.50007
2005,No answer / don't know,West,Not concerned at all,0.21788,49,232,0.16465,0.27112
2005,No answer / don't know,East,Somewhat concerned,0.55183,39,39,0.39371,0.70995
2005,Pre-primary Level,West,Very concerned,0.34354,166,498,0.30179,0.38529
2005,Pre-primary Level,West,Somewhat concerned,0.42197,211,498,0.37855,0.46539
2005,Pre-primary Level,West,Not concerned at all,0.23449,121,498,0.19724,0.27174
2005,Pre-primary Level,East,Very concerned,0.30543,53,124,0.22403,0.38683
2005,Pre-primary Level,East,Somewhat concerned,0.47684,71,124,0.38857,0.56511
2005,Primary Level,West,Very concerned,0.33661,75,220,0.27403,0.39920
2005,Primary Level,West,Somewhat concerned,0.44980,95,220,0.38391,0.51569
2005,Primary Level,West,Not concerned at all,0.21358,50,220,0.15930,0.26786
2005,Lower Secondary Level,West,Very concerned,0.29447,563,2022,0.27459,0.31434
2005,Lower Secondary Level,West,Somewhat concerned,0.46390,958,2022,0.44216,0.48564
2005,Lower Secondary Level,West,Not concerned at all,0.24163,501,2022,0.22297,0.26030
2005,Lower Secondary Level,East,Very concerned,0.31921,101,334,0.26914,0.36928
2005,Lower Secondary Level,East,Somewhat concerned,0.46643,161,334,0.41285,0.52002
2005,Lower Secondary Level,East,Not concerned at all,0.21436,72,334,0.17028,0.25843
2005,Upper Secondary Level,West,Very concerned,0.30368,2227,7567,0.29331,0.31404
2005,Upper Secondary Level,West,Somewhat concerned,0.49912,3870,7567,0.48785,0.51039
2005,Upper Secondary Level,West,Not concerned at all,0.19720,1470,7567,0.18824,0.20617
2005,Upper Secondary Level,East,Very concerned,0.30820,779,2608,0.29047,0.32592
2005,Upper Secondary Level,East,Somewhat concerned,0.52843,1424,2608,0.50927,0.54760
2005,Upper Secondary Level,East,Not concerned at all,0.16337,405,2608,0.14918,0.17756
2005,Post-secondary Non-tertiary Level,West,Very concerned,0.30097,283,961,0.27196,0.32999
2005,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.54933,522,961,0.51785,0.58080
2005,Post-secondary Non-tertiary Level,West,Not concerned at all,0.14970,156,961,0.12713,0.17227
2005,Post-secondary Non-tertiary Level,East,Very concerned,0.42925,59,137,0.34606,0.51244
2005,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.46923,78,137,0.38535,0.55310
2005,First Stage of Tertiary Education,West,Very concerned,0.30571,337,1130,0.27884,0.33259
2005,First Stage of Tertiary Education,West,Somewhat concerned,0.55783,608,1130,0.52886,0.58680
2005,First Stage of Tertiary Education,West,Not concerned at all,0.13646,185,1130,0.11643,0.15648
2005,First Stage of Tertiary Education,East,Very concerned,0.25823,129,420,0.21632,0.30014
2005,First Stage of Tertiary Education,East,Somewhat concerned,0.58825,235,420,0.54112,0.63537
2005,First Stage of Tertiary Education,East,Not concerned at all,0.15352,56,420,0.11900,0.18804
2005,Second Stage of Tertiary Education,West,Very concerned,0.29634,820,2899,0.27971,0.31296
2005,Second Stage of Tertiary Education,West,Somewhat concerned,0.53374,1602,2899,0.51557,0.55190
2005,Second Stage of Tertiary Education,West,Not concerned at all,0.16993,477,2899,0.15625,0.18360
2005,Second Stage of Tertiary Education,East,Very concerned,0.38680,483,1246,0.35975,0.41385
2005,Second Stage of Tertiary Education,East,Somewhat concerned,0.54060,670,1246,0.51292,0.56829
2005,Second Stage of Tertiary Education,East,Not concerned at all,0.07260,93,1246,0.05818,0.08701
2006,No answer / don't know,West,Very concerned,0.32395,73,249,0.26571,0.38220
2006,No answer / don't know,West,Somewhat concerned,0.44665,118,249,0.38478,0.50853
2006,No answer / don't know,West,Not concerned at all,0.22940,58,249,0.17707,0.28172
2006,No answer / don't know,East,Somewhat concerned,0.46528,40,40,0.30873,0.62183
2006,Pre-primary Level,West,Very concerned,0.33442,87,323,0.28289,0.38596
2006,Pre-primary Level,West,Somewhat concerned,0.44161,159,323,0.38737,0.49585
2006,Pre-primary Level,West,Not concerned at all,0.22397,77,323,0.17843,0.26950
2006,Pre-primary Level,East,Very concerned,0.45098,35,35,0.28372,0.61824
2006,Primary Level,West,Very concerned,0.27980,56,206,0.21835,0.34125
2006,Primary Level,West,Somewhat concerned,0.42701,94,206,0.35930,0.49473
2006,Primary Level,West,Not concerned at all,0.29319,56,206,0.23087,0.35550
2006,Lower Secondary Level,West,Very concerned,0.27829,558,2062,0.25894,0.29764
2006,Lower Secondary Level,West,Somewhat concerned,0.47362,1009,2062,0.45206,0.49517
2006,Lower Secondary Level,West,Not concerned at all,0.24809,495,2062,0.22945,0.26674
2006,Lower Secondary Level,East,Very concerned,0.24072,79,366,0.19686,0.28457
2006,Lower Secondary Level,East,Somewhat concerned,0.48284,188,366,0.43157,0.53411
2006,Lower Secondary Level,East,Not concerned at all,0.27644,99,366,0.23056,0.32233
2006,Upper Secondary Level,West,Very concerned,0.29057,2363,8202,0.28074,0.30039
2006,Upper Secondary Level,West,Somewhat concerned,0.52397,4338,8202,0.51316,0.53478
2006,Upper Secondary Level,West,Not concerned at all,0.18546,1501,8202,0.17705,0.19388
2006,Upper Secondary Level,East,Very concerned,0.27815,737,2785,0.26150,0.29479
2006,Upper Secondary Level,East,Somewhat concerned,0.53515,1532,2785,0.51662,0.55368
2006,Upper Secondary Level,East,Not concerned at all,0.18670,516,2785,0.17223,0.20118
2006,Post-secondary Non-tertiary Level,West,Very concerned,0.27579,277,1035,0.24855,0.30303
2006,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.53991,581,1035,0.50953,0.57029
2006,Post-secondary Non-tertiary Level,West,Not concerned at all,0.18430,177,1035,0.16067,0.20793
2006,Post-secondary Non-tertiary Level,East,Very concerned,0.31772,52,140,0.24032,0.39513
2006,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.52165,88,140,0.43860,0.60469
2006,First Stage of Tertiary Education,West,Very concerned,0.31331,350,1215,0.28722,0.33940
2006,First Stage of Tertiary Education,West,Somewhat concerned,0.54530,669,1215,0.51729,0.57331
2006,First Stage of Tertiary Education,West,Not concerned at all,0.14139,196,1215,0.12179,0.16099
2006,First Stage of Tertiary Education,East,Very concerned,0.29635,127,423,0.25278,0.33992
2006,First Stage of Tertiary Education,East,Somewhat concerned,0.50879,227,423,0.46109,0.55648
2006,First Stage of Tertiary Education,East,Not concerned at all,0.19486,69,423,0.15707,0.23265
2006,Second Stage of Tertiary Education,West,Very concerned,0.26841,841,3227,0.25311,0.28370
2006,Second Stage of Tertiary Education,West,Somewhat concerned,0.54629,1811,3227,0.52911,0.56347
2006,Second Stage of Tertiary Education,West,Not concerned at all,0.18530,575,3227,0.17189,0.19871
2006,Second Stage of Tertiary Education,East,Very concerned,0.30752,390,1327,0.28268,0.33236
2006,Second Stage of Tertiary Education,East,Somewhat concerned,0.57177,782,1327,0.54514,0.59841
2006,Second Stage of Tertiary Education,East,Not concerned at all,0.12070,155,1327,0.10317,0.13824
2007,No answer / don't know,West,Very concerned,0.29874,68,252,0.24212,0.35536
2007,No answer / don't know,West,Somewhat concerned,0.35779,105,252,0.29849,0.41709
2007,No answer / don't know,West,Not concerned at all,0.34347,79,252,0.28472,0.40222
2007,No answer / don't know,East,Somewhat concerned,0.42124,34,34,0.25277,0.58970
2007,Pre-primary Level,West,Very concerned,0.24405,71,257,0.19143,0.29666
2007,Pre-primary Level,West,Somewhat concerned,0.55890,133,257,0.49808,0.61972
2007,Pre-primary Level,West,Not concerned at all,0.19705,53,257,0.14833,0.24578
2007,Pre-primary Level,East,Somewhat concerned,0.42096,35,35,0.25500,0.58691
2007,Primary Level,West,Very concerned,0.22882,44,190,0.16893,0.28871
2007,Primary Level,West,Somewhat concerned,0.47403,89,190,0.40284,0.54521
2007,Primary Level,West,Not concerned at all,0.29716,57,190,0.23200,0.36231
2007,Lower Secondary Level,West,Very concerned,0.27759,503,1837,0.25711,0.29808
2007,Lower Secondary Level,West,Somewhat concerned,0.47352,866,1837,0.45068,0.49636
2007,Lower Secondary Level,West,Not concerned at all,0.24889,468,1837,0.22911,0.26867
2007,Lower Secondary Level,East,Very concerned,0.25551,80,326,0.20809,0.30293
2007,Lower Secondary Level,East,Somewhat concerned,0.44083,156,326,0.38685,0.49481
2007,Lower Secondary Level,East,Not concerned at all,0.30366,90,326,0.25366,0.35365
2007,Upper Secondary Level,West,Very concerned,0.27059,2064,7616,0.26062,0.28057
2007,Upper Secondary Level,West,Somewhat concerned,0.52923,4040,7616,0.51801,0.54044
2007,Upper Secondary Level,West,Not concerned at all,0.20018,1512,7616,0.19119,0.20917
2007,Upper Secondary Level,East,Very concerned,0.27133,673,2606,0.25425,0.28840
2007,Upper Secondary Level,East,Somewhat concerned,0.50828,1389,2606,0.48908,0.52748
2007,Upper Secondary Level,East,Not concerned at all,0.22039,544,2606,0.20447,0.23631
2007,Post-secondary Non-tertiary Level,West,Very concerned,0.28105,273,998,0.25314,0.30895
2007,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.55706,570,998,0.52622,0.58789
2007,Post-secondary Non-tertiary Level,West,Not concerned at all,0.16190,155,998,0.13903,0.18476
2007,Post-secondary Non-tertiary Level,East,Very concerned,0.25439,44,137,0.18119,0.32759
2007,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.56624,93,137,0.48294,0.64953
2007,First Stage of Tertiary Education,West,Very concerned,0.27593,283,1114,0.24967,0.30219
2007,First Stage of Tertiary Education,West,Somewhat concerned,0.57021,651,1114,0.54112,0.59929
2007,First Stage of Tertiary Education,West,Not concerned at all,0.15387,180,1114,0.13267,0.17506
2007,First Stage of Tertiary Education,East,Very concerned,0.29975,117,404,0.25502,0.34448
2007,First Stage of Tertiary Education,East,Somewhat concerned,0.53272,223,404,0.48401,0.58144
2007,First Stage of Tertiary Education,East,Not concerned at all,0.16752,64,404,0.13106,0.20399
2007,Second Stage of Tertiary Education,West,Very concerned,0.27450,814,3071,0.25871,0.29028
2007,Second Stage of Tertiary Education,West,Somewhat concerned,0.55824,1762,3071,0.54067,0.57581
2007,Second Stage of Tertiary Education,West,Not concerned at all,0.16726,495,3071,0.15406,0.18047
2007,Second Stage of Tertiary Education,East,Very concerned,0.33199,426,1294,0.30632,0.35766
2007,Second Stage of Tertiary Education,East,Somewhat concerned,0.55807,716,1294,0.53100,0.58514
2007,Second Stage of Tertiary Education,East,Not concerned at all,0.10994,152,1294,0.09289,0.12699
2008,No answer / don't know,West,Very concerned,0.25200,62,251,0.19818,0.30582
2008,No answer / don't know,West,Somewhat concerned,0.41653,105,251,0.35542,0.47764
2008,No answer / don't know,West,Not concerned at all,0.33146,84,251,0.27311,0.38982
2008,No answer / don't know,East,Somewhat concerned,0.46765,37,37,0.30466,0.63064
2008,Pre-primary Level,West,Very concerned,0.28652,71,270,0.23249,0.34056
2008,Pre-primary Level,West,Somewhat concerned,0.48457,133,270,0.42485,0.54430
2008,Pre-primary Level,West,Not concerned at all,0.22890,66,270,0.17870,0.27911
2008,Pre-primary Level,East,Somewhat concerned,0.52212,41,41,0.36732,0.67692
2008,Primary Level,West,Very concerned,0.24052,36,164,0.17490,0.30613
2008,Primary Level,West,Somewhat concerned,0.54042,79,164,0.46391,0.61693
2008,Primary Level,West,Not concerned at all,0.21906,49,164,0.15557,0.28256
2008,Lower Secondary Level,West,Very concerned,0.25802,406,1691,0.23716,0.27888
2008,Lower Secondary Level,West,Somewhat concerned,0.49013,850,1691,0.46630,0.51397
2008,Lower Secondary Level,West,Not concerned at all,0.25185,435,1691,0.23115,0.27254
2008,Lower Secondary Level,East,Very concerned,0.22357,62,301,0.17642,0.27071
2008,Lower Secondary Level,East,Somewhat concerned,0.46226,158,301,0.40584,0.51868
2008,Lower Secondary Level,East,Not concerned at all,0.31418,81,301,0.26165,0.36671
2008,Upper Secondary Level,West,Very concerned,0.24636,1768,7174,0.23639,0.25633
2008,Upper Secondary Level,West,Somewhat concerned,0.54511,3898,7174,0.53358,0.55663
2008,Upper Secondary Level,West,Not concerned at all,0.20854,1508,7174,0.19913,0.21794
2008,Upper Secondary Level,East,Very concerned,0.22557,533,2484,0.20913,0.24201
2008,Upper Secondary Level,East,Somewhat concerned,0.54676,1389,2484,0.52718,0.56634
2008,Upper Secondary Level,East,Not concerned at all,0.22767,562,2484,0.21118,0.24416
2008,Post-secondary Non-tertiary Level,West,Very concerned,0.20919,192,924,0.18295,0.23543
2008,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.60282,556,924,0.57125,0.63439
2008,Post-secondary Non-tertiary Level,West,Not concerned at all,0.18799,176,924,0.16279,0.21320
2008,Post-secondary Non-tertiary Level,East,Very concerned,0.23862,36,134,0.16618,0.31106
2008,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.57572,98,134,0.49173,0.65972
2008,First Stage of Tertiary Education,West,Very concerned,0.27357,262,1031,0.24635,0.30080
2008,First Stage of Tertiary Education,West,Somewhat concerned,0.54100,575,1031,0.51057,0.57143
2008,First Stage of Tertiary Education,West,Not concerned at all,0.18542,194,1031,0.16169,0.20916
2008,First Stage of Tertiary Education,East,Very concerned,0.22846,97,373,0.18580,0.27113
2008,First Stage of Tertiary Education,East,Somewhat concerned,0.57596,215,373,0.52574,0.62618
2008,First Stage of Tertiary Education,East,Not concerned at all,0.19558,61,373,0.15527,0.23589
2008,Second Stage of Tertiary Education,West,Very concerned,0.20689,607,2941,0.19224,0.22153
2008,Second Stage of Tertiary Education,West,Somewhat concerned,0.57433,1733,2941,0.55645,0.59220
2008,Second Stage of Tertiary Education,West,Not concerned at all,0.21879,601,2941,0.20384,0.23373
2008,Second Stage of Tertiary Education,East,Very concerned,0.25934,304,1237,0.23491,0.28378
2008,Second Stage of Tertiary Education,East,Somewhat concerned,0.60854,756,1237,0.58133,0.63575
2008,Second Stage of Tertiary Education,East,Not concerned at all,0.13212,177,1237,0.11324,0.15099
2009,No answer / don't know,West,Very concerned,0.31694,55,240,0.25795,0.37593
2009,No answer / don't know,West,Somewhat concerned,0.45454,118,240,0.39141,0.51767
2009,No answer / don't know,West,Not concerned at all,0.22852,67,240,0.17529,0.28175
2009,No answer / don't know,East,Somewhat concerned,0.61007,49,49,0.47209,0.74805
2009,Pre-primary Level,West,Very concerned,0.23570,54,251,0.18309,0.28831
2009,Pre-primary Level,West,Somewhat concerned,0.49865,128,251,0.43667,0.56063
2009,Pre-primary Level,West,Not concerned at all,0.26565,69,251,0.21090,0.32040
2009,Primary Level,West,Very concerned,0.18646,31,147,0.12329,0.24964
2009,Primary Level,West,Somewhat concerned,0.44528,65,147,0.36466,0.52590
2009,Primary Level,West,Not concerned at all,0.36826,51,147,0.29002,0.44650
2009,Lower Secondary Level,West,Very concerned,0.22576,290,1501,0.20460,0.24692
2009,Lower Secondary Level,West,Somewhat concerned,0.49240,765,1501,0.46710,0.51770
2009,Lower Secondary Level,West,Not concerned at all,0.28184,446,1501,0.25907,0.30461
2009,Lower Secondary Level,East,Very concerned,0.24257,57,261,0.19047,0.29467
2009,Lower Secondary Level,East,Somewhat concerned,0.45315,132,261,0.39264,0.51366
2009,Lower Secondary Level,East,Not concerned at all,0.30428,72,261,0.24835,0.36021
2009,Upper Secondary Level,West,Very concerned,0.18964,1273,6618,0.18019,0.19908
2009,Upper Secondary Level,West,Somewhat concerned,0.57780,3750,6618,0.56590,0.58970
2009,Upper Secondary Level,West,Not concerned at all,0.23256,1595,6618,0.22238,0.24274
2009,Upper Secondary Level,East,Very concerned,0.21280,461,2383,0.19636,0.22924
2009,Upper Secondary Level,East,Somewhat concerned,0.56041,1401,2383,0.54048,0.58035
2009,Upper Secondary Level,East,Not concerned at all,0.22679,521,2383,0.20997,0.24360
2009,Post-secondary Non-tertiary Level,West,Very concerned,0.21897,164,842,0.19102,0.24692
2009,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.60638,512,842,0.57336,0.63940
2009,Post-secondary Non-tertiary Level,West,Not concerned at all,0.17465,166,842,0.14899,0.20031
2009,Post-secondary Non-tertiary Level,East,Very concerned,0.29478,39,123,0.21387,0.37569
2009,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.46660,84,123,0.37807,0.55512
2009,First Stage of Tertiary Education,West,Very concerned,0.22353,187,948,0.19699,0.25006
2009,First Stage of Tertiary Education,West,Somewhat concerned,0.57970,539,948,0.54826,0.61114
2009,First Stage of Tertiary Education,West,Not concerned at all,0.19678,222,948,0.17145,0.22210
2009,First Stage of Tertiary Education,East,Very concerned,0.21485,81,372,0.17305,0.25664
2009,First Stage of Tertiary Education,East,Somewhat concerned,0.59408,227,372,0.54411,0.64405
2009,First Stage of Tertiary Education,East,Not concerned at all,0.19107,64,372,0.15107,0.23108
2009,Second Stage of Tertiary Education,West,Very concerned,0.18520,508,2813,0.17084,0.19956
2009,Second Stage of Tertiary Education,West,Somewhat concerned,0.59461,1670,2813,0.57646,0.61275
2009,Second Stage of Tertiary Education,West,Not concerned at all,0.22019,635,2813,0.20488,0.23551
2009,Second Stage of Tertiary Education,East,Very concerned,0.19116,253,1203,0.16893,0.21338
2009,Second Stage of Tertiary Education,East,Somewhat concerned,0.66748,782,1203,0.64084,0.69411
2009,Second Stage of Tertiary Education,East,Not concerned at all,0.14137,168,1203,0.12167,0.16106
2010,No answer / don't know,West,Very concerned,0.24161,58,247,0.18812,0.29510
2010,No answer / don't know,West,Somewhat concerned,0.49302,120,247,0.43055,0.55550
2010,No answer / don't know,West,Not concerned at all,0.26536,69,247,0.21019,0.32054
2010,No answer / don't know,East,Somewhat concerned,0.43582,34,34,0.26664,0.60501
2010,Pre-primary Level,West,Very concerned,0.21113,91,366,0.16926,0.25300
2010,Pre-primary Level,West,Somewhat concerned,0.52547,186,366,0.47425,0.57670
2010,Pre-primary Level,West,Not concerned at all,0.26339,89,366,0.21820,0.30858
2010,Primary Level,West,Very concerned,0.28410,102,304,0.23332,0.33488
2010,Primary Level,West,Somewhat concerned,0.44111,125,304,0.38521,0.49702
2010,Primary Level,West,Not concerned at all,0.27479,77,304,0.22452,0.32505
2010,Lower Secondary Level,West,Very concerned,0.22745,469,2090,0.20948,0.24543
2010,Lower Secondary Level,West,Somewhat concerned,0.48805,1049,2090,0.46661,0.50948
2010,Lower Secondary Level,West,Not concerned at all,0.28450,572,2090,0.26516,0.30385
2010,Lower Secondary Level,East,Very concerned,0.27758,78,330,0.22919,0.32597
2010,Lower Secondary Level,East,Somewhat concerned,0.44219,160,330,0.38852,0.49586
2010,Lower Secondary Level,East,Not concerned at all,0.28023,92,330,0.23170,0.32876
2010,Upper Secondary Level,West,Very concerned,0.20695,2018,8751,0.19846,0.21544
2010,Upper Secondary Level,West,Somewhat concerned,0.56230,4788,8751,0.55190,0.57269
2010,Upper Secondary Level,West,Not concerned at all,0.23075,1945,8751,0.22193,0.23958
2010,Upper Secondary Level,East,Very concerned,0.20816,589,2909,0.19340,0.22292
2010,Upper Secondary Level,East,Somewhat concerned,0.56328,1656,2909,0.54526,0.58131
2010,Upper Secondary Level,East,Not concerned at all,0.22855,664,2909,0.21329,0.24382
2010,Post-secondary Non-tertiary Level,West,Very concerned,0.20416,333,1443,0.18335,0.22496
2010,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.57282,823,1443,0.54729,0.59835
2010,Post-secondary Non-tertiary Level,West,Not concerned at all,0.22302,287,1443,0.20154,0.24451
2010,Post-secondary Non-tertiary Level,East,Very concerned,0.19427,56,256,0.14571,0.24283
2010,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.60839,147,256,0.54848,0.66830
2010,Post-secondary Non-tertiary Level,East,Not concerned at all,0.19734,53,256,0.14849,0.24619
2010,First Stage of Tertiary Education,West,Very concerned,0.21776,250,1195,0.19435,0.24117
2010,First Stage of Tertiary Education,West,Somewhat concerned,0.58483,702,1195,0.55688,0.61278
2010,First Stage of Tertiary Education,West,Not concerned at all,0.19740,243,1195,0.17483,0.21998
2010,First Stage of Tertiary Education,East,Very concerned,0.24407,89,412,0.20254,0.28559
2010,First Stage of Tertiary Education,East,Somewhat concerned,0.61710,251,412,0.57010,0.66410
2010,First Stage of Tertiary Education,East,Not concerned at all,0.13883,72,412,0.10540,0.17226
2010,Second Stage of Tertiary Education,West,Very concerned,0.16828,687,3957,0.15662,0.17994
2010,Second Stage of Tertiary Education,West,Somewhat concerned,0.59291,2427,3957,0.57760,0.60822
2010,Second Stage of Tertiary Education,West,Not concerned at all,0.23881,843,3957,0.22552,0.25210
2010,Second Stage of Tertiary Education,East,Very concerned,0.20141,274,1386,0.18029,0.22253
2010,Second Stage of Tertiary Education,East,Somewhat concerned,0.64008,885,1386,0.61480,0.66536
2010,Second Stage of Tertiary Education,East,Not concerned at all,0.15851,227,1386,0.13927,0.17774
2011,No answer / don't know,West,Very concerned,0.22742,49,256,0.17597,0.27887
2011,No answer / don't know,West,Somewhat concerned,0.42832,113,256,0.36758,0.48905
2011,No answer / don't know,West,Not concerned at all,0.34426,94,256,0.28595,0.40258
2011,Pre-primary Level,West,Very concerned,0.24627,62,276,0.19535,0.29719
