year,migback,quintil_oecd,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2000,No migration background,3rd Quintile,Not concerned at all,0.030478697506814107,382,13037,0.030421198429892597,0.030536196583735617
2000,No migration background,4th Quintile,Very concerned,0.0477018964303684,604,13037,0.04763060484457412,0.04777318801616268
2000,No migration background,4th Quintile,Somewhat concerned,0.09969100537569943,1335,13037,0.09959079613410557,0.09979121461729329
2000,No migration background,4th Quintile,Not concerned at all,0.027975337560328495,331,13037,0.027920179332707358,0.02803049578794963
2000,No migration background,5th Quintile,Very concerned,0.05235167851953133,642,13037,0.05227717566769313,0.052426181371369535
2000,No migration background,5th Quintile,Somewhat concerned,0.1054563335068943,1280,13037,0.10535359787432322,0.10555906913946539
2000,No migration background,5th Quintile,Not concerned at all,0.028509805589101742,327,13037,0.02845413826679304,0.028565472911410445
2000,Direct migration background,1st Quintile,Very concerned,0.014341238501607225,206,13037,0.01430146987295398,0.01438100713026047
2000,Direct migration background,1st Quintile,Somewhat concerned,0.02297241111046404,348,13037,0.02292229923042558,0.023022522990502496
2000,Direct migration background,1st Quintile,Not concerned at all,0.00937665247587704,146,13037,0.009344414914449501,0.00940889003730458
2000,Direct migration background,2nd Quintile,Very concerned,0.010398857391753275,148,13037,0.01036492559178661,0.01043278919171994
2000,Direct migration background,2nd Quintile,Somewhat concerned,0.016124481206754825,269,13037,0.016082350674550615,0.016166611738959034
2000,Direct migration background,2nd Quintile,Not concerned at all,0.006649914212237961,109,13037,0.006622728345667878,0.006677100078808045
2000,Direct migration background,3rd Quintile,Very concerned,0.006135328193992727,89,13037,0.006109208594153631,0.006161447793831823
2000,Direct migration background,3rd Quintile,Somewhat concerned,0.010819307481060596,176,13037,0.010784703860590095,0.010853911101531097
2000,Direct migration background,3rd Quintile,Not concerned at all,0.004873940646936973,69,13037,0.004850645623024201,0.004897235670849745
2000,Direct migration background,4th Quintile,Very concerned,0.006927272715125236,80,13037,0.006899529571954187,0.006955015858296285
2000,Direct migration background,4th Quintile,Somewhat concerned,0.012204072942596919,159,13037,0.01216734724906645,0.012240798636127388
2000,Direct migration background,4th Quintile,Not concerned at all,0.005268644834467764,71,13037,0.005244429729368491,0.0052928599395670375
2000,Direct migration background,5th Quintile,Very concerned,0.005489890959914145,64,13037,0.00546517540002167,0.005514606519806619
2000,Direct migration background,5th Quintile,Somewhat concerned,0.0077897950825836695,89,13037,0.007760388209021736,0.007819201956145603
2000,Direct migration background,5th Quintile,Not concerned at all,0.0035738876482991826,46,13037,0.0035539268920767495,0.0035938484045216156
2000,Indirect migration background,1st Quintile,Very concerned,0.003610741275730181,57,13037,0.0035906782376843396,0.0036308043137760226
2000,Indirect migration background,1st Quintile,Somewhat concerned,0.004075273358262523,76,13037,0.004053963742296664,0.004096582974228382
2000,Indirect migration background,1st Quintile,Not concerned at all,0.0019625934915605664,33,13037,0.0019477897130225669,0.001977397270098566
2000,Indirect migration background,2nd Quintile,Very concerned,0.0027357472905582348,46,13037,0.0027182759146601693,0.0027532186664563003
2000,Indirect migration background,2nd Quintile,Somewhat concerned,0.0043435765265566325,80,13037,0.004321579575851232,0.004365573477262033
2000,Indirect migration background,3rd Quintile,Very concerned,0.0023338750245826033,43,13037,0.0023177345832979955,0.002350015465867211
2000,Indirect migration background,3rd Quintile,Somewhat concerned,0.002549627428929316,48,13037,0.002532759257632862,0.0025664956002257704
2000,Indirect migration background,4th Quintile,Somewhat concerned,0.0026584839558241634,46,13037,0.002641260394188891,0.002675707517459436
2000,Indirect migration background,5th Quintile,Somewhat concerned,0.002095939205682557,37,13037,0.002080641801960057,0.002111236609405057
2001,No migration background,1st Quintile,Very concerned,0.04585412815817055,929,21575,0.04580379833593909,0.045904457980402005
2001,No migration background,1st Quintile,Somewhat concerned,0.06373230430083204,1260,21575,0.06367352713805734,0.06379108146360675
2001,No migration background,1st Quintile,Not concerned at all,0.02670047677391924,498,21575,0.02666168750878882,0.026739266039049657
2001,No migration background,2nd Quintile,Very concerned,0.055356519262505614,1228,21575,0.0553014958981396,0.05541154262687163
2001,No migration background,2nd Quintile,Somewhat concerned,0.07474813318112146,1638,21575,0.07468485427708509,0.07481141208515783
2001,No migration background,2nd Quintile,Not concerned at all,0.0268559243412493,554,21575,0.026817025433011645,0.026894823249486954
2001,No migration background,3rd Quintile,Very concerned,0.06109542825689807,1407,21575,0.061037798886893715,0.06115305762690243
2001,No migration background,3rd Quintile,Somewhat concerned,0.08431563678469443,1876,21575,0.08424877842005049,0.08438249514933838
2001,No migration background,3rd Quintile,Not concerned at all,0.025340330189910776,528,21575,0.025302515423580085,0.025378144956241466
2001,No migration background,4th Quintile,Very concerned,0.06483938468011678,1426,21575,0.0647801342735426,0.06489863508669097
2001,No migration background,4th Quintile,Somewhat concerned,0.09440275737800187,2049,21575,0.09433240339751686,0.09447311135848688
2001,No migration background,4th Quintile,Not concerned at all,0.026578396960489366,544,21575,0.0265396940460119,0.02661709987496683
2001,No migration background,5th Quintile,Very concerned,0.07063654007437953,1504,21575,0.07057488961823971,0.07069819053051934
2001,No migration background,5th Quintile,Somewhat concerned,0.09914773149782066,2025,21575,0.0990758202263474,0.09921964276929393
2001,No migration background,5th Quintile,Not concerned at all,0.029464377464687764,564,21575,0.029423687888782458,0.02950506704059307
2001,Direct migration background,1st Quintile,Very concerned,0.01492229610041285,318,21575,0.014893123048838603,0.014951469151987097
2001,Direct migration background,1st Quintile,Somewhat concerned,0.019554452964443306,437,21575,0.019521136158202636,0.019587769770683976
2001,Direct migration background,1st Quintile,Not concerned at all,0.009135682349469956,191,21575,0.009112789156011762,0.009158575542928149
2001,Direct migration background,2nd Quintile,Very concerned,0.010435743103809151,263,21575,0.010411291211283326,0.010460194996334977
2001,Direct migration background,2nd Quintile,Somewhat concerned,0.012568663308976285,325,21575,0.012541857631526576,0.012595468986425993
2001,Direct migration background,2nd Quintile,Not concerned at all,0.005360535496587496,137,21575,0.005342965741007221,0.005378105252167772
2001,Direct migration background,3rd Quintile,Very concerned,0.00764797458687074,174,21575,0.00762701248212922,0.007668936691612259
2001,Direct migration background,3rd Quintile,Somewhat concerned,0.011481260985405759,256,21575,0.011455627005694979,0.011506894965116539
2001,Direct migration background,3rd Quintile,Not concerned at all,0.004700297150622822,104,21575,0.0046838394793683995,0.004716754821877245
2001,Direct migration background,4th Quintile,Very concerned,0.0073006811981549445,157,21575,0.007280196982353017,0.007321165413956872
2001,Direct migration background,4th Quintile,Somewhat concerned,0.007015539135658593,164,21575,0.006995456045387248,0.007035622225929938
2001,Direct migration background,4th Quintile,Not concerned at all,0.0035517179992417152,77,21575,0.003537403524787198,0.0035660324736962326
2001,Direct migration background,5th Quintile,Very concerned,0.004268436711616272,94,21575,0.004252749912011466,0.0042841235112210775
2001,Direct migration background,5th Quintile,Somewhat concerned,0.007020808450206846,144,21575,0.0070007178725340295,0.007040899027879662
2001,Direct migration background,5th Quintile,Not concerned at all,0.0017067259032127837,46,21575,0.0016967938336898182,0.0017166579727357493
2001,Indirect migration background,1st Quintile,Very concerned,0.003179075142868637,76,21575,0.003165529870008213,0.003192620415729061
2001,Indirect migration background,1st Quintile,Somewhat concerned,0.0023410958829705756,72,21575,0.0023294672294572848,0.0023527245364838665
2001,Indirect migration background,1st Quintile,Not concerned at all,0.001038651330095508,31,21575,0.0010309006819509252,0.001046401978240091
2001,Indirect migration background,2nd Quintile,Very concerned,0.0031185288905827492,84,21575,0.0031051128168557273,0.003131944964309771
2001,Indirect migration background,2nd Quintile,Somewhat concerned,0.002537444954040314,84,21575,0.0025253396583055066,0.0025495502497751214
2001,Indirect migration background,3rd Quintile,Very concerned,0.002440558923631729,60,21575,0.002428686405848669,0.002452431441414789
2001,Indirect migration background,3rd Quintile,Somewhat concerned,0.0026298494371730105,63,21575,0.002617526267895672,0.002642172606450349
2001,Indirect migration background,4th Quintile,Very concerned,0.001759205340259841,51,21575,0.0017491219932633069,0.001769288687256375
2001,Indirect migration background,4th Quintile,Somewhat concerned,0.002120228516332151,57,21575,0.0021091607690630373,0.002131296263601265
2001,Indirect migration background,5th Quintile,Very concerned,0.0014292327338878683,37,21575,0.001420142612356175,0.0014383228554195617
2001,Indirect migration background,5th Quintile,Somewhat concerned,0.001667244098670673,43,21575,0.001657427386822849,0.001677060810518497
2002,No migration background,1st Quintile,Very concerned,0.042093924113324785,686,20495,0.0420449370556438,0.04214291117100577
2002,No migration background,1st Quintile,Somewhat concerned,0.07128065364991025,1265,20495,0.07121788565330352,0.07134342164651698
2002,No migration background,1st Quintile,Not concerned at all,0.02727470194555184,478,20495,0.027234965840386052,0.027314438050717628
2002,No migration background,2nd Quintile,Very concerned,0.045354377519270524,846,20495,0.04530361526708477,0.04540513977145628
2002,No migration background,2nd Quintile,Somewhat concerned,0.08282016876652186,1633,20495,0.08275293220618554,0.08288740532685818
2002,No migration background,2nd Quintile,Not concerned at all,0.030441307444689553,545,20495,0.030399396361325423,0.030483218528053684
2002,No migration background,3rd Quintile,Very concerned,0.04815084101921083,953,20495,0.04809861388596,0.048203068152461656
2002,No migration background,3rd Quintile,Somewhat concerned,0.09802430520025777,1934,20495,0.09795176571189623,0.09809684468861932
2002,No migration background,3rd Quintile,Not concerned at all,0.031165525901962636,594,20495,0.031123135044035563,0.03120791675988971
2002,No migration background,4th Quintile,Very concerned,0.047692697803933974,998,20495,0.04764070722107212,0.047744688386795825
2002,No migration background,4th Quintile,Somewhat concerned,0.10706525237112101,2191,20495,0.10698982233451286,0.10714068240772916
2002,No migration background,4th Quintile,Not concerned at all,0.030643150731650155,615,20495,0.030601105307822046,0.030685196155478264
2002,No migration background,5th Quintile,Very concerned,0.048023410117453785,1208,20495,0.047971248648114646,0.048075571586792924
2002,No migration background,5th Quintile,Somewhat concerned,0.1045666481740311,2570,20495,0.10449199927428587,0.10464129707377631
2002,No migration background,5th Quintile,Not concerned at all,0.030616002504748337,725,20495,0.030573975121562975,0.0306580298879337
2002,Direct migration background,1st Quintile,Very concerned,0.014299300314746572,236,20495,0.01427033754375291,0.014328263085740233
2002,Direct migration background,1st Quintile,Somewhat concerned,0.02049364109903926,394,20495,0.020459077148319967,0.020528205049758552
2002,Direct migration background,1st Quintile,Not concerned at all,0.009078587992263082,171,20495,0.009055449292852853,0.00910172669167331
2002,Direct migration background,2nd Quintile,Very concerned,0.008323430099410136,174,20495,0.008301266189368632,0.00834559400945164
2002,Direct migration background,2nd Quintile,Somewhat concerned,0.017968231823430245,372,20495,0.017935825808784726,0.018000637838075765
2002,Direct migration background,2nd Quintile,Not concerned at all,0.008369820972188894,163,20495,0.008347595902247444,0.008392046042130343
2002,Direct migration background,3rd Quintile,Very concerned,0.00557369240985736,110,20495,0.005555530229427151,0.005591854590287568
2002,Direct migration background,3rd Quintile,Somewhat concerned,0.010643354222514112,231,20495,0.010618320474288038,0.010668387970740186
2002,Direct migration background,3rd Quintile,Not concerned at all,0.003911813173333677,87,20495,0.003896584988779643,0.003927041357887712
2002,Direct migration background,4th Quintile,Very concerned,0.005558865920999726,101,20495,0.005540727777901765,0.005577004064097686
2002,Direct migration background,4th Quintile,Somewhat concerned,0.009362981625846723,210,20495,0.009339486674706438,0.009386476576987008
2002,Direct migration background,4th Quintile,Not concerned at all,0.0036459275537394586,78,20495,0.003631224042706154,0.0036606310647727632
2002,Direct migration background,5th Quintile,Very concerned,0.0035381930593099036,85,20495,0.003523707633168073,0.003552678485451734
2002,Direct migration background,5th Quintile,Somewhat concerned,0.007674548901311181,181,20495,0.007653259488743627,0.007695838313878735
2002,Direct migration background,5th Quintile,Not concerned at all,0.00267643453343287,67,20495,0.002663830587335665,0.002689038479530075
2002,Indirect migration background,1st Quintile,Very concerned,0.001743973652812486,48,20495,0.0017337947465644837,0.0017541525590604881
2002,Indirect migration background,1st Quintile,Somewhat concerned,0.004452667387546386,94,20495,0.004436424947657791,0.004468909827434981
2002,Indirect migration background,1st Quintile,Not concerned at all,0.0011710486203386505,31,20495,0.0011627052175800794,0.0011793920230972216
2002,Indirect migration background,2nd Quintile,Very concerned,0.0031671639866861115,66,20495,0.0031534565380502938,0.003180871435321929
2002,Indirect migration background,2nd Quintile,Somewhat concerned,0.0029825422558503356,81,20495,0.0029692390941992264,0.002995845417501445
2002,Indirect migration background,3rd Quintile,Somewhat concerned,0.0027509942478066043,74,20495,0.0027382164258812464,0.0027637720697319622
2002,Indirect migration background,4th Quintile,Very concerned,0.001385936968051745,41,20495,0.0013768612548654851,0.001395012681238005
2002,Indirect migration background,4th Quintile,Somewhat concerned,0.0028555908323075114,67,20495,0.0028425730440540054,0.0028686086205610174
2002,Indirect migration background,5th Quintile,Very concerned,0.0012228029875454367,34,20495,0.0012142774310026432,0.0012313285440882303
2002,Indirect migration background,5th Quintile,Somewhat concerned,0.0019354880959931361,58,20495,0.0019247658752647105,0.0019462103167215618
2003,No migration background,1st Quintile,Very concerned,0.034619224071365126,603,21926,0.034575507717859055,0.0346629404248712
2003,No migration background,1st Quintile,Somewhat concerned,0.07029097028519424,1273,21926,0.0702298396040606,0.07035210096632788
2003,No migration background,1st Quintile,Not concerned at all,0.03265885415622559,558,21926,0.03261635050460021,0.03270135780785097
2003,No migration background,2nd Quintile,Very concerned,0.03722423247993777,726,21926,0.03717896238632908,0.03726950257354646
2003,No migration background,2nd Quintile,Somewhat concerned,0.08328745473877942,1679,21926,0.0832213789549513,0.08335353052260755
2003,No migration background,2nd Quintile,Not concerned at all,0.0327790888264925,654,21926,0.032736509653847244,0.03282166799913775
2003,No migration background,3rd Quintile,Very concerned,0.03762689225595263,769,21926,0.03758138749309451,0.03767239701881075
2003,No migration background,3rd Quintile,Somewhat concerned,0.09758839494355856,2020,21926,0.09751743106163419,0.09765935882548293
2003,No migration background,3rd Quintile,Not concerned at all,0.035901093054344975,689,21926,0.03585660426658797,0.03594558184210198
2003,No migration background,4th Quintile,Very concerned,0.039816781384234466,862,21926,0.03977002444519144,0.03986353832327749
2003,No migration background,4th Quintile,Somewhat concerned,0.10580615839121033,2234,21926,0.10573260422926938,0.10587971255315128
2003,No migration background,4th Quintile,Not concerned at all,0.0374685181325587,753,21926,0.037423105500758676,0.03751393076435872
2003,No migration background,5th Quintile,Very concerned,0.042114156009136726,1231,21926,0.0420661266414031,0.04216218537687035
2003,No migration background,5th Quintile,Somewhat concerned,0.11478825734286717,3386,21926,0.11471203044330672,0.11486448424242762
2003,No migration background,5th Quintile,Not concerned at all,0.03998360801818125,1169,21926,0.03993675729963304,0.04003045873672947
2003,Direct migration background,1st Quintile,Very concerned,0.010478612045072997,160,21926,0.010454261963816743,0.010502962126329252
2003,Direct migration background,1st Quintile,Somewhat concerned,0.02021719476386114,363,21926,0.020183538857136182,0.020250850670586094
2003,Direct migration background,1st Quintile,Not concerned at all,0.012958373580375502,225,21926,0.012931329082434611,0.012985418078316392
2003,Direct migration background,2nd Quintile,Very concerned,0.0076050257984103765,138,21926,0.007584251394792733,0.00762580020202802
2003,Direct migration background,2nd Quintile,Somewhat concerned,0.014842688316426414,303,21926,0.014813771863571652,0.014871604769281177
2003,Direct migration background,2nd Quintile,Not concerned at all,0.008703130973930712,178,21926,0.008680919592609837,0.008725342355251587
2003,Direct migration background,3rd Quintile,Very concerned,0.0056613797493796835,110,21926,0.005643438022609467,0.0056793214761499
2003,Direct migration background,3rd Quintile,Somewhat concerned,0.009822255785531097,219,21926,0.009798672834928933,0.009845838736133261
2003,Direct migration background,3rd Quintile,Not concerned at all,0.004977642887051347,132,21926,0.004960813657723406,0.004994472116379289
2003,Direct migration background,4th Quintile,Very concerned,0.004920593948407773,93,21926,0.004903860957526074,0.004937326939289472
2003,Direct migration background,4th Quintile,Somewhat concerned,0.010356908634991615,217,21926,0.010332698884569669,0.01038111838541356
2003,Direct migration background,4th Quintile,Not concerned at all,0.003981028868197159,90,21926,0.003965970864138802,0.003996086872255516
2003,Direct migration background,5th Quintile,Very concerned,0.0032559797353560243,83,21926,0.003242356865513261,0.0032696026051987877
2003,Direct migration background,5th Quintile,Somewhat concerned,0.007766173364616029,191,21926,0.007745181718510914,0.007787165010721143
2003,Direct migration background,5th Quintile,Not concerned at all,0.003021657458709758,81,21926,0.003008532395053071,0.0030347825223664454
2003,Indirect migration background,1st Quintile,Very concerned,0.0017875391168918821,43,21926,0.0017774378647515388,0.0017976403690322254
2003,Indirect migration background,1st Quintile,Somewhat concerned,0.004295178724166992,91,21926,0.004279540340417753,0.004310817107916231
2003,Indirect migration background,1st Quintile,Not concerned at all,0.0018313158098601828,37,21926,0.0018210918406296158,0.00184153977909075
2003,Indirect migration background,2nd Quintile,Very concerned,0.0023713218862334313,40,21926,0.002359690923652719,0.0023829528488141434
2003,Indirect migration background,2nd Quintile,Somewhat concerned,0.0033025234704253943,81,21926,0.003288803897992378,0.003316243042858411
2003,Indirect migration background,2nd Quintile,Not concerned at all,0.0014770558261506016,37,21926,0.0014678722163999625,0.0014862394359012408
2003,Indirect migration background,3rd Quintile,Very concerned,0.0012199639889022484,34,21926,0.0012116167205953648,0.001228311257209132
2003,Indirect migration background,3rd Quintile,Somewhat concerned,0.0027070355875426326,70,21926,0.002694610647508695,0.00271946052757657
2003,Indirect migration background,3rd Quintile,Not concerned at all,0.0016520923390603473,44,21926,0.0016423806659494676,0.001661804012171227
2003,Indirect migration background,4th Quintile,Very concerned,0.0011009747778456046,35,21926,0.0010930445544656935,0.0011089050012255157
2003,Indirect migration background,4th Quintile,Somewhat concerned,0.002759808256054434,75,21926,0.0027472631226856683,0.0027723533894232
2003,Indirect migration background,5th Quintile,Very concerned,0.0012258737799344,33,21926,0.0012175063427483919,0.001234241217120408
2003,Indirect migration background,5th Quintile,Somewhat concerned,0.0021591109389680506,68,21926,0.002148011422287732,0.002170210455648369
2003,Indirect migration background,5th Quintile,Not concerned at all,0.001587875497606783,49,21926,0.001578354135372099,0.0015973968598414667
2004,No migration background,1st Quintile,Very concerned,0.032994004042923096,553,21398,0.03295138543103058,0.03303662265481561
2004,No migration background,1st Quintile,Somewhat concerned,0.0677075894400031,1215,21398,0.06764764319894247,0.06776753568106374
2004,No migration background,1st Quintile,Not concerned at all,0.034648960422145325,574,21398,0.03460532341627072,0.03469259742801993
2004,No migration background,2nd Quintile,Very concerned,0.03474892498516602,677,21398,0.03470522733946833,0.03479262263086371
2004,No migration background,2nd Quintile,Somewhat concerned,0.08187043458614564,1634,21398,0.08180501877370759,0.08193585039858368
2004,No migration background,2nd Quintile,Not concerned at all,0.03626867946517498,688,21398,0.03622407163859452,0.03631328729175544
2004,No migration background,3rd Quintile,Very concerned,0.039157596578682,759,21398,0.03911131573156108,0.03920387742580292
2004,No migration background,3rd Quintile,Somewhat concerned,0.09071121198066431,1806,21398,0.09064268704947302,0.0907797369118556
2004,No migration background,3rd Quintile,Not concerned at all,0.03924168794306529,740,21398,0.03919535945571436,0.03928801643041622
2004,No migration background,4th Quintile,Very concerned,0.043408353163633326,929,21398,0.04335973291758424,0.04345697340968241
2004,No migration background,4th Quintile,Somewhat concerned,0.10059416897742042,2129,21398,0.100522400875841,0.10066593707899985
2004,No migration background,4th Quintile,Not concerned at all,0.036917692831276036,750,21398,0.03687270281155166,0.03696268285100041
2004,No migration background,5th Quintile,Very concerned,0.044682041574143294,1288,21398,0.04463274602823825,0.044731337120048335
2004,No migration background,5th Quintile,Somewhat concerned,0.11551351838480493,3269,21398,0.11543725269351539,0.11558978407609448
2004,No migration background,5th Quintile,Not concerned at all,0.03845642244707174,1118,21398,0.03841054110309192,0.03850230379105155
2004,Direct migration background,1st Quintile,Very concerned,0.010207156850030792,160,21398,0.010183174499071034,0.01023113920099055
2004,Direct migration background,1st Quintile,Somewhat concerned,0.020341448704428812,352,21398,0.020307766887413724,0.0203751305214439
2004,Direct migration background,1st Quintile,Not concerned at all,0.013420467799027707,212,21398,0.013393013074965387,0.013447922523090027
2004,Direct migration background,2nd Quintile,Very concerned,0.007965354329421383,145,21398,0.007944144695386532,0.007986563963456235
2004,Direct migration background,2nd Quintile,Somewhat concerned,0.015448477763333052,325,21398,0.01541905189581442,0.015477903630851683
2004,Direct migration background,2nd Quintile,Not concerned at all,0.008297886526480539,152,21398,0.008276242324876538,0.00831953072808454
2004,Direct migration background,3rd Quintile,Very concerned,0.005672205205480232,98,21398,0.005654286445088398,0.005690123965872066
2004,Direct migration background,3rd Quintile,Somewhat concerned,0.011649549177581486,224,21398,0.011623946979862193,0.01167515137530078
2004,Direct migration background,3rd Quintile,Not concerned at all,0.004926312764290191,116,21398,0.004909607405139268,0.0049430181234411145
2004,Direct migration background,4th Quintile,Very concerned,0.006194658142891136,98,21398,0.006175937250756593,0.006213379035025679
2004,Direct migration background,4th Quintile,Somewhat concerned,0.00924330575474003,182,21398,0.009220472681349868,0.009266138828130191
2004,Direct migration background,4th Quintile,Not concerned at all,0.0034082627788871826,77,21398,0.0033943570940480543,0.003422168463726311
2004,Direct migration background,5th Quintile,Very concerned,0.003015151669858585,81,21398,0.0030020699132095687,0.0030282334265076013
2004,Direct migration background,5th Quintile,Somewhat concerned,0.007253843124151051,192,21398,0.0072335956714973506,0.007274090576804751
2004,Direct migration background,5th Quintile,Not concerned at all,0.0025575104282312233,72,21398,0.002545459518197692,0.0025695613382647545
2004,Indirect migration background,1st Quintile,Very concerned,0.002256276350218462,45,21398,0.00224495566138767,0.002267597039049254
2004,Indirect migration background,1st Quintile,Somewhat concerned,0.0041643584771289535,87,21398,0.004148993387711275,0.004179723566546632
2004,Indirect migration background,1st Quintile,Not concerned at all,0.002264914412345131,44,21398,0.0022535721229164953,0.0022762567017737666
2004,Indirect migration background,2nd Quintile,Very concerned,0.0020892489196563608,46,21398,0.0020783543984334548,0.0021001434408792667
2004,Indirect migration background,2nd Quintile,Somewhat concerned,0.003701981490924787,70,21398,0.0036874911381026116,0.0037164718437469623
2004,Indirect migration background,2nd Quintile,Not concerned at all,0.0015385377082566057,34,21398,0.001529186086529869,0.0015478893299833423
2004,Indirect migration background,3rd Quintile,Very concerned,0.0016842573261416592,44,21398,0.001674473575220678,0.0016940410770626404
2004,Indirect migration background,3rd Quintile,Somewhat concerned,0.003967906804610723,89,21398,0.003952907034502353,0.003982906574719093
2004,Indirect migration background,3rd Quintile,Not concerned at all,0.0013914747375978643,34,21398,0.0013825806274615105,0.001400368847734218
2004,Indirect migration background,4th Quintile,Very concerned,0.0013897751332998586,32,21398,0.0013808864490744397,0.0013986638175252774
2004,Indirect migration background,4th Quintile,Somewhat concerned,0.002694386591055871,68,21398,0.002682018254586276,0.0027067549275254657
2004,Indirect migration background,4th Quintile,Not concerned at all,0.0015924188248247922,43,21398,0.0015829051173908701,0.0016019325322587142
2004,Indirect migration background,5th Quintile,Very concerned,0.0010021155321019997,34,21398,0.0009945662025115265,0.0010096648616924728
2004,Indirect migration background,5th Quintile,Somewhat concerned,0.0027622382800881087,80,21398,0.0027497156044181386,0.002774760955758079
2004,Indirect migration background,5th Quintile,Not concerned at all,0.0009772315705959796,33,21398,0.0009697764676847597,0.0009846866735071995
2005,No migration background,1st Quintile,Very concerned,0.04302920665938196,724,20481,0.04298091578291075,0.04307749753585317
2005,No migration background,1st Quintile,Somewhat concerned,0.06266419343601536,1094,20481,0.06260651793079039,0.06272186894124032
2005,No migration background,1st Quintile,Not concerned at all,0.028232555790176486,466,20481,0.028193138174853607,0.028271973405499366
2005,No migration background,2nd Quintile,Very concerned,0.04573127097629435,852,20481,0.04568155727955974,0.045780984673028956
2005,No migration background,2nd Quintile,Somewhat concerned,0.07936947868976593,1507,20481,0.07930515017491396,0.0794338072046179
2005,No migration background,2nd Quintile,Not concerned at all,0.029269201080542505,545,20481,0.02922908773216609,0.02930931442891892
2005,No migration background,3rd Quintile,Very concerned,0.05275664751720206,944,20481,0.052703448518917645,0.05280984651548648
2005,No migration background,3rd Quintile,Somewhat concerned,0.0818851602181322,1623,20481,0.08181990951712476,0.08195041091913965
2005,No migration background,3rd Quintile,Not concerned at all,0.0323407715213207,556,20481,0.0322986726467304,0.032382870395911
2005,No migration background,4th Quintile,Very concerned,0.05423564188796049,1099,20481,0.05418174447243031,0.054289539303490675
2005,No migration background,4th Quintile,Somewhat concerned,0.09713097642005172,2009,20481,0.097060503002864,0.09720144983723945
2005,No migration background,4th Quintile,Not concerned at all,0.030631637639794658,567,20481,0.030590630110359774,0.030672645169229542
2005,No migration background,5th Quintile,Very concerned,0.05724839445595724,1600,20481,0.0571931085573812,0.05730368035453327
2005,No migration background,5th Quintile,Somewhat concerned,0.10698225188135961,2902,20481,0.10690869556205018,0.10705580820066904
2005,No migration background,5th Quintile,Not concerned at all,0.0314164508810228,893,20481,0.03137493816184972,0.031457963600195885
2005,Direct migration background,1st Quintile,Very concerned,0.013088025586215446,188,20481,0.013060979130984899,0.013115072041445993
2005,Direct migration background,1st Quintile,Somewhat concerned,0.020967067521698645,299,20481,0.02093297166760071,0.02100116337579658
2005,Direct migration background,1st Quintile,Not concerned at all,0.009308011733598201,150,20481,0.009285159331178948,0.009330864136017454
2005,Direct migration background,2nd Quintile,Very concerned,0.009824037577276545,178,20481,0.009800566378376462,0.009847508776176628
2005,Direct migration background,2nd Quintile,Somewhat concerned,0.0166715115099818,300,20481,0.01664104162072782,0.01670198139923578
2005,Direct migration background,2nd Quintile,Not concerned at all,0.006487249068732309,116,20481,0.006468143890854341,0.006506354246610278
2005,Direct migration background,3rd Quintile,Very concerned,0.00743634597614724,129,20481,0.007415900696540969,0.007456791255753511
2005,Direct migration background,3rd Quintile,Somewhat concerned,0.00997298014257876,194,20481,0.00994933346784298,0.00999662681731454
2005,Direct migration background,3rd Quintile,Not concerned at all,0.004763252316365411,94,20481,0.0047468672172802625,0.00477963741545056
2005,Direct migration background,4th Quintile,Very concerned,0.006990988645979206,113,20481,0.006971160597598925,0.007010816694359487
2005,Direct migration background,4th Quintile,Somewhat concerned,0.007741859052852824,168,20481,0.0077210012267533885,0.007762716878952259
2005,Direct migration background,4th Quintile,Not concerned at all,0.003512243504719608,82,20481,0.003498164810733749,0.003526322198705467
2005,Direct migration background,5th Quintile,Very concerned,0.004154881636991701,92,20481,0.004139573959484101,0.0041701893144993
2005,Direct migration background,5th Quintile,Somewhat concerned,0.0073081228306830495,167,20481,0.007287853274954681,0.007328392386411418
2005,Direct migration background,5th Quintile,Not concerned at all,0.0028877128071084085,71,20481,0.002874943036077882,0.002900482578138935
2005,Indirect migration background,1st Quintile,Very concerned,0.003818473041971576,66,20481,0.003803795673976687,0.0038331504099664653
2005,Indirect migration background,1st Quintile,Somewhat concerned,0.004956188212773254,88,20481,0.004939476187893993,0.0049729002376525154
2005,Indirect migration background,1st Quintile,Not concerned at all,0.0019955041938552478,41,20481,0.001984884141739395,0.0020061242459711004
2005,Indirect migration background,2nd Quintile,Very concerned,0.002984314538840281,55,20481,0.002971333562167717,0.002997295515512845
2005,Indirect migration background,2nd Quintile,Somewhat concerned,0.0036397354476508624,79,20481,0.0036254044248989017,0.003654066470402823
2005,Indirect migration background,3rd Quintile,Very concerned,0.0029884560051220916,49,20481,0.002975466051411676,0.003001445958832507
2005,Indirect migration background,3rd Quintile,Somewhat concerned,0.003943192312072294,91,20481,0.003928278107016261,0.0039581065171283274
2005,Indirect migration background,3rd Quintile,Not concerned at all,0.0014773671502829164,31,20481,0.0014682269175867355,0.0014865073829790972
2005,Indirect migration background,4th Quintile,Very concerned,0.0014290480780635893,33,20481,0.0014200583415890178,0.0014380378145381607
2005,Indirect migration background,4th Quintile,Somewhat concerned,0.0029759808938429246,76,20481,0.0029630180002384247,0.0029889437874474245
2005,Indirect migration background,5th Quintile,Very concerned,0.0018817422000983923,47,20481,0.0018714287222793367,0.001892055677917448
