"ple0013","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nein","2019","Hauptschule","direkter Migrationshintergrund","1148","0.93593638150835","0.922133688210115","0.949739074806586"
"Nein","2019","Hauptschule","indirekter Migrationshintergrund","304","0.903133968527412","0.87155521505207","0.934712722002755"
"Nein","2019","Realschule","kein Migrationshintergrund","5623","0.931574691947266","0.925215407682468","0.937933976212064"
"Nein","2019","Realschule","direkter Migrationshintergrund","260","0.913214134489265","0.879696430786157","0.946731838192373"
"Nein","2019","Realschule","indirekter Migrationshintergrund","401","0.917540684247917","0.891632518231627","0.943448850264207"
"Nein","2019","(Fach-)Abitur","kein Migrationshintergrund","2657","0.927921486144788","0.918482855526013","0.937360116763564"
"Nein","2019","(Fach-)Abitur","direkter Migrationshintergrund","843","0.964922491994936","0.952808373674564","0.977036610315309"
"Nein","2019","(Fach-)Abitur","indirekter Migrationshintergrund","367","0.941190966701297","0.917960342704724","0.964421590697869"
"Nein","2019","AkademikerIn","kein Migrationshintergrund","5194","0.925547248646457","0.918657135063566","0.932437362229349"
"Nein","2019","AkademikerIn","direkter Migrationshintergrund","1025","0.952580290430996","0.939833738923836","0.965326841938156"
"Nein","2019","AkademikerIn","indirekter Migrationshintergrund","370","0.901440053617535","0.872374669733869","0.930505437501202"
