"plj0587","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Oft","2016","Realschule","direkter Migrationshintergrund","1","","",""
"Oft","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2016","(Fach-)Abitur","direkter Migrationshintergrund","94","0.200518680085497","0.165211242866157","0.235826117304837"
"Oft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2016","AkademikerIn","direkter Migrationshintergrund","98","0.185585722242125","0.153808997006327","0.217362447477924"
"Oft","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2016","(noch) kein Abschluss","direkter Migrationshintergrund","275","0.291738565926635","0.263635171462703","0.319841960390567"
"Manchmal","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2016","Hauptschule","direkter Migrationshintergrund","216","0.376899871724422","0.338347982921946","0.415451760526899"
"Manchmal","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","direkter Migrationshintergrund","4","","",""
"Manchmal","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2016","(Fach-)Abitur","direkter Migrationshintergrund","156","0.29441595593019","0.254223951680405","0.334607960179974"
"Manchmal","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2016","AkademikerIn","direkter Migrationshintergrund","161","0.267141664348829","0.230976120662566","0.303307208035091"
"Manchmal","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2016","(noch) kein Abschluss","direkter Migrationshintergrund","165","0.134894163860397","0.11377404970182","0.156014278018974"
"Selten","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2016","Hauptschule","direkter Migrationshintergrund","83","0.111054272272606","0.0860589348243889","0.136049609720822"
"Selten","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","Realschule","kein Migrationshintergrund","","","",""
"Selten","2016","Realschule","direkter Migrationshintergrund","3","","",""
"Selten","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2016","(Fach-)Abitur","direkter Migrationshintergrund","85","0.189839972442913","0.155256877775067","0.224423067110758"
"Selten","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2016","AkademikerIn","direkter Migrationshintergrund","104","0.173403886410223","0.142458902471371","0.204348870349075"
"Selten","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","250","0.219405336823101","0.193819392965525","0.244991280680678"
"Nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","direkter Migrationshintergrund","138","0.222492709915751","0.189405216095148","0.255580203736354"
"Nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nie","2016","Realschule","direkter Migrationshintergrund","1","","",""
"Nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","93","0.192890190793807","0.15809605928069","0.227684322306924"
"Nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","direkter Migrationshintergrund","119","0.204670331321098","0.171693022845982","0.237647639796215"
"Nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Sehr oft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","118","0.0751158199628985","0.0591426309620965","0.0910890089637005"
"Sehr oft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","Hauptschule","kein Migrationshintergrund","84","0.0145093837597121","0.0112720182046309","0.0177467493147933"
"Sehr oft","2017","Hauptschule","direkter Migrationshintergrund","112","0.0508181587981505","0.0410274003154551","0.0606089172808459"
"Sehr oft","2017","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Sehr oft","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","Realschule","kein Migrationshintergrund","89","0.0158890916817912","0.0127727160669956","0.0190054672965869"
"Sehr oft","2017","Realschule","direkter Migrationshintergrund","8","","",""
"Sehr oft","2017","Realschule","indirekter Migrationshintergrund","8","","",""
"Sehr oft","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","(Fach-)Abitur","kein Migrationshintergrund","35","0.0211726666830145","0.0157141996892122","0.0266311336768167"
"Sehr oft","2017","(Fach-)Abitur","direkter Migrationshintergrund","84","0.0407401680600447","0.0303551319472408","0.0511252041728487"
"Sehr oft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","7","","",""
"Sehr oft","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","AkademikerIn","kein Migrationshintergrund","41","0.0097957674521815","0.0070802345801688","0.0125113003241942"
"Sehr oft","2017","AkademikerIn","direkter Migrationshintergrund","96","0.0212147628148443","0.0138980206308435","0.0285315049988451"
"Sehr oft","2017","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","(noch) kein Abschluss","kein Migrationshintergrund","38","0.0569443478115544","0.0362991340935032","0.0775895615296056"
"Oft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","197","0.154005004585467","0.132130734872748","0.175879274298185"
"Oft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Oft","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","Hauptschule","kein Migrationshintergrund","426","0.078870286413689","0.0715730550496696","0.0861675177777084"
"Oft","2017","Hauptschule","direkter Migrationshintergrund","235","0.108928931112921","0.0950402835738169","0.122817578652025"
"Oft","2017","Hauptschule","indirekter Migrationshintergrund","33","0.083837648709128","0.0556364933208234","0.112038804097433"
"Oft","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","Realschule","kein Migrationshintergrund","404","0.0628135498860912","0.0567668570366286","0.0688602427355537"
"Oft","2017","Realschule","direkter Migrationshintergrund","28","","",""
"Oft","2017","Realschule","indirekter Migrationshintergrund","31","0.0601737936020275","0.0371829635296413","0.0831646236744138"
"Oft","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","(Fach-)Abitur","kein Migrationshintergrund","158","0.0677352496584866","0.0582071374323269","0.0772633618846463"
"Oft","2017","(Fach-)Abitur","direkter Migrationshintergrund","182","0.117941799081599","0.100997993148613","0.134885605014586"
"Oft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","37","0.12300136948702","0.0899788105667507","0.156023928407288"
"Oft","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","AkademikerIn","kein Migrationshintergrund","273","0.0546367005969551","0.0483703448917216","0.0609030563021886"
"Oft","2017","AkademikerIn","direkter Migrationshintergrund","189","0.119610537627285","0.103133577304517","0.136087497950052"
"Oft","2017","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Oft","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","(noch) kein Abschluss","kein Migrationshintergrund","155","0.299861067598382","0.259040638500566","0.340681496696198"
"Manchmal","2017","(noch) kein Abschluss","direkter Migrationshintergrund","342","0.343439936411352","0.314662978770378","0.372216894052326"
"Manchmal","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","29","","",""
"Manchmal","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","Hauptschule","kein Migrationshintergrund","1614","0.316404694049907","0.303813642382727","0.328995745717088"
"Manchmal","2017","Hauptschule","direkter Migrationshintergrund","664","0.302814746117713","0.282331689263507","0.323297802971919"
"Manchmal","2017","Hauptschule","indirekter Migrationshintergrund","125","0.363578023446111","0.314630296080531","0.412525750811691"
"Manchmal","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","Realschule","kein Migrationshintergrund","1926","0.320679063935066","0.309047153691774","0.332310974178359"
"Manchmal","2017","Realschule","direkter Migrationshintergrund","95","0.317985610212488","0.268412205823773","0.367559014601202"
"Manchmal","2017","Realschule","indirekter Migrationshintergrund","124","0.371841625166027","0.325117545097042","0.418565705235012"
"Manchmal","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","(Fach-)Abitur","kein Migrationshintergrund","825","0.296698723918449","0.279378304432865","0.314019143404033"
"Manchmal","2017","(Fach-)Abitur","direkter Migrationshintergrund","508","0.349987781259213","0.324931554261742","0.375044008256684"
"Manchmal","2017","(Fach-)Abitur","indirekter Migrationshintergrund","100","0.237808107469187","0.195002389723003","0.28061382521537"
"Manchmal","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","AkademikerIn","kein Migrationshintergrund","1476","0.298172091282123","0.285558979207427","0.310785203356819"
"Manchmal","2017","AkademikerIn","direkter Migrationshintergrund","537","0.334941666006746","0.310977108469011","0.358906223544482"
"Manchmal","2017","AkademikerIn","indirekter Migrationshintergrund","76","0.265917520682228","0.214350808457984","0.317484232906473"
"Manchmal","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","(noch) kein Abschluss","kein Migrationshintergrund","192","0.422261670784233","0.378258716866338","0.466264624702128"
"Selten","2017","(noch) kein Abschluss","direkter Migrationshintergrund","176","0.247775371236469","0.221612518852842","0.273938223620095"
"Selten","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","52","0.378552768238167","0.291772135951654","0.46533340052468"
"Selten","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","Hauptschule","kein Migrationshintergrund","1985","0.381731543473607","0.368579035304494","0.39488405164272"
"Selten","2017","Hauptschule","direkter Migrationshintergrund","505","0.325602762606684","0.304712971564375","0.346492553648993"
"Selten","2017","Hauptschule","indirekter Migrationshintergrund","109","0.31262687552186","0.265456366242911","0.359797384800808"
"Selten","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","Realschule","kein Migrationshintergrund","2562","0.416308529082529","0.404023461018976","0.428593597146082"
"Selten","2017","Realschule","direkter Migrationshintergrund","131","0.398466609814707","0.346350249377504","0.450582970251911"
"Selten","2017","Realschule","indirekter Migrationshintergrund","154","0.373964979858121","0.327186946274649","0.420743013441593"
"Selten","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","(Fach-)Abitur","kein Migrationshintergrund","1146","0.424682191690168","0.405940197549222","0.443424185831114"
"Selten","2017","(Fach-)Abitur","direkter Migrationshintergrund","337","0.261423837798277","0.238340494545851","0.284507181050702"
"Selten","2017","(Fach-)Abitur","indirekter Migrationshintergrund","151","0.408595452859693","0.359170599781681","0.458020305937704"
"Selten","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","AkademikerIn","kein Migrationshintergrund","2290","0.458031594052649","0.44429408015414","0.471769107951158"
"Selten","2017","AkademikerIn","direkter Migrationshintergrund","444","0.382863550419118","0.358182276791537","0.4075448240467"
"Selten","2017","AkademikerIn","indirekter Migrationshintergrund","122","0.456216491925082","0.398083584605208","0.514349399244956"
"Selten","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","91","0.201311552972542","0.165588508769118","0.237034597175966"
"Nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","213","0.179663867803815","0.156398573987454","0.202929161620175"
"Nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","26","","",""
"Nie","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Hauptschule","kein Migrationshintergrund","1132","0.208484092303084","0.197486254850083","0.219481929756086"
"Nie","2017","Hauptschule","direkter Migrationshintergrund","417","0.211835401364531","0.193619951725681","0.230050851003381"
"Nie","2017","Hauptschule","indirekter Migrationshintergrund","90","0.208371653585385","0.167043964291687","0.249699342879082"
"Nie","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Realschule","kein Migrationshintergrund","1204","0.184309765414522","0.174646697236904","0.193972833592139"
"Nie","2017","Realschule","direkter Migrationshintergrund","77","0.178397836617804","0.137643500706169","0.219152172529438"
"Nie","2017","Realschule","indirekter Migrationshintergrund","94","0.160391134941047","0.124913401360914","0.19586886852118"
"Nie","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(Fach-)Abitur","kein Migrationshintergrund","508","0.189711168049882","0.174845095781995","0.204577240317769"
"Nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","281","0.229906413800866","0.207802164498145","0.252010663103587"
"Nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","85","0.21661647061772","0.175198458713209","0.25803448252223"
"Nie","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","AkademikerIn","kein Migrationshintergrund","973","0.179363846616091","0.168785538332563","0.189942154899619"
"Nie","2017","AkademikerIn","direkter Migrationshintergrund","224","0.141369483132007","0.123679152424272","0.159059813839741"
"Nie","2017","AkademikerIn","indirekter Migrationshintergrund","58","0.198207102149914","0.151679117089306","0.244735087210522"
"Nie","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","25","","",""
"Sehr oft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","direkter Migrationshintergrund","9","","",""
"Sehr oft","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Sehr oft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","direkter Migrationshintergrund","8","","",""
"Sehr oft","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.145953925398932","0.0892643117581059","0.202643539039758"
"Oft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","direkter Migrationshintergrund","16","","",""
"Oft","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","Realschule","kein Migrationshintergrund","","","",""
"Oft","2018","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","direkter Migrationshintergrund","7","","",""
"Oft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Oft","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2018","(noch) kein Abschluss","direkter Migrationshintergrund","44","0.394412229232176","0.315939511956514","0.472884946507838"
"Manchmal","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","direkter Migrationshintergrund","26","","",""
"Manchmal","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Manchmal","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","direkter Migrationshintergrund","18","","",""
"Manchmal","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Manchmal","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Selten","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","direkter Migrationshintergrund","16","","",""
"Selten","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","Realschule","kein Migrationshintergrund","","","",""
"Selten","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Selten","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Selten","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Selten","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.243349796055253","0.174449985648154","0.312249606462351"
"Nie","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","direkter Migrationshintergrund","20","","",""
"Nie","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","Realschule","kein Migrationshintergrund","","","",""
"Nie","2018","Realschule","direkter Migrationshintergrund","2","","",""
"Nie","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Nie","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","direkter Migrationshintergrund","7","","",""
"Nie","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"Sehr oft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","direkter Migrationshintergrund","7","","",""
"Sehr oft","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Sehr oft","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Sehr oft","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.180273275996257","0.11367801449966","0.246868537492855"
"Oft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","direkter Migrationshintergrund","8","","",""
"Oft","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","Realschule","kein Migrationshintergrund","","","",""
"Oft","2019","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","direkter Migrationshintergrund","9","","",""
"Oft","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","direkter Migrationshintergrund","5","","",""
"Oft","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2019","(noch) kein Abschluss","direkter Migrationshintergrund","45","0.248894333397178","0.173991002658282","0.323797664136074"
"Manchmal","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","direkter Migrationshintergrund","19","","",""
"Manchmal","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","Realschule","kein Migrationshintergrund","","","",""
