year,age_gr,quintil_oecd,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.05052,50,274,0.02454,0.07650
2013,17-29 y.,1st Quintile,Does not matter,0.04451,45,274,0.02005,0.06898
2013,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.15455,179,274,0.11167,0.19743
2013,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.12018,82,82,0.04937,0.19100
2013,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.05707,31,124,0.01607,0.09806
2013,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.12794,93,124,0.06891,0.18697
2013,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.12951,94,94,0.06127,0.19775
2013,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.20614,117,117,0.13252,0.27976
2013,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.04620,45,230,0.01901,0.07338
2013,30-45 y.,1st Quintile,Do something new,0.05761,50,230,0.02743,0.08779
2013,30-45 y.,1st Quintile,Does not matter,0.08352,104,230,0.04768,0.11935
2013,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04487,31,230,0.01806,0.07168
2013,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.04911,51,87,0.00344,0.09478
2013,30-45 y.,2nd Quintile,Does not matter,0.03566,36,87,-0.00353,0.07485
2013,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.03030,36,36,-0.02649,0.08709
2013,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.03234,40,40,-0.02318,0.08787
2013,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.03025,35,35,-0.02732,0.08783
2013,46-65 y.,1st Quintile,In my current field/ field I was trained in,0.03952,40,235,0.01455,0.06448
2013,46-65 y.,1st Quintile,Do something new,0.03329,40,235,0.01030,0.05627
2013,46-65 y.,1st Quintile,Does not matter,0.14696,155,235,0.10159,0.19233
2013,46-65 y.,2nd Quintile,Does not matter,0.05567,50,50,-0.00853,0.11987
2013,46-65 y.,3rd Quintile,Does not matter,0.02587,43,43,-0.02214,0.07389
2015,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.08130,83,598,0.05938,0.10323
2015,17-29 y.,1st Quintile,Do something new,0.03656,59,598,0.02150,0.05161
2015,17-29 y.,1st Quintile,Does not matter,0.05654,76,598,0.03802,0.07507
2015,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.22657,380,598,0.19299,0.26015
2015,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.05005,43,244,0.02264,0.07747
2015,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.17609,201,244,0.12820,0.22398
2015,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.03232,34,183,0.00663,0.05802
2015,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.15614,149,183,0.10341,0.20888
2015,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.13124,117,117,0.06979,0.19268
2015,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.20246,127,127,0.13229,0.27262
2015,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.09526,147,610,0.07195,0.11858
2015,30-45 y.,1st Quintile,Do something new,0.08525,117,610,0.06307,0.10743
2015,30-45 y.,1st Quintile,Does not matter,0.13848,262,610,0.11105,0.16591
2015,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.05096,84,610,0.03349,0.06843
2015,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.05219,92,234,0.02363,0.08074
2015,30-45 y.,2nd Quintile,Do something new,0.03957,50,234,0.01454,0.06460
2015,30-45 y.,2nd Quintile,Does not matter,0.04962,92,234,0.02174,0.07750
2015,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.05315,88,144,0.01638,0.08992
2015,30-45 y.,3rd Quintile,Does not matter,0.04427,56,144,0.01055,0.07798
2015,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.04907,71,102,0.00694,0.09119
2015,30-45 y.,4th Quintile,Does not matter,0.01804,31,102,-0.00792,0.04399
2015,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.03247,57,57,-0.01395,0.07890
2015,46-65 y.,1st Quintile,In my current field/ field I was trained in,0.03914,59,341,0.01852,0.05975
2015,46-65 y.,1st Quintile,Do something new,0.03505,63,341,0.01550,0.05460
2015,46-65 y.,1st Quintile,Does not matter,0.14373,219,341,0.10644,0.18102
2015,46-65 y.,2nd Quintile,Does not matter,0.05979,79,79,0.00717,0.11241
2015,46-65 y.,3rd Quintile,Does not matter,0.02243,44,44,-0.02183,0.06669
2015,46-65 y.,5th Quintile,Does not matter,0.02125,43,43,-0.02237,0.06486
2017,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.05730,72,547,0.03780,0.07679
2017,17-29 y.,1st Quintile,Do something new,0.05255,56,547,0.03383,0.07127
2017,17-29 y.,1st Quintile,Does not matter,0.04061,67,547,0.02405,0.05716
2017,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.22896,352,547,0.19372,0.26420
2017,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.05522,46,241,0.02632,0.08411
2017,17-29 y.,2nd Quintile,Do something new,0.03257,33,241,0.01011,0.05503
2017,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.16388,162,241,0.11704,0.21071
2017,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.14798,138,138,0.08852,0.20744
2017,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.17850,130,130,0.11241,0.24458
2017,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.19420,112,112,0.12061,0.26780
2017,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.05895,100,555,0.03934,0.07857
2017,30-45 y.,1st Quintile,Do something new,0.08425,122,555,0.06112,0.10738
2017,30-45 y.,1st Quintile,Does not matter,0.17516,251,555,0.14351,0.20681
2017,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04267,82,555,0.02584,0.05950
2017,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.05582,81,188,0.02291,0.08872
2017,30-45 y.,2nd Quintile,Do something new,0.02141,42,188,0.00066,0.04215
2017,30-45 y.,2nd Quintile,Does not matter,0.03743,65,188,0.01022,0.06463
2017,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.03327,41,78,-0.00679,0.07332
2017,30-45 y.,3rd Quintile,Does not matter,0.02104,37,78,-0.01102,0.05309
2017,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.04461,55,55,-0.01045,0.09968
2017,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.03740,45,45,-0.01867,0.09346
2017,46-65 y.,1st Quintile,In my current field/ field I was trained in,0.03831,51,276,0.01562,0.06100
2017,46-65 y.,1st Quintile,Do something new,0.04709,65,276,0.02205,0.07212
2017,46-65 y.,1st Quintile,Does not matter,0.12088,160,276,0.08235,0.15941
2017,46-65 y.,2nd Quintile,Does not matter,0.05087,60,60,-0.00520,0.10694
2017,46-65 y.,3rd Quintile,Does not matter,0.02737,36,36,-0.02668,0.08143
