year,age_gr,pgisced97,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,Post-secondary Non-tertiary Level,Does not matter,0.03631,38,135,0.00464,0.06798
2017,30-45 y.,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.06328,143,257,0.03345,0.09310
2017,30-45 y.,Second Stage of Tertiary Education,Do something new,0.01299,46,257,-0.00088,0.02686
2017,30-45 y.,Second Stage of Tertiary Education,Does not matter,0.02270,68,257,0.00445,0.04094
2017,46-65 y.,Lower Secondary Level,Does not matter,0.05533,47,47,-0.01074,0.12139
2017,46-65 y.,Upper Secondary Level,In my current field/ field I was trained in,0.01307,60,329,0.00078,0.02535
2017,46-65 y.,Upper Secondary Level,Do something new,0.01722,90,329,0.00314,0.03129
2017,46-65 y.,Upper Secondary Level,Does not matter,0.03817,179,329,0.01744,0.05891
2017,46-65 y.,Post-secondary Non-tertiary Level,Does not matter,0.03391,39,39,-0.02364,0.09146
2017,46-65 y.,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.01783,49,101,-0.00811,0.04377
2017,46-65 y.,Second Stage of Tertiary Education,Does not matter,0.01977,52,101,-0.00751,0.04706
