year,age_gr,bula_h,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,Lower Saxony,In my current field/ field I was trained in,0.04760,31,161,0.01461,0.08060
2017,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.18949,130,161,0.12877,0.25022
2017,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.04419,48,347,0.02254,0.06585
2017,17-29 y.,North Rhine-Westphalia,Does not matter,0.01775,33,347,0.00384,0.03167
2017,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.19369,266,347,0.15204,0.23533
2017,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.21224,84,84,0.12427,0.30020
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.14931,52,52,0.05150,0.24713
2017,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.16835,114,114,0.09935,0.23734
2017,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.13610,116,116,0.07343,0.19877
2017,17-29 y.,Brandenburg,Does not apply/do not (yet) have a job,0.16127,31,31,0.02966,0.29287
2017,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.17133,56,56,0.07174,0.27091
2017,30-45 y.,Lower Saxony,Does not matter,0.03863,36,36,-0.02522,0.10248
2017,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.04756,95,318,0.02413,0.07099
2017,30-45 y.,North Rhine-Westphalia,Do something new,0.02984,56,318,0.01111,0.04857
2017,30-45 y.,North Rhine-Westphalia,Does not matter,0.06141,114,318,0.03498,0.08784
2017,30-45 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.02278,53,318,0.00636,0.03921
2017,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.06341,50,81,0.01001,0.11682
2017,30-45 y.,Baden-Wuerttemberg,Does not matter,0.03418,31,81,-0.00564,0.07399
2017,30-45 y.,Bavaria,In my current field/ field I was trained in,0.04352,61,155,0.01129,0.07574
2017,30-45 y.,Bavaria,Do something new,0.02174,37,155,-0.00129,0.04477
2017,30-45 y.,Bavaria,Does not matter,0.04606,57,155,0.01295,0.07917
2017,46-65 y.,Lower Saxony,Does not matter,0.03193,37,37,-0.02550,0.08937
2017,46-65 y.,North Rhine-Westphalia,Does not matter,0.03323,75,75,-0.00761,0.07407
2017,46-65 y.,Bavaria,Does not matter,0.01826,39,39,-0.02431,0.06084
