year,bula_h,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,North Rhine-Westphalia,In my current field/ field I was trained in,0.00800,59,324,-0.00172,0.01771
2011,North Rhine-Westphalia,Do something new,0.00759,38,324,-0.00188,0.01705
2011,North Rhine-Westphalia,Does not matter,0.01733,96,324,0.00310,0.03156
2011,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.01935,131,324,0.00433,0.03437
2011,Hesse,Does not matter,0.02133,34,71,-0.01252,0.05518
2011,Hesse,Does not apply/do not (yet) have a job,0.01665,37,71,-0.01333,0.04662
2011,"Rhineland-Palatinate, Saarland",Does not matter,0.02679,32,66,-0.01247,0.06604
2011,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.01667,34,66,-0.01446,0.04780
2011,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01435,65,179,-0.00312,0.03182
2011,Baden-Wuerttemberg,Does not matter,0.00828,40,179,-0.00503,0.02159
2011,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.01832,74,179,-0.00138,0.03802
2011,Bavaria,In my current field/ field I was trained in,0.00662,43,176,-0.00539,0.01864
2011,Bavaria,Does not matter,0.01117,60,176,-0.00440,0.02674
2011,Bavaria,Does not apply/do not (yet) have a job,0.01141,73,176,-0.00432,0.02715
2011,Saxony,Does not matter,0.02139,44,79,-0.01072,0.05349
2011,Saxony,Does not apply/do not (yet) have a job,0.01649,35,79,-0.01177,0.04474
2011,Saxony-Anhalt,Does not matter,0.01869,35,35,-0.02683,0.06421
2011,Thuringa,Does not matter,0.03995,38,38,-0.02315,0.10306
2013,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.03596,33,33,-0.02855,0.10047
2013,Lower Saxony,In my current field/ field I was trained in,0.01737,49,165,-0.00263,0.03736
2013,Lower Saxony,Does not matter,0.01702,51,165,-0.00278,0.03682
2013,Lower Saxony,Does not apply/do not (yet) have a job,0.02129,65,165,-0.00080,0.04339
2013,North Rhine-Westphalia,In my current field/ field I was trained in,0.01262,89,416,0.00188,0.02337
2013,North Rhine-Westphalia,Do something new,0.01032,51,416,0.00060,0.02005
2013,North Rhine-Westphalia,Does not matter,0.01604,109,416,0.00396,0.02813
2013,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.02550,167,416,0.01034,0.04067
2013,Hesse,In my current field/ field I was trained in,0.01563,33,78,-0.01208,0.04334
2013,Hesse,Does not apply/do not (yet) have a job,0.02075,45,78,-0.01109,0.05259
2013,"Rhineland-Palatinate, Saarland",Does not matter,0.02347,45,81,-0.00970,0.05665
2013,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.01919,36,81,-0.01087,0.04926
2013,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01674,59,219,-0.00029,0.03377
2013,Baden-Wuerttemberg,Do something new,0.00872,36,219,-0.00362,0.02106
2013,Baden-Wuerttemberg,Does not matter,0.01308,55,219,-0.00200,0.02816
2013,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.02027,69,219,0.00156,0.03898
2013,Bavaria,In my current field/ field I was trained in,0.01790,66,274,0.00217,0.03363
2013,Bavaria,Do something new,0.00963,53,274,-0.00195,0.02122
2013,Bavaria,Does not matter,0.01664,67,274,0.00147,0.03182
2013,Bavaria,Does not apply/do not (yet) have a job,0.01588,88,274,0.00105,0.03071
2013,Berlin,In my current field/ field I was trained in,0.02821,31,31,-0.03104,0.08747
2013,Brandenburg,Does not matter,0.04388,37,37,-0.02303,0.11079
2013,Saxony,In my current field/ field I was trained in,0.01510,31,74,-0.01288,0.04307
2013,Saxony,Does not matter,0.03017,43,74,-0.00907,0.06942
2013,Saxony-Anhalt,Does not matter,0.04872,47,47,-0.01349,0.11093
2013,Thuringa,Does not matter,0.03012,31,31,-0.03104,0.09127
2015,Schleswig-Holstein,In my current field/ field I was trained in,0.01294,32,121,-0.00728,0.03316
2015,Schleswig-Holstein,Does not matter,0.02868,41,121,-0.00118,0.05854
2015,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.03347,48,121,0.00129,0.06565
2015,Lower Saxony,In my current field/ field I was trained in,0.01885,80,427,0.00593,0.03176
2015,Lower Saxony,Do something new,0.01516,62,427,0.00356,0.02676
2015,Lower Saxony,Does not matter,0.02437,129,427,0.00973,0.03902
2015,Lower Saxony,Does not apply/do not (yet) have a job,0.03688,156,427,0.01898,0.05478
2015,North Rhine-Westphalia,In my current field/ field I was trained in,0.02154,206,971,0.01240,0.03068
2015,North Rhine-Westphalia,Do something new,0.01572,118,971,0.00789,0.02355
2015,North Rhine-Westphalia,Does not matter,0.02838,302,971,0.01793,0.03883
2015,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03855,345,971,0.02643,0.05067
2015,Hesse,In my current field/ field I was trained in,0.02038,67,288,0.00403,0.03672
2015,Hesse,Do something new,0.01542,45,288,0.00116,0.02967
2015,Hesse,Does not matter,0.03395,83,288,0.01300,0.05490
2015,Hesse,Does not apply/do not (yet) have a job,0.03356,93,288,0.01272,0.05439
2015,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02521,51,250,0.00574,0.04468
2015,"Rhineland-Palatinate, Saarland",Do something new,0.01010,31,250,-0.00232,0.02252
2015,"Rhineland-Palatinate, Saarland",Does not matter,0.02980,79,250,0.00868,0.05092
2015,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03085,89,250,0.00937,0.05232
2015,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02005,114,440,0.00694,0.03316
2015,Baden-Wuerttemberg,Do something new,0.01178,62,440,0.00169,0.02187
2015,Baden-Wuerttemberg,Does not matter,0.02277,105,440,0.00882,0.03673
2015,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03444,159,440,0.01738,0.05150
2015,Bavaria,In my current field/ field I was trained in,0.02438,151,541,0.01137,0.03739
2015,Bavaria,Do something new,0.01115,79,541,0.00229,0.02001
2015,Bavaria,Does not matter,0.01823,165,541,0.00694,0.02951
2015,Bavaria,Does not apply/do not (yet) have a job,0.02029,146,541,0.00840,0.03218
2015,Berlin,In my current field/ field I was trained in,0.04053,52,139,0.00763,0.07343
2015,Berlin,Does not matter,0.03607,43,139,0.00496,0.06718
2015,Berlin,Does not apply/do not (yet) have a job,0.03182,44,139,0.00254,0.06111
2015,Brandenburg,In my current field/ field I was trained in,0.02082,33,95,-0.00804,0.04969
2015,Brandenburg,Does not matter,0.04745,62,95,0.00447,0.09043
2015,Mecklenburg-Western Pomerania,Does not matter,0.04668,35,35,-0.02423,0.11758
2015,Saxony,In my current field/ field I was trained in,0.02076,50,185,0.00016,0.04135
2015,Saxony,Do something new,0.01655,39,185,-0.00188,0.03499
2015,Saxony,Does not matter,0.02313,60,185,0.00141,0.04484
2015,Saxony,Does not apply/do not (yet) have a job,0.01509,36,185,-0.00252,0.03271
2015,Saxony-Anhalt,Does not matter,0.04644,72,72,-0.00251,0.09538
2015,Thuringa,In my current field/ field I was trained in,0.02508,33,73,-0.01104,0.06120
2015,Thuringa,Does not matter,0.04095,40,73,-0.00483,0.08672
2017,Schleswig-Holstein,Does not matter,0.01614,36,72,-0.01317,0.04545
2017,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.02359,36,72,-0.01171,0.05889
2017,Lower Saxony,In my current field/ field I was trained in,0.02177,73,367,0.00682,0.03672
2017,Lower Saxony,Do something new,0.01113,58,367,0.00038,0.02188
2017,Lower Saxony,Does not matter,0.02006,89,367,0.00570,0.03443
2017,Lower Saxony,Does not apply/do not (yet) have a job,0.03402,147,367,0.01545,0.05260
2017,North Rhine-Westphalia,In my current field/ field I was trained in,0.02070,174,838,0.01106,0.03035
2017,North Rhine-Westphalia,Do something new,0.01315,108,838,0.00543,0.02087
2017,North Rhine-Westphalia,Does not matter,0.02556,225,838,0.01487,0.03625
2017,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03704,331,838,0.02425,0.04984
2017,Hesse,In my current field/ field I was trained in,0.02490,52,258,0.00585,0.04395
2017,Hesse,Do something new,0.02030,43,258,0.00306,0.03754
2017,Hesse,Does not matter,0.03191,67,258,0.01042,0.05339
2017,Hesse,Does not apply/do not (yet) have a job,0.03988,96,258,0.01596,0.06380
2017,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.01945,35,152,-0.00258,0.04148
2017,"Rhineland-Palatinate, Saarland",Does not matter,0.02143,52,152,-0.00167,0.04453
2017,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.02212,65,152,-0.00134,0.04558
2017,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02748,96,336,0.00997,0.04498
2017,Baden-Wuerttemberg,Do something new,0.01305,54,336,0.00090,0.02521
2017,Baden-Wuerttemberg,Does not matter,0.01712,65,336,0.00323,0.03101
2017,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.02489,121,336,0.00821,0.04158
2017,Bavaria,In my current field/ field I was trained in,0.01587,105,445,0.00424,0.02749
2017,Bavaria,Do something new,0.01522,90,445,0.00383,0.02660
2017,Bavaria,Does not matter,0.01908,119,445,0.00635,0.03180
2017,Bavaria,Does not apply/do not (yet) have a job,0.02074,131,445,0.00749,0.03400
2017,Berlin,In my current field/ field I was trained in,0.03680,38,110,0.00146,0.07215
2017,Berlin,Does not matter,0.03185,35,110,-0.00111,0.06482
2017,Berlin,Does not apply/do not (yet) have a job,0.03054,37,110,-0.00176,0.06284
2017,Brandenburg,Does not matter,0.03500,49,82,-0.00502,0.07503
2017,Brandenburg,Does not apply/do not (yet) have a job,0.01661,33,82,-0.01122,0.04443
2017,Saxony,In my current field/ field I was trained in,0.01933,48,203,0.00034,0.03831
2017,Saxony,Do something new,0.01932,41,203,0.00034,0.03830
2017,Saxony,Does not matter,0.03253,52,203,0.00806,0.05699
2017,Saxony,Does not apply/do not (yet) have a job,0.02610,62,203,0.00411,0.04808
2017,Saxony-Anhalt,Does not matter,0.03414,54,90,-0.00359,0.07187
2017,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.02619,36,90,-0.00699,0.05937
