"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2005","Sonstige","3","","","","","","","","","","","","","",""
"2005","Sonstige","4","","","","","","","","","","","","","",""
"2005","Sonstige","5 Einkommensstärkstes Quintil","5.12","4.5","81","3","3","6","7","10","4.63","5.61","1","10","5","6"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.41","1.5","806","1","2","3","4","6","2.34","2.48","1","7","2","2"
"2006","1-Pers.- Haushalt","2","2.67","1.5","595","1","2","3","4","7","2.57","2.77","1","8","2","3"
"2006","1-Pers.- Haushalt","3","2.81","2.5","631","2","2","3","4","6","2.71","2.91","1","12","2","3"
"2006","1-Pers.- Haushalt","4","2.95","2.5","736","2","2","4","5","7","2.85","3.05","1","10","3","3"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.38","2.5","522","2","2","4","6","8","3.23","3.53","1","11","3","3"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","3.55","2.5","906","2","3","4","5","8","3.46","3.64","1","10","3","3"
"2006","Alleinerziehende","2","3.69","2.5","415","2","3","4","5","8","3.55","3.83","2","12","3","4"
"2006","Alleinerziehende","3","","","","","","","","","","","","","",""
"2006","Alleinerziehende","4","","","","","","","","","","","","","",""
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","4.6","4.5","99","3","3","6","7","8","4.31","4.89","2","8","4","5"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Paar mit Kind(ern)","2","4.66","3.5","3293","3","3","5","7","10","4.6","4.72","1","15","4","4"
"2006","Paar mit Kind(ern)","3","4.77","3.5","3217","3","4","6","7","9","4.71","4.83","1","20","5","5"
"2006","Paar mit Kind(ern)","4","5.05","4.5","3006","3","4","6","7","10","4.99","5.11","1","14","5","5"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Sonstige","2","","","","","","","","","","","","","",""
"2006","Sonstige","3","","","","","","","","","","","","","",""
"2006","Sonstige","4","","","","","","","","","","","","","",""
"2006","Sonstige","5 Einkommensstärkstes Quintil","5.3","4.5","67","3","4","6","9","13","4.78","5.82","2","13","5","6"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.33","2.5","826","2","2","4","5","7","3.24","3.42","1","8","3","3"
"2007","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.45","1.5","743","1","2","3","4","6","2.36","2.54","1","8","2","2"
"2007","1-Pers.- Haushalt","2","2.65","1.5","561","1","2","3","4","6","2.55","2.75","1","8","2","3"
"2007","1-Pers.- Haushalt","3","2.81","2.5","585","2","2","3","4","7","2.71","2.91","1","8","2","3"
"2007","1-Pers.- Haushalt","4","2.97","2.5","718","2","2","4","5","7","2.87","3.07","1","10","3","3"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.39","2.5","507","2","2","4","5","8","3.24","3.54","1","15","3","3"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","3.68","2.5","827","3","3","4","5","8","3.59","3.77","1","9","3","3"
"2007","Alleinerziehende","2","3.77","3.5","411","2","3","4","6","7","3.64","3.9","2","9","4","4"
"2007","Alleinerziehende","3","","","","","","","","","","","","","",""
"2007","Alleinerziehende","4","","","","","","","","","","","","","",""
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","3","4.97","4.5","3045","3","4","6","7","10","4.91","5.03","2","16","5","5"
"2007","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Sonstige","2","","","","","","","","","","","","","",""
"2007","Sonstige","3","","","","","","","","","","","","","",""
"2007","Sonstige","4","5.97","4.5","95","3","4","8","8","13","5.53","6.41","2","13","5","6"
"2007","Sonstige","5 Einkommensstärkstes Quintil","4.48","3.5","70","3","4","5","6","10","4.02","4.94","2","10","4","5"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.33","2.5","784","2","3","4","5","7","3.24","3.42","1","10","3","3"
"2008","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.46","1.5","700","1","2","3","4","6","2.37","2.55","1","9","2","2"
"2008","1-Pers.- Haushalt","2","2.71","1.5","534","2","2","3","4","6","2.61","2.81","1","8","2","3"
"2008","1-Pers.- Haushalt","3","2.71","1.5","559","2","2","3","4","6","2.61","2.81","1","8","2","3"
"2008","1-Pers.- Haushalt","4","3.08","2.5","699","2","2","4","5","7","2.97","3.19","1","11","3","3"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.47","2.5","498","2","2","4","6","8","3.32","3.62","1","12","3","3"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","3.68","2.5","728","2","3","4","5","8","3.58","3.78","1","11","3","3"
"2008","Alleinerziehende","2","3.94","3.5","426","2","3","5","6","8","3.79","4.09","2","15","3","4"
"2008","Alleinerziehende","3","","","","","","","","","","","","","",""
"2008","Alleinerziehende","4","","","","","","","","","","","","","",""
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","4.73","4.5","97","3","3","6","7","8","4.39","5.07","2","8","5","6"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Sonstige","2","","","","","","","","","","","","","",""
"2008","Sonstige","3","","","","","","","","","","","","","",""
"2008","Sonstige","4","","","","","","","","","","","","","",""
"2008","Sonstige","5 Einkommensstärkstes Quintil","4.72","4.5","62","3","4","5","7","10","4.22","5.22","2","10","4","6"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.32","2.5","752","2","2","4","5","8","3.22","3.42","1","10","3","3"
"2009","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.46","1.5","624","1","2","3","4","7","2.37","2.55","1","11","2","2"
"2009","1-Pers.- Haushalt","2","2.71","1.5","509","2","2","3","4","6","2.61","2.81","1","8","2","3"
"2009","1-Pers.- Haushalt","3","2.91","2.5","524","2","2","3","5","7","2.8","3.02","1","10","3","3"
"2009","1-Pers.- Haushalt","4","3.08","2.5","711","2","2","4","5","7","2.98","3.18","1","10","3","3"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.43","2.5","488","2","2","4","5","10","3.28","3.58","1","12","3","3"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","3.72","2.5","648","2","3","4","6","8","3.61","3.83","2","11","3","3"
"2009","Alleinerziehende","2","3.98","3.5","377","2","3","5","6","8","3.83","4.13","2","8","4","4"
"2009","Alleinerziehende","3","","","","","","","","","","","","","",""
"2009","Alleinerziehende","4","","","","","","","","","","","","","",""
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","Sonstige","1 Einkommensschwächstes Quintil","4.34","3.5","98","3","3","6","7","8","4.01","4.67","2","8","4","4"
"2009","Sonstige","2","4.22","3.5","98","3","3","6","6","9","3.82","4.62","1","9","4","5"
"2009","Sonstige","3","4.97","4.5","93","3","4","6","6","10","4.67","5.27","3","10","4","6"
"2009","Sonstige","4","5.91","4.5","85","3","4","8","10","14","5.38","6.44","3","14","5","6"
"2009","Sonstige","5 Einkommensstärkstes Quintil","5.91","4.5","67","4","5","6","10","13","5.36","6.46","3","13","5","6"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.35","2.5","558","2","3","4","5","8","3.24","3.46","1","10","3","3"
"2010","(Ehe-)Paar ohne Kind(er)","2","3.52","2.5","958","2","3","4","5","8","3.44","3.6","1","9","3","3"
"2010","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.46","1.5","535","1","2","3","4","7","2.35","2.57","1","10","2","2"
"2010","1-Pers.- Haushalt","2","2.71","1.5","484","2","2","3","4","6","2.61","2.81","1","8","2","3"
"2010","1-Pers.- Haushalt","3","2.99","2.5","488","2","2","3","5","7","2.88","3.1","1","8","3","3"
"2010","1-Pers.- Haushalt","4","3.08","2.5","675","2","2","4","5","7","2.98","3.18","1","9","3","3"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.56","2.5","523","2","2","4","6","10","3.41","3.71","1","12","3","3"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Alleinerziehende","2","","","","","","","","","","","","","",""
"2010","Alleinerziehende","3","3.88","3.5","667","3","3","4","6","8","3.78","3.98","2","9","3","4"
"2010","Alleinerziehende","4","4.13","3.5","522","3","3","5","6","9","3.98","4.28","2","12","4","4"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.19","3.5","4866","3","3","5","6","9","4.14","4.24","1","18","4","4"
"2010","Paar mit Kind(ern)","2","4.61","3.5","5441","3","3","5","7","9","4.57","4.65","1","18","4","4"
"2010","Paar mit Kind(ern)","3","4.96","4.5","4614","3","4","6","7","10","4.91","5.01","2","16","5","5"
"2010","Paar mit Kind(ern)","4","5.01","4.5","4312","3","4","6","7","9","4.96","5.06","1","16","5","5"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.53","4.5","3403","4","4","6","7","11","5.47","5.59","2","18","5","5"
"2010","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Sonstige","2","","","","","","","","","","","","","",""
"2010","Sonstige","3","","","","","","","","","","","","","",""
"2010","Sonstige","4","","","","","","","","","","","","","",""
"2010","Sonstige","5 Einkommensstärkstes Quintil","6.39","5.5","54","4","5","8","8","10","5.82","6.96","3","10","5","6"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.38","2.5","824","2","3","4","5","9","3.28","3.48","1","12","3","3"
"2011","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.38","1.5","757","1","2","3","4","7","2.3","2.46","1","8","2","2"
"2011","1-Pers.- Haushalt","2","2.71","1.5","657","2","2","3","4","6","2.62","2.8","1","9","2","3"
"2011","1-Pers.- Haushalt","3","2.86","2.5","653","2","2","3","5","7","2.76","2.96","1","8","3","3"
"2011","1-Pers.- Haushalt","4","3.05","2.5","830","2","2","4","5","7","2.96","3.14","1","9","3","3"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.47","2.5","653","2","2","4","6","8","3.34","3.6","1","12","3","3"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","Alleinerziehende","2","","","","","","","","","","","","","",""
"2011","Alleinerziehende","3","4.02","3.5","942","3","3","5","6","9","3.92","4.12","2","10","4","4"
"2011","Alleinerziehende","4","4.1","3.5","698","3","3","5","6","9","3.98","4.22","2","13","4","4"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","5.07","4.5","316","3","4","6","8","12","4.86","5.28","2","12","5","5"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.21","3.5","4460","3","3","5","6","8","4.16","4.26","2","12","4","4"
"2011","Paar mit Kind(ern)","2","4.66","3.5","5589","3","3","6","7","9","4.62","4.7","2","15","4","4"
"2011","Paar mit Kind(ern)","3","4.88","4.5","5290","3","4","6","7","9","4.83","4.93","2","16","5","5"
"2011","Paar mit Kind(ern)","4","5.22","4.5","5479","3","4","6","7","11","5.17","5.27","2","18","5","5"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.5","4.5","4222","4","4","6","8","10","5.44","5.56","2","24","5","6"
"2011","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","Sonstige","2","","","","","","","","","","","","","",""
"2011","Sonstige","3","","","","","","","","","","","","","",""
"2011","Sonstige","4","","","","","","","","","","","","","",""
"2011","Sonstige","5 Einkommensstärkstes Quintil","5.89","5.5","73","3","4","8","8","8","5.5","6.28","2","8","5","6"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.29","2.5","726","2","2","4","5","7","3.19","3.39","1","10","3","3"
"2012","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.49","3.5","3042","3","3","5","7","10","4.43","4.55","1","15","4","4"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.33","1.5","757","1","2","3","4","6","2.25","2.41","1","8","2","2"
"2012","1-Pers.- Haushalt","2","2.68","1.5","624","2","2","3","4","7","2.59","2.77","1","9","2","3"
"2012","1-Pers.- Haushalt","3","2.88","2.5","682","2","2","3","5","7","2.79","2.97","1","10","2","3"
"2012","1-Pers.- Haushalt","4","3.03","2.5","901","2","2","4","5","7","2.94","3.12","1","10","3","3"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.41","2.5","716","2","2","4","5","9","3.29","3.53","1","14","3","3"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","Alleinerziehende","2","","","","","","","","","","","","","",""
"2012","Alleinerziehende","3","4.02","3.5","878","3","3","5","6","9","3.92","4.12","2","13","4","4"
"2012","Alleinerziehende","4","4.08","3.5","732","3","3","5","7","10","3.96","4.2","1","10","4","4"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","4.82","4.5","363","3","3","6","7","9","4.64","5","2","10","4","5"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.19","3.5","3501","3","3","5","6","8","4.14","4.24","2","14","4","4"
"2012","Paar mit Kind(ern)","2","4.68","3.5","4945","3","4","5","7","10","4.63","4.73","2","14","4","4"
"2012","Paar mit Kind(ern)","3","4.81","3.5","5374","3","4","6","7","11","4.76","4.86","1","16","5","5"
"2012","Paar mit Kind(ern)","4","5.18","4.5","5293","3","4","6","7","10","5.14","5.22","2","13","5","5"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.45","4.5","4338","4","4","6","8","11","5.39","5.51","2","24","5","6"
"2012","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","Sonstige","2","","","","","","","","","","","","","",""
"2012","Sonstige","3","","","","","","","","","","","","","",""
"2012","Sonstige","4","","","","","","","","","","","","","",""
"2012","Sonstige","5 Einkommensstärkstes Quintil","7.29","5.5","73","4","5","8","8","22","6.28","8.3","3","22","6","6"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.21","2.5","828","2","2","4","5","7","3.12","3.3","1","10","3","3"
"2013","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.52","3.5","3158","3","3","5","7","9","4.46","4.58","1","15","4","4"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.27","1.5","808","1","2","3","3","5","2.2","2.34","1","8","2","2"
"2013","1-Pers.- Haushalt","2","2.66","1.5","623","2","2","3","4","7","2.56","2.76","1","9","2","2"
"2013","1-Pers.- Haushalt","3","2.88","2.5","686","2","2","3","5","7","2.78","2.98","1","9","2","3"
"2013","1-Pers.- Haushalt","4","3.04","2.5","902","2","2","4","5","7","2.95","3.13","1","10","3","3"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.5","2.5","819","2","2","4","6","9","3.38","3.62","1","13","3","3"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","Alleinerziehende","2","","","","","","","","","","","","","",""
"2013","Alleinerziehende","3","3.95","3.5","981","2","3","4","6","8","3.86","4.04","2","10","3","4"
"2013","Alleinerziehende","4","4.19","3.5","707","3","3","5","6","9","4.08","4.3","2","10","4","4"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","4.87","4.5","371","3","4","6","7","9","4.71","5.03","2","9","4","5"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.17","3.5","4549","3","3","5","6","8","4.13","4.21","1","11","4","4"
"2013","Paar mit Kind(ern)","2","4.54","3.5","5691","3","3","5","7","10","4.5","4.58","1","16","4","4"
"2013","Paar mit Kind(ern)","3","4.85","4.5","5598","3","4","6","7","10","4.81","4.89","1","14","4","5"
"2013","Paar mit Kind(ern)","4","5.08","4.5","6175","3","4","6","7","10","5.04","5.12","2","16","5","5"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.39","4.5","4901","3","4","6","8","10","5.34","5.44","2","20","5","5"
"2013","Sonstige","1 Einkommensschwächstes Quintil","4.1","3.5","625","3","3","5","6","11","3.94","4.26","1","13","4","4"
"2013","Sonstige","2","4.26","3.5","417","2","3","5","7","9","4.11","4.41","1","9","4","4"
"2013","Sonstige","3","4.38","3.5","314","3","3","5","7","9","4.2","4.56","2","10","4","5"
"2013","Sonstige","4","4.84","4.5","350","3","3","6","7","10","4.63","5.05","2","13","5","5"
"2013","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.32","2.5","696","2","2","4","5","9","3.22","3.42","1","11","3","3"
"2014","(Ehe-)Paar ohne Kind(er)","2","3.57","2.5","972","2","3","4","5","9","3.48","3.66","1","10","3","3"
"2014","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.47","3.5","3156","3","3","5","7","9","4.41","4.53","1","15","4","4"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.29","1.5","701","1","2","3","4","5","2.21","2.37","1","8","2","2"
"2014","1-Pers.- Haushalt","2","2.63","1.5","574","2","2","3","4","6","2.53","2.73","1","8","2","2"
"2014","1-Pers.- Haushalt","3","2.96","2.5","628","2","2","3","5","7","2.86","3.06","1","10","3","3"
"2014","1-Pers.- Haushalt","4","3.08","2.5","854","2","2","4","5","7","2.99","3.17","1","10","3","3"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.41","2.5","802","2","2","4","6","8","3.29","3.53","1","11","3","3"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","Alleinerziehende","2","","","","","","","","","","","","","",""
"2014","Alleinerziehende","3","3.64","2.5","855","3","3","4","5","7","3.56","3.72","2","8","3","3"
"2014","Alleinerziehende","4","4.17","3.5","623","3","3","5","6","8","4.06","4.28","2","9","4","4"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","5.06","4.5","308","3","4","6","7","10","4.86","5.26","2","12","5","5"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.31","3.5","3165","3","3","5","6","9","4.26","4.36","1","14","4","4"
"2014","Paar mit Kind(ern)","2","4.5","3.5","4604","3","3","5","7","9","4.45","4.55","2","13","4","4"
"2014","Paar mit Kind(ern)","3","4.81","4.5","4927","3","4","6","7","11","4.76","4.86","1","15","5","5"
"2014","Paar mit Kind(ern)","4","4.99","4.5","5528","3","4","6","7","10","4.95","5.03","1","16","5","5"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.41","4.5","4856","3","4","6","8","10","5.36","5.46","2","13","5","5"
"2014","Sonstige","1 Einkommensschwächstes Quintil","4.3","3.5","484","3","3","5","6","9","4.16","4.44","2","9","4","4"
"2014","Sonstige","2","","","","","","","","","","","","","",""
"2014","Sonstige","3","","","","","","","","","","","","","",""
"2014","Sonstige","4","","","","","","","","","","","","","",""
"2014","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.12","2.5","670","2","2","3","5","8","3.02","3.22","1","11","3","3"
"2015","(Ehe-)Paar ohne Kind(er)","2","3.63","2.5","888","2","3","4","5","8","3.54","3.72","1","10","3","3"
"2015","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.47","3.5","3372","3","3","5","7","9","4.41","4.53","1","16","4","4"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.29","1.5","700","1","2","3","4","5","2.21","2.37","1","8","2","2"
"2015","1-Pers.- Haushalt","2","2.63","1.5","545","1","2","3","4","7","2.53","2.73","1","8","2","2"
"2015","1-Pers.- Haushalt","3","2.84","2.5","646","2","2","3","5","7","2.74","2.94","1","9","3","3"
"2015","1-Pers.- Haushalt","4","3.1","2.5","897","2","2","4","5","7","3.01","3.19","1","11","3","3"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.51","2.5","834","2","2","4","6","9","3.39","3.63","1","14","3","3"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","Alleinerziehende","2","","","","","","","","","","","","","",""
"2015","Alleinerziehende","3","4.02","3.5","772","3","3","5","6","8","3.93","4.11","2","9","4","4"
"2015","Alleinerziehende","4","4.09","3.5","627","3","3","5","6","8","3.97","4.21","2","11","4","4"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","4.96","4.5","348","3","4","6","7","9","4.77","5.15","2","15","5","5"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.26","3.5","3414","3","3","5","6","9","4.21","4.31","1","12","4","4"
"2015","Paar mit Kind(ern)","2","4.35","3.5","4119","3","3","5","6","10","4.3","4.4","1","15","4","4"
"2015","Paar mit Kind(ern)","3","4.84","4.5","4697","3","4","6","7","11","4.79","4.89","1","12","4","5"
"2015","Paar mit Kind(ern)","4","4.96","4.5","5496","3","4","6","7","9","4.92","5","1","11","5","5"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.3","4.5","5029","3","4","6","7","10","5.25","5.35","2","13","5","5"
"2015","Sonstige","1 Einkommensschwächstes Quintil","4.16","3.5","474","2","3","5","7","9","4.01","4.31","1","9","4","4"
"2015","Sonstige","2","","","","","","","","","","","","","",""
"2015","Sonstige","3","","","","","","","","","","","","","",""
"2015","Sonstige","4","","","","","","","","","","","","","",""
"2015","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.17","2.5","616","2","2","4","5","8","3.07","3.27","1","13","2","3"
"2016","(Ehe-)Paar ohne Kind(er)","2","3.65","2.5","744","2","3","4","5","8","3.55","3.75","1","11","3","3"
"2016","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.48","3.5","3336","3","3","5","7","10","4.42","4.54","1","15","4","4"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.23","1.5","948","1","2","3","3","6","2.16","2.3","1","7","2","2"
"2016","1-Pers.- Haushalt","2","2.58","1.5","505","1","2","3","4","6","2.48","2.68","1","10","2","2"
"2016","1-Pers.- Haushalt","3","2.94","2.5","623","2","2","3","5","7","2.84","3.04","1","9","3","3"
"2016","1-Pers.- Haushalt","4","3.09","2.5","921","2","2","4","5","7","3","3.18","1","10","3","3"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.49","2.5","799","2","2","4","6","10","3.37","3.61","1","13","3","3"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","Alleinerziehende","2","","","","","","","","","","","","","",""
"2016","Alleinerziehende","3","3.88","2.5","734","3","3","4","5","8","3.78","3.98","2","10","3","4"
