year,hhtyp,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2004,Multi-generational household,Urban regions,4.635068825492076,4.399612459754892,4.87052519122926,3.0,5.0,6.0,2.0,10.5,5.0,5.0,7.0,69.0
2004,Multi-generational household,Rural regions,5.0763062212820635,4.774067111887099,5.378545330677028,3.0,5.0,7.0,2.0,13.0,5.0,4.0,7.0,44.0
2004,Other Combinations,Urban regions,3.882640165502547,3.673228051928671,4.092052279076423,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,72.0
2004,Other Combinations,Rural regions,4.458985310952981,4.125026388265223,4.792944233640739,3.0,4.0,5.0,2.0,8.0,4.0,3.0,5.0,36.0
2005,Single-person household,Urban regions,2.7339047682130126,2.7070997679109863,2.760709768515039,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,2035.0
2005,Single-person household,Rural regions,2.917370340995136,2.8739886178795997,2.9607520641106726,2.0,3.0,3.0,1.0,4.5,3.0,3.0,4.0,864.0
2005,Couple without children,Urban regions,3.7563880042317725,3.7290570742921347,3.7837189341714104,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,2484.0
2005,Couple without children,Rural regions,3.936159436009273,3.891988164859761,3.9803307071587852,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,1206.0
2005,Single parent,Urban regions,3.4394681643113496,3.3888388917641508,3.4900974368585485,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,450.0
2005,Single parent,Rural regions,4.072162778403612,3.9726932331784934,4.171632323628732,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,241.0
2005,Couple with children,Urban regions,4.555621395857347,4.525134757859099,4.586108033855596,3.0,4.0,5.0,2.0,8.0,4.0,4.0,4.0,2433.0
2005,Couple with children,Rural regions,4.934666787796012,4.891305235084596,4.978028340507429,4.0,5.0,6.0,2.0,9.0,5.0,5.0,5.0,1267.0
2005,Multi-generational household,Urban regions,4.516789136686297,4.306690982690544,4.7268872906820505,3.0,4.0,6.0,2.0,10.0,4.0,3.0,5.0,62.0
2005,Multi-generational household,Rural regions,5.355805473686063,5.087189289204852,5.624421658167274,3.605664305324142,5.054234989898438,7.0,2.0,12.091503542013786,5.0,4.0,5.0,44.0
2005,Other Combinations,Urban regions,3.8056836170167023,3.6196747474095985,3.991692486623806,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,69.0
2005,Other Combinations,Rural regions,4.7771875559751225,4.403234700416624,5.151140411533621,3.0,4.0,5.868261952676587,2.0,10.0,4.0,3.0,5.0,30.0
2006,Single-person household,Urban regions,2.748652301474721,2.723079101511001,2.774225501438441,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,2252.0
2006,Single-person household,Rural regions,2.9262203317285795,2.886936185297993,2.965504478159166,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,1026.0
2006,Couple without children,Urban regions,3.761159407906091,3.7340462896275555,3.788272526184626,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,2779.0
2006,Couple without children,Rural regions,3.9623392635781434,3.9214378343880076,4.003240692768279,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,1376.0
2006,Single parent,Urban regions,3.4265795349905677,3.377444561279689,3.4757145087014463,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,493.0
2006,Single parent,Rural regions,4.037702882819546,3.946237118569669,4.129168647069422,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,273.0
2006,Couple with children,Urban regions,4.538331719224615,4.507950906021166,4.568712532428065,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,2484.0
2006,Couple with children,Rural regions,4.914753549120879,4.87157236027618,4.957934737965577,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,1346.0
2006,Multi-generational household,Urban regions,4.747014245893911,4.529206575674012,4.964821916113809,3.0,5.0,6.0,2.0,10.5,5.0,5.0,6.0,60.0
2006,Multi-generational household,Rural regions,5.518821600155095,5.255947428790283,5.7816957715199075,4.202247561638164,6.0,7.0,2.0,11.196628657542753,6.0,6.0,7.0,45.0
2006,Other Combinations,Urban regions,3.736540930858818,3.547230791020832,3.9258510706968046,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,65.0
2006,Other Combinations,Rural regions,5.352882877225977,4.9562691080934,5.749496646358555,3.0,4.0,7.0,3.0,13.0,4.0,1.9749999999999943,5.0,39.0
2007,Single-person household,Urban regions,2.7622167880702433,2.7357439201041367,2.78868965603635,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,2120.0
2007,Single-person household,Rural regions,2.9580073198523364,2.9156155016642877,3.000399138040385,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0249999999999995,985.0
2007,Couple without children,Urban regions,3.814822458019453,3.7871003040542512,3.8425446119846547,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,2567.0
2007,Couple without children,Rural regions,4.029187234851447,3.9877985163319436,4.07057595337095,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1308.0
2007,Single parent,Urban regions,3.4230841352930117,3.373137027456858,3.4730312431291654,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,455.0
2007,Single parent,Rural regions,4.148496916598319,4.054194527900699,4.2427993052959385,3.0,4.0,5.0,2.0,8.0,4.0,4.0,4.0,255.0
2007,Couple with children,Urban regions,4.614696633403116,4.583742776136371,4.645650490669861,3.0,4.0,5.0,2.0,8.0,4.0,4.0,4.0,2327.0
2007,Couple with children,Rural regions,5.029080119540464,4.982939971696866,5.075220267384062,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,1242.0
2007,Multi-generational household,Urban regions,4.187613706797012,3.954163261852692,4.421064151741332,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,54.0
2007,Multi-generational household,Rural regions,5.817255666302906,5.480084035299137,6.1544272973066745,4.0,6.0,7.191596168825708,2.0,11.97899042206427,6.0,5.0,7.0,36.0
2007,Other Combinations,Urban regions,4.009575498083629,3.8390483109955778,4.180102685171681,3.0,4.0,5.0,2.0,7.0,4.0,3.0,5.0,57.0
2007,Other Combinations,Rural regions,5.09702953740299,4.62042889070657,5.573630184099409,3.0,4.0,5.0,2.0,8.0,4.0,3.0,5.0,34.0
2008,Single-person household,Urban regions,2.789349320391816,2.7621917914586653,2.8165068493249663,2.0,3.0,3.0,1.0,4.5,3.0,3.0,4.0,2046.0
2008,Single-person household,Rural regions,2.991041898274793,2.948502428033459,3.033581368516127,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,933.0
2008,Couple without children,Urban regions,3.828860776710434,3.8000716223898947,3.857649931030973,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,2463.0
2008,Couple without children,Rural regions,4.048625977979684,4.006596205550509,4.090655750408859,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1267.0
2008,Single parent,Urban regions,3.58224767716315,3.5165732215684793,3.647922132757821,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,432.0
2008,Single parent,Rural regions,4.077843422264175,3.9855665288191107,4.17012031570924,3.0,4.0,5.0,2.0,8.0,4.0,4.0,4.0,249.0
2008,Couple with children,Urban regions,4.691981791308059,4.6589699630154096,4.724993619600709,4.0,4.0,6.0,2.0,9.0,4.0,3.0,4.0,2126.0
2008,Couple with children,Rural regions,5.079498055155979,5.030585312432373,5.128410797879586,4.0,5.0,6.0,2.0,9.0,5.0,5.0,5.0,1128.0
2008,Multi-generational household,Urban regions,4.6253646214127855,4.378235939374534,4.872493303451037,3.0,4.0,6.0,2.0,10.0,4.0,2.0,4.0249999999999995,42.0
2008,Multi-generational household,Rural regions,5.570987795360574,5.251650440831114,5.890325149890034,4.0,5.0,6.8825946270416765,3.0,11.206486567604191,5.0,4.0,5.0,37.0
2008,Other Combinations,Urban regions,4.230200671762737,4.015900963906114,4.44450037961936,3.0,4.0,5.0,1.0,7.0,4.0,3.0,5.0,48.0
2008,Other Combinations,Rural regions,,,,,,,,,,,,
2009,Single-person household,Urban regions,2.8399357766095528,2.8116466832926155,2.86822486992649,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,1959.0
2009,Single-person household,Rural regions,3.0530339178387766,3.0070748579987883,3.098992977678765,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,884.0
2009,Couple without children,Urban regions,3.8857181399937235,3.854424272043539,3.917012007943908,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,2305.0
2009,Couple without children,Rural regions,4.118843247988875,4.076394406341556,4.161292089636194,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1241.0
2009,Single parent,Urban regions,3.5911664690949014,3.5269787840540268,3.655354154135776,3.0,3.0,4.0,2.0,5.5,3.0,3.0,3.0,394.0
2009,Single parent,Rural regions,4.051145890851064,3.961080584682915,4.141211197019214,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,236.0
2009,Couple with children,Urban regions,4.70956855749271,4.674550992980163,4.7445861220052565,3.0,4.0,6.0,2.0,10.5,4.0,3.0,4.0,1930.0
2009,Couple with children,Rural regions,5.0132993972222435,4.9632347240578305,5.0633640703866565,4.0,5.0,6.0,2.0,9.0,5.0,5.0,5.0,1071.0
2009,Multi-generational household,Urban regions,4.729903997907149,4.45973286827767,5.000075127536628,3.8322855517675976,4.2534560407284125,6.0,2.0,9.251571672348604,4.0,2.0,4.0,33.0
2009,Multi-generational household,Rural regions,5.23009208964323,4.905507822534063,5.554676356752396,4.0,5.0,6.0,3.0,9.0,5.0,4.0,6.0,32.0
2009,Other Combinations,Urban regions,4.263661516336301,4.053976988710077,4.4733460439625246,3.0,4.0,5.501686950504205,2.0,9.0,4.0,3.0,5.0,45.0
2009,Other Combinations,Rural regions,,,,,,,,,,,,
2010,Single-person household,Urban regions,2.9149095033959656,2.8848760994430402,2.944942907348891,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,1850.0
2010,Single-person household,Rural regions,3.069727651760266,3.0231749141286364,3.1162803893918958,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,842.0
2010,Couple without children,Urban regions,3.87452323121208,3.8443962168934513,3.904650245530709,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,2209.0
2010,Couple without children,Rural regions,4.099874987182568,4.056340661652006,4.143409312713131,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1155.0
2010,Single parent,Urban regions,3.538474839012921,3.504366848981926,3.5725828290439154,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1202.0
2010,Single parent,Rural regions,3.9605641215506604,3.9080313636071287,4.013096879494192,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,645.0
2010,Couple with children,Urban regions,4.661630432626127,4.637145183032663,4.68611568221959,3.0,4.0,6.0,1.0,10.5,4.0,4.0,4.0,3698.0
2010,Couple with children,Rural regions,5.038843390024038,5.002476082627472,5.075210697420604,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2008.0
2010,Multi-generational household,Urban regions,5.511222614468866,5.241264225895878,5.781181003041854,4.0,6.0,7.0,2.0,10.0,6.0,5.0,8.0,53.0
2010,Multi-generational household,Rural regions,6.105174682770326,5.814704271585819,6.395645093954834,5.0,5.286764406710675,8.0,2.0,10.0,5.0,2.0,5.0,48.0
2010,Other Combinations,Urban regions,4.629204212049138,4.312683336938599,4.945725087159677,3.0,4.0,6.854888482809537,2.0,8.0,4.0,1.9749999999999943,5.0,40.0
2010,Other Combinations,Rural regions,,,,,,,,,,,,
2011,Single-person household,Urban regions,2.821816826548986,2.7969011126151058,2.846732540482866,2.0,3.0,3.0,1.0,4.5,3.0,3.0,4.0,2403.0
2011,Single-person household,Rural regions,3.0509048057043473,3.0102836427117565,3.091525968696938,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1131.0
2011,Couple without children,Urban regions,3.870249838422699,3.84340862665593,3.897091050189468,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,2765.0
2011,Couple without children,Rural regions,4.172937239605412,4.135374208548295,4.210500270662529,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1606.0
2011,Single parent,Urban regions,3.56745391680387,3.5349837809660554,3.599924052641685,3.0,3.0,4.0,2.0,5.5,3.0,3.0,3.0,1499.0
2011,Single parent,Rural regions,3.893183447815625,3.845361883974637,3.941005011656613,3.0,4.0,4.0,1.5,5.5,4.0,4.0,5.0,806.0
2011,Couple with children,Urban regions,4.725928404264444,4.701459039167316,4.750397769361571,4.0,4.0,6.0,2.0,9.0,4.0,3.0,4.0,3935.0
2011,Couple with children,Rural regions,5.082703861904116,5.04693886769068,5.118468856117551,4.0,5.0,6.0,2.0,9.0,5.0,5.0,5.0,2229.0
2011,Multi-generational household,Urban regions,5.034016466713327,4.83763213162993,5.230400801796724,4.0,5.0,6.0,2.0,9.0,5.0,4.0,5.0,64.0
2011,Multi-generational household,Rural regions,5.357115879138113,5.138033600022271,5.576198158253955,4.0,5.0,7.0,2.0,11.5,5.0,4.0,6.0,56.0
2011,Other Combinations,Urban regions,4.2689157853802335,4.042660910862178,4.495170659898289,3.0,3.0,6.0,2.0,8.0,3.0,1.0,3.0,62.0
2011,Other Combinations,Rural regions,4.125508338549622,3.8392297721673985,4.411786904931845,3.0,4.0,5.0,2.0,8.0,4.0,3.0,5.0,38.0
2012,Single-person household,Urban regions,2.825402218175761,2.8006542510869896,2.8501501852645323,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2464.0
2012,Single-person household,Rural regions,3.0027933444629618,2.963871757739389,3.0417149311865344,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1217.0
2012,Couple without children,Urban regions,3.904326144923452,3.876806129840732,3.931846160006172,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,2770.0
2012,Couple without children,Rural regions,4.2061092474973325,4.170251441391504,4.241967053603161,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1676.0
2012,Single parent,Urban regions,3.5737907289525808,3.540444686050769,3.6071367718543925,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1397.0
2012,Single parent,Rural regions,3.920231381474206,3.870933212899806,3.9695295500486054,3.0,4.0,4.0,1.5,5.5,4.0,4.0,5.0,782.0
2012,Couple with children,Urban regions,4.733490756448755,4.708192797691779,4.758788715205731,4.0,4.0,6.0,1.0,9.0,4.0,3.0,4.0,3677.0
2012,Couple with children,Rural regions,5.078579598273132,5.042314231924658,5.114844964621605,4.0,5.0,6.0,2.0,9.0,5.0,5.0,5.0,2093.0
2012,Multi-generational household,Urban regions,5.685999503981644,5.278888664117312,6.093110343845976,4.0,5.0,7.0,2.0,11.5,5.0,4.0,6.0,59.0
2012,Multi-generational household,Rural regions,5.855845647047362,5.5830602138786585,6.128631080216065,4.0,5.0,7.0,2.0,11.5,5.0,3.0,5.0,60.0
2012,Other Combinations,Urban regions,4.2788476250580585,4.05841807582265,4.499277174293467,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,57.0
2012,Other Combinations,Rural regions,4.234697082696766,4.0289386181322895,4.440455547261242,3.0,4.0,5.0,2.0,8.0,4.0,3.0,5.0,41.0
2013,Single-person household,Urban regions,2.8424565099680588,2.817706121813557,2.8672068981225607,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2623.0
2013,Single-person household,Rural regions,3.032542964950007,2.9928291497455763,3.0722567801544374,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1216.0
2013,Couple without children,Urban regions,3.920103914874622,3.89346732052865,3.946740509220594,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,2965.0
2013,Couple without children,Rural regions,4.201627051494803,4.166784833520451,4.236469269469156,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1674.0
2013,Single parent,Urban regions,3.562071148390101,3.5300513785316885,3.5940909182485137,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1478.0
2013,Single parent,Rural regions,3.8963606533762607,3.847822420066869,3.9448988866856523,3.0,4.0,4.848868129176777,1.0,7.622170322941943,4.0,4.0,5.0,767.0
2013,Couple with children,Urban regions,4.668470785090743,4.645723042934015,4.691218527247471,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,4423.0
2013,Couple with children,Rural regions,5.029912067065185,4.994358861862132,5.065465272268238,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2216.0
2013,Multi-generational household,Urban regions,4.832935602927292,4.629700865028574,5.03617034082601,3.0,4.723484563803229,6.0,2.0,10.5,4.0,3.0,5.0,77.0
2013,Multi-generational household,Rural regions,5.016684510777169,4.7953789483045535,5.237990073249784,3.0,5.0,6.0,2.0,10.5,5.0,4.0,6.0249999999999995,68.0
2013,Other Combinations,Urban regions,3.878102146480035,3.779310210926839,3.976894082033231,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,260.0
2013,Other Combinations,Rural regions,3.937287802752035,3.783725600602323,4.090850004901747,3.0,3.0,5.0,2.0,8.0,3.0,2.0,3.0,95.0
2014,Single-person household,Urban regions,2.8664110949415362,2.840359463551814,2.8924627263312583,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2421.0
2014,Single-person household,Rural regions,3.043001860944134,3.002425423926558,3.08357829796171,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1138.0
2014,Couple without children,Urban regions,3.9417992438041685,3.913589377865344,3.970009109742993,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,2738.0
2014,Couple without children,Rural regions,4.194056119926604,4.157012197571791,4.231100042281418,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1613.0
2014,Single parent,Urban regions,3.533924013391208,3.5005363134973635,3.5673117132850525,3.0,3.0,4.0,2.0,5.5,3.0,3.0,3.0,1181.0
2014,Single parent,Rural regions,3.9438212533817545,3.8875003834328186,4.000142123330691,3.0,3.0,5.0,2.0,8.0,3.0,2.0,3.0,633.0
2014,Couple with children,Urban regions,4.677724890679467,4.65337733236549,4.702072448993444,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,3770.0
2014,Couple with children,Rural regions,5.1219223344465306,5.082696420209705,5.161148248683356,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,1924.0
2014,Multi-generational household,Urban regions,5.38571958775558,5.170302236995874,5.601136938515286,4.0,5.0,6.4296468850698165,2.0,10.0,5.0,4.0,5.0249999999999995,69.0
2014,Multi-generational household,Rural regions,4.537122651573222,4.329688308639003,4.744556994507441,3.0,4.0,6.0,2.0,10.5,4.0,3.0,5.0,54.0
2014,Other Combinations,Urban regions,3.9682227633515046,3.8536109057400116,4.0828346209629975,3.0,4.0,4.0,2.0,5.5,4.0,4.0,5.0,189.0
2014,Other Combinations,Rural regions,4.281625213561959,4.078491561785569,4.48475886533835,3.0,4.0,5.0,2.0,8.0,4.0,3.0,5.0,72.0
2015,Single-person household,Urban regions,2.87157678534491,2.845219480016733,2.897934090673087,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2453.0
2015,Single-person household,Rural regions,3.0809565963741825,3.039611781391873,3.122301411356492,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1169.0
2015,Couple without children,Urban regions,3.9263629803060645,3.8995810378067386,3.9531449228053903,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,2778.0
2015,Couple without children,Rural regions,4.254576133664847,4.214448996962938,4.294703270366757,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1596.0
2015,Single parent,Urban regions,3.573154972888282,3.5375853289988703,3.608724616777694,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1121.0
2015,Single parent,Rural regions,4.083539862979398,4.023657296644095,4.143422429314701,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,587.0
2015,Couple with children,Urban regions,4.6887405263764474,4.664171711603154,4.713309341149741,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,3739.0
2015,Couple with children,Rural regions,5.012220432112023,4.975503529729367,5.048937334494679,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,1913.0
2015,Multi-generational household,Urban regions,5.405813482933825,5.232628158666701,5.578998807200948,4.0,5.0,6.646715635539552,1.0,10.0,5.0,4.0,5.0,81.0
2015,Multi-generational household,Rural regions,4.403309046769229,4.1981167545764455,4.608501338962012,3.0,4.0,6.0,1.0,10.5,4.0,3.0,5.0,59.0
2015,Other Combinations,Urban regions,3.655439843936786,3.5419741419613207,3.7689055459122516,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,186.0
2015,Other Combinations,Rural regions,4.0190114686675456,3.8137193431266385,4.224303594208453,3.0,3.0,5.0,2.0,8.0,3.0,2.0,3.0,65.0
2016,Single-person household,Urban regions,2.863616222823248,2.837731255845853,2.8895011898006424,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2599.0
2016,Single-person household,Rural regions,3.140591542926366,3.098567554554098,3.1826155312986346,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1197.0
2016,Couple without children,Urban regions,3.9702191796748143,3.9411088691311678,3.999329490218461,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,2611.0
2016,Couple without children,Rural regions,4.319843513116326,4.279292801228875,4.360394225003777,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1547.0
2016,Single parent,Urban regions,3.6309678854571916,3.59392641199619,3.6680093589181935,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1116.0
2016,Single parent,Rural regions,4.051607604912545,3.992259717538324,4.110955492286765,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,589.0
2016,Couple with children,Urban regions,4.658186488250864,4.634410395849829,4.681962580651899,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,4118.0
2016,Couple with children,Rural regions,5.046924014651274,5.011901722585745,5.0819463067168025,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2080.0
2016,Multi-generational household,Urban regions,5.31478096792965,5.138444460252261,5.491117475607039,4.0,5.0,6.0,1.0,9.0,5.0,4.0,5.0,90.0
2016,Multi-generational household,Rural regions,4.526215330401055,4.305518584309393,4.746912076492716,3.0,4.0,6.0,1.0,10.5,4.0,2.9749999999999943,5.0,56.0
2016,Other Combinations,Urban regions,3.7917012157694665,3.7083930726990024,3.8750093588399306,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,270.0
2016,Other Combinations,Rural regions,3.792538495477785,3.6416122856169078,3.9434647053386622,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,114.0
2017,Single-person household,Urban regions,2.892150430132621,2.8670388257499733,2.917262034515269,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2888.0
2017,Single-person household,Rural regions,3.097397870767741,3.058737721519259,3.136058020016223,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1394.0
2017,Couple without children,Urban regions,3.962598386844538,3.935914205985807,3.989282567703269,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,2964.0
2017,Couple without children,Rural regions,4.3428399084876155,4.305425020562861,4.38025479641237,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1747.0
2017,Single parent,Urban regions,3.669562639930344,3.6307495571742905,3.708375722686397,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1162.0
2017,Single parent,Rural regions,4.120648589924228,4.06121341625649,4.180083763591965,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,598.0
2017,Couple with children,Urban regions,4.645836057701045,4.6228494139132,4.66882270148889,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,4513.0
2017,Couple with children,Rural regions,4.999833538835648,4.9669605755033714,5.032706502167924,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2311.0
2017,Multi-generational household,Urban regions,5.40918093332261,5.230629254637938,5.587732612007283,4.0,5.0,6.0,2.0,9.0,5.0,5.0,5.0,107.0
2017,Multi-generational household,Rural regions,5.675815574880087,5.44829506539249,5.903336084367683,4.0,6.0,7.0,1.0,11.5,6.0,5.0,8.0,56.0
2017,Other Combinations,Urban regions,3.963621299680638,3.8864308767181277,4.040811722643148,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,357.0
2017,Other Combinations,Rural regions,4.777595526141542,4.612159740723489,4.9430313115595945,3.0,4.0,6.0,1.0,10.5,4.0,2.0,5.0,157.0
2018,Single-person household,Urban regions,2.979382917312089,2.954422749213858,3.00434308541032,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2943.0
2018,Single-person household,Rural regions,3.17346346545472,3.134729725139225,3.212197205770215,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1338.0
2018,Couple without children,Urban regions,3.9830210196856686,3.95650264089186,4.009539398479477,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,2921.0
2018,Couple without children,Rural regions,4.346901973119926,4.309359521793209,4.3844444244466425,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1703.0
2018,Single parent,Urban regions,3.6332841972646195,3.59713948901779,3.669428905511449,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1182.0
2018,Single parent,Rural regions,3.978572723268857,3.9165360843746635,4.0406093621630506,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,555.0
2018,Couple with children,Urban regions,4.693039789540907,4.6693990839468835,4.716680495134931,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,4314.0
2018,Couple with children,Rural regions,5.095223089166057,5.058483832900355,5.131962345431758,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2137.0
2018,Multi-generational household,Urban regions,4.932053640342017,4.768344778894711,5.0957625017893236,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,113.0
2018,Multi-generational household,Rural regions,5.20156525308713,4.965926907936125,5.437203598238136,4.0,5.0,6.486592693250295,2.0,10.216481733125738,5.0,4.0,6.0,47.0
2018,Other Combinations,Urban regions,3.9308374745445644,3.8421784796198453,4.019496469469283,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,291.0
2018,Other Combinations,Rural regions,5.047799057587107,4.863237286911647,5.232360828262567,3.0,5.0,6.0,1.0,10.5,5.0,4.0,6.0,116.0
2019,Single-person household,Urban regions,2.964768301373598,2.939572241273641,2.9899643614735547,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,2884.0
2019,Single-person household,Rural regions,3.177733327975466,3.138252063347685,3.2172145926032467,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1337.0
2019,Couple without children,Urban regions,4.0175799089655815,3.9918430938059255,4.043316724125237,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,3195.0
2019,Couple without children,Rural regions,4.382012769803424,4.345102665959189,4.418922873647659,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1828.0
2019,Single parent,Urban regions,3.6392745379121463,3.5989991779206094,3.679549897903683,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1080.0
2019,Single parent,Rural regions,4.036653812374379,3.975130757703947,4.098176867044811,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,522.0
2019,Couple with children,Urban regions,4.67602795128454,4.652841080055836,4.699214822513245,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,4346.0
2019,Couple with children,Rural regions,5.129480807446335,5.093464755588204,5.165496859304465,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2127.0
2019,Multi-generational household,Urban regions,5.127621176131588,4.947099285735166,5.30814306652801,4.0,5.0,6.0,2.0,9.0,5.0,4.0,6.0,92.0
