year,quintil_oecd_hh,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,1st Quintile,Urban regions,Inexpensive,0.29999,191,746,0.26709,0.33290
1995,1st Quintile,Urban regions,Reasonable,0.40238,315,746,0.36717,0.43760
1995,1st Quintile,Urban regions,Slightly Expensive,0.18338,156,746,0.15559,0.21117
1995,1st Quintile,Urban regions,Too Expensive,0.04411,47,746,0.02936,0.05885
1995,1st Quintile,Rural regions,Inexpensive,0.22765,73,318,0.18149,0.27381
1995,1st Quintile,Rural regions,Reasonable,0.42311,146,318,0.36873,0.47750
1995,1st Quintile,Rural regions,Slightly Expensive,0.24630,99,318,0.19887,0.29373
1995,2nd Quintile,Urban regions,Very Inexpensive,0.08149,49,687,0.06102,0.10196
1995,2nd Quintile,Urban regions,Inexpensive,0.28870,187,687,0.25479,0.32261
1995,2nd Quintile,Urban regions,Reasonable,0.44749,310,687,0.41028,0.48470
1995,2nd Quintile,Urban regions,Slightly Expensive,0.14796,108,687,0.12139,0.17453
1995,2nd Quintile,Urban regions,Too Expensive,0.03436,33,687,0.02073,0.04799
1995,2nd Quintile,Rural regions,Inexpensive,0.17086,57,282,0.12685,0.21487
1995,2nd Quintile,Rural regions,Reasonable,0.49259,153,282,0.43414,0.55105
1995,2nd Quintile,Rural regions,Slightly Expensive,0.21923,72,282,0.17086,0.26761
1995,3rd Quintile,Urban regions,Very Inexpensive,0.09781,54,565,0.07330,0.12233
1995,3rd Quintile,Urban regions,Inexpensive,0.32398,175,565,0.28535,0.36260
1995,3rd Quintile,Urban regions,Reasonable,0.43103,252,565,0.39015,0.47190
1995,3rd Quintile,Urban regions,Slightly Expensive,0.12138,84,565,0.09443,0.14834
1995,3rd Quintile,Rural regions,Inexpensive,0.27917,58,213,0.21879,0.33956
1995,3rd Quintile,Rural regions,Reasonable,0.47108,116,213,0.40389,0.53828
1995,3rd Quintile,Rural regions,Slightly Expensive,0.12497,39,213,0.08045,0.16948
1995,4th Quintile,Urban regions,Very Inexpensive,0.13164,66,500,0.10198,0.16131
1995,4th Quintile,Urban regions,Inexpensive,0.28495,143,500,0.24535,0.32456
1995,4th Quintile,Urban regions,Reasonable,0.43310,224,500,0.38963,0.47658
1995,4th Quintile,Urban regions,Slightly Expensive,0.13410,67,500,0.10420,0.16399
1995,4th Quintile,Rural regions,Inexpensive,0.28171,49,123,0.20188,0.36153
1995,4th Quintile,Rural regions,Reasonable,0.40055,74,123,0.31360,0.48750
1995,5th Quintile,Urban regions,Very Inexpensive,0.13346,48,383,0.09936,0.16756
1995,5th Quintile,Urban regions,Inexpensive,0.30495,119,383,0.25878,0.35112
1995,5th Quintile,Urban regions,Reasonable,0.40526,161,383,0.35602,0.45449
1995,5th Quintile,Urban regions,Slightly Expensive,0.13679,55,383,0.10233,0.17125
1995,5th Quintile,Rural regions,Reasonable,0.36762,33,33,0.20056,0.53467
1996,1st Quintile,Urban regions,Very Inexpensive,0.09099,52,744,0.07031,0.11167
1996,1st Quintile,Urban regions,Inexpensive,0.29234,198,744,0.25964,0.32505
1996,1st Quintile,Urban regions,Reasonable,0.40237,325,744,0.36711,0.43763
1996,1st Quintile,Urban regions,Slightly Expensive,0.18333,169,744,0.15551,0.21115
1996,1st Quintile,Rural regions,Inexpensive,0.16751,63,307,0.12567,0.20935
1996,1st Quintile,Rural regions,Reasonable,0.49034,157,307,0.43432,0.54635
1996,1st Quintile,Rural regions,Slightly Expensive,0.21135,87,307,0.16560,0.25709
1996,2nd Quintile,Urban regions,Very Inexpensive,0.07188,41,618,0.05150,0.09226
1996,2nd Quintile,Urban regions,Inexpensive,0.29705,175,618,0.26099,0.33311
1996,2nd Quintile,Urban regions,Reasonable,0.43343,272,618,0.39433,0.47253
1996,2nd Quintile,Urban regions,Slightly Expensive,0.16724,130,618,0.13779,0.19669
1996,2nd Quintile,Rural regions,Inexpensive,0.23001,62,265,0.17924,0.28078
1996,2nd Quintile,Rural regions,Reasonable,0.49695,133,265,0.43663,0.55726
1996,2nd Quintile,Rural regions,Slightly Expensive,0.20228,70,265,0.15382,0.25074
1996,3rd Quintile,Urban regions,Very Inexpensive,0.08970,52,554,0.06588,0.11352
1996,3rd Quintile,Urban regions,Inexpensive,0.31644,158,554,0.27768,0.35521
1996,3rd Quintile,Urban regions,Reasonable,0.40887,249,554,0.36789,0.44984
1996,3rd Quintile,Urban regions,Slightly Expensive,0.15691,95,554,0.12660,0.18723
1996,3rd Quintile,Rural regions,Inexpensive,0.32550,68,219,0.26330,0.38770
1996,3rd Quintile,Rural regions,Reasonable,0.41463,114,219,0.34923,0.48003
1996,3rd Quintile,Rural regions,Slightly Expensive,0.14061,37,219,0.09446,0.18675
1996,4th Quintile,Urban regions,Very Inexpensive,0.12651,58,500,0.09734,0.15568
1996,4th Quintile,Urban regions,Inexpensive,0.31630,153,500,0.27550,0.35710
1996,4th Quintile,Urban regions,Reasonable,0.39145,211,500,0.34863,0.43428
1996,4th Quintile,Urban regions,Slightly Expensive,0.14638,78,500,0.11536,0.17739
1996,4th Quintile,Rural regions,Inexpensive,0.24645,36,112,0.16628,0.32662
1996,4th Quintile,Rural regions,Reasonable,0.47805,76,112,0.38513,0.57098
1996,5th Quintile,Urban regions,Very Inexpensive,0.13456,50,370,0.09974,0.16938
1996,5th Quintile,Urban regions,Inexpensive,0.27892,99,370,0.23316,0.32468
1996,5th Quintile,Urban regions,Reasonable,0.39341,154,370,0.34357,0.44326
1996,5th Quintile,Urban regions,Slightly Expensive,0.18144,67,370,0.14212,0.22076
1996,5th Quintile,Rural regions,Reasonable,0.46534,44,44,0.31625,0.61443
1997,1st Quintile,Urban regions,Very Inexpensive,0.07219,47,724,0.05333,0.09106
1997,1st Quintile,Urban regions,Inexpensive,0.24243,160,724,0.21119,0.27367
1997,1st Quintile,Urban regions,Reasonable,0.43246,311,724,0.39634,0.46857
1997,1st Quintile,Urban regions,Slightly Expensive,0.22259,166,724,0.19227,0.25291
1997,1st Quintile,Urban regions,Too Expensive,0.03033,40,724,0.01783,0.04283
1997,1st Quintile,Rural regions,Inexpensive,0.20836,63,277,0.16044,0.25627
1997,1st Quintile,Rural regions,Reasonable,0.44192,138,277,0.38333,0.50051
1997,1st Quintile,Rural regions,Slightly Expensive,0.20025,76,277,0.15304,0.24747
1997,2nd Quintile,Urban regions,Very Inexpensive,0.08679,41,635,0.06487,0.10870
1997,2nd Quintile,Urban regions,Inexpensive,0.26714,157,635,0.23270,0.30158
1997,2nd Quintile,Urban regions,Reasonable,0.43863,288,635,0.40001,0.47726
1997,2nd Quintile,Urban regions,Slightly Expensive,0.16653,118,635,0.13753,0.19553
1997,2nd Quintile,Urban regions,Too Expensive,0.04091,31,635,0.02549,0.05633
1997,2nd Quintile,Rural regions,Inexpensive,0.21245,57,266,0.16320,0.26170
1997,2nd Quintile,Rural regions,Reasonable,0.52523,151,266,0.46511,0.58536
1997,2nd Quintile,Rural regions,Slightly Expensive,0.15580,58,266,0.11213,0.19947
1997,3rd Quintile,Urban regions,Very Inexpensive,0.10090,54,552,0.07575,0.12605
1997,3rd Quintile,Urban regions,Inexpensive,0.26659,150,552,0.22967,0.30351
1997,3rd Quintile,Urban regions,Reasonable,0.44668,254,552,0.40517,0.48820
1997,3rd Quintile,Urban regions,Slightly Expensive,0.16218,94,552,0.13140,0.19296
1997,3rd Quintile,Rural regions,Inexpensive,0.23850,49,204,0.17988,0.29713
1997,3rd Quintile,Rural regions,Reasonable,0.46972,117,204,0.40107,0.53838
1997,3rd Quintile,Rural regions,Slightly Expensive,0.16701,38,204,0.11570,0.21832
1997,4th Quintile,Urban regions,Very Inexpensive,0.12615,58,497,0.09693,0.15537
1997,4th Quintile,Urban regions,Inexpensive,0.27844,135,497,0.23899,0.31789
1997,4th Quintile,Urban regions,Reasonable,0.41262,219,497,0.36930,0.45595
1997,4th Quintile,Urban regions,Slightly Expensive,0.16943,85,497,0.13641,0.20244
1997,4th Quintile,Rural regions,Inexpensive,0.25481,43,110,0.17300,0.33661
1997,4th Quintile,Rural regions,Reasonable,0.42861,67,110,0.33570,0.52151
1997,5th Quintile,Urban regions,Inexpensive,0.22048,84,311,0.17433,0.26663
1997,5th Quintile,Urban regions,Reasonable,0.47831,167,311,0.42271,0.53392
1997,5th Quintile,Urban regions,Slightly Expensive,0.18640,60,311,0.14305,0.22975
1997,5th Quintile,Rural regions,Reasonable,0.42179,37,37,0.26047,0.58311
1998,1st Quintile,Urban regions,Very Inexpensive,0.07829,57,838,0.06009,0.09649
1998,1st Quintile,Urban regions,Inexpensive,0.24185,186,838,0.21284,0.27086
1998,1st Quintile,Urban regions,Reasonable,0.39630,345,838,0.36316,0.42943
1998,1st Quintile,Urban regions,Slightly Expensive,0.24831,214,838,0.21904,0.27758
1998,1st Quintile,Urban regions,Too Expensive,0.03526,36,838,0.02276,0.04775
1998,1st Quintile,Rural regions,Inexpensive,0.23343,89,330,0.18772,0.27914
1998,1st Quintile,Rural regions,Reasonable,0.43171,153,330,0.37819,0.48523
1998,1st Quintile,Rural regions,Slightly Expensive,0.20977,88,330,0.16578,0.25377
1998,2nd Quintile,Urban regions,Very Inexpensive,0.06959,39,667,0.05027,0.08892
1998,2nd Quintile,Urban regions,Inexpensive,0.27029,171,667,0.23656,0.30402
1998,2nd Quintile,Urban regions,Reasonable,0.45054,310,667,0.41275,0.48832
1998,2nd Quintile,Urban regions,Slightly Expensive,0.19126,147,667,0.16139,0.22113
1998,2nd Quintile,Rural regions,Inexpensive,0.22926,66,272,0.17921,0.27930
1998,2nd Quintile,Rural regions,Reasonable,0.50586,152,272,0.44633,0.56539
1998,2nd Quintile,Rural regions,Slightly Expensive,0.17122,54,272,0.12637,0.21607
1998,3rd Quintile,Urban regions,Very Inexpensive,0.07835,52,586,0.05657,0.10012
1998,3rd Quintile,Urban regions,Inexpensive,0.29578,180,586,0.25880,0.33277
1998,3rd Quintile,Urban regions,Reasonable,0.45345,272,586,0.41310,0.49379
1998,3rd Quintile,Urban regions,Slightly Expensive,0.13523,82,586,0.10752,0.16294
1998,3rd Quintile,Rural regions,Inexpensive,0.26689,57,224,0.20883,0.32495
1998,3rd Quintile,Rural regions,Reasonable,0.43041,110,224,0.36543,0.49540
1998,3rd Quintile,Rural regions,Slightly Expensive,0.21901,57,224,0.16472,0.27329
1998,4th Quintile,Urban regions,Very Inexpensive,0.10340,62,543,0.07777,0.12904
1998,4th Quintile,Urban regions,Inexpensive,0.28979,156,543,0.25159,0.32798
1998,4th Quintile,Urban regions,Reasonable,0.39103,218,543,0.34994,0.43211
1998,4th Quintile,Urban regions,Slightly Expensive,0.19361,107,543,0.16034,0.22687
1998,4th Quintile,Rural regions,Inexpensive,0.21345,43,129,0.14247,0.28444
1998,4th Quintile,Rural regions,Reasonable,0.48979,86,129,0.40319,0.57639
1998,5th Quintile,Urban regions,Very Inexpensive,0.09736,36,382,0.06759,0.12713
1998,5th Quintile,Urban regions,Inexpensive,0.22202,91,382,0.18029,0.26375
1998,5th Quintile,Urban regions,Reasonable,0.44322,166,382,0.39334,0.49310
1998,5th Quintile,Urban regions,Slightly Expensive,0.21668,89,382,0.17532,0.25805
1999,1st Quintile,Urban regions,Very Inexpensive,0.08591,58,826,0.06678,0.10503
1999,1st Quintile,Urban regions,Inexpensive,0.23079,182,826,0.20204,0.25954
1999,1st Quintile,Urban regions,Reasonable,0.42400,360,826,0.39028,0.45772
1999,1st Quintile,Urban regions,Slightly Expensive,0.23204,193,826,0.20324,0.26085
1999,1st Quintile,Urban regions,Too Expensive,0.02726,33,826,0.01615,0.03837
1999,1st Quintile,Rural regions,Inexpensive,0.20515,82,333,0.16172,0.24859
1999,1st Quintile,Rural regions,Reasonable,0.44944,150,333,0.39593,0.50295
1999,1st Quintile,Rural regions,Slightly Expensive,0.25814,101,333,0.21107,0.30521
1999,2nd Quintile,Urban regions,Very Inexpensive,0.10560,56,641,0.08179,0.12941
1999,2nd Quintile,Urban regions,Inexpensive,0.26673,166,641,0.23247,0.30100
1999,2nd Quintile,Urban regions,Reasonable,0.44353,303,641,0.40504,0.48202
1999,2nd Quintile,Urban regions,Slightly Expensive,0.16150,116,641,0.13299,0.19001
1999,2nd Quintile,Rural regions,Inexpensive,0.21303,67,282,0.16515,0.26090
1999,2nd Quintile,Rural regions,Reasonable,0.46041,146,282,0.40213,0.51869
1999,2nd Quintile,Rural regions,Slightly Expensive,0.22296,69,282,0.17429,0.27163
1999,3rd Quintile,Urban regions,Very Inexpensive,0.09837,48,562,0.07373,0.12301
1999,3rd Quintile,Urban regions,Inexpensive,0.25474,155,562,0.21868,0.29080
1999,3rd Quintile,Urban regions,Reasonable,0.44258,251,562,0.40148,0.48368
1999,3rd Quintile,Urban regions,Slightly Expensive,0.18391,108,562,0.15185,0.21597
1999,3rd Quintile,Rural regions,Inexpensive,0.26795,60,201,0.20657,0.32934
1999,3rd Quintile,Rural regions,Reasonable,0.48703,108,201,0.41776,0.55631
1999,3rd Quintile,Rural regions,Slightly Expensive,0.13524,33,201,0.08785,0.18264
1999,4th Quintile,Urban regions,Very Inexpensive,0.09555,50,491,0.06952,0.12158
1999,4th Quintile,Urban regions,Inexpensive,0.28085,133,491,0.24106,0.32064
1999,4th Quintile,Urban regions,Reasonable,0.43911,226,491,0.39517,0.48305
1999,4th Quintile,Urban regions,Slightly Expensive,0.17317,82,491,0.13967,0.20668
1999,4th Quintile,Rural regions,Inexpensive,0.24160,36,135,0.16912,0.31408
1999,4th Quintile,Rural regions,Reasonable,0.34550,61,135,0.26498,0.42602
1999,4th Quintile,Rural regions,Slightly Expensive,0.32155,38,135,0.24247,0.40063
1999,5th Quintile,Urban regions,Inexpensive,0.19825,85,329,0.15510,0.24139
1999,5th Quintile,Urban regions,Reasonable,0.47202,164,329,0.41799,0.52605
1999,5th Quintile,Urban regions,Slightly Expensive,0.22047,80,329,0.17560,0.26533
2000,1st Quintile,Urban regions,Very Inexpensive,0.06894,77,1298,0.05515,0.08273
2000,1st Quintile,Urban regions,Inexpensive,0.25042,318,1298,0.22684,0.27400
2000,1st Quintile,Urban regions,Reasonable,0.44805,586,1298,0.42098,0.47511
2000,1st Quintile,Urban regions,Slightly Expensive,0.19131,257,1298,0.16990,0.21271
2000,1st Quintile,Urban regions,Too Expensive,0.04129,60,1298,0.03046,0.05212
2000,1st Quintile,Rural regions,Very Inexpensive,0.06679,39,610,0.04696,0.08662
2000,1st Quintile,Rural regions,Inexpensive,0.26981,165,610,0.23456,0.30507
2000,1st Quintile,Rural regions,Reasonable,0.43088,262,610,0.39155,0.47021
2000,1st Quintile,Rural regions,Slightly Expensive,0.21410,144,610,0.18152,0.24668
2000,2nd Quintile,Urban regions,Very Inexpensive,0.07042,68,1107,0.05534,0.08549
2000,2nd Quintile,Urban regions,Inexpensive,0.27568,314,1107,0.24935,0.30202
2000,2nd Quintile,Urban regions,Reasonable,0.45083,506,1107,0.42150,0.48015
2000,2nd Quintile,Urban regions,Slightly Expensive,0.17647,219,1107,0.15401,0.19894
2000,2nd Quintile,Rural regions,Very Inexpensive,0.09606,48,484,0.06978,0.12234
2000,2nd Quintile,Rural regions,Inexpensive,0.26768,136,484,0.22820,0.30717
2000,2nd Quintile,Rural regions,Reasonable,0.47737,224,484,0.43282,0.52191
2000,2nd Quintile,Rural regions,Slightly Expensive,0.13423,76,484,0.10382,0.16463
2000,3rd Quintile,Urban regions,Very Inexpensive,0.07776,70,935,0.06059,0.09493
2000,3rd Quintile,Urban regions,Inexpensive,0.26328,249,935,0.23504,0.29153
2000,3rd Quintile,Urban regions,Reasonable,0.45019,440,935,0.41828,0.48210
2000,3rd Quintile,Urban regions,Slightly Expensive,0.18396,176,935,0.15911,0.20881
2000,3rd Quintile,Rural regions,Very Inexpensive,0.09691,37,356,0.06613,0.12768
2000,3rd Quintile,Rural regions,Inexpensive,0.27190,93,356,0.22562,0.31819
2000,3rd Quintile,Rural regions,Reasonable,0.38359,140,356,0.33300,0.43417
2000,3rd Quintile,Rural regions,Slightly Expensive,0.24300,86,356,0.19839,0.28762
2000,4th Quintile,Urban regions,Very Inexpensive,0.10085,82,799,0.07995,0.12174
2000,4th Quintile,Urban regions,Inexpensive,0.23596,201,799,0.20650,0.26542
2000,4th Quintile,Urban regions,Reasonable,0.45758,372,799,0.42302,0.49215
2000,4th Quintile,Urban regions,Slightly Expensive,0.18004,144,799,0.15338,0.20670
2000,4th Quintile,Rural regions,Very Inexpensive,0.13390,32,243,0.09100,0.17681
2000,4th Quintile,Rural regions,Inexpensive,0.22384,57,243,0.17132,0.27635
2000,4th Quintile,Rural regions,Reasonable,0.42879,110,243,0.36643,0.49114
2000,4th Quintile,Rural regions,Slightly Expensive,0.18229,44,243,0.13364,0.23093
2000,5th Quintile,Urban regions,Very Inexpensive,0.06953,48,606,0.04926,0.08980
2000,5th Quintile,Urban regions,Inexpensive,0.26816,168,606,0.23286,0.30346
2000,5th Quintile,Urban regions,Reasonable,0.43882,270,606,0.39928,0.47836
2000,5th Quintile,Urban regions,Slightly Expensive,0.19526,120,606,0.16367,0.22684
2000,5th Quintile,Rural regions,Reasonable,0.45921,46,46,0.31361,0.60481
2001,1st Quintile,Urban regions,Very Inexpensive,0.05613,64,1205,0.04313,0.06914
2001,1st Quintile,Urban regions,Inexpensive,0.24469,290,1205,0.22041,0.26898
2001,1st Quintile,Urban regions,Reasonable,0.46387,555,1205,0.43570,0.49204
2001,1st Quintile,Urban regions,Slightly Expensive,0.20949,257,1205,0.18651,0.23248
2001,1st Quintile,Urban regions,Too Expensive,0.02581,39,1205,0.01685,0.03477
2001,1st Quintile,Rural regions,Very Inexpensive,0.07554,37,506,0.05249,0.09859
2001,1st Quintile,Rural regions,Inexpensive,0.27628,137,506,0.23727,0.31528
2001,1st Quintile,Rural regions,Reasonable,0.42648,225,506,0.38334,0.46961
2001,1st Quintile,Rural regions,Slightly Expensive,0.18615,107,506,0.15220,0.22010
2001,2nd Quintile,Urban regions,Very Inexpensive,0.07298,65,991,0.05678,0.08918
2001,2nd Quintile,Urban regions,Inexpensive,0.28139,278,991,0.25337,0.30940
2001,2nd Quintile,Urban regions,Reasonable,0.44914,466,991,0.41815,0.48012
2001,2nd Quintile,Urban regions,Slightly Expensive,0.17017,182,991,0.14676,0.19357
2001,2nd Quintile,Rural regions,Very Inexpensive,0.09290,41,453,0.06614,0.11966
2001,2nd Quintile,Rural regions,Inexpensive,0.24471,110,453,0.20508,0.28435
2001,2nd Quintile,Rural regions,Reasonable,0.50048,223,453,0.45439,0.54658
2001,2nd Quintile,Rural regions,Slightly Expensive,0.15373,79,453,0.12048,0.18698
2001,3rd Quintile,Urban regions,Very Inexpensive,0.07705,64,859,0.05921,0.09490
2001,3rd Quintile,Urban regions,Inexpensive,0.24877,224,859,0.21984,0.27769
2001,3rd Quintile,Urban regions,Reasonable,0.48194,418,859,0.44851,0.51538
2001,3rd Quintile,Urban regions,Slightly Expensive,0.17522,153,859,0.14978,0.20065
2001,3rd Quintile,Rural regions,Inexpensive,0.24732,77,279,0.19661,0.29804
2001,3rd Quintile,Rural regions,Reasonable,0.47497,149,279,0.41627,0.53367
2001,3rd Quintile,Rural regions,Slightly Expensive,0.17846,53,279,0.13345,0.22347
2001,4th Quintile,Urban regions,Very Inexpensive,0.09105,69,714,0.06993,0.11217
2001,4th Quintile,Urban regions,Inexpensive,0.26238,197,714,0.23009,0.29468
2001,4th Quintile,Urban regions,Reasonable,0.45939,334,714,0.42281,0.49597
2001,4th Quintile,Urban regions,Slightly Expensive,0.15921,114,714,0.13236,0.18607
2001,4th Quintile,Rural regions,Inexpensive,0.24418,54,193,0.18341,0.30495
2001,4th Quintile,Rural regions,Reasonable,0.44600,96,193,0.37569,0.51631
2001,4th Quintile,Rural regions,Slightly Expensive,0.20731,43,193,0.14997,0.26465
2001,5th Quintile,Urban regions,Very Inexpensive,0.08177,48,557,0.05899,0.10455
2001,5th Quintile,Urban regions,Inexpensive,0.22939,127,557,0.19445,0.26434
2001,5th Quintile,Urban regions,Reasonable,0.46730,274,557,0.42582,0.50877
2001,5th Quintile,Urban regions,Slightly Expensive,0.20305,108,557,0.16961,0.23649
2001,5th Quintile,Rural regions,Reasonable,0.48347,46,46,0.33746,0.62948
2002,1st Quintile,Urban regions,Very Inexpensive,0.05836,60,1081,0.04438,0.07234
2002,1st Quintile,Urban regions,Inexpensive,0.25227,265,1081,0.22637,0.27817
2002,1st Quintile,Urban regions,Reasonable,0.40908,455,1081,0.37976,0.43840
2002,1st Quintile,Urban regions,Slightly Expensive,0.22008,244,1081,0.19537,0.24479
2002,1st Quintile,Urban regions,Too Expensive,0.06021,57,1081,0.04602,0.07440
2002,1st Quintile,Rural regions,Inexpensive,0.25302,138,483,0.21421,0.29183
2002,1st Quintile,Rural regions,Reasonable,0.45992,229,483,0.41542,0.50441
2002,1st Quintile,Rural regions,Slightly Expensive,0.19793,116,483,0.16236,0.23350
2002,2nd Quintile,Urban regions,Very Inexpensive,0.07322,64,882,0.05602,0.09042
2002,2nd Quintile,Urban regions,Inexpensive,0.26111,246,882,0.23210,0.29011
2002,2nd Quintile,Urban regions,Reasonable,0.46093,417,882,0.42802,0.49385
2002,2nd Quintile,Urban regions,Slightly Expensive,0.17895,155,882,0.15364,0.20427
2002,2nd Quintile,Rural regions,Inexpensive,0.24726,102,376,0.20360,0.29093
2002,2nd Quintile,Rural regions,Reasonable,0.47015,194,376,0.41963,0.52066
2002,2nd Quintile,Rural regions,Slightly Expensive,0.19974,80,376,0.15927,0.24020
2002,3rd Quintile,Urban regions,Very Inexpensive,0.07527,59,834,0.05735,0.09319
2002,3rd Quintile,Urban regions,Inexpensive,0.25225,210,834,0.22275,0.28174
2002,3rd Quintile,Urban regions,Reasonable,0.49239,415,834,0.45843,0.52634
2002,3rd Quintile,Urban regions,Slightly Expensive,0.16560,150,834,0.14036,0.19084
2002,3rd Quintile,Rural regions,Inexpensive,0.22188,73,260,0.17128,0.27249
2002,3rd Quintile,Rural regions,Reasonable,0.49319,133,260,0.43230,0.55408
2002,3rd Quintile,Rural regions,Slightly Expensive,0.17016,54,260,0.12440,0.21593
2002,4th Quintile,Urban regions,Very Inexpensive,0.09171,67,697,0.07027,0.11315
2002,4th Quintile,Urban regions,Inexpensive,0.24431,173,697,0.21239,0.27623
2002,4th Quintile,Urban regions,Reasonable,0.46174,341,697,0.42470,0.49878
2002,4th Quintile,Urban regions,Slightly Expensive,0.16321,116,697,0.13575,0.19067
2002,4th Quintile,Rural regions,Inexpensive,0.30704,70,221,0.24609,0.36800
2002,4th Quintile,Rural regions,Reasonable,0.40820,107,221,0.34325,0.47314
2002,4th Quintile,Rural regions,Slightly Expensive,0.19411,44,221,0.14184,0.24637
2002,5th Quintile,Urban regions,Very Inexpensive,0.10197,82,758,0.08042,0.12353
2002,5th Quintile,Urban regions,Inexpensive,0.22657,189,758,0.19675,0.25640
2002,5th Quintile,Urban regions,Reasonable,0.49834,376,758,0.46272,0.53396
2002,5th Quintile,Urban regions,Slightly Expensive,0.15377,111,758,0.12807,0.17947
2002,5th Quintile,Rural regions,Inexpensive,0.27438,33,97,0.18512,0.36364
2002,5th Quintile,Rural regions,Reasonable,0.47335,64,97,0.37347,0.57323
2005,1st Quintile,Urban regions,Very Inexpensive,0.04221,44,1066,0.03013,0.05429
2005,1st Quintile,Urban regions,Inexpensive,0.24998,254,1066,0.22398,0.27599
2005,1st Quintile,Urban regions,Reasonable,0.45231,484,1066,0.42242,0.48220
2005,1st Quintile,Urban regions,Slightly Expensive,0.20273,239,1066,0.17858,0.22687
2005,1st Quintile,Urban regions,Too Expensive,0.05277,45,1066,0.03935,0.06620
2005,1st Quintile,Rural regions,Inexpensive,0.20485,111,451,0.16756,0.24214
2005,1st Quintile,Rural regions,Reasonable,0.48031,236,451,0.43415,0.52647
2005,1st Quintile,Rural regions,Slightly Expensive,0.20869,104,451,0.17114,0.24624
2005,2nd Quintile,Urban regions,Very Inexpensive,0.07017,56,860,0.05308,0.08725
2005,2nd Quintile,Urban regions,Inexpensive,0.23775,195,860,0.20928,0.26622
2005,2nd Quintile,Urban regions,Reasonable,0.48254,424,860,0.44913,0.51596
2005,2nd Quintile,Urban regions,Slightly Expensive,0.17649,154,860,0.15099,0.20198
2005,2nd Quintile,Urban regions,Too Expensive,0.03306,31,860,0.02110,0.04501
2005,2nd Quintile,Rural regions,Very Inexpensive,0.10655,32,350,0.07418,0.13892
2005,2nd Quintile,Rural regions,Inexpensive,0.27661,94,350,0.22968,0.32354
2005,2nd Quintile,Rural regions,Reasonable,0.44652,164,350,0.39436,0.49868
2005,2nd Quintile,Rural regions,Slightly Expensive,0.14934,60,350,0.11194,0.18673
2005,3rd Quintile,Urban regions,Very Inexpensive,0.05529,46,722,0.03860,0.07197
2005,3rd Quintile,Urban regions,Inexpensive,0.26878,188,722,0.23642,0.30114
2005,3rd Quintile,Urban regions,Reasonable,0.49024,366,722,0.45375,0.52673
2005,3rd Quintile,Urban regions,Slightly Expensive,0.16704,122,722,0.13981,0.19426
2005,3rd Quintile,Rural regions,Inexpensive,0.18215,52,224,0.13149,0.23281
2005,3rd Quintile,Rural regions,Reasonable,0.49103,120,224,0.42541,0.55664
2005,3rd Quintile,Rural regions,Slightly Expensive,0.22570,52,224,0.17084,0.28057
2005,4th Quintile,Urban regions,Very Inexpensive,0.06159,38,623,0.04270,0.08049
2005,4th Quintile,Urban regions,Inexpensive,0.22375,144,623,0.19100,0.25650
2005,4th Quintile,Urban regions,Reasonable,0.51639,332,623,0.47711,0.55566
2005,4th Quintile,Urban regions,Slightly Expensive,0.18098,109,623,0.15072,0.21123
2005,4th Quintile,Rural regions,Inexpensive,0.25343,42,177,0.18917,0.31770
2005,4th Quintile,Rural regions,Reasonable,0.46243,96,177,0.38877,0.53610
2005,4th Quintile,Rural regions,Slightly Expensive,0.19225,39,177,0.13403,0.25047
2005,5th Quintile,Urban regions,Very Inexpensive,0.06362,50,661,0.04500,0.08224
2005,5th Quintile,Urban regions,Inexpensive,0.23788,159,661,0.20540,0.27037
2005,5th Quintile,Urban regions,Reasonable,0.52513,342,661,0.48703,0.56323
2005,5th Quintile,Urban regions,Slightly Expensive,0.15917,110,661,0.13126,0.18708
2005,5th Quintile,Rural regions,Reasonable,0.49178,56,56,0.35965,0.62390
2006,1st Quintile,Urban regions,Very Inexpensive,0.04006,49,1122,0.02858,0.05154
2006,1st Quintile,Urban regions,Inexpensive,0.23304,260,1122,0.20829,0.25779
2006,1st Quintile,Urban regions,Reasonable,0.46564,523,1122,0.43644,0.49485
2006,1st Quintile,Urban regions,Slightly Expensive,0.20956,240,1122,0.18573,0.23338
2006,1st Quintile,Urban regions,Too Expensive,0.05170,50,1122,0.03874,0.06466
2006,1st Quintile,Rural regions,Very Inexpensive,0.06341,32,523,0.04251,0.08432
2006,1st Quintile,Rural regions,Inexpensive,0.21693,124,523,0.18157,0.25229
2006,1st Quintile,Rural regions,Reasonable,0.47150,244,523,0.42868,0.51432
2006,1st Quintile,Rural regions,Slightly Expensive,0.21156,123,523,0.17652,0.24659
2006,2nd Quintile,Urban regions,Very Inexpensive,0.07349,65,856,0.05600,0.09098
2006,2nd Quintile,Urban regions,Inexpensive,0.25470,226,856,0.22549,0.28390
2006,2nd Quintile,Urban regions,Reasonable,0.44208,393,856,0.40879,0.47537
2006,2nd Quintile,Urban regions,Slightly Expensive,0.19528,172,856,0.16871,0.22185
2006,2nd Quintile,Rural regions,Inexpensive,0.25518,121,405,0.21267,0.29770
2006,2nd Quintile,Rural regions,Reasonable,0.50416,213,405,0.45540,0.55291
2006,2nd Quintile,Rural regions,Slightly Expensive,0.14849,71,405,0.11381,0.18316
