year,regtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Rural regions,West,Slightly Expensive,0.18124,170,1040,0.15782,0.20467
2010,Rural regions,West,Too Expensive,0.02186,32,1040,0.01297,0.03075
2010,Rural regions,East,Very Inexpensive,0.06593,71,967,0.05028,0.08158
2010,Rural regions,East,Inexpensive,0.23970,232,967,0.21278,0.26662
2010,Rural regions,East,Reasonable,0.45662,437,967,0.42521,0.48804
2010,Rural regions,East,Slightly Expensive,0.19329,177,967,0.16839,0.21820
2010,Rural regions,East,Too Expensive,0.04445,50,967,0.03146,0.05745
2011,Urban regions,West,Very Inexpensive,0.07091,380,4853,0.06369,0.07814
2011,Urban regions,West,Inexpensive,0.23732,1189,4853,0.22535,0.24929
2011,Urban regions,West,Reasonable,0.49321,2290,4853,0.47914,0.50727
2011,Urban regions,West,Slightly Expensive,0.17590,855,4853,0.16519,0.18661
2011,Urban regions,West,Too Expensive,0.02266,139,4853,0.01847,0.02685
2011,Urban regions,East,Very Inexpensive,0.08923,81,995,0.07151,0.10695
2011,Urban regions,East,Inexpensive,0.23525,249,995,0.20888,0.26162
2011,Urban regions,East,Reasonable,0.43952,408,995,0.40867,0.47038
2011,Urban regions,East,Slightly Expensive,0.20755,220,995,0.18234,0.23276
2011,Urban regions,East,Too Expensive,0.02844,37,995,0.01811,0.03878
2011,Rural regions,West,Very Inexpensive,0.09926,131,1326,0.08316,0.11536
2011,Rural regions,West,Inexpensive,0.28533,374,1326,0.26101,0.30964
2011,Rural regions,West,Reasonable,0.41432,576,1326,0.38780,0.44085
2011,Rural regions,West,Slightly Expensive,0.16370,202,1326,0.14378,0.18363
2011,Rural regions,West,Too Expensive,0.03738,43,1326,0.02717,0.04760
2011,Rural regions,East,Very Inexpensive,0.06619,82,1179,0.05199,0.08039
2011,Rural regions,East,Inexpensive,0.24758,259,1179,0.22293,0.27223
2011,Rural regions,East,Reasonable,0.44762,538,1179,0.41922,0.47601
2011,Rural regions,East,Slightly Expensive,0.20753,252,1179,0.18437,0.23069
2011,Rural regions,East,Too Expensive,0.03108,48,1179,0.02117,0.04099
2012,Urban regions,West,Very Inexpensive,0.07220,371,4674,0.06478,0.07962
2012,Urban regions,West,Inexpensive,0.24070,1223,4674,0.22845,0.25296
2012,Urban regions,West,Reasonable,0.49171,2181,4674,0.47737,0.50604
2012,Urban regions,West,Slightly Expensive,0.17016,754,4674,0.15939,0.18093
2012,Urban regions,West,Too Expensive,0.02523,145,4674,0.02073,0.02973
2012,Urban regions,East,Very Inexpensive,0.07851,67,988,0.06173,0.09530
2012,Urban regions,East,Inexpensive,0.28957,282,988,0.26128,0.31787
2012,Urban regions,East,Reasonable,0.38880,402,988,0.35839,0.41921
2012,Urban regions,East,Slightly Expensive,0.21170,206,988,0.18621,0.23719
2012,Urban regions,East,Too Expensive,0.03141,31,988,0.02053,0.04229
2012,Rural regions,West,Very Inexpensive,0.09413,122,1298,0.07824,0.11002
2012,Rural regions,West,Inexpensive,0.29678,391,1298,0.27192,0.32165
2012,Rural regions,West,Reasonable,0.43831,603,1298,0.41130,0.46531
2012,Rural regions,West,Slightly Expensive,0.15361,182,1298,0.13399,0.17323
2012,Rural regions,East,Very Inexpensive,0.06108,65,1206,0.04756,0.07460
2012,Rural regions,East,Inexpensive,0.23380,292,1206,0.20991,0.25770
2012,Rural regions,East,Reasonable,0.47180,562,1206,0.44362,0.49999
2012,Rural regions,East,Slightly Expensive,0.19043,229,1206,0.16826,0.21260
2012,Rural regions,East,Too Expensive,0.04289,58,1206,0.03145,0.05433
2013,Urban regions,West,Very Inexpensive,0.07619,436,5878,0.06941,0.08297
2013,Urban regions,West,Inexpensive,0.25649,1491,5878,0.24532,0.26765
2013,Urban regions,West,Reasonable,0.46622,2678,5878,0.45347,0.47898
2013,Urban regions,West,Slightly Expensive,0.17424,1058,5878,0.16454,0.18394
2013,Urban regions,West,Too Expensive,0.02686,215,5878,0.02272,0.03099
2013,Urban regions,East,Very Inexpensive,0.07314,79,1010,0.05707,0.08921
2013,Urban regions,East,Inexpensive,0.26849,261,1010,0.24115,0.29584
2013,Urban regions,East,Reasonable,0.47298,463,1010,0.44217,0.50379
2013,Urban regions,East,Slightly Expensive,0.15444,175,1010,0.13214,0.17674
2013,Urban regions,East,Too Expensive,0.03094,32,1010,0.02026,0.04163
2013,Rural regions,West,Very Inexpensive,0.08651,138,1585,0.07267,0.10036
2013,Rural regions,West,Inexpensive,0.30702,458,1585,0.28430,0.32973
2013,Rural regions,West,Reasonable,0.46128,713,1585,0.43673,0.48583
2013,Rural regions,West,Slightly Expensive,0.13098,234,1585,0.11437,0.14760
2013,Rural regions,West,Too Expensive,0.01421,42,1585,0.00838,0.02004
2013,Rural regions,East,Very Inexpensive,0.06892,68,1191,0.05453,0.08331
2013,Rural regions,East,Inexpensive,0.25329,268,1191,0.22858,0.27800
2013,Rural regions,East,Reasonable,0.47805,598,1191,0.44967,0.50643
2013,Rural regions,East,Slightly Expensive,0.16892,216,1191,0.14763,0.19021
2013,Rural regions,East,Too Expensive,0.03082,41,1191,0.02100,0.04064
2014,Urban regions,West,Very Inexpensive,0.08235,418,5016,0.07474,0.08996
2014,Urban regions,West,Inexpensive,0.26481,1296,5016,0.25259,0.27702
2014,Urban regions,West,Reasonable,0.45770,2238,5016,0.44392,0.47149
2014,Urban regions,West,Slightly Expensive,0.17117,908,5016,0.16074,0.18159
2014,Urban regions,West,Too Expensive,0.02397,156,5016,0.01974,0.02820
2014,Urban regions,East,Very Inexpensive,0.07591,86,913,0.05872,0.09310
2014,Urban regions,East,Inexpensive,0.28824,247,913,0.25885,0.31764
2014,Urban regions,East,Reasonable,0.41843,403,913,0.38641,0.45044
2014,Urban regions,East,Slightly Expensive,0.19896,177,913,0.17305,0.22487
2014,Rural regions,West,Very Inexpensive,0.09719,133,1372,0.08151,0.11287
2014,Rural regions,West,Inexpensive,0.29720,412,1372,0.27301,0.32140
2014,Rural regions,West,Reasonable,0.45234,629,1372,0.42600,0.47869
2014,Rural regions,West,Slightly Expensive,0.13429,198,1372,0.11624,0.15234
2014,Rural regions,East,Very Inexpensive,0.10382,107,1148,0.08616,0.12147
2014,Rural regions,East,Inexpensive,0.27969,294,1148,0.25371,0.30566
2014,Rural regions,East,Reasonable,0.40667,495,1148,0.37824,0.43510
2014,Rural regions,East,Slightly Expensive,0.17391,204,1148,0.15197,0.19584
2014,Rural regions,East,Too Expensive,0.03592,48,1148,0.02515,0.04669
