year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2022,Couple without children,Urban regions,2139,3.64085,3.53239,3.74932,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2022,Couple without children,Rural regions,684,4.19946,3.99363,4.40530,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Single parent,Urban regions,564,5.20246,4.97079,5.43412,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2022,Single parent,Rural regions,237,4.93640,4.57132,5.30147,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Couple with children,Urban regions,1549,4.42937,4.29467,4.56407,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Couple with children,Rural regions,556,4.59357,4.37721,4.80993,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Multi-generational household,Urban regions,,,,,,,,,,,,
2022,Multi-generational household,Rural regions,,,,,,,,,,,,
2022,Other Combinations,Urban regions,415,4.76028,4.50232,5.01824,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,6.00000
2022,Other Combinations,Rural regions,113,5.71963,5.25653,6.18273,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
