year,bula_h,sex,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Saxony,female,"Yes, strongly limited",0.08914,69,879,0.07029,0.10799
2019,Saxony,female,"Yes, somewhat limited",0.34575,270,879,0.31429,0.37721
2019,Saxony,female,"No, not limited at all",0.56511,540,879,0.53232,0.59790
2019,Saxony-Anhalt,male,"Yes, strongly limited",0.10429,45,454,0.07614,0.13243
2019,Saxony-Anhalt,male,"Yes, somewhat limited",0.31126,116,454,0.26863,0.35390
2019,Saxony-Anhalt,male,"No, not limited at all",0.58445,293,454,0.53907,0.62983
2019,Saxony-Anhalt,female,"Yes, strongly limited",0.11887,48,528,0.09124,0.14651
2019,Saxony-Anhalt,female,"Yes, somewhat limited",0.37047,171,528,0.32924,0.41170
2019,Saxony-Anhalt,female,"No, not limited at all",0.51066,309,528,0.46798,0.55334
2019,Thuringa,male,"Yes, strongly limited",0.10475,39,474,0.07715,0.13235
2019,Thuringa,male,"Yes, somewhat limited",0.24958,112,474,0.21058,0.28858
2019,Thuringa,male,"No, not limited at all",0.64567,323,474,0.60256,0.68878
2019,Thuringa,female,"Yes, strongly limited",0.15689,51,516,0.12547,0.18830
2019,Thuringa,female,"Yes, somewhat limited",0.30480,162,516,0.26504,0.34456
2019,Thuringa,female,"No, not limited at all",0.53831,303,516,0.49526,0.58137
2021,Schleswig-Holstein,male,"Yes, somewhat limited",0.19813,72,388,0.15842,0.23784
2021,Schleswig-Holstein,male,"No, not limited at all",0.74081,316,388,0.69715,0.78447
2021,Schleswig-Holstein,female,"Yes, strongly limited",0.05240,33,437,0.03149,0.07332
2021,Schleswig-Holstein,female,"Yes, somewhat limited",0.23907,98,437,0.19903,0.27910
2021,Schleswig-Holstein,female,"No, not limited at all",0.70853,306,437,0.66587,0.75118
2021,Hamburg,male,"Yes, somewhat limited",0.25336,42,198,0.19262,0.31410
2021,Hamburg,male,"No, not limited at all",0.64743,156,198,0.58071,0.71414
2021,Hamburg,female,"Yes, somewhat limited",0.23086,53,220,0.17505,0.28667
2021,Hamburg,female,"No, not limited at all",0.63236,167,220,0.56850,0.69621
2021,Lower Saxony,male,"Yes, strongly limited",0.06632,58,925,0.05027,0.08236
2021,Lower Saxony,male,"Yes, somewhat limited",0.23712,182,925,0.20970,0.26455
2021,Lower Saxony,male,"No, not limited at all",0.69656,685,925,0.66691,0.72620
2021,Lower Saxony,female,"Yes, strongly limited",0.10848,87,1000,0.08919,0.12776
2021,Lower Saxony,female,"Yes, somewhat limited",0.27578,258,1000,0.24806,0.30349
2021,Lower Saxony,female,"No, not limited at all",0.61575,655,1000,0.58558,0.64591
2021,Bremen,male,"No, not limited at all",0.61424,61,61,0.49107,0.73741
2021,Bremen,female,"No, not limited at all",0.48957,50,50,0.34960,0.62954
2021,North Rhine-Westphalia,male,"Yes, strongly limited",0.08914,144,2053,0.07681,0.10147
2021,North Rhine-Westphalia,male,"Yes, somewhat limited",0.20575,394,2053,0.18826,0.22324
2021,North Rhine-Westphalia,male,"No, not limited at all",0.70512,1515,2053,0.68539,0.72485
2021,North Rhine-Westphalia,female,"Yes, strongly limited",0.10791,195,2170,0.09485,0.12097
2021,North Rhine-Westphalia,female,"Yes, somewhat limited",0.30663,564,2170,0.28722,0.32603
2021,North Rhine-Westphalia,female,"No, not limited at all",0.58546,1411,2170,0.56473,0.60620
2021,Hesse,male,"Yes, somewhat limited",0.20603,137,647,0.17484,0.23722
2021,Hesse,male,"No, not limited at all",0.70914,510,647,0.67412,0.74416
2021,Hesse,female,"Yes, strongly limited",0.10414,48,665,0.08091,0.12738
2021,Hesse,female,"Yes, somewhat limited",0.24197,148,665,0.20940,0.27455
2021,Hesse,female,"No, not limited at all",0.65388,469,665,0.61770,0.69007
2021,"Rhineland-Palatinate, Saarland",male,"Yes, strongly limited",0.08378,40,488,0.05918,0.10839
2021,"Rhineland-Palatinate, Saarland",male,"Yes, somewhat limited",0.26572,99,488,0.22649,0.30495
2021,"Rhineland-Palatinate, Saarland",male,"No, not limited at all",0.65050,349,488,0.60815,0.69285
2021,"Rhineland-Palatinate, Saarland",female,"Yes, strongly limited",0.12046,44,537,0.09290,0.14802
2021,"Rhineland-Palatinate, Saarland",female,"Yes, somewhat limited",0.29390,143,537,0.25533,0.33247
2021,"Rhineland-Palatinate, Saarland",female,"No, not limited at all",0.58564,350,537,0.54394,0.62734
2021,Baden-Wuerttemberg,male,"Yes, strongly limited",0.07030,51,1055,0.05486,0.08573
2021,Baden-Wuerttemberg,male,"Yes, somewhat limited",0.21563,203,1055,0.19080,0.24046
2021,Baden-Wuerttemberg,male,"No, not limited at all",0.71408,801,1055,0.68680,0.74136
2021,Baden-Wuerttemberg,female,"Yes, strongly limited",0.09578,80,1127,0.07859,0.11297
2021,Baden-Wuerttemberg,female,"Yes, somewhat limited",0.25730,239,1127,0.23176,0.28283
2021,Baden-Wuerttemberg,female,"No, not limited at all",0.64693,808,1127,0.61901,0.67484
2021,Bavaria,male,"Yes, strongly limited",0.08297,96,1393,0.06848,0.09747
2021,Bavaria,male,"Yes, somewhat limited",0.19205,258,1393,0.17136,0.21274
2021,Bavaria,male,"No, not limited at all",0.72497,1039,1393,0.70152,0.74843
2021,Bavaria,female,"Yes, strongly limited",0.12710,131,1494,0.11020,0.14399
2021,Bavaria,female,"Yes, somewhat limited",0.23636,342,1494,0.21481,0.25791
2021,Bavaria,female,"No, not limited at all",0.63654,1021,1494,0.61214,0.66094
2021,Berlin,male,"Yes, strongly limited",0.11043,35,483,0.08245,0.13841
2021,Berlin,male,"Yes, somewhat limited",0.18429,87,483,0.14968,0.21891
2021,Berlin,male,"No, not limited at all",0.70528,361,483,0.66457,0.74598
2021,Berlin,female,"Yes, strongly limited",0.13010,33,448,0.09892,0.16129
2021,Berlin,female,"Yes, somewhat limited",0.21163,103,448,0.17377,0.24950
2021,Berlin,female,"No, not limited at all",0.65826,312,448,0.61429,0.70223
2021,Brandenburg,male,"Yes, somewhat limited",0.21942,76,312,0.17343,0.26542
2021,Brandenburg,male,"No, not limited at all",0.74179,236,312,0.69315,0.79043
2021,Brandenburg,female,"Yes, strongly limited",0.15381,45,374,0.11720,0.19042
2021,Brandenburg,female,"Yes, somewhat limited",0.30457,122,374,0.25786,0.35127
2021,Brandenburg,female,"No, not limited at all",0.54163,207,374,0.49106,0.59219
2021,Mecklenburg-Western Pomerania,male,"Yes, somewhat limited",0.24292,44,180,0.18009,0.30574
2021,Mecklenburg-Western Pomerania,male,"No, not limited at all",0.65381,136,180,0.58411,0.72351
2021,Mecklenburg-Western Pomerania,female,"Yes, somewhat limited",0.42431,69,199,0.35547,0.49315
2021,Mecklenburg-Western Pomerania,female,"No, not limited at all",0.47348,130,199,0.40393,0.54302
2021,Saxony,male,"Yes, strongly limited",0.06694,38,574,0.04648,0.08741
2021,Saxony,male,"Yes, somewhat limited",0.25888,140,574,0.22302,0.29475
2021,Saxony,male,"No, not limited at all",0.67417,396,574,0.63580,0.71255
2021,Saxony,female,"Yes, strongly limited",0.07469,45,598,0.05360,0.09578
2021,Saxony,female,"Yes, somewhat limited",0.32265,170,598,0.28515,0.36015
2021,Saxony,female,"No, not limited at all",0.60266,383,598,0.56341,0.64192
2021,Saxony-Anhalt,male,"Yes, somewhat limited",0.24316,59,270,0.19189,0.29442
2021,Saxony-Anhalt,male,"No, not limited at all",0.68175,211,270,0.62609,0.73742
2021,Saxony-Anhalt,female,"Yes, somewhat limited",0.34147,101,300,0.28772,0.39522
2021,Saxony-Anhalt,female,"No, not limited at all",0.55169,199,300,0.49531,0.60806
2021,Thuringa,male,"Yes, somewhat limited",0.29532,75,258,0.23954,0.35109
2021,Thuringa,male,"No, not limited at all",0.59573,183,258,0.53573,0.65573
2021,Thuringa,female,"Yes, somewhat limited",0.25427,95,324,0.20678,0.30175
2021,Thuringa,female,"No, not limited at all",0.63094,229,324,0.57832,0.68357
2022,Schleswig-Holstein,male,"No, not limited at all",0.77269,35,35,0.63182,0.91356
2022,Lower Saxony,male,"No, not limited at all",0.89939,98,98,0.83952,0.95925
2022,Lower Saxony,female,"No, not limited at all",0.74371,68,68,0.63917,0.84825
2022,North Rhine-Westphalia,male,"Yes, somewhat limited",0.09665,51,337,0.06505,0.12824
2022,North Rhine-Westphalia,male,"No, not limited at all",0.87614,286,337,0.84091,0.91136
2022,North Rhine-Westphalia,female,"Yes, somewhat limited",0.18334,42,213,0.13126,0.23543
2022,North Rhine-Westphalia,female,"No, not limited at all",0.68715,171,213,0.62474,0.74956
2022,Hesse,male,"No, not limited at all",0.82664,64,64,0.73316,0.92012
2022,Hesse,female,"No, not limited at all",0.66638,46,46,0.52861,0.80414
2022,"Rhineland-Palatinate, Saarland",male,"No, not limited at all",0.89123,52,52,0.80578,0.97668
2022,"Rhineland-Palatinate, Saarland",female,"No, not limited at all",0.79429,35,35,0.65842,0.93017
2022,Baden-Wuerttemberg,male,"No, not limited at all",0.96773,70,70,0.92604,1.00943
2022,Baden-Wuerttemberg,female,"No, not limited at all",0.76212,48,48,0.64039,0.88385
2022,Bavaria,male,"No, not limited at all",0.95880,68,68,0.91122,1.00639
2022,Bavaria,female,"No, not limited at all",0.88218,43,43,0.78467,0.97968
2022,Berlin,male,"No, not limited at all",0.79812,49,49,0.68456,0.91168
