"ple0009","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Nordrhein-Westfalen","67","0.186887820934261","0.148049688195017","0.225725953673505"
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Hessen","19","","",""
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Baden-Wuerttemberg","26","","",""
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Bayern","30","0.134116234350846","0.0837705520168659","0.184461916684826"
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Saarland","","","",""
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Berlin","9","0.286239399342728","0.160952956026466","0.41152584265899"
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Brandenburg","2","","",""
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Sachsen","6","0.306047115614009","0.135349201822838","0.476745029405179"
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Sachsen-Anhalt","7","0.330645620787089","0.176969537673423","0.484321703900755"
"Ja, etwas eingeschraenkt","2013","(noch) kein Abschluss","Thueringen","5","0.230520475001178","0.0173849964139042","0.443655953588452"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Schleswig-Holstein","73","0.211435748318906","0.168534866393968","0.254336630243845"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Hamburg","43","0.345571496184798","0.265052982050534","0.426090010319063"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Niedersachsen","279","","",""
"Ja, etwas eingeschraenkt","2013","Hauptschule","Bremen","17","","",""
"Ja, etwas eingeschraenkt","2013","Hauptschule","Nordrhein-Westfalen","499","0.297593048350845","0.277791967072684","0.317394129629007"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Hessen","161","","",""
"Ja, etwas eingeschraenkt","2013","Hauptschule","Rheinland-Pfalz,Saarland","192","","",""
"Ja, etwas eingeschraenkt","2013","Hauptschule","Baden-Wuerttemberg","331","0.326269326262574","0.29987393740648","0.352664715118667"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Bayern","476","0.277459042183437","0.256722756157017","0.298195328209857"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Saarland","","","",""
"Ja, etwas eingeschraenkt","2013","Hauptschule","Berlin","64","0.372648273084152","0.304610148919608","0.440686397248695"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Brandenburg","91","0.367312310390591","0.309596721918339","0.425027898862843"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Mecklenburg-Vorpommern","34","0.288307883718101","0.208256310393319","0.368359457042882"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Sachsen","123","","",""
"Ja, etwas eingeschraenkt","2013","Hauptschule","Sachsen-Anhalt","87","0.323346787076569","0.268945863844632","0.377747710308505"
"Ja, etwas eingeschraenkt","2013","Hauptschule","Thueringen","78","0.296798804147881","0.242506970129136","0.351090638166627"
"Ja, etwas eingeschraenkt","2013","Realschule","Schleswig-Holstein","55","0.257655322412264","0.207320162729659","0.307990482094868"
"Ja, etwas eingeschraenkt","2013","Realschule","Hamburg","25","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Niedersachsen","214","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Bremen","13","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Nordrhein-Westfalen","232","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Hessen","116","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Rheinland-Pfalz,Saarland","79","0.258446554360763","0.211426559631632","0.305466549089894"
"Ja, etwas eingeschraenkt","2013","Realschule","Baden-Wuerttemberg","183","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Bayern","207","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Saarland","","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Berlin","74","0.203698785666891","0.157184671323423","0.25021290001036"
"Ja, etwas eingeschraenkt","2013","Realschule","Brandenburg","88","0.210197544670938","0.169338381405817","0.25105670793606"
"Ja, etwas eingeschraenkt","2013","Realschule","Mecklenburg-Vorpommern","71","0.310630495652826","0.252803768091031","0.36845722321462"
"Ja, etwas eingeschraenkt","2013","Realschule","Sachsen","181","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Sachsen-Anhalt","112","","",""
"Ja, etwas eingeschraenkt","2013","Realschule","Thueringen","110","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Schleswig-Holstein","26","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Hamburg","14","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Niedersachsen","59","0.114585717329558","0.0823904026592933","0.146781031999822"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Bremen","6","0.241778894143897","0.101915530462777","0.381642257825017"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Nordrhein-Westfalen","201","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Hessen","61","0.161431738693044","0.124869147806973","0.197994329579115"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.146244651613944","0.103940069561109","0.188549233666779"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Baden-Wuerttemberg","87","0.147460129313252","0.117828099574254","0.177092159052251"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Bayern","112","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Saarland","","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Berlin","40","0.247932339638395","0.185024633422925","0.310840045853866"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Brandenburg","22","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","8","0.0496691130474282","-0.00723382650349044","0.106572052598347"
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Sachsen","26","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Ja, etwas eingeschraenkt","2013","(Fach-)Abitur","Thueringen","14","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Schleswig-Holstein","35","0.241363757792171","0.178501364356689","0.304226151227652"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Hamburg","22","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Niedersachsen","130","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Bremen","9","0.110396436723799","0.0290410248671389","0.19175184858046"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Nordrhein-Westfalen","242","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Hessen","95","0.173283607212168","0.142638842047673","0.203928372376663"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Rheinland-Pfalz,Saarland","63","0.237015990202787","0.189524119779407","0.284507860626168"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Baden-Wuerttemberg","140","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Bayern","148","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Saarland","","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Berlin","92","0.257077173741342","0.215381069958297","0.298773277524386"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Brandenburg","74","0.288750247601021","0.234594544606382","0.34290595059566"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Mecklenburg-Vorpommern","36","0.348287513244554","0.271007242232737","0.425567784256371"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Sachsen","107","","",""
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Sachsen-Anhalt","61","0.300023970131924","0.240669981282383","0.359377958981465"
"Ja, etwas eingeschraenkt","2013","AkademikerIn","Thueringen","51","0.266329512429513","0.208442084450692","0.324216940408334"
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Schleswig-Holstein","40","0.576119868189069","0.452108605309151","0.700131131068987"
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Hamburg","15","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Niedersachsen","102","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Bremen","12","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Nordrhein-Westfalen","296","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Hessen","88","0.680636626821678","0.597905605264412","0.763367648378944"
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","46","0.593208142885128","0.473787036584379","0.712629249185877"
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Baden-Wuerttemberg","100","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Bayern","132","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Saarland","","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Berlin","36","0.593110644782565","0.456944509208902","0.729276780356227"
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Brandenburg","23","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Sachsen","21","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Sachsen-Anhalt","25","","",""
"Nein, nicht eingeschraenkt","2013","(noch) kein Abschluss","Thueringen","8","0.652543471089958","0.411576552401545","0.893510389778371"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Schleswig-Holstein","219","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Hamburg","72","0.457776234347865","0.373421087188792","0.542131381506939"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Niedersachsen","515","0.493198677324305","0.46098004905466","0.525417305593951"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Bremen","40","0.38553089652111","0.268107201407755","0.502954591634465"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Nordrhein-Westfalen","1272","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Hessen","328","0.497035767153524","0.456519210412898","0.53755232389415"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Rheinland-Pfalz,Saarland","455","0.566774178900438","0.530828320768761","0.602720037032115"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Baden-Wuerttemberg","752","0.546663718467361","0.518637329462908","0.574690107471814"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Bayern","1115","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Saarland","","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Berlin","101","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Brandenburg","117","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Mecklenburg-Vorpommern","60","0.451707539531038","0.363758653696951","0.539656425365125"
"Nein, nicht eingeschraenkt","2013","Hauptschule","Sachsen","156","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Sachsen-Anhalt","155","","",""
"Nein, nicht eingeschraenkt","2013","Hauptschule","Thueringen","136","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Schleswig-Holstein","205","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Hamburg","75","0.637424614922042","0.547991125648753","0.726858104195331"
"Nein, nicht eingeschraenkt","2013","Realschule","Niedersachsen","542","0.651305859484796","0.618567967911516","0.684043751058076"
"Nein, nicht eingeschraenkt","2013","Realschule","Bremen","33","0.510503426989697","0.371943627059415","0.64906322691998"
"Nein, nicht eingeschraenkt","2013","Realschule","Nordrhein-Westfalen","895","0.716149180151018","0.690745172675122","0.741553187626914"
"Nein, nicht eingeschraenkt","2013","Realschule","Hessen","311","0.645371290809403","0.601316742107692","0.689425839511114"
"Nein, nicht eingeschraenkt","2013","Realschule","Rheinland-Pfalz,Saarland","236","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Baden-Wuerttemberg","658","0.687190408051072","0.656730284328801","0.717650531773342"
"Nein, nicht eingeschraenkt","2013","Realschule","Bayern","810","0.711094404894499","0.6840998935783","0.738088916210698"
"Nein, nicht eingeschraenkt","2013","Realschule","Saarland","","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Berlin","180","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Brandenburg","263","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Mecklenburg-Vorpommern","157","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Sachsen","506","0.694494169489246","0.661261596776048","0.727726742202444"
"Nein, nicht eingeschraenkt","2013","Realschule","Sachsen-Anhalt","258","","",""
"Nein, nicht eingeschraenkt","2013","Realschule","Thueringen","260","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Schleswig-Holstein","127","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Hamburg","92","0.753443623096684","0.672899241958254","0.833988004235114"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Niedersachsen","292","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Bremen","22","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Nordrhein-Westfalen","940","0.757665490399212","0.733491917680805","0.78183906311762"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Hessen","302","0.788447466940549","0.747862164526871","0.829032769354227"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","210","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Baden-Wuerttemberg","436","0.774094662822711","0.739146284481354","0.809043041164068"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Bayern","509","0.788442951360155","0.757141959170308","0.819743943550001"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Saarland","","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Berlin","133","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Brandenburg","103","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","48","0.950330886952572","0.893427947401653","1.00723382650349"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Sachsen","115","","",""
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Sachsen-Anhalt","57","0.778757186578328","0.687225773871528","0.870288599285129"
"Nein, nicht eingeschraenkt","2013","(Fach-)Abitur","Thueringen","68","0.781869204615729","0.695584801251453","0.868153607980004"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Schleswig-Holstein","131","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Hamburg","138","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Niedersachsen","408","0.698852307970273","0.660754238895237","0.73695037704531"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Bremen","48","0.8896035632762","0.80824815141954","0.970958975132861"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Nordrhein-Westfalen","1008","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Hessen","463","0.776747791576099","0.743031703597381","0.810463879554817"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Rheinland-Pfalz,Saarland","230","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Baden-Wuerttemberg","697","0.777940365262141","0.750161990727549","0.805718739796734"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Bayern","807","0.776149083707432","0.750249751672376","0.802048415742489"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Saarland","","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Berlin","311","0.689950121939507","0.645821893182444","0.734078350696571"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Brandenburg","173","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Mecklenburg-Vorpommern","99","0.575104990669583","0.494921299190609","0.655288682148557"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Sachsen","345","0.706040817921914","0.665495973193689","0.74658566265014"
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Sachsen-Anhalt","150","","",""
"Nein, nicht eingeschraenkt","2013","AkademikerIn","Thueringen","157","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Hamburg","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Bremen","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Hessen","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Bayern","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Saarland","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Berlin","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Sachsen","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, stark eingeschraenkt","2014","(noch) kein Abschluss","Thueringen","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Schleswig-Holstein","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Hamburg","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Niedersachsen","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Bremen","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Hessen","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Bayern","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Saarland","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Berlin","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Brandenburg","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Sachsen","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, stark eingeschraenkt","2014","Hauptschule","Thueringen","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Schleswig-Holstein","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Hamburg","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Niedersachsen","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Bremen","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Nordrhein-Westfalen","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Hessen","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Baden-Wuerttemberg","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Bayern","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Saarland","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Berlin","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Brandenburg","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Sachsen","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Sachsen-Anhalt","","","",""
"Ja, stark eingeschraenkt","2014","Realschule","Thueringen","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Hamburg","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Bremen","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Hessen","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Bayern","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Saarland","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Berlin","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Brandenburg","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Sachsen","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, stark eingeschraenkt","2014","(Fach-)Abitur","Thueringen","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Hamburg","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Niedersachsen","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Bremen","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Hessen","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Bayern","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Saarland","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Berlin","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Brandenburg","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Sachsen","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja, stark eingeschraenkt","2014","AkademikerIn","Thueringen","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Hamburg","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Bremen","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Hessen","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Bayern","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Berlin","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Sachsen","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, etwas eingeschraenkt","2014","(noch) kein Abschluss","Thueringen","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Schleswig-Holstein","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Hamburg","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Niedersachsen","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Bremen","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Hessen","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Bayern","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Berlin","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Brandenburg","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Sachsen","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, etwas eingeschraenkt","2014","Hauptschule","Thueringen","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Schleswig-Holstein","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Hamburg","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Niedersachsen","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Bremen","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Nordrhein-Westfalen","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Hessen","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Baden-Wuerttemberg","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Bayern","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Berlin","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Brandenburg","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Sachsen","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Sachsen-Anhalt","","","",""
"Ja, etwas eingeschraenkt","2014","Realschule","Thueringen","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Hamburg","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Bremen","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Hessen","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, etwas eingeschraenkt","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
