year,hhtyp,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Single-person household,5th Quintile,No,0.99749,501,501,0.99310,1.00188
2000,Couple without children,1st Quintile,Yes,0.08702,44,496,0.06219,0.11185
2000,Couple without children,1st Quintile,No,0.91298,452,496,0.88815,0.93781
2000,Couple without children,2nd Quintile,No,0.98311,661,661,0.97327,0.99294
2000,Couple without children,4th Quintile,No,0.99925,924,924,0.99748,1.00102
2000,Couple without children,5th Quintile,No,0.99885,1076,1076,0.99682,1.00088
2000,Single parent,1st Quintile,Yes,0.38385,133,320,0.33048,0.43722
2000,Single parent,1st Quintile,No,0.61615,187,320,0.56278,0.66952
2000,Single parent,2nd Quintile,No,0.85036,134,134,0.78973,0.91098
2000,Single parent,3rd Quintile,No,0.96227,117,117,0.92760,0.99695
2000,Single parent,4th Quintile,No,0.96589,100,100,0.93014,1.00165
2000,Couple with children,1st Quintile,Yes,0.21334,162,749,0.18398,0.24270
2000,Couple with children,1st Quintile,No,0.78666,587,749,0.75730,0.81602
2000,Couple with children,2nd Quintile,Yes,0.04603,49,1108,0.03368,0.05837
2000,Couple with children,2nd Quintile,No,0.95397,1059,1108,0.94163,0.96632
2000,Couple with children,3rd Quintile,No,0.98744,1049,1049,0.98070,0.99418
2000,Couple with children,4th Quintile,No,0.98995,959,959,0.98364,0.99627
2000,Couple with children,5th Quintile,No,0.99833,727,727,0.99536,1.00130
2000,Other Combinations,4th Quintile,No,0.97967,32,32,0.92999,1.02935
2001,Single-person household,1st Quintile,Yes,0.18949,168,822,0.16268,0.21630
2001,Single-person household,1st Quintile,No,0.81051,654,822,0.78370,0.83732
2001,Single-person household,2nd Quintile,No,0.96141,578,578,0.94569,0.97712
2001,Single-person household,3rd Quintile,No,0.98405,534,534,0.97342,0.99469
2001,Single-person household,4th Quintile,No,0.99032,489,489,0.98163,0.99901
2001,Single-person household,5th Quintile,No,0.99212,450,450,0.98394,1.00030
2001,Couple without children,1st Quintile,Yes,0.10976,51,409,0.07943,0.14009
2001,Couple without children,1st Quintile,No,0.89024,358,409,0.85991,0.92057
2001,Couple without children,2nd Quintile,No,0.98771,612,612,0.97898,0.99645
2001,Couple without children,3rd Quintile,No,0.99484,726,726,0.98963,1.00006
2001,Couple without children,4th Quintile,No,0.99854,842,842,0.99596,1.00112
2001,Couple without children,5th Quintile,No,0.99986,977,977,0.99911,1.00061
2001,Single parent,1st Quintile,Yes,0.39321,124,295,0.33738,0.44905
2001,Single parent,1st Quintile,No,0.60679,171,295,0.55095,0.66262
2001,Single parent,2nd Quintile,No,0.84691,143,143,0.78768,0.90613
2001,Single parent,3rd Quintile,No,0.95809,104,104,0.91940,0.99679
2001,Single parent,4th Quintile,No,0.99159,73,73,0.97050,1.01268
2001,Couple with children,1st Quintile,Yes,0.25159,162,637,0.21786,0.28531
2001,Couple with children,1st Quintile,No,0.74841,475,637,0.71469,0.78214
2001,Couple with children,2nd Quintile,Yes,0.05809,57,990,0.04351,0.07267
2001,Couple with children,2nd Quintile,No,0.94191,933,990,0.92733,0.95649
2001,Couple with children,3rd Quintile,No,0.98500,980,980,0.97739,0.99262
2001,Couple with children,4th Quintile,No,0.99488,890,890,0.99018,0.99957
2001,Couple with children,5th Quintile,No,0.99548,642,642,0.99029,1.00067
2001,Multi-generational household,2nd Quintile,No,0.99231,41,41,0.96523,1.01938
2002,Single-person household,1st Quintile,Yes,0.18415,152,785,0.15701,0.21128
2002,Single-person household,1st Quintile,No,0.81585,633,785,0.78872,0.84299
2002,Single-person household,2nd Quintile,No,0.95898,544,544,0.94229,0.97566
2002,Single-person household,3rd Quintile,No,0.98457,507,507,0.97383,0.99531
2002,Single-person household,4th Quintile,No,0.99041,514,514,0.98198,0.99884
2002,Single-person household,5th Quintile,No,0.99157,527,527,0.98375,0.99938
2002,Couple without children,1st Quintile,Yes,0.08049,41,409,0.05410,0.10689
2002,Couple without children,1st Quintile,No,0.91951,368,409,0.89311,0.94590
2002,Couple without children,2nd Quintile,No,0.99062,598,598,0.98288,0.99835
2002,Couple without children,3rd Quintile,No,0.99365,652,652,0.98754,0.99975
2002,Couple without children,4th Quintile,No,0.99901,791,791,0.99683,1.00120
2002,Couple without children,5th Quintile,No,0.99960,1435,1435,0.99857,1.00063
2002,Single parent,1st Quintile,Yes,0.38318,117,283,0.32644,0.43992
2002,Single parent,1st Quintile,No,0.61682,166,283,0.56008,0.67356
2002,Single parent,2nd Quintile,No,0.81828,124,124,0.75013,0.88643
2002,Single parent,3rd Quintile,No,0.96819,114,114,0.93583,1.00055
2002,Couple with children,1st Quintile,Yes,0.26828,144,553,0.23132,0.30524
2002,Couple with children,1st Quintile,No,0.73172,409,553,0.69476,0.76868
2002,Couple with children,2nd Quintile,Yes,0.04968,45,858,0.03513,0.06422
2002,Couple with children,2nd Quintile,No,0.95032,813,858,0.93578,0.96487
2002,Couple with children,3rd Quintile,No,0.97967,907,907,0.97049,0.98886
2002,Couple with children,4th Quintile,No,0.99079,907,907,0.98457,0.99701
2002,Couple with children,5th Quintile,No,0.99668,1120,1120,0.99332,1.00005
2002,Multi-generational household,2nd Quintile,No,0.93676,32,32,0.85108,1.02244
2002,Multi-generational household,5th Quintile,No,0.98094,32,32,0.93282,1.02907
2003,Single-person household,1st Quintile,Yes,0.21016,159,792,0.18177,0.23855
2003,Single-person household,1st Quintile,No,0.78984,633,792,0.76145,0.81823
2003,Single-person household,2nd Quintile,No,0.95403,528,528,0.93615,0.97191
2003,Single-person household,3rd Quintile,No,0.98406,543,543,0.97352,0.99460
2003,Single-person household,4th Quintile,No,0.99873,494,494,0.99558,1.00187
2003,Single-person household,5th Quintile,No,0.99931,513,513,0.99703,1.00159
2003,Couple without children,1st Quintile,Yes,0.11041,54,426,0.08062,0.14021
2003,Couple without children,1st Quintile,No,0.88959,372,426,0.85979,0.91938
2003,Couple without children,2nd Quintile,No,0.98947,617,617,0.98141,0.99753
2003,Couple without children,3rd Quintile,No,0.99608,642,642,0.99124,1.00092
2003,Couple without children,4th Quintile,No,0.99839,771,771,0.99555,1.00122
2003,Couple without children,5th Quintile,No,0.99451,1336,1336,0.99054,0.99847
2003,Single parent,1st Quintile,Yes,0.43522,135,295,0.37855,0.49189
2003,Single parent,1st Quintile,No,0.56478,160,295,0.50811,0.62145
2003,Single parent,2nd Quintile,No,0.85038,132,132,0.78930,0.91146
2003,Single parent,3rd Quintile,No,0.97111,96,96,0.93743,1.00479
2003,Couple with children,1st Quintile,Yes,0.27285,136,490,0.23337,0.31232
2003,Couple with children,1st Quintile,No,0.72715,354,490,0.68768,0.76663
2003,Couple with children,2nd Quintile,Yes,0.06099,54,825,0.04465,0.07733
2003,Couple with children,2nd Quintile,No,0.93901,771,825,0.92267,0.95535
2003,Couple with children,3rd Quintile,No,0.98369,866,866,0.97525,0.99213
2003,Couple with children,4th Quintile,No,0.99413,855,855,0.98900,0.99925
2003,Couple with children,5th Quintile,No,0.99548,1059,1059,0.99144,0.99952
2004,Single-person household,1st Quintile,Yes,0.19893,157,783,0.17095,0.22691
2004,Single-person household,1st Quintile,No,0.80107,626,783,0.77309,0.82905
2004,Single-person household,2nd Quintile,No,0.95023,522,522,0.93156,0.96890
2004,Single-person household,3rd Quintile,No,0.99361,523,523,0.98678,1.00045
2004,Single-person household,4th Quintile,No,0.98930,456,456,0.97985,0.99876
2004,Single-person household,5th Quintile,No,0.99866,528,528,0.99554,1.00178
2004,Couple without children,1st Quintile,Yes,0.13979,56,362,0.10402,0.17556
2004,Couple without children,1st Quintile,No,0.86021,306,362,0.82444,0.89598
2004,Couple without children,2nd Quintile,No,0.99139,605,605,0.98402,0.99876
2004,Couple without children,3rd Quintile,No,0.99005,686,686,0.98262,0.99748
2004,Couple without children,5th Quintile,No,0.99183,1340,1340,0.98701,0.99665
2004,Single parent,1st Quintile,Yes,0.49822,141,285,0.44007,0.55638
2004,Single parent,1st Quintile,No,0.50178,144,285,0.44362,0.55993
2004,Single parent,2nd Quintile,No,0.88180,145,145,0.82906,0.93453
2004,Single parent,3rd Quintile,No,0.94811,96,96,0.90350,0.99271
2004,Single parent,4th Quintile,No,0.98147,77,77,0.95115,1.01179
2004,Couple with children,1st Quintile,Yes,0.33241,154,484,0.29040,0.37443
2004,Couple with children,1st Quintile,No,0.66759,330,484,0.62557,0.70960
2004,Couple with children,2nd Quintile,Yes,0.06819,61,777,0.05046,0.08593
2004,Couple with children,2nd Quintile,No,0.93181,716,777,0.91407,0.94954
2004,Couple with children,3rd Quintile,No,0.96824,807,807,0.95614,0.98035
2004,Couple with children,4th Quintile,No,0.99114,882,882,0.98496,0.99733
2004,Couple with children,5th Quintile,No,0.99441,970,970,0.98971,0.99910
2005,Single-person household,1st Quintile,Yes,0.23418,168,791,0.20465,0.26372
2005,Single-person household,1st Quintile,No,0.76582,623,791,0.73628,0.79535
2005,Single-person household,2nd Quintile,No,0.95582,538,538,0.93844,0.97320
2005,Single-person household,3rd Quintile,No,0.97469,507,507,0.96100,0.98837
2005,Single-person household,4th Quintile,No,0.98211,489,489,0.97036,0.99387
2005,Couple without children,1st Quintile,Yes,0.13865,49,368,0.10329,0.17401
2005,Couple without children,1st Quintile,No,0.86135,319,368,0.82599,0.89671
2005,Couple without children,2nd Quintile,No,0.98683,621,621,0.97786,0.99580
2005,Couple without children,3rd Quintile,No,0.99555,631,631,0.99035,1.00075
2005,Couple without children,4th Quintile,No,0.99649,758,758,0.99227,1.00070
2005,Couple without children,5th Quintile,No,0.99924,1292,1292,0.99773,1.00074
2005,Single parent,1st Quintile,Yes,0.45500,136,312,0.39966,0.51035
2005,Single parent,1st Quintile,No,0.54500,176,312,0.48965,0.60034
2005,Single parent,2nd Quintile,No,0.82395,110,110,0.75245,0.89545
2005,Single parent,3rd Quintile,No,0.90993,100,100,0.85354,0.96632
2005,Single parent,4th Quintile,No,0.94553,84,84,0.89670,0.99435
2005,Couple with children,1st Quintile,Yes,0.31596,142,450,0.27296,0.35896
2005,Couple with children,1st Quintile,No,0.68404,308,450,0.64104,0.72704
2005,Couple with children,2nd Quintile,Yes,0.05885,51,703,0.04144,0.07626
2005,Couple with children,2nd Quintile,No,0.94115,652,703,0.92374,0.95856
2005,Couple with children,3rd Quintile,No,0.97441,776,776,0.96330,0.98553
2005,Couple with children,4th Quintile,No,0.99175,816,816,0.98554,0.99796
2005,Couple with children,5th Quintile,No,0.99801,922,922,0.99514,1.00089
2006,Single-person household,1st Quintile,Yes,0.16922,141,838,0.14382,0.19462
2006,Single-person household,1st Quintile,No,0.83078,697,838,0.80538,0.85618
2006,Single-person household,2nd Quintile,Yes,0.05197,40,646,0.03484,0.06911
2006,Single-person household,2nd Quintile,No,0.94803,606,646,0.93089,0.96516
2006,Single-person household,3rd Quintile,No,0.98072,592,592,0.96964,0.99181
2006,Single-person household,4th Quintile,No,0.99958,589,589,0.99793,1.00123
2006,Single-person household,5th Quintile,No,0.99382,594,594,0.98751,1.00013
2006,Couple without children,1st Quintile,Yes,0.11560,53,420,0.08499,0.14622
2006,Couple without children,1st Quintile,No,0.88440,367,420,0.85378,0.91501
2006,Couple without children,2nd Quintile,No,0.97967,652,652,0.96883,0.99051
2006,Couple without children,3rd Quintile,No,0.99766,766,766,0.99424,1.00108
2006,Couple without children,4th Quintile,No,0.99377,829,829,0.98841,0.99913
2006,Couple without children,5th Quintile,No,0.99471,1460,1460,0.99099,0.99843
2006,Single parent,1st Quintile,Yes,0.30739,105,334,0.25783,0.35695
2006,Single parent,1st Quintile,No,0.69261,229,334,0.64305,0.74217
2006,Single parent,2nd Quintile,No,0.89750,141,141,0.84726,0.94774
2006,Single parent,3rd Quintile,No,0.92412,116,116,0.87573,0.97252
2006,Single parent,4th Quintile,No,0.96672,94,94,0.93027,1.00318
2006,Single parent,5th Quintile,No,0.99691,62,62,0.98299,1.01084
2006,Couple with children,1st Quintile,Yes,0.16687,87,455,0.13257,0.20117
2006,Couple with children,1st Quintile,No,0.83313,368,455,0.79883,0.86743
2006,Couple with children,2nd Quintile,Yes,0.05819,45,708,0.04094,0.07545
2006,Couple with children,2nd Quintile,No,0.94181,663,708,0.92455,0.95906
2006,Couple with children,3rd Quintile,No,0.98559,840,840,0.97752,0.99365
2006,Couple with children,4th Quintile,No,0.99564,914,914,0.99137,0.99991
2006,Couple with children,5th Quintile,No,0.99807,890,890,0.99519,1.00096
2007,Single-person household,1st Quintile,Yes,0.15952,133,827,0.13454,0.18449
2007,Single-person household,1st Quintile,No,0.84048,694,827,0.81551,0.86546
2007,Single-person household,2nd Quintile,No,0.95056,562,562,0.93262,0.96850
2007,Single-person household,3rd Quintile,No,0.98653,548,548,0.97687,0.99619
2007,Single-person household,4th Quintile,No,0.99424,562,562,0.98798,1.00050
2007,Single-person household,5th Quintile,No,0.99947,555,555,0.99756,1.00138
2007,Couple without children,1st Quintile,Yes,0.08529,33,383,0.05728,0.11330
2007,Couple without children,1st Quintile,No,0.91471,350,383,0.88670,0.94272
2007,Couple without children,2nd Quintile,No,0.98022,618,618,0.96923,0.99121
2007,Couple without children,3rd Quintile,No,0.98830,713,713,0.98041,0.99620
2007,Couple without children,4th Quintile,No,0.99464,812,812,0.98962,0.99967
2007,Single parent,1st Quintile,Yes,0.22515,72,295,0.17741,0.27290
2007,Single parent,1st Quintile,No,0.77485,223,295,0.72710,0.82259
2007,Single parent,2nd Quintile,No,0.82147,117,117,0.75178,0.89116
2007,Single parent,3rd Quintile,No,0.97410,123,123,0.94591,1.00228
2007,Single parent,4th Quintile,No,0.95937,75,75,0.91439,1.00435
2007,Single parent,5th Quintile,No,0.97414,66,66,0.93555,1.01273
2007,Couple with children,1st Quintile,Yes,0.17627,70,408,0.13925,0.21330
2007,Couple with children,1st Quintile,No,0.82373,338,408,0.78670,0.86075
2007,Couple with children,2nd Quintile,Yes,0.06368,46,701,0.04559,0.08177
2007,Couple with children,2nd Quintile,No,0.93632,655,701,0.91823,0.95441
2007,Couple with children,3rd Quintile,No,0.98814,772,772,0.98050,0.99578
2007,Couple with children,4th Quintile,No,0.99890,827,827,0.99664,1.00116
2007,Couple with children,5th Quintile,No,0.99775,850,850,0.99457,1.00094
2008,Single-person household,1st Quintile,Yes,0.15069,116,781,0.12558,0.17579
2008,Single-person household,1st Quintile,No,0.84931,665,781,0.82421,0.87442
2008,Single-person household,2nd Quintile,No,0.96377,560,560,0.94828,0.97926
2008,Single-person household,3rd Quintile,No,0.98213,549,549,0.97104,0.99322
2008,Single-person household,4th Quintile,No,0.99375,524,524,0.98700,1.00051
2008,Couple without children,1st Quintile,Yes,0.07889,35,403,0.05254,0.10525
2008,Couple without children,1st Quintile,No,0.92111,368,403,0.89475,0.94746
2008,Couple without children,2nd Quintile,No,0.98628,586,586,0.97686,0.99571
2008,Couple without children,3rd Quintile,No,0.99294,713,713,0.98678,0.99909
2008,Couple without children,4th Quintile,No,0.99931,725,725,0.99740,1.00122
2008,Couple without children,5th Quintile,No,0.99916,1290,1290,0.99759,1.00074
2008,Single parent,1st Quintile,Yes,0.19348,60,280,0.14713,0.23983
2008,Single parent,1st Quintile,No,0.80652,220,280,0.76017,0.85287
2008,Single parent,2nd Quintile,No,0.89248,135,135,0.84003,0.94493
2008,Single parent,3rd Quintile,No,0.95747,106,106,0.91887,0.99607
2008,Single parent,4th Quintile,No,0.98608,79,79,0.96007,1.01208
2008,Couple with children,1st Quintile,Yes,0.14138,65,383,0.10644,0.17632
2008,Couple with children,1st Quintile,No,0.85862,318,383,0.82368,0.89356
2008,Couple with children,2nd Quintile,Yes,0.05303,33,626,0.03546,0.07060
2008,Couple with children,2nd Quintile,No,0.94697,593,626,0.92940,0.96454
2008,Couple with children,3rd Quintile,No,0.98170,735,735,0.97200,0.99139
2008,Couple with children,4th Quintile,No,0.99913,740,740,0.99701,1.00126
2008,Couple with children,5th Quintile,No,0.99602,770,770,0.99157,1.00047
2009,Single-person household,1st Quintile,Yes,0.12400,95,760,0.10055,0.14744
2009,Single-person household,1st Quintile,No,0.87600,665,760,0.85256,0.89945
2009,Single-person household,2nd Quintile,No,0.97162,535,535,0.95753,0.98570
2009,Single-person household,3rd Quintile,No,0.98281,531,531,0.97175,0.99388
2009,Single-person household,4th Quintile,No,0.99921,471,471,0.99667,1.00175
2009,Single-person household,5th Quintile,No,0.99406,490,490,0.98725,1.00087
2009,Couple without children,1st Quintile,No,0.93761,341,341,0.91190,0.96332
2009,Couple without children,2nd Quintile,No,0.98117,589,589,0.97019,0.99216
2009,Couple without children,3rd Quintile,No,0.99081,609,609,0.98323,0.99840
2009,Couple without children,4th Quintile,No,0.99903,746,746,0.99679,1.00127
2009,Couple without children,5th Quintile,No,0.99904,1196,1196,0.99728,1.00080
2009,Single parent,1st Quintile,Yes,0.28267,70,246,0.22628,0.33905
2009,Single parent,1st Quintile,No,0.71733,176,246,0.66095,0.77372
2009,Single parent,2nd Quintile,No,0.90078,126,126,0.84837,0.95319
2009,Single parent,3rd Quintile,No,0.98151,100,100,0.95498,1.00805
2009,Couple with children,1st Quintile,Yes,0.19582,74,364,0.15500,0.23665
2009,Couple with children,1st Quintile,No,0.80418,290,364,0.76335,0.84500
2009,Couple with children,2nd Quintile,No,0.95903,519,519,0.94196,0.97610
2009,Couple with children,3rd Quintile,No,0.99155,651,651,0.98451,0.99859
2009,Couple with children,4th Quintile,No,0.99526,716,716,0.99023,1.00030
2009,Couple with children,5th Quintile,No,0.99681,708,708,0.99266,1.00097
2010,Single-person household,1st Quintile,Yes,0.12779,85,722,0.10342,0.15216
2010,Single-person household,1st Quintile,No,0.87221,637,722,0.84784,0.89658
2010,Single-person household,2nd Quintile,No,0.97938,538,538,0.96736,0.99140
2010,Single-person household,3rd Quintile,No,0.98926,497,497,0.98018,0.99833
2010,Single-person household,4th Quintile,No,0.99763,460,460,0.99318,1.00208
2010,Single-person household,5th Quintile,No,0.99160,454,454,0.98320,1.00001
2010,Couple without children,1st Quintile,Yes,0.08216,33,332,0.05258,0.11175
2010,Couple without children,1st Quintile,No,0.91784,299,332,0.88825,0.94742
2010,Couple without children,2nd Quintile,No,0.98280,570,570,0.97211,0.99348
2010,Couple without children,3rd Quintile,No,0.99255,599,599,0.98566,0.99944
2010,Couple without children,4th Quintile,No,0.99961,726,726,0.99816,1.00105
2010,Couple without children,5th Quintile,No,0.99892,1131,1131,0.99700,1.00083
2010,Single parent,1st Quintile,Yes,0.22098,205,889,0.19369,0.24827
2010,Single parent,1st Quintile,No,0.77902,684,889,0.75173,0.80631
2010,Single parent,2nd Quintile,Yes,0.10340,57,423,0.07435,0.13246
2010,Single parent,2nd Quintile,No,0.89660,366,423,0.86754,0.92565
2010,Single parent,3rd Quintile,No,0.97275,259,259,0.95289,0.99262
2010,Single parent,4th Quintile,No,0.99181,159,159,0.97775,1.00586
2010,Couple with children,1st Quintile,Yes,0.16316,190,1158,0.14187,0.18445
2010,Couple with children,1st Quintile,No,0.83684,968,1158,0.81555,0.85813
2010,Couple with children,2nd Quintile,Yes,0.05275,105,1334,0.04075,0.06475
2010,Couple with children,2nd Quintile,No,0.94725,1229,1334,0.93525,0.95925
2010,Couple with children,3rd Quintile,No,0.99463,1124,1124,0.99035,0.99890
2010,Couple with children,4th Quintile,No,0.99741,1071,1071,0.99437,1.00046
2010,Couple with children,5th Quintile,No,0.99806,1004,1004,0.99534,1.00078
2010,Multi-generational household,3rd Quintile,No,0.98495,31,31,0.94137,1.02852
2011,Single-person household,1st Quintile,Yes,0.11032,100,1010,0.09099,0.12965
2011,Single-person household,1st Quintile,No,0.88968,910,1010,0.87035,0.90901
2011,Single-person household,2nd Quintile,No,0.98132,710,710,0.97135,0.99129
2011,Single-person household,3rd Quintile,No,0.99275,656,656,0.98626,0.99925
2011,Single-person household,4th Quintile,No,0.99505,543,543,0.98914,1.00096
2011,Single-person household,5th Quintile,No,0.99631,556,556,0.99126,1.00135
2011,Couple without children,1st Quintile,No,0.96140,441,441,0.94340,0.97940
2011,Couple without children,2nd Quintile,No,0.98898,709,709,0.98129,0.99667
2011,Couple without children,3rd Quintile,No,0.99895,797,797,0.99670,1.00120
2011,Couple without children,4th Quintile,No,0.99909,952,952,0.99716,1.00101
2011,Single parent,1st Quintile,Yes,0.26853,326,1028,0.24143,0.29564
2011,Single parent,1st Quintile,No,0.73147,702,1028,0.70436,0.75857
2011,Single parent,2nd Quintile,Yes,0.18576,107,546,0.15311,0.21841
2011,Single parent,2nd Quintile,No,0.81424,439,546,0.78159,0.84689
2011,Single parent,3rd Quintile,No,0.96357,348,348,0.94385,0.98328
2011,Single parent,4th Quintile,No,0.98343,218,218,0.96645,1.00042
2011,Couple with children,1st Quintile,Yes,0.18924,227,1099,0.16607,0.21241
2011,Couple with children,1st Quintile,No,0.81076,872,1099,0.78759,0.83393
2011,Couple with children,2nd Quintile,Yes,0.05468,124,1335,0.04248,0.06688
2011,Couple with children,2nd Quintile,No,0.94532,1211,1335,0.93312,0.95752
2011,Couple with children,3rd Quintile,No,0.99495,1277,1277,0.99106,0.99884
2011,Couple with children,4th Quintile,No,0.99750,1226,1226,0.99470,1.00030
2011,Couple with children,5th Quintile,No,0.99815,1023,1023,0.99551,1.00078
2012,Single-person household,1st Quintile,Yes,0.10026,98,1061,0.08217,0.11834
2012,Single-person household,1st Quintile,No,0.89974,963,1061,0.88166,0.91783
2012,Single-person household,2nd Quintile,No,0.97602,713,713,0.96478,0.98726
2012,Single-person household,3rd Quintile,No,0.98919,653,653,0.98125,0.99713
2012,Single-person household,4th Quintile,No,0.99355,609,609,0.98719,0.99992
2012,Single-person household,5th Quintile,No,0.99632,567,567,0.99133,1.00131
2012,Couple without children,1st Quintile,No,0.95412,433,433,0.93438,0.97385
2012,Couple without children,2nd Quintile,No,0.99514,727,727,0.99008,1.00020
2012,Couple without children,3rd Quintile,No,0.99822,838,838,0.99536,1.00107
2012,Couple without children,5th Quintile,No,0.99842,1418,1418,0.99634,1.00049
2012,Single parent,1st Quintile,Yes,0.25387,302,961,0.22633,0.28140
2012,Single parent,1st Quintile,No,0.74613,659,961,0.71860,0.77367
2012,Single parent,2nd Quintile,Yes,0.09405,80,537,0.06934,0.11876
2012,Single parent,2nd Quintile,No,0.90595,457,537,0.88124,0.93066
2012,Single parent,3rd Quintile,No,0.94130,320,320,0.91550,0.96709
2012,Single parent,4th Quintile,No,0.98242,189,189,0.96363,1.00120
2012,Single parent,5th Quintile,No,0.99875,115,115,0.99225,1.00524
2012,Couple with children,1st Quintile,Yes,0.18583,213,995,0.16165,0.21001
2012,Couple with children,1st Quintile,No,0.81417,782,995,0.78999,0.83835
2012,Couple with children,2nd Quintile,Yes,0.03969,94,1204,0.02866,0.05072
2012,Couple with children,2nd Quintile,No,0.96031,1110,1204,0.94928,0.97134
2012,Couple with children,3rd Quintile,No,0.98555,1229,1229,0.97887,0.99222
2012,Couple with children,4th Quintile,No,0.99820,1153,1153,0.99576,1.00065
2012,Couple with children,5th Quintile,No,0.99984,970,970,0.99905,1.00063
2013,Single-person household,1st Quintile,Yes,0.09139,84,1084,0.07423,0.10855
2013,Single-person household,1st Quintile,No,0.90861,1000,1084,0.89145,0.92577
2013,Single-person household,2nd Quintile,No,0.96956,798,798,0.95764,0.98149
2013,Single-person household,3rd Quintile,No,0.98948,663,663,0.98171,0.99725
2013,Single-person household,4th Quintile,No,0.99767,606,606,0.99383,1.00151
2013,Single-person household,5th Quintile,No,0.99639,597,597,0.99157,1.00120
2013,Couple without children,1st Quintile,Yes,0.05578,38,571,0.03694,0.07462
2013,Couple without children,1st Quintile,No,0.94422,533,571,0.92538,0.96306
2013,Couple without children,2nd Quintile,No,0.99499,756,756,0.98996,1.00003
2013,Couple without children,3rd Quintile,No,0.99864,865,865,0.99617,1.00110
2013,Couple without children,5th Quintile,No,0.99984,1420,1420,0.99919,1.00050
2013,Single parent,1st Quintile,Yes,0.20853,244,1008,0.18344,0.23363
2013,Single parent,1st Quintile,No,0.79147,764,1008,0.76637,0.81656
2013,Single parent,2nd Quintile,Yes,0.09991,70,580,0.07549,0.12434
2013,Single parent,2nd Quintile,No,0.90009,510,580,0.87566,0.92451
2013,Single parent,3rd Quintile,No,0.97006,319,319,0.95133,0.98879
2013,Single parent,4th Quintile,No,0.97876,177,177,0.95746,1.00006
2013,Couple with children,1st Quintile,Yes,0.13298,224,1340,0.11479,0.15117
2013,Couple with children,1st Quintile,No,0.86702,1116,1340,0.84883,0.88521
2013,Couple with children,2nd Quintile,Yes,0.03848,87,1512,0.02878,0.04817
2013,Couple with children,2nd Quintile,No,0.96152,1425,1512,0.95183,0.97122
2013,Couple with children,3rd Quintile,No,0.98842,1333,1333,0.98267,0.99416
2013,Couple with children,4th Quintile,No,0.99916,1221,1221,0.99754,1.00079
2013,Couple with children,5th Quintile,No,0.99953,1015,1015,0.99819,1.00086
2013,Multi-generational household,1st Quintile,No,0.91754,43,43,0.83436,1.00073
2013,Multi-generational household,2nd Quintile,No,0.92520,31,31,0.83107,1.01934
2013,Other Combinations,1st Quintile,No,0.92155,114,114,0.87197,0.97112
2013,Other Combinations,2nd Quintile,No,0.88460,75,75,0.81180,0.95739
2014,Single-person household,1st Quintile,Yes,0.09355,84,1026,0.07572,0.11137
2014,Single-person household,1st Quintile,No,0.90645,942,1026,0.88863,0.92428
2014,Single-person household,2nd Quintile,No,0.97429,708,708,0.96263,0.98596
2014,Single-person household,3rd Quintile,No,0.99419,644,644,0.98832,1.00006
2014,Single-person household,4th Quintile,No,0.99748,574,574,0.99338,1.00159
2014,Single-person household,5th Quintile,No,0.99959,560,560,0.99792,1.00127
2014,Couple without children,1st Quintile,Yes,0.05019,31,489,0.03082,0.06957
2014,Couple without children,1st Quintile,No,0.94981,458,489,0.93043,0.96918
2014,Couple without children,2nd Quintile,No,0.99434,738,738,0.98893,0.99976
2014,Couple without children,3rd Quintile,No,0.99891,830,830,0.99666,1.00116
2014,Couple without children,4th Quintile,No,0.99891,927,927,0.99678,1.00104
2014,Couple without children,5th Quintile,No,0.99946,1338,1338,0.99822,1.00070
2014,Single parent,1st Quintile,Yes,0.17006,165,804,0.14407,0.19604
2014,Single parent,1st Quintile,No,0.82994,639,804,0.80396,0.85593
2014,Single parent,2nd Quintile,Yes,0.08535,51,439,0.05918,0.11151
2014,Single parent,2nd Quintile,No,0.91465,388,439,0.88849,0.94082
2014,Single parent,3rd Quintile,No,0.96969,296,296,0.95013,0.98925
2014,Single parent,4th Quintile,No,0.98963,166,166,0.97417,1.00509
2014,Single parent,5th Quintile,No,0.98363,87,87,0.95681,1.01045
2014,Couple with children,1st Quintile,Yes,0.13725,172,1007,0.11599,0.15851
2014,Couple with children,1st Quintile,No,0.86275,835,1007,0.84149,0.88401
2014,Couple with children,2nd Quintile,Yes,0.04556,99,1282,0.03414,0.05698
2014,Couple with children,2nd Quintile,No,0.95444,1183,1282,0.94302,0.96586
2014,Couple with children,3rd Quintile,No,0.99476,1205,1205,0.99068,0.99884
2014,Couple with children,4th Quintile,No,0.99869,1149,1149,0.99661,1.00078
2014,Other Combinations,1st Quintile,No,0.88529,65,65,0.80722,0.96337
2014,Other Combinations,2nd Quintile,No,0.93777,65,65,0.87858,0.99696
2014,Other Combinations,4th Quintile,No,0.98807,42,42,0.95485,1.02130
2015,Single-person household,1st Quintile,Yes,0.08508,70,1017,0.06792,0.10223
2015,Single-person household,1st Quintile,No,0.91492,947,1017,0.89777,0.93208
2015,Single-person household,2nd Quintile,No,0.97945,777,777,0.96947,0.98943
2015,Single-person household,3rd Quintile,No,0.99060,632,632,0.98308,0.99813
2015,Single-person household,4th Quintile,No,0.99743,556,556,0.99322,1.00164
2015,Single-person household,5th Quintile,No,0.99773,528,528,0.99366,1.00179
