year,hhtyp,rentown,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Other Combinations,Owner,No,0.98534,41,41,0.94809,1.02259
2009,Single-person household,Owner,No,0.99733,862,862,0.99388,1.00078
2009,Single-person household,Tenant,Yes,0.06157,120,1953,0.05091,0.07224
2009,Single-person household,Tenant,No,0.93843,1833,1953,0.92776,0.94909
2009,Couple without children,Owner,No,0.99663,1989,1989,0.99408,0.99918
2009,Couple without children,Tenant,Yes,0.02406,43,1535,0.01639,0.03173
2009,Couple without children,Tenant,No,0.97594,1492,1535,0.96827,0.98361
2009,Single parent,Owner,No,0.96635,188,188,0.94050,0.99220
2009,Single parent,Tenant,Yes,0.18727,82,424,0.15010,0.22445
2009,Single parent,Tenant,No,0.81273,342,424,0.77555,0.84990
2009,Couple with children,Owner,No,0.99372,1894,1894,0.99016,0.99728
2009,Couple with children,Tenant,Yes,0.08463,95,1086,0.06807,0.10119
2009,Couple with children,Tenant,No,0.91537,991,1086,0.89881,0.93193
2009,Other Combinations,Owner,No,0.98954,38,38,0.95676,1.02232
2010,Single-person household,Owner,No,0.99932,856,856,0.99756,1.00107
2010,Single-person household,Tenant,Yes,0.06151,108,1840,0.05053,0.07249
2010,Single-person household,Tenant,No,0.93849,1732,1840,0.92751,0.94947
2010,Couple without children,Owner,No,0.99743,1914,1914,0.99516,0.99970
2010,Couple without children,Tenant,Yes,0.02858,43,1454,0.02001,0.03714
2010,Couple without children,Tenant,No,0.97142,1411,1454,0.96286,0.97999
2010,Single parent,Owner,No,0.97788,390,390,0.96326,0.99249
2010,Single parent,Tenant,Yes,0.15987,264,1440,0.14093,0.17880
2010,Single parent,Tenant,No,0.84013,1176,1440,0.82120,0.85907
2010,Couple with children,Owner,Yes,0.01244,60,3047,0.00850,0.01637
2010,Couple with children,Owner,No,0.98756,2987,3047,0.98363,0.99150
2010,Couple with children,Tenant,Yes,0.07149,255,2664,0.06171,0.08128
2010,Couple with children,Tenant,No,0.92851,2409,2664,0.91872,0.93829
2010,Multi-generational household,Tenant,No,0.94180,34,34,0.86192,1.02168
2011,Single-person household,Owner,No,0.99824,1071,1071,0.99573,1.00075
2011,Single-person household,Tenant,Yes,0.05321,120,2426,0.04427,0.06214
2011,Single-person household,Tenant,No,0.94679,2306,2426,0.93786,0.95573
2011,Couple without children,Tenant,Yes,0.01499,36,1841,0.00944,0.02055
2011,Couple without children,Tenant,No,0.98501,1805,1841,0.97945,0.99056
2011,Single parent,Owner,No,0.95768,477,477,0.93959,0.97576
2011,Single parent,Tenant,Yes,0.20291,430,1777,0.18420,0.22161
2011,Single parent,Tenant,No,0.79709,1347,1777,0.77839,0.81580
2011,Couple with children,Owner,Yes,0.01065,68,3373,0.00718,0.01411
2011,Couple with children,Owner,No,0.98935,3305,3373,0.98589,0.99282
2011,Couple with children,Tenant,Yes,0.07902,313,2617,0.06868,0.08936
2011,Couple with children,Tenant,No,0.92098,2304,2617,0.91064,0.93132
2011,Multi-generational household,Owner,No,0.99691,72,72,0.98399,1.00982
2011,Multi-generational household,Tenant,No,0.92199,36,36,0.83314,1.01084
2011,Other Combinations,Tenant,No,0.95764,48,48,0.90006,1.01522
2012,Single-person household,Owner,No,0.99739,1082,1082,0.99435,1.00043
2012,Single-person household,Tenant,Yes,0.05234,127,2555,0.04370,0.06097
2012,Single-person household,Tenant,No,0.94766,2428,2555,0.93903,0.95630
2012,Couple without children,Owner,No,0.99927,2527,2527,0.99822,1.00032
2012,Couple without children,Tenant,No,0.98632,1842,1842,0.98101,0.99162
2012,Single parent,Owner,No,0.97496,461,461,0.96068,0.98924
2012,Single parent,Tenant,Yes,0.17944,378,1657,0.16096,0.19792
2012,Single parent,Tenant,No,0.82056,1279,1657,0.80208,0.83904
2012,Couple with children,Owner,Yes,0.01199,67,3223,0.00823,0.01575
2012,Couple with children,Owner,No,0.98801,3156,3223,0.98425,0.99177
2012,Couple with children,Tenant,Yes,0.07200,270,2358,0.06157,0.08244
2012,Couple with children,Tenant,No,0.92800,2088,2358,0.91756,0.93843
2012,Multi-generational household,Owner,No,0.98252,68,68,0.95114,1.01390
2012,Multi-generational household,Tenant,No,0.87241,38,38,0.76491,0.97991
2012,Other Combinations,Tenant,No,0.94482,47,47,0.87883,1.01080
2013,Single-person household,Owner,No,0.99776,1047,1047,0.99489,1.00062
2013,Single-person household,Tenant,Yes,0.04780,122,2744,0.03982,0.05579
2013,Single-person household,Tenant,No,0.95220,2622,2744,0.94421,0.96018
2013,Couple without children,Tenant,Yes,0.01734,44,2086,0.01174,0.02295
2013,Couple without children,Tenant,No,0.98266,2042,2086,0.97705,0.98826
2013,Single parent,Owner,No,0.97448,470,470,0.96021,0.98875
2013,Single parent,Tenant,Yes,0.15041,308,1726,0.13354,0.16728
2013,Single parent,Tenant,No,0.84959,1418,1726,0.83272,0.86646
2013,Couple with children,Owner,Yes,0.00802,54,3334,0.00500,0.01105
2013,Couple with children,Owner,No,0.99198,3280,3334,0.98895,0.99500
2013,Couple with children,Tenant,Yes,0.06064,288,3118,0.05226,0.06902
2013,Couple with children,Tenant,No,0.93936,2830,3118,0.93098,0.94774
2013,Multi-generational household,Owner,No,0.98300,74,74,0.95334,1.01265
2013,Multi-generational household,Tenant,No,0.91087,61,61,0.83877,0.98296
2013,Other Combinations,Tenant,No,0.92637,230,230,0.89255,0.96020
2014,Single-person household,Owner,No,0.99725,1000,1000,0.99400,1.00050
2014,Single-person household,Tenant,Yes,0.04646,107,2538,0.03827,0.05465
2014,Single-person household,Tenant,No,0.95354,2431,2538,0.94535,0.96173
2014,Couple without children,Owner,No,0.99989,2382,2382,0.99948,1.00031
2014,Couple without children,Tenant,Yes,0.01570,41,1952,0.01018,0.02121
2014,Couple without children,Tenant,No,0.98430,1911,1952,0.97879,0.98982
2014,Single parent,Owner,No,0.97112,413,413,0.95495,0.98729
2014,Single parent,Tenant,Yes,0.12282,214,1377,0.10548,0.14017
2014,Single parent,Tenant,No,0.87718,1163,1377,0.85983,0.89452
2014,Couple with children,Owner,Yes,0.00557,42,3024,0.00292,0.00822
2014,Couple with children,Owner,No,0.99443,2982,3024,0.99178,0.99708
2014,Couple with children,Tenant,Yes,0.06381,248,2614,0.05444,0.07318
2014,Couple with children,Tenant,No,0.93619,2366,2614,0.92682,0.94556
2014,Multi-generational household,Tenant,No,0.82774,42,42,0.71216,0.94333
2014,Other Combinations,Tenant,No,0.92761,168,168,0.88831,0.96691
2015,Single-person household,Owner,No,0.99967,956,956,0.99852,1.00082
2015,Single-person household,Tenant,Yes,0.04339,98,2587,0.03553,0.05124
2015,Single-person household,Tenant,No,0.95661,2489,2587,0.94876,0.96447
2015,Couple without children,Tenant,No,0.98748,2009,2009,0.98262,0.99235
2015,Single parent,Owner,No,0.97535,383,383,0.95981,0.99090
2015,Single parent,Tenant,Yes,0.10082,164,1278,0.08431,0.11734
2015,Single parent,Tenant,No,0.89918,1114,1278,0.88266,0.91569
2015,Couple with children,Owner,No,0.99531,2780,2780,0.99277,0.99785
2015,Couple with children,Tenant,Yes,0.05178,202,2678,0.04339,0.06018
2015,Couple with children,Tenant,No,0.94822,2476,2678,0.93982,0.95661
2015,Multi-generational household,Tenant,No,0.94522,66,66,0.88989,1.00054
2015,Other Combinations,Tenant,No,0.93897,162,162,0.90200,0.97595
2016,Single-person household,Tenant,Yes,0.04067,102,2435,0.03282,0.04851
2016,Single-person household,Tenant,No,0.95933,2333,2435,0.95149,0.96718
2016,Couple without children,Tenant,No,0.98958,1843,1843,0.98495,0.99422
2016,Single parent,Owner,No,0.98228,366,366,0.96875,0.99582
2016,Single parent,Tenant,Yes,0.09571,128,1132,0.07857,0.11286
2016,Single parent,Tenant,No,0.90429,1004,1132,0.88714,0.92143
2016,Couple with children,Owner,No,0.99575,2581,2581,0.99324,0.99826
2016,Couple with children,Tenant,Yes,0.05271,161,2310,0.04360,0.06183
2016,Couple with children,Tenant,No,0.94729,2149,2310,0.93817,0.95640
2016,Multi-generational household,Tenant,No,0.76507,46,46,0.64120,0.88894
2016,Other Combinations,Tenant,No,0.95735,131,131,0.92261,0.99209
2017,Single-person household,Owner,No,0.99929,1008,1008,0.99765,1.00093
2017,Single-person household,Tenant,Yes,0.03913,123,3095,0.03230,0.04597
2017,Single-person household,Tenant,No,0.96087,2972,3095,0.95403,0.96770
2017,Couple without children,Owner,No,0.99954,2519,2519,0.99871,1.00038
2017,Couple without children,Tenant,No,0.98757,2106,2106,0.98284,0.99230
2017,Single parent,Owner,No,0.98743,398,398,0.97646,0.99839
2017,Single parent,Tenant,Yes,0.09052,146,1286,0.07483,0.10621
2017,Single parent,Tenant,No,0.90948,1140,1286,0.89379,0.92517
2017,Couple with children,Owner,No,0.99463,2884,2884,0.99196,0.99730
2017,Couple with children,Tenant,Yes,0.04267,231,3456,0.03593,0.04941
2017,Couple with children,Tenant,No,0.95733,3225,3456,0.95059,0.96407
2017,Multi-generational household,Tenant,No,0.74916,78,78,0.65233,0.84599
2017,Other Combinations,Tenant,No,0.92772,268,268,0.89666,0.95878
2018,Single-person household,Owner,No,0.99945,1002,1002,0.99800,1.00090
2018,Single-person household,Tenant,Yes,0.03942,184,3432,0.03290,0.04593
2018,Single-person household,Tenant,No,0.96058,3248,3432,0.95407,0.96710
2018,Couple without children,Owner,No,0.99981,2448,2448,0.99926,1.00036
2018,Couple without children,Tenant,Yes,0.01357,50,2165,0.00869,0.01844
2018,Couple without children,Tenant,No,0.98643,2115,2165,0.98156,0.99131
2018,Single parent,Owner,No,0.98714,373,373,0.97569,0.99859
2018,Single parent,Tenant,Yes,0.09746,157,1351,0.08163,0.11328
2018,Single parent,Tenant,No,0.90254,1194,1351,0.88672,0.91837
2018,Couple with children,Owner,No,0.99442,2700,2700,0.99161,0.99723
2018,Couple with children,Tenant,Yes,0.05418,396,3661,0.04685,0.06152
2018,Couple with children,Tenant,No,0.94582,3265,3661,0.93848,0.95315
2018,Multi-generational household,Tenant,No,0.84098,92,92,0.76584,0.91611
2018,Other Combinations,Tenant,Yes,0.06674,36,320,0.03936,0.09413
2018,Other Combinations,Tenant,No,0.93326,284,320,0.90587,0.96064
2019,Single-person household,Owner,No,0.99337,1174,1174,0.98873,0.99802
2019,Single-person household,Tenant,Yes,0.04791,166,3392,0.04072,0.05510
2019,Single-person household,Tenant,No,0.95209,3226,3392,0.94490,0.95928
2019,Couple without children,Owner,No,0.99966,2964,2964,0.99899,1.00032
2019,Couple without children,Tenant,Yes,0.01218,37,2178,0.00758,0.01679
2019,Couple without children,Tenant,No,0.98782,2141,2178,0.98321,0.99242
2019,Single parent,Owner,No,0.99315,385,385,0.98489,1.00140
2019,Single parent,Tenant,Yes,0.08363,105,1222,0.06810,0.09916
2019,Single parent,Tenant,No,0.91637,1117,1222,0.90084,0.93190
2019,Couple with children,Owner,No,0.99613,3117,3117,0.99395,0.99831
2019,Couple with children,Tenant,Yes,0.05100,247,3344,0.04354,0.05846
2019,Couple with children,Tenant,No,0.94900,3097,3344,0.94154,0.95646
2019,Multi-generational household,Owner,No,0.96904,54,54,0.92240,1.01567
2019,Multi-generational household,Tenant,No,0.83616,73,73,0.75067,0.92166
2019,Other Combinations,Owner,No,0.99433,97,97,0.97930,1.00935
2019,Other Combinations,Tenant,No,0.95172,249,249,0.92505,0.97840
2020,Single-person household,Owner,No,0.99637,1094,1094,0.99281,0.99994
2020,Single-person household,Tenant,Yes,0.04068,161,4209,0.03471,0.04664
2020,Single-person household,Tenant,No,0.95932,4048,4209,0.95336,0.96529
2020,Couple without children,Tenant,Yes,0.00669,31,2508,0.00350,0.00989
2020,Couple without children,Tenant,No,0.99331,2477,2508,0.99011,0.99650
2020,Single parent,Owner,No,0.99162,359,359,0.98218,1.00107
2020,Single parent,Tenant,Yes,0.08589,100,1215,0.07013,0.10165
2020,Single parent,Tenant,No,0.91411,1115,1215,0.89835,0.92987
2020,Couple with children,Owner,No,0.99607,2617,2617,0.99367,0.99847
2020,Couple with children,Tenant,Yes,0.04435,244,3810,0.03781,0.05088
2020,Couple with children,Tenant,No,0.95565,3566,3810,0.94912,0.96219
2020,Multi-generational household,Owner,No,0.94838,50,50,0.88643,1.01033
2020,Multi-generational household,Tenant,No,0.88457,84,84,0.81582,0.95331
2020,Other Combinations,Owner,No,0.99140,93,93,0.97253,1.01027
2020,Other Combinations,Tenant,No,0.96294,364,364,0.94350,0.98237
2021,No answer / don't know,Tenant,No,0.93553,44,44,0.86213,1.00894
2021,Single-person household,Owner,No,0.99938,853,853,0.99771,1.00105
2021,Single-person household,Tenant,Yes,0.03486,95,2657,0.02789,0.04184
2021,Single-person household,Tenant,No,0.96514,2562,2657,0.95816,0.97211
2021,Couple without children,Owner,No,0.99824,1913,1913,0.99636,1.00012
2021,Couple without children,Tenant,No,0.99558,1533,1533,0.99226,0.99890
2021,Single parent,Owner,No,0.99884,247,247,0.99458,1.00310
2021,Single parent,Tenant,Yes,0.07253,66,773,0.05423,0.09082
2021,Single parent,Tenant,No,0.92747,707,773,0.90918,0.94577
2021,Couple with children,Owner,No,0.99604,1868,1868,0.99319,0.99889
2021,Couple with children,Tenant,Yes,0.05985,222,2087,0.04967,0.07003
2021,Couple with children,Tenant,No,0.94015,1865,2087,0.92997,0.95033
2021,Multi-generational household,Owner,No,0.99027,40,40,0.95947,1.02108
2021,Multi-generational household,Tenant,No,0.96851,45,45,0.91691,1.02011
2021,Other Combinations,Tenant,No,0.96478,230,230,0.94091,0.98866
2022,No answer / don't know,Owner,No,0.96740,137,137,0.93755,0.99725
2022,No answer / don't know,Tenant,No,0.96411,278,278,0.94220,0.98601
2022,Single-person household,Owner,No,0.99834,1207,1207,0.99604,1.00064
2022,Single-person household,Tenant,Yes,0.03621,114,4563,0.03079,0.04163
2022,Single-person household,Tenant,No,0.96379,4449,4563,0.95837,0.96921
2022,Couple without children,Tenant,No,0.99505,2959,2959,0.99253,0.99758
2022,Single parent,Owner,No,0.99918,311,311,0.99600,1.00236
2022,Single parent,Tenant,Yes,0.07648,73,906,0.05916,0.09379
2022,Single parent,Tenant,No,0.92352,833,906,0.90621,0.94084
2022,Couple with children,Owner,No,0.99654,2881,2881,0.99439,0.99868
2022,Couple with children,Tenant,Yes,0.05122,236,2850,0.04313,0.05932
2022,Couple with children,Tenant,No,0.94878,2614,2850,0.94068,0.95687
2022,Multi-generational household,Owner,No,0.99838,42,42,0.98607,1.01069
2022,Multi-generational household,Tenant,No,0.96849,49,49,0.91906,1.01791
2022,Other Combinations,Owner,No,0.99552,405,405,0.98901,1.00203
2022,Other Combinations,Tenant,No,0.96847,739,739,0.95586,0.98108
