year,hhtyp,regtyp,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Single parent,Urban regions,No,0.84696,419,493,0.81515,0.87877
2006,Single parent,Rural regions,Yes,0.21974,53,276,0.17080,0.26868
2006,Single parent,Rural regions,No,0.78026,223,276,0.73132,0.82920
2006,Couple with children,Urban regions,Yes,0.04055,96,2494,0.03280,0.04829
2006,Couple with children,Urban regions,No,0.95945,2398,2494,0.95171,0.96720
2006,Couple with children,Rural regions,Yes,0.04225,60,1337,0.03146,0.05303
2006,Couple with children,Rural regions,No,0.95775,1277,1337,0.94697,0.96854
2006,Multi-generational household,Urban regions,No,0.95405,59,59,0.90017,1.00794
2006,Multi-generational household,Rural regions,No,0.87350,41,41,0.77049,0.97652
2006,Other Combinations,Rural regions,No,0.98306,38,38,0.94148,1.02464
2007,Single-person household,Urban regions,Yes,0.04954,93,2116,0.04029,0.05879
2007,Single-person household,Urban regions,No,0.95046,2023,2116,0.94121,0.95971
2007,Single-person household,Rural regions,Yes,0.06949,79,980,0.05356,0.08542
2007,Single-person household,Rural regions,No,0.93051,901,980,0.91458,0.94644
2007,Couple without children,Urban regions,Yes,0.01858,38,2571,0.01336,0.02380
2007,Couple without children,Urban regions,No,0.98142,2533,2571,0.97620,0.98664
2007,Couple without children,Rural regions,No,0.98654,1278,1278,0.98023,0.99286
2007,Single parent,Urban regions,Yes,0.12977,59,454,0.09883,0.16072
2007,Single parent,Urban regions,No,0.87023,395,454,0.83928,0.90117
2007,Single parent,Rural regions,Yes,0.18663,44,253,0.13852,0.23473
2007,Single parent,Rural regions,No,0.81337,209,253,0.76527,0.86148
2007,Couple with children,Urban regions,Yes,0.04049,80,2339,0.03250,0.04848
2007,Couple with children,Urban regions,No,0.95951,2259,2339,0.95152,0.96750
2007,Couple with children,Rural regions,Yes,0.04281,49,1232,0.03150,0.05412
2007,Couple with children,Rural regions,No,0.95719,1183,1232,0.94588,0.96850
2007,Multi-generational household,Rural regions,No,0.80113,31,31,0.65830,0.94396
2007,Other Combinations,Rural regions,No,0.92534,31,31,0.83128,1.01940
2008,Single-person household,Urban regions,Yes,0.04686,82,2052,0.03772,0.05601
2008,Single-person household,Urban regions,No,0.95314,1970,2052,0.94399,0.96228
2008,Single-person household,Rural regions,Yes,0.06286,65,933,0.04727,0.07844
2008,Single-person household,Rural regions,No,0.93714,868,933,0.92156,0.95273
2008,Couple without children,Urban regions,Yes,0.01503,34,2471,0.01023,0.01983
2008,Couple without children,Urban regions,No,0.98497,2437,2471,0.98017,0.98977
2008,Couple without children,Rural regions,No,0.98863,1245,1245,0.98274,0.99452
2008,Single parent,Urban regions,Yes,0.11089,51,433,0.08128,0.14050
2008,Single parent,Urban regions,No,0.88911,382,433,0.85950,0.91872
2008,Single parent,Rural regions,Yes,0.13508,33,248,0.09245,0.17771
2008,Single parent,Rural regions,No,0.86492,215,248,0.82229,0.90755
2008,Couple with children,Urban regions,Yes,0.03650,71,2143,0.02856,0.04444
2008,Couple with children,Urban regions,No,0.96350,2072,2143,0.95556,0.97144
2008,Couple with children,Rural regions,Yes,0.03268,39,1123,0.02228,0.04308
2008,Couple with children,Rural regions,No,0.96732,1084,1123,0.95692,0.97772
2008,Multi-generational household,Urban regions,No,0.97414,41,41,0.92495,1.02333
2008,Multi-generational household,Rural regions,No,0.82405,32,32,0.69000,0.95809
2008,Other Combinations,Urban regions,No,0.94358,46,46,0.87616,1.01099
2009,Single-person household,Urban regions,Yes,0.04079,69,1941,0.03199,0.04959
2009,Single-person household,Urban regions,No,0.95921,1872,1941,0.95041,0.96801
2009,Single-person household,Rural regions,Yes,0.05089,53,876,0.03633,0.06545
2009,Single-person household,Rural regions,No,0.94911,823,876,0.93455,0.96367
2009,Couple without children,Urban regions,No,0.98812,2276,2276,0.98367,0.99257
2009,Couple without children,Rural regions,No,0.98558,1205,1205,0.97884,0.99231
2009,Single parent,Urban regions,Yes,0.13372,49,384,0.09963,0.16780
2009,Single parent,Urban regions,No,0.86628,335,384,0.83220,0.90037
2009,Single parent,Rural regions,Yes,0.17157,39,234,0.12316,0.21998
2009,Single parent,Rural regions,No,0.82843,195,234,0.78002,0.87684
2009,Couple with children,Urban regions,Yes,0.04086,74,1938,0.03205,0.04968
2009,Couple with children,Urban regions,No,0.95914,1864,1938,0.95032,0.96795
2009,Couple with children,Rural regions,Yes,0.02927,38,1059,0.01911,0.03943
2009,Couple with children,Rural regions,No,0.97073,1021,1059,0.96057,0.98089
2009,Multi-generational household,Rural regions,No,0.99161,31,31,0.95898,1.02425
2009,Other Combinations,Urban regions,No,0.95984,43,43,0.90045,1.01922
2010,Single-person household,Urban regions,Yes,0.03866,63,1854,0.02988,0.04743
2010,Single-person household,Urban regions,No,0.96134,1791,1854,0.95257,0.97012
2010,Single-person household,Rural regions,Yes,0.05110,46,843,0.03623,0.06598
2010,Single-person household,Rural regions,No,0.94890,797,843,0.93402,0.96377
2010,Couple without children,Urban regions,No,0.98914,2190,2190,0.98480,0.99348
2010,Couple without children,Rural regions,No,0.97961,1135,1135,0.97139,0.98784
2010,Single parent,Urban regions,Yes,0.12880,175,1204,0.10987,0.14773
2010,Single parent,Urban regions,No,0.87120,1029,1204,0.85227,0.89013
2010,Single parent,Rural regions,Yes,0.11758,106,643,0.09267,0.14250
2010,Single parent,Rural regions,No,0.88242,537,643,0.85750,0.90733
2010,Couple with children,Urban regions,Yes,0.03476,197,3717,0.02887,0.04065
2010,Couple with children,Urban regions,No,0.96524,3520,3717,0.95935,0.97113
2010,Couple with children,Rural regions,Yes,0.03658,118,1994,0.02834,0.04482
2010,Couple with children,Rural regions,No,0.96342,1876,1994,0.95518,0.97166
2010,Multi-generational household,Urban regions,No,0.99227,52,52,0.96823,1.01631
2010,Multi-generational household,Rural regions,No,0.97958,46,46,0.93826,1.02090
2010,Other Combinations,Urban regions,No,0.96992,38,38,0.91487,1.02496
2011,Single-person household,Urban regions,Yes,0.03416,65,2382,0.02687,0.04146
2011,Single-person household,Urban regions,No,0.96584,2317,2382,0.95854,0.97313
2011,Single-person household,Rural regions,Yes,0.04433,56,1116,0.03225,0.05641
2011,Single-person household,Rural regions,No,0.95567,1060,1116,0.94359,0.96775
2011,Couple without children,Urban regions,No,0.99475,2737,2737,0.99204,0.99746
2011,Couple without children,Rural regions,No,0.99120,1560,1560,0.98657,0.99584
2011,Single parent,Urban regions,Yes,0.16149,278,1488,0.14279,0.18020
2011,Single parent,Urban regions,No,0.83851,1210,1488,0.81980,0.85721
2011,Single parent,Rural regions,Yes,0.16129,181,795,0.13570,0.18687
2011,Single parent,Rural regions,No,0.83871,614,795,0.81313,0.86430
2011,Couple with children,Urban regions,Yes,0.03994,244,3824,0.03373,0.04615
2011,Couple with children,Urban regions,No,0.96006,3580,3824,0.95385,0.96627
2011,Couple with children,Rural regions,Yes,0.03300,137,2166,0.02548,0.04053
2011,Couple with children,Rural regions,No,0.96700,2029,2166,0.95947,0.97452
2011,Multi-generational household,Urban regions,No,0.96672,57,57,0.91975,1.01370
2011,Multi-generational household,Rural regions,No,0.97987,51,51,0.94094,1.01880
2011,Other Combinations,Urban regions,No,0.98969,58,58,0.96347,1.01591
2011,Other Combinations,Rural regions,No,0.95184,35,35,0.87987,1.02381
2012,Single-person household,Urban regions,Yes,0.03516,73,2438,0.02785,0.04247
2012,Single-person household,Urban regions,No,0.96484,2365,2438,0.95753,0.97215
2012,Single-person household,Rural regions,Yes,0.04136,57,1202,0.03010,0.05263
2012,Single-person household,Rural regions,No,0.95864,1145,1202,0.94737,0.96990
2012,Couple without children,Urban regions,No,0.99523,2740,2740,0.99265,0.99781
2012,Couple without children,Rural regions,No,0.99068,1629,1629,0.98601,0.99535
2012,Single parent,Urban regions,Yes,0.12992,231,1381,0.11218,0.14765
2012,Single parent,Urban regions,No,0.87008,1150,1381,0.85235,0.88782
2012,Single parent,Rural regions,Yes,0.15525,172,762,0.12952,0.18098
2012,Single parent,Rural regions,No,0.84475,590,762,0.81902,0.87048
2012,Couple with children,Urban regions,Yes,0.03337,207,3563,0.02747,0.03927
2012,Couple with children,Urban regions,No,0.96663,3356,3563,0.96073,0.97253
2012,Couple with children,Rural regions,Yes,0.03880,130,2018,0.03038,0.04723
2012,Couple with children,Rural regions,No,0.96120,1888,2018,0.95277,0.96962
2012,Multi-generational household,Urban regions,No,0.93604,53,53,0.86954,1.00255
2012,Multi-generational household,Rural regions,No,0.94606,53,53,0.88466,1.00746
2012,Other Combinations,Urban regions,No,0.98207,54,54,0.94635,1.01780
2012,Other Combinations,Rural regions,No,0.96484,39,39,0.90628,1.02340
2013,Single-person household,Urban regions,Yes,0.02831,66,2599,0.02193,0.03468
2013,Single-person household,Urban regions,No,0.97169,2533,2599,0.96532,0.97807
2013,Single-person household,Rural regions,Yes,0.04525,60,1196,0.03346,0.05703
2013,Single-person household,Rural regions,No,0.95475,1136,1196,0.94297,0.96654
2013,Couple without children,Urban regions,No,0.99460,2910,2910,0.99194,0.99726
2013,Couple without children,Rural regions,No,0.98903,1628,1628,0.98396,0.99409
2013,Single parent,Urban regions,Yes,0.10774,189,1463,0.09184,0.12363
2013,Single parent,Urban regions,No,0.89226,1274,1463,0.87637,0.90816
2013,Single parent,Rural regions,Yes,0.13166,140,754,0.10751,0.15581
2013,Single parent,Rural regions,No,0.86834,614,754,0.84419,0.89249
2013,Couple with children,Urban regions,Yes,0.02731,213,4315,0.02245,0.03218
2013,Couple with children,Urban regions,No,0.97269,4102,4315,0.96782,0.97755
2013,Couple with children,Rural regions,Yes,0.03355,129,2137,0.02592,0.04119
2013,Couple with children,Rural regions,No,0.96645,2008,2137,0.95881,0.97408
2013,Multi-generational household,Urban regions,No,0.99707,74,74,0.98466,1.00947
2013,Multi-generational household,Rural regions,No,0.90838,61,61,0.83538,0.98138
2013,Other Combinations,Urban regions,No,0.94737,241,241,0.91912,0.97562
2013,Other Combinations,Rural regions,No,0.97279,89,89,0.93880,1.00678
2014,Single-person household,Urban regions,Yes,0.03024,69,2409,0.02340,0.03709
2014,Single-person household,Urban regions,No,0.96976,2340,2409,0.96291,0.97660
2014,Single-person household,Rural regions,Yes,0.03840,41,1132,0.02720,0.04960
2014,Single-person household,Rural regions,No,0.96160,1091,1132,0.95040,0.97280
2014,Couple without children,Urban regions,No,0.99316,2712,2712,0.99005,0.99626
2014,Couple without children,Rural regions,No,0.99337,1581,1581,0.98937,0.99737
2014,Single parent,Urban regions,Yes,0.09417,138,1179,0.07749,0.11084
2014,Single parent,Urban regions,No,0.90583,1041,1179,0.88916,0.92251
2014,Single parent,Rural regions,Yes,0.10404,92,627,0.08012,0.12795
2014,Single parent,Rural regions,No,0.89596,535,627,0.87205,0.91988
2014,Couple with children,Urban regions,Yes,0.02662,175,3748,0.02147,0.03178
2014,Couple with children,Urban regions,No,0.97338,3573,3748,0.96822,0.97853
2014,Couple with children,Rural regions,Yes,0.03359,115,1890,0.02546,0.04171
2014,Couple with children,Rural regions,No,0.96641,1775,1890,0.95829,0.97454
2014,Multi-generational household,Urban regions,No,0.97116,63,63,0.92950,1.01282
2014,Multi-generational household,Rural regions,No,0.90010,49,49,0.81526,0.98493
2014,Other Combinations,Urban regions,No,0.94579,172,172,0.91185,0.97973
2014,Other Combinations,Rural regions,No,0.98532,69,69,0.95673,1.01391
2015,Single-person household,Urban regions,Yes,0.02698,63,2414,0.02052,0.03345
2015,Single-person household,Urban regions,No,0.97302,2351,2414,0.96655,0.97948
2015,Single-person household,Rural regions,Yes,0.03538,36,1130,0.02460,0.04616
2015,Single-person household,Rural regions,No,0.96462,1094,1130,0.95384,0.97540
2015,Couple without children,Urban regions,No,0.99382,2716,2716,0.99088,0.99677
2015,Couple without children,Rural regions,No,0.99638,1548,1548,0.99339,0.99937
2015,Single parent,Urban regions,Yes,0.07983,109,1103,0.06383,0.09584
2015,Single parent,Urban regions,No,0.92017,994,1103,0.90416,0.93617
2015,Single parent,Rural regions,Yes,0.08093,68,571,0.05854,0.10332
2015,Single parent,Rural regions,No,0.91907,503,571,0.89668,0.94146
2015,Couple with children,Urban regions,Yes,0.02074,132,3646,0.01611,0.02537
2015,Couple with children,Urban regions,No,0.97926,3514,3646,0.97463,0.98389
2015,Couple with children,Rural regions,Yes,0.02896,98,1840,0.02130,0.03663
2015,Couple with children,Rural regions,No,0.97104,1742,1840,0.96337,0.97870
2015,Multi-generational household,Urban regions,No,0.97932,74,74,0.94668,1.01197
2015,Multi-generational household,Rural regions,No,0.98120,51,51,0.94355,1.01885
2015,Other Combinations,Urban regions,No,0.95857,170,170,0.92852,0.98861
2015,Other Combinations,Rural regions,No,0.97056,60,60,0.92742,1.01369
2016,Single-person household,Urban regions,Yes,0.02664,71,2306,0.02006,0.03321
2016,Single-person household,Urban regions,No,0.97336,2235,2306,0.96679,0.97994
2016,Single-person household,Rural regions,Yes,0.02901,31,1056,0.01888,0.03914
2016,Single-person household,Rural regions,No,0.97099,1025,1056,0.96086,0.98112
2016,Couple without children,Urban regions,No,0.99736,2542,2542,0.99536,0.99935
2016,Couple without children,Rural regions,No,0.99236,1499,1499,0.98795,0.99677
2016,Single parent,Urban regions,Yes,0.06899,83,987,0.05317,0.08481
2016,Single parent,Urban regions,No,0.93101,904,987,0.91519,0.94683
2016,Single parent,Rural regions,Yes,0.08046,57,523,0.05712,0.10379
2016,Single parent,Rural regions,No,0.91954,466,523,0.89621,0.94288
2016,Couple with children,Urban regions,Yes,0.02274,109,3248,0.01762,0.02787
2016,Couple with children,Urban regions,No,0.97726,3139,3248,0.97213,0.98238
2016,Couple with children,Rural regions,Yes,0.02618,74,1665,0.01851,0.03385
2016,Couple with children,Rural regions,No,0.97382,1591,1665,0.96615,0.98149
2016,Multi-generational household,Urban regions,No,0.90741,58,58,0.83216,0.98266
2016,Multi-generational household,Rural regions,No,0.91231,39,39,0.82238,1.00224
2016,Other Combinations,Urban regions,No,0.96932,128,128,0.93933,0.99931
2016,Other Combinations,Rural regions,No,0.98021,55,55,0.94307,1.01736
2017,Single-person household,Urban regions,Yes,0.02470,77,2773,0.01892,0.03048
2017,Single-person household,Urban regions,No,0.97530,2696,2773,0.96952,0.98108
2017,Single-person household,Rural regions,Yes,0.03143,48,1332,0.02205,0.04080
2017,Single-person household,Rural regions,No,0.96857,1284,1332,0.95920,0.97795
2017,Couple without children,Urban regions,No,0.99482,2907,2907,0.99220,0.99743
2017,Couple without children,Rural regions,No,0.99459,1718,1718,0.99112,0.99806
2017,Single parent,Urban regions,Yes,0.05945,94,1121,0.04560,0.07330
2017,Single parent,Urban regions,No,0.94055,1027,1121,0.92670,0.95440
2017,Single parent,Rural regions,Yes,0.08207,60,571,0.05954,0.10460
2017,Single parent,Rural regions,No,0.91793,511,571,0.89540,0.94046
2017,Couple with children,Urban regions,Yes,0.01999,158,4237,0.01578,0.02421
2017,Couple with children,Urban regions,No,0.98001,4079,4237,0.97579,0.98422
2017,Couple with children,Rural regions,Yes,0.02189,102,2132,0.01568,0.02811
2017,Couple with children,Rural regions,No,0.97811,2030,2132,0.97189,0.98432
2017,Multi-generational household,Urban regions,No,0.88894,86,86,0.82214,0.95573
2017,Multi-generational household,Rural regions,No,0.93047,44,44,0.85445,1.00650
2017,Other Combinations,Urban regions,No,0.95345,263,263,0.92794,0.97896
2017,Other Combinations,Rural regions,No,0.95569,98,98,0.91474,0.99664
2018,Single-person household,Urban regions,Yes,0.02362,117,3070,0.01825,0.02899
2018,Single-person household,Urban regions,No,0.97638,2953,3070,0.97101,0.98175
2018,Single-person household,Rural regions,Yes,0.03399,69,1366,0.02437,0.04360
2018,Single-person household,Rural regions,No,0.96601,1297,1366,0.95640,0.97563
2018,Couple without children,Urban regions,No,0.99481,2887,2887,0.99219,0.99743
2018,Couple without children,Rural regions,No,0.99350,1676,1676,0.98965,0.99735
2018,Single parent,Urban regions,Yes,0.06152,107,1179,0.04779,0.07524
2018,Single parent,Urban regions,No,0.93848,1072,1179,0.92476,0.95221
2018,Single parent,Rural regions,Yes,0.09461,58,553,0.07019,0.11902
2018,Single parent,Rural regions,No,0.90539,495,553,0.88098,0.92981
2018,Couple with children,Urban regions,Yes,0.02653,285,4282,0.02172,0.03134
2018,Couple with children,Urban regions,No,0.97347,3997,4282,0.96866,0.97828
2018,Couple with children,Rural regions,Yes,0.02177,140,2108,0.01554,0.02800
2018,Couple with children,Rural regions,No,0.97823,1968,2108,0.97200,0.98446
2018,Multi-generational household,Urban regions,No,0.90701,101,101,0.85009,0.96393
2018,Multi-generational household,Rural regions,No,0.98197,45,45,0.94265,1.02129
2018,Other Combinations,Urban regions,No,0.95585,264,264,0.93102,0.98068
2018,Other Combinations,Rural regions,No,0.97353,105,105,0.94268,1.00438
2019,Single-person household,No answer / don't know,No,0.95995,235,235,0.93483,0.98507
2019,Single-person household,Urban regions,Yes,0.03101,104,2975,0.02478,0.03724
2019,Single-person household,Urban regions,No,0.96899,2871,2975,0.96276,0.97522
2019,Single-person household,Rural regions,Yes,0.04091,60,1354,0.03035,0.05146
2019,Single-person household,Rural regions,No,0.95909,1294,1354,0.94854,0.96965
2019,Couple without children,No answer / don't know,No,0.97287,129,129,0.94473,1.00102
2019,Couple without children,Urban regions,No,0.99679,3176,3176,0.99482,0.99875
2019,Couple without children,Rural regions,No,0.99180,1800,1800,0.98763,0.99597
2019,Single parent,Urban regions,Yes,0.05419,65,1077,0.04066,0.06771
2019,Single parent,Urban regions,No,0.94581,1012,1077,0.93229,0.95934
2019,Single parent,Rural regions,Yes,0.08109,45,518,0.05756,0.10463
2019,Single parent,Rural regions,No,0.91891,473,518,0.89537,0.94244
2019,Couple with children,No answer / don't know,No,0.97777,38,38,0.93027,1.02528
2019,Couple with children,Urban regions,Yes,0.02331,171,4338,0.01882,0.02780
2019,Couple with children,Urban regions,No,0.97669,4167,4338,0.97220,0.98118
2019,Couple with children,Rural regions,Yes,0.02107,94,2104,0.01493,0.02721
2019,Couple with children,Rural regions,No,0.97893,2010,2104,0.97279,0.98507
2019,Multi-generational household,Urban regions,No,0.90797,84,84,0.84578,0.97016
2019,Multi-generational household,Rural regions,No,0.94982,43,43,0.88379,1.01585
2019,Other Combinations,Urban regions,No,0.95857,222,222,0.93229,0.98484
2019,Other Combinations,Rural regions,No,0.97974,87,87,0.94996,1.00952
2020,Single-person household,Urban regions,Yes,0.02749,118,3837,0.02232,0.03267
2020,Single-person household,Urban regions,No,0.97251,3719,3837,0.96733,0.97768
2020,Single-person household,Rural regions,Yes,0.03103,48,1471,0.02216,0.03989
2020,Single-person household,Rural regions,No,0.96897,1423,1471,0.96011,0.97784
2020,Couple without children,Urban regions,No,0.99774,3363,3363,0.99614,0.99935
2020,Couple without children,Rural regions,No,0.99622,1736,1736,0.99333,0.99911
2020,Single parent,Urban regions,Yes,0.05709,68,1103,0.04339,0.07079
2020,Single parent,Urban regions,No,0.94291,1035,1103,0.92921,0.95661
2020,Single parent,Rural regions,Yes,0.07438,38,477,0.05080,0.09795
2020,Single parent,Rural regions,No,0.92562,439,477,0.90205,0.94920
2020,Couple with children,Urban regions,Yes,0.02172,186,4453,0.01744,0.02600
2020,Couple with children,Urban regions,No,0.97828,4267,4453,0.97400,0.98256
2020,Couple with children,Rural regions,Yes,0.01624,74,1990,0.01068,0.02179
2020,Couple with children,Rural regions,No,0.98376,1916,1990,0.97821,0.98932
2020,Multi-generational household,Urban regions,No,0.90862,85,85,0.84700,0.97024
2020,Multi-generational household,Rural regions,No,0.92044,49,49,0.84388,0.99699
2020,Other Combinations,Urban regions,No,0.96759,334,334,0.94857,0.98661
2020,Other Combinations,Rural regions,No,0.99552,123,123,0.98367,1.00737
2021,No answer / don't know,Urban regions,No,0.94316,39,39,0.86954,1.01678
2021,Single-person household,Urban regions,Yes,0.02263,76,2521,0.01683,0.02844
2021,Single-person household,Urban regions,No,0.97737,2445,2521,0.97156,0.98317
2021,Single-person household,Rural regions,No,0.97490,970,970,0.96505,0.98475
2021,Couple without children,Urban regions,No,0.99717,2245,2245,0.99498,0.99937
2021,Couple without children,Rural regions,No,0.99722,1202,1202,0.99424,1.00020
2021,Single parent,Urban regions,Yes,0.04637,43,681,0.03057,0.06218
2021,Single parent,Urban regions,No,0.95363,638,681,0.93782,0.96943
2021,Single parent,Rural regions,No,0.93986,316,316,0.91361,0.96612
2021,Couple with children,Urban regions,Yes,0.03098,174,2742,0.02449,0.03746
2021,Couple with children,Urban regions,No,0.96902,2568,2742,0.96254,0.97551
2021,Couple with children,Rural regions,Yes,0.01484,57,1224,0.00806,0.02161
2021,Couple with children,Rural regions,No,0.98516,1167,1224,0.97839,0.99194
2021,Multi-generational household,Urban regions,No,0.98621,54,54,0.95481,1.01761
2021,Multi-generational household,Rural regions,No,0.96006,31,31,0.88998,1.03013
2021,Other Combinations,Urban regions,No,0.97002,241,241,0.94844,0.99159
2022,No answer / don't know,Urban regions,No,0.99369,286,286,0.98450,1.00288
2022,No answer / don't know,Rural regions,No,0.89452,130,130,0.84151,0.94753
2022,Single-person household,Urban regions,Yes,0.02125,79,4210,0.01689,0.02561
2022,Single-person household,Urban regions,No,0.97875,4131,4210,0.97439,0.98311
2022,Single-person household,Rural regions,Yes,0.03223,38,1566,0.02348,0.04098
2022,Single-person household,Rural regions,No,0.96777,1528,1566,0.95902,0.97652
2022,Couple without children,Urban regions,No,0.99757,3901,3901,0.99603,0.99912
2022,Couple without children,Rural regions,No,0.99911,1821,1821,0.99775,1.00048
2022,Single parent,Urban regions,Yes,0.05264,43,827,0.03741,0.06787
2022,Single parent,Urban regions,No,0.94736,784,827,0.93213,0.96259
2022,Single parent,Rural regions,Yes,0.05668,31,392,0.03376,0.07961
2022,Single parent,Rural regions,No,0.94332,361,392,0.92039,0.96624
2022,Couple with children,Urban regions,Yes,0.02443,179,3830,0.01954,0.02932
2022,Couple with children,Urban regions,No,0.97557,3651,3830,0.97068,0.98046
2022,Couple with children,Rural regions,Yes,0.01922,71,1916,0.01307,0.02537
2022,Couple with children,Rural regions,No,0.98078,1845,1916,0.97463,0.98693
2022,Multi-generational household,Urban regions,No,0.98794,55,55,0.95883,1.01705
2022,Multi-generational household,Rural regions,No,0.97605,36,36,0.92540,1.02670
2022,Other Combinations,Urban regions,No,0.97444,799,799,0.96349,0.98539
2022,Other Combinations,Rural regions,No,0.99293,345,345,0.98407,1.00178
