"e11102","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1995","17-34","indirekter Migrationshintergrund","314","0.625859560135948","0.582250844885854","0.669468275386043"
"erwerbstätig","1995","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","35-65","kein Migrationshintergrund","3783","0.707557039939169","0.695147936502151","0.719966143376187"
"erwerbstätig","1995","35-65","direkter Migrationshintergrund","1081","0.635146590435119","0.611855490941753","0.658437689928485"
"erwerbstätig","1995","35-65","indirekter Migrationshintergrund","21","","",""
"erwerbstätig","1995","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","66 +","kein Migrationshintergrund","37","0.0294198938773939","0.0202553100892982","0.0385844776654897"
"erwerbstätig","1995","66 +","direkter Migrationshintergrund","6","","",""
"erwerbstätig","1995","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","1995","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","17-34","kein Migrationshintergrund","828","0.242701626484255","0.228320722453913","0.257082530514597"
"nicht erwerbstätig","1996","17-34","direkter Migrationshintergrund","274","0.328493798422127","0.296656694596156","0.360330902248098"
"nicht erwerbstätig","1996","17-34","indirekter Migrationshintergrund","172","0.383151450111354","0.340875756112276","0.425427144110432"
"nicht erwerbstätig","1996","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","35-65","kein Migrationshintergrund","1327","0.282609185487964","0.270342647738014","0.294875723237914"
"nicht erwerbstätig","1996","35-65","direkter Migrationshintergrund","521","0.356390973418416","0.332431994122728","0.380349952714104"
"nicht erwerbstätig","1996","35-65","indirekter Migrationshintergrund","6","","",""
"nicht erwerbstätig","1996","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","66 +","kein Migrationshintergrund","1270","0.969015325655575","0.959649975804273","0.978380675506876"
"nicht erwerbstätig","1996","66 +","direkter Migrationshintergrund","223","0.991919434253071","0.980272966027009","1.00356590247913"
"nicht erwerbstätig","1996","66 +","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1996","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1996","17-34","kein Migrationshintergrund","2586","0.757298373515745","0.742917469485403","0.771679277546087"
"erwerbstätig","1996","17-34","direkter Migrationshintergrund","562","0.671506201577873","0.639669097751902","0.703343305403844"
"erwerbstätig","1996","17-34","indirekter Migrationshintergrund","336","0.616848549888646","0.574572855889568","0.659124243887724"
"erwerbstätig","1996","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1996","35-65","kein Migrationshintergrund","3849","0.717390814512036","0.705124276762086","0.729657352261986"
"erwerbstätig","1996","35-65","direkter Migrationshintergrund","1014","0.643609026581584","0.619650047285896","0.667568005877272"
"erwerbstätig","1996","35-65","indirekter Migrationshintergrund","25","","",""
"erwerbstätig","1996","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1996","66 +","kein Migrationshintergrund","45","0.0309846743444254","0.021619324493124","0.0403500241957268"
"erwerbstätig","1996","66 +","direkter Migrationshintergrund","4","","",""
"erwerbstätig","1996","66 +","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1996","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","17-34","kein Migrationshintergrund","851","0.251594537693955","0.23679396109701","0.2663951142909"
"nicht erwerbstätig","1997","17-34","direkter Migrationshintergrund","270","0.370265809876233","0.336313210904357","0.40421840884811"
"nicht erwerbstätig","1997","17-34","indirekter Migrationshintergrund","191","0.380477089026319","0.339065292560874","0.421888885491763"
"nicht erwerbstätig","1997","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","35-65","kein Migrationshintergrund","1343","0.288368558205106","0.275990374648988","0.300746741761224"
"nicht erwerbstätig","1997","35-65","direkter Migrationshintergrund","510","0.344846968198749","0.320474047991835","0.369219888405663"
"nicht erwerbstätig","1997","35-65","indirekter Migrationshintergrund","8","","",""
"nicht erwerbstätig","1997","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","66 +","kein Migrationshintergrund","1297","0.968386535319628","0.95902531963219","0.977747751007066"
"nicht erwerbstätig","1997","66 +","direkter Migrationshintergrund","226","0.97812507152921","0.959343122968001","0.996907020090419"
"nicht erwerbstätig","1997","66 +","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","1997","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1997","17-34","kein Migrationshintergrund","2451","0.748405462306045","0.7336048857091","0.76320603890299"
"erwerbstätig","1997","17-34","direkter Migrationshintergrund","507","0.629734190123766","0.59578159115189","0.663686789095643"
"erwerbstätig","1997","17-34","indirekter Migrationshintergrund","337","0.619522910973681","0.578111114508237","0.660934707439126"
"erwerbstätig","1997","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1997","35-65","kein Migrationshintergrund","3802","0.711631441794894","0.699253258238776","0.724009625351012"
"erwerbstätig","1997","35-65","direkter Migrationshintergrund","951","0.655153031801251","0.630780111594337","0.679525952008165"
"erwerbstätig","1997","35-65","indirekter Migrationshintergrund","25","","",""
"erwerbstätig","1997","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1997","66 +","kein Migrationshintergrund","45","0.0316134646803721","0.0222522489929342","0.0409746803678101"
"erwerbstätig","1997","66 +","direkter Migrationshintergrund","7","","",""
"erwerbstätig","1997","66 +","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1997","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","17-34","kein Migrationshintergrund","950","0.270299015709603","0.255779445778294","0.284818585640911"
"nicht erwerbstätig","1998","17-34","direkter Migrationshintergrund","251","0.35505486651591","0.320052694986215","0.390057038045604"
"nicht erwerbstätig","1998","17-34","indirekter Migrationshintergrund","192","0.373987137406733","0.333512601286713","0.414461673526753"
"nicht erwerbstätig","1998","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","35-65","kein Migrationshintergrund","1678","0.29842042009523","0.286885816414204","0.309955023776256"
"nicht erwerbstätig","1998","35-65","direkter Migrationshintergrund","505","0.334067122283069","0.309646479424916","0.358487765141222"
"nicht erwerbstätig","1998","35-65","indirekter Migrationshintergrund","10","","",""
"nicht erwerbstätig","1998","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","66 +","kein Migrationshintergrund","1550","0.970961595585527","0.96273908888405","0.979184102287004"
"nicht erwerbstätig","1998","66 +","direkter Migrationshintergrund","243","0.99371672870322","0.983882360666865","1.00355109673958"
"nicht erwerbstätig","1998","66 +","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1998","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1998","17-34","kein Migrationshintergrund","2644","0.729700984290397","0.715181414359089","0.744220554221706"
"erwerbstätig","1998","17-34","direkter Migrationshintergrund","467","0.64494513348409","0.609942961954396","0.679947305013785"
"erwerbstätig","1998","17-34","indirekter Migrationshintergrund","357","0.626012862593267","0.585538326473247","0.666487398713287"
"erwerbstätig","1998","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1998","35-65","kein Migrationshintergrund","4367","0.70157957990477","0.690044976223744","0.713114183585796"
"erwerbstätig","1998","35-65","direkter Migrationshintergrund","928","0.665932877716931","0.641512234858778","0.690353520575084"
"erwerbstätig","1998","35-65","indirekter Migrationshintergrund","34","0.712852829752532","0.579170513388437","0.846535146116627"
"erwerbstätig","1998","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1998","66 +","kein Migrationshintergrund","52","0.0290384044144733","0.0208158977129964","0.0372609111159502"
"erwerbstätig","1998","66 +","direkter Migrationshintergrund","5","","",""
"erwerbstätig","1998","66 +","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","1998","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","17-34","kein Migrationshintergrund","813","0.238661939562251","0.224352753067878","0.252971126056623"
"nicht erwerbstätig","1999","17-34","direkter Migrationshintergrund","205","0.291490212061073","0.256143734273712","0.326836689848433"
"nicht erwerbstätig","1999","17-34","indirekter Migrationshintergrund","177","0.357610160274815","0.317444151002236","0.397776169547393"
"nicht erwerbstätig","1999","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","35-65","kein Migrationshintergrund","1523","0.273641854790686","0.262276466450664","0.285007243130707"
"nicht erwerbstätig","1999","35-65","direkter Migrationshintergrund","455","0.312453919371081","0.287459642523717","0.337448196218445"
"nicht erwerbstätig","1999","35-65","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","1999","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","66 +","kein Migrationshintergrund","1482","0.96260178370287","0.953140879942194","0.972062687463546"
"nicht erwerbstätig","1999","66 +","direkter Migrationshintergrund","239","0.970283974652066","0.949150688189415","0.991417261114717"
"nicht erwerbstätig","1999","66 +","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1999","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1999","17-34","kein Migrationshintergrund","2596","0.761338060437749","0.747028873943376","0.775647246932122"
"erwerbstätig","1999","17-34","direkter Migrationshintergrund","430","0.708509787938927","0.673163310151567","0.743856265726288"
"erwerbstätig","1999","17-34","indirekter Migrationshintergrund","370","0.642389839725185","0.602223830452607","0.682555848997764"
"erwerbstätig","1999","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1999","35-65","kein Migrationshintergrund","4388","0.726358145209314","0.714992756869293","0.737723533549336"
"erwerbstätig","1999","35-65","direkter Migrationshintergrund","866","0.687546080628919","0.662551803781555","0.712540357476283"
"erwerbstätig","1999","35-65","indirekter Migrationshintergrund","41","0.704531683270226","0.580522986793986","0.828540379746465"
"erwerbstätig","1999","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1999","66 +","kein Migrationshintergrund","63","0.0373982162971302","0.027937312536454","0.0468591200578064"
"erwerbstätig","1999","66 +","direkter Migrationshintergrund","9","","",""
"erwerbstätig","1999","66 +","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1999","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2000","17-34","kein Migrationshintergrund","1251","0.217060499379848","0.20606014015285","0.228060858606845"
"nicht erwerbstätig","2000","17-34","direkter Migrationshintergrund","348","0.342442559022786","0.312580280682783","0.372304837362788"
"nicht erwerbstätig","2000","17-34","indirekter Migrationshintergrund","212","0.308120182853809","0.274110164475297","0.342130201232321"
"nicht erwerbstätig","2000","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2000","35-65","kein Migrationshintergrund","3052","0.267919492736797","0.259775441390972","0.276063544082623"
"nicht erwerbstätig","2000","35-65","direkter Migrationshintergrund","656","0.302646035429498","0.282410736353521","0.322881334505475"
"nicht erwerbstätig","2000","35-65","indirekter Migrationshintergrund","19","","",""
"nicht erwerbstätig","2000","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2000","66 +","kein Migrationshintergrund","3097","0.959184867645568","0.952356058179692","0.966013677111444"
"nicht erwerbstätig","2000","66 +","direkter Migrationshintergrund","343","0.974155258159443","0.957649552233753","0.990660964085133"
"nicht erwerbstätig","2000","66 +","indirekter Migrationshintergrund","15","","",""
"nicht erwerbstätig","2000","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2000","17-34","kein Migrationshintergrund","4144","0.782939500620152","0.771939141393155","0.79393985984715"
"erwerbstätig","2000","17-34","direkter Migrationshintergrund","622","0.657557440977214","0.627695162637212","0.687419719317217"
"erwerbstätig","2000","17-34","indirekter Migrationshintergrund","496","0.691879817146191","0.657869798767679","0.725889835524703"
"erwerbstätig","2000","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2000","35-65","kein Migrationshintergrund","8308","0.732080507263203","0.723936455917377","0.740224558609028"
"erwerbstätig","2000","35-65","direkter Migrationshintergrund","1324","0.697353964570502","0.677118665494525","0.717589263646479"
"erwerbstätig","2000","35-65","indirekter Migrationshintergrund","78","0.790301156572792","0.70928781420606","0.871314498939524"
"erwerbstätig","2000","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2000","66 +","kein Migrationshintergrund","128","0.0408151323544321","0.0339863228885562","0.0476439418203079"
"erwerbstätig","2000","66 +","direkter Migrationshintergrund","12","","",""
"erwerbstätig","2000","66 +","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","2000","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2001","17-34","kein Migrationshintergrund","1126","0.210359325952245","0.198799346992909","0.221919304911582"
"nicht erwerbstätig","2001","17-34","direkter Migrationshintergrund","268","0.327073359143773","0.295060271509951","0.359086446777594"
"nicht erwerbstätig","2001","17-34","indirekter Migrationshintergrund","196","0.295724784508914","0.260505275413303","0.330944293604525"
"nicht erwerbstätig","2001","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2001","35-65","kein Migrationshintergrund","2661","0.254292027567409","0.24592969328577","0.262654361849048"
"nicht erwerbstätig","2001","35-65","direkter Migrationshintergrund","546","0.293282389430311","0.271988657372613","0.314576121488008"
"nicht erwerbstätig","2001","35-65","indirekter Migrationshintergrund","22","","",""
"nicht erwerbstätig","2001","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2001","66 +","kein Migrationshintergrund","2912","0.95509080478746","0.947737173811573","0.962444435763346"
"nicht erwerbstätig","2001","66 +","direkter Migrationshintergrund","320","0.945797871118848","0.92155226610168","0.970043476136016"
"nicht erwerbstätig","2001","66 +","indirekter Migrationshintergrund","15","","",""
"nicht erwerbstätig","2001","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2001","17-34","kein Migrationshintergrund","3649","0.789640674047755","0.778080695088418","0.801200653007091"
"erwerbstätig","2001","17-34","direkter Migrationshintergrund","557","0.672926640856227","0.640913553222406","0.704939728490049"
"erwerbstätig","2001","17-34","indirekter Migrationshintergrund","449","0.704275215491086","0.669055706395475","0.739494724586697"
"erwerbstätig","2001","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2001","35-65","kein Migrationshintergrund","7756","0.745707972432591","0.737345638150952","0.75407030671423"
"erwerbstätig","2001","35-65","direkter Migrationshintergrund","1210","0.706717610569689","0.685423878511992","0.728011342627387"
"erwerbstätig","2001","35-65","indirekter Migrationshintergrund","82","0.77302537691448","0.692521471623096","0.853529282205864"
"erwerbstätig","2001","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2001","66 +","kein Migrationshintergrund","135","0.0449091952125403","0.0375555642366535","0.0522628261884271"
"erwerbstätig","2001","66 +","direkter Migrationshintergrund","15","","",""
"erwerbstätig","2001","66 +","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","2001","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","17-34","kein Migrationshintergrund","1204","0.227911198387271","0.216006857336661","0.239815539437881"
"nicht erwerbstätig","2002","17-34","direkter Migrationshintergrund","242","0.318016768193674","0.284371728728501","0.351661807658848"
"nicht erwerbstätig","2002","17-34","indirekter Migrationshintergrund","200","0.313977935563481","0.277650651706687","0.350305219420276"
"nicht erwerbstätig","2002","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","35-65","kein Migrationshintergrund","2654","0.252426180330658","0.244472484635631","0.260379876025686"
"nicht erwerbstätig","2002","35-65","direkter Migrationshintergrund","527","0.309571640832844","0.287678437787444","0.331464843878244"
"nicht erwerbstätig","2002","35-65","indirekter Migrationshintergrund","26","","",""
"nicht erwerbstätig","2002","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","66 +","kein Migrationshintergrund","3043","0.953742842929203","0.946497041252268","0.960988644606139"
"nicht erwerbstätig","2002","66 +","direkter Migrationshintergrund","332","0.943899414425469","0.919722268899337","0.968076559951601"
"nicht erwerbstätig","2002","66 +","indirekter Migrationshintergrund","12","","",""
"nicht erwerbstätig","2002","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2002","17-34","kein Migrationshintergrund","3566","0.772088801612729","0.760184460562119","0.783993142663339"
"erwerbstätig","2002","17-34","direkter Migrationshintergrund","494","0.681983231806326","0.648338192341153","0.7156282712715"
"erwerbstätig","2002","17-34","indirekter Migrationshintergrund","427","0.686022064436519","0.649694780579724","0.722349348293313"
"erwerbstätig","2002","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2002","35-65","kein Migrationshintergrund","8805","0.747573819669342","0.739620123974314","0.755527515364369"
"erwerbstätig","2002","35-65","direkter Migrationshintergrund","1186","0.690428359167156","0.668535156121756","0.712321562212556"
"erwerbstätig","2002","35-65","indirekter Migrationshintergrund","104","0.800634623787235","0.731956492933312","0.869312754641158"
"erwerbstätig","2002","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2002","66 +","kein Migrationshintergrund","185","0.0462571570707969","0.0390113553938614","0.0535029587477324"
"erwerbstätig","2002","66 +","direkter Migrationshintergrund","16","","",""
"erwerbstätig","2002","66 +","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","2002","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","17-34","kein Migrationshintergrund","1209","0.246172378126071","0.233644422394861","0.25870033385728"
"nicht erwerbstätig","2003","17-34","direkter Migrationshintergrund","225","0.338370917195594","0.302516815999997","0.374225018391191"
"nicht erwerbstätig","2003","17-34","indirekter Migrationshintergrund","204","0.323173624321888","0.286653318302565","0.359693930341212"
"nicht erwerbstätig","2003","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","35-65","kein Migrationshintergrund","2535","0.251923468384849","0.243790157414946","0.260056779354752"
"nicht erwerbstätig","2003","35-65","direkter Migrationshintergrund","491","0.312787583924914","0.290020340313601","0.335554827536228"
"nicht erwerbstätig","2003","35-65","indirekter Migrationshintergrund","33","0.257444083158938","0.184495882045711","0.330392284272164"
"nicht erwerbstätig","2003","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","66 +","kein Migrationshintergrund","3093","0.949807317451578","0.942335106428709","0.957279528474446"
"nicht erwerbstätig","2003","66 +","direkter Migrationshintergrund","338","0.941594425192032","0.917268292381637","0.965920558002428"
"nicht erwerbstätig","2003","66 +","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","2003","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2003","17-34","kein Migrationshintergrund","3333","0.753827621873929","0.74129966614272","0.766355577605139"
"erwerbstätig","2003","17-34","direkter Migrationshintergrund","444","0.661629082804406","0.625774981608809","0.697483184000003"
"erwerbstätig","2003","17-34","indirekter Migrationshintergrund","426","0.676826375678112","0.640306069658788","0.713346681697435"
"erwerbstätig","2003","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2003","35-65","kein Migrationshintergrund","8409","0.748076531615151","0.739943220645248","0.756209842585054"
"erwerbstätig","2003","35-65","direkter Migrationshintergrund","1102","0.687212416075086","0.664445172463773","0.709979659686399"
"erwerbstätig","2003","35-65","indirekter Migrationshintergrund","105","0.742555916841062","0.669607715727836","0.815504117954289"
"erwerbstätig","2003","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2003","66 +","kein Migrationshintergrund","187","0.0501926825484224","0.0427204715255539","0.0576648935712908"
"erwerbstätig","2003","66 +","direkter Migrationshintergrund","19","","",""
"erwerbstätig","2003","66 +","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","2003","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","17-34","kein Migrationshintergrund","1247","0.261219930311854","0.248159305010882","0.274280555612825"
"nicht erwerbstätig","2004","17-34","direkter Migrationshintergrund","221","0.346607834851721","0.309208915991493","0.38400675371195"
"nicht erwerbstätig","2004","17-34","indirekter Migrationshintergrund","215","0.336083675355617","0.299487265169262","0.372680085541973"
"nicht erwerbstätig","2004","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","35-65","kein Migrationshintergrund","2393","0.244224708348606","0.23602311317473","0.252426303522482"
"nicht erwerbstätig","2004","35-65","direkter Migrationshintergrund","502","0.326346464860038","0.303011887192991","0.349681042527084"
"nicht erwerbstätig","2004","35-65","indirekter Migrationshintergrund","33","0.26029321587972","0.190536259630709","0.330050172128731"
"nicht erwerbstätig","2004","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","66 +","kein Migrationshintergrund","3178","0.944346284369299","0.936624505963643","0.952068062774956"
"nicht erwerbstätig","2004","66 +","direkter Migrationshintergrund","345","0.956862945737634","0.935963012955125","0.977762878520143"
"nicht erwerbstätig","2004","66 +","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","2004","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2004","17-34","kein Migrationshintergrund","3099","0.738780069688146","0.725719444387175","0.751840694989118"
"erwerbstätig","2004","17-34","direkter Migrationshintergrund","401","0.653392165148279","0.61599324628805","0.690791084008507"
"erwerbstätig","2004","17-34","indirekter Migrationshintergrund","425","0.663916324644383","0.627319914458027","0.700512734830738"
"erwerbstätig","2004","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2004","35-65","kein Migrationshintergrund","8148","0.755775291651394","0.747573696477518","0.76397688682527"
"erwerbstätig","2004","35-65","direkter Migrationshintergrund","1049","0.673653535139962","0.650318957472916","0.696988112807009"
"erwerbstätig","2004","35-65","indirekter Migrationshintergrund","119","0.73970678412028","0.669949827871269","0.809463740369291"
"erwerbstätig","2004","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2004","66 +","kein Migrationshintergrund","208","0.0556537156307008","0.0479319372250444","0.0633754940363571"
"erwerbstätig","2004","66 +","direkter Migrationshintergrund","18","","",""
"erwerbstätig","2004","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2004","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","17-34","kein Migrationshintergrund","1181","0.259274004328103","0.245890788683699","0.272657219972508"
"nicht erwerbstätig","2005","17-34","direkter Migrationshintergrund","192","0.32779476856562","0.287793643342497","0.367795893788743"
"nicht erwerbstätig","2005","17-34","indirekter Migrationshintergrund","240","0.312596142750633","0.277257883618606","0.347934401882661"
"nicht erwerbstätig","2005","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","35-65","kein Migrationshintergrund","2207","0.232215114826408","0.223937185521399","0.240493044131418"
"nicht erwerbstätig","2005","35-65","direkter Migrationshintergrund","464","0.309164275580433","0.285555349509937","0.332773201650929"
"nicht erwerbstätig","2005","35-65","indirekter Migrationshintergrund","31","0.230218032603081","0.164157917270353","0.296278147935809"
"nicht erwerbstätig","2005","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","66 +","kein Migrationshintergrund","3178","0.94473291273932","0.937038699800925","0.952427125677715"
"nicht erwerbstätig","2005","66 +","direkter Migrationshintergrund","349","0.952469383870941","0.930671226549829","0.974267541192053"
"nicht erwerbstätig","2005","66 +","indirekter Migrationshintergrund","12","","",""
"nicht erwerbstätig","2005","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2005","17-34","kein Migrationshintergrund","2938","0.740725995671897","0.727342780027492","0.754109211316301"
"erwerbstätig","2005","17-34","direkter Migrationshintergrund","337","0.67220523143438","0.632204106211257","0.712206356657503"
"erwerbstätig","2005","17-34","indirekter Migrationshintergrund","421","0.687403857249367","0.652065598117339","0.722742116381394"
"erwerbstätig","2005","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2005","35-65","kein Migrationshintergrund","7788","0.767784885173592","0.759506955868582","0.776062814478601"
"erwerbstätig","2005","35-65","direkter Migrationshintergrund","1008","0.690835724419567","0.667226798349071","0.714444650490063"
"erwerbstätig","2005","35-65","indirekter Migrationshintergrund","125","0.769781967396919","0.703721852064191","0.835842082729647"
"erwerbstätig","2005","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2005","66 +","kein Migrationshintergrund","210","0.0552670872606795","0.0475728743222846","0.0629613001990745"
"erwerbstätig","2005","66 +","direkter Migrationshintergrund","17","","",""
"erwerbstätig","2005","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2005","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","17-34","kein Migrationshintergrund","1345","0.285762584552508","0.272125492532855","0.29939967657216"
"nicht erwerbstätig","2006","17-34","direkter Migrationshintergrund","198","0.336091542201977","0.29636039833523","0.375822686068724"
"nicht erwerbstätig","2006","17-34","indirekter Migrationshintergrund","242","0.314780765271345","0.27942907423159","0.3501324563111"
"nicht erwerbstätig","2006","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","35-65","kein Migrationshintergrund","2390","0.226464128721199","0.218564289949246","0.234363967493151"
"nicht erwerbstätig","2006","35-65","direkter Migrationshintergrund","464","0.337479017462179","0.313157649993934","0.361800384930425"
"nicht erwerbstätig","2006","35-65","indirekter Migrationshintergrund","41","0.279583313651161","0.214381466000248","0.344785161302073"
"nicht erwerbstätig","2006","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","66 +","kein Migrationshintergrund","3762","0.943107818208458","0.935953566048211","0.950262070368705"
"nicht erwerbstätig","2006","66 +","direkter Migrationshintergrund","365","0.945105791805694","0.922500024004013","0.967711559607374"
"nicht erwerbstätig","2006","66 +","indirekter Migrationshintergrund","12","","",""
"nicht erwerbstätig","2006","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2006","17-34","kein Migrationshintergrund","2871","0.714237415447492","0.70060032342784","0.727874507467145"
"erwerbstätig","2006","17-34","direkter Migrationshintergrund","345","0.663908457798023","0.624177313931276","0.70363960166477"
"erwerbstätig","2006","17-34","indirekter Migrationshintergrund","421","0.685219234728655","0.6498675436889","0.72057092576841"
"erwerbstätig","2006","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2006","35-65","kein Migrationshintergrund","8393","0.773535871278801","0.765636032506849","0.781435710050754"
"erwerbstätig","2006","35-65","direkter Migrationshintergrund","988","0.662520982537821","0.638199615069575","0.686842350006067"
"erwerbstätig","2006","35-65","indirekter Migrationshintergrund","141","0.720416686348839","0.655214838697927","0.785618533999752"
"erwerbstätig","2006","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2006","66 +","kein Migrationshintergrund","265","0.0568921817915416","0.0497379296312945","0.0640464339517888"
"erwerbstätig","2006","66 +","direkter Migrationshintergrund","25","","",""
"erwerbstätig","2006","66 +","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2006","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
