"e11102","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1994","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1994","Brandenburg","kein Migrationshintergrund","200","0.389478403172209","0.349997099091923","0.428959707252494"
"nicht erwerbstätig","1994","Brandenburg","direkter Migrationshintergrund","10","","",""
"nicht erwerbstätig","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1994","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","143","0.42767289833108","0.379067492258968","0.476278304403192"
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1994","Sachsen","kein Migrationshintergrund","389","0.43313045014159","0.403605757617325","0.462655142665856"
"nicht erwerbstätig","1994","Sachsen","direkter Migrationshintergrund","24","","",""
"nicht erwerbstätig","1994","Sachsen","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1994","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1994","Sachsen-Anhalt","kein Migrationshintergrund","219","0.403565724340983","0.366388799312592","0.440742649369374"
"nicht erwerbstätig","1994","Sachsen-Anhalt","direkter Migrationshintergrund","21","","",""
"nicht erwerbstätig","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1994","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1994","Thueringen","kein Migrationshintergrund","220","0.426420807667215","0.388045343639561","0.464796271694868"
"nicht erwerbstätig","1994","Thueringen","direkter Migrationshintergrund","17","","",""
"nicht erwerbstätig","1994","Thueringen","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1994","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Schleswig-Holstein","kein Migrationshintergrund","163","0.627529668896799","0.56819056615843","0.686868771635168"
"erwerbstätig","1994","Schleswig-Holstein","direkter Migrationshintergrund","19","","",""
"erwerbstätig","1994","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","1994","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Hamburg","kein Migrationshintergrund","63","0.567711359120364","0.471572556451358","0.663850161789369"
"erwerbstätig","1994","Hamburg","direkter Migrationshintergrund","16","","",""
"erwerbstätig","1994","Hamburg","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","1994","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Niedersachsen","kein Migrationshintergrund","506","0.588705000461434","0.554564316100665","0.622845684822202"
"erwerbstätig","1994","Niedersachsen","direkter Migrationshintergrund","80","0.578502488722616","0.494581151828048","0.662423825617184"
"erwerbstätig","1994","Niedersachsen","indirekter Migrationshintergrund","24","","",""
"erwerbstätig","1994","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Bremen","kein Migrationshintergrund","33","0.399549044169929","0.287189367902771","0.511908720437088"
"erwerbstätig","1994","Bremen","direkter Migrationshintergrund","7","","",""
"erwerbstätig","1994","Bremen","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","1994","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Nordrhein-Westfalen","kein Migrationshintergrund","1092","0.593203235478109","0.570035028583366","0.616371442372851"
"erwerbstätig","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","376","0.669977576195467","0.631610205079926","0.708344947311007"
"erwerbstätig","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","88","0.515190243977215","0.433562774069301","0.596817713885129"
"erwerbstätig","1994","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Hessen","kein Migrationshintergrund","363","0.57281388112889","0.532061291769071","0.613566470488708"
"erwerbstätig","1994","Hessen","direkter Migrationshintergrund","200","0.547317461795874","0.49080340519243","0.603831518399319"
"erwerbstätig","1994","Hessen","indirekter Migrationshintergrund","31","0.590969914513761","0.462200005142239","0.719739823885283"
"erwerbstätig","1994","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","296","0.538327104077095","0.495437234594633","0.581216973559558"
"erwerbstätig","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","67","0.670067007856584","0.578819713547317","0.761314302165852"
"erwerbstätig","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","9","","",""
"erwerbstätig","1994","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Baden-Wuerttemberg","kein Migrationshintergrund","653","0.620661080060471","0.590204106853686","0.651118053267255"
"erwerbstätig","1994","Baden-Wuerttemberg","direkter Migrationshintergrund","432","0.628666045936551","0.590997237255663","0.666334854617439"
"erwerbstätig","1994","Baden-Wuerttemberg","indirekter Migrationshintergrund","82","0.632438441737905","0.547916929935005","0.716959953540806"
"erwerbstätig","1994","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Bayern","kein Migrationshintergrund","804","0.612374809411604","0.584693332008829","0.640056286814379"
"erwerbstätig","1994","Bayern","direkter Migrationshintergrund","219","0.634931198735188","0.582828302759974","0.687034094710403"
"erwerbstätig","1994","Bayern","indirekter Migrationshintergrund","56","0.744294837127223","0.641359190437171","0.847230483817276"
"erwerbstätig","1994","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Saarland","kein Migrationshintergrund","","","",""
"erwerbstätig","1994","Saarland","direkter Migrationshintergrund","","","",""
"erwerbstätig","1994","Saarland","indirekter Migrationshintergrund","","","",""
"erwerbstätig","1994","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Berlin","kein Migrationshintergrund","310","0.635387002302247","0.590717007898643","0.680056996705851"
"erwerbstätig","1994","Berlin","direkter Migrationshintergrund","54","0.644121960162994","0.543516138452099","0.74472778187389"
"erwerbstätig","1994","Berlin","indirekter Migrationshintergrund","15","","",""
"erwerbstätig","1994","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Brandenburg","kein Migrationshintergrund","386","0.610521596827792","0.571040292747506","0.650002900908077"
"erwerbstätig","1994","Brandenburg","direkter Migrationshintergrund","8","","",""
"erwerbstätig","1994","Brandenburg","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1994","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","255","0.57232710166892","0.523721695596808","0.620932507741032"
"erwerbstätig","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","9","","",""
"erwerbstätig","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1994","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Sachsen","kein Migrationshintergrund","693","0.566869549858409","0.537344857334144","0.596394242382675"
"erwerbstätig","1994","Sachsen","direkter Migrationshintergrund","17","","",""
"erwerbstätig","1994","Sachsen","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","1994","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Sachsen-Anhalt","kein Migrationshintergrund","450","0.596434275659017","0.559257350630626","0.633611200687407"
"erwerbstätig","1994","Sachsen-Anhalt","direkter Migrationshintergrund","11","","",""
"erwerbstätig","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1994","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1994","Thueringen","kein Migrationshintergrund","418","0.573579192332786","0.535203728305132","0.611954656360439"
"erwerbstätig","1994","Thueringen","direkter Migrationshintergrund","8","","",""
"erwerbstätig","1994","Thueringen","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","1994","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Schleswig-Holstein","kein Migrationshintergrund","88","0.400003110695215","0.338407305334219","0.461598916056211"
"nicht erwerbstätig","1995","Schleswig-Holstein","direkter Migrationshintergrund","12","","",""
"nicht erwerbstätig","1995","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","1995","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Hamburg","kein Migrationshintergrund","34","0.399885702446661","0.301892173062427","0.497879231830894"
"nicht erwerbstätig","1995","Hamburg","direkter Migrationshintergrund","14","","",""
"nicht erwerbstätig","1995","Hamburg","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1995","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Niedersachsen","kein Migrationshintergrund","289","0.415880068692167","0.381683564506803","0.450076572877532"
"nicht erwerbstätig","1995","Niedersachsen","direkter Migrationshintergrund","95","0.50604376301309","0.438423521329142","0.573664004697038"
"nicht erwerbstätig","1995","Niedersachsen","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","1995","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Bremen","kein Migrationshintergrund","40","0.644749817049651","0.534203415115569","0.755296218983732"
"nicht erwerbstätig","1995","Bremen","direkter Migrationshintergrund","8","","",""
"nicht erwerbstätig","1995","Bremen","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Nordrhein-Westfalen","kein Migrationshintergrund","625","0.407509621246572","0.384428426249332","0.430590816243811"
"nicht erwerbstätig","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","268","0.390571824637182","0.354142577182178","0.427001072092186"
"nicht erwerbstätig","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","55","0.477264758215126","0.397859937300526","0.556669579129725"
"nicht erwerbstätig","1995","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Hessen","kein Migrationshintergrund","204","0.428248930585988","0.387873997014184","0.468623864157793"
"nicht erwerbstätig","1995","Hessen","direkter Migrationshintergrund","125","0.528042008805718","0.473173843261678","0.582910174349758"
"nicht erwerbstätig","1995","Hessen","indirekter Migrationshintergrund","15","","",""
"nicht erwerbstätig","1995","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","221","0.461003742279495","0.418035467185662","0.503972017373329"
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","69","0.392617502700917","0.321278373624742","0.463956631777092"
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","7","","",""
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Baden-Wuerttemberg","kein Migrationshintergrund","327","0.382755529136701","0.352416688952407","0.413094369320994"
"nicht erwerbstätig","1995","Baden-Wuerttemberg","direkter Migrationshintergrund","244","0.418912555353923","0.381774797646163","0.456050313061682"
"nicht erwerbstätig","1995","Baden-Wuerttemberg","indirekter Migrationshintergrund","46","0.396941513164876","0.311512420112814","0.482370606216937"
"nicht erwerbstätig","1995","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Bayern","kein Migrationshintergrund","403","0.400534576330903","0.372982011831078","0.428087140830727"
"nicht erwerbstätig","1995","Bayern","direkter Migrationshintergrund","139","0.386144783939281","0.338131920810373","0.434157647068188"
"nicht erwerbstätig","1995","Bayern","indirekter Migrationshintergrund","20","","",""
"nicht erwerbstätig","1995","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Saarland","kein Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Saarland","direkter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Saarland","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Berlin","kein Migrationshintergrund","153","0.393945014336532","0.348998710530711","0.438891318142352"
"nicht erwerbstätig","1995","Berlin","direkter Migrationshintergrund","40","0.457806699736135","0.359166669071269","0.556446730401001"
"nicht erwerbstätig","1995","Berlin","indirekter Migrationshintergrund","6","","",""
"nicht erwerbstätig","1995","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Brandenburg","kein Migrationshintergrund","204","0.408997953013976","0.368601148047087","0.449394757980865"
"nicht erwerbstätig","1995","Brandenburg","direkter Migrationshintergrund","10","","",""
"nicht erwerbstätig","1995","Brandenburg","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","kein Migrationshintergrund","137","0.407147027716424","0.35906032044854","0.455233734984308"
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","direkter Migrationshintergrund","6","","",""
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Sachsen","kein Migrationshintergrund","385","0.436889858215645","0.406917364531775","0.466862351899515"
"nicht erwerbstätig","1995","Sachsen","direkter Migrationshintergrund","24","","",""
"nicht erwerbstätig","1995","Sachsen","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","1995","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Sachsen-Anhalt","kein Migrationshintergrund","209","0.406607930552798","0.368933188133896","0.4442826729717"
"nicht erwerbstätig","1995","Sachsen-Anhalt","direkter Migrationshintergrund","24","","",""
"nicht erwerbstätig","1995","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Thueringen","kein Migrationshintergrund","206","0.414254814985772","0.375605309431865","0.45290432053968"
"nicht erwerbstätig","1995","Thueringen","direkter Migrationshintergrund","16","","",""
"nicht erwerbstätig","1995","Thueringen","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1995","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Schleswig-Holstein","kein Migrationshintergrund","155","0.599996889304785","0.538401083943789","0.661592694665781"
"erwerbstätig","1995","Schleswig-Holstein","direkter Migrationshintergrund","22","","",""
"erwerbstätig","1995","Schleswig-Holstein","indirekter Migrationshintergrund","5","","",""
"erwerbstätig","1995","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Hamburg","kein Migrationshintergrund","62","0.600114297553339","0.502120768169106","0.698107826937573"
"erwerbstätig","1995","Hamburg","direkter Migrationshintergrund","15","","",""
"erwerbstätig","1995","Hamburg","indirekter Migrationshintergrund","4","","",""
"erwerbstätig","1995","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Niedersachsen","kein Migrationshintergrund","509","0.584119931307833","0.549923427122468","0.618316435493197"
"erwerbstätig","1995","Niedersachsen","direkter Migrationshintergrund","115","0.49395623698691","0.426335995302961","0.561576478670858"
"erwerbstätig","1995","Niedersachsen","indirekter Migrationshintergrund","24","","",""
"erwerbstätig","1995","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Bremen","kein Migrationshintergrund","32","0.355250182950349","0.244703781016268","0.465796584884431"
"erwerbstätig","1995","Bremen","direkter Migrationshintergrund","10","","",""
"erwerbstätig","1995","Bremen","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","1995","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Nordrhein-Westfalen","kein Migrationshintergrund","1116","0.592490378753428","0.569409183756189","0.615571573750668"
"erwerbstätig","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","421","0.609428175362818","0.572998927907814","0.645857422817822"
"erwerbstätig","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","97","0.522735241784874","0.443330420870275","0.602140062699474"
"erwerbstätig","1995","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Hessen","kein Migrationshintergrund","373","0.571751069414012","0.531376135842207","0.612126002985816"
"erwerbstätig","1995","Hessen","direkter Migrationshintergrund","193","0.471957991194282","0.417089825650242","0.526826156738322"
"erwerbstätig","1995","Hessen","indirekter Migrationshintergrund","34","0.764981394987485","0.646260651010931","0.883702138964039"
"erwerbstätig","1995","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","296","0.538996257720505","0.496027982626671","0.581964532814338"
"erwerbstätig","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","111","0.607382497299082","0.536043368222907","0.678721626375257"
"erwerbstätig","1995","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","8","","",""
"erwerbstätig","1995","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Baden-Wuerttemberg","kein Migrationshintergrund","659","0.617244470863299","0.586905630679006","0.647583311047593"
"erwerbstätig","1995","Baden-Wuerttemberg","direkter Migrationshintergrund","434","0.581087444646077","0.543949686938318","0.618225202353837"
"erwerbstätig","1995","Baden-Wuerttemberg","indirekter Migrationshintergrund","80","0.603058486835124","0.517629393783063","0.688487579887186"
"erwerbstätig","1995","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Bayern","kein Migrationshintergrund","812","0.599465423669097","0.571912859169273","0.627017988168922"
"erwerbstätig","1995","Bayern","direkter Migrationshintergrund","256","0.61385521606072","0.565842352931812","0.661868079189627"
"erwerbstätig","1995","Bayern","indirekter Migrationshintergrund","59","0.724466982452496","0.625945561198956","0.822988403706037"
"erwerbstätig","1995","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Saarland","kein Migrationshintergrund","","","",""
"erwerbstätig","1995","Saarland","direkter Migrationshintergrund","","","",""
"erwerbstätig","1995","Saarland","indirekter Migrationshintergrund","","","",""
"erwerbstätig","1995","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Berlin","kein Migrationshintergrund","301","0.606054985663468","0.561108681857648","0.651001289469289"
"erwerbstätig","1995","Berlin","direkter Migrationshintergrund","58","0.542193300263865","0.443553269598999","0.640833330928731"
"erwerbstätig","1995","Berlin","indirekter Migrationshintergrund","11","","",""
"erwerbstätig","1995","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Brandenburg","kein Migrationshintergrund","365","0.591002046986024","0.550605242019135","0.631398851952913"
"erwerbstätig","1995","Brandenburg","direkter Migrationshintergrund","7","","",""
"erwerbstätig","1995","Brandenburg","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1995","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Mecklenburg-Vorpommern","kein Migrationshintergrund","264","0.592852972283576","0.544766265015692","0.64093967955146"
"erwerbstätig","1995","Mecklenburg-Vorpommern","direkter Migrationshintergrund","8","","",""
"erwerbstätig","1995","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1995","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Sachsen","kein Migrationshintergrund","667","0.563110141784355","0.533137648100485","0.593082635468225"
"erwerbstätig","1995","Sachsen","direkter Migrationshintergrund","18","","",""
"erwerbstätig","1995","Sachsen","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1995","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Sachsen-Anhalt","kein Migrationshintergrund","444","0.593392069447202","0.5557173270283","0.631066811866104"
"erwerbstätig","1995","Sachsen-Anhalt","direkter Migrationshintergrund","10","","",""
"erwerbstätig","1995","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1995","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1995","Thueringen","kein Migrationshintergrund","418","0.585745185014228","0.54709567946032","0.624394690568135"
"erwerbstätig","1995","Thueringen","direkter Migrationshintergrund","9","","",""
"erwerbstätig","1995","Thueringen","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1995","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Schleswig-Holstein","kein Migrationshintergrund","91","0.408644316849836","0.347089482346861","0.47019915135281"
"nicht erwerbstätig","1996","Schleswig-Holstein","direkter Migrationshintergrund","9","","",""
"nicht erwerbstätig","1996","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","1996","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Hamburg","kein Migrationshintergrund","33","0.399069355499864","0.30007269837935","0.498066012620378"
"nicht erwerbstätig","1996","Hamburg","direkter Migrationshintergrund","12","","",""
"nicht erwerbstätig","1996","Hamburg","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","1996","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Niedersachsen","kein Migrationshintergrund","281","0.400890231948569","0.367202734031532","0.434577729865605"
"nicht erwerbstätig","1996","Niedersachsen","direkter Migrationshintergrund","76","0.448117926073927","0.378139120005895","0.51809673214196"
"nicht erwerbstätig","1996","Niedersachsen","indirekter Migrationshintergrund","13","","",""
"nicht erwerbstätig","1996","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Bremen","kein Migrationshintergrund","39","0.628594972521053","0.515404880827981","0.741785064214125"
"nicht erwerbstätig","1996","Bremen","direkter Migrationshintergrund","9","","",""
"nicht erwerbstätig","1996","Bremen","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1996","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Nordrhein-Westfalen","kein Migrationshintergrund","595","0.393180122314024","0.370189579751549","0.416170664876499"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","direkter Migrationshintergrund","269","0.417625197307493","0.379914892626059","0.455335501988927"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","indirekter Migrationshintergrund","58","0.46337896940151","0.386827013220728","0.539930925582293"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Hessen","kein Migrationshintergrund","190","0.409984281057488","0.369357792425851","0.450610769689126"
"nicht erwerbstätig","1996","Hessen","direkter Migrationshintergrund","110","0.506426155679827","0.44898333874398","0.563868972615674"
"nicht erwerbstätig","1996","Hessen","indirekter Migrationshintergrund","19","","",""
"nicht erwerbstätig","1996","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","213","0.469739567550097","0.426296819053319","0.513182316046874"
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","54","0.353977317678231","0.28166620396022","0.426288431396242"
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Baden-Wuerttemberg","kein Migrationshintergrund","319","0.403926614943369","0.372740668195539","0.435112561691199"
"nicht erwerbstätig","1996","Baden-Wuerttemberg","direkter Migrationshintergrund","225","0.407259447108835","0.368616504045972","0.445902390171698"
"nicht erwerbstätig","1996","Baden-Wuerttemberg","indirekter Migrationshintergrund","44","0.412397955250026","0.328420825609443","0.49637508489061"
"nicht erwerbstätig","1996","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Bayern","kein Migrationshintergrund","390","0.396676729538756","0.368916613992197","0.424436845085314"
"nicht erwerbstätig","1996","Bayern","direkter Migrationshintergrund","141","0.408475401511971","0.359052794368097","0.457898008655845"
"nicht erwerbstätig","1996","Bayern","indirekter Migrationshintergrund","22","","",""
"nicht erwerbstätig","1996","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Saarland","kein Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","Saarland","direkter Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","Saarland","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Berlin","kein Migrationshintergrund","150","0.38233395252416","0.337030087550459","0.427637817497861"
"nicht erwerbstätig","1996","Berlin","direkter Migrationshintergrund","34","0.527248482609399","0.418523407442193","0.635973557776605"
"nicht erwerbstätig","1996","Berlin","indirekter Migrationshintergrund","10","","",""
"nicht erwerbstätig","1996","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Brandenburg","kein Migrationshintergrund","192","0.384904992767969","0.345203388363943","0.424606597171995"
"nicht erwerbstätig","1996","Brandenburg","direkter Migrationshintergrund","9","","",""
"nicht erwerbstätig","1996","Brandenburg","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","kein Migrationshintergrund","132","0.416836816758259","0.367715421649606","0.465958211866912"
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","direkter Migrationshintergrund","5","","",""
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Sachsen","kein Migrationshintergrund","364","0.424955458646483","0.395196508413304","0.454714408879661"
"nicht erwerbstätig","1996","Sachsen","direkter Migrationshintergrund","26","","",""
"nicht erwerbstätig","1996","Sachsen","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1996","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Sachsen-Anhalt","kein Migrationshintergrund","223","0.421787423140735","0.383467173337518","0.460107672943953"
"nicht erwerbstätig","1996","Sachsen-Anhalt","direkter Migrationshintergrund","22","","",""
"nicht erwerbstätig","1996","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1996","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
