"e11102","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","220","0.250650203223261","0.223091256461201","0.278209149985322"
"nicht erwerbstätig","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","913","0.272543122031004","0.257253604138338","0.28783263992367"
"erwerbstätig","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","778","0.47664423360686","0.45238279388266","0.50090567333106"
"erwerbstätig","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","993","0.442463244820862","0.421867293428798","0.463059196212927"
"erwerbstätig","2007","2","Ländlicher Raum","1007","0.537084575617858","0.514472948186553","0.559696203049164"
"erwerbstätig","2007","2","Städtischer Raum","1488","0.526097072234483","0.507421433557464","0.544772710911502"
"erwerbstätig","2007","3","Ländlicher Raum","906","0.594656455272128","0.569744467683861","0.619568442860394"
"erwerbstätig","2007","3","Städtischer Raum","1492","0.611141818373113","0.591810878097086","0.63047275864914"
"erwerbstätig","2007","4","Ländlicher Raum","938","0.69569454760869","0.670835509898158","0.720553585319223"
"erwerbstätig","2007","4","Städtischer Raum","1985","0.666968240840023","0.650072371728763","0.683864109951284"
"erwerbstätig","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","691","0.769074236557213","0.74187210378494","0.796276369329485"
"erwerbstätig","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","2300","0.731665282034195","0.716334726602429","0.746995837465962"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","850","0.52335576639314","0.49909432666894","0.54761720611734"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","1241","0.557536755179138","0.536940803787073","0.578132706571202"
"nicht erwerbstätig","2007","2","Ländlicher Raum","861","0.462915424382142","0.440303796950836","0.485527051813447"
"nicht erwerbstätig","2007","2","Städtischer Raum","1258","0.473902927765517","0.455227289088498","0.492578566442536"
"nicht erwerbstätig","2007","3","Ländlicher Raum","586","0.405343544727872","0.380431557139606","0.430255532316139"
"nicht erwerbstätig","2007","3","Städtischer Raum","951","0.388858181626887","0.36952724135086","0.408189121902914"
"nicht erwerbstätig","2007","4","Ländlicher Raum","378","0.30430545239131","0.279446414680778","0.329164490101842"
"nicht erwerbstätig","2007","4","Städtischer Raum","1004","0.333031759159976","0.316135890048716","0.349927628271237"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","231","0.230925763442787","0.203723630670515","0.25812789621506"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","909","0.268334717965805","0.253004162534038","0.283665273397571"
"erwerbstätig","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","679","0.478187447111107","0.452123455271676","0.504251438950539"
"erwerbstätig","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","897","0.444072768304718","0.422253535856147","0.46589200075329"
"erwerbstätig","2008","2","Ländlicher Raum","845","0.531761756213292","0.507530298564171","0.555993213862414"
"erwerbstätig","2008","2","Städtischer Raum","1325","0.532932379180436","0.513308463665884","0.552556294694988"
"erwerbstätig","2008","3","Ländlicher Raum","875","0.606965792969626","0.581588638452412","0.63234294748684"
"erwerbstätig","2008","3","Städtischer Raum","1458","0.609751190965358","0.590078885191452","0.629423496739264"
"erwerbstätig","2008","4","Ländlicher Raum","965","0.712075850888649","0.688160139946402","0.735991561830896"
"erwerbstätig","2008","4","Städtischer Raum","1861","0.682019277058261","0.664686351275133","0.699352202841389"
"erwerbstätig","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","711","0.765366909024584","0.738087328019377","0.792646490029791"
"erwerbstätig","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","2279","0.743494895389327","0.728349952610055","0.758639838168599"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","732","0.521812552888893","0.495748561049461","0.547876544728324"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","1095","0.555927231695281","0.53410799924671","0.577746464143853"
"nicht erwerbstätig","2008","2","Ländlicher Raum","784","0.468238243786707","0.444006786137586","0.492469701435829"
"nicht erwerbstätig","2008","2","Städtischer Raum","1158","0.467067620819564","0.447443705305011","0.486691536334116"
"nicht erwerbstätig","2008","3","Ländlicher Raum","548","0.393034207030374","0.36765705251316","0.418411361547588"
"nicht erwerbstätig","2008","3","Städtischer Raum","904","0.390248809034642","0.370576503260736","0.409921114808548"
"nicht erwerbstätig","2008","4","Ländlicher Raum","412","0.287924149111351","0.264008438169104","0.311839860053598"
"nicht erwerbstätig","2008","4","Städtischer Raum","912","0.317980722941739","0.300647797158611","0.335313648724867"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","216","0.234633090975416","0.207353509970209","0.261912671980623"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","915","0.256505104610673","0.241360161831401","0.271650047389945"
"erwerbstätig","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","604","0.480316297840036","0.452552996240573","0.508079599439499"
"erwerbstätig","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","831","0.471024438155368","0.447887608017991","0.494161268292745"
"erwerbstätig","2009","2","Ländlicher Raum","816","0.545741213972138","0.520857513355558","0.570624914588718"
"erwerbstätig","2009","2","Städtischer Raum","1194","0.543644293962189","0.522830755965166","0.564457831959212"
"erwerbstätig","2009","3","Ländlicher Raum","838","0.627070512469725","0.601322127422605","0.652818897516845"
"erwerbstätig","2009","3","Städtischer Raum","1233","0.585500312383056","0.564283325351658","0.606717299414454"
"erwerbstätig","2009","4","Ländlicher Raum","901","0.705187064215056","0.680188900933181","0.730185227496932"
"erwerbstätig","2009","4","Städtischer Raum","1827","0.690144186381111","0.672711078825008","0.707577293937213"
"erwerbstätig","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","783","0.783655543479321","0.758361999004298","0.808949087954344"
"erwerbstätig","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","2191","0.754682144597623","0.739434422440703","0.769929866754543"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","640","0.519683702159964","0.491920400560501","0.547447003759427"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","957","0.528975561844632","0.505838731707255","0.552112391982009"
"nicht erwerbstätig","2009","2","Ländlicher Raum","722","0.454258786027862","0.429375085411282","0.479142486644442"
"nicht erwerbstätig","2009","2","Städtischer Raum","1006","0.456355706037811","0.435542168040788","0.477169244034834"
"nicht erwerbstätig","2009","3","Ländlicher Raum","517","0.372929487530275","0.347181102483155","0.398677872577395"
"nicht erwerbstätig","2009","3","Städtischer Raum","838","0.414499687616944","0.393282700585546","0.435716674648342"
"nicht erwerbstätig","2009","4","Ländlicher Raum","377","0.294812935784944","0.269814772503068","0.319811099066819"
"nicht erwerbstätig","2009","4","Städtischer Raum","876","0.309855813618889","0.292422706062787","0.327288921174992"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","235","0.216344456520679","0.191050912045656","0.241638000995702"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","868","0.245317855402377","0.230070133245457","0.260565577559297"
"erwerbstätig","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","989","0.49886169531708","0.47657215854801","0.521151232086151"
"erwerbstätig","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","1353","0.42793459769598","0.409905025762846","0.445964169629113"
"erwerbstätig","2010","2","Ländlicher Raum","1402","0.569616575108528","0.549203287750381","0.590029862466676"
"erwerbstätig","2010","2","Städtischer Raum","2047","0.536866337120579","0.520013581681461","0.553719092559697"
"erwerbstätig","2010","3","Ländlicher Raum","1038","0.59029225435669","0.566396268965801","0.614188239747579"
"erwerbstätig","2010","3","Städtischer Raum","1735","0.606078931087243","0.58748596554589","0.624671896628595"
"erwerbstätig","2010","4","Ländlicher Raum","1161","0.710453001853319","0.687931799406621","0.732974204300017"
"erwerbstätig","2010","4","Städtischer Raum","2298","0.669001167284624","0.652777871593758","0.68522446297549"
"erwerbstätig","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","864","0.759166659043987","0.734191643668074","0.784141674419899"
"erwerbstätig","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","2695","0.761775428042815","0.748017469730506","0.775533386355124"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","944","0.50113830468292","0.478848767913849","0.523427841451991"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","1540","0.57206540230402","0.554035830370887","0.590094974237154"
"nicht erwerbstätig","2010","2","Ländlicher Raum","858","0.430383424891472","0.409970137533324","0.450796712249619"
"nicht erwerbstätig","2010","2","Städtischer Raum","1316","0.463133662879421","0.446280907440303","0.479986418318539"
"nicht erwerbstätig","2010","3","Ländlicher Raum","589","0.40970774564331","0.385811760252422","0.433603731034199"
"nicht erwerbstätig","2010","3","Städtischer Raum","918","0.393921068912757","0.375328103371405","0.41251403445411"
"nicht erwerbstätig","2010","4","Ländlicher Raum","397","0.289546998146681","0.267025795699983","0.312068200593379"
"nicht erwerbstätig","2010","4","Städtischer Raum","934","0.330998832715376","0.31477553702451","0.347222128406242"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","262","0.240833340956014","0.215858325580101","0.265808356331926"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","988","0.238224571957185","0.224466613644876","0.251982530269495"
"erwerbstätig","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","1121","0.48407818968543","0.463428832635134","0.504727546735725"
"erwerbstätig","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","1462","0.449547861620413","0.432203740432399","0.466891982808428"
"erwerbstätig","2011","2","Ländlicher Raum","1526","0.528723285463349","0.509543371498307","0.547903199428391"
"erwerbstätig","2011","2","Städtischer Raum","2163","0.528827114772238","0.51274962516975","0.544904604374727"
"erwerbstätig","2011","3","Ländlicher Raum","1338","0.616029242107208","0.595098074539594","0.636960409674822"
"erwerbstätig","2011","3","Städtischer Raum","2027","0.586660341432135","0.569537083952919","0.603783598911351"
"erwerbstätig","2011","4","Ländlicher Raum","1462","0.713270546737739","0.693593026565631","0.732948066909847"
"erwerbstätig","2011","4","Städtischer Raum","2712","0.675876176980052","0.661222402446821","0.690529951513282"
"erwerbstätig","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","1180","0.807086775027535","0.787011002938758","0.827162547116312"
"erwerbstätig","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","3299","0.761067782066664","0.748608561903923","0.773527002229405"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","1129","0.51592181031457","0.495272453264275","0.536571167364866"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","1698","0.550452138379587","0.533108017191572","0.567796259567601"
"nicht erwerbstätig","2011","2","Ländlicher Raum","1076","0.471276714536651","0.452096800571609","0.490456628501693"
"nicht erwerbstätig","2011","2","Städtischer Raum","1540","0.471172885227762","0.455095395625273","0.48725037483025"
"nicht erwerbstätig","2011","3","Ländlicher Raum","736","0.383970757892792","0.363039590325178","0.404901925460406"
"nicht erwerbstätig","2011","3","Städtischer Raum","1150","0.413339658567865","0.396216401088649","0.430462916047081"
"nicht erwerbstätig","2011","4","Ländlicher Raum","567","0.286729453262261","0.267051933090153","0.306406973434369"
"nicht erwerbstätig","2011","4","Städtischer Raum","1207","0.324123823019948","0.309470048486718","0.338777597553179"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","304","0.192913224972465","0.172837452883688","0.212988997061242"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","1201","0.238932217933336","0.226472997770595","0.251391438096077"
"erwerbstätig","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","952","0.460538003052202","0.438443314976344","0.482632691128059"
"erwerbstätig","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","1237","0.434987122686439","0.416297848249092","0.453676397123785"
"erwerbstätig","2012","2","Ländlicher Raum","1406","0.528067911710978","0.508360741297561","0.547775082124394"
"erwerbstätig","2012","2","Städtischer Raum","1978","0.522059812210403","0.505277027525374","0.538842596895433"
"erwerbstätig","2012","3","Ländlicher Raum","1423","0.602713581324263","0.582242622861857","0.623184539786669"
"erwerbstätig","2012","3","Städtischer Raum","1983","0.581118795604164","0.563897572083523","0.598340019124806"
"erwerbstätig","2012","4","Ländlicher Raum","1500","0.701557455044124","0.682042699136224","0.721072210952024"
"erwerbstätig","2012","4","Städtischer Raum","2727","0.682560717187316","0.667983578525484","0.697137855849149"
"erwerbstätig","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","1250","0.78040604376155","0.760197450828624","0.800614636694475"
"erwerbstätig","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","3425","0.759915667805078","0.747638838330351","0.772192497279805"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","1003","0.539461996947798","0.517367308871941","0.561556685023656"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","1466","0.565012877313561","0.546323602876215","0.583702151750908"
"nicht erwerbstätig","2012","2","Ländlicher Raum","1059","0.471932088289022","0.452224917875606","0.491639258702439"
"nicht erwerbstätig","2012","2","Städtischer Raum","1425","0.477940187789597","0.461157403104567","0.494722972474626"
"nicht erwerbstätig","2012","3","Ländlicher Raum","772","0.397286418675737","0.376815460213331","0.417757377138143"
"nicht erwerbstätig","2012","3","Städtischer Raum","1170","0.418881204395836","0.401659980875195","0.436102427916477"
"nicht erwerbstätig","2012","4","Ländlicher Raum","612","0.298442544955876","0.278927789047976","0.317957300863776"
"nicht erwerbstätig","2012","4","Städtischer Raum","1190","0.317439282812684","0.302862144150851","0.332016421474516"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","362","0.21959395623845","0.199385363305525","0.239802549171376"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","1225","0.240084332194922","0.227807502720195","0.252361161669649"
"erwerbstätig","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","821","0.412408205961016","0.391258050642321","0.433558361279712"
"erwerbstätig","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","1089","0.337448311803441","0.321952935293241","0.352943688313642"
"erwerbstätig","2013","2","Ländlicher Raum","1285","0.514077363838382","0.494068986004714","0.534085741672049"
"erwerbstätig","2013","2","Städtischer Raum","1772","0.43525497726293","0.419898233576455","0.450611720949406"
"erwerbstätig","2013","3","Ländlicher Raum","1244","0.542248789179202","0.521533542463369","0.562964035895035"
"erwerbstätig","2013","3","Städtischer Raum","1788","0.499545836752893","0.482966907974","0.516124765531786"
"erwerbstätig","2013","4","Ländlicher Raum","1516","0.664717081073419","0.645477996292465","0.683956165854373"
"erwerbstätig","2013","4","Städtischer Raum","2569","0.616029875786824","0.601457627834756","0.630602123738892"
"erwerbstätig","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","1303","0.763956399946688","0.743905408399535","0.78400739149384"
"erwerbstätig","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","3487","0.722995509363011","0.710696472085052","0.73529454664097"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","1260","0.587591794038984","0.566441638720288","0.608741949357679"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","2488","0.662551688196559","0.647056311686358","0.678047064706759"
"nicht erwerbstätig","2013","2","Ländlicher Raum","1112","0.485922636161618","0.465914258327951","0.505931013995286"
"nicht erwerbstätig","2013","2","Städtischer Raum","2232","0.56474502273707","0.549388279050594","0.580101766423545"
"nicht erwerbstätig","2013","3","Ländlicher Raum","978","0.457751210820798","0.437035964104965","0.478466457536631"
"nicht erwerbstätig","2013","3","Städtischer Raum","1706","0.500454163247106","0.483875234468213","0.517033092025999"
"nicht erwerbstätig","2013","4","Ländlicher Raum","797","0.335282918926581","0.316043834145627","0.354522003707535"
"nicht erwerbstätig","2013","4","Städtischer Raum","1710","0.383970124213176","0.369397876261108","0.398542372165244"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","420","0.236043600053312","0.21599260850616","0.256094591600465"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","1599","0.277004490636989","0.26470545335903","0.289303527914948"
"erwerbstätig","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","797","0.48103097607322","0.45684209081612","0.505219861330319"
"erwerbstätig","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1209","0.410572856849409","0.391961972164552","0.429183741534266"
"erwerbstätig","2014","2","Ländlicher Raum","1258","0.538135895027314","0.517082199989262","0.559189590065367"
"erwerbstätig","2014","2","Städtischer Raum","1891","0.533662665338191","0.516437284738982","0.5508880459374"
"erwerbstätig","2014","3","Ländlicher Raum","1189","0.548397185095667","0.526125672266931","0.570668697924403"
"erwerbstätig","2014","3","Städtischer Raum","1984","0.579191676580525","0.561699627206917","0.596683725954133"
"erwerbstätig","2014","4","Ländlicher Raum","1549","0.646752491845423","0.62701572076254","0.666489262928305"
"erwerbstätig","2014","4","Städtischer Raum","2766","0.655866751392545","0.641136624910127","0.670596877874962"
"erwerbstätig","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1350","0.811653540916956","0.793105612795102","0.830201469038809"
"erwerbstätig","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","3774","0.760926422884974","0.749128919714931","0.772723926055016"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","842","0.51896902392678","0.494780138669681","0.54315790918388"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1475","0.589427143150591","0.570816258465734","0.608038027835448"
"nicht erwerbstätig","2014","2","Ländlicher Raum","896","0.461864104972686","0.440810409934633","0.482917800010738"
"nicht erwerbstätig","2014","2","Städtischer Raum","1331","0.466337334661809","0.4491119540626","0.483562715261019"
"nicht erwerbstätig","2014","3","Ländlicher Raum","729","0.451602814904333","0.429331302075597","0.473874327733069"
"nicht erwerbstätig","2014","3","Städtischer Raum","1076","0.420808323419475","0.403316274045867","0.438300372793083"
"nicht erwerbstätig","2014","4","Ländlicher Raum","704","0.353247508154577","0.333510737071695","0.37298427923746"
"nicht erwerbstätig","2014","4","Städtischer Raum","1230","0.344133248607455","0.329403122125038","0.358863375089872"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","357","0.188346459083044","0.169798530961191","0.206894387204898"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1247","0.239073577115026","0.227276073944984","0.250871080285069"
"erwerbstätig","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","698","0.47326857480862","0.448864996174688","0.497672153442552"
"erwerbstätig","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","1060","0.402936736592117","0.384544423510124","0.421329049674109"
"erwerbstätig","2015","2","Ländlicher Raum","1027","0.535731706199591","0.513241662474796","0.558221749924386"
"erwerbstätig","2015","2","Städtischer Raum","1543","0.517417633621939","0.499308757707898","0.53552650953598"
"erwerbstätig","2015","3","Ländlicher Raum","1176","0.581875425978787","0.55970240402244","0.604048447935134"
"erwerbstätig","2015","3","Städtischer Raum","1809","0.559317193471716","0.541474116574901","0.577160270368531"
"erwerbstätig","2015","4","Ländlicher Raum","1492","0.627140444794756","0.607243523295417","0.647037366294095"
"erwerbstätig","2015","4","Städtischer Raum","2572","0.615773633640426","0.600650622012341","0.630896645268512"
"erwerbstätig","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","1455","0.794598302801483","0.776253312182387","0.812943293420579"
"erwerbstätig","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","3793","0.75579986247896","0.744128700930456","0.767471024027464"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","910","0.52673142519138","0.502327846557448","0.551135003825312"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","1672","0.597063263407883","0.578670950325891","0.615455576489876"
"nicht erwerbstätig","2015","2","Ländlicher Raum","862","0.464268293800409","0.441778250075614","0.486758337525204"
"nicht erwerbstätig","2015","2","Städtischer Raum","1382","0.482582366378061","0.464473490464021","0.500691242292102"
"nicht erwerbstätig","2015","3","Ländlicher Raum","725","0.418124574021213","0.395951552064866","0.44029759597756"
"nicht erwerbstätig","2015","3","Städtischer Raum","1165","0.440682806528284","0.422839729631469","0.458525883425099"
"nicht erwerbstätig","2015","4","Ländlicher Raum","777","0.372859555205244","0.352962633705905","0.392756476704583"
"nicht erwerbstätig","2015","4","Städtischer Raum","1402","0.384226366359574","0.369103354731488","0.399349377987659"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","408","0.205401697198517","0.187056706579421","0.223746687817613"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","1412","0.24420013752104","0.232528975972536","0.255871299069544"
"erwerbstätig","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","633","0.497363755354905","0.476248846587297","0.518478664122512"
"erwerbstätig","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","897","0.385223144565253","0.370337982786025","0.40010830634448"
"erwerbstätig","2016","2","Ländlicher Raum","978","0.54774857140182","0.523791350996178","0.571705791807461"
"erwerbstätig","2016","2","Städtischer Raum","1470","0.507520177541968","0.4883107102085","0.526729644875436"
"erwerbstätig","2016","3","Ländlicher Raum","1028","0.570225724077561","0.546720905299569","0.593730542855552"
"erwerbstätig","2016","3","Städtischer Raum","1693","0.586517593073436","0.567617526359284","0.605417659787587"
"erwerbstätig","2016","4","Ländlicher Raum","1533","0.667101286802846","0.647445044190809","0.686757529414883"
"erwerbstätig","2016","4","Städtischer Raum","2635","0.649171063306641","0.634082767881096","0.664259358732186"
"erwerbstätig","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","1475","0.779927448372267","0.761293896334092","0.798561000410442"
"erwerbstätig","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","3773","0.768517970317612","0.756845709549333","0.78019023108589"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","1521","0.502636244645095","0.481521335877488","0.523751153412702"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","3209","0.614776855434747","0.59989169365552","0.629662017213975"
"nicht erwerbstätig","2016","2","Ländlicher Raum","680","0.45225142859818","0.428294208192539","0.476208649003822"
"nicht erwerbstätig","2016","2","Städtischer Raum","1132","0.492479822458032","0.473270355124565","0.5116892897915"
"nicht erwerbstätig","2016","3","Ländlicher Raum","676","0.429774275922439","0.406269457144448","0.453279094700431"
"nicht erwerbstätig","2016","3","Städtischer Raum","915","0.413482406926564","0.394582340212413","0.432382473640716"
"nicht erwerbstätig","2016","4","Ländlicher Raum","675","0.332898713197154","0.313242470585117","0.352554955809191"
"nicht erwerbstätig","2016","4","Städtischer Raum","1208","0.350828936693359","0.335740641267814","0.365917232118904"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","424","0.220072551627733","0.201438999589558","0.238706103665908"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","1243","0.231482029682388","0.21980976891411","0.243154290450667"
"erwerbstätig","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","615","0.432051735597251","0.412196247463734","0.451907223730767"
"erwerbstätig","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","954","0.397880139839284","0.383604725202921","0.412155554475648"
"erwerbstätig","2017","2","Ländlicher Raum","986","0.576267972726666","0.552715626640375","0.599820318812958"
"erwerbstätig","2017","2","Städtischer Raum","1441","0.522017997636631","0.503106357102411","0.540929638170851"
"erwerbstätig","2017","3","Ländlicher Raum","1193","0.627024857519359","0.604952437286276","0.649097277752443"
"erwerbstätig","2017","3","Städtischer Raum","1824","0.580876096688804","0.562693973954956","0.599058219422652"
"erwerbstätig","2017","4","Ländlicher Raum","1744","0.649346013053755","0.630667237491086","0.668024788616424"
"erwerbstätig","2017","4","Städtischer Raum","2925","0.649121853992787","0.634662741551226","0.663580966434348"
"erwerbstätig","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","1885","0.77044208353878","0.753679688230151","0.787204478847409"
"erwerbstätig","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","4644","0.758916221835471","0.74816893816198","0.769663505508962"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","1776","0.567948264402749","0.548092776269233","0.587803752536266"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","3562","0.602119860160716","0.587844445524353","0.616395274797079"
"nicht erwerbstätig","2017","2","Ländlicher Raum","705","0.423732027273334","0.400179681187042","0.447284373359625"
"nicht erwerbstätig","2017","2","Städtischer Raum","1239","0.477982002363369","0.459070361829149","0.496893642897589"
"nicht erwerbstätig","2017","3","Ländlicher Raum","651","0.372975142480641","0.350902722247557","0.395047562713724"
"nicht erwerbstätig","2017","3","Städtischer Raum","1005","0.419123903311196","0.400941780577348","0.437306026045044"
"nicht erwerbstätig","2017","4","Ländlicher Raum","763","0.350653986946245","0.331975211383576","0.369332762508914"
"nicht erwerbstätig","2017","4","Städtischer Raum","1260","0.350878146007213","0.336419033565652","0.365337258448774"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","533","0.22955791646122","0.212795521152591","0.246320311769849"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","1441","0.241083778164529","0.230336494491038","0.25183106183802"
"erwerbstätig","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","600","0.449092403820687","0.427282307476746","0.470902500164627"
"erwerbstätig","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","1008","0.404120653537256","0.388828993323539","0.419412313750973"
"erwerbstätig","2018","2","Ländlicher Raum","788","0.543642890822626","0.518075960031895","0.569209821613358"
"erwerbstätig","2018","2","Städtischer Raum","1273","0.496337884084402","0.476886046378044","0.51578972179076"
"erwerbstätig","2018","3","Ländlicher Raum","1128","0.599093988107977","0.57624333689232","0.621944639323634"
"erwerbstätig","2018","3","Städtischer Raum","1654","0.563083011708252","0.544094091978809","0.582071931437695"
"erwerbstätig","2018","4","Ländlicher Raum","1708","0.657051777400744","0.638247508208459","0.675856046593029"
"erwerbstätig","2018","4","Städtischer Raum","2974","0.655138449494842","0.640913229209666","0.669363669780019"
"erwerbstätig","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","2014","0.795008379565385","0.779321251395981","0.810695507734789"
"erwerbstätig","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","4697","0.768646299942858","0.75811640636605","0.779176193519666"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","1398","0.550907596179313","0.529097499835372","0.572717692523254"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","2948","0.595879346462744","0.580587686249027","0.611171006676461"
"nicht erwerbstätig","2018","2","Ländlicher Raum","670","0.456357109177374","0.430790178386642","0.481924039968105"
"nicht erwerbstätig","2018","2","Städtischer Raum","1265","0.503662115915598","0.48421027820924","0.523113953621956"
"nicht erwerbstätig","2018","3","Ländlicher Raum","639","0.400906011892023","0.378055360676366","0.42375666310768"
"nicht erwerbstätig","2018","3","Städtischer Raum","967","0.436916988291748","0.417928068562305","0.455905908021191"
