"e11102","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1998","Hamburg","5 Einkommensstärkstes Quintil","4","","",""
"nicht erwerbstätig","1998","Niedersachsen","1 Einkommensschwächstes Quintil","189","0.616022314966615","0.56338879874302","0.66865583119021"
"nicht erwerbstätig","1998","Niedersachsen","2","133","0.456822677188106","0.404411007411234","0.509234346964977"
"nicht erwerbstätig","1998","Niedersachsen","3","54","0.28802553770357","0.229879806449535","0.346171268957605"
"nicht erwerbstätig","1998","Niedersachsen","4","51","0.310419739954205","0.242451634323581","0.37838784558483"
"nicht erwerbstätig","1998","Niedersachsen","5 Einkommensstärkstes Quintil","27","","",""
"nicht erwerbstätig","1998","Bremen","1 Einkommensschwächstes Quintil","17","","",""
"nicht erwerbstätig","1998","Bremen","2","20","","",""
"nicht erwerbstätig","1998","Bremen","3","6","","",""
"nicht erwerbstätig","1998","Bremen","4","3","","",""
"nicht erwerbstätig","1998","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"nicht erwerbstätig","1998","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","455","0.557221044223931","0.524421532574218","0.590020555873644"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","2","334","0.446204582407674","0.412076571367306","0.480332593448041"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","3","150","0.362650271024176","0.319863439441571","0.405437102606782"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","4","107","0.299140124165536","0.25328354672605","0.344996701605022"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","55","0.246250037581615","0.195422934862593","0.297077140300636"
"nicht erwerbstätig","1998","Hessen","1 Einkommensschwächstes Quintil","147","0.560657053521044","0.502833424102895","0.618480682939192"
"nicht erwerbstätig","1998","Hessen","2","108","0.508534424287115","0.447767375171082","0.569301473403148"
"nicht erwerbstätig","1998","Hessen","3","39","0.357554845745858","0.277004390402108","0.438105301089609"
"nicht erwerbstätig","1998","Hessen","4","48","0.301505187917845","0.234464135149409","0.368546240686281"
"nicht erwerbstätig","1998","Hessen","5 Einkommensstärkstes Quintil","20","","",""
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","123","0.549304263263819","0.485278862086004","0.613329664441633"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","2","108","0.494615521508356","0.432763193475265","0.556467849541447"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","3","55","0.451493559380734","0.372640414102973","0.530346704658496"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","4","31","0.341320924563471","0.253113530470469","0.429528318656473"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","18","","",""
"nicht erwerbstätig","1998","Baden-Württemberg","1 Einkommensschwächstes Quintil","288","0.55790630365658","0.517135576371084","0.598677030942076"
"nicht erwerbstätig","1998","Baden-Württemberg","2","184","0.421964947403477","0.378101891447109","0.465828003359846"
"nicht erwerbstätig","1998","Baden-Württemberg","3","108","0.376075503288475","0.325615183165278","0.426535823411672"
"nicht erwerbstätig","1998","Baden-Württemberg","4","64","0.25771576490364","0.206757986642673","0.308673543164608"
"nicht erwerbstätig","1998","Baden-Württemberg","5 Einkommensstärkstes Quintil","27","","",""
"nicht erwerbstätig","1998","Bayern","1 Einkommensschwächstes Quintil","240","0.502388639451269","0.459289572531596","0.545487706370942"
"nicht erwerbstätig","1998","Bayern","2","204","0.487848673773309","0.444424564881706","0.531272782664911"
"nicht erwerbstätig","1998","Bayern","3","131","0.399889236222409","0.351270758914483","0.448507713530335"
"nicht erwerbstätig","1998","Bayern","4","85","0.344143975521832","0.290826139690564","0.3974618113531"
"nicht erwerbstätig","1998","Bayern","5 Einkommensstärkstes Quintil","34","0.242891106919717","0.174265303438482","0.311516910400952"
"nicht erwerbstätig","1998","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","1998","Saarland","2","","","",""
"nicht erwerbstätig","1998","Saarland","3","","","",""
"nicht erwerbstätig","1998","Saarland","4","","","",""
"nicht erwerbstätig","1998","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","1998","Berlin","1 Einkommensschwächstes Quintil","58","0.434889386745628","0.353636984713756","0.5161417887775"
"nicht erwerbstätig","1998","Berlin","2","50","0.45270130902816","0.366805630302376","0.538596987753945"
"nicht erwerbstätig","1998","Berlin","3","44","0.398032028195546","0.310815035442964","0.485249020948128"
"nicht erwerbstätig","1998","Berlin","4","28","","",""
"nicht erwerbstätig","1998","Berlin","5 Einkommensstärkstes Quintil","12","","",""
"nicht erwerbstätig","1998","Brandenburg","1 Einkommensschwächstes Quintil","103","0.43854706853307","0.377403242143903","0.499690894922238"
"nicht erwerbstätig","1998","Brandenburg","2","71","0.43567197377704","0.362416955961114","0.508926991592965"
"nicht erwerbstätig","1998","Brandenburg","3","42","0.46506592075807","0.370997553792948","0.559134287723193"
"nicht erwerbstätig","1998","Brandenburg","4","10","","",""
"nicht erwerbstätig","1998","Brandenburg","5 Einkommensstärkstes Quintil","3","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","72","0.477623713022489","0.401866406954633","0.553381019090346"
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","2","38","0.408960138278772","0.319103938694334","0.498816337863211"
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","3","17","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","4","10","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","3","","",""
"nicht erwerbstätig","1998","Sachsen","1 Einkommensschwächstes Quintil","183","0.430979232455403","0.387221201630265","0.474737263280541"
"nicht erwerbstätig","1998","Sachsen","2","155","0.501418725770786","0.451014093909235","0.551823357632338"
"nicht erwerbstätig","1998","Sachsen","3","54","0.356661905502364","0.288006413350914","0.425317397653815"
"nicht erwerbstätig","1998","Sachsen","4","23","","",""
"nicht erwerbstätig","1998","Sachsen","5 Einkommensstärkstes Quintil","4","","",""
"nicht erwerbstätig","1998","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","128","0.561340221839084","0.503217483954658","0.61946295972351"
"nicht erwerbstätig","1998","Sachsen-Anhalt","2","97","0.507667465848781","0.443883572708846","0.571451358988716"
"nicht erwerbstätig","1998","Sachsen-Anhalt","3","31","0.322823148599945","0.237738250552632","0.407908046647258"
"nicht erwerbstätig","1998","Sachsen-Anhalt","4","9","","",""
"nicht erwerbstätig","1998","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","2","","",""
"nicht erwerbstätig","1998","Thüringen","1 Einkommensschwächstes Quintil","146","0.493961421948113","0.439772246330759","0.548150597565466"
"nicht erwerbstätig","1998","Thüringen","2","91","0.462026423084189","0.398951555195674","0.525101290972703"
"nicht erwerbstätig","1998","Thüringen","3","23","","",""
"nicht erwerbstätig","1998","Thüringen","4","12","","",""
"nicht erwerbstätig","1998","Thüringen","5 Einkommensstärkstes Quintil","4","","",""
"erwerbstätig","1998","Schleswig-Holstein","1 Einkommensschwächstes Quintil","48","0.506020198970238","0.39973393291226","0.612306465028217"
"erwerbstätig","1998","Schleswig-Holstein","2","43","0.462450197775061","0.355827348012263","0.56907304753786"
"erwerbstätig","1998","Schleswig-Holstein","3","37","0.569475060688847","0.444187204601394","0.6947629167763"
"erwerbstätig","1998","Schleswig-Holstein","4","56","0.758468927782273","0.661602594430867","0.85533526113368"
"erwerbstätig","1998","Schleswig-Holstein","5 Einkommensstärkstes Quintil","30","0.604439501101321","0.459960533390973","0.748918468811669"
"erwerbstätig","1998","Hamburg","1 Einkommensschwächstes Quintil","15","","",""
"erwerbstätig","1998","Hamburg","2","22","","",""
"erwerbstätig","1998","Hamburg","3","26","","",""
"erwerbstätig","1998","Hamburg","4","19","","",""
"erwerbstätig","1998","Hamburg","5 Einkommensstärkstes Quintil","11","","",""
"erwerbstätig","1998","Niedersachsen","1 Einkommensschwächstes Quintil","139","0.383977685033385","0.33134416880979","0.43661120125698"
"erwerbstätig","1998","Niedersachsen","2","214","0.543177322811894","0.490765653035023","0.595588992588766"
"erwerbstätig","1998","Niedersachsen","3","179","0.71197446229643","0.653828731042395","0.770120193550465"
"erwerbstätig","1998","Niedersachsen","4","127","0.689580260045795","0.62161215441517","0.757548365676419"
"erwerbstätig","1998","Niedersachsen","5 Einkommensstärkstes Quintil","83","0.726058852185732","0.642716395812565","0.8094013085589"
"erwerbstätig","1998","Bremen","1 Einkommensschwächstes Quintil","13","","",""
"erwerbstätig","1998","Bremen","2","13","","",""
"erwerbstätig","1998","Bremen","3","10","","",""
"erwerbstätig","1998","Bremen","4","7","","",""
"erwerbstätig","1998","Bremen","5 Einkommensstärkstes Quintil","9","","",""
"erwerbstätig","1998","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","426","0.442778955776069","0.409979444126356","0.475578467425782"
"erwerbstätig","1998","Nordrhein-Westfalen","2","481","0.553795417592326","0.519667406551959","0.587923428632694"
"erwerbstätig","1998","Nordrhein-Westfalen","3","335","0.637349728975824","0.594562897393218","0.68013656055843"
"erwerbstätig","1998","Nordrhein-Westfalen","4","276","0.700859875834464","0.655003298394978","0.74671645327395"
"erwerbstätig","1998","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","221","0.753749962418385","0.702922859699364","0.804577065137407"
"erwerbstätig","1998","Hessen","1 Einkommensschwächstes Quintil","136","0.439342946478956","0.381519317060808","0.497166575897104"
"erwerbstätig","1998","Hessen","2","152","0.491465575712885","0.430698526596852","0.552232624828918"
"erwerbstätig","1998","Hessen","3","97","0.642445154254142","0.561894698910391","0.722995609597892"
"erwerbstätig","1998","Hessen","4","132","0.698494812082155","0.631453759313719","0.765535864850591"
"erwerbstätig","1998","Hessen","5 Einkommensstärkstes Quintil","68","0.725028690409854","0.631740204971645","0.818317175848063"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","109","0.450695736736181","0.386670335558367","0.514721137913996"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","2","143","0.505384478491644","0.443532150458553","0.567236806524735"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","3","98","0.548506440619266","0.469653295341504","0.627359585897027"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","4","80","0.658679075436529","0.570471681343527","0.746886469529531"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","40","0.638963098160874","0.515354756566118","0.762571439755629"
"erwerbstätig","1998","Baden-Württemberg","1 Einkommensschwächstes Quintil","282","0.44209369634342","0.401322969057924","0.482864423628916"
"erwerbstätig","1998","Baden-Württemberg","2","303","0.578035052596523","0.534171996640154","0.621898108552891"
"erwerbstätig","1998","Baden-Württemberg","3","246","0.623924496711525","0.573464176588328","0.674384816834722"
"erwerbstätig","1998","Baden-Württemberg","4","219","0.74228423509636","0.691326456835392","0.793242013357327"
"erwerbstätig","1998","Baden-Württemberg","5 Einkommensstärkstes Quintil","95","0.760403738174439","0.684662863484008","0.83614461286487"
"erwerbstätig","1998","Bayern","1 Einkommensschwächstes Quintil","277","0.497611360548731","0.454512293629058","0.540710427468404"
"erwerbstätig","1998","Bayern","2","305","0.512151326226692","0.468727217335089","0.555575435118294"
"erwerbstätig","1998","Bayern","3","259","0.600110763777591","0.551492286469665","0.648729241085517"
"erwerbstätig","1998","Bayern","4","220","0.655856024478168","0.6025381886469","0.709173860309436"
"erwerbstätig","1998","Bayern","5 Einkommensstärkstes Quintil","116","0.757108893080283","0.688483089599048","0.825734696561518"
"erwerbstätig","1998","Saarland","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","1998","Saarland","2","","","",""
"erwerbstätig","1998","Saarland","3","","","",""
"erwerbstätig","1998","Saarland","4","","","",""
"erwerbstätig","1998","Saarland","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","1998","Berlin","1 Einkommensschwächstes Quintil","85","0.565110613254372","0.4838582112225","0.646363015286244"
"erwerbstätig","1998","Berlin","2","79","0.54729869097184","0.461403012246055","0.633194369697624"
"erwerbstätig","1998","Berlin","3","77","0.601967971804454","0.514750979051872","0.689184964557036"
"erwerbstätig","1998","Berlin","4","60","0.65253475194913","0.553048226086095","0.752021277812165"
"erwerbstätig","1998","Berlin","5 Einkommensstärkstes Quintil","37","0.688172072737756","0.55846726416431","0.817876881311201"
"erwerbstätig","1998","Brandenburg","1 Einkommensschwächstes Quintil","150","0.56145293146693","0.500309105077762","0.622596757856097"
"erwerbstätig","1998","Brandenburg","2","105","0.56432802622296","0.491073008407035","0.637583044038886"
"erwerbstätig","1998","Brandenburg","3","66","0.53493407924193","0.440865712276807","0.629002446207052"
"erwerbstätig","1998","Brandenburg","4","60","0.848896759844137","0.764996482287179","0.932797037401095"
"erwerbstätig","1998","Brandenburg","5 Einkommensstärkstes Quintil","10","","",""
"erwerbstätig","1998","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","95","0.522376286977511","0.446618980909655","0.598133593045367"
"erwerbstätig","1998","Mecklenburg-Vorpommern","2","77","0.591039861721228","0.501183662136789","0.680896061305666"
"erwerbstätig","1998","Mecklenburg-Vorpommern","3","61","0.725567193869412","0.626539281902003","0.824595105836821"
"erwerbstätig","1998","Mecklenburg-Vorpommern","4","26","","",""
"erwerbstätig","1998","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","10","","",""
"erwerbstätig","1998","Sachsen","1 Einkommensschwächstes Quintil","309","0.569020767544597","0.525262736719459","0.612778798369735"
"erwerbstätig","1998","Sachsen","2","223","0.498581274229214","0.448176642367662","0.548985906090765"
"erwerbstätig","1998","Sachsen","3","133","0.643338094497636","0.574682602346186","0.711993586649086"
"erwerbstätig","1998","Sachsen","4","70","0.708598442223675","0.61624509341995","0.8009517910274"
"erwerbstätig","1998","Sachsen","5 Einkommensstärkstes Quintil","26","","",""
"erwerbstätig","1998","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","152","0.438659778160916","0.38053704027649","0.496782516045342"
"erwerbstätig","1998","Sachsen-Anhalt","2","139","0.492332534151219","0.428548641011284","0.556116427291154"
"erwerbstätig","1998","Sachsen-Anhalt","3","85","0.677176851400055","0.592091953352742","0.762261749447368"
"erwerbstätig","1998","Sachsen-Anhalt","4","35","0.711569466581457","0.577709404688443","0.84542952847447"
"erwerbstätig","1998","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","13","","",""
"erwerbstätig","1998","Thüringen","1 Einkommensschwächstes Quintil","181","0.506038578051887","0.451849402434533","0.56022775366924"
"erwerbstätig","1998","Thüringen","2","149","0.537973576915811","0.474898709027297","0.601048444804326"
"erwerbstätig","1998","Thüringen","3","79","0.717019000493989","0.629602790086424","0.804435210901555"
"erwerbstätig","1998","Thüringen","4","32","0.572754962680402","0.426589523227748","0.718920402133057"
"erwerbstätig","1998","Thüringen","5 Einkommensstärkstes Quintil","14","","",""
"nicht erwerbstätig","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","34","0.481781276589405","0.37159790578583","0.59196464739298"
"nicht erwerbstätig","1999","Schleswig-Holstein","2","28","","",""
"nicht erwerbstätig","1999","Schleswig-Holstein","3","20","","",""
"nicht erwerbstätig","1999","Schleswig-Holstein","4","12","","",""
"nicht erwerbstätig","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","13","","",""
"nicht erwerbstätig","1999","Hamburg","1 Einkommensschwächstes Quintil","11","","",""
"nicht erwerbstätig","1999","Hamburg","2","15","","",""
"nicht erwerbstätig","1999","Hamburg","3","8","","",""
"nicht erwerbstätig","1999","Hamburg","4","7","","",""
"nicht erwerbstätig","1999","Hamburg","5 Einkommensstärkstes Quintil","4","","",""
"nicht erwerbstätig","1999","Niedersachsen","1 Einkommensschwächstes Quintil","147","0.554464718590996","0.497843365408318","0.611086071773673"
"nicht erwerbstätig","1999","Niedersachsen","2","121","0.443636024585118","0.388509108565534","0.498762940604702"
"nicht erwerbstätig","1999","Niedersachsen","3","61","0.343286856747534","0.282709749336036","0.403863964159031"
"nicht erwerbstätig","1999","Niedersachsen","4","44","0.24532997772691","0.185696937348156","0.304963018105665"
"nicht erwerbstätig","1999","Niedersachsen","5 Einkommensstärkstes Quintil","32","0.288893502529542","0.208466036436318","0.369320968622765"
"nicht erwerbstätig","1999","Bremen","1 Einkommensschwächstes Quintil","19","","",""
"nicht erwerbstätig","1999","Bremen","2","17","","",""
"nicht erwerbstätig","1999","Bremen","3","4","","",""
"nicht erwerbstätig","1999","Bremen","4","3","","",""
"nicht erwerbstätig","1999","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"nicht erwerbstätig","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","370","0.520965062633474","0.485236461186409","0.556693664080538"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","2","287","0.421826798352214","0.386316874041595","0.457336722662833"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","3","138","0.333073616166517","0.290866138464626","0.375281093868408"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","4","106","0.294051520193765","0.249787678440915","0.338315361946616"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","73","0.297617736525883","0.247286843899507","0.347948629152259"
"nicht erwerbstätig","1999","Hessen","1 Einkommensschwächstes Quintil","118","0.640470419606403","0.575875700691449","0.705065138521357"
"nicht erwerbstätig","1999","Hessen","2","94","0.455444782203567","0.392699766062613","0.518189798344521"
"nicht erwerbstätig","1999","Hessen","3","59","0.389671721951284","0.318229859631826","0.461113584270742"
"nicht erwerbstätig","1999","Hessen","4","37","0.27818607143957","0.209182605766347","0.347189537112794"
"nicht erwerbstätig","1999","Hessen","5 Einkommensstärkstes Quintil","24","","",""
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","112","0.517357912236161","0.452353429682998","0.582362394789324"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","2","95","0.515102014604331","0.447668052510535","0.582535976698127"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","3","46","0.362225497677658","0.286065756270733","0.438385239084582"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","4","32","0.321332058279747","0.238124821224208","0.404539295335285"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","16","","",""
"nicht erwerbstätig","1999","Baden-Württemberg","1 Einkommensschwächstes Quintil","226","0.533752863453011","0.487455222834643","0.580050504071379"
"nicht erwerbstätig","1999","Baden-Württemberg","2","196","0.411648258711682","0.369591395121999","0.453705122301365"
"nicht erwerbstätig","1999","Baden-Württemberg","3","91","0.31552674622733","0.264688342521172","0.366365149933487"
"nicht erwerbstätig","1999","Baden-Württemberg","4","75","0.347340564968578","0.292541877607669","0.402139252329487"
"nicht erwerbstätig","1999","Baden-Württemberg","5 Einkommensstärkstes Quintil","28","","",""
"nicht erwerbstätig","1999","Bayern","1 Einkommensschwächstes Quintil","188","0.4910621028909","0.443022209953843","0.539101995827956"
"nicht erwerbstätig","1999","Bayern","2","189","0.423555402865785","0.381126370355905","0.465984435375665"
"nicht erwerbstätig","1999","Bayern","3","111","0.405395376125156","0.35305422407732","0.457736528172993"
"nicht erwerbstätig","1999","Bayern","4","82","0.294304945599253","0.245060476573409","0.343549414625098"
"nicht erwerbstätig","1999","Bayern","5 Einkommensstärkstes Quintil","38","0.23919720399481","0.178379322456784","0.300015085532836"
"nicht erwerbstätig","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","1999","Saarland","2","","","",""
"nicht erwerbstätig","1999","Saarland","3","","","",""
"nicht erwerbstätig","1999","Saarland","4","","","",""
"nicht erwerbstätig","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","1999","Berlin","1 Einkommensschwächstes Quintil","57","0.549272012262455","0.459496459940773","0.639047564584137"
"nicht erwerbstätig","1999","Berlin","2","52","0.400050563337901","0.319186920360277","0.480914206315526"
"nicht erwerbstätig","1999","Berlin","3","47","0.397010446273712","0.312578053490798","0.481442839056626"
"nicht erwerbstätig","1999","Berlin","4","22","","",""
"nicht erwerbstätig","1999","Berlin","5 Einkommensstärkstes Quintil","12","","",""
"nicht erwerbstätig","1999","Brandenburg","1 Einkommensschwächstes Quintil","75","0.377940527426391","0.310909210994273","0.444971843858509"
"nicht erwerbstätig","1999","Brandenburg","2","87","0.495604889428664","0.426826294847659","0.564383484009669"
"nicht erwerbstätig","1999","Brandenburg","3","48","0.499008595108204","0.404270346288596","0.593746843927811"
"nicht erwerbstätig","1999","Brandenburg","4","11","","",""
"nicht erwerbstätig","1999","Brandenburg","5 Einkommensstärkstes Quintil","5","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","53","0.408173820069121","0.328174969102505","0.488172671035737"
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","2","51","0.493496046026861","0.40977761779012","0.577214474263603"
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","3","21","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","4","5","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","2","","",""
"nicht erwerbstätig","1999","Sachsen","1 Einkommensschwächstes Quintil","162","0.443044454581402","0.396201946936493","0.489886962226311"
"nicht erwerbstätig","1999","Sachsen","2","155","0.428957297710008","0.381224774934486","0.47668982048553"
"nicht erwerbstätig","1999","Sachsen","3","59","0.403098921030249","0.333715696977694","0.472482145082803"
"nicht erwerbstätig","1999","Sachsen","4","22","","",""
"nicht erwerbstätig","1999","Sachsen","5 Einkommensstärkstes Quintil","4","","",""
"nicht erwerbstätig","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","116","0.560685107053061","0.498155185848901","0.623215028257221"
"nicht erwerbstätig","1999","Sachsen-Anhalt","2","84","0.475515338162475","0.41069230796129","0.54033836836366"
"nicht erwerbstätig","1999","Sachsen-Anhalt","3","51","0.440198314353908","0.357969247529631","0.522427381178184"
"nicht erwerbstätig","1999","Sachsen-Anhalt","4","12","","",""
"nicht erwerbstätig","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","3","","",""
"nicht erwerbstätig","1999","Thüringen","1 Einkommensschwächstes Quintil","105","0.524098197163916","0.46078209831434","0.587414296013492"
"nicht erwerbstätig","1999","Thüringen","2","109","0.430986577600617","0.373990860776181","0.487982294425053"
"nicht erwerbstätig","1999","Thüringen","3","29","","",""
"nicht erwerbstätig","1999","Thüringen","4","14","","",""
"nicht erwerbstätig","1999","Thüringen","5 Einkommensstärkstes Quintil","3","","",""
"erwerbstätig","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","45","0.518218723410595","0.40803535260702","0.62840209421417"
"erwerbstätig","1999","Schleswig-Holstein","2","46","0.539437384895903","0.425871708212481","0.653003061579324"
"erwerbstätig","1999","Schleswig-Holstein","3","41","0.685256671869734","0.568713166588069","0.801800177151398"
"erwerbstätig","1999","Schleswig-Holstein","4","44","0.744975168536161","0.630814576939658","0.859135760132664"
"erwerbstätig","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","40","0.728728797375567","0.609028571867368","0.848429022883766"
"erwerbstätig","1999","Hamburg","1 Einkommensschwächstes Quintil","16","","",""
"erwerbstätig","1999","Hamburg","2","12","","",""
"erwerbstätig","1999","Hamburg","3","28","","",""
"erwerbstätig","1999","Hamburg","4","24","","",""
"erwerbstätig","1999","Hamburg","5 Einkommensstärkstes Quintil","14","","",""
"erwerbstätig","1999","Niedersachsen","1 Einkommensschwächstes Quintil","149","0.445535281409004","0.388913928226327","0.502156634591682"
"erwerbstätig","1999","Niedersachsen","2","191","0.556363975414882","0.501237059395298","0.611490891434466"
"erwerbstätig","1999","Niedersachsen","3","175","0.656713143252466","0.596136035840969","0.717290250663964"
"erwerbstätig","1999","Niedersachsen","4","156","0.75467002227309","0.695036981894335","0.814303062651844"
"erwerbstätig","1999","Niedersachsen","5 Einkommensstärkstes Quintil","90","0.711106497470458","0.630679031377235","0.791533963563682"
"erwerbstätig","1999","Bremen","1 Einkommensschwächstes Quintil","12","","",""
"erwerbstätig","1999","Bremen","2","14","","",""
"erwerbstätig","1999","Bremen","3","4","","",""
"erwerbstätig","1999","Bremen","4","7","","",""
"erwerbstätig","1999","Bremen","5 Einkommensstärkstes Quintil","7","","",""
"erwerbstätig","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","381","0.479034937366526","0.443306335919462","0.514763538813591"
"erwerbstätig","1999","Nordrhein-Westfalen","2","456","0.578173201647786","0.542663277337167","0.613683125958405"
"erwerbstätig","1999","Nordrhein-Westfalen","3","341","0.666926383833483","0.624718906131592","0.709133861535374"
"erwerbstätig","1999","Nordrhein-Westfalen","4","301","0.705948479806235","0.661684638053384","0.750212321559085"
"erwerbstätig","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","244","0.702382263474117","0.652051370847741","0.752713156100493"
"erwerbstätig","1999","Hessen","1 Einkommensschwächstes Quintil","94","0.359529580393597","0.294934861478643","0.424124299308551"
"erwerbstätig","1999","Hessen","2","148","0.544555217796433","0.481810201655479","0.607300233937387"
"erwerbstätig","1999","Hessen","3","120","0.610328278048716","0.538886415729258","0.681770140368174"
"erwerbstätig","1999","Hessen","4","125","0.72181392856043","0.652810462887206","0.790817394233653"
"erwerbstätig","1999","Hessen","5 Einkommensstärkstes Quintil","76","0.691209118289685","0.600659827294393","0.781758409284978"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","115","0.482642087763839","0.417637605210676","0.547646570317002"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","2","116","0.484897985395669","0.417464023301873","0.552331947489465"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","3","107","0.637774502322342","0.561614760915417","0.713934243729266"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","4","89","0.678667941720253","0.595460704664714","0.761875178775792"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","43","0.674693049949787","0.555150676464859","0.794235423434715"
"erwerbstätig","1999","Baden-Württemberg","1 Einkommensschwächstes Quintil","220","0.466247136546989","0.419949495928621","0.512544777165357"
"erwerbstätig","1999","Baden-Württemberg","2","330","0.588351741288318","0.546294877698635","0.630408604878001"
"erwerbstätig","1999","Baden-Württemberg","3","230","0.68447325377267","0.633634850066513","0.735311657478828"
"erwerbstätig","1999","Baden-Württemberg","4","215","0.652659435031422","0.597860747670513","0.707458122392331"
"erwerbstätig","1999","Baden-Württemberg","5 Einkommensstärkstes Quintil","117","0.733479709874633","0.661514386563044","0.805445033186221"
"erwerbstätig","1999","Bayern","1 Einkommensschwächstes Quintil","228","0.5089378971091","0.460898004172044","0.556977790046157"
"erwerbstätig","1999","Bayern","2","332","0.576444597134215","0.534015564624335","0.618873629644095"
"erwerbstätig","1999","Bayern","3","227","0.594604623874843","0.542263471827007","0.64694577592268"
"erwerbstätig","1999","Bayern","4","247","0.705695054400747","0.656450585374902","0.754939523426591"
"erwerbstätig","1999","Bayern","5 Einkommensstärkstes Quintil","151","0.76080279600519","0.699984914467164","0.821620677543216"
"erwerbstätig","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","1999","Saarland","2","","","",""
"erwerbstätig","1999","Saarland","3","","","",""
"erwerbstätig","1999","Saarland","4","","","",""
"erwerbstätig","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
