"e11102","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","4","73","0.235276793069098","0.18775103436911","0.282802551769087"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","36","0.220515970194082","0.154821924206888","0.286210016181277"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","97","0.386601526831835","0.324207460531744","0.448995593131925"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","2","78","0.319257777342728","0.260277805998421","0.378237748687036"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","3","35","0.293144262274567","0.218273886697759","0.368014637851376"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","4","13","","",""
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2001","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2023","0.483327512426269","0.467544505087954","0.499110519764583"
"erwerbstätig","2001","kein Migrationshintergrund","2","2874","0.549090025221222","0.535183439174612","0.562996611267832"
"erwerbstätig","2001","kein Migrationshintergrund","3","2521","0.623161347847182","0.607956487578469","0.638366208115895"
"erwerbstätig","2001","kein Migrationshintergrund","4","2399","0.701037040208206","0.685438682260423","0.716635398155988"
"erwerbstätig","2001","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1723","0.737238773454636","0.719088854097494","0.755388692811779"
"erwerbstätig","2001","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","578","0.50623383671239","0.477475204359434","0.534992469065346"
"erwerbstätig","2001","direkter Migrationshintergrund","2","507","0.610027150741126","0.576479520735352","0.643574780746899"
"erwerbstätig","2001","direkter Migrationshintergrund","3","347","0.680328726933436","0.638782018689036","0.721875435177836"
"erwerbstätig","2001","direkter Migrationshintergrund","4","233","0.764723206930902","0.717197448230913","0.81224896563089"
"erwerbstätig","2001","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","117","0.779484029805918","0.713789983818723","0.845178075793112"
"erwerbstätig","2001","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","137","0.613398473168165","0.551004406868075","0.675792539468256"
"erwerbstätig","2001","indirekter Migrationshintergrund","2","162","0.680742222657272","0.621762251312965","0.739722194001579"
"erwerbstätig","2001","indirekter Migrationshintergrund","3","107","0.706855737725433","0.631985362148624","0.781726113302241"
"erwerbstätig","2001","indirekter Migrationshintergrund","4","86","0.858139899160976","0.789410954821055","0.926868843500896"
"erwerbstätig","2001","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","41","0.757007095830328","0.639298067693952","0.874716123966705"
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1661","0.515984919759107","0.499326018568038","0.532643820950175"
"nicht erwerbstätig","2002","kein Migrationshintergrund","2","1877","0.45565405698558","0.440843946491166","0.470464167479994"
"nicht erwerbstätig","2002","kein Migrationshintergrund","3","1377","0.390499794271536","0.374994419731732","0.406005168811341"
"nicht erwerbstätig","2002","kein Migrationshintergrund","4","1056","0.313173755472988","0.298384945272872","0.327962565673104"
"nicht erwerbstätig","2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","930","0.265749138483458","0.252186554218067","0.279311722748849"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","528","0.529076361100606","0.497793023017596","0.560359699183616"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","2","289","0.357098873080187","0.323623374182429","0.390574371977946"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","3","135","0.308611679129572","0.266074744648598","0.351148613610546"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","4","85","0.298372818028156","0.248781340752265","0.347964295304046"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","64","0.263540942499138","0.209147546813514","0.317934338184762"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","103","0.470091359313046","0.404584422106234","0.535598296519857"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","2","63","0.268495954745365","0.208123316064948","0.328868593425783"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","3","35","0.248561871910416","0.176715546650815","0.320408197170016"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","4","17","","",""
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","20","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1796","0.484015080240893","0.467356179049825","0.500673981431962"
"erwerbstätig","2002","kein Migrationshintergrund","2","2467","0.54434594301442","0.529535832520006","0.559156053508834"
"erwerbstätig","2002","kein Migrationshintergrund","3","2426","0.609500205728464","0.593994831188659","0.625005580268268"
"erwerbstätig","2002","kein Migrationshintergrund","4","2722","0.686826244527012","0.672037434326896","0.701615054727128"
"erwerbstätig","2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3145","0.734250861516542","0.720688277251151","0.747813445781933"
"erwerbstätig","2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","450","0.470923638899394","0.439640300816384","0.502206976982404"
"erwerbstätig","2002","direkter Migrationshintergrund","2","498","0.642901126919812","0.609425628022054","0.676376625817571"
"erwerbstätig","2002","direkter Migrationshintergrund","3","318","0.691388320870428","0.648851386389454","0.733925255351402"
"erwerbstätig","2002","direkter Migrationshintergrund","4","242","0.701627181971844","0.652035704695954","0.751218659247735"
"erwerbstätig","2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","188","0.736459057500862","0.682065661815239","0.790852453186486"
"erwerbstätig","2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","120","0.529908640686955","0.464401703480143","0.595415577893766"
"erwerbstätig","2002","indirekter Migrationshintergrund","2","144","0.731504045254634","0.671131406574217","0.791876683935052"
"erwerbstätig","2002","indirekter Migrationshintergrund","3","104","0.751438128089584","0.679591802829984","0.823284453349185"
"erwerbstätig","2002","indirekter Migrationshintergrund","4","98","0.898885913643896","0.843785191690443","0.953986635597348"
"erwerbstätig","2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","68","0.786772674606359","0.701196509902915","0.872348839309802"
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1584","0.532476225677984","0.515319863868946","0.549632587487023"
"nicht erwerbstätig","2003","kein Migrationshintergrund","2","1780","0.462535421726512","0.44736956876961","0.477701274683414"
"nicht erwerbstätig","2003","kein Migrationshintergrund","3","1412","0.389987944436554","0.374385388189324","0.405590500683784"
"nicht erwerbstätig","2003","kein Migrationshintergrund","4","1132","0.328597659386658","0.313785806319427","0.34340951245389"
"nicht erwerbstätig","2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","929","0.289096850642098","0.274583248981103","0.303610452303093"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","489","0.555643842122882","0.522888222978666","0.588399461267098"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","2","284","0.376170157182044","0.341053380549568","0.411286933814519"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","3","132","0.312808855956622","0.270113829502792","0.355503882410452"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","4","96","0.277122300309814","0.22940697466108","0.324837625958548"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","53","0.298984437763575","0.237502660846304","0.360466214680847"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","100","0.514646079645283","0.446725711860887","0.582566447429679"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","2","61","0.260989275475833","0.202010603319031","0.319967947632635"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","3","34","0.210469814533941","0.142945007510783","0.2779946215571"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","4","33","0.2157874293906","0.147400884645364","0.284173974135836"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","20","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1665","0.467523774322016","0.450367412512977","0.484680136131054"
"erwerbstätig","2003","kein Migrationshintergrund","2","2372","0.537464578273488","0.522298725316586","0.55263043123039"
"erwerbstätig","2003","kein Migrationshintergrund","3","2342","0.610012055563446","0.594409499316216","0.625614611810676"
"erwerbstätig","2003","kein Migrationshintergrund","4","2731","0.671402340613342","0.65659048754611","0.686214193680573"
"erwerbstätig","2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2819","0.710903149357902","0.696389547696907","0.725416751018897"
"erwerbstätig","2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","395","0.444356157877118","0.411600538732902","0.477111777021334"
"erwerbstätig","2003","direkter Migrationshintergrund","2","447","0.623829842817956","0.588713066185481","0.658946619450432"
"erwerbstätig","2003","direkter Migrationshintergrund","3","321","0.687191144043378","0.644496117589548","0.729886170497208"
"erwerbstätig","2003","direkter Migrationshintergrund","4","242","0.722877699690186","0.675162374041452","0.770593025338919"
"erwerbstätig","2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","160","0.701015562236425","0.639533785319153","0.762497339153696"
"erwerbstätig","2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","108","0.485353920354717","0.41743355257032","0.553274288139113"
"erwerbstätig","2003","indirekter Migrationshintergrund","2","152","0.739010724524167","0.680032052367365","0.797989396680969"
"erwerbstätig","2003","indirekter Migrationshintergrund","3","106","0.789530185466059","0.7220053784429","0.857054992489217"
"erwerbstätig","2003","indirekter Migrationshintergrund","4","106","0.7842125706094","0.715826025864164","0.852599115354636"
"erwerbstätig","2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","61","0.75480437322539","0.661117413556809","0.848491332893972"
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1567","0.524325530108603","0.506935075775017","0.54171598444219"
"nicht erwerbstätig","2004","kein Migrationshintergrund","2","1753","0.470503222191159","0.455015961633787","0.48599048274853"
"nicht erwerbstätig","2004","kein Migrationshintergrund","3","1394","0.414640928042884","0.398427876720641","0.430853979365126"
"nicht erwerbstätig","2004","kein Migrationshintergrund","4","1184","0.33647274902191","0.321551359010638","0.351394139033183"
"nicht erwerbstätig","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","920","0.274375495717094","0.260029230025492","0.288721761408697"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","468","0.556000168423131","0.521846946314817","0.590153390531445"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","2","327","0.421278472752983","0.386380164568843","0.456176780937122"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","3","129","0.314123288424939","0.270097489107161","0.358149087742717"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","4","87","0.316572249686436","0.26411236333778","0.369032136035091"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","57","0.269199941009281","0.211244582189822","0.327155299828741"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","103","0.462458449712199","0.398438915540494","0.526477983883903"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","2","63","0.25595635403969","0.197487663424716","0.314425044654663"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","3","49","0.398501653201781","0.317975639330444","0.479027667073118"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","4","19","","",""
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","25","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1601","0.475674469891397","0.45828401555781","0.493064924224983"
"erwerbstätig","2004","kein Migrationshintergrund","2","2237","0.529496777808841","0.51400951725147","0.544984038366213"
"erwerbstätig","2004","kein Migrationshintergrund","3","2153","0.585359071957117","0.569146020634874","0.601572123279359"
"erwerbstätig","2004","kein Migrationshintergrund","4","2668","0.66352725097809","0.648605860966817","0.678448640989363"
"erwerbstätig","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2796","0.725624504282906","0.711278238591303","0.739970769974508"
"erwerbstätig","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","345","0.443999831576869","0.409846609468555","0.478153053685183"
"erwerbstätig","2004","direkter Migrationshintergrund","2","442","0.578721527247017","0.543823219062878","0.613619835431157"
"erwerbstätig","2004","direkter Migrationshintergrund","3","298","0.685876711575061","0.641850912257284","0.729902510892839"
"erwerbstätig","2004","direkter Migrationshintergrund","4","215","0.683427750313564","0.630967863964909","0.73588763666222"
"erwerbstätig","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","168","0.730800058990719","0.672844700171259","0.788755417810178"
"erwerbstätig","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","130","0.537541550287801","0.473522016116096","0.601561084459506"
"erwerbstätig","2004","indirekter Migrationshintergrund","2","151","0.74404364596031","0.685574955345337","0.802512336575284"
"erwerbstätig","2004","indirekter Migrationshintergrund","3","93","0.601498346798219","0.520972332926881","0.682024360669556"
"erwerbstätig","2004","indirekter Migrationshintergrund","4","94","0.838707944216473","0.770893729615667","0.906522158817279"
"erwerbstätig","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","76","0.788989898569202","0.709415246436658","0.868564550701746"
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1544","0.508895153331989","0.491392662356612","0.526397644307365"
"nicht erwerbstätig","2005","kein Migrationshintergrund","2","1699","0.481408248519861","0.465362701833319","0.497453795206403"
"nicht erwerbstätig","2005","kein Migrationshintergrund","3","1291","0.393437871646451","0.376795706757896","0.410080036535006"
"nicht erwerbstätig","2005","kein Migrationshintergrund","4","1095","0.323478351293468","0.308226678597019","0.338730023989918"
"nicht erwerbstätig","2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","937","0.271577105253852","0.257282460298454","0.28587175020925"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","474","0.564158481015084","0.529775813961517","0.598541148068651"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","2","270","0.387305089308336","0.349769374646823","0.424840803969849"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","3","121","0.298166906182135","0.253941297280915","0.342392515083354"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","4","85","0.310650043913536","0.258544688502441","0.362755399324631"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","55","0.217418116185537","0.161225962513846","0.273610269857228"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","116","0.478631944170123","0.414898830126825","0.542365058213421"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","2","72","0.274958290051168","0.214133891520495","0.335782688581841"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","3","39","0.220201590042738","0.153665641166587","0.286737538918888"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","4","34","0.187836942637468","0.12574454673285","0.249929338542086"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","22","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1590","0.491104846668011","0.473602355692635","0.508607337643388"
"erwerbstätig","2005","kein Migrationshintergrund","2","2026","0.518591751480139","0.502546204793597","0.534637298166681"
"erwerbstätig","2005","kein Migrationshintergrund","3","2019","0.606562128353549","0.589919963464994","0.623204293242104"
"erwerbstätig","2005","kein Migrationshintergrund","4","2519","0.676521648706532","0.661269976010082","0.691773321402982"
"erwerbstätig","2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2782","0.728422894746148","0.71412824979075","0.742717539701546"
"erwerbstätig","2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","325","0.435841518984916","0.401458851931349","0.470224186038483"
"erwerbstätig","2005","direkter Migrationshintergrund","2","377","0.612694910691664","0.575159196030151","0.650230625353176"
"erwerbstätig","2005","direkter Migrationshintergrund","3","290","0.701833093817865","0.657607484916646","0.746058702719084"
"erwerbstätig","2005","direkter Migrationshintergrund","4","218","0.689349956086464","0.637244600675369","0.741455311497559"
"erwerbstätig","2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","152","0.782581883814463","0.726389730142772","0.838774037486154"
"erwerbstätig","2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","120","0.521368055829877","0.457634941786578","0.585101169873175"
"erwerbstätig","2005","indirekter Migrationshintergrund","2","135","0.725041709948832","0.664217311418159","0.785866108479505"
"erwerbstätig","2005","indirekter Migrationshintergrund","3","110","0.779798409957262","0.713262461081112","0.846334358833413"
"erwerbstätig","2005","indirekter Migrationshintergrund","4","118","0.812163057362532","0.750070661457914","0.87425545326715"
"erwerbstätig","2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","63","0.798799630337476","0.713573662285849","0.884025598389104"
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1725","0.531253847463688","0.514332702137279","0.548174992790096"
"nicht erwerbstätig","2006","kein Migrationshintergrund","2","1880","0.474347514433311","0.458963163976563","0.48973186489006"
"nicht erwerbstätig","2006","kein Migrationshintergrund","3","1519","0.416540740746678","0.400677381961824","0.432404099531532"
"nicht erwerbstätig","2006","kein Migrationshintergrund","4","1320","0.337130987681932","0.322512233271064","0.351749742092799"
"nicht erwerbstätig","2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1053","0.272890192305902","0.258929783112156","0.286850601499647"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","489","0.609206488076104","0.575331834486795","0.643081141665412"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","2","283","0.379566832982439","0.343331678993596","0.415801986971281"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","3","119","0.332858503340862","0.285099957438373","0.380617049243351"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","4","79","0.262386442367552","0.213571145492046","0.311201739243058"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","57","0.218414261806766","0.162927791469763","0.27390073214377"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","122","0.427788694661977","0.365453506234649","0.490123883089305"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","2","81","0.310796604038078","0.25111315153022","0.370480056545936"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","3","36","0.242801618261387","0.174411989790032","0.311191246732742"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","4","33","0.238517413548333","0.17031613829972","0.306718688796945"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","23","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1616","0.468746152536312","0.451825007209904","0.485667297862721"
"erwerbstätig","2006","kein Migrationshintergrund","2","2167","0.525652485566689","0.51026813510994","0.541036836023437"
"erwerbstätig","2006","kein Migrationshintergrund","3","2191","0.583459259253322","0.567595900468468","0.599322618038176"
"erwerbstätig","2006","kein Migrationshintergrund","4","2697","0.662869012318068","0.648250257907201","0.677487766728936"
"erwerbstätig","2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2858","0.727109807694098","0.713149398500353","0.741070216887844"
"erwerbstätig","2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","308","0.390793511923896","0.356918858334588","0.424668165513205"
"erwerbstätig","2006","direkter Migrationshintergrund","2","406","0.620433167017561","0.584198013028719","0.656668321006404"
"erwerbstätig","2006","direkter Migrationshintergrund","3","255","0.667141496659137","0.619382950756649","0.714900042561626"
"erwerbstätig","2006","direkter Migrationshintergrund","4","233","0.737613557632448","0.688798260756942","0.786428854507954"
"erwerbstätig","2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","156","0.781585738193234","0.72609926785623","0.837072208530237"
"erwerbstätig","2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","120","0.572211305338023","0.509876116910694","0.634546493765351"
"erwerbstätig","2006","indirekter Migrationshintergrund","2","150","0.689203395961922","0.629519943454064","0.74888684846978"
"erwerbstätig","2006","indirekter Migrationshintergrund","3","115","0.757198381738613","0.688808753267258","0.825588010209968"
"erwerbstätig","2006","indirekter Migrationshintergrund","4","117","0.761482586451667","0.693281311203055","0.82968386170028"
"erwerbstätig","2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","61","0.803987697759173","0.71909412437109","0.888881271147255"
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2007","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1572","0.542518680976712","0.524504429290833","0.56053293266259"
"nicht erwerbstätig","2007","kein Migrationshintergrund","2","1776","0.489491957435872","0.473553961214611","0.505429953657132"
"nicht erwerbstätig","2007","kein Migrationshintergrund","3","1408","0.415644517913374","0.399251541178656","0.432037494648091"
"nicht erwerbstätig","2007","kein Migrationshintergrund","4","1280","0.33360148124664","0.318729145304228","0.348473817189052"
"nicht erwerbstätig","2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1053","0.2615804747334","0.247652543336142","0.275508406130658"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","401","0.586925057888194","0.549916736603548","0.623933379172841"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","2","259","0.398247913909383","0.359683358981276","0.43681246883749"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","3","98","0.303113049952938","0.25337432449493","0.352851775410946"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","4","70","0.261600246281863","0.211615819938472","0.311584672625255"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","63","0.263517550421249","0.203791895407814","0.323243205434685"
