"e11102","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2007","3","Ostdeutschland","598","0.509875358346825","0.480427103609553","0.539323613084097"
"erwerbstätig","2007","3","Westdeutschland","1800","0.630475501198946","0.612685985929168","0.648265016468723"
"erwerbstätig","2007","4","Ostdeutschland","582","0.722363323008961","0.691522792216576","0.753203853801346"
"erwerbstätig","2007","4","Westdeutschland","2341","0.667493181350716","0.651874362222549","0.683112000478883"
"erwerbstätig","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","394","0.84464283715104","0.811858692132254","0.877426982169825"
"erwerbstätig","2007","5 Einkommensstärkstes Quintil","Westdeutschland","2597","0.731779345295132","0.717430230706568","0.746128459883696"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","659","0.515507136065821","0.488516306262587","0.542497965869056"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","Westdeutschland","1432","0.554385517429609","0.535075183482001","0.573695851377217"
"nicht erwerbstätig","2007","2","Ostdeutschland","698","0.518320323369734","0.492014932692823","0.544625714046646"
"nicht erwerbstätig","2007","2","Westdeutschland","1421","0.455515137827935","0.43833503970061","0.47269523595526"
"nicht erwerbstätig","2007","3","Ostdeutschland","509","0.490124641653175","0.460676386915903","0.519572896390447"
"nicht erwerbstätig","2007","3","Westdeutschland","1028","0.369524498801054","0.351734983531277","0.387314014070832"
"nicht erwerbstätig","2007","4","Ostdeutschland","228","0.277636676991039","0.246796146198654","0.308477207783424"
"nicht erwerbstätig","2007","4","Westdeutschland","1154","0.332506818649284","0.316887999521117","0.348125637777451"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","75","0.15535716284896","0.122573017830175","0.188141307867746"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","Westdeutschland","1065","0.268220654704868","0.253871540116304","0.282569769293432"
"erwerbstätig","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","588","0.494226100930164","0.465855475191014","0.522596726669314"
"erwerbstätig","2008","1 Einkommensschwächstes Quintil","Westdeutschland","988","0.443337450060888","0.422625777763351","0.464049122358425"
"erwerbstätig","2008","2","Ostdeutschland","621","0.480709413708642","0.453143972258068","0.508274855159215"
"erwerbstätig","2008","2","Westdeutschland","1549","0.546419897699895","0.528142434794926","0.564697360604864"
"erwerbstätig","2008","3","Ostdeutschland","583","0.546964646779689","0.51671104426401","0.577218249295367"
"erwerbstätig","2008","3","Westdeutschland","1750","0.623939393976545","0.605818607589961","0.642060180363129"
"erwerbstätig","2008","4","Ostdeutschland","586","0.702668347561743","0.671572327168907","0.73376436795458"
"erwerbstätig","2008","4","Westdeutschland","2240","0.68986027181409","0.674126301815399","0.705594241812781"
"erwerbstätig","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","424","0.895884607546442","0.8686476851548","0.923121529938084"
"erwerbstätig","2008","5 Einkommensstärkstes Quintil","Westdeutschland","2566","0.73667546104749","0.722363454980021","0.750987467114958"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","605","0.505773899069836","0.477403273330685","0.534144524808986"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","Westdeutschland","1222","0.556662549939112","0.535950877641574","0.577374222236649"
"nicht erwerbstätig","2008","2","Ostdeutschland","641","0.519290586291358","0.491725144840785","0.546856027741932"
"nicht erwerbstätig","2008","2","Westdeutschland","1301","0.453580102300105","0.435302639395136","0.471857565205074"
"nicht erwerbstätig","2008","3","Ostdeutschland","457","0.453035353220311","0.422781750704633","0.48328895573599"
"nicht erwerbstätig","2008","3","Westdeutschland","995","0.376060606023455","0.357939819636871","0.394181392410039"
"nicht erwerbstätig","2008","4","Ostdeutschland","244","0.297331652438257","0.26623563204542","0.328427672831093"
"nicht erwerbstätig","2008","4","Westdeutschland","1080","0.31013972818591","0.294405758187219","0.325873698184601"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","59","0.104115392453558","0.0768784700619157","0.1313523148452"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","Westdeutschland","1072","0.26332453895251","0.249012532885041","0.277636545019979"
"erwerbstätig","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","497","0.505777276035561","0.474989070304179","0.536565481766943"
"erwerbstätig","2009","1 Einkommensschwächstes Quintil","Westdeutschland","938","0.463476355266817","0.44172490812758","0.485227802406053"
"erwerbstätig","2009","2","Ostdeutschland","611","0.487130569904319","0.459265190882083","0.514995948926556"
"erwerbstätig","2009","2","Westdeutschland","1399","0.56097615857517","0.541530587894381","0.580421729255959"
"erwerbstätig","2009","3","Ostdeutschland","577","0.567315463818338","0.537043652937273","0.597587274699403"
"erwerbstätig","2009","3","Westdeutschland","1494","0.608572865644672","0.589034158186866","0.628111573102477"
"erwerbstätig","2009","4","Ostdeutschland","577","0.694386599971603","0.662642670016408","0.726130529926798"
"erwerbstätig","2009","4","Westdeutschland","2151","0.694744676300217","0.678718654141491","0.710770698458944"
"erwerbstätig","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","431","0.914444327676973","0.889499669042383","0.939388986311562"
"erwerbstätig","2009","5 Einkommensstärkstes Quintil","Westdeutschland","2543","0.747493348973302","0.733289726121626","0.761696971824977"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","516","0.494222723964439","0.463434518233057","0.525010929695821"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","Westdeutschland","1081","0.536523644733183","0.514772197593946","0.55827509187242"
"nicht erwerbstätig","2009","2","Ostdeutschland","625","0.512869430095681","0.485004051073444","0.540734809117917"
"nicht erwerbstätig","2009","2","Westdeutschland","1103","0.43902384142483","0.419578270744041","0.458469412105619"
"nicht erwerbstätig","2009","3","Ostdeutschland","452","0.432684536181662","0.402412725300597","0.462956347062727"
"nicht erwerbstätig","2009","3","Westdeutschland","903","0.391427134355328","0.371888426897523","0.410965841813134"
"nicht erwerbstätig","2009","4","Ostdeutschland","232","0.305613400028397","0.273869470073202","0.337357329983592"
"nicht erwerbstätig","2009","4","Westdeutschland","1021","0.305255323699783","0.289229301541056","0.321281345858509"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","52","0.0855556723230274","0.0606110136884378","0.110500330957617"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","Westdeutschland","1051","0.252506651026698","0.238303028175023","0.266710273878374"
"erwerbstätig","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","732","0.517740368815026","0.491704843769517","0.543775893860536"
"erwerbstätig","2010","1 Einkommensschwächstes Quintil","Westdeutschland","1610","0.431668075035341","0.415046077145784","0.448290072924898"
"erwerbstätig","2010","2","Ostdeutschland","878","0.522973956961879","0.49772289329856","0.548225020625197"
"erwerbstätig","2010","2","Westdeutschland","2571","0.556183946545309","0.541013086170845","0.571354806919773"
"erwerbstätig","2010","3","Ostdeutschland","643","0.546048392105931","0.516916277606015","0.575180506605848"
"erwerbstätig","2010","3","Westdeutschland","2130","0.615594149135709","0.598627961546413","0.632560336725006"
"erwerbstätig","2010","4","Ostdeutschland","693","0.720376548982889","0.691577785040258","0.749175312925521"
"erwerbstätig","2010","4","Westdeutschland","2766","0.674687950352544","0.659902831380815","0.689473069324273"
"erwerbstätig","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","472","0.849786250901059","0.819762957248818","0.8798095445533"
"erwerbstätig","2010","5 Einkommensstärkstes Quintil","Westdeutschland","3087","0.753490555682557","0.740556216030161","0.766424895334953"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","683","0.482259631184974","0.456224106139464","0.508295156230483"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","Westdeutschland","1801","0.568331924964659","0.551709927075102","0.584953922854216"
"nicht erwerbstätig","2010","2","Ostdeutschland","625","0.477026043038121","0.451774979374803","0.50227710670144"
"nicht erwerbstätig","2010","2","Westdeutschland","1549","0.443816053454691","0.428645193080227","0.458986913829155"
"nicht erwerbstätig","2010","3","Ostdeutschland","479","0.453951607894069","0.424819493394152","0.483083722393985"
"nicht erwerbstätig","2010","3","Westdeutschland","1028","0.384405850864291","0.367439663274994","0.401372038453587"
"nicht erwerbstätig","2010","4","Ostdeutschland","240","0.279623451017111","0.250824687074479","0.308422214959742"
"nicht erwerbstätig","2010","4","Westdeutschland","1091","0.325312049647456","0.310526930675727","0.340097168619185"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","72","0.150213749098941","0.1201904554467","0.180237042751182"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","Westdeutschland","1178","0.246509444317443","0.233575104665047","0.259443783969839"
"erwerbstätig","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","807","0.504049072405943","0.479588515759229","0.528509629052658"
"erwerbstätig","2011","1 Einkommensschwächstes Quintil","Westdeutschland","1776","0.448401285376818","0.432599148924326","0.464203421829311"
"erwerbstätig","2011","2","Ostdeutschland","897","0.49809810820856","0.473817787920914","0.522378428496206"
"erwerbstätig","2011","2","Westdeutschland","2792","0.537028617914977","0.52273682785946","0.551320407970494"
"erwerbstätig","2011","3","Ostdeutschland","762","0.562289900821677","0.535332198835216","0.589247602808139"
"erwerbstätig","2011","3","Westdeutschland","2603","0.606505347820124","0.59127056464208","0.621740130998167"
"erwerbstätig","2011","4","Ostdeutschland","829","0.731864240336256","0.706137849609168","0.757590631063345"
"erwerbstätig","2011","4","Westdeutschland","3345","0.679761798110797","0.666575112600919","0.692948483620676"
"erwerbstätig","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","618","0.860994399180151","0.835547478888847","0.886441319471456"
"erwerbstätig","2011","5 Einkommensstärkstes Quintil","Westdeutschland","3861","0.762854031916145","0.75137496403998","0.774333099792311"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","798","0.495950927594057","0.471490370947342","0.520411484240771"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","Westdeutschland","2029","0.551598714623181","0.535796578170689","0.567400851075674"
"nicht erwerbstätig","2011","2","Ostdeutschland","732","0.50190189179144","0.477621571503794","0.526182212079086"
"nicht erwerbstätig","2011","2","Westdeutschland","1884","0.462971382085023","0.448679592029506","0.47726317214054"
"nicht erwerbstätig","2011","3","Ostdeutschland","539","0.437710099178323","0.410752397191861","0.464667801164784"
"nicht erwerbstätig","2011","3","Westdeutschland","1347","0.393494652179876","0.378259869001833","0.40872943535792"
"nicht erwerbstätig","2011","4","Ostdeutschland","310","0.268135759663744","0.242409368936655","0.293862150390832"
"nicht erwerbstätig","2011","4","Westdeutschland","1464","0.320238201889203","0.307051516379324","0.333424887399081"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","92","0.139005600819849","0.113558680528544","0.164452521111153"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","Westdeutschland","1413","0.237145968083855","0.225666900207689","0.24862503596002"
"erwerbstätig","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","693","0.45991281646597","0.433972237343519","0.485853395588421"
"erwerbstätig","2012","1 Einkommensschwächstes Quintil","Westdeutschland","1496","0.43952414703785","0.422434015353276","0.456614278722423"
"erwerbstätig","2012","2","Ostdeutschland","831","0.517544284858195","0.492546795776081","0.542541773940309"
"erwerbstätig","2012","2","Westdeutschland","2553","0.52619086762176","0.51132373850066","0.541057996742861"
"erwerbstätig","2012","3","Ostdeutschland","771","0.527760016843184","0.501060112556676","0.554459921129692"
"erwerbstätig","2012","3","Westdeutschland","2635","0.60524268978871","0.590104404073728","0.620380975503692"
"erwerbstätig","2012","4","Ostdeutschland","821","0.714219280297454","0.688320871419428","0.740117689175479"
"erwerbstätig","2012","4","Westdeutschland","3406","0.684050766037847","0.670980549685761","0.697120982389933"
"erwerbstätig","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","676","0.85351284346718","0.828682417668964","0.878343269265396"
"erwerbstätig","2012","5 Einkommensstärkstes Quintil","Westdeutschland","3999","0.75601889913666","0.74465091686945","0.767386881403871"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","725","0.54008718353403","0.514146604411579","0.566027762656481"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","Westdeutschland","1744","0.56047585296215","0.543385721277577","0.577565984646724"
"nicht erwerbstätig","2012","2","Ostdeutschland","704","0.482455715141805","0.457458226059691","0.507453204223919"
"nicht erwerbstätig","2012","2","Westdeutschland","1780","0.473809132378239","0.458942003257139","0.48867626149934"
"nicht erwerbstätig","2012","3","Ostdeutschland","572","0.472239983156816","0.445540078870308","0.498939887443324"
"nicht erwerbstätig","2012","3","Westdeutschland","1370","0.39475731021129","0.379619024496308","0.409895595926272"
"nicht erwerbstätig","2012","4","Ostdeutschland","348","0.285780719702546","0.259882310824521","0.311679128580572"
"nicht erwerbstätig","2012","4","Westdeutschland","1454","0.315949233962153","0.302879017610067","0.329019450314239"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","103","0.14648715653282","0.121656730734604","0.171317582331035"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","Westdeutschland","1484","0.24398110086334","0.232613118596129","0.25534908313055"
"erwerbstätig","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","594","0.439484666197598","0.413307847553319","0.465661484841876"
"erwerbstätig","2013","1 Einkommensschwächstes Quintil","Westdeutschland","1316","0.340890765376561","0.326684995262972","0.35509653549015"
"erwerbstätig","2013","2","Ostdeutschland","796","0.495506069645397","0.470254518139049","0.520757621151746"
"erwerbstätig","2013","2","Westdeutschland","2261","0.455890034042352","0.44193775567535","0.469842312409354"
"erwerbstätig","2013","3","Ostdeutschland","674","0.521740265425649","0.493970538230494","0.549509992620803"
"erwerbstätig","2013","3","Westdeutschland","2358","0.512950995315679","0.49830317815041","0.527598812480949"
"erwerbstätig","2013","4","Ostdeutschland","814","0.691594418010254","0.665700406141894","0.717488429878614"
"erwerbstätig","2013","4","Westdeutschland","3271","0.620398326358842","0.607418756022655","0.63337789669503"
"erwerbstätig","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","704","0.825212547033573","0.799681027303799","0.850744066763346"
"erwerbstätig","2013","5 Einkommensstärkstes Quintil","Westdeutschland","4086","0.722663269632045","0.71129660400045","0.73402993526364"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","787","0.560515333802402","0.534338515158124","0.586692152446681"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","Westdeutschland","2961","0.659109234623439","0.64490346450985","0.673315004737028"
"nicht erwerbstätig","2013","2","Ostdeutschland","710","0.504493930354603","0.479242378848254","0.529745481860951"
"nicht erwerbstätig","2013","2","Westdeutschland","2634","0.544109965957648","0.530157687590646","0.55806224432465"
"nicht erwerbstätig","2013","3","Ostdeutschland","569","0.478259734574351","0.450490007379197","0.506029461769506"
"nicht erwerbstätig","2013","3","Westdeutschland","2115","0.487049004684321","0.472401187519051","0.50169682184959"
"nicht erwerbstätig","2013","4","Ostdeutschland","408","0.308405581989746","0.282511570121386","0.334299593858106"
"nicht erwerbstätig","2013","4","Westdeutschland","2099","0.379601673641158","0.36662210330497","0.392581243977345"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","146","0.174787452966427","0.149255933236654","0.200318972696201"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","Westdeutschland","1873","0.277336730367955","0.26597006473636","0.28870339599955"
"erwerbstätig","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","499","0.482768108574618","0.452456444757359","0.513079772391878"
"erwerbstätig","2014","1 Einkommensschwächstes Quintil","Westdeutschland","1507","0.423254437253762","0.406343398937634","0.440165475569889"
"erwerbstätig","2014","2","Ostdeutschland","769","0.529984381073253","0.503497636321294","0.556471125825212"
"erwerbstätig","2014","2","Westdeutschland","2380","0.536843535469853","0.521413910943475","0.552273159996231"
"erwerbstätig","2014","3","Ostdeutschland","650","0.495161509522309","0.46680220366882","0.523520815375797"
"erwerbstätig","2014","3","Westdeutschland","2523","0.588019434997582","0.572337244257271","0.603701625737894"
"erwerbstätig","2014","4","Ostdeutschland","844","0.677736554964839","0.651911351693381","0.703561758236297"
"erwerbstätig","2014","4","Westdeutschland","3471","0.647368514147433","0.634113181343755","0.66062384695111"
"erwerbstätig","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","685","0.861000381506727","0.837146948785756","0.884853814227698"
"erwerbstätig","2014","5 Einkommensstärkstes Quintil","Westdeutschland","4439","0.763321070468699","0.752493758230021","0.774148382707376"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","545","0.517231891425382","0.486920227608122","0.547543555242641"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","Westdeutschland","1772","0.576745562746238","0.559834524430111","0.593656601062366"
"nicht erwerbstätig","2014","2","Ostdeutschland","595","0.470015618926747","0.443528874174788","0.496502363678706"
"nicht erwerbstätig","2014","2","Westdeutschland","1632","0.463156464530147","0.447726840003769","0.478586089056525"
"nicht erwerbstätig","2014","3","Ostdeutschland","544","0.504838490477691","0.476479184624203","0.53319779633118"
"nicht erwerbstätig","2014","3","Westdeutschland","1261","0.411980565002418","0.396298374262106","0.427662755742729"
"nicht erwerbstätig","2014","4","Ostdeutschland","414","0.322263445035161","0.296438241763703","0.348088648306619"
"nicht erwerbstätig","2014","4","Westdeutschland","1520","0.352631485852567","0.33937615304889","0.365886818656245"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","123","0.138999618493273","0.115146185772302","0.162853051214244"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","Westdeutschland","1481","0.236678929531301","0.225851617292624","0.247506241769979"
"erwerbstätig","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","450","0.473899002547965","0.443241380990486","0.504556624105443"
"erwerbstätig","2015","1 Einkommensschwächstes Quintil","Westdeutschland","1308","0.413943433080048","0.397191924652229","0.430694941507867"
"erwerbstätig","2015","2","Ostdeutschland","568","0.508300194169092","0.479073809799459","0.537526578538726"
"erwerbstätig","2015","2","Westdeutschland","2002","0.528423316886513","0.512316784282334","0.544529849490692"
"erwerbstätig","2015","3","Ostdeutschland","673","0.538405654704054","0.509949498596705","0.566861810811403"
"erwerbstätig","2015","3","Westdeutschland","2312","0.575381309736945","0.559446035633643","0.591316583840247"
"erwerbstätig","2015","4","Ostdeutschland","815","0.641317140561549","0.615114168548617","0.667520112574481"
"erwerbstätig","2015","4","Westdeutschland","3249","0.614760196417259","0.601211394642575","0.628308998191943"
"erwerbstätig","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","735","0.833792316350407","0.80929374415471","0.858290888546103"
"erwerbstätig","2015","5 Einkommensstärkstes Quintil","Westdeutschland","4513","0.757774892386425","0.747094224677108","0.768455560095742"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","569","0.526100997452035","0.495443375894557","0.556758619009514"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","Westdeutschland","2013","0.586056566919952","0.569305058492133","0.602808075347771"
"nicht erwerbstätig","2015","2","Ostdeutschland","556","0.491699805830908","0.462473421461274","0.520926190200541"
"nicht erwerbstätig","2015","2","Westdeutschland","1688","0.471576683113487","0.455470150509308","0.487683215717666"
"nicht erwerbstätig","2015","3","Ostdeutschland","506","0.461594345295946","0.433138189188597","0.490050501403295"
"nicht erwerbstätig","2015","3","Westdeutschland","1384","0.424618690263055","0.408683416159753","0.440553964366357"
"nicht erwerbstätig","2015","4","Ostdeutschland","472","0.358682859438451","0.332479887425519","0.384885831451383"
"nicht erwerbstätig","2015","4","Westdeutschland","1707","0.385239803582741","0.371691001808057","0.398788605357425"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","152","0.166207683649594","0.141709111453897","0.19070625584529"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","Westdeutschland","1668","0.242225107613575","0.231544439904258","0.252905775322892"
"erwerbstätig","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","393","0.474451193802567","0.447990127489953","0.500912260115181"
"erwerbstätig","2016","1 Einkommensschwächstes Quintil","Westdeutschland","1137","0.40891113872489","0.395134422114569","0.422687855335211"
"erwerbstätig","2016","2","Ostdeutschland","537","0.562136892908954","0.53078593776316","0.593487848054747"
"erwerbstätig","2016","2","Westdeutschland","1911","0.511001617291207","0.493941279962976","0.528061954619438"
"erwerbstätig","2016","3","Ostdeutschland","612","0.570693588016722","0.541402873816333","0.59998430221711"
"erwerbstätig","2016","3","Westdeutschland","2109","0.583209648888419","0.566167326333713","0.600251971443125"
"erwerbstätig","2016","4","Ostdeutschland","858","0.678739435792148","0.653365391527071","0.704113480057226"
"erwerbstätig","2016","4","Westdeutschland","3310","0.649849150530839","0.636283670820614","0.663414630241064"
"erwerbstätig","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","749","0.849981491806101","0.826793344088699","0.873169639523504"
"erwerbstätig","2016","5 Einkommensstärkstes Quintil","Westdeutschland","4499","0.763042438103801","0.752286770258588","0.773798105949014"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","975","0.525548806197433","0.499087739884819","0.552009872510048"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","Westdeutschland","3755","0.59108886127511","0.577312144664789","0.604865577885431"
"nicht erwerbstätig","2016","2","Ostdeutschland","425","0.437863107091046","0.406512151945253","0.46921406223684"
"nicht erwerbstätig","2016","2","Westdeutschland","1387","0.488998382708793","0.471938045380562","0.506058720037024"
"nicht erwerbstätig","2016","3","Ostdeutschland","485","0.429306411983278","0.400015697782889","0.458597126183667"
"nicht erwerbstätig","2016","3","Westdeutschland","1106","0.416790351111581","0.399748028556875","0.433832673666287"
"nicht erwerbstätig","2016","4","Ostdeutschland","443","0.321260564207852","0.295886519942774","0.346634608472929"
"nicht erwerbstätig","2016","4","Westdeutschland","1440","0.350150849469161","0.336585369758936","0.363716329179386"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","162","0.150018508193899","0.126830360476496","0.173206655911301"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","Westdeutschland","1505","0.236957561896199","0.226201894050986","0.247713229741412"
"erwerbstätig","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","402","0.431554066561215","0.405747391130741","0.45736074199169"
"erwerbstätig","2017","1 Einkommensschwächstes Quintil","Westdeutschland","1167","0.403278935759489","0.390305013829349","0.41625285768963"
"erwerbstätig","2017","2","Ostdeutschland","610","0.59374705714993","0.564110970476762","0.623383143823099"
"erwerbstätig","2017","2","Westdeutschland","1817","0.52542846755704","0.508432399119707","0.542424535994373"
"erwerbstätig","2017","3","Ostdeutschland","641","0.576542175559059","0.547448483812884","0.605635867305235"
"erwerbstätig","2017","3","Westdeutschland","2376","0.602299605967115","0.586233796057663","0.618365415876568"
"erwerbstätig","2017","4","Ostdeutschland","1009","0.657706577865957","0.633727109949572","0.681686045782341"
"erwerbstätig","2017","4","Westdeutschland","3660","0.647252602100951","0.634250399790649","0.660254804411254"
"erwerbstätig","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","958","0.800178532036141","0.777430844617633","0.822926219454649"
"erwerbstätig","2017","5 Einkommensstärkstes Quintil","Westdeutschland","5571","0.757587977261667","0.747768127185437","0.767407827337897"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","1013","0.568445933438785","0.54263925800831","0.594252608869259"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","Westdeutschland","4325","0.596721064240511","0.58374714231037","0.609694986170651"
"nicht erwerbstätig","2017","2","Ostdeutschland","445","0.40625294285007","0.376616856176901","0.435889029523238"
"nicht erwerbstätig","2017","2","Westdeutschland","1499","0.47457153244296","0.457575464005627","0.491567600880293"
"nicht erwerbstätig","2017","3","Ostdeutschland","467","0.423457824440941","0.394364132694766","0.452551516187116"
"nicht erwerbstätig","2017","3","Westdeutschland","1189","0.397700394032885","0.381634584123432","0.413766203942337"
"nicht erwerbstätig","2017","4","Ostdeutschland","495","0.342293422134043","0.318313954217659","0.366272890050428"
"nicht erwerbstätig","2017","4","Westdeutschland","1528","0.352747397899048","0.339745195588746","0.365749600209351"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","229","0.199821467963859","0.177073780545351","0.222569155382367"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","Westdeutschland","1745","0.242412022738333","0.232592172662103","0.252231872814563"
"erwerbstätig","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","403","0.428678338040623","0.401524647237347","0.455832028843899"
"erwerbstätig","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1205","0.417706521375733","0.403573839822796","0.43183920292867"
"erwerbstätig","2018","2","Ostdeutschland","495","0.5490065037613","0.517297951984708","0.580715055537892"
"erwerbstätig","2018","2","Westdeutschland","1566","0.502569970896733","0.484825525140968","0.520314416652498"
"erwerbstätig","2018","3","Ostdeutschland","631","0.57871556387773","0.549308331638568","0.608122796116892"
"erwerbstätig","2018","3","Westdeutschland","2151","0.575172397333784","0.558319765217623","0.592025029449945"
"erwerbstätig","2018","4","Ostdeutschland","1030","0.67563300938838","0.652402456428399","0.698863562348361"
"erwerbstätig","2018","4","Westdeutschland","3652","0.65103153398135","0.638047695231534","0.664015372731167"
"erwerbstätig","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","1018","0.819032041882063","0.797782878437094","0.840281205327031"
"erwerbstätig","2018","5 Einkommensstärkstes Quintil","Westdeutschland","5693","0.770429360668122","0.760875707006421","0.779983014329822"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","873","0.571321661959377","0.544167971156101","0.598475352762653"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","Westdeutschland","3473","0.582293478624267","0.56816079707133","0.596426160177204"
"nicht erwerbstätig","2018","2","Ostdeutschland","451","0.4509934962387","0.419284944462108","0.482702048015292"
"nicht erwerbstätig","2018","2","Westdeutschland","1484","0.497430029103267","0.479685583347502","0.515174474859032"
"nicht erwerbstätig","2018","3","Ostdeutschland","452","0.42128443612227","0.391877203883108","0.450691668361433"
"nicht erwerbstätig","2018","3","Westdeutschland","1154","0.424827602666216","0.407974970550055","0.441680234782376"
"nicht erwerbstätig","2018","4","Ostdeutschland","530","0.32436699061162","0.301136437651639","0.347597543571601"
"nicht erwerbstätig","2018","4","Westdeutschland","1525","0.34896846601865","0.335984627268833","0.361952304768466"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","243","0.180967958117937","0.159718794672969","0.202217121562905"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1751","0.229570639331878","0.220016985670178","0.239124292993579"
"erwerbstätig","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","337","0.37331012095149","0.34389967973029","0.402720562172689"
"erwerbstätig","2019","1 Einkommensschwächstes Quintil","Westdeutschland","1073","0.436567362750533","0.420895030480142","0.452239695020924"
"erwerbstätig","2019","2","Ostdeutschland","392","0.428203475893785","0.394127254497312","0.462279697290257"
"erwerbstätig","2019","2","Westdeutschland","1460","0.510835387517485","0.492431220271412","0.529239554763559"
"erwerbstätig","2019","3","Ostdeutschland","542","0.580627493148349","0.54954189787708","0.611713088419619"
"erwerbstätig","2019","3","Westdeutschland","1852","0.568532496321941","0.550614240579247","0.586450752064635"
"erwerbstätig","2019","4","Ostdeutschland","1015","0.636782351270195","0.613091175544793","0.660473526995597"
