year,bula_h,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Bavaria,"No, definitely not",0.24923,772,1157,0.22429,0.27416
2003,Bavaria,Probably not,0.01108,53,1157,0.00505,0.01711
2003,Bavaria,Probably,0.01981,82,1157,0.01178,0.02784
2003,Bavaria,"Yes, definitely",0.06229,250,1157,0.04836,0.07622
2003,Berlin,"No, definitely not",0.22002,192,342,0.17605,0.26399
2003,Berlin,Probably,0.02708,31,342,0.00985,0.04431
2003,Berlin,"Yes, definitely",0.13602,119,342,0.09963,0.17240
2003,Brandenburg,"No, definitely not",0.29414,285,390,0.24886,0.33943
2003,Brandenburg,"Yes, definitely",0.10065,105,390,0.07076,0.13055
2003,Mecklenburg-Western Pomerania,"No, definitely not",0.26655,126,208,0.20631,0.32678
2003,Mecklenburg-Western Pomerania,"Yes, definitely",0.13115,82,208,0.08516,0.17713
2003,Saxony,"No, definitely not",0.28077,429,700,0.24745,0.31408
2003,Saxony,Probably,0.01987,39,700,0.00953,0.03022
2003,Saxony,"Yes, definitely",0.11939,232,700,0.09535,0.14342
2003,Saxony-Anhalt,"No, definitely not",0.33280,281,415,0.28741,0.37819
2003,Saxony-Anhalt,"Yes, definitely",0.11329,134,415,0.08276,0.14382
2003,Thuringa,"No, definitely not",0.29181,265,385,0.24634,0.33728
2003,Thuringa,"Yes, definitely",0.09948,120,385,0.06955,0.12942
2004,Schleswig-Holstein,"No, definitely not",0.24953,182,256,0.19641,0.30264
2004,Schleswig-Holstein,"Yes, definitely",0.08715,74,256,0.05253,0.12177
2004,Hamburg,"No, definitely not",0.25104,75,108,0.16888,0.33321
2004,Hamburg,"Yes, definitely",0.08379,33,108,0.03129,0.13629
2004,Lower Saxony,"No, definitely not",0.28107,548,762,0.24914,0.31301
2004,Lower Saxony,Probably,0.02523,60,762,0.01409,0.03637
2004,Lower Saxony,"Yes, definitely",0.05981,154,762,0.04297,0.07666
2004,Bremen,"No, definitely not",0.33270,45,45,0.19347,0.47192
2004,North Rhine-Westphalia,"No, definitely not",0.26859,1299,1918,0.24875,0.28843
2004,North Rhine-Westphalia,Probably not,0.01301,75,1918,0.00794,0.01808
2004,North Rhine-Westphalia,Probably,0.01965,113,1918,0.01344,0.02586
2004,North Rhine-Westphalia,"Yes, definitely",0.07241,431,1918,0.06081,0.08401
2004,Hesse,"No, definitely not",0.23041,353,519,0.19414,0.26667
2004,Hesse,Probably,0.02513,42,519,0.01165,0.03860
2004,Hesse,"Yes, definitely",0.07027,124,519,0.04826,0.09228
2004,"Rhineland-Palatinate, Saarland","No, definitely not",0.27173,388,556,0.23472,0.30874
2004,"Rhineland-Palatinate, Saarland",Probably,0.01812,36,556,0.00702,0.02921
2004,"Rhineland-Palatinate, Saarland","Yes, definitely",0.08843,132,556,0.06481,0.11206
2004,Baden-Wuerttemberg,"No, definitely not",0.23560,656,1018,0.20952,0.26168
2004,Baden-Wuerttemberg,Probably not,0.01059,32,1018,0.00430,0.01688
2004,Baden-Wuerttemberg,Probably,0.02515,85,1018,0.01553,0.03478
2004,Baden-Wuerttemberg,"Yes, definitely",0.06370,245,1018,0.04869,0.07871
2004,Bavaria,"No, definitely not",0.24641,761,1165,0.22166,0.27117
2004,Bavaria,Probably not,0.01450,52,1165,0.00763,0.02137
2004,Bavaria,Probably,0.02189,83,1165,0.01348,0.03029
2004,Bavaria,"Yes, definitely",0.07217,269,1165,0.05731,0.08704
2004,Berlin,"No, definitely not",0.20054,173,297,0.15492,0.24615
2004,Berlin,"Yes, definitely",0.13202,124,297,0.09345,0.17058
2004,Brandenburg,"No, definitely not",0.29465,272,428,0.25140,0.33789
2004,Brandenburg,Probably,0.02534,31,428,0.01043,0.04025
2004,Brandenburg,"Yes, definitely",0.12106,125,428,0.09012,0.15201
2004,Mecklenburg-Western Pomerania,"No, definitely not",0.27314,134,210,0.21273,0.33355
2004,Mecklenburg-Western Pomerania,"Yes, definitely",0.13305,76,210,0.08701,0.17910
2004,Saxony,"No, definitely not",0.27067,412,656,0.23665,0.30470
2004,Saxony,Probably,0.03054,45,656,0.01737,0.04372
2004,Saxony,"Yes, definitely",0.10752,199,656,0.08380,0.13124
2004,Saxony-Anhalt,"No, definitely not",0.32645,262,401,0.28050,0.37240
2004,Saxony-Anhalt,"Yes, definitely",0.12328,139,401,0.09106,0.15550
2004,Thuringa,"No, definitely not",0.28404,263,402,0.23990,0.32818
2004,Thuringa,"Yes, definitely",0.12449,139,402,0.09218,0.15680
2005,Schleswig-Holstein,"No, definitely not",0.24042,178,244,0.18669,0.29415
2005,Schleswig-Holstein,"Yes, definitely",0.07537,66,244,0.04217,0.10856
2005,Hamburg,"No, definitely not",0.27734,74,110,0.19330,0.36139
2005,Hamburg,"Yes, definitely",0.08283,36,110,0.03109,0.13458
2005,Lower Saxony,"No, definitely not",0.29021,541,742,0.25753,0.32289
2005,Lower Saxony,Probably,0.02061,52,742,0.01038,0.03084
2005,Lower Saxony,"Yes, definitely",0.06376,149,742,0.04617,0.08136
2005,Bremen,"No, definitely not",0.32989,40,40,0.18233,0.47746
2005,North Rhine-Westphalia,"No, definitely not",0.26163,1270,1854,0.24162,0.28164
2005,North Rhine-Westphalia,Probably not,0.01418,67,1854,0.00880,0.01957
2005,North Rhine-Westphalia,Probably,0.02267,111,1854,0.01590,0.02945
2005,North Rhine-Westphalia,"Yes, definitely",0.07301,406,1854,0.06117,0.08486
2005,Hesse,"No, definitely not",0.20908,332,479,0.17262,0.24553
2005,Hesse,Probably,0.02012,32,479,0.00754,0.03271
2005,Hesse,"Yes, definitely",0.06980,115,479,0.04696,0.09264
2005,"Rhineland-Palatinate, Saarland","No, definitely not",0.25012,370,521,0.21289,0.28734
2005,"Rhineland-Palatinate, Saarland",Probably,0.02410,41,521,0.01092,0.03728
2005,"Rhineland-Palatinate, Saarland","Yes, definitely",0.08644,110,521,0.06229,0.11060
2005,Baden-Wuerttemberg,"No, definitely not",0.23161,656,1006,0.20553,0.25769
2005,Baden-Wuerttemberg,Probably,0.02823,82,1006,0.01799,0.03847
2005,Baden-Wuerttemberg,"Yes, definitely",0.08017,268,1006,0.06338,0.09696
2005,Bavaria,"No, definitely not",0.24600,723,1099,0.22053,0.27147
2005,Bavaria,Probably not,0.01245,55,1099,0.00589,0.01901
2005,Bavaria,Probably,0.02255,79,1099,0.01377,0.03133
2005,Bavaria,"Yes, definitely",0.06759,242,1099,0.05274,0.08244
2005,Berlin,"No, definitely not",0.18398,159,305,0.14043,0.22754
2005,Berlin,Probably,0.04004,31,305,0.01800,0.06208
2005,Berlin,"Yes, definitely",0.13452,115,305,0.09616,0.17288
2005,Brandenburg,"No, definitely not",0.27191,256,381,0.22718,0.31665
2005,Brandenburg,"Yes, definitely",0.12353,125,381,0.09045,0.15662
2005,Mecklenburg-Western Pomerania,"No, definitely not",0.29231,144,215,0.23137,0.35325
2005,Mecklenburg-Western Pomerania,"Yes, definitely",0.12208,71,215,0.07821,0.16594
2005,Saxony,"No, definitely not",0.25445,392,646,0.22084,0.28807
2005,Saxony,Probably,0.02774,37,646,0.01506,0.04041
2005,Saxony,"Yes, definitely",0.13387,217,646,0.10759,0.16015
2005,Saxony-Anhalt,"No, definitely not",0.31625,259,389,0.26997,0.36252
2005,Saxony-Anhalt,"Yes, definitely",0.12075,130,389,0.08833,0.15317
2005,Thuringa,"No, definitely not",0.28175,257,396,0.23738,0.32611
2005,Thuringa,"Yes, definitely",0.13999,139,396,0.10577,0.17421
2006,Schleswig-Holstein,"No, definitely not",0.26597,207,267,0.21287,0.31907
2006,Schleswig-Holstein,"Yes, definitely",0.07086,60,267,0.04003,0.10170
2006,Hamburg,"No, definitely not",0.31198,96,132,0.23264,0.39132
2006,Hamburg,"Yes, definitely",0.08801,36,132,0.03949,0.13653
2006,Lower Saxony,"No, definitely not",0.26566,582,838,0.23574,0.29558
2006,Lower Saxony,Probably not,0.01046,32,838,0.00357,0.01736
2006,Lower Saxony,Probably,0.02128,54,838,0.01150,0.03105
2006,Lower Saxony,"Yes, definitely",0.06921,170,838,0.05202,0.08641
2006,Bremen,"No, definitely not",0.34161,43,43,0.19818,0.48504
2006,North Rhine-Westphalia,"No, definitely not",0.26579,1406,2009,0.24647,0.28511
2006,North Rhine-Westphalia,Probably not,0.01317,65,2009,0.00818,0.01815
2006,North Rhine-Westphalia,Probably,0.02616,136,2009,0.01918,0.03314
2006,North Rhine-Westphalia,"Yes, definitely",0.07472,402,2009,0.06322,0.08622
2006,Hesse,"No, definitely not",0.21146,378,540,0.17699,0.24593
2006,Hesse,Probably,0.02208,39,540,0.00968,0.03449
2006,Hesse,"Yes, definitely",0.07290,123,540,0.05095,0.09485
2006,"Rhineland-Palatinate, Saarland","No, definitely not",0.23205,379,525,0.19591,0.26820
2006,"Rhineland-Palatinate, Saarland",Probably,0.02436,33,525,0.01116,0.03756
2006,"Rhineland-Palatinate, Saarland","Yes, definitely",0.07293,113,525,0.05066,0.09519
2006,Baden-Wuerttemberg,"No, definitely not",0.23470,733,1114,0.20980,0.25960
2006,Baden-Wuerttemberg,Probably not,0.00886,34,1114,0.00335,0.01436
2006,Baden-Wuerttemberg,Probably,0.02409,82,1114,0.01508,0.03310
2006,Baden-Wuerttemberg,"Yes, definitely",0.07498,265,1114,0.05951,0.09045
2006,Bavaria,"No, definitely not",0.23893,835,1231,0.21510,0.26276
2006,Bavaria,Probably not,0.01120,52,1231,0.00532,0.01709
2006,Bavaria,Probably,0.02343,81,1231,0.01497,0.03188
2006,Bavaria,"Yes, definitely",0.06865,263,1231,0.05452,0.08278
2006,Berlin,"No, definitely not",0.21548,186,286,0.16775,0.26322
2006,Berlin,"Yes, definitely",0.11247,100,286,0.07579,0.14915
2006,Brandenburg,"No, definitely not",0.27788,287,393,0.23353,0.32222
2006,Brandenburg,"Yes, definitely",0.10932,106,393,0.07843,0.14021
2006,Mecklenburg-Western Pomerania,"No, definitely not",0.28515,159,243,0.22826,0.34203
2006,Mecklenburg-Western Pomerania,"Yes, definitely",0.13835,84,243,0.09485,0.18185
2006,Saxony,"No, definitely not",0.27712,455,682,0.24350,0.31073
2006,Saxony,Probably,0.02609,36,682,0.01411,0.03806
2006,Saxony,"Yes, definitely",0.10862,191,682,0.08525,0.13199
2006,Saxony-Anhalt,"No, definitely not",0.30169,265,400,0.25666,0.34673
2006,Saxony-Anhalt,"Yes, definitely",0.12381,135,400,0.09149,0.15613
2006,Thuringa,"No, definitely not",0.29537,295,410,0.25116,0.33959
2006,Thuringa,"Yes, definitely",0.09597,115,410,0.06742,0.12452
2007,Schleswig-Holstein,"No, definitely not",0.27919,198,253,0.22381,0.33458
2007,Schleswig-Holstein,"Yes, definitely",0.07531,55,253,0.04272,0.10789
2007,Hamburg,"No, definitely not",0.29351,87,120,0.21169,0.37533
2007,Hamburg,"Yes, definitely",0.08392,33,120,0.03410,0.13373
2007,Lower Saxony,"No, definitely not",0.27225,551,728,0.23989,0.30460
2007,Lower Saxony,Probably,0.02047,41,728,0.01018,0.03077
2007,Lower Saxony,"Yes, definitely",0.05309,136,728,0.03679,0.06939
2007,Bremen,"No, definitely not",0.35338,47,47,0.21523,0.49152
2007,North Rhine-Westphalia,"No, definitely not",0.25415,1255,1779,0.23391,0.27439
2007,North Rhine-Westphalia,Probably not,0.01327,65,1779,0.00795,0.01859
2007,North Rhine-Westphalia,Probably,0.02466,111,1779,0.01745,0.03186
2007,North Rhine-Westphalia,"Yes, definitely",0.06919,348,1779,0.05739,0.08098
2007,Hesse,"No, definitely not",0.21046,363,512,0.17511,0.24580
2007,Hesse,Probably,0.02339,35,512,0.01029,0.03650
2007,Hesse,"Yes, definitely",0.06945,114,512,0.04741,0.09149
2007,"Rhineland-Palatinate, Saarland","No, definitely not",0.22870,343,483,0.19120,0.26619
2007,"Rhineland-Palatinate, Saarland",Probably,0.02610,35,483,0.01187,0.04033
2007,"Rhineland-Palatinate, Saarland","Yes, definitely",0.07610,105,483,0.05243,0.09978
2007,Baden-Wuerttemberg,"No, definitely not",0.23783,693,999,0.21142,0.26425
2007,Baden-Wuerttemberg,Probably not,0.01260,40,999,0.00568,0.01952
2007,Baden-Wuerttemberg,Probably,0.02002,52,999,0.01133,0.02871
2007,Baden-Wuerttemberg,"Yes, definitely",0.06123,214,999,0.04636,0.07611
2007,Bavaria,"No, definitely not",0.23627,796,1114,0.21132,0.26123
2007,Bavaria,Probably not,0.01063,42,1114,0.00460,0.01665
2007,Bavaria,Probably,0.02092,75,1114,0.01251,0.02933
2007,Bavaria,"Yes, definitely",0.05667,201,1114,0.04308,0.07025
2007,Berlin,"No, definitely not",0.19978,179,257,0.15080,0.24876
2007,Berlin,"Yes, definitely",0.09982,78,257,0.06310,0.13654
2007,Brandenburg,"No, definitely not",0.28453,271,367,0.23830,0.33075
2007,Brandenburg,"Yes, definitely",0.11315,96,367,0.08070,0.14561
2007,Mecklenburg-Western Pomerania,"No, definitely not",0.26827,142,203,0.20717,0.32937
2007,Mecklenburg-Western Pomerania,"Yes, definitely",0.11443,61,203,0.07053,0.15833
2007,Saxony,"No, definitely not",0.27048,444,631,0.23579,0.30517
2007,Saxony,Probably,0.02149,31,631,0.01017,0.03281
2007,Saxony,"Yes, definitely",0.10120,156,631,0.07765,0.12475
2007,Saxony-Anhalt,"No, definitely not",0.30128,258,360,0.25382,0.34875
2007,Saxony-Anhalt,"Yes, definitely",0.09146,102,360,0.06164,0.12128
2007,Thuringa,"No, definitely not",0.28160,278,404,0.23768,0.32551
2007,Thuringa,Probably,0.04118,38,404,0.02178,0.06058
2007,Thuringa,"Yes, definitely",0.07533,88,404,0.04957,0.10110
2008,Schleswig-Holstein,"No, definitely not",0.27143,182,233,0.21420,0.32865
2008,Schleswig-Holstein,"Yes, definitely",0.06573,51,233,0.03385,0.09762
2008,Hamburg,"No, definitely not",0.30863,88,88,0.21156,0.40569
2008,Lower Saxony,"No, definitely not",0.26147,525,690,0.22866,0.29429
2008,Lower Saxony,Probably,0.01761,39,690,0.00779,0.02743
2008,Lower Saxony,"Yes, definitely",0.06017,126,690,0.04241,0.07793
2008,Bremen,"No, definitely not",0.31159,43,43,0.17152,0.45166
2008,North Rhine-Westphalia,"No, definitely not",0.25265,1176,1629,0.23154,0.27376
2008,North Rhine-Westphalia,Probably not,0.01111,58,1629,0.00602,0.01621
2008,North Rhine-Westphalia,Probably,0.01896,91,1629,0.01234,0.02559
2008,North Rhine-Westphalia,"Yes, definitely",0.06795,304,1629,0.05573,0.08018
2008,Hesse,"No, definitely not",0.21421,348,443,0.17597,0.25246
2008,Hesse,"Yes, definitely",0.06365,95,443,0.04089,0.08641
2008,"Rhineland-Palatinate, Saarland","No, definitely not",0.25081,341,457,0.21102,0.29060
2008,"Rhineland-Palatinate, Saarland",Probably,0.02046,33,457,0.00746,0.03345
2008,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06209,83,457,0.03994,0.08424
2008,Baden-Wuerttemberg,"No, definitely not",0.23895,647,875,0.21068,0.26722
2008,Baden-Wuerttemberg,Probably,0.01689,54,875,0.00834,0.02543
2008,Baden-Wuerttemberg,"Yes, definitely",0.04687,174,875,0.03285,0.06088
2008,Bavaria,"No, definitely not",0.23487,750,1025,0.20891,0.26084
2008,Bavaria,Probably not,0.00847,37,1025,0.00286,0.01409
2008,Bavaria,Probably,0.01814,59,1025,0.00997,0.02632
2008,Bavaria,"Yes, definitely",0.05052,179,1025,0.03711,0.06393
2008,Berlin,"No, definitely not",0.20374,171,247,0.15341,0.25407
2008,Berlin,"Yes, definitely",0.09783,76,247,0.06070,0.13495
2008,Brandenburg,"No, definitely not",0.27037,266,370,0.22505,0.31569
2008,Brandenburg,"Yes, definitely",0.11076,104,370,0.07874,0.14279
2008,Mecklenburg-Western Pomerania,"No, definitely not",0.29097,154,214,0.22997,0.35196
2008,Mecklenburg-Western Pomerania,"Yes, definitely",0.11579,60,214,0.07282,0.15877
2008,Saxony,"No, definitely not",0.25796,419,556,0.22156,0.29436
2008,Saxony,"Yes, definitely",0.08226,137,556,0.05940,0.10512
2008,Saxony-Anhalt,"No, definitely not",0.30498,239,319,0.25438,0.35558
2008,Saxony-Anhalt,"Yes, definitely",0.07779,80,319,0.04835,0.10723
2008,Thuringa,"No, definitely not",0.27024,270,369,0.22487,0.31561
2008,Thuringa,"Yes, definitely",0.10400,99,369,0.07281,0.13519
2009,Schleswig-Holstein,"No, definitely not",0.27005,174,205,0.20912,0.33097
2009,Schleswig-Holstein,"Yes, definitely",0.04726,31,205,0.01814,0.07638
2009,Hamburg,"No, definitely not",0.29134,79,79,0.19051,0.39218
2009,Lower Saxony,"No, definitely not",0.26746,514,629,0.23284,0.30208
2009,Lower Saxony,"Yes, definitely",0.06779,115,629,0.04813,0.08745
2009,Bremen,"No, definitely not",0.36116,41,41,0.21230,0.51001
2009,North Rhine-Westphalia,"No, definitely not",0.24993,1080,1499,0.22801,0.27186
2009,North Rhine-Westphalia,Probably not,0.00865,38,1499,0.00396,0.01334
2009,North Rhine-Westphalia,Probably,0.02289,81,1499,0.01532,0.03047
2009,North Rhine-Westphalia,"Yes, definitely",0.07398,300,1499,0.06073,0.08724
2009,Hesse,"No, definitely not",0.21471,309,405,0.17467,0.25475
2009,Hesse,"Yes, definitely",0.06090,96,405,0.03758,0.08422
2009,"Rhineland-Palatinate, Saarland","No, definitely not",0.23823,302,418,0.19734,0.27911
2009,"Rhineland-Palatinate, Saarland",Probably,0.03360,33,418,0.01630,0.05089
2009,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06475,83,418,0.04113,0.08837
2009,Baden-Wuerttemberg,"No, definitely not",0.22219,562,775,0.19290,0.25148
2009,Baden-Wuerttemberg,Probably,0.01488,48,775,0.00635,0.02341
2009,Baden-Wuerttemberg,"Yes, definitely",0.06366,165,775,0.04646,0.08087
2009,Bavaria,"No, definitely not",0.23459,722,984,0.20810,0.26108
2009,Bavaria,Probably not,0.00708,40,984,0.00184,0.01232
2009,Bavaria,Probably,0.01904,57,984,0.01049,0.02758
2009,Bavaria,"Yes, definitely",0.04545,165,984,0.03243,0.05847
2009,Berlin,"No, definitely not",0.20673,170,230,0.15428,0.25918
2009,Berlin,"Yes, definitely",0.07410,60,230,0.04017,0.10802
2009,Brandenburg,"No, definitely not",0.28598,263,343,0.23809,0.33387
2009,Brandenburg,"Yes, definitely",0.08948,80,343,0.05923,0.11974
2009,Mecklenburg-Western Pomerania,"No, definitely not",0.26348,147,186,0.20000,0.32696
2009,Mecklenburg-Western Pomerania,"Yes, definitely",0.09079,39,186,0.04939,0.13220
2009,Saxony,"No, definitely not",0.25471,395,525,0.21741,0.29202
2009,Saxony,"Yes, definitely",0.07914,130,525,0.05603,0.10226
2009,Saxony-Anhalt,"No, definitely not",0.30725,233,312,0.25597,0.35852
2009,Saxony-Anhalt,"Yes, definitely",0.08959,79,312,0.05785,0.12133
2009,Thuringa,"No, definitely not",0.25497,261,336,0.20830,0.30164
2009,Thuringa,"Yes, definitely",0.07845,75,336,0.04966,0.10724
2010,Schleswig-Holstein,"No, definitely not",0.29638,159,275,0.24230,0.35045
2010,Schleswig-Holstein,"Yes, definitely",0.06239,116,275,0.03375,0.09102
2010,Hamburg,"No, definitely not",0.24721,78,134,0.17389,0.32052
2010,Hamburg,"Yes, definitely",0.07051,56,134,0.02700,0.11402
2010,Lower Saxony,"No, definitely not",0.25272,504,836,0.22325,0.28220
2010,Lower Saxony,Probably,0.01598,92,836,0.00747,0.02449
2010,Lower Saxony,"Yes, definitely",0.07030,240,836,0.05296,0.08764
2010,Bremen,"No, definitely not",0.30706,38,71,0.19900,0.41512
2010,Bremen,"Yes, definitely",0.18797,33,71,0.09644,0.27949
2010,North Rhine-Westphalia,"No, definitely not",0.23689,1061,2070,0.21857,0.25521
2010,North Rhine-Westphalia,Probably not,0.01231,91,2070,0.00756,0.01706
2010,North Rhine-Westphalia,Probably,0.01961,219,2070,0.01364,0.02559
2010,North Rhine-Westphalia,"Yes, definitely",0.08130,699,2070,0.06953,0.09308
2010,Hesse,"No, definitely not",0.21770,312,632,0.18550,0.24990
2010,Hesse,Probably not,0.01103,38,632,0.00288,0.01918
2010,Hesse,Probably,0.02433,74,632,0.01231,0.03635
2010,Hesse,"Yes, definitely",0.06200,208,632,0.04319,0.08082
2010,"Rhineland-Palatinate, Saarland","No, definitely not",0.24754,307,507,0.20993,0.28514
2010,"Rhineland-Palatinate, Saarland",Probably,0.02227,65,507,0.00941,0.03512
2010,"Rhineland-Palatinate, Saarland","Yes, definitely",0.07204,135,507,0.04951,0.09456
2010,Baden-Wuerttemberg,"No, definitely not",0.22292,544,1075,0.19803,0.24782
2010,Baden-Wuerttemberg,Probably not,0.00941,43,1075,0.00363,0.01518
2010,Baden-Wuerttemberg,Probably,0.01272,106,1075,0.00602,0.01943
2010,Baden-Wuerttemberg,"Yes, definitely",0.06849,382,1075,0.05338,0.08360
2010,Bavaria,"No, definitely not",0.24387,718,1318,0.22068,0.26706
2010,Bavaria,Probably not,0.00928,62,1318,0.00410,0.01446
2010,Bavaria,Probably,0.01886,149,1318,0.01151,0.02621
2010,Bavaria,"Yes, definitely",0.05627,389,1318,0.04382,0.06872
2010,Berlin,"No, definitely not",0.22039,185,362,0.17763,0.26315
2010,Berlin,Probably,0.03503,42,362,0.01606,0.05399
2010,Berlin,"Yes, definitely",0.08089,135,362,0.05277,0.10902
2010,Brandenburg,"No, definitely not",0.28158,260,392,0.23700,0.32616
2010,Brandenburg,"Yes, definitely",0.09854,132,392,0.06899,0.12808
2010,Mecklenburg-Western Pomerania,"No, definitely not",0.29336,141,212,0.23192,0.35479
2010,Mecklenburg-Western Pomerania,"Yes, definitely",0.06810,71,212,0.03411,0.10209
2010,Saxony,"No, definitely not",0.22403,347,649,0.19193,0.25613
2010,Saxony,Probably,0.02513,48,649,0.01308,0.03718
2010,Saxony,"Yes, definitely",0.09924,254,649,0.07622,0.12226
2010,Saxony-Anhalt,"No, definitely not",0.26888,216,339,0.22161,0.31615
2010,Saxony-Anhalt,"Yes, definitely",0.08390,123,339,0.05435,0.11346
2010,Thuringa,"No, definitely not",0.25381,250,359,0.20873,0.29889
2010,Thuringa,"Yes, definitely",0.07345,109,359,0.04642,0.10047
2011,Schleswig-Holstein,"No, definitely not",0.25365,210,351,0.20806,0.29923
2011,Schleswig-Holstein,"Yes, definitely",0.08469,141,351,0.05552,0.11385
2011,Hamburg,"No, definitely not",0.28885,99,156,0.21750,0.36020
2011,Hamburg,"Yes, definitely",0.07223,57,156,0.03148,0.11299
2011,Lower Saxony,"No, definitely not",0.26191,663,1038,0.23515,0.28867
2011,Lower Saxony,Probably not,0.01016,43,1038,0.00406,0.01627
2011,Lower Saxony,Probably,0.01069,81,1038,0.00443,0.01694
2011,Lower Saxony,"Yes, definitely",0.06186,251,1038,0.04719,0.07652
2011,Bremen,"No, definitely not",0.29938,44,76,0.19572,0.40303
2011,Bremen,"Yes, definitely",0.12393,32,76,0.04935,0.19850
2011,North Rhine-Westphalia,"No, definitely not",0.24694,1370,2297,0.22930,0.26458
2011,North Rhine-Westphalia,Probably not,0.01115,92,2297,0.00686,0.01545
2011,North Rhine-Westphalia,Probably,0.02029,211,2297,0.01452,0.02605
2011,North Rhine-Westphalia,"Yes, definitely",0.06754,624,2297,0.05727,0.07781
2011,Hesse,"No, definitely not",0.20150,389,670,0.17110,0.23189
2011,Hesse,Probably,0.02406,81,670,0.01245,0.03567
2011,Hesse,"Yes, definitely",0.06962,200,670,0.05033,0.08890
2011,"Rhineland-Palatinate, Saarland","No, definitely not",0.24037,398,625,0.20684,0.27390
2011,"Rhineland-Palatinate, Saarland",Probably not,0.01188,32,625,0.00338,0.02038
2011,"Rhineland-Palatinate, Saarland",Probably,0.02848,65,625,0.01543,0.04153
2011,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06443,130,625,0.04517,0.08369
2011,Baden-Wuerttemberg,"No, definitely not",0.22412,746,1280,0.20126,0.24697
2011,Baden-Wuerttemberg,Probably not,0.00853,56,1280,0.00349,0.01357
2011,Baden-Wuerttemberg,Probably,0.01582,108,1280,0.00898,0.02265
2011,Baden-Wuerttemberg,"Yes, definitely",0.06262,370,1280,0.04934,0.07589
2011,Bavaria,"No, definitely not",0.24830,1023,1591,0.22706,0.26954
2011,Bavaria,Probably not,0.01122,85,1591,0.00605,0.01640
2011,Bavaria,Probably,0.01413,125,1591,0.00833,0.01994
2011,Bavaria,"Yes, definitely",0.04299,358,1591,0.03302,0.05296
2011,Berlin,"No, definitely not",0.24624,241,411,0.20454,0.28794
2011,Berlin,Probably,0.02965,40,411,0.01323,0.04607
2011,Berlin,"Yes, definitely",0.08811,130,411,0.06067,0.11555
2011,Brandenburg,"No, definitely not",0.26747,316,475,0.22763,0.30732
2011,Brandenburg,Probably,0.02263,35,475,0.00924,0.03601
2011,Brandenburg,"Yes, definitely",0.06816,124,475,0.04547,0.09084
2011,Mecklenburg-Western Pomerania,"No, definitely not",0.28363,179,261,0.22884,0.33842
2011,Mecklenburg-Western Pomerania,"Yes, definitely",0.08116,82,261,0.04797,0.11436
2011,Saxony,"No, definitely not",0.23196,425,708,0.20085,0.26308
2011,Saxony,Probably,0.01736,54,708,0.00773,0.02699
2011,Saxony,"Yes, definitely",0.08455,229,708,0.06405,0.10506
2011,Saxony-Anhalt,"No, definitely not",0.28203,289,456,0.24068,0.32337
2011,Saxony-Anhalt,Probably,0.02369,39,456,0.00972,0.03767
2011,Saxony-Anhalt,"Yes, definitely",0.05523,128,456,0.03424,0.07621
2011,Thuringa,"No, definitely not",0.27300,298,404,0.22950,0.31650
2011,Thuringa,"Yes, definitely",0.07585,106,404,0.05000,0.10170
2012,Schleswig-Holstein,"No, definitely not",0.27483,218,367,0.22909,0.32056
2012,Schleswig-Holstein,Probably,0.01527,33,367,0.00271,0.02783
2012,Schleswig-Holstein,"Yes, definitely",0.07857,116,367,0.05101,0.10614
2012,Hamburg,"No, definitely not",0.28973,110,157,0.21854,0.36091
2012,Hamburg,"Yes, definitely",0.07472,47,157,0.03346,0.11599
2012,Lower Saxony,"No, definitely not",0.25973,656,995,0.23247,0.28699
2012,Lower Saxony,Probably not,0.00956,44,995,0.00351,0.01561
2012,Lower Saxony,Probably,0.01682,69,995,0.00883,0.02482
2012,Lower Saxony,"Yes, definitely",0.05846,226,995,0.04388,0.07305
2012,Bremen,"No, definitely not",0.24981,43,76,0.15184,0.34779
2012,Bremen,"Yes, definitely",0.17407,33,76,0.08826,0.25988
2012,North Rhine-Westphalia,"No, definitely not",0.23756,1284,2153,0.21957,0.25554
2012,North Rhine-Westphalia,Probably not,0.00984,102,2153,0.00567,0.01401
2012,North Rhine-Westphalia,Probably,0.02098,185,2153,0.01492,0.02703
2012,North Rhine-Westphalia,"Yes, definitely",0.06996,582,2153,0.05918,0.08074
2012,Hesse,"No, definitely not",0.21791,406,700,0.18730,0.24851
2012,Hesse,Probably not,0.01488,32,700,0.00591,0.02386
2012,Hesse,Probably,0.02482,83,700,0.01329,0.03636
2012,Hesse,"Yes, definitely",0.05610,179,700,0.03904,0.07316
2012,"Rhineland-Palatinate, Saarland","No, definitely not",0.23523,397,594,0.20109,0.26937
2012,"Rhineland-Palatinate, Saarland",Probably,0.02584,65,594,0.01307,0.03861
2012,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06273,132,594,0.04322,0.08225
2012,Baden-Wuerttemberg,"No, definitely not",0.22875,741,1179,0.20476,0.25274
2012,Baden-Wuerttemberg,Probably not,0.00878,41,1179,0.00345,0.01411
2012,Baden-Wuerttemberg,Probably,0.01543,93,1179,0.00839,0.02246
2012,Baden-Wuerttemberg,"Yes, definitely",0.06255,304,1179,0.04872,0.07637
