year,age_gr,migback,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,66 and older,No migration background,"No, definitely not",0.91640,3627,3627,0.90740,0.92541
2008,66 and older,Direct migration background,"No, definitely not",0.87508,334,334,0.83957,0.91059
2009,17-29 y.,No migration background,"No, definitely not",0.02279,61,832,0.01265,0.03294
2009,17-29 y.,No migration background,Probably,0.03774,87,832,0.02478,0.05070
2009,17-29 y.,No migration background,"Yes, definitely",0.24417,684,832,0.21496,0.27338
2009,17-29 y.,Direct migration background,"Yes, definitely",0.22436,45,45,0.10110,0.34762
2009,17-29 y.,Indirect migration background,"Yes, definitely",0.24514,128,128,0.17032,0.31995
2009,30-45 y.,No migration background,"No, definitely not",0.01942,61,527,0.00763,0.03121
2009,30-45 y.,No migration background,Probably not,0.01159,46,527,0.00244,0.02074
2009,30-45 y.,No migration background,Probably,0.03156,124,527,0.01662,0.04650
2009,30-45 y.,No migration background,"Yes, definitely",0.07747,296,527,0.05462,0.10031
2009,30-45 y.,Direct migration background,Probably,0.05267,33,88,0.00573,0.09961
2009,30-45 y.,Direct migration background,"Yes, definitely",0.10170,55,88,0.03819,0.16521
2009,46-65 y.,No migration background,"No, definitely not",0.19131,1076,1472,0.17121,0.21141
2009,46-65 y.,No migration background,Probably not,0.01969,120,1472,0.01259,0.02679
2009,46-65 y.,No migration background,Probably,0.01922,96,1472,0.01221,0.02624
2009,46-65 y.,No migration background,"Yes, definitely",0.03533,180,1472,0.02589,0.04476
2009,46-65 y.,Direct migration background,"No, definitely not",0.26263,164,203,0.20194,0.32331
2009,46-65 y.,Direct migration background,"Yes, definitely",0.07956,39,203,0.04224,0.11688
2009,66 and older,No migration background,"No, definitely not",0.90861,3507,3507,0.89907,0.91815
2009,66 and older,Direct migration background,"No, definitely not",0.89720,306,306,0.86312,0.93128
2010,17-29 y.,No migration background,"No, definitely not",0.02255,71,1287,0.01444,0.03067
2010,17-29 y.,No migration background,Probably not,0.01106,37,1287,0.00535,0.01678
2010,17-29 y.,No migration background,Probably,0.03946,162,1287,0.02882,0.05010
2010,17-29 y.,No migration background,"Yes, definitely",0.25678,1017,1287,0.23291,0.28066
2010,17-29 y.,Direct migration background,Probably,0.04667,57,223,0.01892,0.07441
2010,17-29 y.,Direct migration background,"Yes, definitely",0.28546,166,223,0.22605,0.34487
2010,17-29 y.,Indirect migration background,"Yes, definitely",0.30051,195,195,0.23600,0.36503
2010,30-45 y.,No migration background,"No, definitely not",0.00986,90,1569,0.00497,0.01475
2010,30-45 y.,No migration background,Probably not,0.01240,136,1569,0.00692,0.01788
2010,30-45 y.,No migration background,Probably,0.02788,370,1569,0.01973,0.03603
2010,30-45 y.,No migration background,"Yes, definitely",0.08175,973,1569,0.06819,0.09531
2010,30-45 y.,Direct migration background,"No, definitely not",0.04399,75,571,0.02715,0.06082
2010,30-45 y.,Direct migration background,Probably not,0.01875,43,571,0.00761,0.02988
2010,30-45 y.,Direct migration background,Probably,0.05619,137,571,0.03729,0.07510
2010,30-45 y.,Direct migration background,"Yes, definitely",0.14860,316,571,0.11940,0.17780
2010,30-45 y.,Indirect migration background,"Yes, definitely",0.15156,106,106,0.08297,0.22015
2010,46-65 y.,No migration background,"No, definitely not",0.17101,979,1473,0.15177,0.19024
2010,46-65 y.,No migration background,Probably not,0.01944,128,1473,0.01239,0.02649
2010,46-65 y.,No migration background,Probably,0.01850,126,1473,0.01162,0.02539
2010,46-65 y.,No migration background,"Yes, definitely",0.03540,240,1473,0.02596,0.04484
2010,46-65 y.,Direct migration background,"No, definitely not",0.25131,161,224,0.19437,0.30824
2010,46-65 y.,Direct migration background,"Yes, definitely",0.10248,63,224,0.06267,0.14228
2010,66 and older,No migration background,"No, definitely not",0.90350,3373,3373,0.89353,0.91346
2010,66 and older,Direct migration background,"No, definitely not",0.90618,294,294,0.87280,0.93957
2011,17-29 y.,No migration background,"No, definitely not",0.02444,81,1307,0.01606,0.03281
2011,17-29 y.,No migration background,Probably not,0.00781,33,1307,0.00304,0.01259
2011,17-29 y.,No migration background,Probably,0.02793,133,1307,0.01899,0.03687
2011,17-29 y.,No migration background,"Yes, definitely",0.24411,1060,1307,0.22082,0.26741
2011,17-29 y.,Direct migration background,Probably,0.03939,32,181,0.01098,0.06781
2011,17-29 y.,Direct migration background,"Yes, definitely",0.29848,149,181,0.23163,0.36533
2011,17-29 y.,Indirect migration background,"Yes, definitely",0.25319,210,210,0.19424,0.31214
2011,30-45 y.,No migration background,"No, definitely not",0.01156,118,1487,0.00613,0.01700
2011,30-45 y.,No migration background,Probably not,0.01304,146,1487,0.00727,0.01881
2011,30-45 y.,No migration background,Probably,0.02529,347,1487,0.01731,0.03327
2011,30-45 y.,No migration background,"Yes, definitely",0.07728,876,1487,0.06370,0.09086
2011,30-45 y.,Direct migration background,"No, definitely not",0.03394,76,499,0.01803,0.04984
2011,30-45 y.,Direct migration background,Probably not,0.01984,53,499,0.00759,0.03209
2011,30-45 y.,Direct migration background,Probably,0.06292,120,499,0.04159,0.08424
2011,30-45 y.,Direct migration background,"Yes, definitely",0.14840,250,499,0.11718,0.17962
2011,30-45 y.,Indirect migration background,"Yes, definitely",0.12804,88,88,0.05783,0.19825
2011,46-65 y.,No migration background,"No, definitely not",0.17808,1370,1989,0.16126,0.19490
2011,46-65 y.,No migration background,Probably not,0.01994,178,1989,0.01379,0.02608
2011,46-65 y.,No migration background,Probably,0.02110,189,1989,0.01479,0.02742
2011,46-65 y.,No migration background,"Yes, definitely",0.02837,252,1989,0.02107,0.03566
2011,46-65 y.,Direct migration background,"No, definitely not",0.23422,210,309,0.18692,0.28151
2011,46-65 y.,Direct migration background,Probably,0.04858,38,309,0.02457,0.07259
2011,46-65 y.,Direct migration background,"Yes, definitely",0.04218,61,309,0.01973,0.06462
2011,66 and older,No migration background,"No, definitely not",0.91524,4370,4370,0.90698,0.92350
2011,66 and older,Direct migration background,"No, definitely not",0.90519,391,391,0.87611,0.93426
2012,17-29 y.,No migration background,"No, definitely not",0.02179,75,1247,0.01369,0.02990
2012,17-29 y.,No migration background,Probably not,0.00985,39,1247,0.00437,0.01533
2012,17-29 y.,No migration background,Probably,0.03087,133,1247,0.02127,0.04047
2012,17-29 y.,No migration background,"Yes, definitely",0.24559,1000,1247,0.22169,0.26949
2012,17-29 y.,Direct migration background,"Yes, definitely",0.28889,119,119,0.20711,0.37067
2012,17-29 y.,Indirect migration background,"Yes, definitely",0.23100,180,180,0.16925,0.29274
2012,30-45 y.,No migration background,"No, definitely not",0.01297,111,1238,0.00666,0.01927
2012,30-45 y.,No migration background,Probably not,0.01555,115,1238,0.00865,0.02244
2012,30-45 y.,No migration background,Probably,0.02606,275,1238,0.01718,0.03494
2012,30-45 y.,No migration background,"Yes, definitely",0.07913,737,1238,0.06408,0.09417
2012,30-45 y.,Direct migration background,"No, definitely not",0.04219,64,402,0.02252,0.06187
2012,30-45 y.,Direct migration background,Probably not,0.01818,43,402,0.00510,0.03125
2012,30-45 y.,Direct migration background,Probably,0.05409,106,402,0.03195,0.07623
2012,30-45 y.,Direct migration background,"Yes, definitely",0.11324,189,402,0.08222,0.14425
2012,30-45 y.,Indirect migration background,Probably,0.04323,35,109,0.00487,0.08158
2012,30-45 y.,Indirect migration background,"Yes, definitely",0.14073,74,109,0.07515,0.20631
2012,46-65 y.,No migration background,"No, definitely not",0.17018,1345,2047,0.15390,0.18647
2012,46-65 y.,No migration background,Probably not,0.02331,203,2047,0.01678,0.02985
2012,46-65 y.,No migration background,Probably,0.01976,188,2047,0.01373,0.02580
2012,46-65 y.,No migration background,"Yes, definitely",0.03580,311,2047,0.02775,0.04385
2012,46-65 y.,Direct migration background,"No, definitely not",0.20556,157,265,0.15682,0.25431
2012,46-65 y.,Direct migration background,Probably,0.05509,49,265,0.02757,0.08261
2012,46-65 y.,Direct migration background,"Yes, definitely",0.05528,59,265,0.02772,0.08285
2012,66 and older,No migration background,"No, definitely not",0.91632,4401,4434,0.90817,0.92447
2012,66 and older,No migration background,Probably not,0.00710,33,4434,0.00463,0.00957
2012,66 and older,Direct migration background,"No, definitely not",0.90829,384,384,0.87938,0.93719
2013,17-29 y.,No migration background,"No, definitely not",0.01812,63,1134,0.01035,0.02588
2013,17-29 y.,No migration background,Probably not,0.00869,38,1134,0.00328,0.01409
2013,17-29 y.,No migration background,Probably,0.02927,110,1134,0.01945,0.03908
2013,17-29 y.,No migration background,"Yes, definitely",0.24107,923,1134,0.21617,0.26598
2013,17-29 y.,Direct migration background,Probably,0.03691,62,431,0.01909,0.05473
2013,17-29 y.,Direct migration background,"Yes, definitely",0.26654,369,431,0.22475,0.30833
2013,17-29 y.,Indirect migration background,Probably,0.02591,38,414,0.01059,0.04123
2013,17-29 y.,Indirect migration background,"Yes, definitely",0.32438,376,414,0.27923,0.36953
2013,30-45 y.,No migration background,"No, definitely not",0.01212,82,1049,0.00550,0.01875
2013,30-45 y.,No migration background,Probably not,0.01310,105,1049,0.00622,0.01998
2013,30-45 y.,No migration background,Probably,0.02738,230,1049,0.01750,0.03726
2013,30-45 y.,No migration background,"Yes, definitely",0.08282,632,1049,0.06614,0.09951
2013,30-45 y.,Direct migration background,"No, definitely not",0.02828,100,861,0.01720,0.03936
2013,30-45 y.,Direct migration background,Probably not,0.01923,49,861,0.01005,0.02841
2013,30-45 y.,Direct migration background,Probably,0.05322,212,861,0.03822,0.06823
2013,30-45 y.,Direct migration background,"Yes, definitely",0.15477,500,861,0.13059,0.17894
2013,30-45 y.,Indirect migration background,Probably,0.03258,45,177,0.00635,0.05881
2013,30-45 y.,Indirect migration background,"Yes, definitely",0.15876,132,177,0.10477,0.21275
2013,46-65 y.,No migration background,"No, definitely not",0.16472,1246,1862,0.14787,0.18158
2013,46-65 y.,No migration background,Probably not,0.02350,190,1862,0.01662,0.03038
2013,46-65 y.,No migration background,Probably,0.01753,163,1862,0.01157,0.02349
2013,46-65 y.,No migration background,"Yes, definitely",0.03231,263,1862,0.02428,0.04035
2013,46-65 y.,Direct migration background,"No, definitely not",0.18091,300,587,0.14974,0.21207
2013,46-65 y.,Direct migration background,Probably not,0.02648,58,587,0.01348,0.03948
2013,46-65 y.,Direct migration background,Probably,0.03851,77,587,0.02293,0.05409
2013,46-65 y.,Direct migration background,"Yes, definitely",0.05339,152,587,0.03519,0.07159
2013,66 and older,No migration background,"No, definitely not",0.91770,4213,4246,0.90944,0.92597
2013,66 and older,No migration background,Probably not,0.00730,33,4246,0.00474,0.00986
2013,66 and older,Direct migration background,"No, definitely not",0.92400,420,420,0.89863,0.94937
2014,17-29 y.,No migration background,"No, definitely not",0.01832,51,955,0.00981,0.02683
2014,17-29 y.,No migration background,Probably,0.02823,110,955,0.01772,0.03874
2014,17-29 y.,No migration background,"Yes, definitely",0.21215,794,955,0.18620,0.23809
2014,17-29 y.,Direct migration background,Probably,0.03231,37,300,0.01226,0.05235
2014,17-29 y.,Direct migration background,"Yes, definitely",0.30008,263,300,0.24813,0.35203
2014,17-29 y.,Indirect migration background,Probably,0.03005,41,332,0.01166,0.04845
2014,17-29 y.,Indirect migration background,"Yes, definitely",0.29801,291,332,0.24873,0.34728
2014,30-45 y.,No migration background,"No, definitely not",0.00739,62,840,0.00159,0.01318
2014,30-45 y.,No migration background,Probably not,0.01311,81,840,0.00542,0.02081
2014,30-45 y.,No migration background,Probably,0.02974,186,840,0.01824,0.04123
2014,30-45 y.,No migration background,"Yes, definitely",0.09062,511,840,0.07120,0.11005
2014,30-45 y.,Direct migration background,"No, definitely not",0.02859,78,656,0.01583,0.04135
2014,30-45 y.,Direct migration background,Probably not,0.01563,44,656,0.00613,0.02513
2014,30-45 y.,Direct migration background,Probably,0.05120,154,656,0.03432,0.06808
2014,30-45 y.,Direct migration background,"Yes, definitely",0.15353,380,656,0.12592,0.18114
2014,30-45 y.,Indirect migration background,Probably,0.04292,39,142,0.00947,0.07637
2014,30-45 y.,Indirect migration background,"Yes, definitely",0.16862,103,142,0.10682,0.23042
2014,46-65 y.,No migration background,"No, definitely not",0.14797,1065,1639,0.13078,0.16517
2014,46-65 y.,No migration background,Probably not,0.02423,171,1639,0.01678,0.03167
2014,46-65 y.,No migration background,Probably,0.01962,162,1639,0.01290,0.02634
2014,46-65 y.,No migration background,"Yes, definitely",0.02989,241,1639,0.02164,0.03813
2014,46-65 y.,Direct migration background,"No, definitely not",0.16575,250,485,0.13262,0.19888
2014,46-65 y.,Direct migration background,Probably not,0.02522,53,485,0.01125,0.03918
2014,46-65 y.,Direct migration background,Probably,0.04022,60,485,0.02271,0.05772
2014,46-65 y.,Direct migration background,"Yes, definitely",0.07397,122,485,0.05066,0.09729
2014,66 and older,No migration background,"No, definitely not",0.91107,4098,4132,0.90239,0.91975
2014,66 and older,No migration background,Probably not,0.00889,34,4132,0.00603,0.01175
2014,66 and older,Direct migration background,"No, definitely not",0.93491,407,407,0.91092,0.95891
2015,17-29 y.,No migration background,"No, definitely not",0.01432,35,899,0.00655,0.02209
2015,17-29 y.,No migration background,Probably,0.02492,96,899,0.01472,0.03511
2015,17-29 y.,No migration background,"Yes, definitely",0.23322,768,899,0.20556,0.26088
2015,17-29 y.,Direct migration background,Probably,0.03498,61,385,0.01660,0.05336
2015,17-29 y.,Direct migration background,"Yes, definitely",0.26622,324,385,0.22201,0.31043
2015,17-29 y.,Indirect migration background,"Yes, definitely",0.32104,312,312,0.26915,0.37293
2015,30-45 y.,No migration background,"No, definitely not",0.00992,65,751,0.00283,0.01701
2015,30-45 y.,No migration background,Probably not,0.01286,88,751,0.00480,0.02092
2015,30-45 y.,No migration background,Probably,0.02774,159,751,0.01599,0.03949
2015,30-45 y.,No migration background,"Yes, definitely",0.08299,439,751,0.06325,0.10274
2015,30-45 y.,Direct migration background,"No, definitely not",0.02254,75,819,0.01237,0.03271
2015,30-45 y.,Direct migration background,Probably not,0.01537,56,819,0.00694,0.02380
2015,30-45 y.,Direct migration background,Probably,0.04818,173,819,0.03350,0.06285
2015,30-45 y.,Direct migration background,"Yes, definitely",0.16325,515,819,0.13792,0.18857
2015,30-45 y.,Indirect migration background,Probably,0.04680,31,124,0.00947,0.08412
2015,30-45 y.,Indirect migration background,"Yes, definitely",0.14040,93,124,0.07901,0.20180
2015,46-65 y.,No migration background,"No, definitely not",0.14665,991,1548,0.12902,0.16428
2015,46-65 y.,No migration background,Probably not,0.02541,197,1548,0.01757,0.03325
2015,46-65 y.,No migration background,Probably,0.01864,157,1548,0.01190,0.02537
2015,46-65 y.,No migration background,"Yes, definitely",0.02772,203,1548,0.01954,0.03590
2015,46-65 y.,Direct migration background,"No, definitely not",0.19576,252,499,0.16091,0.23061
2015,46-65 y.,Direct migration background,Probably not,0.02831,54,499,0.01374,0.04287
2015,46-65 y.,Direct migration background,Probably,0.03611,68,499,0.01973,0.05250
2015,46-65 y.,Direct migration background,"Yes, definitely",0.05263,125,499,0.03302,0.07224
2015,66 and older,No migration background,"No, definitely not",0.91519,4082,4082,0.90665,0.92374
2015,66 and older,Direct migration background,"No, definitely not",0.90562,398,398,0.87686,0.93438
2016,17-29 y.,No migration background,Probably,0.03438,96,806,0.02180,0.04697
2016,17-29 y.,No migration background,"Yes, definitely",0.24435,710,806,0.21466,0.27403
2016,17-29 y.,Direct migration background,"No, definitely not",0.01303,43,1130,0.00641,0.01964
2016,17-29 y.,Direct migration background,Probably,0.04991,220,1130,0.03721,0.06262
2016,17-29 y.,Direct migration background,"Yes, definitely",0.28447,867,1130,0.25815,0.31079
2016,17-29 y.,Indirect migration background,Probably,0.05570,41,285,0.02902,0.08237
2016,17-29 y.,Indirect migration background,"Yes, definitely",0.30183,244,285,0.24844,0.35522
2016,30-45 y.,No migration background,"No, definitely not",0.00804,54,627,0.00104,0.01503
2016,30-45 y.,No migration background,Probably not,0.01083,59,627,0.00272,0.01894
2016,30-45 y.,No migration background,Probably,0.03105,142,627,0.01746,0.04464
2016,30-45 y.,No migration background,"Yes, definitely",0.08335,372,627,0.06170,0.10501
2016,30-45 y.,Direct migration background,"No, definitely not",0.02754,117,1939,0.02025,0.03482
2016,30-45 y.,Direct migration background,Probably not,0.02062,114,1939,0.01429,0.02694
2016,30-45 y.,Direct migration background,Probably,0.04749,403,1939,0.03802,0.05696
2016,30-45 y.,Direct migration background,"Yes, definitely",0.15851,1305,1939,0.14225,0.17478
2016,30-45 y.,Indirect migration background,"Yes, definitely",0.11601,75,75,0.04304,0.18897
2016,46-65 y.,No migration background,"No, definitely not",0.14356,908,1359,0.12491,0.16221
2016,46-65 y.,No migration background,Probably not,0.02156,156,1359,0.01383,0.02928
2016,46-65 y.,No migration background,Probably,0.01552,125,1359,0.00894,0.02209
2016,46-65 y.,No migration background,"Yes, definitely",0.02087,170,1359,0.01327,0.02848
2016,46-65 y.,Direct migration background,"No, definitely not",0.16801,280,839,0.14269,0.19332
2016,46-65 y.,Direct migration background,Probably not,0.03427,74,839,0.02195,0.04659
2016,46-65 y.,Direct migration background,Probably,0.03670,155,839,0.02397,0.04943
2016,46-65 y.,Direct migration background,"Yes, definitely",0.06031,330,839,0.04419,0.07643
2016,66 and older,No migration background,"No, definitely not",0.91770,3926,3926,0.90911,0.92630
2016,66 and older,Direct migration background,"No, definitely not",0.87853,383,383,0.84577,0.91129
2017,17-29 y.,No migration background,"No, definitely not",0.00995,40,977,0.00372,0.01617
2017,17-29 y.,No migration background,Probably,0.02780,97,977,0.01748,0.03811
2017,17-29 y.,No migration background,"Yes, definitely",0.22920,840,977,0.20283,0.25557
2017,17-29 y.,Direct migration background,"No, definitely not",0.00999,43,1423,0.00482,0.01515
2017,17-29 y.,Direct migration background,Probably not,0.01707,37,1423,0.01034,0.02380
2017,17-29 y.,Direct migration background,Probably,0.06007,243,1423,0.04772,0.07243
2017,17-29 y.,Direct migration background,"Yes, definitely",0.31706,1100,1423,0.29287,0.34124
2017,17-29 y.,Indirect migration background,Probably,0.03522,36,301,0.01436,0.05609
2017,17-29 y.,Indirect migration background,"Yes, definitely",0.28136,265,301,0.23048,0.33224
2017,30-45 y.,No migration background,"No, definitely not",0.01000,58,633,0.00225,0.01776
2017,30-45 y.,No migration background,Probably not,0.01322,57,633,0.00432,0.02213
2017,30-45 y.,No migration background,Probably,0.02087,121,633,0.00973,0.03202
2017,30-45 y.,No migration background,"Yes, definitely",0.08437,397,633,0.06270,0.10604
2017,30-45 y.,Direct migration background,"No, definitely not",0.02587,104,2101,0.01908,0.03267
2017,30-45 y.,Direct migration background,Probably not,0.01267,90,2101,0.00788,0.01745
2017,30-45 y.,Direct migration background,Probably,0.04545,440,2101,0.03654,0.05435
2017,30-45 y.,Direct migration background,"Yes, definitely",0.18456,1467,2101,0.16797,0.20115
2017,30-45 y.,Indirect migration background,"Yes, definitely",0.10963,78,78,0.03985,0.17941
2017,46-65 y.,No migration background,"No, definitely not",0.13402,1016,1507,0.11681,0.15122
2017,46-65 y.,No migration background,Probably not,0.02350,179,1507,0.01585,0.03116
2017,46-65 y.,No migration background,Probably,0.01775,135,1507,0.01108,0.02442
2017,46-65 y.,No migration background,"Yes, definitely",0.02117,177,1507,0.01390,0.02844
2017,46-65 y.,Direct migration background,"No, definitely not",0.16414,293,989,0.14104,0.18724
2017,46-65 y.,Direct migration background,Probably not,0.03839,94,989,0.02641,0.05037
2017,46-65 y.,Direct migration background,Probably,0.03335,152,989,0.02215,0.04454
2017,46-65 y.,Direct migration background,"Yes, definitely",0.06100,450,989,0.04607,0.07592
2017,66 and older,No migration background,"No, definitely not",0.90136,4043,4043,0.89217,0.91056
2017,66 and older,Direct migration background,"No, definitely not",0.84785,409,409,0.81300,0.88270
2018,17-29 y.,No migration background,"No, definitely not",0.01014,37,952,0.00377,0.01651
2018,17-29 y.,No migration background,Probably,0.02425,100,952,0.01447,0.03402
2018,17-29 y.,No migration background,"Yes, definitely",0.23466,815,952,0.20773,0.26160
2018,17-29 y.,Direct migration background,Probably,0.04017,181,986,0.02791,0.05244
2018,17-29 y.,Direct migration background,"Yes, definitely",0.31049,805,986,0.28160,0.33939
2018,17-29 y.,Indirect migration background,Probably,0.03572,36,295,0.01450,0.05693
2018,17-29 y.,Indirect migration background,"Yes, definitely",0.24365,259,295,0.19458,0.29273
2018,30-45 y.,No migration background,"No, definitely not",0.00884,55,595,0.00131,0.01637
2018,30-45 y.,No migration background,Probably not,0.00947,55,595,0.00168,0.01726
2018,30-45 y.,No migration background,Probably,0.02169,127,595,0.00998,0.03341
2018,30-45 y.,No migration background,"Yes, definitely",0.07693,358,595,0.05550,0.09836
2018,30-45 y.,Direct migration background,"No, definitely not",0.02413,77,1754,0.01695,0.03132
2018,30-45 y.,Direct migration background,Probably not,0.01291,61,1754,0.00763,0.01819
2018,30-45 y.,Direct migration background,Probably,0.03821,365,1754,0.02924,0.04719
2018,30-45 y.,Direct migration background,"Yes, definitely",0.17741,1251,1754,0.15953,0.19530
2018,30-45 y.,Indirect migration background,"Yes, definitely",0.11978,70,70,0.04316,0.19640
2018,46-65 y.,No migration background,"No, definitely not",0.13728,1009,1465,0.11965,0.15491
2018,46-65 y.,No migration background,Probably not,0.02030,175,1465,0.01307,0.02752
2018,46-65 y.,No migration background,Probably,0.01623,112,1465,0.00976,0.02270
2018,46-65 y.,No migration background,"Yes, definitely",0.01903,169,1465,0.01203,0.02603
2018,46-65 y.,Direct migration background,"No, definitely not",0.14619,272,957,0.12379,0.16859
2018,46-65 y.,Direct migration background,Probably not,0.03680,86,957,0.02487,0.04874
2018,46-65 y.,Direct migration background,Probably,0.04018,184,957,0.02773,0.05263
2018,46-65 y.,Direct migration background,"Yes, definitely",0.05677,415,957,0.04210,0.07144
2018,66 and older,No migration background,"No, definitely not",0.89648,4047,4047,0.88710,0.90587
2018,66 and older,Direct migration background,"No, definitely not",0.82921,417,417,0.79305,0.86537
2019,17-29 y.,No migration background,"No, definitely not",0.01081,38,840,0.00381,0.01780
2019,17-29 y.,No migration background,Probably,0.02537,92,840,0.01473,0.03601
2019,17-29 y.,No migration background,"Yes, definitely",0.20367,710,840,0.17642,0.23092
2019,17-29 y.,Direct migration background,"No, definitely not",0.01445,42,745,0.00588,0.02303
2019,17-29 y.,Direct migration background,Probably,0.05293,93,745,0.03684,0.06902
2019,17-29 y.,Direct migration background,"Yes, definitely",0.34241,610,745,0.30831,0.37651
2019,17-29 y.,Indirect migration background,"Yes, definitely",0.27280,226,226,0.21460,0.33100
2019,30-45 y.,No migration background,"No, definitely not",0.01131,48,536,0.00235,0.02028
2019,30-45 y.,No migration background,Probably not,0.01128,48,536,0.00233,0.02023
2019,30-45 y.,No migration background,Probably,0.02422,112,536,0.01119,0.03724
2019,30-45 y.,No migration background,"Yes, definitely",0.07355,328,536,0.05143,0.09567
2019,30-45 y.,Direct migration background,"No, definitely not",0.02049,92,1473,0.01326,0.02773
2019,30-45 y.,Direct migration background,Probably not,0.01264,48,1473,0.00694,0.01835
2019,30-45 y.,Direct migration background,Probably,0.04634,297,1473,0.03560,0.05708
2019,30-45 y.,Direct migration background,"Yes, definitely",0.15159,1036,1473,0.13327,0.16991
2019,30-45 y.,Indirect migration background,"Yes, definitely",0.09662,54,54,0.01708,0.17617
2019,46-65 y.,No migration background,"No, definitely not",0.13654,957,1386,0.11845,0.15462
2019,46-65 y.,No migration background,Probably not,0.02002,162,1386,0.01264,0.02739
2019,46-65 y.,No migration background,Probably,0.01441,123,1386,0.00813,0.02068
2019,46-65 y.,No migration background,"Yes, definitely",0.01831,144,1386,0.01125,0.02537
2019,46-65 y.,Direct migration background,"No, definitely not",0.16102,274,882,0.13675,0.18529
2019,46-65 y.,Direct migration background,Probably not,0.03530,72,882,0.02311,0.04749
2019,46-65 y.,Direct migration background,Probably,0.03652,185,882,0.02413,0.04890
2019,46-65 y.,Direct migration background,"Yes, definitely",0.04523,351,882,0.03151,0.05896
2019,66 and older,No migration background,"No, definitely not",0.89060,4001,4038,0.88097,0.90023
2019,66 and older,No migration background,Probably not,0.00723,37,4038,0.00462,0.00985
2019,66 and older,Direct migration background,"No, definitely not",0.86896,397,397,0.83572,0.90219
2020,17-29 y.,No migration background,"No, definitely not",0.01431,40,840,0.00627,0.02234
2020,17-29 y.,No migration background,Probably,0.03412,104,840,0.02184,0.04641
2020,17-29 y.,No migration background,"Yes, definitely",0.21167,696,840,0.18403,0.23931
2020,17-29 y.,Direct migration background,"No, definitely not",0.01907,37,911,0.01018,0.02795
2020,17-29 y.,Direct migration background,Probably,0.07227,143,911,0.05544,0.08909
2020,17-29 y.,Direct migration background,"Yes, definitely",0.32016,731,911,0.28985,0.35047
2020,17-29 y.,Indirect migration background,Probably,0.04239,32,239,0.01680,0.06799
2020,17-29 y.,Indirect migration background,"Yes, definitely",0.25683,207,239,0.20132,0.31233
2020,30-45 y.,No migration background,"No, definitely not",0.01292,46,472,0.00272,0.02312
2020,30-45 y.,No migration background,Probably not,0.01332,51,472,0.00297,0.02368
2020,30-45 y.,No migration background,Probably,0.01959,86,472,0.00707,0.03210
2020,30-45 y.,No migration background,"Yes, definitely",0.07050,289,472,0.04738,0.09362
2020,30-45 y.,Direct migration background,"No, definitely not",0.02725,86,1611,0.01930,0.03520
2020,30-45 y.,Direct migration background,Probably not,0.02049,68,1611,0.01357,0.02741
2020,30-45 y.,Direct migration background,Probably,0.04716,316,1611,0.03681,0.05751
2020,30-45 y.,Direct migration background,"Yes, definitely",0.14624,1141,1611,0.12898,0.16350
2020,30-45 y.,Indirect migration background,"Yes, definitely",0.12021,52,52,0.03095,0.20946
2020,46-65 y.,No migration background,"No, definitely not",0.12386,878,1306,0.10599,0.14173
2020,46-65 y.,No migration background,Probably not,0.02046,149,1306,0.01278,0.02814
2020,46-65 y.,No migration background,Probably,0.01678,135,1306,0.00981,0.02375
2020,46-65 y.,No migration background,"Yes, definitely",0.01915,144,1306,0.01171,0.02658
2020,46-65 y.,Direct migration background,"No, definitely not",0.16421,263,914,0.14018,0.18825
2020,46-65 y.,Direct migration background,Probably not,0.02103,83,914,0.01172,0.03033
2020,46-65 y.,Direct migration background,Probably,0.04402,173,914,0.03071,0.05732
2020,46-65 y.,Direct migration background,"Yes, definitely",0.05490,395,914,0.04012,0.06968
2020,66 and older,No migration background,"No, definitely not",0.87961,3772,3819,0.86929,0.88994
2020,66 and older,No migration background,Probably not,0.01230,47,3819,0.00881,0.01580
2020,66 and older,Direct migration background,"No, definitely not",0.83644,404,404,0.80033,0.87255
2021,17-29 y.,No migration background,Probably,0.03318,78,532,0.01795,0.04842
2021,17-29 y.,No migration background,"Yes, definitely",0.20494,454,532,0.17061,0.23928
2021,17-29 y.,Direct migration background,Probably,0.10960,118,476,0.08151,0.13769
2021,17-29 y.,Direct migration background,"Yes, definitely",0.23391,358,476,0.19584,0.27198
2021,17-29 y.,Indirect migration background,"Yes, definitely",0.25654,119,119,0.17774,0.33534
2021,30-45 y.,No migration background,"No, definitely not",0.01369,31,320,0.00094,0.02644
2021,30-45 y.,No migration background,Probably,0.02680,73,320,0.00907,0.04452
2021,30-45 y.,No migration background,"Yes, definitely",0.07373,216,320,0.04505,0.10241
2021,30-45 y.,Direct migration background,"No, definitely not",0.02159,55,852,0.01183,0.03136
2021,30-45 y.,Direct migration background,Probably,0.06959,230,852,0.05249,0.08668
2021,30-45 y.,Direct migration background,"Yes, definitely",0.13090,567,852,0.10824,0.15356
2021,30-45 y.,Indirect migration background,"Yes, definitely",0.11559,36,36,0.00966,0.22152
2021,46-65 y.,No migration background,"No, definitely not",0.12735,618,945,0.10609,0.14862
2021,46-65 y.,No migration background,Probably not,0.02410,121,945,0.01432,0.03389
2021,46-65 y.,No migration background,Probably,0.01729,92,945,0.00897,0.02561
2021,46-65 y.,No migration background,"Yes, definitely",0.02158,114,945,0.01231,0.03085
