year,age_gr,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,1st Quintile,"Yes, definitely",0.27425,250,407,0.23085,0.31765
2003,30-45 y.,2nd Quintile,"No, definitely not",0.03919,54,273,0.01613,0.06226
2003,30-45 y.,2nd Quintile,Probably,0.05538,63,273,0.02820,0.08256
2003,30-45 y.,2nd Quintile,"Yes, definitely",0.12926,156,273,0.08939,0.16913
2003,30-45 y.,3rd Quintile,"No, definitely not",0.02629,47,205,0.00434,0.04825
2003,30-45 y.,3rd Quintile,Probably,0.03304,49,205,0.00851,0.05756
2003,30-45 y.,3rd Quintile,"Yes, definitely",0.07650,109,205,0.04002,0.11297
2003,30-45 y.,4th Quintile,"No, definitely not",0.02325,45,167,0.00032,0.04617
2003,30-45 y.,4th Quintile,Probably,0.02393,39,167,0.00068,0.04718
2003,30-45 y.,4th Quintile,"Yes, definitely",0.05218,83,167,0.01835,0.08601
2003,30-45 y.,5th Quintile,Probably,0.02404,55,126,-0.00281,0.05089
2003,30-45 y.,5th Quintile,"Yes, definitely",0.03891,71,126,0.00501,0.07281
2003,46-65 y.,1st Quintile,"No, definitely not",0.46482,438,641,0.42618,0.50347
2003,46-65 y.,1st Quintile,Probably not,0.06197,47,641,0.04329,0.08065
2003,46-65 y.,1st Quintile,Probably,0.05095,43,641,0.03391,0.06799
2003,46-65 y.,1st Quintile,"Yes, definitely",0.12767,113,641,0.10181,0.15352
2003,46-65 y.,2nd Quintile,"No, definitely not",0.39614,398,446,0.35070,0.44158
2003,46-65 y.,2nd Quintile,"Yes, definitely",0.04532,48,446,0.02599,0.06464
2003,46-65 y.,3rd Quintile,"No, definitely not",0.33153,418,461,0.28850,0.37455
2003,46-65 y.,3rd Quintile,"Yes, definitely",0.02943,43,461,0.01398,0.04487
2003,46-65 y.,4th Quintile,"No, definitely not",0.26222,401,474,0.22258,0.30186
2003,46-65 y.,4th Quintile,Probably not,0.01552,34,474,0.00438,0.02666
2003,46-65 y.,4th Quintile,"Yes, definitely",0.02308,39,474,0.00955,0.03662
2003,46-65 y.,5th Quintile,"No, definitely not",0.18765,510,585,0.15598,0.21931
2003,46-65 y.,5th Quintile,Probably not,0.01571,36,585,0.00562,0.02579
2003,46-65 y.,5th Quintile,"Yes, definitely",0.01134,39,585,0.00275,0.01993
2003,66 and older,1st Quintile,"No, definitely not",0.90578,646,646,0.88323,0.92832
2003,66 and older,2nd Quintile,"No, definitely not",0.93282,831,831,0.91578,0.94985
2003,66 and older,3rd Quintile,"No, definitely not",0.94388,728,728,0.92715,0.96061
2003,66 and older,4th Quintile,"No, definitely not",0.92956,538,538,0.90791,0.95120
2003,66 and older,5th Quintile,"No, definitely not",0.87124,653,653,0.84553,0.89695
2004,17-29 y.,1st Quintile,"No, definitely not",0.04556,41,461,0.02650,0.06462
2004,17-29 y.,1st Quintile,Probably,0.06672,52,461,0.04392,0.08952
2004,17-29 y.,1st Quintile,"Yes, definitely",0.39791,368,461,0.35318,0.44264
2004,17-29 y.,2nd Quintile,Probably,0.05679,45,297,0.03042,0.08315
2004,17-29 y.,2nd Quintile,"Yes, definitely",0.28958,252,297,0.23791,0.34125
2004,17-29 y.,3rd Quintile,Probably,0.03605,34,271,0.01381,0.05828
2004,17-29 y.,3rd Quintile,"Yes, definitely",0.29566,237,271,0.24122,0.35009
2004,17-29 y.,4th Quintile,"Yes, definitely",0.23132,194,194,0.17183,0.29081
2004,17-29 y.,5th Quintile,"No, definitely not",0.03628,31,340,0.01637,0.05618
2004,17-29 y.,5th Quintile,Probably,0.03701,34,340,0.01691,0.05710
2004,17-29 y.,5th Quintile,"Yes, definitely",0.27317,275,340,0.22574,0.32060
2004,30-45 y.,1st Quintile,"No, definitely not",0.05914,65,428,0.03676,0.08151
2004,30-45 y.,1st Quintile,Probably not,0.02479,31,428,0.01005,0.03954
2004,30-45 y.,1st Quintile,Probably,0.09161,80,428,0.06425,0.11897
2004,30-45 y.,1st Quintile,"Yes, definitely",0.27470,252,428,0.23236,0.31704
2004,30-45 y.,2nd Quintile,"No, definitely not",0.04293,53,254,0.01795,0.06790
2004,30-45 y.,2nd Quintile,Probably,0.05811,66,254,0.02928,0.08693
2004,30-45 y.,2nd Quintile,"Yes, definitely",0.10699,135,254,0.06890,0.14508
2004,30-45 y.,3rd Quintile,"No, definitely not",0.02595,34,182,0.00279,0.04911
2004,30-45 y.,3rd Quintile,Probably,0.04249,48,182,0.01310,0.07187
2004,30-45 y.,3rd Quintile,"Yes, definitely",0.08534,100,182,0.04464,0.12604
2004,30-45 y.,4th Quintile,Probably,0.03410,48,132,0.00302,0.06517
2004,30-45 y.,4th Quintile,"Yes, definitely",0.05460,84,132,0.01569,0.09350
2004,30-45 y.,5th Quintile,Probably,0.02398,46,108,-0.00501,0.05297
2004,30-45 y.,5th Quintile,"Yes, definitely",0.03658,62,108,0.00101,0.07216
2004,46-65 y.,1st Quintile,"No, definitely not",0.44643,389,602,0.40668,0.48617
2004,46-65 y.,1st Quintile,Probably not,0.06686,53,602,0.04689,0.08683
2004,46-65 y.,1st Quintile,Probably,0.04441,36,602,0.02794,0.06088
2004,46-65 y.,1st Quintile,"Yes, definitely",0.13597,124,602,0.10857,0.16337
2004,46-65 y.,2nd Quintile,"No, definitely not",0.36336,379,486,0.32055,0.40616
2004,46-65 y.,2nd Quintile,Probably not,0.03511,39,486,0.01873,0.05149
2004,46-65 y.,2nd Quintile,"Yes, definitely",0.06578,68,486,0.04372,0.08784
2004,46-65 y.,3rd Quintile,"No, definitely not",0.30206,370,423,0.25825,0.34587
2004,46-65 y.,3rd Quintile,"Yes, definitely",0.04330,53,423,0.02388,0.06272
2004,46-65 y.,4th Quintile,"No, definitely not",0.23131,344,384,0.18908,0.27354
2004,46-65 y.,4th Quintile,"Yes, definitely",0.02697,40,384,0.01074,0.04319
2004,46-65 y.,5th Quintile,"No, definitely not",0.18661,486,552,0.15408,0.21914
2004,46-65 y.,5th Quintile,Probably not,0.01466,31,552,0.00462,0.02469
2004,46-65 y.,5th Quintile,"Yes, definitely",0.00922,35,552,0.00124,0.01720
2004,66 and older,1st Quintile,"No, definitely not",0.91585,581,581,0.89325,0.93844
2004,66 and older,2nd Quintile,"No, definitely not",0.93595,857,857,0.91955,0.95235
2004,66 and older,3rd Quintile,"No, definitely not",0.94374,747,747,0.92721,0.96028
2004,66 and older,4th Quintile,"No, definitely not",0.91593,663,663,0.89480,0.93707
2004,66 and older,5th Quintile,"No, definitely not",0.87648,637,637,0.85091,0.90205
2005,17-29 y.,1st Quintile,"No, definitely not",0.05221,45,504,0.03277,0.07165
2005,17-29 y.,1st Quintile,Probably,0.06303,58,504,0.04179,0.08426
2005,17-29 y.,1st Quintile,"Yes, definitely",0.42206,401,504,0.37890,0.46522
2005,17-29 y.,2nd Quintile,Probably,0.05813,43,308,0.03195,0.08430
2005,17-29 y.,2nd Quintile,"Yes, definitely",0.35476,265,308,0.30124,0.40828
2005,17-29 y.,3rd Quintile,"Yes, definitely",0.26150,213,213,0.20234,0.32065
2005,17-29 y.,4th Quintile,Probably,0.03707,31,228,0.01249,0.06164
2005,17-29 y.,4th Quintile,"Yes, definitely",0.22205,197,228,0.16798,0.27611
2005,17-29 y.,5th Quintile,"No, definitely not",0.04702,39,306,0.02326,0.07078
2005,17-29 y.,5th Quintile,"Yes, definitely",0.27748,267,306,0.22723,0.32774
2005,30-45 y.,1st Quintile,"No, definitely not",0.06455,65,386,0.04001,0.08910
2005,30-45 y.,1st Quintile,Probably,0.09972,83,386,0.06979,0.12965
2005,30-45 y.,1st Quintile,"Yes, definitely",0.26607,238,386,0.22192,0.31021
2005,30-45 y.,2nd Quintile,"No, definitely not",0.05517,57,239,0.02617,0.08418
2005,30-45 y.,2nd Quintile,Probably,0.05479,61,239,0.02588,0.08370
2005,30-45 y.,2nd Quintile,"Yes, definitely",0.11024,121,239,0.07045,0.15003
2005,30-45 y.,3rd Quintile,"No, definitely not",0.02246,33,175,0.00044,0.04447
2005,30-45 y.,3rd Quintile,Probably,0.03759,49,175,0.00933,0.06586
2005,30-45 y.,3rd Quintile,"Yes, definitely",0.09229,93,175,0.04929,0.13530
2005,30-45 y.,4th Quintile,"No, definitely not",0.01380,31,141,-0.00553,0.03312
2005,30-45 y.,4th Quintile,Probably,0.03096,41,141,0.00227,0.05965
2005,30-45 y.,4th Quintile,"Yes, definitely",0.04177,69,141,0.00863,0.07491
2005,30-45 y.,5th Quintile,Probably,0.01791,32,96,-0.00876,0.04458
2005,30-45 y.,5th Quintile,"Yes, definitely",0.03229,64,96,-0.00326,0.06784
2005,46-65 y.,1st Quintile,"No, definitely not",0.39457,344,553,0.35379,0.43534
2005,46-65 y.,1st Quintile,Probably not,0.06542,48,553,0.04480,0.08605
2005,46-65 y.,1st Quintile,Probably,0.05529,36,553,0.03623,0.07436
2005,46-65 y.,1st Quintile,"Yes, definitely",0.16625,125,553,0.13519,0.19731
2005,46-65 y.,2nd Quintile,"No, definitely not",0.36043,371,438,0.31541,0.40544
2005,46-65 y.,2nd Quintile,"Yes, definitely",0.05672,67,438,0.03504,0.07841
2005,46-65 y.,3rd Quintile,"No, definitely not",0.28343,318,352,0.23628,0.33057
2005,46-65 y.,3rd Quintile,"Yes, definitely",0.02671,34,352,0.00984,0.04357
2005,46-65 y.,4th Quintile,"No, definitely not",0.21809,312,312,0.17219,0.26398
2005,46-65 y.,5th Quintile,"No, definitely not",0.16441,423,466,0.13072,0.19810
2005,46-65 y.,5th Quintile,Probably not,0.01456,43,466,0.00368,0.02545
2005,66 and older,1st Quintile,"No, definitely not",0.93574,565,565,0.91550,0.95597
2005,66 and older,2nd Quintile,"No, definitely not",0.93556,888,888,0.91940,0.95172
2005,66 and older,3rd Quintile,"No, definitely not",0.95789,730,730,0.94332,0.97247
2005,66 and older,4th Quintile,"No, definitely not",0.92168,639,639,0.90083,0.94253
2005,66 and older,5th Quintile,"No, definitely not",0.87925,692,692,0.85495,0.90354
2006,17-29 y.,1st Quintile,"No, definitely not",0.04413,32,405,0.02410,0.06415
2006,17-29 y.,1st Quintile,Probably,0.07409,42,405,0.04855,0.09963
2006,17-29 y.,1st Quintile,"Yes, definitely",0.34713,331,405,0.30071,0.39356
2006,17-29 y.,2nd Quintile,Probably,0.04232,33,201,0.01442,0.07022
2006,17-29 y.,2nd Quintile,"Yes, definitely",0.24135,168,201,0.18205,0.30065
2006,17-29 y.,3rd Quintile,"Yes, definitely",0.22425,171,171,0.16155,0.28695
2006,17-29 y.,4th Quintile,"Yes, definitely",0.23489,195,195,0.17524,0.29455
2006,17-29 y.,5th Quintile,"Yes, definitely",0.24645,216,216,0.18884,0.30405
2006,30-45 y.,1st Quintile,"No, definitely not",0.05706,47,346,0.03258,0.08154
2006,30-45 y.,1st Quintile,Probably,0.10181,77,346,0.06990,0.13372
2006,30-45 y.,1st Quintile,"Yes, definitely",0.27163,222,346,0.22469,0.31856
2006,30-45 y.,2nd Quintile,"No, definitely not",0.03621,44,203,0.01045,0.06198
2006,30-45 y.,2nd Quintile,Probably,0.06275,63,203,0.02931,0.09620
2006,30-45 y.,2nd Quintile,"Yes, definitely",0.09708,96,203,0.05625,0.13791
2006,30-45 y.,3rd Quintile,Probably,0.04888,54,143,0.01341,0.08434
2006,30-45 y.,3rd Quintile,"Yes, definitely",0.07601,89,143,0.03242,0.11959
2006,30-45 y.,4th Quintile,Probably,0.02901,37,113,-0.00207,0.06010
2006,30-45 y.,4th Quintile,"Yes, definitely",0.06131,76,113,0.01688,0.10575
2006,30-45 y.,5th Quintile,"Yes, definitely",0.02955,48,48,-0.01886,0.07796
2006,46-65 y.,1st Quintile,"No, definitely not",0.40318,302,527,0.36126,0.44511
2006,46-65 y.,1st Quintile,Probably not,0.05734,52,527,0.03747,0.07720
2006,46-65 y.,1st Quintile,Probably,0.04831,37,527,0.02999,0.06664
2006,46-65 y.,1st Quintile,"Yes, definitely",0.15875,136,527,0.12752,0.18998
2006,46-65 y.,2nd Quintile,"No, definitely not",0.34715,312,356,0.29762,0.39667
2006,46-65 y.,2nd Quintile,"Yes, definitely",0.06527,44,356,0.03958,0.09097
2006,46-65 y.,3rd Quintile,"No, definitely not",0.24508,263,263,0.19299,0.29716
2006,46-65 y.,4th Quintile,"No, definitely not",0.22735,320,320,0.18135,0.27334
2006,46-65 y.,5th Quintile,"No, definitely not",0.15368,412,483,0.12148,0.18587
2006,46-65 y.,5th Quintile,Probably not,0.01215,39,483,0.00237,0.02193
2006,46-65 y.,5th Quintile,"Yes, definitely",0.01384,32,483,0.00341,0.02427
2006,66 and older,1st Quintile,"No, definitely not",0.93286,543,543,0.91179,0.95393
2006,66 and older,2nd Quintile,"No, definitely not",0.94903,885,885,0.93454,0.96353
2006,66 and older,3rd Quintile,"No, definitely not",0.94703,818,818,0.93167,0.96239
2006,66 and older,4th Quintile,"No, definitely not",0.92003,621,621,0.89868,0.94139
2006,66 and older,5th Quintile,"No, definitely not",0.84471,695,695,0.81776,0.87166
2007,17-29 y.,1st Quintile,"No, definitely not",0.03199,34,412,0.01498,0.04900
2007,17-29 y.,1st Quintile,Probably,0.06268,52,412,0.03924,0.08611
2007,17-29 y.,1st Quintile,"Yes, definitely",0.36772,326,412,0.32111,0.41434
2007,17-29 y.,2nd Quintile,"No, definitely not",0.05322,32,236,0.02452,0.08192
2007,17-29 y.,2nd Quintile,"Yes, definitely",0.26465,204,236,0.20824,0.32105
2007,17-29 y.,3rd Quintile,Probably,0.04206,34,194,0.01374,0.07039
2007,17-29 y.,3rd Quintile,"Yes, definitely",0.18652,160,194,0.13156,0.24147
2007,17-29 y.,4th Quintile,"Yes, definitely",0.18671,179,179,0.12946,0.24396
2007,17-29 y.,5th Quintile,"Yes, definitely",0.25007,204,204,0.19050,0.30964
2007,30-45 y.,1st Quintile,"No, definitely not",0.04807,40,312,0.02429,0.07184
2007,30-45 y.,1st Quintile,Probably,0.08655,70,312,0.05530,0.11780
2007,30-45 y.,1st Quintile,"Yes, definitely",0.26788,202,312,0.21866,0.31710
2007,30-45 y.,2nd Quintile,"No, definitely not",0.02977,44,195,0.00585,0.05368
2007,30-45 y.,2nd Quintile,Probably,0.06237,59,195,0.02834,0.09640
2007,30-45 y.,2nd Quintile,"Yes, definitely",0.09114,92,195,0.05064,0.13164
2007,30-45 y.,3rd Quintile,Probably,0.04202,42,109,0.00418,0.07986
2007,30-45 y.,3rd Quintile,"Yes, definitely",0.04903,67,109,0.00830,0.08975
2007,30-45 y.,4th Quintile,Probably,0.02197,31,86,-0.00919,0.05313
2007,30-45 y.,4th Quintile,"Yes, definitely",0.04251,55,86,-0.00038,0.08540
2007,30-45 y.,5th Quintile,"Yes, definitely",0.02597,49,49,-0.01902,0.07096
2007,46-65 y.,1st Quintile,"No, definitely not",0.39989,339,560,0.35928,0.44050
2007,46-65 y.,1st Quintile,Probably not,0.05791,45,560,0.03855,0.07727
2007,46-65 y.,1st Quintile,Probably,0.05655,42,560,0.03740,0.07569
2007,46-65 y.,1st Quintile,"Yes, definitely",0.15171,134,560,0.12197,0.18145
2007,46-65 y.,2nd Quintile,"No, definitely not",0.31357,276,330,0.26344,0.36370
2007,46-65 y.,2nd Quintile,"Yes, definitely",0.05726,54,330,0.03215,0.08236
2007,46-65 y.,3rd Quintile,"No, definitely not",0.23604,281,281,0.18630,0.28578
2007,46-65 y.,4th Quintile,"No, definitely not",0.18566,304,337,0.14409,0.22724
2007,46-65 y.,4th Quintile,Probably not,0.01763,33,337,0.00356,0.03171
2007,46-65 y.,5th Quintile,"No, definitely not",0.15492,417,448,0.12138,0.18847
2007,46-65 y.,5th Quintile,Probably not,0.01367,31,448,0.00291,0.02444
2007,66 and older,1st Quintile,"No, definitely not",0.92248,675,675,0.90229,0.94267
2007,66 and older,2nd Quintile,"No, definitely not",0.91894,933,933,0.90142,0.93646
2007,66 and older,3rd Quintile,"No, definitely not",0.94298,901,901,0.92783,0.95813
2007,66 and older,4th Quintile,"No, definitely not",0.91548,753,753,0.89560,0.93536
2007,66 and older,5th Quintile,"No, definitely not",0.85333,751,751,0.82801,0.87865
2008,17-29 y.,1st Quintile,"No, definitely not",0.05089,31,392,0.02911,0.07268
2008,17-29 y.,1st Quintile,Probably,0.04152,40,392,0.02175,0.06129
2008,17-29 y.,1st Quintile,"Yes, definitely",0.35085,321,392,0.30354,0.39815
2008,17-29 y.,2nd Quintile,"Yes, definitely",0.21509,145,145,0.14798,0.28220
2008,17-29 y.,3rd Quintile,"Yes, definitely",0.20267,181,181,0.14394,0.26139
2008,17-29 y.,4th Quintile,"Yes, definitely",0.18529,152,152,0.12332,0.24727
2008,17-29 y.,5th Quintile,"Yes, definitely",0.23140,176,176,0.16891,0.29388
2008,30-45 y.,1st Quintile,"No, definitely not",0.06104,35,281,0.03300,0.08909
2008,30-45 y.,1st Quintile,Probably not,0.04070,35,281,0.01755,0.06384
2008,30-45 y.,1st Quintile,Probably,0.05477,45,281,0.02812,0.08142
2008,30-45 y.,1st Quintile,"Yes, definitely",0.21753,166,281,0.16921,0.26586
2008,30-45 y.,2nd Quintile,"No, definitely not",0.03795,34,147,0.00696,0.06895
2008,30-45 y.,2nd Quintile,Probably,0.04141,40,147,0.00909,0.07373
2008,30-45 y.,2nd Quintile,"Yes, definitely",0.07539,73,147,0.03256,0.11821
2008,30-45 y.,3rd Quintile,Probably,0.03108,33,87,-0.00559,0.06776
2008,30-45 y.,3rd Quintile,"Yes, definitely",0.04187,54,87,-0.00046,0.08420
2008,30-45 y.,4th Quintile,Probably,0.03027,40,100,-0.00348,0.06402
2008,30-45 y.,4th Quintile,"Yes, definitely",0.05289,60,100,0.00880,0.09698
2008,30-45 y.,5th Quintile,"Yes, definitely",0.02403,44,44,-0.02174,0.06980
2008,46-65 y.,1st Quintile,"No, definitely not",0.36873,289,500,0.32640,0.41106
2008,46-65 y.,1st Quintile,Probably not,0.04924,42,500,0.03026,0.06823
2008,46-65 y.,1st Quintile,Probably,0.06628,42,500,0.04445,0.08811
2008,46-65 y.,1st Quintile,"Yes, definitely",0.15026,127,500,0.11891,0.18162
2008,46-65 y.,2nd Quintile,"No, definitely not",0.28798,253,294,0.23613,0.33983
2008,46-65 y.,2nd Quintile,"Yes, definitely",0.04692,41,294,0.02270,0.07113
2008,46-65 y.,3rd Quintile,"No, definitely not",0.21495,252,252,0.16413,0.26577
2008,46-65 y.,4th Quintile,"No, definitely not",0.18613,273,273,0.13988,0.23239
2008,46-65 y.,5th Quintile,"No, definitely not",0.12895,364,364,0.09447,0.16343
2008,66 and older,1st Quintile,"No, definitely not",0.91717,673,673,0.89633,0.93801
2008,66 and older,2nd Quintile,"No, definitely not",0.91889,978,978,0.90177,0.93601
2008,66 and older,3rd Quintile,"No, definitely not",0.94219,890,890,0.92684,0.95753
2008,66 and older,4th Quintile,"No, definitely not",0.92242,658,658,0.90197,0.94288
2008,66 and older,5th Quintile,"No, definitely not",0.84228,771,771,0.81654,0.86802
2009,17-29 y.,1st Quintile,Probably,0.09334,58,314,0.06111,0.12557
2009,17-29 y.,1st Quintile,"Yes, definitely",0.30440,256,314,0.25342,0.35538
2009,17-29 y.,2nd Quintile,"Yes, definitely",0.24711,159,159,0.17985,0.31437
2009,17-29 y.,3rd Quintile,"Yes, definitely",0.20525,139,139,0.13786,0.27263
2009,17-29 y.,4th Quintile,"Yes, definitely",0.18208,149,149,0.11991,0.24426
2009,17-29 y.,5th Quintile,"Yes, definitely",0.24330,154,154,0.17531,0.31129
2009,30-45 y.,1st Quintile,"No, definitely not",0.05914,40,237,0.02905,0.08924
2009,30-45 y.,1st Quintile,Probably,0.08784,59,237,0.05173,0.12396
2009,30-45 y.,1st Quintile,"Yes, definitely",0.21027,138,237,0.15828,0.26227
2009,30-45 y.,2nd Quintile,Probably,0.05498,44,116,0.01332,0.09664
2009,30-45 y.,2nd Quintile,"Yes, definitely",0.07628,72,116,0.02776,0.12479
2009,30-45 y.,3rd Quintile,"Yes, definitely",0.07094,66,66,0.00853,0.13335
2009,30-45 y.,4th Quintile,"Yes, definitely",0.06062,57,57,-0.00188,0.12312
2009,30-45 y.,5th Quintile,"Yes, definitely",0.02783,43,43,-0.02192,0.07757
2009,46-65 y.,1st Quintile,"No, definitely not",0.35538,286,482,0.31261,0.39815
2009,46-65 y.,1st Quintile,Probably not,0.04368,41,482,0.02541,0.06194
2009,46-65 y.,1st Quintile,Probably,0.07647,48,482,0.05272,0.10022
2009,46-65 y.,1st Quintile,"Yes, definitely",0.12850,107,482,0.09859,0.15840
2009,46-65 y.,2nd Quintile,"No, definitely not",0.30213,231,273,0.24756,0.35670
2009,46-65 y.,2nd Quintile,"Yes, definitely",0.06104,42,273,0.03259,0.08949
2009,46-65 y.,3rd Quintile,"No, definitely not",0.15627,187,221,0.10828,0.20425
2009,46-65 y.,3rd Quintile,"Yes, definitely",0.03749,34,221,0.01239,0.06259
2009,46-65 y.,4th Quintile,"No, definitely not",0.16608,237,237,0.11860,0.21356
2009,46-65 y.,5th Quintile,"No, definitely not",0.11942,308,342,0.08500,0.15384
2009,46-65 y.,5th Quintile,Probably not,0.01028,34,342,-0.00043,0.02098
2009,66 and older,1st Quintile,"No, definitely not",0.92604,688,688,0.90647,0.94561
2009,66 and older,2nd Quintile,"No, definitely not",0.93264,992,992,0.91703,0.94824
2009,66 and older,3rd Quintile,"No, definitely not",0.93789,802,802,0.92117,0.95460
2009,66 and older,4th Quintile,"No, definitely not",0.90013,639,639,0.87686,0.92339
2009,66 and older,5th Quintile,"No, definitely not",0.80463,697,697,0.77518,0.83409
2010,17-29 y.,1st Quintile,Probably,0.05405,36,262,0.02662,0.08148
2010,17-29 y.,1st Quintile,"Yes, definitely",0.33449,226,262,0.27725,0.39173
2010,17-29 y.,2nd Quintile,"Yes, definitely",0.28512,137,137,0.20924,0.36100
2010,17-29 y.,3rd Quintile,"Yes, definitely",0.19596,134,134,0.12850,0.26343
2010,17-29 y.,4th Quintile,"Yes, definitely",0.22722,139,139,0.15730,0.29713
2010,17-29 y.,5th Quintile,"Yes, definitely",0.20123,141,141,0.13482,0.26765
2010,30-45 y.,1st Quintile,"No, definitely not",0.05446,31,218,0.02426,0.08465
2010,30-45 y.,1st Quintile,Probably,0.07341,45,218,0.03871,0.10811
2010,30-45 y.,1st Quintile,"Yes, definitely",0.24723,142,218,0.18983,0.30463
2010,30-45 y.,2nd Quintile,Probably,0.03496,31,117,0.00153,0.06839
2010,30-45 y.,2nd Quintile,"Yes, definitely",0.11734,86,117,0.05878,0.17591
2010,30-45 y.,3rd Quintile,"Yes, definitely",0.05958,57,57,-0.00242,0.12157
2010,30-45 y.,4th Quintile,"Yes, definitely",0.03850,57,57,-0.01189,0.08889
2010,30-45 y.,5th Quintile,"Yes, definitely",0.01737,44,44,-0.02168,0.05641
2010,46-65 y.,1st Quintile,"No, definitely not",0.32732,230,416,0.28217,0.37246
2010,46-65 y.,1st Quintile,Probably not,0.04174,35,416,0.02250,0.06098
2010,46-65 y.,1st Quintile,Probably,0.06669,36,416,0.04269,0.09070
2010,46-65 y.,1st Quintile,"Yes, definitely",0.15938,115,416,0.12416,0.19460
2010,46-65 y.,2nd Quintile,"No, definitely not",0.24104,211,211,0.18319,0.29889
2010,46-65 y.,3rd Quintile,"No, definitely not",0.20488,198,230,0.15260,0.25715
2010,46-65 y.,3rd Quintile,"Yes, definitely",0.03529,32,230,0.01139,0.05919
2010,46-65 y.,4th Quintile,"No, definitely not",0.15870,212,212,0.10940,0.20801
2010,46-65 y.,5th Quintile,"No, definitely not",0.09442,255,255,0.05846,0.13038
2010,66 and older,1st Quintile,"No, definitely not",0.91443,675,675,0.89331,0.93555
2010,66 and older,2nd Quintile,"No, definitely not",0.91938,909,909,0.90167,0.93708
2010,66 and older,3rd Quintile,"No, definitely not",0.91704,774,774,0.89759,0.93648
2010,66 and older,4th Quintile,"No, definitely not",0.91542,630,630,0.89367,0.93716
2010,66 and older,5th Quintile,"No, definitely not",0.82708,673,673,0.79848,0.85567
2011,17-29 y.,1st Quintile,"No, definitely not",0.03060,32,572,0.01647,0.04472
2011,17-29 y.,1st Quintile,Probably,0.06329,87,572,0.04332,0.08326
2011,17-29 y.,1st Quintile,"Yes, definitely",0.32520,453,572,0.28678,0.36363
2011,17-29 y.,2nd Quintile,Probably,0.02073,33,253,0.00314,0.03832
2011,17-29 y.,2nd Quintile,"Yes, definitely",0.22977,220,253,0.17783,0.28171
2011,17-29 y.,3rd Quintile,"Yes, definitely",0.16968,143,143,0.10794,0.23142
2011,17-29 y.,4th Quintile,"Yes, definitely",0.16288,125,125,0.09789,0.22788
2011,17-29 y.,5th Quintile,"Yes, definitely",0.19491,128,128,0.12601,0.26380
2011,30-45 y.,1st Quintile,"No, definitely not",0.04772,78,691,0.03182,0.06363
2011,30-45 y.,1st Quintile,Probably not,0.04027,77,691,0.02560,0.05494
2011,30-45 y.,1st Quintile,Probably,0.08688,167,691,0.06586,0.10790
2011,30-45 y.,1st Quintile,"Yes, definitely",0.21935,369,691,0.18847,0.25022
2011,30-45 y.,2nd Quintile,"No, definitely not",0.02151,37,355,0.00640,0.03663
2011,30-45 y.,2nd Quintile,Probably not,0.01487,31,355,0.00226,0.02748
2011,30-45 y.,2nd Quintile,Probably,0.03490,77,355,0.01578,0.05401
2011,30-45 y.,2nd Quintile,"Yes, definitely",0.08568,210,355,0.05652,0.11484
2011,30-45 y.,3rd Quintile,Probably,0.02378,63,203,0.00277,0.04479
2011,30-45 y.,3rd Quintile,"Yes, definitely",0.08324,140,203,0.04515,0.12134
2011,30-45 y.,4th Quintile,Probably,0.01760,52,156,-0.00310,0.03829
2011,30-45 y.,4th Quintile,"Yes, definitely",0.03660,104,156,0.00704,0.06617
2011,30-45 y.,5th Quintile,"Yes, definitely",0.02780,86,86,-0.00715,0.06275
2011,46-65 y.,1st Quintile,"No, definitely not",0.33337,286,568,0.29457,0.37218
2011,46-65 y.,1st Quintile,Probably not,0.04836,56,568,0.03070,0.06602
2011,46-65 y.,1st Quintile,Probably,0.08261,82,568,0.05995,0.10528
2011,46-65 y.,1st Quintile,"Yes, definitely",0.11629,144,568,0.08990,0.14268
2011,46-65 y.,2nd Quintile,"No, definitely not",0.23050,204,279,0.18099,0.28001
2011,46-65 y.,2nd Quintile,Probably,0.04050,38,279,0.01733,0.06368
2011,46-65 y.,2nd Quintile,"Yes, definitely",0.03099,37,279,0.01062,0.05136
2011,46-65 y.,3rd Quintile,"No, definitely not",0.16234,190,226,0.11416,0.21053
2011,46-65 y.,3rd Quintile,"Yes, definitely",0.02668,36,226,0.00562,0.04773
2011,46-65 y.,4th Quintile,"No, definitely not",0.13015,187,187,0.08179,0.17850
2011,46-65 y.,5th Quintile,"No, definitely not",0.12450,258,258,0.08414,0.16487
2011,66 and older,1st Quintile,"No, definitely not",0.91287,647,647,0.89113,0.93462
2011,66 and older,2nd Quintile,"No, definitely not",0.93215,894,894,0.91565,0.94864
2011,66 and older,3rd Quintile,"No, definitely not",0.92255,739,739,0.90327,0.94184
2011,66 and older,4th Quintile,"No, definitely not",0.89718,562,562,0.87205,0.92231
2011,66 and older,5th Quintile,"No, definitely not",0.84178,667,667,0.81406,0.86950
2012,17-29 y.,1st Quintile,"No, definitely not",0.03178,44,635,0.01812,0.04543
2012,17-29 y.,1st Quintile,Probably,0.05689,87,635,0.03886,0.07492
2012,17-29 y.,1st Quintile,"Yes, definitely",0.38388,504,635,0.34603,0.42174
2012,17-29 y.,2nd Quintile,Probably,0.04521,34,267,0.02024,0.07018
2012,17-29 y.,2nd Quintile,"Yes, definitely",0.23340,233,267,0.18256,0.28423
2012,17-29 y.,3rd Quintile,"Yes, definitely",0.16450,168,168,0.10828,0.22073
