year,age_gr,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,Urban regions,"No, definitely not",0.23872,1051,1364,0.21609,0.26135
2007,46-65 y.,Urban regions,Probably not,0.02514,104,1364,0.01683,0.03345
2007,46-65 y.,Urban regions,Probably,0.02358,76,1364,0.01552,0.03163
2007,46-65 y.,Urban regions,"Yes, definitely",0.03549,133,1364,0.02567,0.04531
2007,46-65 y.,Rural regions,"No, definitely not",0.23786,566,799,0.20832,0.26740
2007,46-65 y.,Rural regions,Probably not,0.02698,58,799,0.01574,0.03822
2007,46-65 y.,Rural regions,Probably,0.02307,56,799,0.01266,0.03349
2007,46-65 y.,Rural regions,"Yes, definitely",0.04937,119,799,0.03434,0.06440
2007,66 and older,Urban regions,"No, definitely not",0.92459,2628,2628,0.91449,0.93469
2007,66 and older,Rural regions,"No, definitely not",0.89187,1385,1385,0.87551,0.90823
2008,17-29 y.,Urban regions,"No, definitely not",0.03299,66,792,0.02054,0.04543
2008,17-29 y.,Urban regions,Probably,0.02714,75,792,0.01582,0.03847
2008,17-29 y.,Urban regions,"Yes, definitely",0.25342,651,792,0.22310,0.28373
2008,17-29 y.,Rural regions,Probably,0.04060,41,366,0.02035,0.06084
2008,17-29 y.,Rural regions,"Yes, definitely",0.24110,325,366,0.19722,0.28499
2008,30-45 y.,Urban regions,"No, definitely not",0.02489,90,519,0.01148,0.03831
2008,30-45 y.,Urban regions,Probably not,0.01559,55,519,0.00492,0.02625
2008,30-45 y.,Urban regions,Probably,0.03558,131,519,0.01963,0.05154
2008,30-45 y.,Urban regions,"Yes, definitely",0.07046,243,519,0.04842,0.09250
2008,30-45 y.,Rural regions,"No, definitely not",0.02855,34,264,0.00842,0.04868
2008,30-45 y.,Rural regions,Probably not,0.01450,31,264,0.00005,0.02894
2008,30-45 y.,Rural regions,Probably,0.02793,45,264,0.00802,0.04784
2008,30-45 y.,Rural regions,"Yes, definitely",0.08393,154,264,0.05042,0.11745
2008,46-65 y.,Urban regions,"No, definitely not",0.21925,922,1187,0.19570,0.24279
2008,46-65 y.,Urban regions,Probably not,0.01953,79,1187,0.01166,0.02741
2008,46-65 y.,Urban regions,Probably,0.02186,72,1187,0.01354,0.03018
2008,46-65 y.,Urban regions,"Yes, definitely",0.03589,114,1187,0.02530,0.04647
2008,46-65 y.,Rural regions,"No, definitely not",0.21761,509,725,0.18756,0.24767
2008,46-65 y.,Rural regions,Probably not,0.02369,54,725,0.01261,0.03477
2008,46-65 y.,Rural regions,Probably,0.02159,46,725,0.01100,0.03218
2008,46-65 y.,Rural regions,"Yes, definitely",0.05056,116,725,0.03460,0.06652
2008,66 and older,Urban regions,"No, definitely not",0.91714,2589,2589,0.90652,0.92776
2008,66 and older,Rural regions,"No, definitely not",0.90152,1381,1381,0.88580,0.91724
2009,17-29 y.,Urban regions,"No, definitely not",0.02452,48,698,0.01304,0.03601
2009,17-29 y.,Urban regions,Probably,0.04451,83,698,0.02920,0.05982
2009,17-29 y.,Urban regions,"Yes, definitely",0.24234,567,698,0.21053,0.27415
2009,17-29 y.,Rural regions,"No, definitely not",0.03472,33,362,0.01584,0.05361
2009,17-29 y.,Rural regions,Probably,0.04011,39,362,0.01987,0.06035
2009,17-29 y.,Rural regions,"Yes, definitely",0.24296,290,362,0.19872,0.28720
2009,30-45 y.,Urban regions,"No, definitely not",0.02287,75,455,0.00912,0.03662
2009,30-45 y.,Urban regions,Probably not,0.00987,38,455,0.00078,0.01896
2009,30-45 y.,Urban regions,Probably,0.03675,112,455,0.01944,0.05405
2009,30-45 y.,Urban regions,"Yes, definitely",0.07567,230,455,0.05134,0.10000
2009,30-45 y.,Rural regions,Probably,0.03305,57,203,0.00840,0.05771
2009,30-45 y.,Rural regions,"Yes, definitely",0.09490,146,203,0.05448,0.13531
2009,46-65 y.,Urban regions,"No, definitely not",0.20192,786,1058,0.17772,0.22612
2009,46-65 y.,Urban regions,Probably not,0.01677,68,1058,0.00903,0.02451
2009,46-65 y.,Urban regions,Probably,0.02444,71,1058,0.01513,0.03375
2009,46-65 y.,Urban regions,"Yes, definitely",0.04157,133,1058,0.02954,0.05361
2009,46-65 y.,Rural regions,"No, definitely not",0.20000,463,659,0.16944,0.23056
2009,46-65 y.,Rural regions,Probably not,0.02258,62,659,0.01123,0.03393
2009,46-65 y.,Rural regions,Probably,0.02557,47,659,0.01351,0.03763
2009,46-65 y.,Rural regions,"Yes, definitely",0.04152,87,659,0.02628,0.05676
2009,66 and older,Urban regions,"No, definitely not",0.91357,2473,2473,0.90249,0.92465
2009,66 and older,Rural regions,"No, definitely not",0.89494,1345,1345,0.87855,0.91134
2010,17-29 y.,Urban regions,"No, definitely not",0.03108,76,1215,0.02132,0.04085
2010,17-29 y.,Urban regions,Probably not,0.01130,42,1215,0.00536,0.01725
2010,17-29 y.,Urban regions,Probably,0.03889,157,1215,0.02801,0.04976
2010,17-29 y.,Urban regions,"Yes, definitely",0.28168,940,1215,0.25638,0.30699
2010,17-29 y.,Rural regions,"No, definitely not",0.02834,35,564,0.01464,0.04205
2010,17-29 y.,Rural regions,Probably,0.04093,91,564,0.02456,0.05729
2010,17-29 y.,Rural regions,"Yes, definitely",0.23087,438,564,0.19606,0.26568
2010,30-45 y.,Urban regions,"No, definitely not",0.01749,135,1557,0.01098,0.02401
2010,30-45 y.,Urban regions,Probably not,0.01107,109,1557,0.00587,0.01627
2010,30-45 y.,Urban regions,Probably,0.03586,361,1557,0.02662,0.04510
2010,30-45 y.,Urban regions,"Yes, definitely",0.10240,952,1557,0.08734,0.11747
2010,30-45 y.,Rural regions,"No, definitely not",0.01493,51,747,0.00623,0.02363
2010,30-45 y.,Rural regions,Probably not,0.01839,77,747,0.00875,0.02803
2010,30-45 y.,Rural regions,Probably,0.02643,176,747,0.01492,0.03794
2010,30-45 y.,Rural regions,"Yes, definitely",0.08526,443,747,0.06522,0.10530
2010,46-65 y.,Urban regions,"No, definitely not",0.18279,721,1088,0.15981,0.20576
2010,46-65 y.,Urban regions,Probably not,0.02058,97,1088,0.01214,0.02901
2010,46-65 y.,Urban regions,Probably,0.02410,94,1088,0.01498,0.03322
2010,46-65 y.,Urban regions,"Yes, definitely",0.04262,176,1088,0.03061,0.05463
2010,46-65 y.,Rural regions,"No, definitely not",0.18207,429,669,0.15281,0.21134
2010,46-65 y.,Rural regions,Probably not,0.01824,53,669,0.00809,0.02839
2010,46-65 y.,Rural regions,Probably,0.01890,58,669,0.00858,0.02923
2010,46-65 y.,Rural regions,"Yes, definitely",0.04934,129,669,0.03292,0.06577
2010,66 and older,Urban regions,"No, definitely not",0.90476,2381,2381,0.89296,0.91655
2010,66 and older,Rural regions,"No, definitely not",0.90207,1292,1292,0.88586,0.91828
2011,17-29 y.,Urban regions,"No, definitely not",0.03223,86,1206,0.02226,0.04220
2011,17-29 y.,Urban regions,Probably not,0.00836,31,1206,0.00322,0.01350
2011,17-29 y.,Urban regions,Probably,0.03016,125,1206,0.02050,0.03981
2011,17-29 y.,Urban regions,"Yes, definitely",0.26926,964,1206,0.24421,0.29430
2011,17-29 y.,Rural regions,"No, definitely not",0.01793,33,555,0.00688,0.02898
2011,17-29 y.,Rural regions,Probably,0.03097,67,555,0.01655,0.04540
2011,17-29 y.,Rural regions,"Yes, definitely",0.21224,455,555,0.17819,0.24629
2011,30-45 y.,Urban regions,"No, definitely not",0.01634,143,1402,0.00970,0.02298
2011,30-45 y.,Urban regions,Probably not,0.01161,124,1402,0.00600,0.01722
2011,30-45 y.,Urban regions,Probably,0.03448,333,1402,0.02493,0.04403
2011,30-45 y.,Urban regions,"Yes, definitely",0.09388,802,1402,0.07860,0.10915
2011,30-45 y.,Rural regions,"No, definitely not",0.01449,63,717,0.00573,0.02324
2011,30-45 y.,Rural regions,Probably not,0.01823,81,717,0.00843,0.02803
2011,30-45 y.,Rural regions,Probably,0.02389,161,717,0.01270,0.03507
2011,30-45 y.,Rural regions,"Yes, definitely",0.08761,412,717,0.06690,0.10832
2011,46-65 y.,Urban regions,"No, definitely not",0.18237,968,1400,0.16213,0.20260
2011,46-65 y.,Urban regions,Probably not,0.02050,105,1400,0.01307,0.02792
2011,46-65 y.,Urban regions,Probably,0.02728,154,1400,0.01874,0.03581
2011,46-65 y.,Urban regions,"Yes, definitely",0.02798,173,1400,0.01934,0.03662
2011,46-65 y.,Rural regions,"No, definitely not",0.19203,631,950,0.16697,0.21709
2011,46-65 y.,Rural regions,Probably not,0.02404,96,950,0.01430,0.03379
2011,46-65 y.,Rural regions,Probably,0.02080,78,950,0.01172,0.02988
2011,46-65 y.,Rural regions,"Yes, definitely",0.03517,145,950,0.02345,0.04689
2011,66 and older,Urban regions,"No, definitely not",0.91844,3068,3068,0.90875,0.92812
2011,66 and older,Rural regions,"No, definitely not",0.90577,1698,1698,0.89187,0.91967
2012,17-29 y.,Urban regions,"No, definitely not",0.02854,83,1075,0.01858,0.03849
2012,17-29 y.,Urban regions,Probably,0.03309,124,1075,0.02239,0.04379
2012,17-29 y.,Urban regions,"Yes, definitely",0.25709,868,1075,0.23095,0.28323
2012,17-29 y.,Rural regions,"No, definitely not",0.02146,34,529,0.00910,0.03382
2012,17-29 y.,Rural regions,Probably,0.04041,64,529,0.02361,0.05720
2012,17-29 y.,Rural regions,"Yes, definitely",0.23008,431,529,0.19418,0.26598
2012,30-45 y.,Urban regions,"No, definitely not",0.01940,130,1156,0.01145,0.02736
2012,30-45 y.,Urban regions,Probably not,0.01405,100,1156,0.00726,0.02084
2012,30-45 y.,Urban regions,Probably,0.03507,279,1156,0.02446,0.04568
2012,30-45 y.,Urban regions,"Yes, definitely",0.08675,647,1156,0.07051,0.10298
2012,30-45 y.,Rural regions,"No, definitely not",0.01551,55,608,0.00568,0.02534
2012,30-45 y.,Rural regions,Probably not,0.01828,63,608,0.00762,0.02893
2012,30-45 y.,Rural regions,Probably,0.02525,137,608,0.01277,0.03773
2012,30-45 y.,Rural regions,"Yes, definitely",0.09490,353,608,0.07158,0.11821
2012,46-65 y.,Urban regions,"No, definitely not",0.16745,878,1383,0.14777,0.18714
2012,46-65 y.,Urban regions,Probably not,0.02074,128,1383,0.01323,0.02826
2012,46-65 y.,Urban regions,Probably,0.02865,163,1383,0.01985,0.03744
2012,46-65 y.,Urban regions,"Yes, definitely",0.03733,214,1383,0.02733,0.04732
2012,46-65 y.,Rural regions,"No, definitely not",0.18588,639,989,0.16163,0.21014
2012,46-65 y.,Rural regions,Probably not,0.02471,105,989,0.01503,0.03439
2012,46-65 y.,Rural regions,Probably,0.01874,81,989,0.01029,0.02720
2012,46-65 y.,Rural regions,"Yes, definitely",0.04284,164,989,0.03021,0.05547
2012,66 and older,Urban regions,"No, definitely not",0.91655,3028,3028,0.90670,0.92640
2012,66 and older,Rural regions,"No, definitely not",0.91351,1762,1762,0.90039,0.92664
2013,17-29 y.,Urban regions,"No, definitely not",0.01865,74,1430,0.01164,0.02567
2013,17-29 y.,Urban regions,Probably not,0.00961,46,1430,0.00455,0.01467
2013,17-29 y.,Urban regions,Probably,0.02608,139,1430,0.01781,0.03434
2013,17-29 y.,Urban regions,"Yes, definitely",0.26361,1171,1430,0.24077,0.28646
2013,17-29 y.,Rural regions,"No, definitely not",0.01632,34,602,0.00619,0.02645
2013,17-29 y.,Rural regions,Probably,0.03781,71,602,0.02256,0.05306
2013,17-29 y.,Rural regions,"Yes, definitely",0.24228,497,602,0.20802,0.27653
2013,30-45 y.,Urban regions,"No, definitely not",0.01614,140,1466,0.00969,0.02259
2013,30-45 y.,Urban regions,Probably not,0.01306,102,1466,0.00724,0.01887
2013,30-45 y.,Urban regions,Probably,0.03193,334,1466,0.02293,0.04093
2013,30-45 y.,Urban regions,"Yes, definitely",0.10557,890,1466,0.08984,0.12131
2013,30-45 y.,Rural regions,"No, definitely not",0.01872,59,649,0.00829,0.02916
2013,30-45 y.,Rural regions,Probably not,0.01566,63,649,0.00610,0.02522
2013,30-45 y.,Rural regions,Probably,0.03612,153,649,0.02176,0.05049
2013,30-45 y.,Rural regions,"Yes, definitely",0.09759,374,649,0.07474,0.12044
2013,46-65 y.,Urban regions,"No, definitely not",0.15940,930,1488,0.14079,0.17800
2013,46-65 y.,Urban regions,Probably not,0.02332,153,1488,0.01565,0.03099
2013,46-65 y.,Urban regions,Probably,0.02172,157,1488,0.01431,0.02913
2013,46-65 y.,Urban regions,"Yes, definitely",0.02842,248,1488,0.01997,0.03686
2013,46-65 y.,Rural regions,"No, definitely not",0.17866,635,997,0.15487,0.20245
2013,46-65 y.,Rural regions,Probably not,0.02470,99,997,0.01506,0.03434
2013,46-65 y.,Rural regions,Probably,0.01905,90,997,0.01056,0.02753
2013,46-65 y.,Rural regions,"Yes, definitely",0.04605,173,997,0.03303,0.05906
2013,66 and older,Urban regions,"No, definitely not",0.91655,2963,2963,0.90659,0.92651
2013,66 and older,Rural regions,"No, definitely not",0.92204,1674,1674,0.90919,0.93489
2014,17-29 y.,Urban regions,"No, definitely not",0.01611,55,1110,0.00870,0.02352
2014,17-29 y.,Urban regions,Probably,0.02983,131,1110,0.01982,0.03984
2014,17-29 y.,Urban regions,"Yes, definitely",0.24501,924,1110,0.21970,0.27033
2014,17-29 y.,Rural regions,Probably,0.02718,57,481,0.01263,0.04173
2014,17-29 y.,Rural regions,"Yes, definitely",0.22006,424,481,0.18300,0.25712
2014,30-45 y.,Urban regions,"No, definitely not",0.01174,103,1150,0.00551,0.01797
2014,30-45 y.,Urban regions,Probably not,0.01364,92,1150,0.00693,0.02034
2014,30-45 y.,Urban regions,Probably,0.03409,256,1150,0.02360,0.04458
2014,30-45 y.,Urban regions,"Yes, definitely",0.11300,699,1150,0.09469,0.13130
2014,30-45 y.,Rural regions,"No, definitely not",0.01231,48,512,0.00275,0.02187
2014,30-45 y.,Rural regions,Probably not,0.01307,46,512,0.00322,0.02292
2014,30-45 y.,Rural regions,Probably,0.03837,123,512,0.02172,0.05503
2014,30-45 y.,Rural regions,"Yes, definitely",0.10201,295,512,0.07577,0.12826
2014,46-65 y.,Urban regions,"No, definitely not",0.14474,790,1297,0.12559,0.16390
2014,46-65 y.,Urban regions,Probably not,0.02369,146,1297,0.01541,0.03197
2014,46-65 y.,Urban regions,Probably,0.02378,145,1297,0.01549,0.03208
2014,46-65 y.,Urban regions,"Yes, definitely",0.03134,216,1297,0.02185,0.04083
2014,46-65 y.,Rural regions,"No, definitely not",0.16051,546,856,0.13591,0.18512
2014,46-65 y.,Rural regions,Probably not,0.02548,81,856,0.01492,0.03605
2014,46-65 y.,Rural regions,Probably,0.01954,79,856,0.01026,0.02882
2014,46-65 y.,Rural regions,"Yes, definitely",0.04275,150,856,0.02919,0.05631
2014,66 and older,Urban regions,"No, definitely not",0.91373,2866,2866,0.90345,0.92401
2014,66 and older,Rural regions,"No, definitely not",0.91187,1642,1642,0.89815,0.92558
2015,17-29 y.,Urban regions,"No, definitely not",0.01527,56,1165,0.00822,0.02231
2015,17-29 y.,Urban regions,Probably,0.02736,125,1165,0.01798,0.03673
2015,17-29 y.,Urban regions,"Yes, definitely",0.25680,984,1165,0.23170,0.28190
2015,17-29 y.,Rural regions,Probably,0.01884,52,472,0.00656,0.03111
2015,17-29 y.,Rural regions,"Yes, definitely",0.24221,420,472,0.20352,0.28090
2015,30-45 y.,Urban regions,"No, definitely not",0.01392,106,1192,0.00727,0.02058
2015,30-45 y.,Urban regions,Probably not,0.01179,102,1192,0.00566,0.01792
2015,30-45 y.,Urban regions,Probably,0.03626,253,1192,0.02564,0.04688
2015,30-45 y.,Urban regions,"Yes, definitely",0.10615,731,1192,0.08866,0.12365
2015,30-45 y.,Rural regions,"No, definitely not",0.01061,46,526,0.00184,0.01937
2015,30-45 y.,Rural regions,Probably not,0.01672,54,526,0.00575,0.02768
2015,30-45 y.,Rural regions,Probably,0.02765,110,526,0.01362,0.04167
2015,30-45 y.,Rural regions,"Yes, definitely",0.10300,316,526,0.07700,0.12900
2015,46-65 y.,Urban regions,"No, definitely not",0.15457,779,1273,0.13470,0.17443
2015,46-65 y.,Urban regions,Probably not,0.02455,150,1273,0.01604,0.03305
2015,46-65 y.,Urban regions,Probably,0.02229,145,1273,0.01418,0.03041
2015,46-65 y.,Urban regions,"Yes, definitely",0.03008,199,1273,0.02069,0.03946
2015,46-65 y.,Rural regions,"No, definitely not",0.15034,479,806,0.12565,0.17503
2015,46-65 y.,Rural regions,Probably not,0.02959,108,806,0.01788,0.04130
2015,46-65 y.,Rural regions,Probably,0.02031,85,806,0.01057,0.03006
2015,46-65 y.,Rural regions,"Yes, definitely",0.03311,134,806,0.02075,0.04547
2015,66 and older,Urban regions,"No, definitely not",0.91380,2819,2819,0.90344,0.92416
2015,66 and older,Rural regions,"No, definitely not",0.91548,1664,1664,0.90211,0.92885
2016,17-29 y.,Urban regions,"No, definitely not",0.01388,61,1629,0.00820,0.01957
2016,17-29 y.,Urban regions,Probably not,0.01056,50,1629,0.00559,0.01552
2016,17-29 y.,Urban regions,Probably,0.03821,243,1629,0.02890,0.04752
2016,17-29 y.,Urban regions,"Yes, definitely",0.26822,1275,1629,0.24670,0.28974
2016,17-29 y.,Rural regions,Probably,0.04516,114,660,0.02931,0.06102
2016,17-29 y.,Rural regions,"Yes, definitely",0.23862,546,660,0.20608,0.27117
2016,30-45 y.,Urban regions,"No, definitely not",0.01528,123,1878,0.00973,0.02083
2016,30-45 y.,Urban regions,Probably not,0.01102,133,1878,0.00630,0.01574
2016,30-45 y.,Urban regions,Probably,0.03276,379,1878,0.02470,0.04081
2016,30-45 y.,Urban regions,"Yes, definitely",0.10818,1243,1878,0.09413,0.12223
2016,30-45 y.,Rural regions,"No, definitely not",0.01081,58,807,0.00367,0.01795
2016,30-45 y.,Rural regions,Probably not,0.01856,49,807,0.00924,0.02788
2016,30-45 y.,Rural regions,Probably,0.03798,191,807,0.02479,0.05118
2016,30-45 y.,Rural regions,"Yes, definitely",0.09015,509,807,0.07038,0.10993
2016,46-65 y.,Urban regions,"No, definitely not",0.14350,752,1416,0.12523,0.16177
2016,46-65 y.,Urban regions,Probably not,0.02242,144,1416,0.01470,0.03013
2016,46-65 y.,Urban regions,Probably,0.01860,185,1416,0.01156,0.02564
2016,46-65 y.,Urban regions,"Yes, definitely",0.02934,335,1416,0.02055,0.03813
2016,46-65 y.,Rural regions,"No, definitely not",0.15407,457,819,0.12933,0.17881
2016,46-65 y.,Rural regions,Probably not,0.02534,90,819,0.01457,0.03611
2016,46-65 y.,Rural regions,Probably,0.01942,100,819,0.00996,0.02887
2016,46-65 y.,Rural regions,"Yes, definitely",0.02458,172,819,0.01397,0.03519
2016,66 and older,Urban regions,"No, definitely not",0.91054,2693,2693,0.89976,0.92133
2016,66 and older,Rural regions,"No, definitely not",0.92090,1619,1619,0.90774,0.93405
2017,17-29 y.,Urban regions,"No, definitely not",0.01232,64,1911,0.00737,0.01726
2017,17-29 y.,Urban regions,Probably not,0.00871,43,1911,0.00454,0.01288
2017,17-29 y.,Urban regions,Probably,0.03087,253,1911,0.02311,0.03862
2017,17-29 y.,Urban regions,"Yes, definitely",0.25518,1551,1911,0.23562,0.27473
2017,17-29 y.,Rural regions,"No, definitely not",0.00840,34,811,0.00211,0.01468
2017,17-29 y.,Rural regions,Probably,0.03865,123,811,0.02537,0.05192
2017,17-29 y.,Rural regions,"Yes, definitely",0.23391,654,811,0.20476,0.26306
2017,30-45 y.,Urban regions,"No, definitely not",0.01594,108,1989,0.01044,0.02145
2017,30-45 y.,Urban regions,Probably not,0.01536,114,1989,0.00996,0.02077
2017,30-45 y.,Urban regions,Probably,0.02491,405,1989,0.01806,0.03176
2017,30-45 y.,Urban regions,"Yes, definitely",0.11890,1362,1989,0.10468,0.13313
2017,30-45 y.,Rural regions,"No, definitely not",0.01311,63,863,0.00552,0.02070
2017,30-45 y.,Rural regions,Probably not,0.00995,47,863,0.00333,0.01658
2017,30-45 y.,Rural regions,Probably,0.02897,173,863,0.01777,0.04016
2017,30-45 y.,Rural regions,"Yes, definitely",0.08600,580,863,0.06728,0.10471
2017,46-65 y.,Urban regions,"No, definitely not",0.13394,806,1620,0.11735,0.15053
2017,46-65 y.,Urban regions,Probably not,0.02853,176,1620,0.02042,0.03665
2017,46-65 y.,Urban regions,Probably,0.02123,191,1620,0.01421,0.02825
2017,46-65 y.,Urban regions,"Yes, definitely",0.02924,447,1620,0.02103,0.03745
2017,46-65 y.,Rural regions,"No, definitely not",0.14589,524,918,0.12304,0.16874
2017,46-65 y.,Rural regions,Probably not,0.02140,102,918,0.01203,0.03077
2017,46-65 y.,Rural regions,Probably,0.01829,102,918,0.00962,0.02696
2017,46-65 y.,Rural regions,"Yes, definitely",0.02471,190,918,0.01466,0.03476
2017,66 and older,Urban regions,"No, definitely not",0.89510,2773,2773,0.88369,0.90651
2017,66 and older,Rural regions,"No, definitely not",0.89736,1690,1690,0.88289,0.91184
2018,17-29 y.,Urban regions,"No, definitely not",0.01139,50,1664,0.00629,0.01649
2018,17-29 y.,Urban regions,Probably not,0.00844,43,1664,0.00404,0.01284
2018,17-29 y.,Urban regions,Probably,0.02853,211,1664,0.02053,0.03653
2018,17-29 y.,Urban regions,"Yes, definitely",0.25293,1360,1664,0.23203,0.27382
2018,17-29 y.,Rural regions,Probably,0.02731,106,625,0.01452,0.04010
2018,17-29 y.,Rural regions,"Yes, definitely",0.22513,519,625,0.19236,0.25790
2018,30-45 y.,Urban regions,"No, definitely not",0.01513,109,1746,0.00940,0.02086
2018,30-45 y.,Urban regions,Probably not,0.00953,85,1746,0.00497,0.01409
2018,30-45 y.,Urban regions,Probably,0.02323,354,1746,0.01616,0.03030
2018,30-45 y.,Urban regions,"Yes, definitely",0.11349,1198,1746,0.09860,0.12837
2018,30-45 y.,Rural regions,"No, definitely not",0.00808,36,709,0.00149,0.01467
2018,30-45 y.,Rural regions,Probably not,0.01179,39,709,0.00384,0.01974
2018,30-45 y.,Rural regions,Probably,0.03163,153,709,0.01874,0.04452
2018,30-45 y.,Rural regions,"Yes, definitely",0.08273,481,709,0.06244,0.10302
2018,46-65 y.,Urban regions,"No, definitely not",0.13281,785,1557,0.11595,0.14968
2018,46-65 y.,Urban regions,Probably not,0.02337,166,1557,0.01586,0.03088
2018,46-65 y.,Urban regions,Probably,0.02226,212,1557,0.01493,0.02959
2018,46-65 y.,Urban regions,"Yes, definitely",0.02478,394,1557,0.01706,0.03250
2018,46-65 y.,Rural regions,"No, definitely not",0.14435,512,903,0.12141,0.16728
2018,46-65 y.,Rural regions,Probably not,0.02478,104,903,0.01463,0.03492
2018,46-65 y.,Rural regions,Probably,0.01529,90,903,0.00728,0.02329
2018,46-65 y.,Rural regions,"Yes, definitely",0.02538,197,903,0.01512,0.03565
2018,66 and older,Urban regions,"No, definitely not",0.89421,2807,2807,0.88283,0.90559
2018,66 and older,Rural regions,"No, definitely not",0.87954,1672,1672,0.86393,0.89514
2019,17-29 y.,Urban regions,"No, definitely not",0.01461,69,1330,0.00816,0.02106
2019,17-29 y.,Urban regions,Probably,0.03281,145,1330,0.02323,0.04239
2019,17-29 y.,Urban regions,"Yes, definitely",0.24433,1116,1330,0.22123,0.26743
2019,17-29 y.,Rural regions,Probably,0.03134,67,469,0.01555,0.04712
2019,17-29 y.,Rural regions,"Yes, definitely",0.19902,402,469,0.16285,0.23520
2019,30-45 y.,Urban regions,"No, definitely not",0.01173,106,1451,0.00619,0.01727
2019,30-45 y.,Urban regions,Probably not,0.01041,63,1451,0.00519,0.01564
2019,30-45 y.,Urban regions,Probably,0.02906,285,1451,0.02042,0.03771
2019,30-45 y.,Urban regions,"Yes, definitely",0.09248,997,1451,0.07756,0.10739
2019,30-45 y.,Rural regions,"No, definitely not",0.01823,45,623,0.00771,0.02874
2019,30-45 y.,Rural regions,Probably not,0.01207,37,623,0.00349,0.02066
2019,30-45 y.,Rural regions,Probably,0.02517,138,623,0.01286,0.03748
2019,30-45 y.,Rural regions,"Yes, definitely",0.09461,403,623,0.07161,0.11761
2019,46-65 y.,Urban regions,"No, definitely not",0.13652,733,1425,0.11868,0.15435
2019,46-65 y.,Urban regions,Probably not,0.02354,148,1425,0.01566,0.03141
2019,46-65 y.,Urban regions,Probably,0.01746,195,1425,0.01066,0.02426
2019,46-65 y.,Urban regions,"Yes, definitely",0.02346,349,1425,0.01560,0.03132
2019,46-65 y.,Rural regions,"No, definitely not",0.14302,488,826,0.11913,0.16691
2019,46-65 y.,Rural regions,Probably not,0.02035,85,826,0.01072,0.02999
2019,46-65 y.,Rural regions,Probably,0.01850,110,826,0.00931,0.02770
2019,46-65 y.,Rural regions,"Yes, definitely",0.02164,143,826,0.01171,0.03157
2019,66 and older,Urban regions,"No, definitely not",0.88371,2709,2709,0.87163,0.89578
2019,66 and older,Rural regions,"No, definitely not",0.89846,1643,1643,0.88385,0.91307
2020,17-29 y.,Urban regions,"No, definitely not",0.01668,64,1555,0.01031,0.02305
2020,17-29 y.,Urban regions,Probably not,0.00686,41,1555,0.00275,0.01096
2020,17-29 y.,Urban regions,Probably,0.03759,208,1555,0.02813,0.04705
2020,17-29 y.,Urban regions,"Yes, definitely",0.24321,1242,1555,0.22188,0.26454
2020,17-29 y.,Rural regions,"No, definitely not",0.02279,35,498,0.00967,0.03591
2020,17-29 y.,Rural regions,Probably,0.04388,71,498,0.02587,0.06189
2020,17-29 y.,Rural regions,"Yes, definitely",0.19666,392,498,0.16172,0.23161
2020,30-45 y.,Urban regions,"No, definitely not",0.01260,102,1587,0.00711,0.01809
2020,30-45 y.,Urban regions,Probably not,0.01510,91,1587,0.00910,0.02110
2020,30-45 y.,Urban regions,Probably,0.02720,295,1587,0.01919,0.03521
2020,30-45 y.,Urban regions,"Yes, definitely",0.09331,1099,1587,0.07900,0.10763
2020,30-45 y.,Rural regions,"No, definitely not",0.02380,42,586,0.01144,0.03615
2020,30-45 y.,Rural regions,Probably not,0.01172,36,586,0.00300,0.02044
2020,30-45 y.,Rural regions,Probably,0.02349,125,586,0.01121,0.03576
2020,30-45 y.,Rural regions,"Yes, definitely",0.08797,383,586,0.06502,0.11092
2020,46-65 y.,Urban regions,"No, definitely not",0.12716,720,1484,0.11021,0.14412
2020,46-65 y.,Urban regions,Probably not,0.02073,155,1484,0.01348,0.02798
2020,46-65 y.,Urban regions,Probably,0.02092,210,1484,0.01364,0.02821
2020,46-65 y.,Urban regions,"Yes, definitely",0.02447,399,1484,0.01661,0.03234
2020,46-65 y.,Rural regions,"No, definitely not",0.13329,442,771,0.10929,0.15730
2020,46-65 y.,Rural regions,Probably not,0.01932,80,771,0.00960,0.02905
2020,46-65 y.,Rural regions,Probably,0.02136,105,771,0.01115,0.03158
2020,46-65 y.,Rural regions,"Yes, definitely",0.02451,144,771,0.01359,0.03544
2020,66 and older,Urban regions,"No, definitely not",0.88318,2630,2672,0.87099,0.89536
2020,66 and older,Urban regions,Probably not,0.01479,42,2672,0.01021,0.01936
2020,66 and older,Rural regions,"No, definitely not",0.86080,1571,1571,0.84368,0.87793
2021,17-29 y.,Urban regions,"No, definitely not",0.00788,33,911,0.00213,0.01362
2021,17-29 y.,Urban regions,Probably,0.05401,167,911,0.03932,0.06869
2021,17-29 y.,Urban regions,"Yes, definitely",0.24190,711,911,0.21408,0.26973
2021,17-29 y.,Rural regions,Probably,0.03457,56,276,0.01298,0.05616
2021,17-29 y.,Rural regions,"Yes, definitely",0.15074,220,276,0.10845,0.19303
2021,30-45 y.,Urban regions,"No, definitely not",0.00890,59,962,0.00296,0.01483
2021,30-45 y.,Urban regions,Probably not,0.00887,33,962,0.00294,0.01480
2021,30-45 y.,Urban regions,Probably,0.03441,241,962,0.02289,0.04594
2021,30-45 y.,Urban regions,"Yes, definitely",0.10091,629,962,0.08187,0.11996
