year,age_gr,bula_h,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,Hesse,Rather not,0.26949,116,379,0.22476,0.31422
2019,30-45 y.,Hesse,Never,0.34009,119,379,0.29233,0.38785
2019,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.36106,90,287,0.30539,0.41673
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Rather not,0.28815,87,287,0.23566,0.34064
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.28680,110,287,0.23439,0.33922
2019,30-45 y.,Baden-Wuerttemberg,"Yes, happily",0.08392,46,710,0.06351,0.10433
2019,30-45 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.24420,188,710,0.21257,0.27582
2019,30-45 y.,Baden-Wuerttemberg,Rather not,0.31033,224,710,0.27628,0.34438
2019,30-45 y.,Baden-Wuerttemberg,Never,0.36155,252,710,0.32619,0.39692
2019,30-45 y.,Bavaria,"Yes, happily",0.05633,45,978,0.04187,0.07078
2019,30-45 y.,Bavaria,"Yes, depending on situation",0.20835,226,978,0.18288,0.23381
2019,30-45 y.,Bavaria,Rather not,0.31850,291,978,0.28929,0.34772
2019,30-45 y.,Bavaria,Never,0.41682,416,978,0.38591,0.44774
2019,30-45 y.,Berlin,"Yes, happily",0.30967,78,307,0.25787,0.36148
2019,30-45 y.,Berlin,"Yes, depending on situation",0.38979,133,307,0.33515,0.44444
2019,30-45 y.,Berlin,Rather not,0.17751,64,307,0.13470,0.22033
2019,30-45 y.,Berlin,Never,0.12302,32,307,0.08622,0.15982
2019,30-45 y.,Brandenburg,"Yes, depending on situation",0.29639,78,202,0.23325,0.35952
2019,30-45 y.,Brandenburg,Rather not,0.30995,62,202,0.24601,0.37389
2019,30-45 y.,Brandenburg,Never,0.28707,62,202,0.22453,0.34961
2019,30-45 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.59271,58,89,0.49006,0.69537
2019,30-45 y.,Mecklenburg-Western Pomerania,Never,0.12026,31,89,0.05230,0.18822
2019,30-45 y.,Saxony,"Yes, depending on situation",0.24163,116,400,0.19962,0.28363
2019,30-45 y.,Saxony,Rather not,0.36406,146,400,0.31684,0.41127
2019,30-45 y.,Saxony,Never,0.33063,138,400,0.28447,0.37679
2019,30-45 y.,Saxony-Anhalt,"Yes, depending on situation",0.45095,80,196,0.38111,0.52079
2019,30-45 y.,Saxony-Anhalt,Rather not,0.27521,65,196,0.21253,0.33790
2019,30-45 y.,Saxony-Anhalt,Never,0.20931,51,196,0.15221,0.26641
2019,30-45 y.,Thuringa,"Yes, depending on situation",0.39575,77,202,0.32815,0.46336
2019,30-45 y.,Thuringa,Rather not,0.23340,65,202,0.17492,0.29187
2019,30-45 y.,Thuringa,Never,0.21396,60,202,0.15727,0.27066
2019,46-65 y.,Schleswig-Holstein,"Yes, depending on situation",0.29725,114,323,0.24732,0.34717
2019,46-65 y.,Schleswig-Holstein,Rather not,0.28334,82,323,0.23412,0.33256
2019,46-65 y.,Schleswig-Holstein,Never,0.33974,127,323,0.28801,0.39147
2019,46-65 y.,Hamburg,"Yes, depending on situation",0.26701,50,191,0.20411,0.32992
2019,46-65 y.,Hamburg,Rather not,0.28746,63,191,0.22310,0.35181
2019,46-65 y.,Hamburg,Never,0.36989,78,191,0.30125,0.43854
2019,46-65 y.,Lower Saxony,"Yes, happily",0.08619,62,989,0.06869,0.10369
2019,46-65 y.,Lower Saxony,"Yes, depending on situation",0.29248,309,989,0.26412,0.32085
2019,46-65 y.,Lower Saxony,Rather not,0.29157,265,989,0.26323,0.31991
2019,46-65 y.,Lower Saxony,Never,0.32975,353,989,0.30044,0.35907
2019,46-65 y.,Bremen,Never,0.38756,33,33,0.21875,0.55636
2019,46-65 y.,North Rhine-Westphalia,"Yes, happily",0.05206,117,2135,0.04263,0.06149
2019,46-65 y.,North Rhine-Westphalia,"Yes, depending on situation",0.28688,641,2135,0.26769,0.30607
2019,46-65 y.,North Rhine-Westphalia,Rather not,0.28077,607,2135,0.26170,0.29984
2019,46-65 y.,North Rhine-Westphalia,Never,0.38029,770,2135,0.35969,0.40089
2019,46-65 y.,Hesse,"Yes, happily",0.02683,33,721,0.01503,0.03863
2019,46-65 y.,Hesse,"Yes, depending on situation",0.36581,251,721,0.33063,0.40100
2019,46-65 y.,Hesse,Rather not,0.27242,199,721,0.23990,0.30494
2019,46-65 y.,Hesse,Never,0.33494,238,721,0.30046,0.36941
2019,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, happily",0.04723,31,565,0.02972,0.06474
2019,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.23278,148,565,0.19790,0.26766
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Rather not,0.31076,174,565,0.27257,0.34896
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.40922,212,565,0.36864,0.44980
2019,46-65 y.,Baden-Wuerttemberg,"Yes, happily",0.04221,65,1088,0.03026,0.05416
2019,46-65 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.23708,290,1088,0.21180,0.26237
2019,46-65 y.,Baden-Wuerttemberg,Rather not,0.35484,360,1088,0.32640,0.38329
2019,46-65 y.,Baden-Wuerttemberg,Never,0.36587,373,1088,0.33723,0.39450
2019,46-65 y.,Bavaria,"Yes, happily",0.04681,66,1551,0.03629,0.05733
2019,46-65 y.,Bavaria,"Yes, depending on situation",0.20110,376,1551,0.18114,0.22105
2019,46-65 y.,Bavaria,Rather not,0.29245,454,1551,0.26980,0.31509
2019,46-65 y.,Bavaria,Never,0.45965,655,1551,0.43484,0.48446
2019,46-65 y.,Berlin,"Yes, happily",0.10101,53,376,0.07051,0.13151
2019,46-65 y.,Berlin,"Yes, depending on situation",0.39812,170,376,0.34857,0.44766
2019,46-65 y.,Berlin,Rather not,0.27873,84,376,0.23335,0.32412
2019,46-65 y.,Berlin,Never,0.22213,69,376,0.18006,0.26421
2019,46-65 y.,Brandenburg,"Yes, happily",0.08921,38,482,0.06374,0.11469
2019,46-65 y.,Brandenburg,"Yes, depending on situation",0.27463,144,482,0.23475,0.31452
2019,46-65 y.,Brandenburg,Rather not,0.24233,118,482,0.20404,0.28063
2019,46-65 y.,Brandenburg,Never,0.39382,182,482,0.35015,0.43748
2019,46-65 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.20948,71,234,0.15723,0.26173
2019,46-65 y.,Mecklenburg-Western Pomerania,Rather not,0.30921,77,234,0.24987,0.36856
2019,46-65 y.,Mecklenburg-Western Pomerania,Never,0.40969,86,234,0.34654,0.47284
2019,46-65 y.,Saxony,"Yes, depending on situation",0.20294,158,602,0.17078,0.23509
2019,46-65 y.,Saxony,Rather not,0.34817,198,602,0.31008,0.38626
2019,46-65 y.,Saxony,Never,0.39736,246,602,0.35823,0.43648
2019,46-65 y.,Saxony-Anhalt,"Yes, depending on situation",0.32015,122,343,0.27070,0.36959
2019,46-65 y.,Saxony-Anhalt,Rather not,0.24643,92,343,0.20076,0.29210
2019,46-65 y.,Saxony-Anhalt,Never,0.34770,129,343,0.29723,0.39818
2019,46-65 y.,Thuringa,"Yes, depending on situation",0.29317,109,350,0.24541,0.34092
2019,46-65 y.,Thuringa,Rather not,0.28523,100,350,0.23786,0.33260
2019,46-65 y.,Thuringa,Never,0.36993,141,350,0.31928,0.42059
2019,66 and older,Schleswig-Holstein,"Yes, depending on situation",0.21161,43,192,0.15368,0.26953
2019,66 and older,Schleswig-Holstein,Rather not,0.31723,60,192,0.25123,0.38323
2019,66 and older,Schleswig-Holstein,Never,0.46715,89,192,0.39640,0.53791
2019,66 and older,Hamburg,Never,0.57216,62,62,0.44800,0.69632
2019,66 and older,Lower Saxony,"Yes, depending on situation",0.17518,95,440,0.13963,0.21074
2019,66 and older,Lower Saxony,Rather not,0.26366,117,440,0.22244,0.30487
2019,66 and older,Lower Saxony,Never,0.54437,228,440,0.49778,0.59096
2019,66 and older,North Rhine-Westphalia,"Yes, depending on situation",0.15288,167,946,0.12994,0.17583
2019,66 and older,North Rhine-Westphalia,Rather not,0.24546,247,946,0.21802,0.27290
2019,66 and older,North Rhine-Westphalia,Never,0.58105,532,946,0.54959,0.61251
2019,66 and older,Hesse,"Yes, depending on situation",0.16406,68,272,0.11996,0.20815
2019,66 and older,Hesse,Rather not,0.27000,75,272,0.21714,0.32286
2019,66 and older,Hesse,Never,0.53395,129,272,0.47456,0.59334
2019,66 and older,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.13392,48,277,0.09374,0.17410
2019,66 and older,"Rhineland-Palatinate, Saarland",Rather not,0.25641,67,277,0.20489,0.30792
2019,66 and older,"Rhineland-Palatinate, Saarland",Never,0.57948,162,277,0.52124,0.63772
2019,66 and older,Baden-Wuerttemberg,"Yes, depending on situation",0.13452,90,527,0.10536,0.16368
2019,66 and older,Baden-Wuerttemberg,Rather not,0.29028,142,527,0.25149,0.32907
2019,66 and older,Baden-Wuerttemberg,Never,0.56613,295,527,0.52378,0.60849
2019,66 and older,Bavaria,"Yes, depending on situation",0.14676,117,763,0.12164,0.17189
2019,66 and older,Bavaria,Rather not,0.21071,194,763,0.18176,0.23967
2019,66 and older,Bavaria,Never,0.63045,452,763,0.59618,0.66472
2019,66 and older,Berlin,"Yes, depending on situation",0.29254,64,180,0.22589,0.35918
2019,66 and older,Berlin,Rather not,0.28092,54,180,0.21508,0.34676
2019,66 and older,Berlin,Never,0.31951,62,180,0.25120,0.38782
2019,66 and older,Brandenburg,"Yes, depending on situation",0.14143,45,266,0.09947,0.18339
2019,66 and older,Brandenburg,Rather not,0.24054,67,266,0.18908,0.29201
2019,66 and older,Brandenburg,Never,0.59892,154,266,0.53991,0.65793
2019,66 and older,Mecklenburg-Western Pomerania,Rather not,0.36065,41,121,0.27474,0.44657
2019,66 and older,Mecklenburg-Western Pomerania,Never,0.45423,80,121,0.36515,0.54332
2019,66 and older,Saxony,"Yes, depending on situation",0.10144,45,369,0.07059,0.13229
2019,66 and older,Saxony,Rather not,0.21687,87,369,0.17476,0.25897
2019,66 and older,Saxony,Never,0.66007,237,369,0.61168,0.70847
2019,66 and older,Saxony-Anhalt,"Yes, depending on situation",0.14610,34,186,0.09520,0.19699
2019,66 and older,Saxony-Anhalt,Rather not,0.18499,33,186,0.12904,0.24094
2019,66 and older,Saxony-Anhalt,Never,0.64673,119,186,0.57786,0.71561
2019,66 and older,Thuringa,Rather not,0.15646,52,187,0.10425,0.20867
2019,66 and older,Thuringa,Never,0.73436,135,187,0.67089,0.79784
