year,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Upper Secondary Level,I'm not sure yet,0.00443,53,1000,0.00031,0.00855
2009,Post-secondary Non-tertiary Level,Full-time,0.04278,42,101,0.00312,0.08244
2009,Post-secondary Non-tertiary Level,Part-time,0.05293,59,101,0.00905,0.09682
2009,First Stage of Tertiary Education,Part-time,0.02669,37,37,-0.02596,0.07933
2009,Second Stage of Tertiary Education,Full-time,0.01870,61,211,0.00038,0.03703
2009,Second Stage of Tertiary Education,Part-time,0.02248,103,211,0.00243,0.04253
2009,Second Stage of Tertiary Education,Either,0.01499,47,211,-0.00145,0.03142
2010,Pre-primary Level,Full-time,0.30659,209,287,0.25316,0.36003
2010,Pre-primary Level,Either,0.05722,33,287,0.03030,0.08414
2010,Pre-primary Level,I'm not sure yet,0.09652,45,287,0.06229,0.13074
2010,Primary Level,Full-time,0.10723,40,120,0.05164,0.16283
2010,Primary Level,Part-time,0.11194,80,120,0.05529,0.16860
2010,Lower Secondary Level,Full-time,0.06677,221,624,0.04717,0.08637
2010,Lower Secondary Level,Part-time,0.03502,236,624,0.02058,0.04945
2010,Lower Secondary Level,Either,0.03621,134,624,0.02154,0.05088
2010,Lower Secondary Level,I'm not sure yet,0.01130,33,624,0.00300,0.01960
2010,Upper Secondary Level,Full-time,0.05809,760,2084,0.04804,0.06813
2010,Upper Secondary Level,Part-time,0.03238,969,2084,0.02478,0.03998
2010,Upper Secondary Level,Either,0.01963,291,2084,0.01368,0.02559
2010,Upper Secondary Level,I'm not sure yet,0.00465,64,2084,0.00173,0.00758
2010,Post-secondary Non-tertiary Level,Full-time,0.03842,92,367,0.01873,0.05811
2010,Post-secondary Non-tertiary Level,Part-time,0.06024,230,367,0.03587,0.08462
2010,Post-secondary Non-tertiary Level,Either,0.01953,45,367,0.00536,0.03371
2010,First Stage of Tertiary Education,Full-time,0.02648,42,107,-0.00409,0.05704
2010,First Stage of Tertiary Education,Part-time,0.01653,65,107,-0.00774,0.04080
2010,Second Stage of Tertiary Education,Full-time,0.02589,156,598,0.01315,0.03863
2010,Second Stage of Tertiary Education,Part-time,0.02905,374,598,0.01558,0.04252
2010,Second Stage of Tertiary Education,Either,0.01182,68,598,0.00315,0.02048
2011,Pre-primary Level,Full-time,0.27437,254,336,0.22659,0.32215
2011,Pre-primary Level,Either,0.04797,36,336,0.02508,0.07085
2011,Pre-primary Level,I'm not sure yet,0.04913,46,336,0.02598,0.07227
2011,Primary Level,Full-time,0.07457,50,110,0.02526,0.12389
2011,Primary Level,Part-time,0.07297,60,110,0.02414,0.12180
2011,Lower Secondary Level,Full-time,0.06717,245,622,0.04748,0.08685
2011,Lower Secondary Level,Part-time,0.03232,254,622,0.01841,0.04623
2011,Lower Secondary Level,Either,0.02034,92,622,0.00924,0.03144
2011,Lower Secondary Level,I'm not sure yet,0.00800,31,622,0.00099,0.01501
2011,Upper Secondary Level,Full-time,0.05206,774,2046,0.04243,0.06169
2011,Upper Secondary Level,Part-time,0.03339,884,2046,0.02561,0.04118
2011,Upper Secondary Level,Either,0.01741,299,2046,0.01174,0.02308
2011,Upper Secondary Level,I'm not sure yet,0.00608,89,2046,0.00271,0.00945
2011,Post-secondary Non-tertiary Level,Full-time,0.06073,110,349,0.03563,0.08582
2011,Post-secondary Non-tertiary Level,Part-time,0.04933,204,349,0.02658,0.07209
2011,Post-secondary Non-tertiary Level,Either,0.01023,35,349,-0.00034,0.02080
2011,First Stage of Tertiary Education,Part-time,0.01958,69,69,-0.01335,0.05251
2011,Second Stage of Tertiary Education,Full-time,0.02206,123,480,0.00891,0.03521
2011,Second Stage of Tertiary Education,Part-time,0.02905,276,480,0.01401,0.04409
2011,Second Stage of Tertiary Education,Either,0.01131,81,480,0.00184,0.02078
2012,Pre-primary Level,Full-time,0.28366,259,301,0.23265,0.33467
2012,Pre-primary Level,I'm not sure yet,0.05205,42,301,0.02691,0.07719
2012,Primary Level,Full-time,0.09230,43,100,0.03529,0.14932
2012,Primary Level,Part-time,0.07775,57,100,0.02500,0.13050
2012,Lower Secondary Level,Full-time,0.07385,261,608,0.05304,0.09465
2012,Lower Secondary Level,Part-time,0.03632,226,608,0.02144,0.05120
2012,Lower Secondary Level,Either,0.02035,86,608,0.00911,0.03158
2012,Lower Secondary Level,I'm not sure yet,0.00883,35,608,0.00139,0.01628
2012,Upper Secondary Level,Full-time,0.05269,676,1842,0.04249,0.06290
2012,Upper Secondary Level,Part-time,0.03516,795,1842,0.02674,0.04357
2012,Upper Secondary Level,Either,0.01805,261,1842,0.01197,0.02414
2012,Upper Secondary Level,I'm not sure yet,0.00870,110,1842,0.00445,0.01294
2012,Post-secondary Non-tertiary Level,Full-time,0.03997,84,264,0.01630,0.06365
2012,Post-secondary Non-tertiary Level,Part-time,0.05500,180,264,0.02744,0.08255
2012,First Stage of Tertiary Education,Part-time,0.02013,58,58,-0.01633,0.05660
2012,Second Stage of Tertiary Education,Full-time,0.02033,128,464,0.00748,0.03319
2012,Second Stage of Tertiary Education,Part-time,0.03261,271,464,0.01643,0.04879
2012,Second Stage of Tertiary Education,Either,0.01358,65,464,0.00304,0.02413
2013,Pre-primary Level,Full-time,0.29170,326,436,0.24898,0.33442
2013,Pre-primary Level,Either,0.05293,59,436,0.03189,0.07398
2013,Pre-primary Level,I'm not sure yet,0.05743,51,436,0.03557,0.07930
2013,Primary Level,Full-time,0.09156,80,206,0.05208,0.13105
2013,Primary Level,Part-time,0.08428,88,206,0.04625,0.12231
2013,Primary Level,Either,0.06713,38,206,0.03288,0.10139
2013,Lower Secondary Level,Full-time,0.06824,355,868,0.05146,0.08502
2013,Lower Secondary Level,Part-time,0.05030,345,868,0.03575,0.06484
2013,Lower Secondary Level,Either,0.02419,115,868,0.01396,0.03441
2013,Lower Secondary Level,I'm not sure yet,0.01470,53,868,0.00669,0.02272
2013,Upper Secondary Level,Full-time,0.05166,803,2009,0.04197,0.06134
2013,Upper Secondary Level,Part-time,0.03430,805,2009,0.02634,0.04226
2013,Upper Secondary Level,Either,0.01782,302,2009,0.01204,0.02361
2013,Upper Secondary Level,I'm not sure yet,0.00656,99,2009,0.00303,0.01010
2013,Post-secondary Non-tertiary Level,Full-time,0.05381,118,346,0.03000,0.07762
2013,Post-secondary Non-tertiary Level,Part-time,0.04054,185,346,0.01973,0.06135
2013,Post-secondary Non-tertiary Level,Either,0.01293,43,346,0.00101,0.02486
2013,First Stage of Tertiary Education,Part-time,0.02439,52,52,-0.01795,0.06673
2013,Second Stage of Tertiary Education,Full-time,0.02611,184,555,0.01283,0.03939
2013,Second Stage of Tertiary Education,Part-time,0.02648,291,555,0.01311,0.03985
2013,Second Stage of Tertiary Education,Either,0.00790,80,555,0.00053,0.01527
2014,Pre-primary Level,Full-time,0.27539,225,305,0.22517,0.32560
2014,Pre-primary Level,Either,0.03412,38,305,0.01371,0.05453
2014,Pre-primary Level,I'm not sure yet,0.03875,42,305,0.01705,0.06044
2014,Primary Level,Full-time,0.11194,59,139,0.05934,0.16455
2014,Primary Level,Part-time,0.10836,80,139,0.05650,0.16022
2014,Lower Secondary Level,Full-time,0.07763,293,695,0.05772,0.09754
2014,Lower Secondary Level,Part-time,0.03619,243,695,0.02229,0.05008
2014,Lower Secondary Level,Either,0.03091,118,695,0.01803,0.04379
2014,Lower Secondary Level,I'm not sure yet,0.00965,41,695,0.00237,0.01692
2014,Upper Secondary Level,Full-time,0.04684,598,1617,0.03654,0.05715
2014,Upper Secondary Level,Part-time,0.03789,688,1617,0.02858,0.04720
2014,Upper Secondary Level,Either,0.01702,231,1617,0.01071,0.02332
2014,Upper Secondary Level,I'm not sure yet,0.00810,100,1617,0.00373,0.01247
2014,Post-secondary Non-tertiary Level,Full-time,0.03286,77,254,0.01089,0.05482
2014,Post-secondary Non-tertiary Level,Part-time,0.04922,143,254,0.02256,0.07588
2014,Post-secondary Non-tertiary Level,Either,0.01039,34,254,-0.00211,0.02288
2014,First Stage of Tertiary Education,Part-time,0.02320,47,47,-0.02030,0.06670
2014,Second Stage of Tertiary Education,Full-time,0.02393,156,507,0.01061,0.03725
2014,Second Stage of Tertiary Education,Part-time,0.03468,283,507,0.01874,0.05063
2014,Second Stage of Tertiary Education,Either,0.00943,68,507,0.00101,0.01785
2015,Pre-primary Level,Full-time,0.27325,185,265,0.21950,0.32701
2015,Pre-primary Level,Either,0.03865,37,265,0.01540,0.06190
2015,Pre-primary Level,I'm not sure yet,0.07201,43,265,0.04083,0.10320
2015,Primary Level,Full-time,0.10200,72,185,0.05827,0.14573
2015,Primary Level,Part-time,0.10819,75,185,0.06331,0.15308
2015,Primary Level,Either,0.04554,38,185,0.01541,0.07566
2015,Lower Secondary Level,Full-time,0.07320,273,687,0.05371,0.09269
2015,Lower Secondary Level,Part-time,0.04280,243,687,0.02765,0.05794
2015,Lower Secondary Level,Either,0.02584,116,687,0.01397,0.03771
2015,Lower Secondary Level,I'm not sure yet,0.01210,55,687,0.00392,0.02028
2015,Upper Secondary Level,Full-time,0.04659,641,1639,0.03639,0.05680
2015,Upper Secondary Level,Part-time,0.03310,634,1639,0.02443,0.04176
2015,Upper Secondary Level,Either,0.01808,257,1639,0.01162,0.02453
2015,Upper Secondary Level,I'm not sure yet,0.00738,107,1639,0.00324,0.01153
2015,Post-secondary Non-tertiary Level,Full-time,0.03971,110,310,0.01793,0.06148
2015,Post-secondary Non-tertiary Level,Part-time,0.05649,165,310,0.03075,0.08224
2015,Post-secondary Non-tertiary Level,Either,0.01697,35,310,0.00257,0.03137
2015,First Stage of Tertiary Education,Part-time,0.00898,31,31,-0.02478,0.04273
2015,Second Stage of Tertiary Education,Full-time,0.02975,202,587,0.01600,0.04351
2015,Second Stage of Tertiary Education,Part-time,0.03331,291,587,0.01878,0.04784
2015,Second Stage of Tertiary Education,Either,0.00986,94,587,0.00186,0.01785
2016,Pre-primary Level,Full-time,0.25756,166,239,0.20200,0.31311
2016,Pre-primary Level,Either,0.04400,31,239,0.01794,0.07006
2016,Pre-primary Level,I'm not sure yet,0.05697,42,239,0.02752,0.08642
2016,Primary Level,Full-time,0.05510,39,103,0.01082,0.09938
2016,Primary Level,Part-time,0.11233,64,103,0.05105,0.17361
2016,Lower Secondary Level,Full-time,0.07161,224,558,0.05020,0.09302
2016,Lower Secondary Level,Part-time,0.04741,203,558,0.02976,0.06506
2016,Lower Secondary Level,Either,0.02602,90,558,0.01280,0.03924
2016,Lower Secondary Level,I'm not sure yet,0.01309,41,558,0.00365,0.02253
2016,Upper Secondary Level,Full-time,0.04345,507,1319,0.03244,0.05445
2016,Upper Secondary Level,Part-time,0.03069,498,1319,0.02138,0.04000
2016,Upper Secondary Level,Either,0.01552,209,1319,0.00884,0.02219
2016,Upper Secondary Level,I'm not sure yet,0.00860,105,1319,0.00362,0.01359
2016,Post-secondary Non-tertiary Level,Full-time,0.04233,80,225,0.01596,0.06870
2016,Post-secondary Non-tertiary Level,Part-time,0.05515,145,225,0.02525,0.08504
2016,Second Stage of Tertiary Education,Full-time,0.02476,141,475,0.01077,0.03875
2016,Second Stage of Tertiary Education,Part-time,0.03324,245,475,0.01710,0.04937
2016,Second Stage of Tertiary Education,Either,0.01388,89,475,0.00335,0.02442
2017,Pre-primary Level,Full-time,0.25511,186,280,0.20396,0.30626
2017,Pre-primary Level,Either,0.07016,49,280,0.04019,0.10014
2017,Pre-primary Level,I'm not sure yet,0.04368,45,280,0.01970,0.06766
2017,Primary Level,Full-time,0.08562,272,681,0.06459,0.10665
2017,Primary Level,Part-time,0.10960,202,681,0.08612,0.13308
2017,Primary Level,Either,0.06249,130,681,0.04430,0.08069
2017,Primary Level,I'm not sure yet,0.02620,77,681,0.01419,0.03820
2017,Lower Secondary Level,Full-time,0.06265,389,898,0.04679,0.07851
2017,Lower Secondary Level,Part-time,0.05266,301,898,0.03804,0.06727
2017,Lower Secondary Level,Either,0.03417,148,898,0.02228,0.04606
2017,Lower Secondary Level,I'm not sure yet,0.00785,60,898,0.00207,0.01362
2017,Upper Secondary Level,Full-time,0.04019,673,1605,0.03058,0.04980
2017,Upper Secondary Level,Part-time,0.03100,576,1605,0.02252,0.03948
2017,Upper Secondary Level,Either,0.01469,238,1605,0.00880,0.02058
2017,Upper Secondary Level,I'm not sure yet,0.00810,118,1605,0.00371,0.01248
2017,Post-secondary Non-tertiary Level,Full-time,0.04115,94,294,0.01840,0.06389
2017,Post-secondary Non-tertiary Level,Part-time,0.05351,159,294,0.02774,0.07928
2017,Post-secondary Non-tertiary Level,Either,0.02061,41,294,0.00434,0.03688
2017,Second Stage of Tertiary Education,Full-time,0.02520,335,807,0.01438,0.03602
2017,Second Stage of Tertiary Education,Part-time,0.03454,336,807,0.02193,0.04714
2017,Second Stage of Tertiary Education,Either,0.00867,94,807,0.00227,0.01507
2017,Second Stage of Tertiary Education,I'm not sure yet,0.00405,42,807,-0.00033,0.00844
2018,Pre-primary Level,Full-time,0.27358,170,247,0.21787,0.32929
2018,Pre-primary Level,Either,0.06298,42,247,0.03262,0.09333
2018,Pre-primary Level,I'm not sure yet,0.05461,35,247,0.02621,0.08300
2018,Primary Level,Full-time,0.08332,431,1013,0.06629,0.10035
2018,Primary Level,Part-time,0.14023,322,1013,0.11883,0.16162
2018,Primary Level,Either,0.05237,144,1013,0.03865,0.06610
2018,Primary Level,I'm not sure yet,0.03365,116,1013,0.02254,0.04476
2018,Lower Secondary Level,Full-time,0.06117,434,998,0.04629,0.07604
2018,Lower Secondary Level,Part-time,0.04281,311,998,0.03025,0.05538
2018,Lower Secondary Level,Either,0.03189,169,998,0.02098,0.04279
2018,Lower Secondary Level,I'm not sure yet,0.01211,84,998,0.00532,0.01891
2018,Upper Secondary Level,Full-time,0.03518,664,1601,0.02616,0.04421
2018,Upper Secondary Level,Part-time,0.03068,559,1601,0.02223,0.03912
2018,Upper Secondary Level,Either,0.01375,232,1601,0.00804,0.01946
2018,Upper Secondary Level,I'm not sure yet,0.01004,146,1601,0.00515,0.01492
2018,Post-secondary Non-tertiary Level,Full-time,0.04205,97,280,0.01850,0.06560
2018,Post-secondary Non-tertiary Level,Part-time,0.05184,148,280,0.02583,0.07786
2018,Post-secondary Non-tertiary Level,Either,0.01047,35,280,-0.00147,0.02241
2018,Second Stage of Tertiary Education,Full-time,0.02859,341,851,0.01738,0.03979
2018,Second Stage of Tertiary Education,Part-time,0.03176,354,851,0.01997,0.04355
2018,Second Stage of Tertiary Education,Either,0.00921,94,851,0.00279,0.01563
2018,Second Stage of Tertiary Education,I'm not sure yet,0.00423,62,851,-0.00013,0.00859
2019,Pre-primary Level,Full-time,0.23549,129,204,0.17712,0.29386
2019,Pre-primary Level,Either,0.05850,38,204,0.02622,0.09079
2019,Pre-primary Level,I'm not sure yet,0.07494,37,204,0.03872,0.11116
2019,Primary Level,Full-time,0.09706,336,842,0.07705,0.11707
2019,Primary Level,Part-time,0.08778,336,842,0.06865,0.10690
2019,Primary Level,Either,0.04408,77,842,0.03021,0.05796
2019,Primary Level,I'm not sure yet,0.04403,93,842,0.03017,0.05790
2019,Lower Secondary Level,Full-time,0.05625,353,829,0.04056,0.07195
2019,Lower Secondary Level,Part-time,0.05443,294,829,0.03898,0.06988
2019,Lower Secondary Level,Either,0.02389,111,829,0.01349,0.03429
2019,Lower Secondary Level,I'm not sure yet,0.01130,71,829,0.00410,0.01851
2019,Upper Secondary Level,Full-time,0.03259,546,1375,0.02320,0.04198
2019,Upper Secondary Level,Part-time,0.03051,523,1375,0.02142,0.03960
2019,Upper Secondary Level,Either,0.01369,194,1375,0.00754,0.01983
2019,Upper Secondary Level,I'm not sure yet,0.00653,112,1375,0.00227,0.01079
2019,Post-secondary Non-tertiary Level,Full-time,0.02765,83,255,0.00749,0.04782
2019,Post-secondary Non-tertiary Level,Part-time,0.05991,132,255,0.03072,0.08909
2019,Post-secondary Non-tertiary Level,Either,0.01821,40,255,0.00177,0.03465
2019,Second Stage of Tertiary Education,Full-time,0.02572,258,721,0.01416,0.03728
2019,Second Stage of Tertiary Education,Part-time,0.03560,341,721,0.02207,0.04913
2019,Second Stage of Tertiary Education,Either,0.00687,67,721,0.00084,0.01291
2019,Second Stage of Tertiary Education,I'm not sure yet,0.00357,55,721,-0.00079,0.00793
2020,Pre-primary Level,Full-time,0.18611,141,225,0.13514,0.23708
2020,Pre-primary Level,Either,0.03460,32,225,0.01067,0.05854
2020,Pre-primary Level,I'm not sure yet,0.05916,52,225,0.02827,0.09006
2020,Primary Level,Full-time,0.08117,306,760,0.06174,0.10060
2020,Primary Level,Part-time,0.07766,278,760,0.05862,0.09670
2020,Primary Level,Either,0.05038,80,760,0.03482,0.06594
2020,Primary Level,I'm not sure yet,0.04068,96,760,0.02663,0.05474
2020,Lower Secondary Level,Full-time,0.05273,346,848,0.03768,0.06778
2020,Lower Secondary Level,Part-time,0.04627,262,848,0.03213,0.06042
2020,Lower Secondary Level,Either,0.02857,145,848,0.01735,0.03978
2020,Lower Secondary Level,I'm not sure yet,0.02125,95,848,0.01154,0.03097
2020,Upper Secondary Level,Full-time,0.03270,512,1379,0.02331,0.04209
2020,Upper Secondary Level,Part-time,0.02950,491,1379,0.02057,0.03844
2020,Upper Secondary Level,Either,0.01414,211,1379,0.00790,0.02037
2020,Upper Secondary Level,I'm not sure yet,0.01412,165,1379,0.00789,0.02035
2020,Post-secondary Non-tertiary Level,Full-time,0.03495,99,242,0.01177,0.05814
2020,Post-secondary Non-tertiary Level,Part-time,0.05464,110,242,0.02594,0.08333
2020,Post-secondary Non-tertiary Level,Either,0.01112,33,242,-0.00212,0.02436
2020,Second Stage of Tertiary Education,Full-time,0.02200,273,692,0.01106,0.03294
2020,Second Stage of Tertiary Education,Part-time,0.03289,296,692,0.01959,0.04619
2020,Second Stage of Tertiary Education,Either,0.00770,61,692,0.00119,0.01422
2020,Second Stage of Tertiary Education,I'm not sure yet,0.00479,62,692,-0.00036,0.00994
2021,Pre-primary Level,Full-time,0.17220,62,97,0.09668,0.24773
2021,Pre-primary Level,I'm not sure yet,0.09759,35,97,0.03822,0.15695
2021,Primary Level,Full-time,0.06705,126,449,0.04389,0.09021
2021,Primary Level,Part-time,0.09621,188,449,0.06890,0.12351
2021,Primary Level,Either,0.07118,80,449,0.04737,0.09499
2021,Primary Level,I'm not sure yet,0.02593,55,449,0.01121,0.04065
2021,Lower Secondary Level,Full-time,0.04708,152,498,0.02846,0.06571
2021,Lower Secondary Level,Part-time,0.07279,188,498,0.04995,0.09563
2021,Lower Secondary Level,Either,0.03586,107,498,0.01951,0.05221
2021,Lower Secondary Level,I'm not sure yet,0.02641,51,498,0.01231,0.04051
2021,Upper Secondary Level,Full-time,0.03289,308,970,0.02166,0.04412
2021,Upper Secondary Level,Part-time,0.03661,376,970,0.02479,0.04844
2021,Upper Secondary Level,Either,0.01556,191,970,0.00777,0.02335
2021,Upper Secondary Level,I'm not sure yet,0.00966,95,970,0.00350,0.01581
2021,Post-secondary Non-tertiary Level,Full-time,0.02992,46,125,-0.00007,0.05991
2021,Post-secondary Non-tertiary Level,Part-time,0.03060,79,125,0.00028,0.06091
2021,Second Stage of Tertiary Education,Full-time,0.02387,157,510,0.01061,0.03713
2021,Second Stage of Tertiary Education,Part-time,0.03697,228,510,0.02058,0.05337
2021,Second Stage of Tertiary Education,Either,0.01275,94,510,0.00301,0.02250
2021,Second Stage of Tertiary Education,I'm not sure yet,0.00325,31,510,-0.00170,0.00819
