"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","811","0","0","0","0","0","0","0","0","1","0","0"
"2006","1-Pers.- Haushalt","2","0","0","595","0","0","0","0","0","0","0","0","0","0","0"
"2006","1-Pers.- Haushalt","3","0","0","633","0","0","0","0","0","0","0","0","0","0","0"
"2006","1-Pers.- Haushalt","4","0","0","738","0","0","0","0","0","0","0","0","0","0","0"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","523","0","0","0","0","0","0","0","0","0","0","0"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","1.45","0.5","920","0","1","2","3","4","1.38","1.52","0","5","1","1"
"2006","Alleinerziehende","2","0.98","0.5","420","0","0","2","2","4","0.89","1.07","0","4","1","1"
"2006","Alleinerziehende","3","","","","","","","","","","","","","",""
"2006","Alleinerziehende","4","","","","","","","","","","","","","",""
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","0.51","0","99","0","0","1","2","2","0.36","0.66","0","2","0","1"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Paar mit Kind(ern)","2","1.5","1.5","3301","0","1","2","3","4","1.46","1.54","0","7","2","2"
"2006","Paar mit Kind(ern)","3","1.4","0.5","3221","0","1","2","3","4","1.37","1.43","0","5","1","1"
"2006","Paar mit Kind(ern)","4","1.12","0.5","3012","0","0","2","2","3","1.08","1.16","0","7","1","1"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Sonstige","2","","","","","","","","","","","","","",""
"2006","Sonstige","3","","","","","","","","","","","","","",""
"2006","Sonstige","4","","","","","","","","","","","","","",""
"2006","Sonstige","5 Einkommensstärkstes Quintil","0.12","0","67","0","0","0","0","2","-0.06","0.3","0","2","0","0"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","826","0","0","0","0","0","0","0","0","1","0","0"
"2007","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","745","0","0","0","0","0","0","0","0","0","0","0"
"2007","1-Pers.- Haushalt","2","0","0","561","0","0","0","0","0","0","0","0","0","0","0"
"2007","1-Pers.- Haushalt","3","0","0","586","0","0","0","0","0","0","0","0","0","0","0"
"2007","1-Pers.- Haushalt","4","0","0","719","0","0","0","0","0","0","0","0","0","0","0"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","507","0","0","0","0","0","0","0","0","0","0","0"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","1.35","0.5","827","0","1","2","3","4","1.28","1.42","0","5","1","1"
"2007","Alleinerziehende","2","1.11","0.5","411","0","0","2","3","4","1","1.22","0","4","1","1"
"2007","Alleinerziehende","3","","","","","","","","","","","","","",""
"2007","Alleinerziehende","4","","","","","","","","","","","","","",""
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","3","1.44","0.5","3057","0","1","2","3","4","1.4","1.48","0","5","1","1"
"2007","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Sonstige","2","","","","","","","","","","","","","",""
"2007","Sonstige","3","","","","","","","","","","","","","",""
"2007","Sonstige","4","0.28","0","95","0","0","1","1","1","0.16","0.4","0","2","0","0"
"2007","Sonstige","5 Einkommensstärkstes Quintil","0.16","0","70","0","0","0","1","2","0.01","0.31","0","2","0","0"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","786","0","0","0","0","0","0","0","0","0","0","0"
"2008","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","702","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","2","0","0","534","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","3","0","0","561","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","4","0","0","702","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","498","0","0","0","0","0","0","0","0","0","0","0"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","1.19","0.5","731","0","0","2","3","5","1.11","1.27","0","5","1","1"
"2008","Alleinerziehende","2","1.23","0.5","426","0","0","2","2","6","1.12","1.34","0","6","1","1"
"2008","Alleinerziehende","3","","","","","","","","","","","","","",""
"2008","Alleinerziehende","4","","","","","","","","","","","","","",""
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","0.31","0","97","0","0","1","1","1","0.2","0.42","0","2","0","1"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Sonstige","2","","","","","","","","","","","","","",""
"2008","Sonstige","3","","","","","","","","","","","","","",""
"2008","Sonstige","4","","","","","","","","","","","","","",""
"2008","Sonstige","5 Einkommensstärkstes Quintil","0.28","0","62","0","0","1","1","2","0.11","0.45","0","2","0","1"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","752","0","0","0","0","0","0","0","0","0","0","0"
"2009","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","624","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","2","0","0","509","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","3","0","0","526","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","4","0","0","712","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","489","0","0","0","0","0","0","0","0","0","0","0"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","1.17","0.5","651","0","0","2","3","4","1.09","1.25","0","5","1","1"
"2009","Alleinerziehende","2","1.26","0.5","380","0","0","2","2","6","1.13","1.39","0","6","1","1"
"2009","Alleinerziehende","3","","","","","","","","","","","","","",""
"2009","Alleinerziehende","4","","","","","","","","","","","","","",""
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","Sonstige","1 Einkommensschwächstes Quintil","0.61","0","98","0","0","1","2","2","0.46","0.76","0","2","0","1"
"2009","Sonstige","2","","","","","","","","","","","","","",""
"2009","Sonstige","3","0.85","0.5","93","0","0","2","2","2","0.71","0.99","0","2","0","1"
"2009","Sonstige","4","0.22","0","85","0","0","0","1","2","0.1","0.34","0","2","0","0"
"2009","Sonstige","5 Einkommensstärkstes Quintil","0.26","0","67","0","0","1","1","1","0.14","0.38","0","1","0","0"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","562","0","0","0","0","0","0","0","0","0","0","0"
"2010","(Ehe-)Paar ohne Kind(er)","2","0","0","960","0","0","0","0","0","0","0","0","0","0","0"
"2010","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","535","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","2","0","0","485","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","3","0","0","490","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","4","0","0","676","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","525","0","0","0","0","0","0","0","0","0","0","0"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Alleinerziehende","2","","","","","","","","","","","","","",""
"2010","Alleinerziehende","3","0.77","0.5","667","0","0","1","2","3","0.7","0.84","0","5","1","1"
"2010","Alleinerziehende","4","0.68","0","522","0","0","1","2","3","0.6","0.76","0","5","1","1"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.6","0.5","4872","0","0","2","3","6","1.56","1.64","0","11","2","2"
"2010","Paar mit Kind(ern)","2","1.38","0.5","5446","0","0","2","3","4","1.35","1.41","0","7","2","2"
"2010","Paar mit Kind(ern)","3","1.29","0.5","4625","0","0","2","2","4","1.26","1.32","0","7","2","2"
"2010","Paar mit Kind(ern)","4","1.08","0.5","4317","0","0","2","2","3","1.05","1.11","0","5","1","2"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.2","0.5","3407","0","0","2","2","4","1.16","1.24","0","5","1","2"
"2010","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Sonstige","2","","","","","","","","","","","","","",""
"2010","Sonstige","3","","","","","","","","","","","","","",""
"2010","Sonstige","4","","","","","","","","","","","","","",""
"2010","Sonstige","5 Einkommensstärkstes Quintil","0.09","0","54","0","0","0","0","3","-0.19","0.37","0","3","0","0"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","824","0","0","0","0","0","0","0","0","0","0","0"
"2011","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","757","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","2","0","0","657","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","3","0","0","653","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","4","0","0","831","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","653","0","0","0","0","0","0","0","0","0","0","0"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","Alleinerziehende","2","","","","","","","","","","","","","",""
"2011","Alleinerziehende","3","0.89","0.5","942","0","0","1","2","3","0.83","0.95","0","4","1","1"
"2011","Alleinerziehende","4","0.73","0.5","698","0","0","1","2","3","0.66","0.8","0","4","1","1"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","0.6","0","316","0","0","1","2","3","0.51","0.69","0","3","1","1"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.52","0.5","4460","0","0","2","3","6","1.48","1.56","0","11","2","2"
"2011","Paar mit Kind(ern)","2","1.49","0.5","5596","0","1","2","3","5","1.46","1.52","0","8","2","2"
"2011","Paar mit Kind(ern)","3","1.36","0.5","5294","0","0","2","3","4","1.33","1.39","0","6","2","2"
"2011","Paar mit Kind(ern)","4","1.16","0.5","5482","0","0","2","2","4","1.13","1.19","0","5","2","2"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.2","0.5","4222","0","0","2","2","4","1.17","1.23","0","5","2","2"
"2011","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","Sonstige","2","","","","","","","","","","","","","",""
"2011","Sonstige","3","","","","","","","","","","","","","",""
"2011","Sonstige","4","","","","","","","","","","","","","",""
"2011","Sonstige","5 Einkommensstärkstes Quintil","0.05","0","73","0","0","0","0","1","-0.16","0.26","0","3","0","0"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","726","0","0","0","0","0","0","0","0","0","0","0"
"2012","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","3044","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","757","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","2","0","0","625","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","3","0","0","682","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","4","0","0","902","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","716","0","0","0","0","0","0","0","0","0","0","0"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","Alleinerziehende","2","","","","","","","","","","","","","",""
"2012","Alleinerziehende","3","0.9","0.5","878","0","0","1","2","3","0.84","0.96","0","4","1","1"
"2012","Alleinerziehende","4","0.63","0","732","0","0","1","2","3","0.57","0.69","0","4","1","1"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","0.72","0.5","363","0","0","1","2","4","0.63","0.81","0","4","1","1"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.54","0.5","3504","0","0","2","3","6","1.49","1.59","0","9","2","2"
"2012","Paar mit Kind(ern)","2","1.46","0.5","4948","0","0","2","3","5","1.42","1.5","0","9","2","2"
"2012","Paar mit Kind(ern)","3","1.37","0.5","5377","0","1","2","3","4","1.34","1.4","0","7","2","2"
"2012","Paar mit Kind(ern)","4","1.18","0.5","5297","0","0","2","2","4","1.15","1.21","0","5","2","2"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.2","0.5","4338","0","0","2","2","4","1.16","1.24","0","6","2","2"
"2012","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","Sonstige","2","","","","","","","","","","","","","",""
"2012","Sonstige","3","","","","","","","","","","","","","",""
"2012","Sonstige","4","","","","","","","","","","","","","",""
"2012","Sonstige","5 Einkommensstärkstes Quintil","0.23","0","73","0","0","0","1","3","0","0.46","0","3","0","0"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","828","0","0","0","0","0","0","0","0","0","0","0"
"2013","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","3158","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","810","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","2","0","0","625","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","3","0","0","686","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","4","0","0","903","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","819","0","0","0","0","0","0","0","0","0","0","0"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","Alleinerziehende","2","","","","","","","","","","","","","",""
"2013","Alleinerziehende","3","0.79","0.5","981","0","0","1","2","3","0.73","0.85","0","4","1","1"
"2013","Alleinerziehende","4","0.75","0.5","707","0","0","1","2","4","0.69","0.81","0","4","1","1"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","0.63","0","371","0","0","1","2","2","0.55","0.71","0","3","1","1"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.57","0.5","4549","0","1","2","3","6","1.53","1.61","0","9","2","2"
"2013","Paar mit Kind(ern)","2","1.5","0.5","5691","0","1","2","3","5","1.47","1.53","0","8","2","2"
"2013","Paar mit Kind(ern)","3","1.35","0.5","5602","0","0","2","3","4","1.32","1.38","0","8","2","2"
"2013","Paar mit Kind(ern)","4","1.18","0.5","6178","0","0","2","2","4","1.15","1.21","0","8","2","2"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.19","0.5","4901","0","0","2","2","3","1.16","1.22","0","5","2","2"
"2013","Sonstige","1 Einkommensschwächstes Quintil","1.2","0.5","625","0","0","2","3","7","1.06","1.34","0","7","1","1"
"2013","Sonstige","2","0.76","0","417","0","0","1","2","3","0.65","0.87","0","5","1","1"
"2013","Sonstige","3","0.48","0","317","0","0","1","1","3","0.34","0.62","0","6","0","1"
"2013","Sonstige","4","0.46","0","350","0","0","1","1","2","0.39","0.53","0","3","0","0"
"2013","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","702","0","0","0","0","0","0","0","0","0","0","0"
"2014","(Ehe-)Paar ohne Kind(er)","2","0","0","976","0","0","0","0","0","0","0","0","1","0","0"
"2014","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","3158","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","702","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","2","0","0","577","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","3","0","0","630","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","4","0","0","855","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","802","0","0","0","0","0","0","0","0","0","0","0"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","Alleinerziehende","2","","","","","","","","","","","","","",""
"2014","Alleinerziehende","3","0.87","0.5","855","0","0","1","2","3","0.8","0.94","0","4","1","1"
"2014","Alleinerziehende","4","0.57","0","623","0","0","1","2","3","0.5","0.64","0","5","1","1"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","0.57","0","308","0","0","1","2","2","0.47","0.67","0","4","0","1"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.67","0.5","3172","0","1","2","4","6","1.62","1.72","0","9","2","2"
"2014","Paar mit Kind(ern)","2","1.55","1.5","4607","0","0","2","3","5","1.51","1.59","0","10","2","2"
"2014","Paar mit Kind(ern)","3","1.42","0.5","4931","0","1","2","3","4","1.39","1.45","0","8","2","2"
"2014","Paar mit Kind(ern)","4","1.15","0.5","5528","0","0","2","2","3","1.12","1.18","0","6","2","2"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.17","0.5","4868","0","0","2","2","3","1.14","1.2","0","8","2","2"
"2014","Sonstige","1 Einkommensschwächstes Quintil","1.58","0.5","484","0","0","3","4","6","1.43","1.73","0","6","1","1"
"2014","Sonstige","2","","","","","","","","","","","","","",""
"2014","Sonstige","3","","","","","","","","","","","","","",""
"2014","Sonstige","4","","","","","","","","","","","","","",""
"2014","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","672","0","0","0","0","0","0","0","0","0","0","0"
"2015","(Ehe-)Paar ohne Kind(er)","2","0","0","888","0","0","0","0","0","0","0","0","0","0","0"
"2015","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","3372","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","701","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","2","0","0","545","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","3","0","0","647","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","4","0","0","900","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","834","0","0","0","0","0","0","0","0","0","0","0"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","Alleinerziehende","2","","","","","","","","","","","","","",""
"2015","Alleinerziehende","3","0.73","0.5","774","0","0","1","2","4","0.66","0.8","0","4","1","1"
"2015","Alleinerziehende","4","0.62","0","629","0","0","1","2","3","0.55","0.69","0","4","1","1"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","0.53","0","348","0","0","1","2","3","0.42","0.64","0","5","0","1"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.53","0.5","3417","0","0","2","3","5","1.48","1.58","0","9","2","2"
"2015","Paar mit Kind(ern)","2","1.62","1.5","4131","0","1","2","3","5","1.58","1.66","0","10","2","2"
"2015","Paar mit Kind(ern)","3","1.43","0.5","4697","0","1","2","3","4","1.4","1.46","0","8","2","2"
"2015","Paar mit Kind(ern)","4","1.19","0.5","5501","0","0","2","2","4","1.16","1.22","0","6","2","2"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.15","0.5","5037","0","0","2","2","3","1.12","1.18","0","6","2","2"
"2015","Sonstige","1 Einkommensschwächstes Quintil","1.64","0.5","474","0","0","3","5","5","1.49","1.79","0","5","1","1"
"2015","Sonstige","2","","","","","","","","","","","","","",""
"2015","Sonstige","3","","","","","","","","","","","","","",""
"2015","Sonstige","4","","","","","","","","","","","","","",""
"2015","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","616","0","0","0","0","0","0","0","0","0","0","0"
"2016","(Ehe-)Paar ohne Kind(er)","2","0","0","744","0","0","0","0","0","0","0","0","0","0","0"
"2016","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","3336","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","951","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","2","0","0","506","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","3","0","0","623","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","4","0","0","921","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","804","0","0","0","0","0","0","0","0","0","0","0"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","Alleinerziehende","2","","","","","","","","","","","","","",""
"2016","Alleinerziehende","3","0.92","0.5","734","0","0","2","2","3","0.84","1","0","4","1","1"
"2016","Alleinerziehende","4","0.65","0","665","0","0","1","2","4","0.58","0.72","0","4","1","1"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","0.49","0","312","0","0","1","2","2","0.38","0.6","0","5","0","1"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.78","1.5","8360","0","1","3","4","6","1.75","1.81","0","10","3","3"
"2016","Paar mit Kind(ern)","2","1.67","1.5","3773","0","1","2","3","6","1.62","1.72","0","11","2","2"
"2016","Paar mit Kind(ern)","3","1.44","0.5","3907","0","1","2","3","5","1.4","1.48","0","6","2","2"
"2016","Paar mit Kind(ern)","4","1.14","0.5","5276","0","0","2","2","3","1.11","1.17","0","6","2","2"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.21","0.5","4975","0","0","2","2","3","1.18","1.24","0","6","2","2"
"2016","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","Sonstige","2","","","","","","","","","","","","","",""
"2016","Sonstige","3","","","","","","","","","","","","","",""
"2016","Sonstige","4","","","","","","","","","","","","","",""
"2016","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","668","0","0","0","0","0","0","0","0","0","0","0"
"2017","(Ehe-)Paar ohne Kind(er)","2","0","0","720","0","0","0","0","0","0","0","0","0","0","0"
"2017","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","4188","0","0","0","0","0","0","0","0","0","0","0"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","998","0","0","0","0","0","0","0","0","0","0","0"
