"year","hhtyp","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","Sonstige","Ostdeutschland","105.68","101","33","63","82","130","136","180","94.93","116.43","54","180","90","120"
"2008","Sonstige","Westdeutschland","120.55","112","121","67","87","145","170","300","111.78","129.32","27","300","102","121"
"2009","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","82.36","74.5","949","54","61","100","120","180","80.22","84.5","20","300","75","80"
"2009","(Ehe-)Paar ohne Kind(er)","Westdeutschland","105.22","99.5","2594","63","75","125","156","250","103.49","106.95","13","550","100","100"
"2009","1-Pers.- Haushalt","Ostdeutschland","61.19","56.5","725","38","47","70","95","150","59.23","63.15","10","240","56","59"
"2009","1-Pers.- Haushalt","Westdeutschland","75.97","68.5","2111","43","54","90","120","200","74.43","77.51","10","300","68","70"
"2009","Alleinerziehende","Ostdeutschland","74.5","66","170","54","58","85","104","140","70.55","78.45","32","200","68","76"
"2009","Alleinerziehende","Westdeutschland","93.9","83.5","460","60","70","117","140","190","90.48","97.32","36","320","82","90"
"2009","Paar mit Kind(ern)","Ostdeutschland","105.27","99.5","673","66","78","126","146","220","102.22","108.32","36","350","100","110"
"2009","Paar mit Kind(ern)","Westdeutschland","123.71","119.5","2324","74","90","145","180","300","121.72","125.7","36","500","120","124"
"2009","Sonstige","Ostdeutschland","101.44","90","30","63","72","130","136","200","88.87","114.01","60","200","85","130"
"2009","Sonstige","Westdeutschland","117.93","108","106","67","80","135","180","300","107.86","128","30","300","100","125"
"2010","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","85.88","75.5","892","56","64","100","125","194","83.63","88.13","20","360","77","82"
"2010","(Ehe-)Paar ohne Kind(er)","Westdeutschland","106.9","99.5","2470","62","77","130","160","250","105.07","108.73","13","550","100","105"
"2010","1-Pers.- Haushalt","Ostdeutschland","62.87","56.5","680","38","47","70","100","160","60.73","65.01","15","240","57","60"
"2010","1-Pers.- Haushalt","Westdeutschland","77.63","69.5","2007","43","55","90","120","200","76","79.26","14","300","70","71"
"2010","Alleinerziehende","Ostdeutschland","75.62","68.5","410","53","59","85","106","164","72.88","78.36","18","280","68","71"
"2010","Alleinerziehende","Westdeutschland","92.04","79.5","1434","60","68","107","140","200","90.18","93.9","30","430","80","81"
"2010","Paar mit Kind(ern)","Ostdeutschland","104.76","99.5","1130","63","77","120","150","220","102.43","107.09","33","380","95","100"
"2010","Paar mit Kind(ern)","Westdeutschland","123.32","119.5","4565","75","92","143","180","270","121.93","124.71","38","500","115","120"
"2010","Sonstige","Ostdeutschland","93.54","90","36","62","74","114","130","165","82.94","104.14","57","165","84","120"
"2010","Sonstige","Westdeutschland","128.96","117.5","130","68","90","150","190","300","120.39","137.53","51","300","100","127"
"2011","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","86.83","76.5","1086","56","65","103","130","185","84.85","88.81","20","320","78","82"
"2011","(Ehe-)Paar ohne Kind(er)","Westdeutschland","106.61","99.5","3280","62","78","128","160","240","105.08","108.14","22","500","100","103"
"2011","1-Pers.- Haushalt","Ostdeutschland","61.73","55.5","890","37","45","70","100","160","59.81","63.65","9","270","55","59"
"2011","1-Pers.- Haushalt","Westdeutschland","76.63","68.5","2633","43","54","90","120","200","75.24","78.02","11","360","68","70"
"2011","Alleinerziehende","Ostdeutschland","77.89","69.5","526","57","60","86","115","170","75.57","80.21","18","280","69","72"
"2011","Alleinerziehende","Westdeutschland","91.45","79.5","1778","60","67","110","138","225","89.78","93.12","35","320","80","83"
"2011","Paar mit Kind(ern)","Ostdeutschland","105.18","99.5","1186","65","75","126","150","220","102.77","107.59","30","360","100","103"
"2011","Paar mit Kind(ern)","Westdeutschland","124.95","119.5","4970","75","92","150","180","300","123.59","126.31","40","475","120","120"
"2011","Sonstige","Ostdeutschland","87.72","79","50","58","65","100","132","180","76.8","98.64","52","250","78","112"
"2011","Sonstige","Westdeutschland","116.2","113","170","66","80","140","170","220","109.19","123.21","35","330","100","120"
"2012","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","87.5","79.5","1117","56","65","108","125","186","85.56","89.44","20","350","78","82"
"2012","(Ehe-)Paar ohne Kind(er)","Westdeutschland","108.09","99.5","3327","63","78","130","160","250","106.53","109.65","30","500","100","106"
"2012","1-Pers.- Haushalt","Ostdeutschland","61.74","56.5","934","37","46","70","96","145","59.94","63.54","9","320","56","59"
"2012","1-Pers.- Haushalt","Westdeutschland","76.24","68.5","2742","43","54","90","120","200","74.9","77.58","12","330","68","70"
"2012","Alleinerziehende","Ostdeutschland","79.33","70.5","504","57","60","86","115","180","76.85","81.81","18","280","70","74"
"2012","Alleinerziehende","Westdeutschland","91.76","79.5","1675","60","67","105","140","230","89.97","93.55","20","540","80","84"
"2012","Paar mit Kind(ern)","Ostdeutschland","106.97","99.5","1100","64","75","129","150","245","104.42","109.52","36","360","100","105"
"2012","Paar mit Kind(ern)","Westdeutschland","124.88","119.5","4666","76","92","148","180","280","123.5","126.26","36","470","120","120"
"2012","Sonstige","Ostdeutschland","94.1","86","51","57","68","120","150","180","82.34","105.86","45","250","76","112"
"2012","Sonstige","Westdeutschland","126.36","112","166","70","87","150","200","300","118.37","134.35","35","330","100","120"
"2013","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","88.08","79.5","1110","57","65","109","127","180","86.1","90.06","20","450","77","81"
"2013","(Ehe-)Paar ohne Kind(er)","Westdeutschland","108.22","99.5","3523","64","80","130","160","250","106.74","109.7","23","470","100","100"
"2013","1-Pers.- Haushalt","Ostdeutschland","62.58","56.5","899","37","47","70","96","183","60.51","64.65","10","320","57","60"
"2013","1-Pers.- Haushalt","Westdeutschland","76.35","68.5","2927","42","54","90","120","200","74.99","77.71","10","400","65","68"
"2013","Alleinerziehende","Ostdeutschland","79.93","70.5","476","57","60","88","120","190","77.43","82.43","24","280","70","73"
"2013","Alleinerziehende","Westdeutschland","92.25","79.5","1767","60","68","110","140","220","90.59","93.91","35","540","80","83"
"2013","Paar mit Kind(ern)","Ostdeutschland","105.07","99.5","1098","64","75","130","150","220","102.52","107.62","25","420","100","102"
"2013","Paar mit Kind(ern)","Westdeutschland","123.39","119.5","5527","75","90","145","180","280","122.13","124.65","20","500","111","118"
"2013","Sonstige","Ostdeutschland","87.76","75","66","62","68","100","130","180","80.24","95.28","40","180","78","100"
"2013","Sonstige","Westdeutschland","105.7","89.5","428","60","72","130","166","300","101.49","109.91","25","330","90","97"
"2014","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","87.41","78.5","1077","57","65","104","128","180","85.43","89.39","10","450","78","82"
"2014","(Ehe-)Paar ohne Kind(er)","Westdeutschland","109.55","99.5","3275","64","80","130","160","250","107.98","111.12","27","470","100","102"
"2014","1-Pers.- Haushalt","Ostdeutschland","61.77","55.5","880","38","47","70","92","150","59.84","63.7","16","320","56","59"
"2014","1-Pers.- Haushalt","Westdeutschland","77.31","69.5","2676","43","54","92","120","200","75.89","78.73","10","400","68","70"
"2014","Alleinerziehende","Ostdeutschland","77.08","69.5","390","56","60","84","110","176","74.73","79.43","35","200","70","74"
"2014","Alleinerziehende","Westdeutschland","92.84","81.5","1421","60","68","110","135","230","91.07","94.61","35","300","80","85"
"2014","Paar mit Kind(ern)","Ostdeutschland","107.15","99.5","971","66","76","130","154","240","104.45","109.85","25","360","100","108"
"2014","Paar mit Kind(ern)","Westdeutschland","124.5","119.5","4713","75","90","150","180","280","123.15","125.85","13","450","120","120"
"2014","Sonstige","Ostdeutschland","90.83","85.5","50","58","68","115","130","165","82.6","99.06","47","165","84","104"
"2014","Sonstige","Westdeutschland","108.13","94.5","330","62","75","133","180","240","103.13","113.13","25","330","90","100"
"2015","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","88.47","79.5","1065","58","65","108","128","185","86.46","90.48","30","300","79","84"
"2015","(Ehe-)Paar ohne Kind(er)","Westdeutschland","109.33","99.5","3304","65","79","130","160","250","107.75","110.91","10","470","100","100"
"2015","1-Pers.- Haushalt","Ostdeutschland","61.61","55.5","869","37","46","69","91","164","59.64","63.58","14","320","56","59"
"2015","1-Pers.- Haushalt","Westdeutschland","77.66","69.5","2741","42","54","92","120","200","76.21","79.11","11","435","66","70"
"2015","Alleinerziehende","Ostdeutschland","79.12","69.5","363","56","62","89","110","180","76.38","81.86","24","280","70","75"
"2015","Alleinerziehende","Westdeutschland","94.21","84.5","1336","60","69","110","140","240","92.24","96.18","22","400","80","85"
"2015","Paar mit Kind(ern)","Ostdeutschland","106.79","99.5","913","64","76","130","155","220","103.99","109.59","13","420","100","107"
"2015","Paar mit Kind(ern)","Westdeutschland","125.28","119.5","4718","75","92","150","180","272","123.92","126.64","11","450","115","120"
"2015","Sonstige","Ostdeutschland","85.98","79","59","56","65","100","123","200","77.63","94.33","34","200","70","95"
"2015","Sonstige","Westdeutschland","108.31","94.5","326","59","74","135","200","250","102.81","113.81","25","330","87","100"
"2016","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","89.97","79.5","1022","58","65","110","130","186","87.85","92.09","35","370","80","84"
"2016","(Ehe-)Paar ohne Kind(er)","Westdeutschland","110.27","99.5","3130","65","80","130","160","250","108.64","111.9","12","470","100","100"
"2016","1-Pers.- Haushalt","Ostdeutschland","62.84","55.5","929","36","46","70","100","160","60.94","64.74","12","320","56","60"
"2016","1-Pers.- Haushalt","Westdeutschland","77.67","69.5","2837","42","54","92","122","200","76.23","79.11","6","400","64","66"
"2016","Alleinerziehende","Ostdeutschland","82.4","72.5","375","56","63","90","120","240","79.41","85.39","40","280","69","75"
"2016","Alleinerziehende","Westdeutschland","93.39","83.5","1300","60","68","113","140","220","91.44","95.34","14","400","80","83"
"2016","Paar mit Kind(ern)","Ostdeutschland","108.86","99.5","998","68","77","130","150","240","106.24","111.48","30","360","94","100"
"2016","Paar mit Kind(ern)","Westdeutschland","124.22","119.5","5038","75","90","150","180","270","122.93","125.51","10","400","107","110"
"2016","Sonstige","Ostdeutschland","88.74","73.5","80","56","59","106","165","200","81.31","96.17","34","200","66","80"
"2016","Sonstige","Westdeutschland","104.78","89.5","427","60","74","120","170","240","100.57","108.99","15","330","80","87"
"2017","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","91.01","81.5","1141","58","66","110","135","180","89","93.02","30","350","80","87"
"2017","(Ehe-)Paar ohne Kind(er)","Westdeutschland","110.78","99.5","3566","65","80","131","160","250","109.26","112.3","15","470","100","101"
"2017","1-Pers.- Haushalt","Ostdeutschland","62.68","56.5","1044","37","46","70","100","160","60.92","64.44","10","320","56","59"
"2017","1-Pers.- Haushalt","Westdeutschland","77.97","69.5","3207","40","54","94","125","208","76.64","79.3","9","450","65","66"
"2017","Alleinerziehende","Ostdeutschland","85.74","77","373","59","65","100","120","200","82.78","88.7","30","280","70","76"
"2017","Alleinerziehende","Westdeutschland","94.67","84.5","1357","60","68","115","147","220","92.65","96.69","18","400","80","85"
"2017","Paar mit Kind(ern)","Ostdeutschland","110.16","103","1117","69","80","130","150","240","107.67","112.65","31","370","97","100"
"2017","Paar mit Kind(ern)","Westdeutschland","124.13","119.5","5555","75","90","146","180","270","122.91","125.35","16","450","110","112"
"2017","Sonstige","Ostdeutschland","108.37","99.5","84","57","70","130","150","250","100.28","116.46","24","250","72","95"
"2017","Sonstige","Westdeutschland","107.99","96.5","546","65","75","130","160","250","104.23","111.75","10","330","84","90"
"2018","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","91.68","81.5","1140","58","67","110","135","190","89.63","93.73","27","340","80","86"
"2018","(Ehe-)Paar ohne Kind(er)","Westdeutschland","111.31","102.5","3483","65","80","131","160","250","109.79","112.83","25","420","100","100"
"2018","1-Pers.- Haushalt","Ostdeutschland","62.71","56.5","1084","37","46","70","98","180","60.97","64.45","14","320","55","58"
"2018","1-Pers.- Haushalt","Westdeutschland","78.44","69.5","3330","40","54","95","125","200","77.17","79.71","11","400","64","65"
"2018","Alleinerziehende","Ostdeutschland","86.42","74.5","366","59","67","100","125","190","83.38","89.46","45","280","70","76"
"2018","Alleinerziehende","Westdeutschland","93.48","82.5","1333","59","68","111","140","230","91.46","95.5","24","400","80","82"
"2018","Paar mit Kind(ern)","Ostdeutschland","111.31","104.5","1068","68","84","130","155","240","108.83","113.79","45","360","96","100"
"2018","Paar mit Kind(ern)","Westdeutschland","125.78","119.5","5241","75","92","150","180","300","124.53","127.03","20","410","110","110"
"2018","Sonstige","Ostdeutschland","91.94","85.5","71","59","70","114","120","165","84.72","99.16","38","170","67","92"
"2018","Sonstige","Westdeutschland","109.73","99","461","68","80","135","170","250","105.5","113.96","22","360","87","95"
"2019","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","94.09","86.5","1265","58","68","114","138","200","91.44","96.74","30","500","90","95"
"2019","(Ehe-)Paar ohne Kind(er)","Westdeutschland","112.26","104.5","3884","65","80","135","165","260","110.51","114.01","20","600","108","110"
"2019","1-Pers.- Haushalt","Ostdeutschland","64.05","57.5","1069","38","48","73","100","180","62.01","66.09","12","320","58","60"
"2019","1-Pers.- Haushalt","Westdeutschland","79.73","69.5","3502","40","54","96","130","238","78.31","81.15","9","510","65","68"
"2019","Alleinerziehende","Ostdeutschland","87.85","77.5","355","58","65","100","130","220","84.15","91.55","40","280","73","80"
"2019","Alleinerziehende","Westdeutschland","93.25","81.5","1244","58","68","110","140","225","90.97","95.53","18","420","80","84"
"2019","Paar mit Kind(ern)","Ostdeutschland","112.94","109.5","1119","66","84","135","160","240","109.5","116.38","20","698","102","113"
"2019","Paar mit Kind(ern)","Westdeutschland","126.11","119.5","5342","75","92","150","180","280","124.62","127.6","15","600","117","120"
"2019","Sonstige","Ostdeutschland","104.39","99.5","73","59","83","115","140","240","93.43","115.35","20","250","70","100"
"2019","Sonstige","Westdeutschland","110.73","99","422","65","75","140","180","240","105.56","115.9","20","500","90","100"
"2020","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","93.66","84.5","1196","58","68","112","130","220","90.91","96.41","20","500","85","90"
"2020","(Ehe-)Paar ohne Kind(er)","Westdeutschland","112.48","103.5","3972","65","80","135","167","260","110.88","114.08","12","530","100","100"
"2020","1-Pers.- Haushalt","Ostdeutschland","64.72","58.5","1154","38","47","74","100","183","62.74","66.7","12","350","56","60"
"2020","1-Pers.- Haushalt","Westdeutschland","78.35","69.5","4189","40","53","95","130","208","77.15","79.55","9","510","60","63"
"2020","Alleinerziehende","Ostdeutschland","89.77","77.5","347","60","65","100","140","220","86.12","93.42","37","280","72","80"
"2020","Alleinerziehende","Westdeutschland","96.49","85.5","1234","60","70","120","147","200","94.33","98.65","15","400","80","84"
"2020","Paar mit Kind(ern)","Ostdeutschland","114.89","113.5","1070","69","84","135","160","240","111.69","118.09","18","600","100","105"
"2020","Paar mit Kind(ern)","Westdeutschland","128.19","119.5","5424","78","94","150","185","300","126.8","129.58","15","700","105","110"
"2020","Sonstige","Ostdeutschland","105.55","91","80","58","70","115","200","240","95.8","115.3","20","240","69","90"
"2020","Sonstige","Westdeutschland","112.45","99.5","523","66","80","135","180","250","108.41","116.49","28","350","85","93"
