"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2018","Hauptschule","Laendlicher Raum","7.29","7.5","2609","7.21","7.37"
"2018","Hauptschule","Staedtischer Raum","7.35","7.5","4140","7.28","7.42"
"2018","Realschule","Laendlicher Raum","7.13","7.5","2952","7.05","7.21"
"2018","Realschule","Staedtischer Raum","7.09","7.5","3687","7.02","7.16"
"2019","(Fach-)Abitur","Laendlicher Raum","7.22","7.5","1103","7.1","7.34"
"2019","(Fach-)Abitur","Staedtischer Raum","7.12","6.5","2909","7.04","7.2"
"2019","(noch) kein Abschluss","Laendlicher Raum","7.63","7.5","210","7.35","7.91"
"2019","(noch) kein Abschluss","Staedtischer Raum","7.28","7.5","554","7.08","7.48"
"2019","AkademikerIn","Laendlicher Raum","7.09","6.5","1907","7","7.18"
"2019","AkademikerIn","Staedtischer Raum","7.25","7.5","4939","7.19","7.31"
"2019","Hauptschule","Laendlicher Raum","7.45","7.5","2389","7.36","7.54"
"2019","Hauptschule","Staedtischer Raum","7.44","7.5","3721","7.37","7.51"
"2019","Realschule","Laendlicher Raum","7.22","7.5","2945","7.14","7.3"
"2019","Realschule","Staedtischer Raum","7.2","7.5","3665","7.13","7.27"
"2020","(Fach-)Abitur","Laendlicher Raum","7.03","6.5","1177","6.91","7.15"
"2020","(Fach-)Abitur","Staedtischer Raum","7.03","6.5","3267","6.96","7.1"
"2020","(noch) kein Abschluss","Laendlicher Raum","7.24","7.5","258","6.98","7.5"
"2020","(noch) kein Abschluss","Staedtischer Raum","6.87","7.5","646","6.68","7.06"
"2020","AkademikerIn","Laendlicher Raum","7.14","7.5","1921","7.05","7.23"
"2020","AkademikerIn","Staedtischer Raum","7.1","7.5","5275","7.04","7.16"
"2020","Hauptschule","Laendlicher Raum","7.34","7.5","2298","7.25","7.43"
"2020","Hauptschule","Staedtischer Raum","7.4","7.5","3611","7.33","7.47"
"2020","Realschule","Laendlicher Raum","7.15","7.5","2748","7.07","7.23"
"2020","Realschule","Staedtischer Raum","7.08","6.5","3448","7.01","7.15"
