"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2014","(Fach-)Abitur","Ostdeutschland","6.91","6.5","522","4","6","8","9","10","6.73","7.09","0","10","7","7"
"2014","(Fach-)Abitur","Westdeutschland","7.05","7.5","3416","4","6","8","10","10","6.98","7.12","0","10","7","7"
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","6.9","6.5","885","3","5","9","10","10","6.74","7.06","0","10","7","8"
"2014","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Westdeutschland","7.1","7.5","4780","4","6","9","10","10","7.04","7.16","0","10","7","7"
"2014","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Westdeutschland","7.38","7.5","6923","4","6","9","10","10","7.33","7.43","0","10","8","8"
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","7.18","7.5","4757","4","6","9","10","10","7.12","7.24","0","10","7","8"
"2015","(Fach-)Abitur","Ostdeutschland","7.16","7.5","478","4","6","9","10","10","6.97","7.35","0","10","7","8"
"2015","(Fach-)Abitur","Westdeutschland","7.09","7.5","3161","4","6","9","10","10","7.01","7.17","0","10","7","8"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","6.8","6.5","704","3","5","8","10","10","6.62","6.98","0","10","7","8"
"2015","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Westdeutschland","7.16","7.5","4493","4","6","9","10","10","7.1","7.22","0","10","7","7"
"2015","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Westdeutschland","7.39","7.5","6180","4","6","9","10","10","7.33","7.45","0","10","8","8"
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","7.15","7.5","4482","4","6","9","10","10","7.09","7.21","0","10","7","8"
"2016","(Fach-)Abitur","Ostdeutschland","6.88","6.5","492","4","6","8","10","10","6.7","7.06","0","10","7","7"
"2016","(Fach-)Abitur","Westdeutschland","7.04","6.5","3168","4","6","9","9","10","6.96","7.12","0","10","7","7"
"2016","(noch) kein Abschluss","Ostdeutschland","7.2","7.5","95","5","6","8","9","10","6.75","7.65","2","10","7","8"
"2016","(noch) kein Abschluss","Westdeutschland","6.89","7.5","712","3","5","9","10","10","6.71","7.07","0","10","7","8"
"2016","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Westdeutschland","7.08","6.5","4535","4","6","8","10","10","7.02","7.14","0","10","7","8"
"2016","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Westdeutschland","7.4","7.5","5868","4","6","9","10","10","7.34","7.46","0","10","8","8"
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","7.22","7.5","4106","4","6","9","10","10","7.16","7.28","0","10","7","8"
"2017","(Fach-)Abitur","Ostdeutschland","6.99","6.5","592","4","6","8","9","10","6.83","7.15","0","10","7","7"
"2017","(Fach-)Abitur","Westdeutschland","7.1","6.5","3514","4","6","8","10","10","7.03","7.17","0","10","7","7"
"2017","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","6.98","7.5","785","3","5","9","10","10","6.81","7.15","0","10","7","8"
"2017","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Westdeutschland","7.19","7.5","5055","4","6","9","10","10","7.13","7.25","0","10","7","7"
"2017","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Westdeutschland","7.38","7.5","6018","5","6","9","10","10","7.32","7.44","0","10","8","8"
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","7.12","7.5","4712","4","6","9","10","10","7.06","7.18","0","10","7","8"
"2018","(Fach-)Abitur","Ostdeutschland","7.18","7.5","586","5","6","8","9","10","7.02","7.34","1","10","7","8"
"2018","(Fach-)Abitur","Westdeutschland","7.05","6.5","3430","4","6","9","10","10","6.98","7.12","0","10","7","7"
"2018","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","6.7","6.5","745","3","5","9","10","10","6.52","6.88","0","10","7","8"
"2018","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Westdeutschland","7.16","6.5","4940","4","6","9","10","10","7.1","7.22","0","10","7","8"
"2018","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Westdeutschland","7.34","7.5","5697","4","6","9","10","10","7.28","7.4","0","10","8","8"
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","7.17","7.5","4476","4","6","9","10","10","7.11","7.23","0","10","7","8"
"2019","(Fach-)Abitur","Ostdeutschland","7.07","6.5","603","4","6","8","10","10","6.91","7.23","0","10","7","7"
"2019","(Fach-)Abitur","Westdeutschland","7.17","7.5","3534","4","6","9","10","10","7.1","7.24","0","10","7","8"
"2019","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","7.29","7.5","666","4","6","9","10","10","7.11","7.47","0","10","7","8"
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","7.23","7.5","5411","4","6","9","10","10","7.17","7.29","0","10","8","8"
"2019","Hauptschule","Ostdeutschland","7.44","7.5","929","5","6","9","10","10","7.31","7.57","0","10","8","8"
"2019","Hauptschule","Westdeutschland","7.45","7.5","5249","5","6","9","10","10","7.39","7.51","0","10","8","8"
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","7.28","7.5","4579","4","6","9","10","10","7.22","7.34","0","10","8","8"
"2020","(Fach-)Abitur","Ostdeutschland","7.06","6.5","631","5","6","8","9","10","6.9","7.22","0","10","7","8"
"2020","(Fach-)Abitur","Westdeutschland","7.03","6.5","3813","4","6","9","10","10","6.96","7.1","0","10","7","8"
"2020","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","Westdeutschland","6.89","7.5","791","3","5","9","10","10","6.72","7.06","0","10","7","8"
"2020","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Westdeutschland","7.08","7.5","5626","4","6","8","10","10","7.02","7.14","0","10","7","8"
"2020","Hauptschule","Ostdeutschland","7.39","7.5","893","4","6","9","10","10","7.25","7.53","0","10","8","8"
"2020","Hauptschule","Westdeutschland","7.38","7.5","5016","4","6","9","10","10","7.32","7.44","0","10","8","8"
"2020","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Westdeutschland","7.11","7.5","4230","4","6","9","10","10","7.04","7.18","0","10","8","8"
