"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"2004","Realschulabschluss","direkter Migrationshintergrund","6.87","6.5","204","6.55","7.19"
"2004","Realschulabschluss","indirekter Migrationshintergrund","6.21","6.5","197","5.89","6.53"
"2004","Realschulabschluss","kein Migrationshintergrund ","6.87","6.5","5187","6.81","6.93"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","6.25","5.5","369","6","6.5"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","6.36","6.5","140","5.98","6.74"
"2005","(Fach-)Abitur","kein Migrationshintergrund ","6.93","6.5","1775","6.83","7.03"
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","7.35","7.5","219","7.04","7.66"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","7.65","7.5","97","7.26","8.04"
"2005","(noch) kein Abschluss","kein Migrationshintergrund ","7.68","7.5","583","7.52","7.84"
"2005","AkademikerInnen","direkter Migrationshintergrund","6.61","6.5","339","6.36","6.86"
"2005","AkademikerInnen","indirekter Migrationshintergrund","5.95","5.5","69","5.4","6.5"
"2005","AkademikerInnen","kein Migrationshintergrund ","6.78","6.5","3739","6.71","6.85"
"2005","Hauptschulabschluss","direkter Migrationshintergrund","6.96","6.5","1182","6.83","7.09"
"2005","Hauptschulabschluss","indirekter Migrationshintergrund","6.84","6.5","260","6.54","7.14"
"2005","Hauptschulabschluss","kein Migrationshintergrund ","7.4","7.5","6082","7.34","7.46"
"2005","Realschulabschluss","direkter Migrationshintergrund","6.96","6.5","197","6.66","7.26"
"2005","Realschulabschluss","indirekter Migrationshintergrund","6.37","6.5","195","6.07","6.67"
"2005","Realschulabschluss","kein Migrationshintergrund ","6.79","6.5","4971","6.73","6.85"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","6.21","5.5","399","5.97","6.45"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","6.57","6.5","150","6.2","6.94"
"2006","(Fach-)Abitur","kein Migrationshintergrund ","6.83","6.5","1893","6.73","6.93"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","7.05","6.5","181","6.72","7.38"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","7.65","7.5","67","7.18","8.12"
"2006","(noch) kein Abschluss","kein Migrationshintergrund ","7.3","7.5","400","7.1","7.5"
"2006","AkademikerInnen","direkter Migrationshintergrund","6.49","6.5","366","6.24","6.74"
"2006","AkademikerInnen","indirekter Migrationshintergrund","5.85","5.5","76","5.34","6.36"
"2006","AkademikerInnen","kein Migrationshintergrund ","6.78","6.5","4126","6.71","6.85"
"2006","Hauptschulabschluss","direkter Migrationshintergrund","6.82","6.5","1160","6.68","6.96"
"2006","Hauptschulabschluss","indirekter Migrationshintergrund","6.77","6.5","252","6.47","7.07"
"2006","Hauptschulabschluss","kein Migrationshintergrund ","7.41","7.5","6644","7.36","7.46"
"2006","Realschulabschluss","direkter Migrationshintergrund","6.43","6.5","197","6.09","6.77"
"2006","Realschulabschluss","indirekter Migrationshintergrund","5.99","5.5","200","5.66","6.32"
"2006","Realschulabschluss","kein Migrationshintergrund ","6.79","6.5","5331","6.73","6.85"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","6.07","5.5","370","5.84","6.3"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","6.42","6.5","135","6.01","6.83"
"2007","(Fach-)Abitur","kein Migrationshintergrund ","6.87","6.5","1841","6.77","6.97"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","6.55","6.5","146","6.15","6.95"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","6.34","6.5","53","5.73","6.95"
"2007","(noch) kein Abschluss","kein Migrationshintergrund ","7.28","7.5","356","7.07","7.49"
"2007","AkademikerInnen","direkter Migrationshintergrund","6.67","6.5","343","6.42","6.92"
"2007","AkademikerInnen","indirekter Migrationshintergrund","5.39","4.5","85","4.87","5.91"
"2007","AkademikerInnen","kein Migrationshintergrund ","6.85","6.5","3949","6.78","6.92"
"2007","Hauptschulabschluss","direkter Migrationshintergrund","6.78","6.5","1022","6.63","6.93"
"2007","Hauptschulabschluss","indirekter Migrationshintergrund","6.76","6.5","238","6.45","7.07"
"2007","Hauptschulabschluss","kein Migrationshintergrund ","7.34","7.5","6039","7.28","7.4"
"2007","Realschulabschluss","direkter Migrationshintergrund","6.71","6.5","178","6.37","7.05"
"2007","Realschulabschluss","indirekter Migrationshintergrund","6.39","6.5","191","6.03","6.75"
"2007","Realschulabschluss","kein Migrationshintergrund ","6.83","6.5","5015","6.77","6.89"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","6.63","6.5","339","6.4","6.86"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","6.58","6.5","124","6.18","6.98"
"2008","(Fach-)Abitur","kein Migrationshintergrund ","7.01","6.5","1702","6.91","7.11"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","6.83","6.5","120","6.42","7.24"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","7.18","7.5","60","6.62","7.74"
"2008","(noch) kein Abschluss","kein Migrationshintergrund ","7.49","7.5","361","7.31","7.67"
"2008","AkademikerInnen","direkter Migrationshintergrund","6.62","6.5","312","6.36","6.88"
"2008","AkademikerInnen","indirekter Migrationshintergrund","6.08","5.5","85","5.63","6.53"
"2008","AkademikerInnen","kein Migrationshintergrund ","7.02","6.5","3787","6.95","7.09"
"2008","Hauptschulabschluss","direkter Migrationshintergrund","7.03","6.5","914","6.88","7.18"
"2008","Hauptschulabschluss","indirekter Migrationshintergrund","7.04","6.5","232","6.74","7.34"
"2008","Hauptschulabschluss","kein Migrationshintergrund ","7.4","7.5","5640","7.35","7.45"
"2008","Realschulabschluss","direkter Migrationshintergrund","6.8","6.5","165","6.47","7.13"
"2008","Realschulabschluss","indirekter Migrationshintergrund","6.35","6.5","187","6.01","6.69"
"2008","Realschulabschluss","kein Migrationshintergrund ","6.95","6.5","4760","6.89","7.01"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","6.39","6.5","294","6.13","6.65"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","6.63","6.5","105","6.14","7.12"
"2009","(Fach-)Abitur","kein Migrationshintergrund ","6.85","6.5","1599","6.75","6.95"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","6.8","6.5","112","6.34","7.26"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","7.16","6.5","55","6.7","7.62"
"2009","(noch) kein Abschluss","kein Migrationshintergrund ","7.56","7.5","312","7.35","7.77"
"2009","AkademikerInnen","direkter Migrationshintergrund","6.72","6.5","292","6.46","6.98"
"2009","AkademikerInnen","indirekter Migrationshintergrund","6.4","5.5","87","5.96","6.84"
"2009","AkademikerInnen","kein Migrationshintergrund ","6.96","6.5","3646","6.89","7.03"
"2009","Hauptschulabschluss","direkter Migrationshintergrund","6.98","6.5","775","6.82","7.14"
"2009","Hauptschulabschluss","indirekter Migrationshintergrund","6.72","6.5","212","6.42","7.02"
"2009","Hauptschulabschluss","kein Migrationshintergrund ","7.44","7.5","5196","7.38","7.5"
"2009","Realschulabschluss","direkter Migrationshintergrund","6.6","6.5","142","6.24","6.96"
"2009","Realschulabschluss","indirekter Migrationshintergrund","6.01","5.5","170","5.67","6.35"
"2009","Realschulabschluss","kein Migrationshintergrund ","6.94","6.5","4490","6.88","7"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","6.57","6.5","571","6.36","6.78"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","6.64","6.5","182","6.3","6.98"
"2010","(Fach-)Abitur","kein Migrationshintergrund ","6.94","6.5","2301","6.85","7.03"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","6.75","6.5","221","6.4","7.1"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","7.87","7.5","96","7.45","8.29"
"2010","(noch) kein Abschluss","kein Migrationshintergrund ","7.62","7.5","453","7.41","7.83"
"2010","AkademikerInnen","direkter Migrationshintergrund","6.28","6.5","540","6.08","6.48"
"2010","AkademikerInnen","indirekter Migrationshintergrund","6.65","6.5","164","6.34","6.96"
"2010","AkademikerInnen","kein Migrationshintergrund ","7.02","6.5","4661","6.96","7.08"
"2010","Hauptschulabschluss","direkter Migrationshintergrund","6.89","6.5","1250","6.75","7.03"
"2010","Hauptschulabschluss","indirekter Migrationshintergrund","6.83","6.5","318","6.56","7.1"
"2010","Hauptschulabschluss","kein Migrationshintergrund ","7.35","7.5","5904","7.29","7.41"
"2010","Realschulabschluss","direkter Migrationshintergrund","6.66","6.5","253","6.36","6.96"
"2010","Realschulabschluss","indirekter Migrationshintergrund","6.51","5.5","304","6.23","6.79"
"2010","Realschulabschluss","kein Migrationshintergrund ","6.96","6.5","6216","6.91","7.01"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","6.81","6.5","308","6.55","7.07"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","7","6.5","119","6.6","7.4"
"2011","(Fach-)Abitur","kein Migrationshintergrund ","7.11","6.5","1673","7.01","7.21"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","7.01","6.5","107","6.57","7.45"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","7.69","7.5","58","7.21","8.17"
"2011","(noch) kein Abschluss","kein Migrationshintergrund ","7.57","7.5","299","7.34","7.8"
"2011","AkademikerInnen","direkter Migrationshintergrund","6.83","6.5","319","6.59","7.07"
"2011","AkademikerInnen","indirekter Migrationshintergrund","6.81","6.5","98","6.41","7.21"
"2011","AkademikerInnen","kein Migrationshintergrund ","7.09","7.5","3708","7.02","7.16"
"2011","Hauptschulabschluss","direkter Migrationshintergrund","7.07","7.5","749","6.9","7.24"
"2011","Hauptschulabschluss","indirekter Migrationshintergrund","7.14","6.5","185","6.82","7.46"
"2011","Hauptschulabschluss","kein Migrationshintergrund ","7.51","7.5","5192","7.45","7.57"
"2011","Realschulabschluss","direkter Migrationshintergrund","6.63","6.5","140","6.24","7.02"
"2011","Realschulabschluss","indirekter Migrationshintergrund","5.95","5.5","167","5.57","6.33"
"2011","Realschulabschluss","kein Migrationshintergrund ","7.03","6.5","4539","6.97","7.09"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","6.7","6.5","345","6.45","6.95"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","6.91","6.5","139","6.5","7.32"
"2012","(Fach-)Abitur","kein Migrationshintergrund ","7.12","7.5","1764","7.02","7.22"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","7.02","6.5","104","6.54","7.5"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","7.62","7.5","62","7.12","8.12"
"2012","(noch) kein Abschluss","kein Migrationshintergrund ","7.37","7.5","323","7.13","7.61"
"2012","AkademikerInnen","direkter Migrationshintergrund","6.88","6.5","355","6.64","7.12"
"2012","AkademikerInnen","indirekter Migrationshintergrund","7","6.5","107","6.59","7.41"
"2012","AkademikerInnen","kein Migrationshintergrund ","7.21","7.5","3946","7.15","7.27"
"2012","Hauptschulabschluss","direkter Migrationshintergrund","7.15","7.5","797","6.99","7.31"
"2012","Hauptschulabschluss","indirekter Migrationshintergrund","7.04","7.5","188","6.73","7.35"
"2012","Hauptschulabschluss","kein Migrationshintergrund ","7.5","7.5","5482","7.44","7.56"
"2012","Realschulabschluss","direkter Migrationshintergrund","6.86","7.5","154","6.49","7.23"
"2012","Realschulabschluss","indirekter Migrationshintergrund","6.55","6.5","176","6.21","6.89"
"2012","Realschulabschluss","kein Migrationshintergrund ","7.09","7.5","4811","7.03","7.15"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","6.74","6.5","329","6.48","7"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","6.82","6.5","117","6.39","7.25"
"2013","(Fach-)Abitur","kein Migrationshintergrund ","7.22","7.5","1727","7.12","7.32"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","7.17","7.5","93","6.64","7.7"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7.87","7.5","61","7.49","8.25"
"2013","(noch) kein Abschluss","kein Migrationshintergrund ","7.08","6.5","308","6.84","7.32"
"2013","AkademikerInnen","direkter Migrationshintergrund","6.87","6.5","344","6.63","7.11"
"2013","AkademikerInnen","indirekter Migrationshintergrund","7.33","7.5","111","6.99","7.67"
"2013","AkademikerInnen","kein Migrationshintergrund ","7.25","7.5","3965","7.19","7.31"
"2013","Hauptschulabschluss","direkter Migrationshintergrund","7.18","7.5","705","7.01","7.35"
"2013","Hauptschulabschluss","indirekter Migrationshintergrund","7.03","7.5","180","6.7","7.36"
"2013","Hauptschulabschluss","kein Migrationshintergrund ","7.58","7.5","5255","7.52","7.64"
"2013","Realschulabschluss","direkter Migrationshintergrund","6.99","6.5","141","6.59","7.39"
"2013","Realschulabschluss","indirekter Migrationshintergrund","6.61","6.5","160","6.25","6.97"
"2013","Realschulabschluss","kein Migrationshintergrund ","7.11","7.5","4683","7.05","7.17"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","6.7","6.5","1179","6.57","6.83"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","7.26","7.5","342","7.02","7.5"
"2014","(Fach-)Abitur","kein Migrationshintergrund ","7.13","7.5","2417","7.04","7.22"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","6.47","6.5","374","6.21","6.73"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","7.69","7.5","144","7.32","8.06"
"2014","(noch) kein Abschluss","kein Migrationshintergrund ","7.02","6.5","478","6.81","7.23"
"2014","AkademikerInnen","direkter Migrationshintergrund","6.99","6.5","1111","6.86","7.12"
"2014","AkademikerInnen","indirekter Migrationshintergrund","6.75","6.5","270","6.49","7.01"
"2014","AkademikerInnen","kein Migrationshintergrund ","7.15","7.5","4837","7.09","7.21"
"2014","Hauptschulabschluss","direkter Migrationshintergrund","6.95","7.5","1876","6.84","7.06"
"2014","Hauptschulabschluss","indirekter Migrationshintergrund","7.12","7.5","452","6.9","7.34"
"2014","Hauptschulabschluss","kein Migrationshintergrund ","7.52","7.5","5841","7.46","7.58"
"2014","Realschulabschluss","direkter Migrationshintergrund","7.08","7.5","395","6.86","7.3"
"2014","Realschulabschluss","indirekter Migrationshintergrund","6.7","6.5","445","6.49","6.91"
"2014","Realschulabschluss","kein Migrationshintergrund ","7.12","7.5","6024","7.07","7.17"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","6.8","6.5","992","6.66","6.94"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","7.18","6.5","312","6.93","7.43"
"2015","(Fach-)Abitur","kein Migrationshintergrund ","7.18","7.5","2335","7.1","7.26"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","6.3","6.5","294","6.01","6.59"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7.36","7.5","127","6.93","7.79"
"2015","(noch) kein Abschluss","kein Migrationshintergrund ","7.12","6.5","392","6.9","7.34"
"2015","AkademikerInnen","direkter Migrationshintergrund","6.94","6.5","972","6.8","7.08"
"2015","AkademikerInnen","indirekter Migrationshintergrund","6.88","6.5","255","6.62","7.14"
"2015","AkademikerInnen","kein Migrationshintergrund ","7.21","7.5","4629","7.15","7.27"
"2015","Hauptschulabschluss","direkter Migrationshintergrund","7.02","7.5","1547","6.9","7.14"
"2015","Hauptschulabschluss","indirekter Migrationshintergrund","7.3","7.5","396","7.06","7.54"
"2015","Hauptschulabschluss","kein Migrationshintergrund ","7.48","7.5","5393","7.42","7.54"
"2015","Realschulabschluss","direkter Migrationshintergrund","6.69","6.5","347","6.44","6.94"
"2015","Realschulabschluss","indirekter Migrationshintergrund","6.74","6.5","401","6.52","6.96"
"2015","Realschulabschluss","kein Migrationshintergrund ","7.13","7.5","5726","7.08","7.18"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","6.77","6.5","1140","6.63","6.91"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","7.12","6.5","320","6.85","7.39"
"2016","(Fach-)Abitur","kein Migrationshintergrund ","7.1","7.5","2200","7.01","7.19"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","6.5","6.5","341","6.25","6.75"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","6.69","7.5","100","6.22","7.16"
"2016","(noch) kein Abschluss","kein Migrationshintergrund ","7.27","7.5","366","7.03","7.51"
"2016","AkademikerInnen","direkter Migrationshintergrund","6.91","6.5","1209","6.79","7.03"
"2016","AkademikerInnen","indirekter Migrationshintergrund","6.95","6.5","236","6.69","7.21"
"2016","AkademikerInnen","kein Migrationshintergrund ","7.14","7.5","4424","7.08","7.2"
"2016","Hauptschulabschluss","direkter Migrationshintergrund","7.29","7.5","1595","7.17","7.41"
"2016","Hauptschulabschluss","indirekter Migrationshintergrund","7","6.5","375","6.75","7.25"
"2016","Hauptschulabschluss","kein Migrationshintergrund ","7.49","7.5","4956","7.43","7.55"
"2016","Realschulabschluss","direkter Migrationshintergrund","6.84","6.5","315","6.59","7.09"
"2016","Realschulabschluss","indirekter Migrationshintergrund","6.72","6.5","378","6.5","6.94"
"2016","Realschulabschluss","kein Migrationshintergrund ","7.19","7.5","5305","7.13","7.25"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","6.75","6.5","1069","6.61","6.89"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","7.3","7.5","375","7.07","7.53"
"2017","(Fach-)Abitur","kein Migrationshintergrund ","7.18","6.5","2662","7.1","7.26"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","6.49","6.5","314","6.21","6.77"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","6.72","6.5","112","6.22","7.22"
"2017","(noch) kein Abschluss","kein Migrationshintergrund ","7.46","7.5","481","7.26","7.66"
"2017","AkademikerInnen","direkter Migrationshintergrund","7.09","6.5","1162","6.96","7.22"
"2017","AkademikerInnen","indirekter Migrationshintergrund","7.21","6.5","280","6.97","7.45"
"2017","AkademikerInnen","kein Migrationshintergrund ","7.21","7.5","5041","7.15","7.27"
"2017","Hauptschulabschluss","direkter Migrationshintergrund","7.01","6.5","1513","6.89","7.13"
"2017","Hauptschulabschluss","indirekter Migrationshintergrund","7.22","7.5","369","6.98","7.46"
"2017","Hauptschulabschluss","kein Migrationshintergrund ","7.5","7.5","5230","7.44","7.56"
"2017","Realschulabschluss","direkter Migrationshintergrund","6.65","6.5","324","6.41","6.89"
"2017","Realschulabschluss","indirekter Migrationshintergrund","6.75","6.5","406","6.54","6.96"
"2017","Realschulabschluss","kein Migrationshintergrund ","7.11","7.5","6172","7.06","7.16"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","6.67","6.5","1007","6.52","6.82"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","7.07","6.5","358","6.84","7.3"
"2018","(Fach-)Abitur","kein Migrationshintergrund ","7.2","6.5","2651","7.12","7.28"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","6.07","5.5","338","5.79","6.35"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","6.85","7.5","118","6.36","7.34"
"2018","(noch) kein Abschluss","kein Migrationshintergrund ","7.26","7.5","414","7.05","7.47"
"2018","AkademikerInnen","direkter Migrationshintergrund","6.89","6.5","1131","6.76","7.02"
"2018","AkademikerInnen","indirekter Migrationshintergrund","7.13","6.5","275","6.88","7.38"
"2018","AkademikerInnen","kein Migrationshintergrund ","7.21","7.5","4919","7.16","7.26"
"2018","Hauptschulabschluss","direkter Migrationshintergrund","7.01","6.5","1425","6.89","7.13"
"2018","Hauptschulabschluss","indirekter Migrationshintergrund","6.92","6.5","380","6.68","7.16"
"2018","Hauptschulabschluss","kein Migrationshintergrund ","7.43","7.5","4944","7.37","7.49"
"2018","Realschulabschluss","direkter Migrationshintergrund","6.51","6.5","307","6.25","6.77"
"2018","Realschulabschluss","indirekter Migrationshintergrund","6.95","6.5","410","6.73","7.17"
"2018","Realschulabschluss","kein Migrationshintergrund ","7.14","7.5","5922","7.09","7.19"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","6.83","6.5","883","6.68","6.98"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.15","6.5","394","6.93","7.37"
"2019","(Fach-)Abitur","kein Migrationshintergrund ","7.27","7.5","2879","7.2","7.34"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","7.01","6.5","274","6.73","7.29"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","7.2","7.5","114","6.72","7.68"
"2019","(noch) kein Abschluss","kein Migrationshintergrund ","7.71","7.5","383","7.49","7.93"
"2019","AkademikerInnen","direkter Migrationshintergrund","7.05","6.5","1067","6.92","7.18"
"2019","AkademikerInnen","indirekter Migrationshintergrund","7.4","7.5","402","7.19","7.61"
"2019","AkademikerInnen","kein Migrationshintergrund ","7.25","7.5","5561","7.2","7.3"
"2019","Hauptschulabschluss","direkter Migrationshintergrund","7.1","6.5","1200","6.97","7.23"
"2019","Hauptschulabschluss","indirekter Migrationshintergrund","7.21","6.5","337","6.95","7.47"
"2019","Hauptschulabschluss","kein Migrationshintergrund ","7.55","7.5","4647","7.49","7.61"
"2019","Realschulabschluss","direkter Migrationshintergrund","6.65","6.5","271","6.38","6.92"
"2019","Realschulabschluss","indirekter Migrationshintergrund","6.88","6.5","433","6.67","7.09"
"2019","Realschulabschluss","kein Migrationshintergrund ","7.25","7.5","6042","7.2","7.3"
"2020","(Fach-)Abitur","direkter Migrationshintergrund","6.71","6.5","1366","6.59","6.83"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","7.27","7.5","371","7.04","7.5"
"2020","(Fach-)Abitur","kein Migrationshintergrund ","7.1","6.5","2707","7.02","7.18"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","6.67","6.5","437","6.42","6.92"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","7.33","7.5","114","6.89","7.77"
"2020","(noch) kein Abschluss","kein Migrationshintergrund ","7.15","7.5","353","6.93","7.37"
"2020","AkademikerInnen","direkter Migrationshintergrund","6.97","6.5","1559","6.86","7.08"
"2020","AkademikerInnen","indirekter Migrationshintergrund","7.02","7.5","353","6.8","7.24"
"2020","AkademikerInnen","kein Migrationshintergrund ","7.14","7.5","5284","7.08","7.2"
"2020","Hauptschulabschluss","direkter Migrationshintergrund","6.97","6.5","1394","6.85","7.09"
"2020","Hauptschulabschluss","indirekter Migrationshintergrund","6.98","6.5","332","6.73","7.23"
"2020","Hauptschulabschluss","kein Migrationshintergrund ","7.5","7.5","4183","7.44","7.56"
"2020","Realschulabschluss","direkter Migrationshintergrund","6.61","6.5","269","6.33","6.89"
"2020","Realschulabschluss","indirekter Migrationshintergrund","6.65","6.5","376","6.41","6.89"
"2020","Realschulabschluss","kein Migrationshintergrund ","7.16","7.5","5551","7.1","7.22"
