syear,migback,sampreg,plh0184,proportion,n,lower_confidence,upper_confidence
2016,Indirect migration background,East,1.0,0.0003317712437274499,27798,0.00011768113076201993,0.0005458613566928799
2017,No migration background,West,3.0,0.23095292244712304,31140,0.2262719621088361,0.23563388278540998
2017,No migration background,West,2.0,0.16014706997195058,31140,0.15607366220893298,0.16422047773496817
2017,No migration background,West,4.0,0.0942688196497612,31140,0.09102332825993747,0.09751431103958494
2017,No migration background,East,3.0,0.07713592601015844,31140,0.07417250069939865,0.08009935132091822
2017,Direct migration background,West,3.0,0.06265635660677735,31140,0.05996464358629843,0.06534806962725626
2017,No migration background,West,1.0,0.06186035933591085,31140,0.05918466357816558,0.06453605509365612
2017,No migration background,East,2.0,0.05602304601622318,31140,0.053468811189835354,0.05857728084261101
2017,Direct migration background,West,2.0,0.041505571980896064,31140,0.03929020965903745,0.04372093430275468
2017,No migration background,East,4.0,0.0324842695777424,31140,0.030515194218180924,0.03445334493730388
2017,Direct migration background,West,4.0,0.025396103403835947,31140,0.02364869515185801,0.027143511655813884
2017,Indirect migration background,West,3.0,0.025130770980213782,31140,0.023392278347227024,0.02686926361320054
2017,Direct migration background,West,1.0,0.024258964445455236,31140,0.022550129246171734,0.025967799644738738
2017,No migration background,West,5.0,0.021188689257827305,31140,0.01958913748018608,0.022788241035468528
2017,No migration background,East,1.0,0.020089454931392615,31140,0.018531072441975254,0.021647837420809977
2017,Indirect migration background,West,4.0,0.012243196118565688,31140,0.011021764423551541,0.013464627813579835
2017,Indirect migration background,West,2.0,0.011598817375483284,31140,0.010409575342492263,0.012788059408474306
2017,Direct migration background,West,5.0,0.009097111667045714,31140,0.008042569191427198,0.010151654142664229
2017,No migration background,East,5.0,0.00788416344477295,31140,0.006901837153572819,0.008866489735973083
2017,Direct migration background,East,3.0,0.005230839208551285,31140,0.0044296342858646835,0.006032044131237886
2017,Indirect migration background,West,1.0,0.004700174361306952,31140,0.003940494321292981,0.005459854401320923
2017,Direct migration background,East,2.0,0.0037146539307103326,31140,0.0030389634222759785,0.004390344439144687
2017,Indirect migration background,West,5.0,0.0037146539307103326,31140,0.0030389634222759785,0.004390344439144687
2017,Direct migration background,East,4.0,0.0024258964445455235,31140,0.001879503000824188,0.002972289888266859
2017,Direct migration background,East,1.0,0.0020089454931392615,31140,0.001511616053451486,0.002506274932827037
2017,Indirect migration background,East,3.0,0.001554089909786976,31140,0.0011165707173423356,0.0019916091022316165
2017,Indirect migration background,East,2.0,0.0010992343264346904,31140,0.0007311874966811766,0.0014672811561882043
2017,Indirect migration background,East,4.0,0.0006443787430824047,31140,0.0003625226681385394,0.0009262348180262699
2017,Direct migration background,East,5.0,0.0005685694791903571,31140,0.00030380175628782867,0.0008333372020928856
2017,Indirect migration background,East,5.0,0.00030323705556819044,31140,0.00010985238469399356,0.0004966217264423873
2017,Indirect migration background,East,1.0,0.00011371389583807141,31140,-4.720770955817492e-06,0.0002321485626319603
2018,No migration background,West,3.0,0.22598582448995574,29779,0.22123557879900757,0.23073607018090392
2018,No migration background,West,2.0,0.15710537651251125,29779,0.1529722073331467,0.1612385456918758
2018,No migration background,West,4.0,0.09492109488193601,29779,0.09159200433628048,0.09825018542759154
2018,No migration background,East,3.0,0.07643810940987586,29779,0.07342031960536385,0.07945589921438787
2018,No migration background,West,1.0,0.06469044915221052,29779,0.061896626821454824,0.06748427148296621
2018,Direct migration background,West,3.0,0.0608528801347065,29779,0.05813763902147073,0.06356812124794227
2018,No migration background,East,2.0,0.05991306731409328,29779,0.05721752718503892,0.06260860744314764
2018,Direct migration background,West,2.0,0.04213494145749305,29779,0.03985315825098603,0.044416724664000075
2018,No migration background,East,4.0,0.030543916669929904,29779,0.028589453685792195,0.03249837965406761
2018,Direct migration background,West,4.0,0.027724478208090222,29779,0.02585969915094953,0.029589257265230914
2018,Indirect migration background,West,3.0,0.023534479382856247,29779,0.021812683081201267,0.025256275684511227
2018,Direct migration background,West,1.0,0.021889806946783098,29779,0.0202278649036161,0.023551748989950095
2018,No migration background,West,5.0,0.02185064807925755,29779,0.020190159994833614,0.023511136163681483
2018,No migration background,East,1.0,0.02091083525864432,29779,0.019285668880483536,0.022536001636805105
2018,Indirect migration background,West,4.0,0.013353173826212946,29779,0.012049484441388508,0.014656863211037385
2018,Indirect migration background,West,2.0,0.012883267415906332,29779,0.011602417382146794,0.014164117449665871
2018,Direct migration background,West,5.0,0.009593922543760035,29779,0.008486774317130519,0.01070107077038955
2018,No migration background,East,5.0,0.008184203312840192,29779,0.007160899171303693,0.009207507454376693
2018,Direct migration background,East,3.0,0.004855699573168344,29779,0.004066167184107877,0.005645231962228811
2018,Indirect migration background,West,1.0,0.004777381838117241,29779,0.0039942117132060655,0.005560551963028417
2018,Indirect migration background,West,5.0,0.00438579316286173,29779,0.0036352587116368447,0.005136327614086615
2018,Direct migration background,East,2.0,0.0032893448721462975,29779,0.002639005163982651,0.003939684580309944
2018,Direct migration background,East,1.0,0.0030543916669929904,29779,0.0024276347842341617,0.003681148549751819
2018,Direct migration background,East,4.0,0.002232055448956416,29779,0.0016960511416607205,0.0027680597562521115
2018,Indirect migration background,East,3.0,0.0018013079061753533,29779,0.0013196890384691668,0.00228292677388154
2018,Indirect migration background,East,4.0,0.0010572894231898812,29779,0.0006881688501593281,0.0014264099962204343
2018,Indirect migration background,East,2.0,0.0008223362180365744,29779,0.0004967641905336655,0.0011479082455394833
2018,Direct migration background,East,5.0,0.00043074754278106276,29779,0.00019506963991510943,0.000666425445647016
2018,Indirect migration background,East,5.0,0.00043074754278106276,29779,0.00019506963991510943,0.000666425445647016
2018,Indirect migration background,East,1.0,0.00035242980772996047,29779,0.0001392427723191865,0.0005656168431407344
2019,No migration background,West,3.0,0.22752293577981653,29565,0.22274409547469,0.23230177608494304
2019,No migration background,West,2.0,0.17001756783134883,29565,0.16573554992335546,0.1742995857393422
2019,No migration background,West,4.0,0.09529572516103846,29565,0.09194871400055013,0.09864273632152679
2019,No migration background,East,3.0,0.07874292406792895,29565,0.07567274775297571,0.08181310038288218
2019,No migration background,West,1.0,0.06906109701346867,29565,0.06617078681207467,0.07195140721486268
2019,No migration background,East,2.0,0.058051922701542066,29565,0.05538635992007589,0.060717485483008246
2019,Direct migration background,West,3.0,0.053406207300409916,29565,0.05084322961861077,0.05596918498220906
2019,Direct migration background,West,2.0,0.037946515713449154,29565,0.035768541716033685,0.04012448971086462
2019,No migration background,East,4.0,0.03212961155572906,29565,0.03011946154438395,0.03413976156707417
2019,No migration background,East,1.0,0.023384735506539137,29565,0.021662093176608145,0.02510737783647013
2019,No migration background,West,5.0,0.022369705250829593,29565,0.02068398856334277,0.024055421938316418
2019,Direct migration background,West,1.0,0.0222525863751708,29565,0.02057118764409786,0.023933985106243737
2019,Direct migration background,West,4.0,0.02166699199687683,29565,0.020007367661410275,0.023326616332343387
2019,Indirect migration background,West,3.0,0.02131563536990045,29565,0.01966922688347582,0.02296204385632508
2019,Indirect migration background,West,2.0,0.013624829201639665,29565,0.012303370092898027,0.014946288310381303
2019,Indirect migration background,West,4.0,0.011907085691977357,29565,0.010670657890566305,0.013143513493388409
2019,No migration background,East,5.0,0.007612726917821589,29565,0.006621945510262467,0.008603508325380711
2019,Direct migration background,West,5.0,0.007456568416943197,29565,0.006475924377306001,0.008437212456580393
2019,Indirect migration background,West,1.0,0.005777864532500488,29565,0.004913906749544298,0.006641822315456678
2019,Direct migration background,East,3.0,0.004177239898496974,29565,0.003442044360696763,0.004912435436297185
2019,Indirect migration background,West,5.0,0.004177239898496974,29565,0.003442044360696763,0.004912435436297185
2019,Direct migration background,East,2.0,0.0031231700175678315,29565,0.002487128164691854,0.003759211870443809
2019,Direct migration background,East,1.0,0.00222525863751708,29565,0.001688135785146741,0.0027623814898874188
2019,Indirect migration background,East,3.0,0.002186219012297482,29565,0.0016538181968728713,0.002718619827722093
2019,Direct migration background,East,4.0,0.001795822760101503,29565,0.001313199157800165,0.002278446362402841
2019,Indirect migration background,East,2.0,0.0008979113800507515,29565,0.0005564915034629368,0.0012393312566385663
2019,Indirect migration background,East,4.0,0.00074175287917236,29565,0.00043141440487344816,0.0010520913534712718
2019,Direct migration background,East,5.0,0.0004294358774155768,29565,0.0001932668063773438,0.0006656049484538098
2019,Indirect migration background,East,5.0,0.00039039625219597894,29565,0.00016521348093904005,0.0006155790234529178
2019,Indirect migration background,East,1.0,0.00031231700175678314,29565,0.00011089954232754488,0.0005137344611860214
2020,No migration background,West,3.0,0.22175813880865017,29899,0.21704918080205196,0.22646709681524838
2020,No migration background,West,2.0,0.15020688578343352,29899,0.1461571259869924,0.15425664557987465
2020,No migration background,West,4.0,0.09032711374814584,29899,0.08707789140061221,0.09357633609567946
2020,No migration background,East,3.0,0.07479116246389257,29899,0.07180940189209493,0.07777292303569021
2020,Direct migration background,West,3.0,0.06948239519088141,29899,0.06660017320083925,0.07236461718092357
2020,No migration background,West,1.0,0.058669685377468965,29899,0.05600586067547088,0.06133351007946705
2020,Direct migration background,West,2.0,0.052931532516199545,29899,0.05039362575691354,0.055469439275485546
2020,No migration background,East,2.0,0.05187758607229292,29899,0.049363675488674874,0.05439149665591096
2020,Direct migration background,West,1.0,0.03743461628542431,29899,0.03528292702432982,0.039586305546518805
2020,No migration background,East,4.0,0.031228042782418614,29899,0.029256478680030503,0.03319960688480673
2020,Direct migration background,West,4.0,0.027831993129830587,29899,0.025967458059829657,0.029696528199831516
2020,Indirect migration background,West,3.0,0.02119603403856663,29899,0.01956334715388886,0.022828720923244405
2020,No migration background,West,5.0,0.019283316418143494,29899,0.017724516460651277,0.02084211637563571
2020,No migration background,East,1.0,0.01877586072292919,29899,0.01723731013968639,0.02031441130617199
2020,Indirect migration background,West,2.0,0.012842532594269655,29899,0.011566251618670064,0.014118813569869245
2020,Indirect migration background,West,4.0,0.012217971738621282,29899,0.010972717989224329,0.013463225488018234
2020,Direct migration background,West,5.0,0.009368412834725583,29899,0.00827642742466706,0.010460398244784107
2020,No migration background,East,5.0,0.0069872745725661645,29899,0.006043085322340205,0.007931463822792124
2020,Direct migration background,East,3.0,0.006909204465610118,29899,0.005970267925478879,0.007848141005741356
2020,Indirect migration background,West,1.0,0.005386837379967211,29899,0.004557136074379043,0.006216538685555379
2020,Direct migration background,East,2.0,0.004606136310406745,29899,0.003838609398193164,0.005373663222620326
2020,Direct migration background,East,1.0,0.004449996096494652,29899,0.003695531102522197,0.0052044610904671065
2020,Indirect migration background,West,5.0,0.003786400187368257,29899,0.0030902271015847715,0.004482573273151742
2020,Direct migration background,East,4.0,0.002537278476071512,29899,0.0019670352378383083,0.003107521714304716
2020,Indirect migration background,East,3.0,0.0016785072995550005,29899,0.001214500262085858,0.002142514337024143
2020,Indirect migration background,East,2.0,0.0010929814973846515,29899,0.0007184428160829652,0.0014675201786863378
2020,Indirect migration background,East,4.0,0.0010149113904286049,29899,0.0006539827829206481,0.0013758399979365617
2020,Direct migration background,East,5.0,0.000585525802170349,29899,0.000311321934610297,0.000859729669730401
2020,Indirect migration background,East,1.0,0.0005074556952143024,29899,0.0002521758165940403,0.0007627355738345646
2020,Indirect migration background,East,5.0,0.0002342103208681396,29899,6.075808988239022e-05,0.00040766255185388896
2021,No migration background,West,3.0,0.21150936809030607,19931,0.20583973963337107,0.21717899654724107
2021,No migration background,West,2.0,0.18340509717211684,19931,0.1780322985901923,0.18877789575404139
2021,No migration background,West,4.0,0.0833236355172815,19931,0.07948670752482839,0.08716056350973461
2021,No migration background,West,1.0,0.07866868381240545,19931,0.07493101871209537,0.08240634891271553
2021,No migration background,East,3.0,0.06697311765390435,19931,0.06350264310924447,0.07044359219856422
2021,No migration background,East,2.0,0.06220179215640638,19931,0.058848683128955866,0.0655549011838569
2021,Direct migration background,West,3.0,0.0564994763179332,19931,0.05329405728899058,0.05970489534687582
2021,Direct migration background,West,2.0,0.04957523565693006,19931,0.04656165518937021,0.052588816124489915
2021,No migration background,East,4.0,0.028918887466542535,19931,0.026592349891664695,0.031245425041420374
2021,No migration background,East,1.0,0.025136739206330735,19931,0.02296344837259657,0.027310030040064902
2021,Direct migration background,West,1.0,0.02467124403584313,19931,0.022517656317687346,0.026824831753998912
2021,Direct migration background,West,4.0,0.02321657162806936,19931,0.021125881289076155,0.025307261967062563
2021,No migration background,West,5.0,0.021354590946118933,19931,0.019347579558073945,0.02336160233416392
2021,Indirect migration background,West,3.0,0.018154311649016642,19931,0.016300767056552964,0.02000785624148032
2021,Indirect migration background,West,2.0,0.013848481322006284,19931,0.012226057085011871,0.015470905559000696
2021,Indirect migration background,West,4.0,0.009077155824508321,19931,0.007760457319432034,0.010393854329584607
2021,Direct migration background,West,5.0,0.00750610962411265,19931,0.006307816963839485,0.008704402284385815
2021,No migration background,East,5.0,0.0070406144536250435,19931,0.0058798006847711115,0.008201428222478976
2021,Indirect migration background,West,1.0,0.006225997905271733,19931,0.0051339546838340576,0.0073180411267094085
2021,Direct migration background,East,3.0,0.005004073082741767,19931,0.004024438743392092,0.005983707422091442
2021,Direct migration background,East,2.0,0.004713138601187013,19931,0.0037622694278679875,0.005664007774506038
2021,Direct migration background,East,1.0,0.002851157919236588,19931,0.0021109015416176627,0.003591414296855513
2021,Indirect migration background,West,5.0,0.002560223437681834,19931,0.0018586489255170533,0.0032617979498466144
2021,Direct migration background,East,4.0,0.001978354474572326,19931,0.0013614561910448887,0.0025952527580997637
2021,Indirect migration background,East,2.0,0.0017456068893285232,19931,0.0011660642884732944,0.002325149490183752
2021,Indirect migration background,East,3.0,0.0011637379262190155,19931,0.0006904054848620809,0.0016370703675759502
2021,Direct migration background,East,5.0,0.0009309903409752124,19931,0.0005075796123418083,0.0013544010696086165
2021,Indirect migration background,East,4.0,0.0008728034446642616,19931,0.00046282583125772475,0.0012827810580707984
2021,Indirect migration background,East,1.0,0.0006982427557314093,19931,0.0003315155987628319,0.0010649699126999866
2021,Indirect migration background,East,5.0,0.00017456068893285232,19931,-8.850928914937509e-06,0.00035797230678064214
