"plh0184","year","migback","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Selten","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2013","kein Migrationshintergrund","Staedtischer Raum","5391","0.403707738910275","0.395349468251411","0.412066009569139"
"Manchmal","2013","kein Migrationshintergrund","Laendlicher Raum","3486","0.411896269144099","0.401424562346636","0.422367975941563"
"Manchmal","2013","direkter Migrationshintergrund","Staedtischer Raum","810","0.428506553719955","0.406926288999725","0.450086818440186"
"Manchmal","2013","direkter Migrationshintergrund","Laendlicher Raum","262","0.373703033085978","0.337015937995531","0.410390128176426"
"Manchmal","2013","indirekter Migrationshintergrund","Staedtischer Raum","374","0.354647113754401","0.324462802012732","0.38483142549607"
"Manchmal","2013","indirekter Migrationshintergrund","Laendlicher Raum","90","0.434190910430776","0.370684804122872","0.497697016738679"
"Manchmal","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2013","kein Migrationshintergrund","Staedtischer Raum","2458","0.170094747452775","0.163694260529605","0.176495234375945"
"Oft","2013","kein Migrationshintergrund","Laendlicher Raum","1471","0.165129159857129","0.157229323242892","0.173028996471365"
"Oft","2013","direkter Migrationshintergrund","Staedtischer Raum","376","0.177548710999317","0.160884442251959","0.194212979746675"
"Oft","2013","direkter Migrationshintergrund","Laendlicher Raum","117","0.167870646762028","0.139527852610947","0.196213440913109"
"Oft","2013","indirekter Migrationshintergrund","Staedtischer Raum","220","0.214452139535911","0.18855594486678","0.240348334205043"
"Oft","2013","indirekter Migrationshintergrund","Laendlicher Raum","57","0.180561169776672","0.131276640599628","0.229845698953715"
"Oft","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2013","kein Migrationshintergrund","Staedtischer Raum","577","0.0362275333571324","0.033044362525128","0.0394107041891369"
"Sehr oft","2013","kein Migrationshintergrund","Laendlicher Raum","350","0.0371363650541605","0.0331130998069874","0.0411596303013335"
"Sehr oft","2013","direkter Migrationshintergrund","Staedtischer Raum","129","0.0534546820710505","0.0436454279070011","0.0632639362350999"
"Sehr oft","2013","direkter Migrationshintergrund","Laendlicher Raum","34","0.0427327178793814","0.0273951419608405","0.0580702937979223"
"Sehr oft","2013","indirekter Migrationshintergrund","Staedtischer Raum","75","0.0578579896935675","0.043127259028649","0.0725887203584859"
"Sehr oft","2013","indirekter Migrationshintergrund","Laendlicher Raum","19","","",""
"Sehr oft","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2014","kein Migrationshintergrund","Staedtischer Raum","1279","0.113521848542468","0.107914043645661","0.119129653439274"
"Sehr selten","2014","kein Migrationshintergrund","Laendlicher Raum","881","0.125992734988679","0.118650529454364","0.133334940522995"
"Sehr selten","2014","direkter Migrationshintergrund","Staedtischer Raum","506","0.125231821865888","0.114726278355512","0.135737365376265"
"Sehr selten","2014","direkter Migrationshintergrund","Laendlicher Raum","215","0.162621953377753","0.142413927083985","0.18282997967152"
"Sehr selten","2014","indirekter Migrationshintergrund","Staedtischer Raum","106","0.0703883619525366","0.0572581863491836","0.0835185375558896"
"Sehr selten","2014","indirekter Migrationshintergrund","Laendlicher Raum","37","0.0984216470519258","0.0661351248478035","0.130708169256048"
"Sehr selten","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2014","kein Migrationshintergrund","Staedtischer Raum","3218","0.273876132490368","0.265992949651913","0.281759315328824"
"Selten","2014","kein Migrationshintergrund","Laendlicher Raum","2008","0.266826296113071","0.257040097657779","0.276612494568362"
"Selten","2014","direkter Migrationshintergrund","Staedtischer Raum","946","0.265135432823659","0.251124978207848","0.279145887439471"
"Selten","2014","direkter Migrationshintergrund","Laendlicher Raum","328","0.284284994882332","0.259583652465245","0.308986337299419"
"Selten","2014","indirekter Migrationshintergrund","Staedtischer Raum","325","0.237894788562732","0.216038860181341","0.259750716944123"
"Selten","2014","indirekter Migrationshintergrund","Laendlicher Raum","83","0.280642197962938","0.231942846201865","0.329341549724011"
"Selten","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2014","kein Migrationshintergrund","Staedtischer Raum","4908","0.394919978036253","0.386278657611609","0.403561298460897"
"Manchmal","2014","kein Migrationshintergrund","Laendlicher Raum","3177","0.395690447147818","0.384871032198983","0.406509862096652"
"Manchmal","2014","direkter Migrationshintergrund","Staedtischer Raum","1488","0.388905896286624","0.373432309365195","0.404379483208053"
"Manchmal","2014","direkter Migrationshintergrund","Laendlicher Raum","473","0.376886418246969","0.350348773347867","0.403424063146071"
"Manchmal","2014","indirekter Migrationshintergrund","Staedtischer Raum","554","0.378688394885947","0.353790360642788","0.403586429129106"
"Manchmal","2014","indirekter Migrationshintergrund","Laendlicher Raum","130","0.408047026519177","0.354778224899519","0.461315828138835"
"Manchmal","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2014","kein Migrationshintergrund","Staedtischer Raum","2338","0.179175853548209","0.172396567594042","0.185955139502375"
"Oft","2014","kein Migrationshintergrund","Laendlicher Raum","1450","0.173643720751781","0.165262457689783","0.18202498381378"
"Oft","2014","direkter Migrationshintergrund","Staedtischer Raum","642","0.166137554493274","0.154323586154106","0.177951522832442"
"Oft","2014","direkter Migrationshintergrund","Laendlicher Raum","197","0.13146547315739","0.112961161926894","0.149969784387887"
"Oft","2014","indirekter Migrationshintergrund","Staedtischer Raum","351","0.231553825974882","0.209901625675951","0.253206026273813"
"Oft","2014","indirekter Migrationshintergrund","Laendlicher Raum","59","0.162457076827834","0.122476682925924","0.202437470729745"
"Oft","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2014","kein Migrationshintergrund","Staedtischer Raum","550","0.0385061873827026","0.0351047877766681","0.0419075869887372"
"Sehr oft","2014","kein Migrationshintergrund","Laendlicher Raum","331","0.0378468009986511","0.0336246577191702","0.0420689442781321"
"Sehr oft","2014","direkter Migrationshintergrund","Staedtischer Raum","231","0.0545892945305544","0.0473785736101449","0.0618000154509639"
"Sehr oft","2014","direkter Migrationshintergrund","Laendlicher Raum","68","0.0447411603355557","0.0334200850028157","0.0560622356682958"
"Sehr oft","2014","indirekter Migrationshintergrund","Staedtischer Raum","122","0.0814746286239021","0.067432721305251","0.0955165359425533"
"Sehr oft","2014","indirekter Migrationshintergrund","Laendlicher Raum","18","","",""
"Sehr oft","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2015","kein Migrationshintergrund","Staedtischer Raum","1238","0.122523129122493","0.116555495650095","0.128490762594892"
"Sehr selten","2015","kein Migrationshintergrund","Laendlicher Raum","684","0.0961033371887085","0.0894218811016129","0.102784793275804"
"Sehr selten","2015","direkter Migrationshintergrund","Staedtischer Raum","440","0.146504260645912","0.134242905663","0.158765615628824"
"Sehr selten","2015","direkter Migrationshintergrund","Laendlicher Raum","163","0.154966198818011","0.133552075078112","0.176380322557911"
"Sehr selten","2015","indirekter Migrationshintergrund","Staedtischer Raum","113","0.103667653637861","0.0872170490966098","0.120118258179112"
"Sehr selten","2015","indirekter Migrationshintergrund","Laendlicher Raum","27","","",""
"Sehr selten","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2015","kein Migrationshintergrund","Staedtischer Raum","3190","0.28160368227063","0.273417593008592","0.289789771532669"
"Selten","2015","kein Migrationshintergrund","Laendlicher Raum","2097","0.278309544502654","0.268149817844843","0.288469271160464"
"Selten","2015","direkter Migrationshintergrund","Staedtischer Raum","801","0.248580887931025","0.233594821764677","0.263566954097373"
"Selten","2015","direkter Migrationshintergrund","Laendlicher Raum","297","0.318147364308727","0.290585778376321","0.345708950241133"
"Selten","2015","indirekter Migrationshintergrund","Staedtischer Raum","284","0.231029872957072","0.208283377361709","0.253776368552434"
"Selten","2015","indirekter Migrationshintergrund","Laendlicher Raum","60","0.166238359349108","0.124319123811874","0.208157594886343"
"Selten","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2015","kein Migrationshintergrund","Staedtischer Raum","4696","0.395839906076051","0.386939474459415","0.404740337692687"
"Manchmal","2015","kein Migrationshintergrund","Laendlicher Raum","3038","0.40704123410704","0.395904087348034","0.418178380866046"
"Manchmal","2015","direkter Migrationshintergrund","Staedtischer Raum","1200","0.38103904839266","0.364199554780669","0.39787854200465"
"Manchmal","2015","direkter Migrationshintergrund","Laendlicher Raum","404","0.328019501856974","0.300236898141561","0.355802105572387"
"Manchmal","2015","indirekter Migrationshintergrund","Staedtischer Raum","527","0.396499628217391","0.370100726663546","0.422898529771235"
"Manchmal","2015","indirekter Migrationshintergrund","Laendlicher Raum","131","0.515913910362368","0.459643938595585","0.572183882129152"
"Manchmal","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2015","kein Migrationshintergrund","Staedtischer Raum","2040","0.164647260022277","0.157897513449155","0.171397006595399"
"Oft","2015","kein Migrationshintergrund","Laendlicher Raum","1354","0.176834035011427","0.168184970753155","0.1854830992697"
"Oft","2015","direkter Migrationshintergrund","Staedtischer Raum","559","0.169002301565616","0.156007822320326","0.181996780810905"
"Oft","2015","direkter Migrationshintergrund","Laendlicher Raum","164","0.137719630038233","0.117327295338077","0.158111964738389"
"Oft","2015","indirekter Migrationshintergrund","Staedtischer Raum","298","0.203793976101266","0.182055249828148","0.225532702374383"
"Oft","2015","indirekter Migrationshintergrund","Laendlicher Raum","71","0.205036553778958","0.15957795934223","0.250495148215685"
"Oft","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2015","kein Migrationshintergrund","Staedtischer Raum","433","0.0353860225085482","0.0320234789998276","0.0387485660172688"
"Sehr oft","2015","kein Migrationshintergrund","Laendlicher Raum","302","0.0417118491901708","0.0371795322353885","0.0462441661449531"
"Sehr oft","2015","direkter Migrationshintergrund","Staedtischer Raum","195","0.0548735014647886","0.0469769227975173","0.0627700801320599"
"Sehr oft","2015","direkter Migrationshintergrund","Laendlicher Raum","69","0.0611473049780544","0.0469687436459074","0.0753258663102014"
"Sehr oft","2015","indirekter Migrationshintergrund","Staedtischer Raum","97","0.065008869086411","0.0517038425711042","0.0783138956017178"
"Sehr oft","2015","indirekter Migrationshintergrund","Laendlicher Raum","14","","",""
"Sehr oft","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2016","kein Migrationshintergrund","Staedtischer Raum","1207","0.121305057736994","0.115161049508078","0.127449065965911"
"Sehr selten","2016","kein Migrationshintergrund","Laendlicher Raum","699","0.108468874883042","0.101163658292478","0.115774091473605"
"Sehr selten","2016","direkter Migrationshintergrund","Staedtischer Raum","556","0.145776199052214","0.134128608858311","0.157423789246117"
"Sehr selten","2016","direkter Migrationshintergrund","Laendlicher Raum","202","0.136411170537291","0.1172921233742","0.155530217700381"
"Sehr selten","2016","indirekter Migrationshintergrund","Staedtischer Raum","99","0.0878368636620996","0.0720310300536576","0.103642697270542"
"Sehr selten","2016","indirekter Migrationshintergrund","Laendlicher Raum","26","","",""
"Sehr selten","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2016","kein Migrationshintergrund","Staedtischer Raum","2907","0.270799108901707","0.262436525121693","0.27916169268172"
"Selten","2016","kein Migrationshintergrund","Laendlicher Raum","1859","0.263001183663833","0.252658707685688","0.273343659641979"
"Selten","2016","direkter Migrationshintergrund","Staedtischer Raum","901","0.274574101039026","0.2598430664069","0.289305135671152"
"Selten","2016","direkter Migrationshintergrund","Laendlicher Raum","362","0.306143493608894","0.280469991288002","0.331816995929786"
"Selten","2016","indirekter Migrationshintergrund","Staedtischer Raum","274","0.227261847686616","0.203861506949298","0.250662188423933"
"Selten","2016","indirekter Migrationshintergrund","Laendlicher Raum","69","0.192494062825938","0.148534801828953","0.236453323822922"
"Selten","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2016","kein Migrationshintergrund","Staedtischer Raum","4331","0.390104572096891","0.380925231596799","0.399283912596983"
"Manchmal","2016","kein Migrationshintergrund","Laendlicher Raum","2937","0.422118105788284","0.410515679758757","0.433720531817811"
"Manchmal","2016","direkter Migrationshintergrund","Staedtischer Raum","1322","0.370796350374416","0.354853341824736","0.386739358924096"
"Manchmal","2016","direkter Migrationshintergrund","Laendlicher Raum","444","0.350779575202679","0.324196758001104","0.377362392404254"
"Manchmal","2016","indirekter Migrationshintergrund","Staedtischer Raum","487","0.414711502719473","0.387200857747657","0.442222147691289"
"Manchmal","2016","indirekter Migrationshintergrund","Laendlicher Raum","127","0.495332706687539","0.439585907854285","0.551079505520792"
"Manchmal","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2016","kein Migrationshintergrund","Staedtischer Raum","1923","0.176561633478802","0.169386053835803","0.183737213121801"
"Oft","2016","kein Migrationshintergrund","Laendlicher Raum","1165","0.163611886448622","0.154921809415554","0.172301963481691"
"Oft","2016","direkter Migrationshintergrund","Staedtischer Raum","569","0.161055461958153","0.148922654896183","0.173188269020123"
"Oft","2016","direkter Migrationshintergrund","Laendlicher Raum","180","0.172934011585341","0.151867236555308","0.194000786615373"
"Oft","2016","indirekter Migrationshintergrund","Staedtischer Raum","279","0.212082565387348","0.189256262467129","0.234908868307568"
"Oft","2016","indirekter Migrationshintergrund","Laendlicher Raum","64","0.200466146331571","0.155827830481611","0.245104462181532"
"Oft","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2016","kein Migrationshintergrund","Staedtischer Raum","479","0.0412296277856054","0.0374880456743762","0.0449712098968345"
"Sehr oft","2016","kein Migrationshintergrund","Laendlicher Raum","301","0.0427999492162192","0.0380451163333366","0.0475547820991018"
"Sehr oft","2016","direkter Migrationshintergrund","Staedtischer Raum","178","0.0477978875761904","0.0407562144862941","0.0548395606660866"
"Sehr oft","2016","direkter Migrationshintergrund","Laendlicher Raum","50","0.0337317490657958","0.0236750361172426","0.0437884620143489"
"Sehr oft","2016","indirekter Migrationshintergrund","Staedtischer Raum","93","0.058107220544463","0.0450437514538387","0.0711706896350873"
"Sehr oft","2016","indirekter Migrationshintergrund","Laendlicher Raum","23","","",""
"Sehr oft","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2017","kein Migrationshintergrund","Staedtischer Raum","1348","0.119478196411997","0.113737037988753","0.12521935483524"
"Sehr selten","2017","kein Migrationshintergrund","Laendlicher Raum","821","0.106920772899566","0.100105777531575","0.113735768267556"
"Sehr selten","2017","direkter Migrationshintergrund","Staedtischer Raum","513","0.147036691398076","0.135063997738351","0.159009385057801"
"Sehr selten","2017","direkter Migrationshintergrund","Laendlicher Raum","168","0.156353031886347","0.135665638714228","0.177040425058465"
"Sehr selten","2017","indirekter Migrationshintergrund","Staedtischer Raum","107","0.0669005169030673","0.0536991900127457","0.0801018437933888"
"Sehr selten","2017","indirekter Migrationshintergrund","Laendlicher Raum","25","","",""
"Sehr selten","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2017","kein Migrationshintergrund","Staedtischer Raum","3470","0.286504757004377","0.278501871485265","0.29450764252349"
"Selten","2017","kein Migrationshintergrund","Laendlicher Raum","2249","0.283272295029587","0.27333498880535","0.293209601253824"
"Selten","2017","direkter Migrationshintergrund","Staedtischer Raum","837","0.251579228202059","0.236909429948367","0.26624902645575"
"Selten","2017","direkter Migrationshintergrund","Laendlicher Raum","331","0.270909560677698","0.245594725302179","0.296224396053218"
"Selten","2017","indirekter Migrationshintergrund","Staedtischer Raum","277","0.22152126174929","0.199579577549031","0.243462945949549"
"Selten","2017","indirekter Migrationshintergrund","Laendlicher Raum","67","0.214932836365469","0.168604211357738","0.261261461373201"
"Selten","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2017","kein Migrationshintergrund","Staedtischer Raum","4943","0.388086157154826","0.379460456948718","0.396711857360934"
"Manchmal","2017","kein Migrationshintergrund","Laendlicher Raum","3211","0.407901186814193","0.397062813489847","0.418739560138539"
"Manchmal","2017","direkter Migrationshintergrund","Staedtischer Raum","1291","0.387997836866993","0.371523612914007","0.404472060819979"
"Manchmal","2017","direkter Migrationshintergrund","Laendlicher Raum","450","0.366657946167495","0.339209235236171","0.394106657098819"
"Manchmal","2017","indirekter Migrationshintergrund","Staedtischer Raum","597","0.434434672702595","0.408244250343231","0.460625095061959"
"Manchmal","2017","indirekter Migrationshintergrund","Laendlicher Raum","131","0.497884370965892","0.441493248912033","0.554275493019752"
"Manchmal","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2017","kein Migrationshintergrund","Staedtischer Raum","2027","0.166504824004748","0.159910806429491","0.173098841580006"
"Oft","2017","kein Migrationshintergrund","Laendlicher Raum","1322","0.163291898514563","0.155139998719964","0.171443798309162"
"Oft","2017","direkter Migrationshintergrund","Staedtischer Raum","536","0.157440227567259","0.145126995937394","0.169753459197124"
"Oft","2017","direkter Migrationshintergrund","Laendlicher Raum","171","0.15262820992022","0.132143649630809","0.173112770209631"
"Oft","2017","indirekter Migrationshintergrund","Staedtischer Raum","304","0.219798464679198","0.197918097706214","0.241678831652183"
"Oft","2017","indirekter Migrationshintergrund","Laendlicher Raum","58","0.169408596251321","0.127102197593995","0.211714994908647"
"Oft","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2017","kein Migrationshintergrund","Staedtischer Raum","473","0.039426065424052","0.0359814379368937","0.0428706929112103"
"Sehr oft","2017","kein Migrationshintergrund","Laendlicher Raum","295","0.0386138467420914","0.0343646191589844","0.0428630743251985"
"Sehr oft","2017","direkter Migrationshintergrund","Staedtischer Raum","184","0.0559460159656128","0.0481764486829097","0.063715583248316"
"Sehr oft","2017","direkter Migrationshintergrund","Laendlicher Raum","64","0.0534512513482399","0.040639081979212","0.0662634207172679"
"Sehr oft","2017","indirekter Migrationshintergrund","Staedtischer Raum","91","0.05734508396585","0.0450604183698294","0.0696297495618706"
"Sehr oft","2017","indirekter Migrationshintergrund","Laendlicher Raum","21","","",""
"Sehr oft","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2018","kein Migrationshintergrund","Staedtischer Raum","1423","0.125911565301842","0.119959528980297","0.131863601623387"
"Sehr selten","2018","kein Migrationshintergrund","Laendlicher Raum","771","0.109620589829342","0.10256698268558","0.116674196973103"
"Sehr selten","2018","direkter Migrationshintergrund","Staedtischer Raum","430","0.118104151177368","0.107001797355801","0.129206504998936"
"Sehr selten","2018","direkter Migrationshintergrund","Laendlicher Raum","194","0.152933493730418","0.131901429972412","0.173965557488424"
"Sehr selten","2018","indirekter Migrationshintergrund","Staedtischer Raum","99","0.0873178801635959","0.0724127818386095","0.102222978488582"
"Sehr selten","2018","indirekter Migrationshintergrund","Laendlicher Raum","37","0.11210260041786","0.0774270178224203","0.146778183013299"
"Sehr selten","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2018","kein Migrationshintergrund","Staedtischer Raum","3309","0.278159892009943","0.270120506893775","0.286199277126111"
"Selten","2018","kein Migrationshintergrund","Laendlicher Raum","2242","0.304783319991733","0.294390501665717","0.315176138317748"
"Selten","2018","direkter Migrationshintergrund","Staedtischer Raum","828","0.254390695823514","0.239408340098674","0.269373051548354"
"Selten","2018","direkter Migrationshintergrund","Laendlicher Raum","301","0.31019868594748","0.283168202369331","0.337229169525629"
"Selten","2018","indirekter Migrationshintergrund","Staedtischer Raum","300","0.238354093428222","0.215857780433347","0.260850406423098"
"Selten","2018","indirekter Migrationshintergrund","Laendlicher Raum","72","0.249513164414144","0.201951964548278","0.29707436428001"
"Selten","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2018","kein Migrationshintergrund","Staedtischer Raum","4731","0.397575953307054","0.388795513332499","0.406356393281608"
"Manchmal","2018","kein Migrationshintergrund","Laendlicher Raum","3018","0.388635493875774","0.377630267311406","0.399640720440141"
"Manchmal","2018","direkter Migrationshintergrund","Staedtischer Raum","1220","0.398023731266921","0.381184665157086","0.414862797376757"
"Manchmal","2018","direkter Migrationshintergrund","Laendlicher Raum","407","0.360055477026751","0.332005810409205","0.388105143644297"
"Manchmal","2018","indirekter Migrationshintergrund","Staedtischer Raum","543","0.378834319627091","0.353221825805596","0.404446813448585"
"Manchmal","2018","indirekter Migrationshintergrund","Laendlicher Raum","129","0.433668837373228","0.379199904280448","0.488137770466007"
"Manchmal","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2018","kein Migrationshintergrund","Staedtischer Raum","2005","0.161550587279228","0.154947488756874","0.168153685801582"
"Oft","2018","kein Migrationshintergrund","Laendlicher Raum","1205","0.156763787899559","0.148555073517222","0.164972502281896"
"Oft","2018","direkter Migrationshintergrund","Staedtischer Raum","564","0.170269414370563","0.157339051759682","0.183199776981444"
"Oft","2018","direkter Migrationshintergrund","Laendlicher Raum","178","0.147312186481332","0.126601895745386","0.168022477217277"
"Oft","2018","indirekter Migrationshintergrund","Staedtischer Raum","325","0.222468294896957","0.20050909061501","0.244427499178904"
"Oft","2018","indirekter Migrationshintergrund","Laendlicher Raum","60","0.151695902303002","0.112268584071925","0.191123220534079"
"Oft","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2018","kein Migrationshintergrund","Staedtischer Raum","466","0.036802002101933","0.0334240881462299","0.040179916057636"
"Sehr oft","2018","kein Migrationshintergrund","Laendlicher Raum","300","0.0401968084035927","0.0357621055339438","0.0446315112732416"
"Sehr oft","2018","direkter Migrationshintergrund","Staedtischer Raum","204","0.0592120073616337","0.0510925948151959","0.0673314199080716"
"Sehr oft","2018","direkter Migrationshintergrund","Laendlicher Raum","45","0.0295001568140189","0.0196127654031815","0.0393875482248563"
"Sehr oft","2018","indirekter Migrationshintergrund","Staedtischer Raum","111","0.0730254118841338","0.0592883326204042","0.0867624911478634"
"Sehr oft","2018","indirekter Migrationshintergrund","Laendlicher Raum","20","","",""
"Sehr oft","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2019","kein Migrationshintergrund","Staedtischer Raum","1486","0.126520483074353","0.120605995952835","0.13243497019587"
"Sehr selten","2019","kein Migrationshintergrund","Laendlicher Raum","837","0.118262372186499","0.110958066514009","0.125566677858989"
"Sehr selten","2019","direkter Migrationshintergrund","Staedtischer Raum","434","0.139925455140192","0.127155541193715","0.152695369086668"
"Sehr selten","2019","direkter Migrationshintergrund","Laendlicher Raum","178","0.176932442952285","0.153100938786184","0.200763947118386"
"Sehr selten","2019","indirekter Migrationshintergrund","Staedtischer Raum","133","0.0997489548085354","0.0841186755769296","0.115379234040141"
"Sehr selten","2019","indirekter Migrationshintergrund","Laendlicher Raum","41","0.106959443920878","0.0752095295412007","0.138709358300556"
"Sehr selten","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2019","kein Migrationshintergrund","Staedtischer Raum","3523","0.298598664839994","0.290456544217603","0.306740785462386"
"Selten","2019","kein Migrationshintergrund","Laendlicher Raum","2199","0.288018263433289","0.277775187327104","0.298261339539473"
"Selten","2019","direkter Migrationshintergrund","Staedtischer Raum","738","0.277571600626614","0.261087833159764","0.294055368093463"
"Selten","2019","direkter Migrationshintergrund","Laendlicher Raum","276","0.255220068109629","0.227992969207923","0.282447167011336"
"Selten","2019","indirekter Migrationshintergrund","Staedtischer Raum","340","0.275249455179497","0.251953085359921","0.298545824999073"
"Selten","2019","indirekter Migrationshintergrund","Laendlicher Raum","94","0.252381273887147","0.207757525441921","0.297005022332374"
"Selten","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2019","kein Migrationshintergrund","Staedtischer Raum","4708","0.382126781450842","0.373481806664074","0.390771756237609"
"Manchmal","2019","kein Migrationshintergrund","Laendlicher Raum","2981","0.398258680218793","0.387185471110982","0.409331889326604"
"Manchmal","2019","direkter Migrationshintergrund","Staedtischer Raum","1061","0.388559690566467","0.370617417380149","0.406501963752786"
"Manchmal","2019","direkter Migrationshintergrund","Laendlicher Raum","361","0.362453226621984","0.33243313682599","0.392473316417977"
"Manchmal","2019","indirekter Migrationshintergrund","Staedtischer Raum","549","0.372071932787059","0.346860406076611","0.397283459497508"
"Manchmal","2019","indirekter Migrationshintergrund","Laendlicher Raum","136","0.415478136863824","0.364852340619866","0.466103933107782"
"Manchmal","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
