,Unnamed: 0,year,age_gr,sampreg,plh0184,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
342,342,2015,66 and older,West,Sometimes,0.35711,1312,24964,0.3434,0.36999
343,343,2015,66 and older,West,Often,0.09081,320,24964,0.08317,0.09852
344,344,2015,66 and older,West,Very often,0.01942,64,24964,0.01627,0.02259
345,345,2015,66 and older,East,Very seldom,0.15854,199,24964,0.1418,0.17516
346,346,2015,66 and older,East,Seldom,0.341,404,24964,0.31843,0.36808
347,347,2015,66 and older,East,Sometimes,0.39171,462,24964,0.36125,0.4287
348,348,2015,66 and older,East,Often,0.10875,130,24964,0.09466,0.12163
349,349,2016,17-29 y.,West,Very seldom,0.08182,296,24088,0.07016,0.0947
350,350,2016,17-29 y.,West,Seldom,0.25454,782,24088,0.23365,0.27852
351,351,2016,17-29 y.,West,Sometimes,0.40489,1223,24088,0.37371,0.43598
352,352,2016,17-29 y.,West,Often,0.20494,691,24088,0.18579,0.22609
353,353,2016,17-29 y.,West,Very often,0.05382,174,24088,0.04439,0.06511
354,354,2016,17-29 y.,East,Very seldom,0.08636,55,24088,0.05774,0.12358
355,355,2016,17-29 y.,East,Seldom,0.23593,151,24088,0.1864,0.29926
356,356,2016,17-29 y.,East,Sometimes,0.41167,248,24088,0.3611,0.47556
357,357,2016,17-29 y.,East,Often,0.20094,133,24088,0.16488,0.23915
358,358,2016,17-29 y.,East,Very often,0.06511,42,24088,0.03393,0.10987
359,359,2016,30-45 y.,West,Very seldom,0.09103,563,24088,0.08083,0.10283
360,360,2016,30-45 y.,West,Seldom,0.22416,1287,24088,0.20889,0.2418
361,361,2016,30-45 y.,West,Sometimes,0.41481,2321,24088,0.39133,0.44308
362,362,2016,30-45 y.,West,Often,0.21768,1181,24088,0.20021,0.23588
363,363,2016,30-45 y.,West,Very often,0.05231,332,24088,0.04468,0.0608
364,364,2016,30-45 y.,East,Very seldom,0.10792,109,24088,0.07886,0.13886
365,365,2016,30-45 y.,East,Seldom,0.21919,306,24088,0.18732,0.26037
366,366,2016,30-45 y.,East,Sometimes,0.4063,584,24088,0.36249,0.45599
367,367,2016,30-45 y.,East,Often,0.20161,282,24088,0.16914,0.23946
368,368,2016,30-45 y.,East,Very often,0.06499,77,24088,0.04386,0.08866
369,369,2016,46-65 y.,West,Very seldom,0.11074,717,24088,0.10298,0.11918
370,370,2016,46-65 y.,West,Seldom,0.25486,1728,24088,0.2411,0.26865
371,371,2016,46-65 y.,West,Sometimes,0.41774,2812,24088,0.40139,0.43697
372,372,2016,46-65 y.,West,Often,0.17387,1146,24088,0.16208,0.18846
373,373,2016,46-65 y.,West,Very often,0.04278,312,24088,0.03741,0.0486
374,374,2016,46-65 y.,East,Very seldom,0.1018,200,24088,0.08822,0.11475
375,375,2016,46-65 y.,East,Seldom,0.25088,477,24088,0.22373,0.27591
376,376,2016,46-65 y.,East,Sometimes,0.42578,784,24088,0.39199,0.46068
377,377,2016,46-65 y.,East,Often,0.17337,313,24088,0.14968,0.19628
378,378,2016,46-65 y.,East,Very often,0.04816,93,24088,0.03652,0.06138
379,379,2016,66 and older,West,Very seldom,0.18856,658,24088,0.17808,0.20164
380,380,2016,66 and older,West,Seldom,0.34201,1234,24088,0.32592,0.35915
381,381,2016,66 and older,West,Sometimes,0.34017,1239,24088,0.32768,0.35911
382,382,2016,66 and older,West,Often,0.10721,327,24088,0.098,0.11646
383,383,2016,66 and older,West,Very often,0.02205,69,24088,0.01795,0.02661
384,384,2016,66 and older,East,Very seldom,0.16308,191,24088,0.14794,0.18239
385,385,2016,66 and older,East,Seldom,0.34231,407,24088,0.31872,0.37071
386,386,2016,66 and older,East,Sometimes,0.39524,437,24088,0.36146,0.42981
387,387,2016,66 and older,East,Often,0.09936,107,24088,0.08302,0.11429
388,388,2017,17-29 y.,West,Very seldom,0.08735,331,26359,0.07557,0.10025
389,389,2017,17-29 y.,West,Seldom,0.23721,877,26359,0.21825,0.25241
390,390,2017,17-29 y.,West,Sometimes,0.4201,1460,26359,0.39103,0.44503
391,391,2017,17-29 y.,West,Often,0.2084,713,26359,0.19349,0.22543
392,392,2017,17-29 y.,West,Very often,0.04693,170,26359,0.04096,0.05315
393,393,2017,17-29 y.,East,Very seldom,0.07106,57,26359,0.054,0.09471
394,394,2017,17-29 y.,East,Seldom,0.25761,174,26359,0.21103,0.31564
395,395,2017,17-29 y.,East,Sometimes,0.37168,294,26359,0.32698,0.42682
396,396,2017,17-29 y.,East,Often,0.24246,173,26359,0.20725,0.29579
397,397,2017,17-29 y.,East,Very often,0.05718,39,26359,0.04066,0.07795
398,398,2017,30-45 y.,West,Very seldom,0.07954,485,26359,0.07135,0.08948
399,399,2017,30-45 y.,West,Seldom,0.24945,1373,26359,0.23292,0.26726
400,400,2017,30-45 y.,West,Sometimes,0.39903,2400,26359,0.37767,0.41625
401,401,2017,30-45 y.,West,Often,0.214,1158,26359,0.20085,0.23246
402,402,2017,30-45 y.,West,Very often,0.05799,333,26359,0.04953,0.06762
403,403,2017,30-45 y.,East,Very seldom,0.06878,110,26359,0.05456,0.08146
404,404,2017,30-45 y.,East,Seldom,0.26063,348,26359,0.22497,0.29829
405,405,2017,30-45 y.,East,Sometimes,0.40869,606,26359,0.36753,0.45181
406,406,2017,30-45 y.,East,Often,0.21816,309,26359,0.18662,0.26313
407,407,2017,30-45 y.,East,Very often,0.04373,86,26359,0.03584,0.05163
408,408,2017,46-65 y.,West,Very seldom,0.106,832,26359,0.09786,0.1136
409,409,2017,46-65 y.,West,Seldom,0.25708,2075,26359,0.24502,0.26874
410,410,2017,46-65 y.,West,Sometimes,0.42548,3252,26359,0.40736,0.44186
411,411,2017,46-65 y.,West,Often,0.16883,1299,26359,0.15955,0.18018
412,412,2017,46-65 y.,West,Very often,0.04261,321,26359,0.03706,0.04825
413,413,2017,46-65 y.,East,Very seldom,0.08979,206,26359,0.07888,0.10385
414,414,2017,46-65 y.,East,Seldom,0.29443,655,26359,0.26996,0.31892
415,415,2017,46-65 y.,East,Sometimes,0.39589,872,26359,0.36539,0.42097
416,416,2017,46-65 y.,East,Often,0.17243,348,26359,0.15419,0.19303
417,417,2017,46-65 y.,East,Very often,0.04745,83,26359,0.03562,0.06081
418,418,2017,66 and older,West,Very seldom,0.19794,748,26359,0.18651,0.20973
419,419,2017,66 and older,West,Seldom,0.35312,1301,26359,0.33632,0.37248
420,420,2017,66 and older,West,Sometimes,0.33568,1297,26359,0.31913,0.35553
421,421,2017,66 and older,West,Often,0.08833,310,26359,0.08052,0.09523
422,422,2017,66 and older,West,Very often,0.02493,73,26359,0.02081,0.02938
423,423,2017,66 and older,East,Very seldom,0.19532,213,26359,0.169,0.22012
424,424,2017,66 and older,East,Seldom,0.33452,428,26359,0.30724,0.3595
425,425,2017,66 and older,East,Sometimes,0.38428,442,26359,0.34973,0.41375
426,426,2017,66 and older,East,Often,0.08588,108,26359,0.07315,0.0992
427,427,2018,17-29 y.,West,Very seldom,0.07324,282,25520,0.06488,0.08282
428,428,2018,17-29 y.,West,Seldom,0.26763,892,25520,0.24742,0.29094
429,429,2018,17-29 y.,West,Sometimes,0.4032,1413,25520,0.38016,0.4325
430,430,2018,17-29 y.,West,Often,0.20746,744,25520,0.19243,0.22375
431,431,2018,17-29 y.,West,Very often,0.04846,176,25520,0.04188,0.05622
432,432,2018,17-29 y.,East,Very seldom,0.05404,58,25520,0.04144,0.0693
433,433,2018,17-29 y.,East,Seldom,0.22303,182,25520,0.18163,0.26162
434,434,2018,17-29 y.,East,Sometimes,0.42633,286,25520,0.36687,0.48994
435,435,2018,17-29 y.,East,Often,0.19991,149,25520,0.1643,0.23488
436,436,2018,17-29 y.,East,Very often,0.09669,51,25520,0.06298,0.13462
437,437,2018,30-45 y.,West,Very seldom,0.08774,462,25520,0.07889,0.09837
438,438,2018,30-45 y.,West,Seldom,0.24263,1271,25520,0.22543,0.2602
439,439,2018,30-45 y.,West,Sometimes,0.40615,2165,25520,0.38527,0.4332
440,440,2018,30-45 y.,West,Often,0.2085,1088,25520,0.19137,0.22598
441,441,2018,30-45 y.,West,Very often,0.05498,329,25520,0.04754,0.06326
442,442,2018,30-45 y.,East,Very seldom,0.09378,126,25520,0.07402,0.11974
443,443,2018,30-45 y.,East,Seldom,0.27718,354,25520,0.24281,0.31518
444,444,2018,30-45 y.,East,Sometimes,0.40409,565,25520,0.36341,0.44719
445,445,2018,30-45 y.,East,Often,0.17377,266,25520,0.14606,0.19576
446,446,2018,30-45 y.,East,Very often,0.05118,83,25520,0.03634,0.07183
447,447,2018,46-65 y.,West,Very seldom,0.11457,853,25520,0.1059,0.12375
448,448,2018,46-65 y.,West,Seldom,0.26623,2015,25520,0.25368,0.27988
449,449,2018,46-65 y.,West,Sometimes,0.39256,2974,25520,0.38056,0.40801
450,450,2018,46-65 y.,West,Often,0.17974,1323,25520,0.17065,0.18842
451,451,2018,46-65 y.,West,Very often,0.04691,337,25520,0.04152,0.05174
452,452,2018,46-65 y.,East,Very seldom,0.10309,237,25520,0.08994,0.11697
453,453,2018,46-65 y.,East,Seldom,0.30112,622,25520,0.27251,0.33283
454,454,2018,46-65 y.,East,Sometimes,0.39695,837,25520,0.36371,0.42264
455,455,2018,46-65 y.,East,Often,0.16328,339,25520,0.14408,0.18146
456,456,2018,46-65 y.,East,Very often,0.03556,80,25520,0.0275,0.04636
457,457,2018,66 and older,West,Very seldom,0.19102,736,25520,0.17791,0.20382
458,458,2018,66 and older,West,Seldom,0.33035,1239,25520,0.31518,0.34524
459,459,2018,66 and older,West,Sometimes,0.37628,1374,25520,0.35899,0.39591
460,460,2018,66 and older,West,Often,0.0815,318,25520,0.07372,0.09021
461,461,2018,66 and older,West,Very often,0.02084,73,25520,0.01699,0.0251
462,462,2018,66 and older,East,Very seldom,0.1706,200,25520,0.14917,0.193
463,463,2018,66 and older,East,Seldom,0.38283,477,25520,0.3526,0.41292
464,464,2018,66 and older,East,Sometimes,0.36804,434,25520,0.33729,0.39873
465,465,2018,66 and older,East,Often,0.07852,110,25520,0.06673,0.09162
466,466,2019,17-29 y.,West,Very seldom,0.08961,312,25597,0.07727,0.10301
467,467,2019,17-29 y.,West,Seldom,0.27889,849,25597,0.25718,0.30314
468,468,2019,17-29 y.,West,Sometimes,0.3742,1203,25597,0.34759,0.40205
469,469,2019,17-29 y.,West,Often,0.20779,665,25597,0.19063,0.2293
470,470,2019,17-29 y.,West,Very often,0.04952,159,25597,0.04119,0.0585
471,471,2019,17-29 y.,East,Very seldom,0.06863,65,25597,0.05401,0.08462
472,472,2019,17-29 y.,East,Seldom,0.28758,176,25597,0.23126,0.35764
473,473,2019,17-29 y.,East,Sometimes,0.35951,230,25597,0.30725,0.41343
474,474,2019,17-29 y.,East,Often,0.23076,131,25597,0.19124,0.26916
475,475,2019,17-29 y.,East,Very often,0.05352,36,25597,0.03549,0.07476
476,476,2019,30-45 y.,West,Very seldom,0.08949,447,25597,0.07766,0.1017
477,477,2019,30-45 y.,West,Seldom,0.24739,1215,25597,0.22936,0.26541
478,478,2019,30-45 y.,West,Sometimes,0.42409,2004,25597,0.40018,0.45203
479,479,2019,30-45 y.,West,Often,0.19208,960,25597,0.17438,0.20924
480,480,2019,30-45 y.,West,Very often,0.04695,299,25597,0.04099,0.05378
481,481,2019,30-45 y.,East,Very seldom,0.09943,109,25597,0.07951,0.12605
482,482,2019,30-45 y.,East,Seldom,0.24049,330,25597,0.20992,0.26889
483,483,2019,30-45 y.,East,Sometimes,0.44048,545,25597,0.39747,0.49988
484,484,2019,30-45 y.,East,Often,0.16796,282,25597,0.14205,0.19854
485,485,2019,30-45 y.,East,Very often,0.05164,66,25597,0.03137,0.07539
486,486,2019,46-65 y.,West,Very seldom,0.11508,934,25597,0.10597,0.12342
487,487,2019,46-65 y.,West,Seldom,0.28072,2253,25597,0.26505,0.29459
488,488,2019,46-65 y.,West,Sometimes,0.39077,3211,25597,0.37244,0.40881
489,489,2019,46-65 y.,West,Often,0.17493,1369,25597,0.16217,0.18491
490,490,2019,46-65 y.,West,Very often,0.03851,343,25597,0.03265,0.04397
491,491,2019,46-65 y.,East,Very seldom,0.10725,250,25597,0.09074,0.12382
492,492,2019,46-65 y.,East,Seldom,0.26783,630,25597,0.2413,0.30042
493,493,2019,46-65 y.,East,Sometimes,0.38271,924,25597,0.35314,0.41154
494,494,2019,46-65 y.,East,Often,0.20098,377,25597,0.17694,0.22161
495,495,2019,46-65 y.,East,Very often,0.04124,96,25597,0.03066,0.05182
496,496,2019,66 and older,West,Very seldom,0.20045,794,25597,0.18839,0.21345
497,497,2019,66 and older,West,Seldom,0.36227,1359,25597,0.34383,0.38444
498,498,2019,66 and older,West,Sometimes,0.33614,1324,25597,0.31782,0.3549
499,499,2019,66 and older,West,Often,0.08128,307,25597,0.07398,0.08976
500,500,2019,66 and older,West,Very often,0.01987,70,25597,0.01482,0.02452
501,501,2019,66 and older,East,Very seldom,0.19345,240,25597,0.1678,0.21926
502,502,2019,66 and older,East,Seldom,0.34202,454,25597,0.31553,0.37751
503,503,2019,66 and older,East,Sometimes,0.4079,481,25597,0.36794,0.44326
504,504,2019,66 and older,East,Often,0.05663,98,25597,0.04787,0.06585
505,505,2020,17-29 y.,West,Very seldom,0.10223,470,25572,0.08811,0.11953
506,506,2020,17-29 y.,West,Seldom,0.26169,982,25572,0.2395,0.28356
507,507,2020,17-29 y.,West,Sometimes,0.38616,1380,25572,0.3545,0.41653
508,508,2020,17-29 y.,West,Often,0.19507,669,25572,0.17908,0.2145
509,509,2020,17-29 y.,West,Very often,0.05486,185,25572,0.04607,0.06507
510,510,2020,17-29 y.,East,Very seldom,0.10727,82,25572,0.07214,0.14601
511,511,2020,17-29 y.,East,Seldom,0.24821,158,25572,0.19834,0.31253
512,512,2020,17-29 y.,East,Sometimes,0.44716,258,25572,0.3726,0.52815
513,513,2020,17-29 y.,East,Often,0.19735,123,25572,0.15719,0.24044
514,514,2020,30-45 y.,West,Very seldom,0.08136,623,25572,0.07047,0.0951
515,515,2020,30-45 y.,West,Seldom,0.25168,1333,25572,0.22698,0.27494
516,516,2020,30-45 y.,West,Sometimes,0.41273,2063,25572,0.38498,0.43728
517,517,2020,30-45 y.,West,Often,0.20195,1013,25572,0.18398,0.22278
518,518,2020,30-45 y.,West,Very often,0.05228,261,25572,0.04244,0.06208
519,519,2020,30-45 y.,East,Very seldom,0.07334,132,25572,0.05317,0.09641
520,520,2020,30-45 y.,East,Seldom,0.24635,337,25572,0.21553,0.28009
521,521,2020,30-45 y.,East,Sometimes,0.3988,527,25572,0.34782,0.45191
522,522,2020,30-45 y.,East,Often,0.21964,270,25572,0.18843,0.25175
523,523,2020,30-45 y.,East,Very often,0.06187,69,25572,0.04535,0.08572
524,524,2020,46-65 y.,West,Very seldom,0.09303,845,25572,0.08503,0.10161
525,525,2020,46-65 y.,West,Seldom,0.25538,2008,25572,0.24288,0.2686
526,526,2020,46-65 y.,West,Sometimes,0.42941,3194,25572,0.41205,0.44756
527,527,2020,46-65 y.,West,Often,0.17978,1329,25572,0.16818,0.19404
528,528,2020,46-65 y.,West,Very often,0.0424,320,25572,0.03656,0.04906
529,529,2020,46-65 y.,East,Very seldom,0.06404,174,25572,0.05495,0.07357
530,530,2020,46-65 y.,East,Seldom,0.25781,558,25572,0.23366,0.28761
531,531,2020,46-65 y.,East,Sometimes,0.44288,888,25572,0.41093,0.47977
532,532,2020,46-65 y.,East,Often,0.18982,388,25572,0.17117,0.2125
533,533,2020,46-65 y.,East,Very often,0.04546,85,25572,0.03359,0.06135
534,534,2020,66 and older,West,Very seldom,0.18654,662,25572,0.17264,0.20164
535,535,2020,66 and older,West,Seldom,0.32291,1210,25572,0.30664,0.34171
536,536,2020,66 and older,West,Sometimes,0.38665,1367,25572,0.367,0.40759
537,537,2020,66 and older,West,Often,0.08517,329,25572,0.07774,0.0927
538,538,2020,66 and older,West,Very often,0.01873,65,25572,0.01458,0.02267
539,539,2020,66 and older,East,Very seldom,0.15405,220,25572,0.13126,0.17677
540,540,2020,66 and older,East,Seldom,0.37844,422,25572,0.34421,0.4142
541,541,2020,66 and older,East,Sometimes,0.38684,463,25572,0.3364,0.42488
542,542,2020,66 and older,East,Often,0.08067,110,25572,0.06833,0.09485
543,543,2021,17-29 y.,West,Very seldom,0.109,269,17149,0.09296,0.12978
544,544,2021,17-29 y.,West,Seldom,0.30999,693,17149,0.27348,0.34204
545,545,2021,17-29 y.,West,Sometimes,0.35562,814,17149,0.31902,0.39471
546,546,2021,17-29 y.,West,Often,0.17487,395,17149,0.15095,0.19789
547,547,2021,17-29 y.,West,Very often,0.05052,110,17149,0.04046,0.0628
548,548,2021,17-29 y.,East,Very seldom,0.13813,64,17149,0.10134,0.17587
549,549,2021,17-29 y.,East,Seldom,0.32702,124,17149,0.23233,0.43497
550,550,2021,17-29 y.,East,Sometimes,0.38292,140,17149,0.31006,0.46595
551,551,2021,17-29 y.,East,Often,0.15192,76,17149,0.11495,0.19171
552,552,2021,30-45 y.,West,Very seldom,0.10294,362,17149,0.08914,0.11877
553,553,2021,30-45 y.,West,Seldom,0.27681,890,17149,0.24923,0.3022
554,554,2021,30-45 y.,West,Sometimes,0.37808,1223,17149,0.3428,0.41024
555,555,2021,30-45 y.,West,Often,0.19473,599,17149,0.17452,0.2174
556,556,2021,30-45 y.,West,Very often,0.04744,161,17149,0.03841,0.05879
557,557,2021,30-45 y.,East,Very seldom,0.09631,99,17149,0.06594,0.13496
558,558,2021,30-45 y.,East,Seldom,0.27741,267,17149,0.23662,0.32199
559,559,2021,30-45 y.,East,Sometimes,0.42362,340,17149,0.37126,0.49015
560,560,2021,30-45 y.,East,Often,0.14975,161,17149,0.12155,0.1802
561,561,2021,30-45 y.,East,Very often,0.05291,46,17149,0.03455,0.0784
562,562,2021,46-65 y.,West,Very seldom,0.13392,725,17149,0.1216,0.14572
563,563,2021,46-65 y.,West,Seldom,0.28692,1626,17149,0.26976,0.30544
564,564,2021,46-65 y.,West,Sometimes,0.3792,2025,17149,0.35435,0.40253
565,565,2021,46-65 y.,West,Often,0.15875,777,17149,0.14609,0.17461
566,566,2021,46-65 y.,West,Very often,0.04122,213,17149,0.03521,0.04881
567,567,2021,46-65 y.,East,Very seldom,0.09225,173,17149,0.07845,0.11079
568,568,2021,46-65 y.,East,Seldom,0.32661,463,17149,0.2881,0.36685
569,569,2021,46-65 y.,East,Sometimes,0.34609,513,17149,0.30723,0.38141
570,570,2021,46-65 y.,East,Often,0.18387,222,17149,0.15113,0.21478
571,571,2021,46-65 y.,East,Very often,0.05117,57,17149,0.03409,0.0661
572,572,2021,66 and older,West,Very seldom,0.19171,527,17149,0.17717,0.20933
573,573,2021,66 and older,West,Seldom,0.35582,1033,17149,0.32943,0.37874
574,574,2021,66 and older,West,Sometimes,0.33391,856,17149,0.31376,0.35633
575,575,2021,66 and older,West,Often,0.09223,216,17149,0.08199,0.10597
576,576,2021,66 and older,West,Very often,0.02633,56,17149,0.01934,0.03409
577,577,2021,66 and older,East,Very seldom,0.16724,157,17149,0.14183,0.19997
578,578,2021,66 and older,East,Seldom,0.37535,326,17149,0.33475,0.41962
579,579,2021,66 and older,East,Sometimes,0.37354,264,17149,0.329,0.43003
580,580,2021,66 and older,East,Often,0.08387,87,17149,0.06852,0.10272
