"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2012","Hauptschule","Westdeutschland","1385.09","1395","3615","360","690","1900","2320","3700","1354.69","1415.49","0","14000","1300","1400"
"2012","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Westdeutschland","1534.23","1499","3677","400","830","2000","2631","4393","1500.81","1567.65","0","11000","1300","1400"
"2013","(Fach-)Abitur","Ostdeutschland","1267.89","1193","397","300","693","1760","2200","3500","1164.06","1371.72","0","16000","1100","1280"
"2013","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","759.08","494","31","220","340","850","1115","3200","554.64","963.52","92","3200","316","590"
"2013","(noch) kein Abschluss","Westdeutschland","944.27","495","364","120","280","1500","2100","4000","869.44","1019.1","0","4000","450","650"
"2013","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Westdeutschland","2569.49","2275.5","3959","720","1500","3360","4470","8500","2505.58","2633.4","0","37000","2200","2300"
"2013","Hauptschule","Ostdeutschland","951.4","927.5","378","180","450","1300","1700","3000","891.9","1010.9","0","3700","800","950"
"2013","Hauptschule","Westdeutschland","1421.04","1399","4285","380","680","1900","2400","4000","1391.93","1450.15","0","17000","1300","1350"
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Westdeutschland","1537.58","1499.5","3856","400","800","2000","2600","4500","1505.31","1569.85","0","15000","1300","1400"
"2014","(Fach-)Abitur","Ostdeutschland","1332","1245","370","414","780","1850","2240","3200","1202.97","1461.03","0","20570","1100","1300"
"2014","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ostdeutschland","2018.84","1846","907","712","1290","2500","3400","5500","1932.18","2105.5","0","18000","1816","2000"
"2014","AkademikerIn","Westdeutschland","2564.44","2295","3531","700","1500","3300","4500","8500","2496.25","2632.63","0","25000","2200","2356"
"2014","Hauptschule","Ostdeutschland","1033.9","999.5","332","321","600","1400","1900","2382","970.94","1096.86","0","3800","850","1000"
"2014","Hauptschule","Westdeutschland","1427.43","1399","3648","375","655","1980","2450","4000","1395.5","1459.36","0","20000","1300","1400"
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","1600.22","1496","3380","450","844","2067","2800","5000","1563.65","1636.79","0","12000","1300","1400"
"2015","(Fach-)Abitur","Ostdeutschland","1359.86","1299.5","364","380","790","1846","2225","3800","1278.41","1441.31","0","5000","1200","1400"
"2015","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ostdeutschland","2014.9","1793.5","903","508","1200","2505","3500","6000","1923.96","2105.84","0","18000","1800","2000"
"2015","AkademikerIn","Westdeutschland","2619.55","2295","3645","730","1500","3400","4500","8500","2551.78","2687.32","0","30000","2200","2348"
"2015","Hauptschule","Ostdeutschland","993.07","998","332","275","450","1300","1700","2800","929.66","1056.48","0","3600","900","1050"
"2015","Hauptschule","Westdeutschland","1440.78","1434","3397","385","700","2000","2500","4000","1409.46","1472.1","0","10000","1350","1420"
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","1626.78","1545","3208","450","850","2150","2800","4900","1589.73","1663.83","0","15000","1360","1450"
"2016","(Fach-)Abitur","Ostdeutschland","1312.42","1290","366","408","800","1696","2200","3200","1234.2","1390.64","0","4500","1200","1300"
"2016","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","882.93","798.5","38","117","120","1200","3000","3000","689.01","1076.85","0","3000","165","777"
"2016","(noch) kein Abschluss","Westdeutschland","949.77","449","399","100","200","1500","2340","4274","878.64","1020.9","0","4274","400","477"
"2016","AkademikerIn","Ostdeutschland","2111.45","1892","871","605","1350","2700","3600","7000","2011.33","2211.57","0","20800","1900","2000"
"2016","AkademikerIn","Westdeutschland","2629.4","2298.5","3363","700","1500","3400","4500","9700","2559.54","2699.26","0","32000","2200","2350"
"2016","Hauptschule","Ostdeutschland","998.37","987","321","300","600","1350","1700","2900","927.77","1068.97","0","4000","879","1044"
"2016","Hauptschule","Westdeutschland","1469.5","1497.5","3158","400","670","2000","2500","4100","1436.64","1502.36","0","10000","1310","1409"
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","1420.52","1390","431","410","870","1900","2300","3600","1347.71","1493.33","0","4500","1300","1500"
"2017","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Ostdeutschland","664.9","680.5","61","67","86","1200","1235","2000","528.12","801.68","0","2000","200","880"
"2017","(noch) kein Abschluss","Westdeutschland","980.17","675","493","60","200","1475","2290","4599","916.34","1044","0","4599","450","608"
"2017","AkademikerIn","Ostdeutschland","2174.79","1995","949","835","1450","2600","3500","7200","2080.61","2268.97","0","17000","1960","2053"
"2017","AkademikerIn","Westdeutschland","2680.88","2398.5","3900","700","1546","3500","4510","8365","2611.02","2750.74","0","61460","2300","2400"
"2017","Hauptschule","Ostdeutschland","1045.17","1048.5","358","300","616","1370","1770","2500","982.7","1107.64","0","3500","950","1100"
"2017","Hauptschule","Westdeutschland","1489.97","1485.5","3394","400","698","2090","2550","4100","1457.52","1522.42","0","9583","1300","1400"
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","1681.97","1597","3434","450","950","2200","2840","5000","1646.79","1717.15","0","20000","1500","1545"
"2018","(Fach-)Abitur","Ostdeutschland","1396.54","1397","451","329","810","1870","2400","3500","1320.84","1472.24","0","5050","1251","1400"
"2018","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","652.75","307.5","68","73","100","1100","1300","2200","520.48","785.02","0","2200","370","950"
"2018","(noch) kein Abschluss","Westdeutschland","934.52","644","536","100","296","1400","2000","4000","875.76","993.28","0","4600","490","720"
"2018","AkademikerIn","Ostdeutschland","2239.05","2085.5","916","650","1500","2800","3752","6500","2145.84","2332.26","0","18400","2000","2125"
"2018","AkademikerIn","Westdeutschland","2740.23","2482.5","3851","765","1570","3500","4630","9000","2659.29","2821.17","0","99999","2300","2400"
"2018","Hauptschule","Ostdeutschland","1116.3","1098","371","250","607","1500","1900","3080","1052.69","1179.91","0","4500","1000","1135"
"2018","Hauptschule","Westdeutschland","1496.38","1497.5","3205","380","675","2100","2600","4000","1462.45","1530.31","0","15000","1350","1450"
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","1768.91","1690","3234","510","1023","2300","3000","5000","1731.19","1806.63","0","16000","1500","1600"
"2019","(Fach-)Abitur","Ostdeutschland","1519.66","1480","472","420","950","1970","2500","3900","1359.91","1679.41","0","23000","1450","1637"
"2019","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","947.05","916","67","150","250","1300","1900","2539","809.57","1084.53","40","2539","700","1100"
"2019","(noch) kein Abschluss","Westdeutschland","992.2","695","604","120","300","1350","1802","3300","908.99","1075.41","0","17000","680","900"
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","2821.95","2496","4330","900","1700","3600","4800","8850","2707.99","2935.91","0","124219","2500","2600"
"2019","Hauptschule","Ostdeutschland","1182.31","1199","343","388","700","1600","2000","2500","1101.58","1263.04","0","7600","1010","1200"
"2019","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","1980.8","1698.5","3374","530","1000","2300","2938","5181","984.9","2976.7","0","1700000","1600","1700"
"2020","(Fach-)Abitur","Ostdeutschland","1654.86","1645.5","480","450","1047","2063","2700","4000","1510.87","1798.85","0","21000","1500","1700"
"2020","(Fach-)Abitur","Westdeutschland","1821.32","1699.5","3074","438","872","2377","3100","7000","1762.28","1880.36","0","21675","1500","1600"
"2020","(noch) kein Abschluss","Ostdeutschland","673.6","435","88","0","150","1100","1350","3000","533.99","813.21","0","3000","600","1200"
"2020","(noch) kein Abschluss","Westdeutschland","998.62","776","734","90","300","1500","2000","3900","938.67","1058.57","0","9000","1050","1200"
"2020","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Westdeutschland","2924.79","2598.5","4576","860","1750","3700","4900","10000","2831.5","3018.08","0","97318","2500","2550"
"2020","Hauptschule","Ostdeutschland","1241.92","1245","343","370","728","1600","2100","2900","1164.56","1319.28","0","5478","1163","1300"
"2020","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Westdeutschland","1835.17","1797.5","3075","600","1100","2400","3000","5000","1785.09","1885.25","0","20000","1650","1750"
