year,age_gr,regtyp,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Urban regions,Private health insurance,0.14267,912,6067,0.13387,0.15147
2018,46-65 y.,Rural regions,Statutory health insurance,0.88716,3183,3562,0.87677,0.89755
2018,46-65 y.,Rural regions,Private health insurance,0.11070,379,3562,0.10039,0.12100
2018,66 and older,Urban regions,Statutory health insurance,0.83148,2541,3150,0.81840,0.84455
2018,66 and older,Urban regions,Private health insurance,0.16710,609,3150,0.15407,0.18013
2018,66 and older,Rural regions,Statutory health insurance,0.87128,1590,1839,0.85597,0.88659
2018,66 and older,Rural regions,Private health insurance,0.12858,249,1839,0.11328,0.14389
2019,17-29 y.,Urban regions,Statutory health insurance,0.84385,2352,2556,0.82977,0.85792
2019,17-29 y.,Urban regions,Private health insurance,0.06934,204,2556,0.05949,0.07920
2019,17-29 y.,Rural regions,Statutory health insurance,0.80602,1081,1149,0.78315,0.82889
2019,17-29 y.,Rural regions,Private health insurance,0.05768,68,1149,0.04419,0.07116
2019,30-45 y.,Urban regions,Statutory health insurance,0.87806,3596,4045,0.86798,0.88815
2019,30-45 y.,Urban regions,Private health insurance,0.10319,449,4045,0.09382,0.11257
2019,30-45 y.,Rural regions,Statutory health insurance,0.90633,1870,2071,0.89378,0.91888
2019,30-45 y.,Rural regions,Private health insurance,0.07765,201,2071,0.06613,0.08918
2019,46-65 y.,Urban regions,Statutory health insurance,0.85138,5124,6512,0.84274,0.86002
2019,46-65 y.,Urban regions,Private health insurance,0.14399,1388,6512,0.13547,0.15252
2019,46-65 y.,Rural regions,Statutory health insurance,0.88286,3121,3694,0.87249,0.89323
2019,46-65 y.,Rural regions,Private health insurance,0.11455,573,3694,0.10428,0.12483
2019,66 and older,Urban regions,Statutory health insurance,0.83010,2482,3216,0.81711,0.84308
2019,66 and older,Urban regions,Private health insurance,0.16725,734,3216,0.15435,0.18015
2019,66 and older,Rural regions,Statutory health insurance,0.87109,1589,1870,0.85589,0.88628
2019,66 and older,Rural regions,Private health insurance,0.12838,281,1870,0.11321,0.14355
2020,17-29 y.,Urban regions,Statutory health insurance,0.85079,3376,3612,0.83917,0.86241
2020,17-29 y.,Urban regions,Private health insurance,0.07728,236,3612,0.06857,0.08598
2020,17-29 y.,Rural regions,Statutory health insurance,0.83388,1375,1436,0.81463,0.85314
2020,17-29 y.,Rural regions,Private health insurance,0.04981,61,1436,0.03855,0.06106
2020,30-45 y.,Urban regions,Statutory health insurance,0.89205,5132,5531,0.88387,0.90023
2020,30-45 y.,Urban regions,Private health insurance,0.09947,399,5531,0.09159,0.10736
2020,30-45 y.,Rural regions,Statutory health insurance,0.92541,2310,2483,0.91507,0.93574
2020,30-45 y.,Rural regions,Private health insurance,0.06972,173,2483,0.05970,0.07974
2020,46-65 y.,Urban regions,Statutory health insurance,0.85260,5549,6735,0.84413,0.86107
2020,46-65 y.,Urban regions,Private health insurance,0.14174,1186,6735,0.13341,0.15007
2020,46-65 y.,Rural regions,Statutory health insurance,0.89230,3150,3626,0.88221,0.90239
2020,46-65 y.,Rural regions,Private health insurance,0.10552,476,3626,0.09552,0.11552
2020,66 and older,Urban regions,Statutory health insurance,0.82162,2381,3092,0.80813,0.83512
2020,66 and older,Urban regions,Private health insurance,0.17432,711,3092,0.16094,0.18769
2020,66 and older,Rural regions,Statutory health insurance,0.86236,1538,1807,0.84647,0.87825
2020,66 and older,Rural regions,Private health insurance,0.13692,269,1807,0.12106,0.15277
