"plh0188","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Stimmt eher","2003","17-34","Westdeutschland","","","",""
"Stimmt eher","2003","17-34","Ostdeutschland","","","",""
"Stimmt eher","2003","35-65","Westdeutschland","","","",""
"Stimmt eher","2003","35-65","Ostdeutschland","","","",""
"Stimmt eher","2003","66 +","Westdeutschland","","","",""
"Stimmt eher","2003","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2003","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2003","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2003","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2003","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2003","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2003","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2003","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2003","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2003","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2003","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2003","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2003","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2004","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2004","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2004","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2004","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2004","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2004","66 +","Ostdeutschland","","","",""
"Stimmt eher","2004","17-34","Westdeutschland","","","",""
"Stimmt eher","2004","17-34","Ostdeutschland","","","",""
"Stimmt eher","2004","35-65","Westdeutschland","","","",""
"Stimmt eher","2004","35-65","Ostdeutschland","","","",""
"Stimmt eher","2004","66 +","Westdeutschland","","","",""
"Stimmt eher","2004","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2004","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2004","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2004","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2004","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2004","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2004","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2004","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2004","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2004","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2004","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2004","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2004","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2005","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2005","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2005","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2005","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2005","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2005","66 +","Ostdeutschland","","","",""
"Stimmt eher","2005","17-34","Westdeutschland","","","",""
"Stimmt eher","2005","17-34","Ostdeutschland","","","",""
"Stimmt eher","2005","35-65","Westdeutschland","","","",""
"Stimmt eher","2005","35-65","Ostdeutschland","","","",""
"Stimmt eher","2005","66 +","Westdeutschland","","","",""
"Stimmt eher","2005","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2005","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2005","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2005","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2005","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2005","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2005","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2005","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2005","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2005","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2005","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2005","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2005","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2006","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2006","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2006","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2006","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2006","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2006","66 +","Ostdeutschland","","","",""
"Stimmt eher","2006","17-34","Westdeutschland","","","",""
"Stimmt eher","2006","17-34","Ostdeutschland","","","",""
"Stimmt eher","2006","35-65","Westdeutschland","","","",""
"Stimmt eher","2006","35-65","Ostdeutschland","","","",""
"Stimmt eher","2006","66 +","Westdeutschland","","","",""
"Stimmt eher","2006","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2006","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2006","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2006","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2006","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2006","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2006","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2006","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2006","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2006","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2006","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2006","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2006","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2007","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2007","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2007","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2007","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2007","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2007","66 +","Ostdeutschland","","","",""
"Stimmt eher","2007","17-34","Westdeutschland","","","",""
"Stimmt eher","2007","17-34","Ostdeutschland","","","",""
"Stimmt eher","2007","35-65","Westdeutschland","","","",""
"Stimmt eher","2007","35-65","Ostdeutschland","","","",""
"Stimmt eher","2007","66 +","Westdeutschland","","","",""
"Stimmt eher","2007","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2007","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2007","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2007","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2007","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2007","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2007","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2007","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2007","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2007","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2007","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2007","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2007","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2008","17-34","Westdeutschland","666","0.184703220765769","0.1712432620027","0.198163179528839"
"Stimmt ganz u.gar","2008","17-34","Ostdeutschland","137","0.125777081440852","0.1065281105503","0.145026052331403"
"Stimmt ganz u.gar","2008","35-65","Westdeutschland","836","0.0872526976852214","0.081120247584158","0.0933851477862849"
"Stimmt ganz u.gar","2008","35-65","Ostdeutschland","148","0.0544115678571266","0.0455342653297282","0.063288870384525"
"Stimmt ganz u.gar","2008","66 +","Westdeutschland","242","0.0739714170340391","0.0648460841764625","0.0830967498916156"
"Stimmt ganz u.gar","2008","66 +","Ostdeutschland","48","0.0511509006573068","0.03819069721148","0.0641111041031336"
"Stimmt eher","2008","17-34","Westdeutschland","1802","0.576344477392693","0.559205056818383","0.593483897967003"
"Stimmt eher","2008","17-34","Ostdeutschland","644","0.548435045947692","0.519546985815761","0.577323106079623"
"Stimmt eher","2008","35-65","Westdeutschland","4019","0.479526156114384","0.4686700290582","0.490382283170567"
"Stimmt eher","2008","35-65","Ostdeutschland","1000","0.380571741797975","0.361569794866713","0.399573688729236"
"Stimmt eher","2008","66 +","Westdeutschland","1288","0.387050069297858","0.370067608348166","0.404032530247551"
"Stimmt eher","2008","66 +","Ostdeutschland","301","0.259374893025445","0.233590923197093","0.285158862853796"
"Stimmt eher nicht","2008","17-34","Westdeutschland","644","0.209381110414498","0.19526870727155","0.223493513557446"
"Stimmt eher nicht","2008","17-34","Ostdeutschland","327","0.295869961707918","0.269374436118414","0.322365487297421"
"Stimmt eher nicht","2008","35-65","Westdeutschland","2811","0.360863494756079","0.350427409951636","0.371299579560523"
"Stimmt eher nicht","2008","35-65","Ostdeutschland","1123","0.462099749656604","0.442587692262847","0.48161180705036"
"Stimmt eher nicht","2008","66 +","Westdeutschland","1321","0.43429232916843","0.417010422203445","0.451574236133415"
"Stimmt eher nicht","2008","66 +","Ostdeutschland","591","0.546694541620232","0.517408920138932","0.575980163101531"
"Stimmt ganz u.gar nicht","2008","17-34","Westdeutschland","81","0.0295711914270395","0.023695420129292","0.0354469627247871"
"Stimmt ganz u.gar nicht","2008","17-34","Ostdeutschland","32","0.0299179109035387","0.0200286111560354","0.0398072106510421"
"Stimmt ganz u.gar nicht","2008","35-65","Westdeutschland","469","0.0723576514443156","0.0667277365878147","0.0779875663008166"
"Stimmt ganz u.gar nicht","2008","35-65","Ostdeutschland","237","0.102916940688295","0.091025236795205","0.114808644581385"
"Stimmt ganz u.gar nicht","2008","66 +","Westdeutschland","309","0.104686184499672","0.0940119465847558","0.115360422414589"
"Stimmt ganz u.gar nicht","2008","66 +","Ostdeutschland","170","0.142779664697017","0.122198686480656","0.163360642913378"
"Stimmt ganz u.gar","2009","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2009","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2009","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2009","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2009","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2009","66 +","Ostdeutschland","","","",""
"Stimmt eher","2009","17-34","Westdeutschland","","","",""
"Stimmt eher","2009","17-34","Ostdeutschland","","","",""
"Stimmt eher","2009","35-65","Westdeutschland","","","",""
"Stimmt eher","2009","35-65","Ostdeutschland","","","",""
"Stimmt eher","2009","66 +","Westdeutschland","","","",""
"Stimmt eher","2009","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2009","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2009","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2009","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2009","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2009","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2009","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2009","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2009","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2009","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2009","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2009","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2009","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2010","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2010","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2010","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2010","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2010","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2010","66 +","Ostdeutschland","","","",""
"Stimmt eher","2010","17-34","Westdeutschland","","","",""
"Stimmt eher","2010","17-34","Ostdeutschland","","","",""
"Stimmt eher","2010","35-65","Westdeutschland","","","",""
"Stimmt eher","2010","35-65","Ostdeutschland","","","",""
"Stimmt eher","2010","66 +","Westdeutschland","","","",""
"Stimmt eher","2010","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2010","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2010","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2010","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2010","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2010","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2010","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2010","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2010","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2010","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2010","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2010","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2010","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2011","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2011","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2011","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2011","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2011","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2011","66 +","Ostdeutschland","","","",""
"Stimmt eher","2011","17-34","Westdeutschland","","","",""
"Stimmt eher","2011","17-34","Ostdeutschland","","","",""
"Stimmt eher","2011","35-65","Westdeutschland","","","",""
"Stimmt eher","2011","35-65","Ostdeutschland","","","",""
"Stimmt eher","2011","66 +","Westdeutschland","","","",""
"Stimmt eher","2011","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2011","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2011","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2011","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2011","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2011","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2011","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2011","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2011","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2011","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2011","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2011","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2011","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2012","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2012","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2012","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2012","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2012","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2012","66 +","Ostdeutschland","","","",""
"Stimmt eher","2012","17-34","Westdeutschland","","","",""
"Stimmt eher","2012","17-34","Ostdeutschland","","","",""
"Stimmt eher","2012","35-65","Westdeutschland","","","",""
"Stimmt eher","2012","35-65","Ostdeutschland","","","",""
"Stimmt eher","2012","66 +","Westdeutschland","","","",""
"Stimmt eher","2012","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2012","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2012","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2012","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2012","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2012","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2012","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2012","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2012","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2012","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2012","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2012","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2012","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2013","17-34","Westdeutschland","772","0.256504804162264","0.240607963601689","0.27240164472284"
"Stimmt ganz u.gar","2013","17-34","Ostdeutschland","155","0.218528986249086","0.189359292839999","0.247698679658172"
"Stimmt ganz u.gar","2013","35-65","Westdeutschland","1248","0.152151175511124","0.144161481167036","0.160140869855211"
"Stimmt ganz u.gar","2013","35-65","Ostdeutschland","248","0.0907969693788447","0.079422201336065","0.102171737421624"
"Stimmt ganz u.gar","2013","66 +","Westdeutschland","501","0.129895258919412","0.119048066968874","0.14074245086995"
"Stimmt ganz u.gar","2013","66 +","Ostdeutschland","79","0.058457326669353","0.0452602351920353","0.0716544181466707"
"Stimmt eher","2013","17-34","Westdeutschland","1773","0.622408642071102","0.604761563742547","0.640055720399656"
"Stimmt eher","2013","17-34","Ostdeutschland","462","0.553830776550832","0.518742725213713","0.588918827887951"
"Stimmt eher","2013","35-65","Westdeutschland","4688","0.592481955638647","0.581551348541364","0.60341256273593"
"Stimmt eher","2013","35-65","Ostdeutschland","1431","0.561973137667913","0.542331188347083","0.581615086988743"
"Stimmt eher","2013","66 +","Westdeutschland","1970","0.511194522341394","0.495065945942901","0.527323098739887"
"Stimmt eher","2013","66 +","Ostdeutschland","612","0.465106744959671","0.437049267205933","0.493164222713409"
"Stimmt eher nicht","2013","17-34","Westdeutschland","311","0.107525497572624","0.096248911932973","0.118802083212275"
"Stimmt eher nicht","2013","17-34","Ostdeutschland","129","0.186054366812239","0.158585639719617","0.213523093904862"
"Stimmt eher nicht","2013","35-65","Westdeutschland","1611","0.22559573401203","0.216297882465632","0.234893585558428"
"Stimmt eher nicht","2013","35-65","Ostdeutschland","669","0.302795608645177","0.284605668142394","0.320985549147961"
"Stimmt eher nicht","2013","66 +","Westdeutschland","1067","0.311437758182564","0.296496328950671","0.326379187414456"
"Stimmt eher nicht","2013","66 +","Ostdeutschland","441","0.395451468246768","0.367947147169479","0.422955789324057"
"Stimmt ganz u.gar nicht","2013","17-34","Westdeutschland","43","0.0135610561940102","0.0093508259573915","0.0177712864306289"
"Stimmt ganz u.gar nicht","2013","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2013","35-65","Westdeutschland","216","0.0297711348381992","0.0259904707819806","0.0335517988944177"
"Stimmt ganz u.gar nicht","2013","35-65","Ostdeutschland","103","0.0444342843080648","0.0362766203761595","0.0525919482399701"
"Stimmt ganz u.gar nicht","2013","66 +","Westdeutschland","152","0.04747246055663","0.0406113479126326","0.0543335732006275"
"Stimmt ganz u.gar nicht","2013","66 +","Ostdeutschland","82","0.0809844601242078","0.0656382542235659","0.0963306660248498"
"Stimmt ganz u.gar","2014","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2014","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2014","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2014","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2014","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2014","66 +","Ostdeutschland","","","",""
"Stimmt eher","2014","17-34","Westdeutschland","","","",""
"Stimmt eher","2014","17-34","Ostdeutschland","","","",""
"Stimmt eher","2014","35-65","Westdeutschland","","","",""
"Stimmt eher","2014","35-65","Ostdeutschland","","","",""
"Stimmt eher","2014","66 +","Westdeutschland","","","",""
"Stimmt eher","2014","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2014","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2014","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2014","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2014","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2014","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2014","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2014","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2014","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2014","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2014","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2014","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2014","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2015","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2015","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2015","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2015","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2015","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2015","66 +","Ostdeutschland","","","",""
"Stimmt eher","2015","17-34","Westdeutschland","","","",""
"Stimmt eher","2015","17-34","Ostdeutschland","","","",""
"Stimmt eher","2015","35-65","Westdeutschland","","","",""
"Stimmt eher","2015","35-65","Ostdeutschland","","","",""
"Stimmt eher","2015","66 +","Westdeutschland","","","",""
"Stimmt eher","2015","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2015","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2015","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2015","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2015","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2015","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2015","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2015","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2015","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2015","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2015","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2015","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2015","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2016","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2016","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2016","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2016","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2016","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2016","66 +","Ostdeutschland","","","",""
"Stimmt eher","2016","17-34","Westdeutschland","","","",""
"Stimmt eher","2016","17-34","Ostdeutschland","","","",""
"Stimmt eher","2016","35-65","Westdeutschland","","","",""
"Stimmt eher","2016","35-65","Ostdeutschland","","","",""
"Stimmt eher","2016","66 +","Westdeutschland","","","",""
"Stimmt eher","2016","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2016","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2016","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2016","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2016","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2016","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2016","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2016","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2016","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2016","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2016","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2016","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2016","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2017","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar","2017","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2017","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar","2017","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2017","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar","2017","66 +","Ostdeutschland","","","",""
"Stimmt eher","2017","17-34","Westdeutschland","","","",""
"Stimmt eher","2017","17-34","Ostdeutschland","","","",""
"Stimmt eher","2017","35-65","Westdeutschland","","","",""
"Stimmt eher","2017","35-65","Ostdeutschland","","","",""
"Stimmt eher","2017","66 +","Westdeutschland","","","",""
"Stimmt eher","2017","66 +","Ostdeutschland","","","",""
"Stimmt eher nicht","2017","17-34","Westdeutschland","","","",""
"Stimmt eher nicht","2017","17-34","Ostdeutschland","","","",""
"Stimmt eher nicht","2017","35-65","Westdeutschland","","","",""
"Stimmt eher nicht","2017","35-65","Ostdeutschland","","","",""
"Stimmt eher nicht","2017","66 +","Westdeutschland","","","",""
"Stimmt eher nicht","2017","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2017","17-34","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2017","17-34","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2017","35-65","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2017","35-65","Ostdeutschland","","","",""
"Stimmt ganz u.gar nicht","2017","66 +","Westdeutschland","","","",""
"Stimmt ganz u.gar nicht","2017","66 +","Ostdeutschland","","","",""
"Stimmt ganz u.gar","2018","17-34","Westdeutschland","1301","0.253871136605765","0.241614830253956","0.266127442957573"
"Stimmt ganz u.gar","2018","17-34","Ostdeutschland","250","0.217258641747257","0.192641570567041","0.241875712927472"
"Stimmt ganz u.gar","2018","35-65","Westdeutschland","1872","0.152807394741636","0.146211567948589","0.159403221534682"
"Stimmt ganz u.gar","2018","35-65","Ostdeutschland","341","0.110423485708947","0.099468061397318","0.121378910020576"
"Stimmt ganz u.gar","2018","66 +","Westdeutschland","441","0.118802773997618","0.10842067136379","0.129184876631446"
"Stimmt ganz u.gar","2018","66 +","Ostdeutschland","105","0.0785445066885466","0.0635099500596816","0.0935790633174116"
"Stimmt eher","2018","17-34","Westdeutschland","2757","0.585327108023076","0.571453220621383","0.599200995424768"
"Stimmt eher","2018","17-34","Ostdeutschland","596","0.558557102749282","0.528914948238303","0.588199257260261"
"Stimmt eher","2018","35-65","Westdeutschland","6296","0.537904350151669","0.528764807856737","0.547043892446601"
"Stimmt eher","2018","35-65","Ostdeutschland","1619","0.48047767648463","0.463013603547764","0.497941749421496"
"Stimmt eher","2018","66 +","Westdeutschland","1781","0.458780690312727","0.442791566214436","0.474769814411019"
"Stimmt eher","2018","66 +","Ostdeutschland","502","0.411066726221538","0.383569762327276","0.4385636901158"
"Stimmt eher nicht","2018","17-34","Westdeutschland","666","0.13833732943436","0.128614686045122","0.148059972823597"
"Stimmt eher nicht","2018","17-34","Ostdeutschland","181","0.176356955429126","0.153605744094915","0.199108166763337"
"Stimmt eher nicht","2018","35-65","Westdeutschland","2729","0.261345249619826","0.253290834085595","0.269399665154058"
"Stimmt eher nicht","2018","35-65","Ostdeutschland","982","0.344713754352873","0.328100617038711","0.361326891667034"
"Stimmt eher nicht","2018","66 +","Westdeutschland","1289","0.354069392389319","0.338724191035595","0.369414593743043"
"Stimmt eher nicht","2018","66 +","Ostdeutschland","529","0.424712069366656","0.397088139158419","0.452335999574893"
