"plh0188","year","age_gr","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Stimmt ganz u.gar","2002","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2002","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2002","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2002","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2002","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2002","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2002","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2003","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2003","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2003","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2003","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2003","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2003","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2004","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2004","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2004","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2004","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2004","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2004","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2005","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2005","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2005","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2005","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2005","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2005","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2006","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2006","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2006","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2006","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2006","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2006","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2007","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2007","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2007","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2007","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2007","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2007","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2008","17-34","Staedtischer Raum","590","0.190486510750288","0.176082309085501","0.204890712415076"
"Stimmt ganz u.gar","2008","17-34","Laendlicher Raum","213","0.136753090814727","0.119236605657742","0.154269575971712"
"Stimmt ganz u.gar","2008","35-65","Staedtischer Raum","707","0.0878954099355671","0.0812367609692551","0.0945540589018792"
"Stimmt ganz u.gar","2008","35-65","Laendlicher Raum","277","0.0678432850681089","0.0597370113075638","0.0759495588286541"
"Stimmt ganz u.gar","2008","66 +","Staedtischer Raum","201","0.0708634171277182","0.0613335616047325","0.0803932726507038"
"Stimmt ganz u.gar","2008","66 +","Laendlicher Raum","89","0.0664085527721055","0.0537444243955788","0.0790726811486322"
"Stimmt eher","2008","17-34","Staedtischer Raum","1603","0.573713416499244","0.555573162240216","0.591853670758271"
"Stimmt eher","2008","17-34","Laendlicher Raum","843","0.564929853984117","0.539655051016476","0.590204656951758"
"Stimmt eher","2008","35-65","Staedtischer Raum","3351","0.46540607340064","0.453675783779419","0.477136363021861"
"Stimmt eher","2008","35-65","Laendlicher Raum","1668","0.45503351853861","0.438981488792994","0.471085548284226"
"Stimmt eher","2008","66 +","Staedtischer Raum","1069","0.371049162799418","0.353107628939557","0.388990696659278"
"Stimmt eher","2008","66 +","Laendlicher Raum","520","0.341848937803265","0.317724079296847","0.365973796309682"
"Stimmt eher nicht","2008","17-34","Staedtischer Raum","595","0.211418978843008","0.196441449452445","0.226396508233572"
"Stimmt eher nicht","2008","17-34","Laendlicher Raum","376","0.257618005071861","0.235322737152125","0.279913272991598"
"Stimmt eher nicht","2008","35-65","Staedtischer Raum","2456","0.370491855424958","0.359134670145595","0.381849040704321"
"Stimmt eher nicht","2008","35-65","Laendlicher Raum","1478","0.396118716616739","0.380353068390468","0.411884364843009"
"Stimmt eher nicht","2008","66 +","Staedtischer Raum","1212","0.441212411270355","0.422771485178176","0.459653337362534"
"Stimmt eher nicht","2008","66 +","Laendlicher Raum","700","0.489006489904238","0.463582139358883","0.514430840449592"
"Stimmt ganz u.gar nicht","2008","17-34","Staedtischer Raum","67","0.02438109390746","0.0187237610452868","0.0300384267696333"
"Stimmt ganz u.gar nicht","2008","17-34","Laendlicher Raum","46","0.040699050129295","0.0306255488033918","0.0507725514551982"
"Stimmt ganz u.gar nicht","2008","35-65","Staedtischer Raum","432","0.0762066612388348","0.069966948704045","0.0824463737736247"
"Stimmt ganz u.gar nicht","2008","35-65","Laendlicher Raum","274","0.0810044797765425","0.0722095053386824","0.0897994542144026"
"Stimmt ganz u.gar nicht","2008","66 +","Staedtischer Raum","303","0.11687500880251","0.104943169188946","0.128806848416073"
"Stimmt ganz u.gar nicht","2008","66 +","Laendlicher Raum","176","0.102736019520392","0.0872939199415041","0.11817811909928"
"Stimmt ganz u.gar","2009","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2009","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2009","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2009","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2009","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2009","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2009","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2009","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2009","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2010","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2010","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2010","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2010","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2010","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2010","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2011","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2011","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2011","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2011","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2011","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2011","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2012","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2012","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2012","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2012","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2012","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2012","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2013","17-34","Staedtischer Raum","658","0.252765891698141","0.235719738059157","0.269812045337125"
"Stimmt ganz u.gar","2013","17-34","Laendlicher Raum","269","0.242166873329744","0.217651232787987","0.266682513871501"
"Stimmt ganz u.gar","2013","35-65","Staedtischer Raum","977","0.148609782746154","0.13984577236621","0.157373793126099"
"Stimmt ganz u.gar","2013","35-65","Laendlicher Raum","519","0.124876387070001","0.114482654060148","0.135270120079854"
"Stimmt ganz u.gar","2013","66 +","Staedtischer Raum","404","0.126599943142667","0.114993224178917","0.138206662106417"
"Stimmt ganz u.gar","2013","66 +","Laendlicher Raum","176","0.0955972777895155","0.0818249068532694","0.109369648725762"
"Stimmt eher","2013","17-34","Staedtischer Raum","1508","0.61618138436255","0.597106754297002","0.635256014428098"
"Stimmt eher","2013","17-34","Laendlicher Raum","727","0.595321467374929","0.567232877302221","0.623410057447636"
"Stimmt eher","2013","35-65","Staedtischer Raum","3805","0.586758948436273","0.574626556113193","0.598891340759352"
"Stimmt eher","2013","35-65","Laendlicher Raum","2314","0.585938060195154","0.570451491491051","0.601424628899258"
"Stimmt eher","2013","66 +","Staedtischer Raum","1639","0.49804448277806","0.48059217800984","0.51549678754628"
"Stimmt eher","2013","66 +","Laendlicher Raum","943","0.512149067628645","0.488736622051352","0.535561513205939"
"Stimmt eher nicht","2013","17-34","Staedtischer Raum","284","0.111729994506811","0.0993734736305357","0.124086515383086"
"Stimmt eher nicht","2013","17-34","Laendlicher Raum","156","0.145211176544884","0.12504941265103","0.165372940438739"
"Stimmt eher nicht","2013","35-65","Staedtischer Raum","1351","0.235934152195834","0.225473093105876","0.246395211285791"
"Stimmt eher nicht","2013","35-65","Laendlicher Raum","929","0.249494030116215","0.235888864036454","0.263099196195976"
"Stimmt eher nicht","2013","66 +","Staedtischer Raum","974","0.323165872673481","0.306841369382933","0.339490375964029"
"Stimmt eher nicht","2013","66 +","Laendlicher Raum","534","0.335331882888021","0.313219025490915","0.357444740285126"
"Stimmt ganz u.gar nicht","2013","17-34","Staedtischer Raum","47","0.0193227294324983","0.0139234461878817","0.0247220126771148"
"Stimmt ganz u.gar nicht","2013","17-34","Laendlicher Raum","21","","",""
"Stimmt ganz u.gar nicht","2013","35-65","Staedtischer Raum","195","0.0286971166217397","0.0245836182845518","0.0328106149589276"
"Stimmt ganz u.gar nicht","2013","35-65","Laendlicher Raum","124","0.0396915226186294","0.0335531824239526","0.0458298628133063"
"Stimmt ganz u.gar nicht","2013","66 +","Staedtischer Raum","136","0.0521897014057918","0.0444265291394331","0.0599528736721506"
"Stimmt ganz u.gar nicht","2013","66 +","Laendlicher Raum","98","0.0569217716938187","0.0460695643719292","0.0677739790157083"
"Stimmt ganz u.gar","2014","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2014","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2014","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2014","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2014","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2014","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2014","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2014","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2014","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2015","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2015","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2015","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2015","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2015","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2015","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2016","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2016","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2016","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2016","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2016","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2016","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2017","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2017","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2017","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2017","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2017","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2017","66 +","Laendlicher Raum","","","",""
