year,hhtyp,regtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Single parent,Urban regions,"Yes, Regularly",0.03846,46,1455,0.02858,0.04835
2013,Single parent,Urban regions,No,0.93312,1409,1455,0.92028,0.94596
2013,Single parent,Rural regions,No,0.95631,742,742,0.94159,0.97103
2013,Couple with children,Urban regions,"Yes, Regularly",0.07246,309,4420,0.06482,0.08010
2013,Couple with children,Urban regions,"Yes, Occasionally",0.01643,72,4420,0.01268,0.02018
2013,Couple with children,Urban regions,No,0.91111,4039,4420,0.90272,0.91950
2013,Couple with children,Rural regions,"Yes, Regularly",0.03075,79,2178,0.02350,0.03801
2013,Couple with children,Rural regions,No,0.95315,2099,2178,0.94427,0.96203
2013,Multi-generational household,Urban regions,No,0.99204,75,75,0.97179,1.01229
2013,Multi-generational household,Rural regions,No,0.99589,67,67,0.98044,1.01133
2013,Other Combinations,Urban regions,No,0.94822,252,252,0.92080,0.97563
2013,Other Combinations,Rural regions,No,0.92122,90,90,0.86525,0.97719
2014,Single-person household,Urban regions,"Yes, Regularly",0.09103,197,2416,0.07956,0.10250
2014,Single-person household,Urban regions,"Yes, Occasionally",0.03353,68,2416,0.02635,0.04071
2014,Single-person household,Urban regions,No,0.87544,2151,2416,0.86227,0.88861
2014,Single-person household,Rural regions,"Yes, Regularly",0.05528,61,1109,0.04182,0.06873
2014,Single-person household,Rural regions,No,0.91148,1048,1109,0.89475,0.92820
2014,Couple without children,Urban regions,"Yes, Regularly",0.07680,226,2747,0.06684,0.08675
2014,Couple without children,Urban regions,"Yes, Occasionally",0.02604,75,2747,0.02008,0.03200
2014,Couple without children,Urban regions,No,0.89716,2446,2747,0.88580,0.90853
2014,Couple without children,Rural regions,"Yes, Regularly",0.03855,56,1609,0.02914,0.04796
2014,Couple without children,Rural regions,"Yes, Occasionally",0.01562,31,1609,0.00956,0.02168
2014,Couple without children,Rural regions,No,0.94583,1522,1609,0.93476,0.95689
2014,Single parent,Urban regions,"Yes, Regularly",0.03870,44,1168,0.02763,0.04976
2014,Single parent,Urban regions,No,0.95269,1124,1168,0.94051,0.96487
2014,Single parent,Rural regions,No,0.95434,608,608,0.93774,0.97095
2014,Couple with children,Urban regions,"Yes, Regularly",0.07676,300,3774,0.06826,0.08525
2014,Couple with children,Urban regions,"Yes, Occasionally",0.01775,63,3774,0.01353,0.02196
2014,Couple with children,Urban regions,No,0.90549,3411,3774,0.89616,0.91483
2014,Couple with children,Rural regions,"Yes, Regularly",0.03821,77,1894,0.02958,0.04685
2014,Couple with children,Rural regions,No,0.95155,1817,1894,0.94188,0.96122
2014,Multi-generational household,Urban regions,No,0.99719,67,67,0.98442,1.00996
2014,Multi-generational household,Rural regions,No,0.96677,51,51,0.91709,1.01645
2014,Other Combinations,Urban regions,No,0.95974,179,179,0.93087,0.98862
2014,Other Combinations,Rural regions,No,0.98239,69,69,0.95114,1.01365
2015,Single-person household,Urban regions,"Yes, Regularly",0.09317,191,2452,0.08166,0.10468
2015,Single-person household,Urban regions,"Yes, Occasionally",0.03232,66,2452,0.02532,0.03932
2015,Single-person household,Urban regions,No,0.87451,2195,2452,0.86140,0.88763
2015,Single-person household,Rural regions,"Yes, Regularly",0.07522,75,1143,0.05992,0.09052
2015,Single-person household,Rural regions,No,0.89841,1068,1143,0.88088,0.91593
2015,Couple without children,Urban regions,"Yes, Regularly",0.07191,210,2777,0.06230,0.08152
2015,Couple without children,Urban regions,"Yes, Occasionally",0.03248,76,2777,0.02588,0.03907
2015,Couple without children,Urban regions,No,0.89561,2491,2777,0.88424,0.90699
2015,Couple without children,Rural regions,"Yes, Regularly",0.04676,71,1574,0.03632,0.05719
2015,Couple without children,Rural regions,No,0.93940,1503,1574,0.92761,0.95119
2015,Single parent,Urban regions,"Yes, Regularly",0.03787,47,1115,0.02666,0.04907
2015,Single parent,Urban regions,No,0.95366,1068,1115,0.94131,0.96600
2015,Single parent,Rural regions,No,0.94650,561,561,0.92786,0.96514
2015,Couple with children,Urban regions,"Yes, Regularly",0.07522,269,3742,0.06677,0.08367
2015,Couple with children,Urban regions,"Yes, Occasionally",0.01715,54,3742,0.01299,0.02131
2015,Couple with children,Urban regions,No,0.90764,3419,3742,0.89836,0.91691
2015,Couple with children,Rural regions,"Yes, Regularly",0.03576,70,1892,0.02739,0.04412
2015,Couple with children,Rural regions,No,0.95964,1822,1892,0.95077,0.96851
2015,Multi-generational household,Urban regions,No,0.99487,80,80,0.97911,1.01063
2015,Multi-generational household,Rural regions,No,0.99640,58,58,0.98086,1.01195
2015,Other Combinations,Urban regions,No,0.95486,179,179,0.92437,0.98536
2015,Other Combinations,Rural regions,No,0.98579,63,63,0.95633,1.01525
2016,Single-person household,Urban regions,"Yes, Regularly",0.08858,181,2317,0.07701,0.10015
2016,Single-person household,Urban regions,"Yes, Occasionally",0.02363,49,2317,0.01745,0.02982
2016,Single-person household,Urban regions,No,0.88779,2087,2317,0.87493,0.90064
2016,Single-person household,Rural regions,"Yes, Regularly",0.07510,74,1043,0.05910,0.09111
2016,Single-person household,Rural regions,No,0.90041,969,1043,0.88223,0.91859
2016,Couple without children,Urban regions,"Yes, Regularly",0.06559,192,2563,0.05601,0.07518
2016,Couple without children,Urban regions,"Yes, Occasionally",0.02038,57,2563,0.01491,0.02585
2016,Couple without children,Urban regions,No,0.91402,2314,2563,0.90317,0.92488
2016,Couple without children,Rural regions,"Yes, Regularly",0.03982,63,1505,0.02993,0.04970
2016,Couple without children,Rural regions,No,0.94755,1442,1505,0.93628,0.95882
2016,Single parent,Urban regions,"Yes, Regularly",0.04907,48,984,0.03556,0.06257
2016,Single parent,Urban regions,No,0.94505,936,984,0.93081,0.95930
2016,Single parent,Rural regions,No,0.95552,515,515,0.93770,0.97334
2016,Couple with children,Urban regions,"Yes, Regularly",0.06394,227,3293,0.05558,0.07229
2016,Couple with children,Urban regions,"Yes, Occasionally",0.02064,56,3293,0.01578,0.02549
2016,Couple with children,Urban regions,No,0.91543,3010,3293,0.90592,0.92493
2016,Couple with children,Rural regions,"Yes, Regularly",0.04278,68,1676,0.03309,0.05247
2016,Couple with children,Rural regions,No,0.94989,1608,1676,0.93944,0.96034
2016,Multi-generational household,Urban regions,No,0.98690,62,62,0.95837,1.01543
2016,Multi-generational household,Rural regions,No,0.99537,43,43,0.97484,1.01590
2016,Other Combinations,Urban regions,No,0.93742,132,132,0.89594,0.97889
2016,Other Combinations,Rural regions,No,0.99340,57,57,0.97220,1.01461
2017,Single-person household,Urban regions,"Yes, Regularly",0.08308,179,2590,0.07244,0.09371
2017,Single-person household,Urban regions,"Yes, Occasionally",0.03282,70,2590,0.02596,0.03968
2017,Single-person household,Urban regions,No,0.88411,2341,2590,0.87178,0.89644
2017,Single-person household,Rural regions,"Yes, Regularly",0.07300,72,1215,0.05836,0.08763
2017,Single-person household,Rural regions,No,0.91018,1143,1215,0.89409,0.92626
2017,Couple without children,Urban regions,"Yes, Regularly",0.06556,206,2889,0.05653,0.07459
2017,Couple without children,Urban regions,"Yes, Occasionally",0.02747,72,2889,0.02151,0.03343
2017,Couple without children,Urban regions,No,0.90697,2611,2889,0.89638,0.91757
2017,Couple without children,Rural regions,"Yes, Regularly",0.03714,65,1696,0.02814,0.04615
2017,Couple without children,Rural regions,No,0.94822,1631,1696,0.93768,0.95877
2017,Single parent,Urban regions,"Yes, Regularly",0.04272,44,979,0.03005,0.05540
2017,Single parent,Urban regions,No,0.94995,935,979,0.93628,0.96362
2017,Single parent,Rural regions,No,0.96507,527,527,0.94938,0.98076
2017,Couple with children,Urban regions,"Yes, Regularly",0.06889,261,3503,0.06050,0.07727
2017,Couple with children,Urban regions,"Yes, Occasionally",0.01639,41,3503,0.01218,0.02059
2017,Couple with children,Urban regions,No,0.91473,3201,3503,0.90547,0.92398
2017,Couple with children,Rural regions,"Yes, Regularly",0.04473,67,1794,0.03516,0.05430
2017,Couple with children,Rural regions,No,0.94713,1727,1794,0.93678,0.95749
2017,Multi-generational household,Urban regions,No,0.96967,66,66,0.92798,1.01136
2017,Multi-generational household,Rural regions,No,0.99627,43,43,0.97783,1.01471
2017,Other Combinations,Urban regions,No,0.97301,179,179,0.94921,0.99682
2017,Other Combinations,Rural regions,No,0.96254,72,72,0.91837,1.00671
2018,Single-person household,Urban regions,"Yes, Regularly",0.09610,212,2757,0.08510,0.10710
2018,Single-person household,Urban regions,"Yes, Occasionally",0.02814,67,2757,0.02197,0.03432
2018,Single-person household,Urban regions,No,0.87576,2478,2757,0.86344,0.88807
2018,Single-person household,Rural regions,"Yes, Regularly",0.07239,71,1235,0.05793,0.08685
2018,Single-person household,Rural regions,No,0.90541,1164,1235,0.88908,0.92174
2018,Couple without children,Urban regions,"Yes, Regularly",0.07710,220,2862,0.06733,0.08688
2018,Couple without children,Urban regions,"Yes, Occasionally",0.02155,63,2862,0.01623,0.02688
2018,Couple without children,Urban regions,No,0.90134,2579,2862,0.89042,0.91227
2018,Couple without children,Rural regions,"Yes, Regularly",0.04897,67,1661,0.03859,0.05935
2018,Couple without children,Rural regions,No,0.93856,1594,1661,0.92701,0.95011
2018,Single parent,Urban regions,"Yes, Regularly",0.05174,42,993,0.03795,0.06552
2018,Single parent,Urban regions,No,0.93205,951,993,0.91639,0.94771
2018,Single parent,Rural regions,No,0.96218,489,489,0.94525,0.97910
2018,Couple with children,Urban regions,"Yes, Regularly",0.07928,256,3296,0.07006,0.08851
2018,Couple with children,Urban regions,"Yes, Occasionally",0.01402,52,3296,0.01000,0.01803
2018,Couple with children,Urban regions,No,0.90670,2988,3296,0.89677,0.91663
2018,Couple with children,Rural regions,"Yes, Regularly",0.04912,70,1700,0.03884,0.05940
2018,Couple with children,Rural regions,No,0.93865,1630,1700,0.92724,0.95006
2018,Multi-generational household,Urban regions,No,0.98106,74,74,0.94978,1.01233
2018,Multi-generational household,Rural regions,No,0.98553,39,39,0.94757,1.02350
2018,Other Combinations,Urban regions,No,0.96249,157,157,0.93267,0.99231
2018,Other Combinations,Rural regions,No,0.96060,62,62,0.91177,1.00942
2019,Single-person household,No answer / don't know,No,0.86869,214,214,0.82334,0.91405
2019,Single-person household,Urban regions,"Yes, Regularly",0.10014,231,2659,0.08872,0.11155
2019,Single-person household,Urban regions,"Yes, Occasionally",0.02582,75,2659,0.01979,0.03185
2019,Single-person household,Urban regions,No,0.87404,2353,2659,0.86143,0.88666
2019,Single-person household,Rural regions,"Yes, Regularly",0.07527,78,1202,0.06035,0.09019
2019,Single-person household,Rural regions,No,0.89328,1124,1202,0.87582,0.91074
2019,Couple without children,No answer / don't know,No,0.91627,119,119,0.86629,0.96624
2019,Couple without children,Urban regions,"Yes, Regularly",0.07324,320,3145,0.06413,0.08235
2019,Couple without children,Urban regions,"Yes, Occasionally",0.02604,99,3145,0.02048,0.03161
2019,Couple without children,Urban regions,No,0.90072,2726,3145,0.89026,0.91117
2019,Couple without children,Rural regions,"Yes, Regularly",0.04482,104,1799,0.03525,0.05438
2019,Couple without children,Rural regions,"Yes, Occasionally",0.01593,36,1799,0.01014,0.02172
2019,Couple without children,Rural regions,No,0.93925,1659,1799,0.92821,0.95029
2019,Single parent,Urban regions,"Yes, Regularly",0.05104,53,916,0.03678,0.06530
2019,Single parent,Urban regions,No,0.92425,863,916,0.90710,0.94139
2019,Single parent,Rural regions,No,0.96648,442,442,0.94968,0.98328
2019,Couple with children,No answer / don't know,No,0.86189,34,34,0.74418,0.97961
2019,Couple with children,Urban regions,"Yes, Regularly",0.09017,394,3366,0.08050,0.09985
2019,Couple with children,Urban regions,"Yes, Occasionally",0.01477,75,3366,0.01070,0.01885
2019,Couple with children,Urban regions,No,0.89505,2897,3366,0.88470,0.90541
2019,Couple with children,Rural regions,"Yes, Regularly",0.05416,123,1719,0.04346,0.06487
2019,Couple with children,Rural regions,No,0.93565,1596,1719,0.92405,0.94726
2019,Multi-generational household,Urban regions,No,0.97462,61,61,0.93482,1.01442
2019,Multi-generational household,Rural regions,No,0.99500,39,39,0.97257,1.01743
2019,Other Combinations,No answer / don't know,No,0.95169,35,35,0.87962,1.02376
2019,Other Combinations,Urban regions,No,0.97368,115,115,0.94430,1.00307
2019,Other Combinations,Rural regions,No,0.94526,56,56,0.88514,1.00538
2020,Single-person household,Urban regions,"Yes, Regularly",0.09383,233,3256,0.08381,0.10384
2020,Single-person household,Urban regions,"Yes, Occasionally",0.02567,64,3256,0.02024,0.03110
2020,Single-person household,Urban regions,No,0.88050,2959,3256,0.86936,0.89165
2020,Single-person household,Rural regions,"Yes, Regularly",0.05905,70,1306,0.04626,0.07184
2020,Single-person household,Rural regions,No,0.91285,1236,1306,0.89755,0.92815
2020,Couple without children,Urban regions,"Yes, Regularly",0.07734,273,3285,0.06821,0.08648
2020,Couple without children,Urban regions,"Yes, Occasionally",0.02408,85,3285,0.01884,0.02932
2020,Couple without children,Urban regions,No,0.89858,2927,3285,0.88825,0.90890
2020,Couple without children,Rural regions,"Yes, Regularly",0.04553,86,1705,0.03563,0.05542
2020,Couple without children,Rural regions,No,0.94365,1619,1705,0.93271,0.95460
2020,Single parent,Urban regions,"Yes, Regularly",0.05762,46,885,0.04226,0.07298
2020,Single parent,Urban regions,No,0.93374,839,885,0.91734,0.95014
2020,Single parent,Rural regions,No,0.96019,421,421,0.94150,0.97889
2020,Couple with children,Urban regions,"Yes, Regularly",0.08129,301,3251,0.07190,0.09069
2020,Couple with children,Urban regions,"Yes, Occasionally",0.01857,85,3251,0.01393,0.02322
2020,Couple with children,Urban regions,No,0.90013,2865,3251,0.88983,0.91044
2020,Couple with children,Rural regions,"Yes, Regularly",0.06074,96,1611,0.04907,0.07241
2020,Couple with children,Rural regions,No,0.92785,1515,1611,0.91521,0.94049
2020,Multi-generational household,Urban regions,No,0.97081,66,66,0.92988,1.01173
2020,Multi-generational household,Rural regions,No,0.98818,48,48,0.95729,1.01908
2020,Other Combinations,Urban regions,No,0.97115,198,198,0.94777,0.99452
2020,Other Combinations,Rural regions,No,0.96042,87,87,0.91921,1.00163
2021,No answer / don't know,Urban regions,No,0.90943,33,33,0.80999,1.00887
2021,Single-person household,Urban regions,"Yes, Regularly",0.09694,162,2250,0.08471,0.10916
2021,Single-person household,Urban regions,"Yes, Occasionally",0.03078,59,2250,0.02364,0.03792
2021,Single-person household,Urban regions,No,0.87228,2029,2250,0.85849,0.88608
2021,Single-person household,Rural regions,"Yes, Regularly",0.09648,75,915,0.07734,0.11562
2021,Single-person household,Rural regions,No,0.86856,840,915,0.84665,0.89046
2021,Couple without children,Urban regions,"Yes, Regularly",0.08300,203,2224,0.07153,0.09446
2021,Couple without children,Urban regions,"Yes, Occasionally",0.02844,70,2224,0.02153,0.03534
2021,Couple without children,Urban regions,No,0.88857,1951,2224,0.87549,0.90165
2021,Couple without children,Rural regions,"Yes, Regularly",0.05259,78,1177,0.03984,0.06535
2021,Couple without children,Rural regions,No,0.93117,1099,1177,0.91670,0.94564
2021,Single parent,Urban regions,No,0.94164,532,532,0.92170,0.96158
2021,Single parent,Rural regions,No,0.95795,309,309,0.93554,0.98037
2021,Couple with children,Urban regions,"Yes, Regularly",0.09091,210,2105,0.07862,0.10319
2021,Couple with children,Urban regions,"Yes, Occasionally",0.01646,46,2105,0.01102,0.02189
2021,Couple with children,Urban regions,No,0.89264,1849,2105,0.87941,0.90587
2021,Couple with children,Rural regions,"Yes, Regularly",0.05061,64,1057,0.03739,0.06383
2021,Couple with children,Rural regions,No,0.94244,993,1057,0.92839,0.95649
2021,Multi-generational household,Urban regions,No,0.99115,46,46,0.96379,1.01851
2021,Other Combinations,Urban regions,No,0.93071,170,170,0.89243,0.96900
2021,Other Combinations,Rural regions,No,0.95780,74,74,0.91168,1.00392
2022,No answer / don't know,Urban regions,No,0.92616,262,262,0.89443,0.95789
2022,No answer / don't know,Rural regions,No,0.98450,144,144,0.96425,1.00475
2022,Single-person household,Urban regions,"Yes, Regularly",0.08445,233,4030,0.07586,0.09303
2022,Single-person household,Urban regions,"Yes, Occasionally",0.03058,95,4030,0.02526,0.03589
2022,Single-person household,Urban regions,No,0.88498,3702,4030,0.87513,0.89483
2022,Single-person household,Rural regions,"Yes, Regularly",0.09655,91,1548,0.08183,0.11127
2022,Single-person household,Rural regions,"Yes, Occasionally",0.02787,31,1548,0.01967,0.03607
2022,Single-person household,Rural regions,No,0.87558,1426,1548,0.85913,0.89203
2022,Couple without children,Urban regions,"Yes, Regularly",0.06867,250,3894,0.06073,0.07662
2022,Couple without children,Urban regions,"Yes, Occasionally",0.04451,110,3894,0.03803,0.05098
2022,Couple without children,Urban regions,No,0.88682,3534,3894,0.87687,0.89677
2022,Couple without children,Rural regions,"Yes, Regularly",0.04275,87,1800,0.03340,0.05210
2022,Couple without children,Rural regions,No,0.94810,1713,1800,0.93785,0.95835
2022,Single parent,Urban regions,"Yes, Regularly",0.03492,38,747,0.02174,0.04809
2022,Single parent,Urban regions,No,0.94280,709,747,0.92613,0.95946
2022,Single parent,Rural regions,No,0.96494,367,367,0.94610,0.98379
2022,Couple with children,Urban regions,"Yes, Regularly",0.06203,265,3362,0.05387,0.07018
2022,Couple with children,Urban regions,"Yes, Occasionally",0.02367,86,3362,0.01853,0.02881
2022,Couple with children,Urban regions,No,0.91430,3011,3362,0.90484,0.92376
2022,Couple with children,Rural regions,"Yes, Regularly",0.04139,90,1795,0.03217,0.05061
2022,Couple with children,Rural regions,"Yes, Occasionally",0.00910,31,1795,0.00471,0.01349
2022,Couple with children,Rural regions,No,0.94951,1674,1795,0.93938,0.95964
2022,Multi-generational household,Urban regions,No,0.89572,39,39,0.79854,0.99289
2022,Multi-generational household,Rural regions,No,0.97546,34,34,0.92267,1.02825
2022,Other Combinations,Urban regions,"Yes, Regularly",0.04794,42,774,0.03288,0.06300
2022,Other Combinations,Urban regions,"Yes, Occasionally",0.02926,31,774,0.01738,0.04114
2022,Other Combinations,Urban regions,No,0.92280,701,774,0.90398,0.94161
2022,Other Combinations,Rural regions,No,0.95296,323,323,0.92984,0.97609
