"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2018","Realschule","Laendlicher Raum","12.7","8.5","2097","12.23","13.17"
"2018","Realschule","Staedtischer Raum","11.96","7.5","2574","11.52","12.4"
"2019","(Fach-)Abitur","Laendlicher Raum","9.31","5.5","875","8.65","9.97"
"2019","(Fach-)Abitur","Staedtischer Raum","8.81","4.5","2269","8.39","9.23"
"2019","(noch) kein Abschluss","Laendlicher Raum","6.64","1.5","175","5.76","7.52"
"2019","(noch) kein Abschluss","Staedtischer Raum","4.79","1.5","428","4.2","5.38"
"2019","AkademikerIn","Laendlicher Raum","12.72","8.5","1398","12.14","13.3"
"2019","AkademikerIn","Staedtischer Raum","10.13","6.5","3881","9.8","10.46"
"2019","Hauptschule","Laendlicher Raum","13.05","8.5","1251","12.41","13.69"
"2019","Hauptschule","Staedtischer Raum","12.4","7.5","1989","11.88","12.92"
"2019","Realschule","Laendlicher Raum","12.86","8.5","2113","12.37","13.35"
"2019","Realschule","Staedtischer Raum","12.59","8.5","2601","12.14","13.04"
"2020","(Fach-)Abitur","Laendlicher Raum","10.1","6.5","938","9.48","10.72"
"2020","(Fach-)Abitur","Staedtischer Raum","8.91","4.5","2594","8.54","9.28"
"2020","(noch) kein Abschluss","Laendlicher Raum","5.67","1.5","207","5","6.34"
"2020","(noch) kein Abschluss","Staedtischer Raum","4.85","1.5","553","4.45","5.25"
"2020","AkademikerIn","Laendlicher Raum","12.04","7.5","1429","11.48","12.6"
"2020","AkademikerIn","Staedtischer Raum","10","5.5","4200","9.69","10.31"
"2020","Hauptschule","Laendlicher Raum","12.98","7.5","1228","12.35","13.61"
"2020","Hauptschule","Staedtischer Raum","12.06","6.5","1999","11.57","12.55"
"2020","Realschule","Laendlicher Raum","12.93","8.5","1931","12.42","13.44"
"2020","Realschule","Staedtischer Raum","12.69","8.5","2403","12.22","13.16"
