,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
321,321,2000,Couple with children,1st Quintile,No,0.67709,472,12441,0.64241,0.71422
322,322,2000,Couple with children,2nd Quintile,Yes,0.54751,613,12441,0.52125,0.57057
323,323,2000,Couple with children,2nd Quintile,No,0.45249,484,12441,0.42908,0.4811
324,324,2000,Couple with children,3rd Quintile,Yes,0.69592,778,12441,0.67001,0.72252
325,325,2000,Couple with children,3rd Quintile,No,0.30408,331,12441,0.28282,0.32581
326,326,2000,Couple with children,4th Quintile,Yes,0.7459,704,12441,0.71777,0.77717
327,327,2000,Couple with children,4th Quintile,No,0.2541,223,12441,0.23315,0.27551
328,328,2000,Couple with children,5th Quintile,Yes,0.84042,605,12441,0.80793,0.88021
329,329,2000,Couple with children,5th Quintile,No,0.15958,126,12441,0.14372,0.17947
330,330,2000,Multi-generational household,4th Quintile,Yes,1.0,37,12441,0.85296,1.1873
331,331,2001,Single-person household,1st Quintile,Yes,0.3611,296,11179,0.34338,0.37864
332,332,2001,Single-person household,1st Quintile,No,0.6389,528,11179,0.61935,0.6617
333,333,2001,Single-person household,2nd Quintile,Yes,0.63695,383,11179,0.60881,0.6657
334,334,2001,Single-person household,2nd Quintile,No,0.36305,229,11179,0.33839,0.38983
335,335,2001,Single-person household,3rd Quintile,Yes,0.68792,352,11179,0.65672,0.7207
336,336,2001,Single-person household,3rd Quintile,No,0.31208,171,11179,0.28858,0.33347
337,337,2001,Single-person household,4th Quintile,Yes,0.72348,350,11179,0.6862,0.75971
338,338,2001,Single-person household,4th Quintile,No,0.27652,128,11179,0.25555,0.2959
339,339,2001,Single-person household,5th Quintile,Yes,0.84231,372,11179,0.8093,0.88488
340,340,2001,Single-person household,5th Quintile,No,0.15769,73,11179,0.14217,0.17393
341,341,2001,Couple without children,1st Quintile,Yes,0.46801,174,11179,0.42728,0.51121
342,342,2001,Couple without children,1st Quintile,No,0.53199,233,11179,0.49303,0.57373
343,343,2001,Couple without children,2nd Quintile,Yes,0.69206,423,11179,0.66255,0.73332
344,344,2001,Couple without children,2nd Quintile,No,0.30794,186,11179,0.2816,0.33256
345,345,2001,Couple without children,3rd Quintile,Yes,0.75246,551,11179,0.71831,0.78702
346,346,2001,Couple without children,3rd Quintile,No,0.24754,176,11179,0.22637,0.26987
347,347,2001,Couple without children,4th Quintile,Yes,0.81527,694,11179,0.7848,0.85436
348,348,2001,Couple without children,4th Quintile,No,0.18473,143,11179,0.16849,0.19923
349,349,2001,Couple without children,5th Quintile,Yes,0.86664,817,11179,0.83363,0.90514
350,350,2001,Couple without children,5th Quintile,No,0.13336,131,11179,0.11875,0.14921
351,351,2001,Single parent,1st Quintile,Yes,0.25821,72,11179,0.22718,0.29218
352,352,2001,Single parent,1st Quintile,No,0.74179,224,11179,0.67193,0.80097
353,353,2001,Single parent,2nd Quintile,Yes,0.49087,78,11179,0.42306,0.55853
354,354,2001,Single parent,2nd Quintile,No,0.50913,87,11179,0.44301,0.567
355,355,2001,Single parent,3rd Quintile,Yes,0.61586,69,11179,0.54364,0.67305
356,356,2001,Single parent,3rd Quintile,No,0.38414,44,11179,0.32473,0.44176
357,357,2001,Single parent,4th Quintile,Yes,1.0,46,11179,0.8575,1.15798
358,358,2001,Single parent,5th Quintile,Yes,1.0,35,11179,0.8272,1.20703
359,359,2001,Couple with children,1st Quintile,Yes,0.30538,186,11179,0.27752,0.3343
360,360,2001,Couple with children,1st Quintile,No,0.69462,418,11179,0.64283,0.74811
361,361,2001,Couple with children,2nd Quintile,Yes,0.53002,548,11179,0.50291,0.55288
362,362,2001,Couple with children,2nd Quintile,No,0.46998,436,11179,0.44411,0.50297
363,363,2001,Couple with children,3rd Quintile,Yes,0.69419,708,11179,0.66253,0.72523
364,364,2001,Couple with children,3rd Quintile,No,0.30581,305,11179,0.28614,0.32961
365,365,2001,Couple with children,4th Quintile,Yes,0.77838,682,11179,0.74093,0.81276
366,366,2001,Couple with children,4th Quintile,No,0.22162,197,11179,0.20264,0.2405
367,367,2001,Couple with children,5th Quintile,Yes,0.83742,530,11179,0.79537,0.87756
368,368,2001,Couple with children,5th Quintile,No,0.16258,104,11179,0.14087,0.1831
369,369,2002,Single-person household,1st Quintile,Yes,0.32752,251,11675,0.30855,0.34785
370,370,2002,Single-person household,1st Quintile,No,0.67248,538,11675,0.64749,0.70682
371,371,2002,Single-person household,2nd Quintile,Yes,0.54487,323,11675,0.51515,0.56913
372,372,2002,Single-person household,2nd Quintile,No,0.45513,251,11675,0.42714,0.48208
373,373,2002,Single-person household,3rd Quintile,Yes,0.60425,300,11675,0.5625,0.64593
374,374,2002,Single-person household,3rd Quintile,No,0.39575,211,11675,0.36552,0.42246
375,375,2002,Single-person household,4th Quintile,Yes,0.71673,348,11675,0.68802,0.75195
376,376,2002,Single-person household,4th Quintile,No,0.28327,149,11675,0.25843,0.30999
377,377,2002,Single-person household,5th Quintile,Yes,0.80675,424,11675,0.7636,0.84714
378,378,2002,Single-person household,5th Quintile,No,0.19325,96,11675,0.1697,0.21603
379,379,2002,Couple without children,1st Quintile,Yes,0.40969,154,11675,0.36942,0.44443
380,380,2002,Couple without children,1st Quintile,No,0.59031,245,11675,0.54738,0.63262
381,381,2002,Couple without children,2nd Quintile,Yes,0.63128,385,11675,0.59634,0.66242
382,382,2002,Couple without children,2nd Quintile,No,0.36872,219,11675,0.34073,0.3953
383,383,2002,Couple without children,3rd Quintile,Yes,0.68078,458,11675,0.646,0.71711
384,384,2002,Couple without children,3rd Quintile,No,0.31922,197,11675,0.29696,0.34459
385,385,2002,Couple without children,4th Quintile,Yes,0.80587,615,11675,0.77164,0.84711
386,386,2002,Couple without children,4th Quintile,No,0.19413,153,11675,0.17778,0.21707
387,387,2002,Couple without children,5th Quintile,Yes,0.82704,1181,11675,0.78732,0.8693
388,388,2002,Couple without children,5th Quintile,No,0.17296,225,11675,0.15728,0.19184
389,389,2002,Single parent,1st Quintile,Yes,0.17049,54,11675,0.14485,0.19651
390,390,2002,Single parent,1st Quintile,No,0.82951,237,11675,0.76994,0.905
391,391,2002,Single parent,2nd Quintile,Yes,0.39092,58,11675,0.33895,0.43526
392,392,2002,Single parent,2nd Quintile,No,0.60908,85,11675,0.53939,0.70006
393,393,2002,Single parent,3rd Quintile,Yes,0.55895,62,11675,0.48545,0.64011
394,394,2002,Single parent,3rd Quintile,No,0.44105,50,11675,0.38514,0.49342
395,395,2002,Single parent,4th Quintile,Yes,1.0,55,11675,0.8615,1.15877
396,396,2002,Single parent,5th Quintile,Yes,1.0,47,11675,0.75429,1.25833
397,397,2002,Couple with children,1st Quintile,Yes,0.24364,134,11675,0.21704,0.27228
398,398,2002,Couple with children,1st Quintile,No,0.75636,399,11675,0.70643,0.80637
399,399,2002,Couple with children,2nd Quintile,Yes,0.53275,447,11675,0.4951,0.57055
400,400,2002,Couple with children,2nd Quintile,No,0.46725,389,11675,0.43606,0.49515
401,401,2002,Couple with children,3rd Quintile,Yes,0.63165,578,11675,0.59624,0.67323
402,402,2002,Couple with children,3rd Quintile,No,0.36835,323,11675,0.34053,0.39669
403,403,2002,Couple with children,4th Quintile,Yes,0.74334,701,11675,0.702,0.79166
404,404,2002,Couple with children,4th Quintile,No,0.25666,224,11675,0.23335,0.28179
405,405,2002,Couple with children,5th Quintile,Yes,0.80142,901,11675,0.75341,0.84711
406,406,2002,Couple with children,5th Quintile,No,0.19858,208,11675,0.16984,0.22073
407,407,2003,Single-person household,1st Quintile,Yes,0.30105,239,11394,0.28312,0.31899
408,408,2003,Single-person household,1st Quintile,No,0.69895,551,11394,0.67089,0.72788
409,409,2003,Single-person household,2nd Quintile,Yes,0.56402,313,11394,0.53455,0.59218
410,410,2003,Single-person household,2nd Quintile,No,0.43598,235,11394,0.40608,0.46502
411,411,2003,Single-person household,3rd Quintile,Yes,0.67591,353,11394,0.6435,0.71613
412,412,2003,Single-person household,3rd Quintile,No,0.32409,174,11394,0.29384,0.35393
413,413,2003,Single-person household,4th Quintile,Yes,0.71175,360,11394,0.67536,0.75008
414,414,2003,Single-person household,4th Quintile,No,0.28825,147,11394,0.26,0.30979
415,415,2003,Single-person household,5th Quintile,Yes,0.82252,405,11394,0.77537,0.86498
416,416,2003,Single-person household,5th Quintile,No,0.17748,87,11394,0.15661,0.19923
417,417,2003,Couple without children,1st Quintile,Yes,0.40711,159,11394,0.36565,0.45011
418,418,2003,Couple without children,1st Quintile,No,0.59289,254,11394,0.54681,0.63456
419,419,2003,Couple without children,2nd Quintile,Yes,0.61067,379,11394,0.58032,0.64443
420,420,2003,Couple without children,2nd Quintile,No,0.38933,237,11394,0.35602,0.41671
421,421,2003,Couple without children,3rd Quintile,Yes,0.69054,474,11394,0.65557,0.72715
422,422,2003,Couple without children,3rd Quintile,No,0.30946,197,11394,0.2808,0.34371
423,423,2003,Couple without children,4th Quintile,Yes,0.78594,585,11394,0.74263,0.81778
424,424,2003,Couple without children,4th Quintile,No,0.21406,159,11394,0.19073,0.23392
425,425,2003,Couple without children,5th Quintile,Yes,0.81011,1100,11394,0.76501,0.84717
426,426,2003,Couple without children,5th Quintile,No,0.18989,227,11394,0.17124,0.21142
427,427,2003,Single parent,1st Quintile,Yes,0.17966,53,11394,0.14952,0.2076
428,428,2003,Single parent,1st Quintile,No,0.82034,251,11394,0.75204,0.88731
429,429,2003,Single parent,2nd Quintile,Yes,0.42555,62,11394,0.3669,0.5007
430,430,2003,Single parent,2nd Quintile,No,0.57445,80,11394,0.5017,0.66418
431,431,2003,Single parent,3rd Quintile,Yes,0.61477,61,11394,0.52374,0.71138
432,432,2003,Single parent,3rd Quintile,No,0.38523,43,11394,0.32481,0.45726
433,433,2003,Single parent,4th Quintile,Yes,0.65493,47,11394,0.54552,0.78361
434,434,2003,Single parent,4th Quintile,No,0.34507,34,11394,0.27461,0.43279
435,435,2003,Single parent,5th Quintile,Yes,1.0,51,11394,0.79972,1.2247
436,436,2003,Couple with children,1st Quintile,Yes,0.20134,95,11394,0.17451,0.23245
437,437,2003,Couple with children,1st Quintile,No,0.79866,349,11394,0.74404,0.86115
438,438,2003,Couple with children,2nd Quintile,Yes,0.50699,418,11394,0.46853,0.545
439,439,2003,Couple with children,2nd Quintile,No,0.49301,424,11394,0.4592,0.52495
440,440,2003,Couple with children,3rd Quintile,Yes,0.63702,561,11394,0.5934,0.67603
441,441,2003,Couple with children,3rd Quintile,No,0.36298,325,11394,0.33449,0.39917
442,442,2003,Couple with children,4th Quintile,Yes,0.73537,642,11394,0.6887,0.78358
443,443,2003,Couple with children,4th Quintile,No,0.26463,216,11394,0.23797,0.29742
444,444,2003,Couple with children,5th Quintile,Yes,0.80254,854,11394,0.7491,0.8485
445,445,2003,Couple with children,5th Quintile,No,0.19746,193,11394,0.17059,0.22545
446,446,2004,Single-person household,1st Quintile,Yes,0.27337,209,11118,0.25136,0.2909
447,447,2004,Single-person household,1st Quintile,No,0.72663,571,11118,0.68728,0.76291
448,448,2004,Single-person household,2nd Quintile,Yes,0.53268,290,11118,0.5026,0.56591
449,449,2004,Single-person household,2nd Quintile,No,0.46732,263,11118,0.43208,0.49805
450,450,2004,Single-person household,3rd Quintile,Yes,0.66228,325,11118,0.62547,0.69456
451,451,2004,Single-person household,3rd Quintile,No,0.33772,178,11118,0.30834,0.36669
452,452,2004,Single-person household,4th Quintile,Yes,0.68868,316,11118,0.65264,0.72524
453,453,2004,Single-person household,4th Quintile,No,0.31132,137,11118,0.28263,0.34238
454,454,2004,Single-person household,5th Quintile,Yes,0.78206,406,11118,0.73584,0.82499
455,455,2004,Single-person household,5th Quintile,No,0.21794,114,11118,0.19524,0.24415
456,456,2004,Couple without children,1st Quintile,Yes,0.34106,130,11118,0.29824,0.38413
457,457,2004,Couple without children,1st Quintile,No,0.65894,229,11118,0.59751,0.72265
458,458,2004,Couple without children,2nd Quintile,Yes,0.59262,356,11118,0.55681,0.62886
459,459,2004,Couple without children,2nd Quintile,No,0.40738,252,11118,0.37189,0.43987
460,460,2004,Couple without children,3rd Quintile,Yes,0.70248,485,11118,0.67072,0.74936
461,461,2004,Couple without children,3rd Quintile,No,0.29752,201,11118,0.26945,0.32491
462,462,2004,Couple without children,4th Quintile,Yes,0.75868,601,11118,0.7164,0.79716
463,463,2004,Couple without children,4th Quintile,No,0.24132,179,11118,0.21568,0.26759
464,464,2004,Couple without children,5th Quintile,Yes,0.80721,1101,11118,0.76626,0.8502
465,465,2004,Couple without children,5th Quintile,No,0.19279,224,11118,0.17133,0.21601
466,466,2004,Single parent,1st Quintile,Yes,0.16194,45,11118,0.12544,0.19687
467,467,2004,Single parent,1st Quintile,No,0.83806,244,11118,0.76956,0.91999
468,468,2004,Single parent,2nd Quintile,Yes,0.47667,75,11118,0.40688,0.53505
469,469,2004,Single parent,2nd Quintile,No,0.52333,92,11118,0.46146,0.59342
470,470,2004,Single parent,3rd Quintile,Yes,0.46726,51,11118,0.37399,0.5662
471,471,2004,Single parent,3rd Quintile,No,0.53274,50,11118,0.4446,0.62683
472,472,2004,Single parent,4th Quintile,Yes,1.0,50,11118,0.8399,1.14718
473,473,2004,Single parent,5th Quintile,Yes,1.0,34,11118,0.75038,1.31533
474,474,2004,Couple with children,1st Quintile,Yes,0.24572,117,11118,0.21099,0.27982
475,475,2004,Couple with children,1st Quintile,No,0.75428,342,11118,0.69277,0.82454
476,476,2004,Couple with children,2nd Quintile,Yes,0.49957,384,11118,0.46502,0.54195
477,477,2004,Couple with children,2nd Quintile,No,0.50043,393,11118,0.46166,0.54587
478,478,2004,Couple with children,3rd Quintile,Yes,0.60856,498,11118,0.57104,0.64579
479,479,2004,Couple with children,3rd Quintile,No,0.39144,336,11118,0.35732,0.42157
480,480,2004,Couple with children,4th Quintile,Yes,0.73551,634,11118,0.67819,0.78884
481,481,2004,Couple with children,4th Quintile,No,0.26449,229,11118,0.23307,0.29794
482,482,2004,Couple with children,5th Quintile,Yes,0.77249,780,11118,0.71737,0.83781
483,483,2004,Couple with children,5th Quintile,No,0.22751,197,11118,0.20407,0.25939
484,484,2005,Single-person household,1st Quintile,Yes,0.27257,230,10801,0.24992,0.29022
485,485,2005,Single-person household,1st Quintile,No,0.72743,556,10801,0.69352,0.7701
486,486,2005,Single-person household,2nd Quintile,Yes,0.53569,301,10801,0.50277,0.56982
487,487,2005,Single-person household,2nd Quintile,No,0.46431,255,10801,0.42994,0.49797
488,488,2005,Single-person household,3rd Quintile,Yes,0.654,329,10801,0.61747,0.70006
489,489,2005,Single-person household,3rd Quintile,No,0.346,184,10801,0.31137,0.37685
490,490,2005,Single-person household,4th Quintile,Yes,0.73535,344,10801,0.69922,0.77551
491,491,2005,Single-person household,4th Quintile,No,0.26465,136,10801,0.23948,0.29045
492,492,2005,Single-person household,5th Quintile,Yes,0.83868,449,10801,0.78193,0.88696
493,493,2005,Single-person household,5th Quintile,No,0.16132,81,10801,0.13984,0.18295
494,494,2005,Couple without children,1st Quintile,Yes,0.38415,138,10801,0.33808,0.42249
495,495,2005,Couple without children,1st Quintile,No,0.61585,226,10801,0.55736,0.67574
496,496,2005,Couple without children,2nd Quintile,Yes,0.63417,411,10801,0.59924,0.66984
497,497,2005,Couple without children,2nd Quintile,No,0.36583,231,10801,0.33578,0.40084
498,498,2005,Couple without children,3rd Quintile,Yes,0.7131,447,10801,0.66622,0.76196
499,499,2005,Couple without children,3rd Quintile,No,0.2869,168,10801,0.25984,0.31687
500,500,2005,Couple without children,4th Quintile,Yes,0.77784,580,10801,0.72589,0.82457
501,501,2005,Couple without children,4th Quintile,No,0.22216,154,10801,0.19693,0.24477
502,502,2005,Couple without children,5th Quintile,Yes,0.84481,1101,10801,0.80491,0.89549
503,503,2005,Couple without children,5th Quintile,No,0.15519,186,10801,0.13423,0.17273
504,504,2005,Single parent,1st Quintile,Yes,0.21636,63,10801,0.17983,0.25062
505,505,2005,Single parent,1st Quintile,No,0.78364,255,10801,0.71137,0.85522
506,506,2005,Single parent,2nd Quintile,Yes,0.32777,46,10801,0.27318,0.39155
507,507,2005,Single parent,2nd Quintile,No,0.67223,79,10801,0.57532,0.76911
508,508,2005,Single parent,3rd Quintile,Yes,0.53733,60,10801,0.4444,0.62431
509,509,2005,Single parent,3rd Quintile,No,0.46267,50,10801,0.38551,0.54257
510,510,2005,Single parent,4th Quintile,Yes,1.0,56,10801,0.8251,1.17479
511,511,2005,Single parent,5th Quintile,Yes,1.0,39,10801,0.72845,1.23904
512,512,2005,Couple with children,1st Quintile,Yes,0.1909,92,10801,0.15751,0.22613
513,513,2005,Couple with children,1st Quintile,No,0.8091,333,10801,0.75093,0.87634
514,514,2005,Couple with children,2nd Quintile,Yes,0.4995,342,10801,0.45192,0.54163
515,515,2005,Couple with children,2nd Quintile,No,0.5005,356,10801,0.46201,0.5427
516,516,2005,Couple with children,3rd Quintile,Yes,0.61142,499,10801,0.57073,0.65126
517,517,2005,Couple with children,3rd Quintile,No,0.38858,290,10801,0.34919,0.41923
518,518,2005,Couple with children,4th Quintile,Yes,0.75535,639,10801,0.70945,0.80331
519,519,2005,Couple with children,4th Quintile,No,0.24465,213,10801,0.21547,0.2701
520,520,2005,Couple with children,5th Quintile,Yes,0.82545,732,10801,0.77041,0.88988
521,521,2005,Couple with children,5th Quintile,No,0.17455,150,10801,0.15352,0.20259
522,522,2006,Single-person household,1st Quintile,Yes,0.22045,191,11897,0.20272,0.23448
523,523,2006,Single-person household,1st Quintile,No,0.77955,648,11897,0.74191,0.81172
524,524,2006,Single-person household,2nd Quintile,Yes,0.50258,324,11897,0.47458,0.53097
525,525,2006,Single-person household,2nd Quintile,No,0.49742,319,11897,0.46922,0.52806
526,526,2006,Single-person household,3rd Quintile,Yes,0.6316,388,11897,0.5987,0.66326
527,527,2006,Single-person household,3rd Quintile,No,0.3684,214,11897,0.33947,0.39842
528,528,2006,Single-person household,4th Quintile,Yes,0.70663,406,11897,0.67701,0.74297
529,529,2006,Single-person household,4th Quintile,No,0.29337,169,11897,0.26688,0.32036
530,530,2006,Single-person household,5th Quintile,Yes,0.8273,495,11897,0.78072,0.87348
531,531,2006,Single-person household,5th Quintile,No,0.1727,102,11897,0.15388,0.18981
532,532,2006,Couple without children,1st Quintile,Yes,0.3026,133,11897,0.26783,0.34374
533,533,2006,Couple without children,1st Quintile,No,0.6974,290,11897,0.62901,0.75633
534,534,2006,Couple without children,2nd Quintile,Yes,0.57028,397,11897,0.54142,0.60243
535,535,2006,Couple without children,2nd Quintile,No,0.42972,257,11897,0.38984,0.46445
536,536,2006,Couple without children,3rd Quintile,Yes,0.67761,531,11897,0.64232,0.71979
537,537,2006,Couple without children,3rd Quintile,No,0.32239,225,11897,0.29406,0.35412
538,538,2006,Couple without children,4th Quintile,Yes,0.71835,601,11897,0.67931,0.76139
539,539,2006,Couple without children,4th Quintile,No,0.28165,210,11897,0.257,0.30824
540,540,2006,Couple without children,5th Quintile,Yes,0.85637,1243,11897,0.81302,0.90352
541,541,2006,Couple without children,5th Quintile,No,0.14363,205,11897,0.12881,0.16201
542,542,2006,Single parent,1st Quintile,Yes,0.16443,64,11897,0.13705,0.19485
543,543,2006,Single parent,1st Quintile,No,0.83557,272,11897,0.76513,0.88849
544,544,2006,Single parent,2nd Quintile,Yes,0.43798,65,11897,0.37535,0.51982
545,545,2006,Single parent,2nd Quintile,No,0.56202,92,11897,0.4769,0.65526
546,546,2006,Single parent,3rd Quintile,Yes,0.48827,57,11897,0.39719,0.5543
547,547,2006,Single parent,3rd Quintile,No,0.51173,59,11897,0.41997,0.5889
548,548,2006,Single parent,4th Quintile,Yes,0.65115,64,11897,0.54038,0.73245
549,549,2006,Single parent,4th Quintile,No,0.34885,32,11897,0.26155,0.44368
550,550,2006,Single parent,5th Quintile,Yes,1.0,44,11897,0.79762,1.28665
551,551,2006,Couple with children,1st Quintile,Yes,0.18657,83,11897,0.15896,0.21959
552,552,2006,Couple with children,1st Quintile,No,0.81343,351,11897,0.7523,0.87643
553,553,2006,Couple with children,2nd Quintile,Yes,0.47381,326,11897,0.4328,0.50858
554,554,2006,Couple with children,2nd Quintile,No,0.52619,380,11897,0.49054,0.57547
555,555,2006,Couple with children,3rd Quintile,Yes,0.55361,501,11897,0.51446,0.59667
556,556,2006,Couple with children,3rd Quintile,No,0.44639,363,11897,0.41286,0.48087
557,557,2006,Couple with children,4th Quintile,Yes,0.71404,676,11897,0.67174,0.75934
558,558,2006,Couple with children,4th Quintile,No,0.28596,250,11897,0.25709,0.31769
559,559,2006,Couple with children,5th Quintile,Yes,0.80702,720,11897,0.74758,0.87043
560,560,2006,Couple with children,5th Quintile,No,0.19298,150,11897,0.16641,0.22209
561,561,2007,Single-person household,1st Quintile,Yes,0.21935,193,11132,0.19844,0.23745
562,562,2007,Single-person household,1st Quintile,No,0.78065,643,11132,0.74968,0.81588
563,563,2007,Single-person household,2nd Quintile,Yes,0.53068,315,11132,0.4975,0.56094
564,564,2007,Single-person household,2nd Quintile,No,0.46932,271,11132,0.43548,0.50144
565,565,2007,Single-person household,3rd Quintile,Yes,0.6395,369,11132,0.60391,0.67739
566,566,2007,Single-person household,3rd Quintile,No,0.3605,188,11132,0.33606,0.3829
567,567,2007,Single-person household,4th Quintile,Yes,0.73362,405,11132,0.69133,0.77502
568,568,2007,Single-person household,4th Quintile,No,0.26638,139,11132,0.23831,0.29303
569,569,2007,Single-person household,5th Quintile,Yes,0.83772,457,11132,0.7969,0.88685
570,570,2007,Single-person household,5th Quintile,No,0.16228,94,11132,0.13813,0.18452
571,571,2007,Couple without children,1st Quintile,Yes,0.34296,131,11132,0.29977,0.39074
572,572,2007,Couple without children,1st Quintile,No,0.65704,250,11132,0.60331,0.71693
573,573,2007,Couple without children,2nd Quintile,Yes,0.56323,371,11132,0.52678,0.60403
574,574,2007,Couple without children,2nd Quintile,No,0.43677,264,11132,0.40144,0.47174
575,575,2007,Couple without children,3rd Quintile,Yes,0.68042,490,11132,0.64009,0.71922
576,576,2007,Couple without children,3rd Quintile,No,0.31958,208,11132,0.28605,0.3511
577,577,2007,Couple without children,4th Quintile,Yes,0.78478,643,11132,0.74784,0.83072
578,578,2007,Couple without children,4th Quintile,No,0.21522,164,11132,0.18926,0.25003
579,579,2007,Couple without children,5th Quintile,Yes,0.84167,1107,11132,0.79358,0.88494
580,580,2007,Couple without children,5th Quintile,No,0.15833,197,11132,0.14074,0.17759
581,581,2007,Single parent,1st Quintile,Yes,0.20051,57,11132,0.16604,0.23164
582,582,2007,Single parent,1st Quintile,No,0.79949,234,11132,0.72281,0.86659
583,583,2007,Single parent,2nd Quintile,Yes,0.28677,50,11132,0.23244,0.3453
584,584,2007,Single parent,2nd Quintile,No,0.71323,105,11132,0.61555,0.80034
585,585,2007,Single parent,3rd Quintile,Yes,0.64466,72,11132,0.55524,0.73506
586,586,2007,Single parent,3rd Quintile,No,0.35534,46,11132,0.27816,0.43592
587,587,2007,Single parent,4th Quintile,Yes,0.58691,45,11132,0.48692,0.72466
588,588,2007,Single parent,4th Quintile,No,0.41309,35,11132,0.33286,0.51966
589,589,2007,Single parent,5th Quintile,Yes,1.0,52,11132,0.83332,1.23206
590,590,2007,Couple with children,1st Quintile,Yes,0.19524,88,11132,0.16433,0.23273
591,591,2007,Couple with children,1st Quintile,No,0.80476,294,11132,0.72475,0.87202
592,592,2007,Couple with children,2nd Quintile,Yes,0.50287,344,11132,0.46198,0.53945
593,593,2007,Couple with children,2nd Quintile,No,0.49713,362,11132,0.45919,0.54126
594,594,2007,Couple with children,3rd Quintile,Yes,0.59919,485,11132,0.55949,0.63964
595,595,2007,Couple with children,3rd Quintile,No,0.40081,288,11132,0.36573,0.44276
596,596,2007,Couple with children,4th Quintile,Yes,0.75306,636,11132,0.69627,0.81679
597,597,2007,Couple with children,4th Quintile,No,0.24694,190,11132,0.21575,0.2801
598,598,2007,Couple with children,5th Quintile,Yes,0.83429,710,11132,0.771,0.90987
599,599,2007,Couple with children,5th Quintile,No,0.16571,140,11132,0.14647,0.18886
600,600,2008,Single-person household,1st Quintile,Yes,0.24114,195,10486,0.22429,0.26471
601,601,2008,Single-person household,1st Quintile,No,0.75886,587,10486,0.72256,0.79292
602,602,2008,Single-person household,2nd Quintile,Yes,0.51002,300,10486,0.47417,0.53631
603,603,2008,Single-person household,2nd Quintile,No,0.48998,263,10486,0.45536,0.52403
604,604,2008,Single-person household,3rd Quintile,Yes,0.63687,354,10486,0.59638,0.67243
605,605,2008,Single-person household,3rd Quintile,No,0.36313,194,10486,0.33657,0.3901
606,606,2008,Single-person household,4th Quintile,Yes,0.70899,383,10486,0.67338,0.74288
607,607,2008,Single-person household,4th Quintile,No,0.29101,142,10486,0.26243,0.32594
608,608,2008,Single-person household,5th Quintile,Yes,0.82643,430,10486,0.77879,0.87801
609,609,2008,Single-person household,5th Quintile,No,0.17357,91,10486,0.15223,0.19424
610,610,2008,Couple without children,1st Quintile,Yes,0.3098,120,10486,0.27103,0.34216
611,611,2008,Couple without children,1st Quintile,No,0.6902,272,10486,0.62646,0.74392
612,612,2008,Couple without children,2nd Quintile,Yes,0.60832,372,10486,0.5714,0.65375
613,613,2008,Couple without children,2nd Quintile,No,0.39168,227,10486,0.35736,0.42999
614,614,2008,Couple without children,3rd Quintile,Yes,0.69874,495,10486,0.65581,0.74611
615,615,2008,Couple without children,3rd Quintile,No,0.30126,199,10486,0.26955,0.33484
616,616,2008,Couple without children,4th Quintile,Yes,0.76008,557,10486,0.70845,0.81108
617,617,2008,Couple without children,4th Quintile,No,0.23992,161,10486,0.21282,0.26837
618,618,2008,Couple without children,5th Quintile,Yes,0.84453,1095,10486,0.7977,0.89601
619,619,2008,Couple without children,5th Quintile,No,0.15547,170,10486,0.13813,0.17797
620,620,2008,Single parent,1st Quintile,Yes,0.2097,54,10486,0.17754,0.25119
621,621,2008,Single parent,1st Quintile,No,0.7903,216,10486,0.7221,0.86586
622,622,2008,Single parent,2nd Quintile,Yes,0.27878,52,10486,0.21824,0.34244
623,623,2008,Single parent,2nd Quintile,No,0.72122,106,10486,0.62939,0.80506
624,624,2008,Single parent,3rd Quintile,Yes,0.50609,57,10486,0.4295,0.59421
625,625,2008,Single parent,3rd Quintile,No,0.49391,51,10486,0.39045,0.6097
626,626,2008,Single parent,4th Quintile,Yes,0.64551,49,10486,0.539,0.78739
627,627,2008,Single parent,4th Quintile,No,0.35449,31,10486,0.25839,0.4628
628,628,2008,Single parent,5th Quintile,Yes,1.0,45,10486,0.78448,1.25811
629,629,2008,Couple with children,1st Quintile,Yes,0.27202,98,10486,0.22723,0.31389
630,630,2008,Couple with children,1st Quintile,No,0.72798,266,10486,0.64724,0.79689
631,631,2008,Couple with children,2nd Quintile,Yes,0.49251,307,10486,0.44381,0.53987
632,632,2008,Couple with children,2nd Quintile,No,0.50749,307,10486,0.46469,0.55922
633,633,2008,Couple with children,3rd Quintile,Yes,0.61652,467,10486,0.57489,0.67184
634,634,2008,Couple with children,3rd Quintile,No,0.38348,276,10486,0.33983,0.42018
635,635,2008,Couple with children,4th Quintile,Yes,0.75033,547,10486,0.70057,0.81311
636,636,2008,Couple with children,4th Quintile,No,0.24967,184,10486,0.22285,0.28235
637,637,2008,Couple with children,5th Quintile,Yes,0.81467,641,10486,0.74491,0.87755
638,638,2008,Couple with children,5th Quintile,No,0.18533,125,10486,0.15688,0.22196
639,639,2009,Single-person household,1st Quintile,Yes,0.23791,195,9876,0.21695,0.26068
640,640,2009,Single-person household,1st Quintile,No,0.76209,578,9876,0.72515,0.80411
641,641,2009,Single-person household,2nd Quintile,Yes,0.56036,315,9876,0.52198,0.6006
642,642,2009,Single-person household,2nd Quintile,No,0.43964,248,9876,0.41017,0.47687
