"hlc0119_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","2012","3","West","3911","0.449874160293582","0.439690333081027","0.460057987506138"
"Ja","2012","3","Ost","1343","0.533688970814944","0.515151457078976","0.552226484550912"
"Ja","2012","4","West","6031","0.689758776611531","0.680205941710188","0.699311611512873"
"Ja","2012","4","Ost","1786","0.781636030236217","0.765158872502714","0.798113187969721"
"Ja","2012","5","West","8849","0.836589415197582","0.829560009760294","0.84361882063487"
"Ja","2012","5","Ost","1513","0.863148620251399","0.846985858831913","0.879311381670885"
"Nein","2012","1","West","","","",""
"Nein","2012","1","Ost","","","",""
"Nein","2012","2","West","3699","0.837384417615718","0.826527714571302","0.848241120660134"
"Nein","2012","2","Ost","1496","0.783257677285934","0.764667380089976","0.801847974481891"
"Nein","2012","3","West","5256","0.550125839706417","0.539942012493862","0.560309666918973"
"Nein","2012","3","Ost","1439","0.466311029185056","0.447773515449088","0.484848542921024"
"Nein","2012","4","West","2977","0.310241223388469","0.300688388487127","0.319794058289812"
"Nein","2012","4","Ost","629","0.218363969763783","0.201886812030279","0.234841127497286"
"Nein","2012","5","West","1779","0.163410584802418","0.15638117936513","0.170439990239706"
"Nein","2012","5","Ost","224","0.136851379748601","0.120688618329115","0.153014141168087"
"Ja","2013","1","West","","","",""
"Ja","2013","1","Ost","","","",""
"Ja","2013","2","West","968","0.194926798138503","0.184846708903241","0.205006887373765"
"Ja","2013","2","Ost","319","0.203597080033455","0.185375590815742","0.221818569251167"
"Ja","2013","3","West","4195","0.435602547052816","0.426155372489404","0.445049721616228"
"Ja","2013","3","Ost","1336","0.546020177518462","0.527078420859257","0.564961934177667"
"Ja","2013","4","West","6661","0.682911528938047","0.673863979935648","0.691959077940447"
"Ja","2013","4","Ost","1810","0.74536202656186","0.728121737898095","0.762602315225624"
"Ja","2013","5","West","9850","0.834996501700117","0.828275580863659","0.841717422536574"
"Ja","2013","5","Ost","1589","0.875173463233203","0.859870356073483","0.890476570392923"
"Nein","2013","1","West","","","",""
"Nein","2013","1","Ost","","","",""
"Nein","2013","2","West","4965","0.805073201861497","0.794993112626235","0.815153291096759"
"Nein","2013","2","Ost","1557","0.796402919966545","0.778181430748833","0.814624409184258"
"Nein","2013","3","West","6387","0.564397452947184","0.554950278383772","0.573844627510596"
"Nein","2013","3","Ost","1318","0.453979822481538","0.435038065822333","0.472921579140743"
"Nein","2013","4","West","3501","0.317088471061953","0.308040922059553","0.326136020064352"
"Nein","2013","4","Ost","643","0.25463797343814","0.237397684774376","0.271878262101905"
"Nein","2013","5","West","1867","0.165003498299883","0.158282577463426","0.171724419136341"
"Nein","2013","5","Ost","203","0.124826536766797","0.109523429607077","0.140129643926517"
"Ja","2014","1","West","","","",""
"Ja","2014","1","Ost","","","",""
"Ja","2014","2","West","737","0.17321821647384","0.162145293287666","0.184291139660014"
"Ja","2014","2","Ost","214","0.178251874170821","0.15803716328247","0.198466585059172"
"Ja","2014","3","West","3112","0.398946734671781","0.388483003237074","0.409410466106488"
"Ja","2014","3","Ost","1145","0.507710804700147","0.487926642139258","0.527494967261036"
"Ja","2014","4","West","5930","0.68813241812456","0.678580708629605","0.697684127619515"
"Ja","2014","4","Ost","1799","0.787528741296194","0.770947801621214","0.804109680971174"
"Ja","2014","5","West","9504","0.84066672541341","0.833918442889118","0.847415007937701"
"Ja","2014","5","Ost","1638","0.898606001013479","0.884772502697585","0.912439499329372"
"Nein","2014","1","West","","","",""
"Nein","2014","1","Ost","","","",""
"Nein","2014","2","West","3750","0.82678178352616","0.815708860339986","0.837854706712334"
"Nein","2014","2","Ost","1163","0.821748125829179","0.801533414940828","0.84196283671753"
"Nein","2014","3","West","5301","0.601053265328219","0.590589533893511","0.611516996762926"
"Nein","2014","3","Ost","1308","0.492289195299853","0.472505032738965","0.512073357860742"
"Nein","2014","4","West","3106","0.31186758187544","0.302315872380485","0.321419291370395"
"Nein","2014","4","Ost","539","0.212471258703806","0.195890319028827","0.229052198378786"
"Nein","2014","5","West","1795","0.15933327458659","0.152584992062299","0.166081557110882"
"Nein","2014","5","Ost","191","0.101393998986521","0.0875605006706281","0.115227497302415"
"Ja","2015","1","West","","","",""
"Ja","2015","1","Ost","","","",""
"Ja","2015","2","West","680","0.171053978380314","0.160102966714576","0.182004990046052"
"Ja","2015","2","Ost","215","0.14020765220267","0.120998470067117","0.159416834338223"
"Ja","2015","3","West","3055","0.407025645015699","0.396200498229042","0.417850791802356"
"Ja","2015","3","Ost","932","0.466500685868606","0.445219439946105","0.487781931791108"
"Ja","2015","4","West","5721","0.648521353992632","0.638557544593482","0.658485163391782"
"Ja","2015","4","Ost","1790","0.767779651494886","0.750747538383071","0.7848117646067"
"Ja","2015","5","West","9916","0.83258528724126","0.825824642399793","0.839345932082728"
"Ja","2015","5","Ost","1682","0.886802196562825","0.872626546507572","0.900977846618078"
"Nein","2015","1","West","","","",""
"Nein","2015","1","Ost","","","",""
"Nein","2015","2","West","3862","0.828946021619686","0.817995009953948","0.839897033285424"
"Nein","2015","2","Ost","1040","0.85979234779733","0.840583165661777","0.879001529932883"
"Nein","2015","3","West","4857","0.592974354984301","0.582149208197644","0.603799501770958"
"Nein","2015","3","Ost","1179","0.533499314131394","0.512218068208892","0.554780560053895"
"Nein","2015","4","West","3099","0.351478646007368","0.341514836608218","0.361442455406518"
"Nein","2015","4","Ost","571","0.232220348505114","0.2151882353933","0.249252461616929"
"Nein","2015","5","West","1799","0.16741471275874","0.160654067917272","0.174175357600207"
"Nein","2015","5","Ost","237","0.113197803437175","0.0990221533819218","0.127373453492428"
"Ja","2016","1","West","","","",""
"Ja","2016","1","Ost","","","",""
"Ja","2016","2","West","456","0.162229378860362","0.149804601786889","0.174654155933836"
"Ja","2016","2","Ost","169","0.15889801836256","0.136848469885803","0.180947566839316"
"Ja","2016","3","West","2579","0.388660560376046","0.377002690839627","0.400318429912465"
"Ja","2016","3","Ost","757","0.448323685392963","0.425679933249274","0.470967437536652"
"Ja","2016","4","West","5015","0.659596794596695","0.649006183757189","0.6701874054362"
"Ja","2016","4","Ost","1728","0.756425977423406","0.738717508515597","0.774134446331215"
"Ja","2016","5","West","9752","0.82826161983377","0.821399446547797","0.835123793119744"
"Ja","2016","5","Ost","1724","0.888588319283366","0.874612387305753","0.90256425126098"
"Nein","2016","1","West","","","",""
"Nein","2016","1","Ost","","","",""
"Nein","2016","2","West","2926","0.837770621139638","0.825345844066164","0.850195398213111"
"Nein","2016","2","Ost","887","0.84110198163744","0.819052433160684","0.863151530114197"
"Nein","2016","3","West","4137","0.611339439623954","0.599681570087535","0.622997309160373"
"Nein","2016","3","Ost","1096","0.551676314607037","0.529032562463348","0.574320066750726"
"Nein","2016","4","West","2675","0.340403205403305","0.3298125945638","0.350993816242811"
"Nein","2016","4","Ost","529","0.243574022576594","0.225865553668785","0.261282491484403"
"Nein","2016","5","West","1852","0.17173838016623","0.164876206880256","0.178600553452203"
"Nein","2016","5","Ost","223","0.111411680716634","0.0974357487390204","0.125387612694247"
"Ja","2017","1","West","","","",""
"Ja","2017","1","Ost","","","",""
"Ja","2017","2","West","511","0.151462216098243","0.138856567087442","0.164067865109044"
"Ja","2017","2","Ost","175","0.201954915928471","0.177329921104656","0.226579910752285"
"Ja","2017","3","West","2374","0.39978178718934","0.387587585887024","0.411975988491655"
"Ja","2017","3","Ost","897","0.481691789797039","0.459531489792727","0.503852089801351"
"Ja","2017","4","West","5380","0.652646604097378","0.642453673230748","0.662839534964008"
"Ja","2017","4","Ost","1846","0.762191515554788","0.74510156945121","0.779281461658366"
"Ja","2017","5","West","11595","0.83647770202401","0.830290986728526","0.842664417319494"
"Ja","2017","5","Ost","2197","0.889486652647742","0.877107103629116","0.901866201666368"
"Nein","2017","1","West","","","",""
"Nein","2017","1","Ost","","","",""
"Nein","2017","2","West","2596","0.848537783901757","0.835932134890956","0.861143432912558"
"Nein","2017","2","Ost","846","0.798045084071529","0.773420089247715","0.822670078895344"
"Nein","2017","3","West","3825","0.60021821281066","0.588024011508345","0.612412414112976"
"Nein","2017","3","Ost","1056","0.518308210202961","0.496147910198649","0.540468510207272"
"Nein","2017","4","West","3002","0.347353395902622","0.337160465035992","0.357546326769253"
"Nein","2017","4","Ost","538","0.237808484445212","0.220718538341634","0.25489843054879"
"Nein","2017","5","West","2133","0.16352229797599","0.157335582680506","0.169709013271474"
"Nein","2017","5","Ost","267","0.110513347352258","0.0981337983336323","0.122892896370884"
"Ja","2018","1","West","","","",""
"Ja","2018","1","Ost","","","",""
"Ja","2018","2","West","306","0.156234697260808","0.142337368751045","0.170132025770571"
"Ja","2018","2","Ost","139","0.126524839112368","0.105721801039343","0.147327877185393"
"Ja","2018","3","West","2190","0.400047598449294","0.387199148586442","0.412896048312147"
"Ja","2018","3","Ost","734","0.445761289955791","0.42210564624621","0.469416933665371"
"Ja","2018","4","West","5247","0.655071713439783","0.644726970119822","0.665416456759743"
"Ja","2018","4","Ost","1855","0.756152786284772","0.739132285401219","0.773173287168324"
"Ja","2018","5","West","11878","0.841711880919216","0.83565778832669","0.847765973511742"
"Ja","2018","5","Ost","2351","0.891110350011899","0.879191750674114","0.903028949349685"
"Nein","2018","1","West","","","",""
"Nein","2018","1","Ost","","","",""
"Nein","2018","2","West","2316","0.843765302739192","0.829867974229429","0.857662631248955"
"Nein","2018","2","Ost","842","0.873475160887632","0.852672122814607","0.894278198960657"
"Nein","2018","3","West","3395","0.599952401550706","0.587103951687854","0.612800851413558"
"Nein","2018","3","Ost","962","0.554238710044209","0.530583066334629","0.57789435375379"
"Nein","2018","4","West","2864","0.344928286560217","0.334583543240257","0.355273029880178"
"Nein","2018","4","Ost","590","0.243847213715228","0.226826712831676","0.260867714598781"
"Nein","2018","5","West","2086","0.158288119080784","0.152234026488258","0.16434221167331"
"Nein","2018","5","Ost","273","0.108889649988101","0.0969710506503155","0.120808249325886"
"Ja","2019","1","West","","","",""
"Ja","2019","1","Ost","","","",""
"Ja","2019","2","West","378","0.19047549844033","0.173563590733998","0.207387406146662"
"Ja","2019","2","Ost","131","0.177521753227856","0.150859454573815","0.204184051881897"
"Ja","2019","3","West","1865","0.436632332094553","0.422398470933207","0.450866193255899"
"Ja","2019","3","Ost","631","0.444821196080482","0.418380837395374","0.47126155476559"
"Ja","2019","4","West","4996","0.698417189013388","0.687811872696726","0.70902250533005"
"Ja","2019","4","Ost","1724","0.746986631690355","0.729177065388868","0.764796197991842"
"Ja","2019","5","West","14643","0.859536540324625","0.854300532716824","0.864772547932426"
"Ja","2019","5","Ost","3393","0.905934332389929","0.89654594348227","0.915322721297588"
"Nein","2019","1","West","","","",""
"Nein","2019","1","Ost","","","",""
"Nein","2019","2","West","1693","0.80952450155967","0.792612593853338","0.826436409266002"
"Nein","2019","2","Ost","658","0.822478246772144","0.795815948118103","0.849140545426185"
"Nein","2019","3","West","2799","0.563367667905447","0.549133806744101","0.577601529066793"
"Nein","2019","3","Ost","726","0.555178803919518","0.52873844523441","0.581619162604626"
"Nein","2019","4","West","2198","0.301582810986612","0.29097749466995","0.312188127303274"
"Nein","2019","4","Ost","565","0.253013368309645","0.235203802008158","0.270822934611132"
"Nein","2019","5","West","2274","0.140463459675375","0.135227452067574","0.145699467283176"
"Nein","2019","5","Ost","321","0.0940656676100711","0.0846772787024122","0.10345405651773"
"Ja","2020","1","West","","","",""
"Ja","2020","1","Ost","","","",""
"Ja","2020","2","West","345","0.225504196030562","0.207748032853675","0.243260359207448"
"Ja","2020","2","Ost","122","0.224476906211302","0.193568097089156","0.255385715333449"
"Ja","2020","3","West","1520","0.347933282290844","0.334162706971436","0.361703857610251"
"Ja","2020","3","Ost","491","0.417694426400597","0.390812917530649","0.444575935270544"
"Ja","2020","4","West","4552","0.662511787680315","0.651592674990261","0.673430900370369"
"Ja","2020","4","Ost","1419","0.734330061208645","0.714830643603529","0.753829478813761"
"Ja","2020","5","West","14113","0.849229466124998","0.843796923207733","0.854662009042263"
"Ja","2020","5","Ost","3200","0.873059998188321","0.862231798362046","0.883888198014597"
"Nein","2020","1","West","","","",""
"Nein","2020","1","Ost","","","",""
"Nein","2020","2","West","1783","0.774495803969438","0.756739640792552","0.792251967146325"
"Nein","2020","2","Ost","578","0.775523093788698","0.744614284666551","0.806431902910844"
"Nein","2020","3","West","3076","0.652066717709156","0.638296142389749","0.665837293028564"
"Nein","2020","3","Ost","802","0.582305573599403","0.555424064729456","0.609187082469351"
"Nein","2020","4","West","2652","0.337488212319685","0.326569099629631","0.348407325009739"
"Nein","2020","4","Ost","552","0.265669938791355","0.246170521186239","0.285169356396471"
"Nein","2020","5","West","2553","0.150770533875002","0.145337990957737","0.156203076792267"
"Nein","2020","5","Ost","431","0.126940001811679","0.116111801985403","0.137768201637954"
