"plb0050","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nein","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2005","(noch) kein Abschluss","Bremen","","","",""
"Nein","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2005","(noch) kein Abschluss","Hessen","","","",""
"Nein","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2005","(noch) kein Abschluss","Bayern","","","",""
"Nein","2005","(noch) kein Abschluss","Saarland","","","",""
"Nein","2005","(noch) kein Abschluss","Berlin","","","",""
"Nein","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2005","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2005","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2005","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2005","Hauptschule","Hamburg","","","",""
"Nein","2005","Hauptschule","Niedersachsen","","","",""
"Nein","2005","Hauptschule","Bremen","","","",""
"Nein","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2005","Hauptschule","Hessen","","","",""
"Nein","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2005","Hauptschule","Bayern","","","",""
"Nein","2005","Hauptschule","Saarland","","","",""
"Nein","2005","Hauptschule","Berlin","","","",""
"Nein","2005","Hauptschule","Brandenburg","","","",""
"Nein","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2005","Hauptschule","Sachsen","","","",""
"Nein","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2005","Hauptschule","Thueringen","","","",""
"Nein","2005","Realschule","Schleswig-Holstein","","","",""
"Nein","2005","Realschule","Hamburg","","","",""
"Nein","2005","Realschule","Niedersachsen","","","",""
"Nein","2005","Realschule","Bremen","","","",""
"Nein","2005","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2005","Realschule","Hessen","","","",""
"Nein","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2005","Realschule","Bayern","","","",""
"Nein","2005","Realschule","Saarland","","","",""
"Nein","2005","Realschule","Berlin","","","",""
"Nein","2005","Realschule","Brandenburg","","","",""
"Nein","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2005","Realschule","Sachsen","","","",""
"Nein","2005","Realschule","Sachsen-Anhalt","","","",""
"Nein","2005","Realschule","Thueringen","","","",""
"Nein","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2005","(Fach-)Abitur","Hamburg","","","",""
"Nein","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2005","(Fach-)Abitur","Bremen","","","",""
"Nein","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2005","(Fach-)Abitur","Hessen","","","",""
"Nein","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2005","(Fach-)Abitur","Bayern","","","",""
"Nein","2005","(Fach-)Abitur","Saarland","","","",""
"Nein","2005","(Fach-)Abitur","Berlin","","","",""
"Nein","2005","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2005","(Fach-)Abitur","Sachsen","","","",""
"Nein","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2005","(Fach-)Abitur","Thueringen","","","",""
"Nein","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2005","AkademikerIn","Hamburg","","","",""
"Nein","2005","AkademikerIn","Niedersachsen","","","",""
"Nein","2005","AkademikerIn","Bremen","","","",""
"Nein","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2005","AkademikerIn","Hessen","","","",""
"Nein","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2005","AkademikerIn","Bayern","","","",""
"Nein","2005","AkademikerIn","Saarland","","","",""
"Nein","2005","AkademikerIn","Berlin","","","",""
"Nein","2005","AkademikerIn","Brandenburg","","","",""
"Nein","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2005","AkademikerIn","Sachsen","","","",""
"Nein","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2005","AkademikerIn","Thueringen","","","",""
"Ja","2006","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2006","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2006","(noch) kein Abschluss","Niedersachsen","4","","",""
"Ja","2006","(noch) kein Abschluss","Bremen","","","",""
"Ja","2006","(noch) kein Abschluss","Nordrhein-Westfalen","14","","",""
"Ja","2006","(noch) kein Abschluss","Hessen","3","","",""
"Ja","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Ja","2006","(noch) kein Abschluss","Baden-Wuerttemberg","7","","",""
"Ja","2006","(noch) kein Abschluss","Bayern","5","","",""
"Ja","2006","(noch) kein Abschluss","Saarland","","","",""
"Ja","2006","(noch) kein Abschluss","Berlin","","","",""
"Ja","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2006","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2006","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2006","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2006","Hauptschule","Schleswig-Holstein","38","0.327534281142313","0.239831128688524","0.415237433596102"
"Ja","2006","Hauptschule","Hamburg","11","","",""
"Ja","2006","Hauptschule","Niedersachsen","144","0.442618681886914","0.3895095103606","0.495727853413227"
"Ja","2006","Hauptschule","Bremen","8","","",""
"Ja","2006","Hauptschule","Nordrhein-Westfalen","365","0.501185551114544","0.46481511035188","0.537555991877208"
"Ja","2006","Hauptschule","Hessen","107","0.470851108791205","0.405484669871503","0.536217547710906"
"Ja","2006","Hauptschule","Rheinland-Pfalz,Saarland","142","0.427438164874312","0.372279125040901","0.482597204707722"
"Ja","2006","Hauptschule","Baden-Wuerttemberg","273","0.538980540531922","0.496502309132201","0.581458771931644"
"Ja","2006","Hauptschule","Bayern","339","0.474783788782323","0.438333794813264","0.511233782751383"
"Ja","2006","Hauptschule","Saarland","","","",""
"Ja","2006","Hauptschule","Berlin","22","","",""
"Ja","2006","Hauptschule","Brandenburg","10","","",""
"Ja","2006","Hauptschule","Mecklenburg-Vorpommern","10","","",""
"Ja","2006","Hauptschule","Sachsen","22","","",""
"Ja","2006","Hauptschule","Sachsen-Anhalt","13","","",""
"Ja","2006","Hauptschule","Thueringen","15","","",""
"Ja","2006","Realschule","Schleswig-Holstein","67","0.639500945486249","0.548524521364817","0.73047736960768"
"Ja","2006","Realschule","Hamburg","16","","",""
"Ja","2006","Realschule","Niedersachsen","176","0.536263548463318","0.484167891959194","0.588359204967442"
"Ja","2006","Realschule","Bremen","12","","",""
"Ja","2006","Realschule","Nordrhein-Westfalen","322","0.532122007610633","0.49259041607872","0.571653599142546"
"Ja","2006","Realschule","Hessen","137","0.593490845012948","0.531860392672533","0.655121297353363"
"Ja","2006","Realschule","Rheinland-Pfalz,Saarland","78","0.435058339319178","0.362022334629835","0.508094344008522"
"Ja","2006","Realschule","Baden-Wuerttemberg","215","0.549131520402349","0.500967882070036","0.597295158734662"
"Ja","2006","Realschule","Bayern","250","0.520667412507802","0.475741183924271","0.565593641091332"
"Ja","2006","Realschule","Saarland","","","",""
"Ja","2006","Realschule","Berlin","78","0.524148218716124","0.440520410570499","0.60777602686175"
"Ja","2006","Realschule","Brandenburg","107","0.47629499987732","0.411180869794893","0.541409129959746"
"Ja","2006","Realschule","Mecklenburg-Vorpommern","55","0.470450687077815","0.384978916383641","0.555922457771989"
"Ja","2006","Realschule","Sachsen","175","0.410759518900061","0.365253899882582","0.45626513791754"
"Ja","2006","Realschule","Sachsen-Anhalt","86","0.372769789491493","0.306415829665903","0.439123749317083"
"Ja","2006","Realschule","Thueringen","94","0.316569944006644","0.260985428072069","0.372154459941218"
"Ja","2006","(Fach-)Abitur","Schleswig-Holstein","23","","",""
"Ja","2006","(Fach-)Abitur","Hamburg","11","","",""
"Ja","2006","(Fach-)Abitur","Niedersachsen","74","0.556755004271744","0.470695846522385","0.642814162021103"
"Ja","2006","(Fach-)Abitur","Bremen","7","","",""
"Ja","2006","(Fach-)Abitur","Nordrhein-Westfalen","236","0.549626910724467","0.502213836246208","0.597039985202726"
"Ja","2006","(Fach-)Abitur","Hessen","68","0.553816244723091","0.465244514559667","0.642387974886516"
"Ja","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","34","0.36325226768398","0.260404156900615","0.466100378467345"
"Ja","2006","(Fach-)Abitur","Baden-Wuerttemberg","96","0.488741886820548","0.418938761970722","0.558545011670374"
"Ja","2006","(Fach-)Abitur","Bayern","90","0.529451468190335","0.455710803675997","0.603192132704673"
"Ja","2006","(Fach-)Abitur","Saarland","","","",""
"Ja","2006","(Fach-)Abitur","Berlin","30","0.378432368135961","0.262301138999713","0.494563597272209"
"Ja","2006","(Fach-)Abitur","Brandenburg","20","","",""
"Ja","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"Ja","2006","(Fach-)Abitur","Sachsen","26","","",""
"Ja","2006","(Fach-)Abitur","Sachsen-Anhalt","19","","",""
"Ja","2006","(Fach-)Abitur","Thueringen","14","","",""
"Ja","2006","AkademikerIn","Schleswig-Holstein","48","0.561800031859783","0.456936153490039","0.666663910229527"
"Ja","2006","AkademikerIn","Hamburg","31","0.565964806494754","0.438411629521007","0.693517983468501"
"Ja","2006","AkademikerIn","Niedersachsen","143","0.610276370949671","0.546410957454903","0.674141784444439"
"Ja","2006","AkademikerIn","Bremen","17","","",""
"Ja","2006","AkademikerIn","Nordrhein-Westfalen","379","0.613608857537092","0.575616801027841","0.651600914046343"
"Ja","2006","AkademikerIn","Hessen","168","0.611162734267874","0.553546599882978","0.66877886865277"
"Ja","2006","AkademikerIn","Rheinland-Pfalz,Saarland","89","0.65342045802681","0.573145694969113","0.733695221084507"
"Ja","2006","AkademikerIn","Baden-Wuerttemberg","217","0.562794635316795","0.512251178112002","0.613338092521587"
"Ja","2006","AkademikerIn","Bayern","248","0.580005040401822","0.532576544863799","0.627433535939845"
"Ja","2006","AkademikerIn","Saarland","","","",""
"Ja","2006","AkademikerIn","Berlin","99","0.525855346863024","0.452293938796482","0.599416754929565"
"Ja","2006","AkademikerIn","Brandenburg","99","0.592960253025659","0.51536789827489","0.670552607776427"
"Ja","2006","AkademikerIn","Mecklenburg-Vorpommern","59","0.557181104125889","0.455125077215787","0.65923713103599"
"Ja","2006","AkademikerIn","Sachsen","148","0.642016578430189","0.582708232913962","0.701324923946415"
"Ja","2006","AkademikerIn","Sachsen-Anhalt","85","0.543131620806794","0.462877872123772","0.623385369489816"
"Ja","2006","AkademikerIn","Thueringen","81","0.636190046681984","0.552518662439566","0.719861430924402"
"Nein","2006","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Nein","2006","(noch) kein Abschluss","Hamburg","3","","",""
"Nein","2006","(noch) kein Abschluss","Niedersachsen","10","","",""
"Nein","2006","(noch) kein Abschluss","Bremen","","","",""
"Nein","2006","(noch) kein Abschluss","Nordrhein-Westfalen","16","","",""
"Nein","2006","(noch) kein Abschluss","Hessen","4","","",""
"Nein","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","","",""
"Nein","2006","(noch) kein Abschluss","Baden-Wuerttemberg","11","","",""
"Nein","2006","(noch) kein Abschluss","Bayern","8","","",""
"Nein","2006","(noch) kein Abschluss","Saarland","","","",""
"Nein","2006","(noch) kein Abschluss","Berlin","2","","",""
"Nein","2006","(noch) kein Abschluss","Brandenburg","2","","",""
"Nein","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Nein","2006","(noch) kein Abschluss","Sachsen","1","","",""
"Nein","2006","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Nein","2006","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2006","Hauptschule","Schleswig-Holstein","72","0.672465718857687","0.584762566403898","0.760168871311476"
"Nein","2006","Hauptschule","Hamburg","13","","",""
"Nein","2006","Hauptschule","Niedersachsen","192","0.557381318113086","0.504272146586773","0.6104904896394"
"Nein","2006","Hauptschule","Bremen","9","","",""
"Nein","2006","Hauptschule","Nordrhein-Westfalen","361","0.498814448885456","0.462444008122792","0.53518488964812"
"Nein","2006","Hauptschule","Hessen","117","0.529148891208795","0.463782452289094","0.594515330128497"
"Nein","2006","Hauptschule","Rheinland-Pfalz,Saarland","167","0.572561835125688","0.517402795292278","0.627720874959099"
"Nein","2006","Hauptschule","Baden-Wuerttemberg","256","0.461019459468078","0.418541228068356","0.503497690867799"
"Nein","2006","Hauptschule","Bayern","382","0.525216211217676","0.488766217248617","0.561666205186735"
"Nein","2006","Hauptschule","Saarland","","","",""
"Nein","2006","Hauptschule","Berlin","26","","",""
"Nein","2006","Hauptschule","Brandenburg","33","0.84300703252543","0.734271981824505","0.951742083226355"
"Nein","2006","Hauptschule","Mecklenburg-Vorpommern","21","","",""
"Nein","2006","Hauptschule","Sachsen","40","0.567870727793072","0.444564835398238","0.691176620187907"
"Nein","2006","Hauptschule","Sachsen-Anhalt","38","0.764057084290043","0.647529329859888","0.880584838720197"
"Nein","2006","Hauptschule","Thueringen","34","0.726732201851881","0.601956080374828","0.851508323328934"
"Nein","2006","Realschule","Schleswig-Holstein","40","0.360499054513751","0.26952263039232","0.451475478635183"
"Nein","2006","Realschule","Hamburg","22","","",""
"Nein","2006","Realschule","Niedersachsen","176","0.463736451536682","0.411640795032558","0.515832108040806"
"Nein","2006","Realschule","Bremen","8","","",""
"Nein","2006","Realschule","Nordrhein-Westfalen","290","0.467877992389367","0.428346400857454","0.50740958392128"
"Nein","2006","Realschule","Hessen","107","0.406509154987052","0.344878702646637","0.468139607327467"
"Nein","2006","Realschule","Rheinland-Pfalz,Saarland","99","0.564941660680822","0.491905655991478","0.637977665370165"
"Nein","2006","Realschule","Baden-Wuerttemberg","195","0.450868479597651","0.402704841265338","0.499032117929964"
"Nein","2006","Realschule","Bayern","225","0.479332587492198","0.434406358908668","0.524258816075729"
"Nein","2006","Realschule","Saarland","","","",""
"Nein","2006","Realschule","Berlin","59","0.475851781283876","0.39222397313825","0.559479589429501"
"Nein","2006","Realschule","Brandenburg","119","0.52370500012268","0.458590870040253","0.588819130205107"
"Nein","2006","Realschule","Mecklenburg-Vorpommern","76","0.529549312922185","0.444077542228011","0.615021083616359"
"Nein","2006","Realschule","Sachsen","274","0.589240481099939","0.54373486208246","0.634746100117418"
"Nein","2006","Realschule","Sachsen-Anhalt","118","0.627230210508507","0.560876250682917","0.693584170334097"
"Nein","2006","Realschule","Thueringen","175","0.683430055993356","0.627845540058782","0.739014571927931"
"Nein","2006","(Fach-)Abitur","Schleswig-Holstein","27","","",""
"Nein","2006","(Fach-)Abitur","Hamburg","19","","",""
"Nein","2006","(Fach-)Abitur","Niedersachsen","54","0.443244995728256","0.357185837978897","0.529304153477616"
"Nein","2006","(Fach-)Abitur","Bremen","5","","",""
"Nein","2006","(Fach-)Abitur","Nordrhein-Westfalen","187","0.450373089275533","0.402960014797274","0.497786163753792"
"Nein","2006","(Fach-)Abitur","Hessen","53","0.446183755276909","0.357612025113484","0.534755485440334"
"Nein","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","50","0.63674773231602","0.533899621532655","0.739595843099385"
"Nein","2006","(Fach-)Abitur","Baden-Wuerttemberg","101","0.511258113179452","0.441454988329626","0.581061238029278"
"Nein","2006","(Fach-)Abitur","Bayern","86","0.470548531809665","0.396807867295327","0.544289196324003"
"Nein","2006","(Fach-)Abitur","Saarland","","","",""
"Nein","2006","(Fach-)Abitur","Berlin","37","0.621567631864039","0.505436402727791","0.737698861000287"
"Nein","2006","(Fach-)Abitur","Brandenburg","27","","",""
"Nein","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Nein","2006","(Fach-)Abitur","Sachsen","36","0.570026859158527","0.44679568973976","0.693258028577294"
"Nein","2006","(Fach-)Abitur","Sachsen-Anhalt","21","","",""
"Nein","2006","(Fach-)Abitur","Thueringen","13","","",""
"Nein","2006","AkademikerIn","Schleswig-Holstein","38","0.438199968140217","0.333336089770474","0.543063846509961"
"Nein","2006","AkademikerIn","Hamburg","27","","",""
"Nein","2006","AkademikerIn","Niedersachsen","81","0.389723629050329","0.325858215555561","0.453589042545097"
"Nein","2006","AkademikerIn","Bremen","9","","",""
"Nein","2006","AkademikerIn","Nordrhein-Westfalen","252","0.386391142462908","0.348399085953657","0.424383198972159"
"Nein","2006","AkademikerIn","Hessen","107","0.388837265732126","0.33122113134723","0.446453400117022"
"Nein","2006","AkademikerIn","Rheinland-Pfalz,Saarland","46","0.34657954197319","0.266304778915493","0.426854305030887"
"Nein","2006","AkademikerIn","Baden-Wuerttemberg","153","0.437205364683205","0.386661907478413","0.487748821887998"
"Nein","2006","AkademikerIn","Bayern","168","0.419994959598178","0.372566464060155","0.467423455136201"
"Nein","2006","AkademikerIn","Saarland","","","",""
"Nein","2006","AkademikerIn","Berlin","78","0.474144653136976","0.400583245070435","0.547706061203518"
"Nein","2006","AkademikerIn","Brandenburg","55","0.407039746974341","0.329447392223572","0.48463210172511"
"Nein","2006","AkademikerIn","Mecklenburg-Vorpommern","32","0.442818895874111","0.34076286896401","0.544874922784212"
"Nein","2006","AkademikerIn","Sachsen","103","0.357983421569811","0.298675076053585","0.417291767086038"
"Nein","2006","AkademikerIn","Sachsen-Anhalt","63","0.456868379193206","0.376614630510184","0.537122127876228"
"Nein","2006","AkademikerIn","Thueringen","46","0.363809953318016","0.280138569075598","0.447481337560434"
"Ja","2007","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2007","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2007","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2007","(noch) kein Abschluss","Bremen","","","",""
"Ja","2007","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2007","(noch) kein Abschluss","Hessen","","","",""
"Ja","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2007","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2007","(noch) kein Abschluss","Bayern","","","",""
"Ja","2007","(noch) kein Abschluss","Saarland","","","",""
"Ja","2007","(noch) kein Abschluss","Berlin","","","",""
"Ja","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2007","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2007","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2007","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2007","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2007","Hauptschule","Hamburg","","","",""
"Ja","2007","Hauptschule","Niedersachsen","","","",""
"Ja","2007","Hauptschule","Bremen","","","",""
"Ja","2007","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2007","Hauptschule","Hessen","","","",""
"Ja","2007","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2007","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2007","Hauptschule","Bayern","","","",""
"Ja","2007","Hauptschule","Saarland","","","",""
"Ja","2007","Hauptschule","Berlin","","","",""
"Ja","2007","Hauptschule","Brandenburg","","","",""
"Ja","2007","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2007","Hauptschule","Sachsen","","","",""
"Ja","2007","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2007","Hauptschule","Thueringen","","","",""
"Ja","2007","Realschule","Schleswig-Holstein","","","",""
"Ja","2007","Realschule","Hamburg","","","",""
"Ja","2007","Realschule","Niedersachsen","","","",""
"Ja","2007","Realschule","Bremen","","","",""
"Ja","2007","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2007","Realschule","Hessen","","","",""
"Ja","2007","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2007","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2007","Realschule","Bayern","","","",""
"Ja","2007","Realschule","Saarland","","","",""
"Ja","2007","Realschule","Berlin","","","",""
"Ja","2007","Realschule","Brandenburg","","","",""
"Ja","2007","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2007","Realschule","Sachsen","","","",""
"Ja","2007","Realschule","Sachsen-Anhalt","","","",""
"Ja","2007","Realschule","Thueringen","","","",""
"Ja","2007","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2007","(Fach-)Abitur","Hamburg","","","",""
"Ja","2007","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2007","(Fach-)Abitur","Bremen","","","",""
"Ja","2007","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2007","(Fach-)Abitur","Hessen","","","",""
"Ja","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2007","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2007","(Fach-)Abitur","Bayern","","","",""
"Ja","2007","(Fach-)Abitur","Saarland","","","",""
"Ja","2007","(Fach-)Abitur","Berlin","","","",""
"Ja","2007","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2007","(Fach-)Abitur","Sachsen","","","",""
"Ja","2007","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2007","(Fach-)Abitur","Thueringen","","","",""
"Ja","2007","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2007","AkademikerIn","Hamburg","","","",""
"Ja","2007","AkademikerIn","Niedersachsen","","","",""
"Ja","2007","AkademikerIn","Bremen","","","",""
"Ja","2007","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2007","AkademikerIn","Hessen","","","",""
"Ja","2007","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2007","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2007","AkademikerIn","Bayern","","","",""
"Ja","2007","AkademikerIn","Saarland","","","",""
"Ja","2007","AkademikerIn","Berlin","","","",""
"Ja","2007","AkademikerIn","Brandenburg","","","",""
"Ja","2007","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2007","AkademikerIn","Sachsen","","","",""
"Ja","2007","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2007","AkademikerIn","Thueringen","","","",""
"Nein","2007","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2007","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2007","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2007","(noch) kein Abschluss","Bremen","","","",""
"Nein","2007","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2007","(noch) kein Abschluss","Hessen","","","",""
"Nein","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2007","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2007","(noch) kein Abschluss","Bayern","","","",""
"Nein","2007","(noch) kein Abschluss","Saarland","","","",""
"Nein","2007","(noch) kein Abschluss","Berlin","","","",""
"Nein","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2007","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2007","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2007","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2007","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2007","Hauptschule","Hamburg","","","",""
"Nein","2007","Hauptschule","Niedersachsen","","","",""
"Nein","2007","Hauptschule","Bremen","","","",""
"Nein","2007","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2007","Hauptschule","Hessen","","","",""
"Nein","2007","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2007","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2007","Hauptschule","Bayern","","","",""
"Nein","2007","Hauptschule","Saarland","","","",""
"Nein","2007","Hauptschule","Berlin","","","",""
"Nein","2007","Hauptschule","Brandenburg","","","",""
"Nein","2007","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2007","Hauptschule","Sachsen","","","",""
"Nein","2007","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2007","Hauptschule","Thueringen","","","",""
"Nein","2007","Realschule","Schleswig-Holstein","","","",""
"Nein","2007","Realschule","Hamburg","","","",""
"Nein","2007","Realschule","Niedersachsen","","","",""
"Nein","2007","Realschule","Bremen","","","",""
"Nein","2007","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2007","Realschule","Hessen","","","",""
"Nein","2007","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2007","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2007","Realschule","Bayern","","","",""
"Nein","2007","Realschule","Saarland","","","",""
"Nein","2007","Realschule","Berlin","","","",""
"Nein","2007","Realschule","Brandenburg","","","",""
"Nein","2007","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2007","Realschule","Sachsen","","","",""
"Nein","2007","Realschule","Sachsen-Anhalt","","","",""
"Nein","2007","Realschule","Thueringen","","","",""
"Nein","2007","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2007","(Fach-)Abitur","Hamburg","","","",""
"Nein","2007","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2007","(Fach-)Abitur","Bremen","","","",""
"Nein","2007","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2007","(Fach-)Abitur","Hessen","","","",""
"Nein","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2007","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2007","(Fach-)Abitur","Bayern","","","",""
"Nein","2007","(Fach-)Abitur","Saarland","","","",""
"Nein","2007","(Fach-)Abitur","Berlin","","","",""
"Nein","2007","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2007","(Fach-)Abitur","Sachsen","","","",""
"Nein","2007","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2007","(Fach-)Abitur","Thueringen","","","",""
"Nein","2007","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2007","AkademikerIn","Hamburg","","","",""
"Nein","2007","AkademikerIn","Niedersachsen","","","",""
"Nein","2007","AkademikerIn","Bremen","","","",""
"Nein","2007","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2007","AkademikerIn","Hessen","","","",""
"Nein","2007","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2007","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2007","AkademikerIn","Bayern","","","",""
"Nein","2007","AkademikerIn","Saarland","","","",""
"Nein","2007","AkademikerIn","Berlin","","","",""
"Nein","2007","AkademikerIn","Brandenburg","","","",""
"Nein","2007","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2007","AkademikerIn","Sachsen","","","",""
