year,bula_h,hhtyp,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Baden-Wuerttemberg,Couple without children,No,0.33776,146,461,0.29454,0.38098
2018,Baden-Wuerttemberg,Single parent,Yes,0.60771,76,126,0.52212,0.69331
2018,Baden-Wuerttemberg,Single parent,No,0.37726,50,126,0.29229,0.46224
2018,Baden-Wuerttemberg,Couple with children,Yes,0.79954,495,623,0.76808,0.83100
2018,Baden-Wuerttemberg,Couple with children,No,0.18128,128,623,0.15100,0.21155
2018,Bavaria,Single-person household,Yes,0.57289,337,604,0.53340,0.61237
2018,Bavaria,Single-person household,No,0.41894,267,604,0.37956,0.45832
2018,Bavaria,Couple without children,Yes,0.63681,424,665,0.60023,0.67339
2018,Bavaria,Couple without children,No,0.35689,241,665,0.32045,0.39333
2018,Bavaria,Single parent,Yes,0.42884,116,239,0.36596,0.49172
2018,Bavaria,Single parent,No,0.56580,123,239,0.50283,0.62877
2018,Bavaria,Couple with children,Yes,0.62670,521,833,0.59383,0.65957
2018,Bavaria,Couple with children,No,0.35959,312,833,0.32698,0.39220
2018,Berlin,Single-person household,Yes,0.58426,172,278,0.52622,0.64230
2018,Berlin,Single-person household,No,0.39413,106,278,0.33658,0.45168
2018,Berlin,Couple without children,Yes,0.83036,141,183,0.77583,0.88489
2018,Berlin,Couple without children,No,0.15402,42,183,0.10158,0.20647
2018,Berlin,Single parent,Yes,0.69529,45,45,0.55929,0.83130
2018,Berlin,Couple with children,Yes,0.73236,100,146,0.66029,0.80442
2018,Berlin,Couple with children,No,0.24688,46,146,0.17669,0.31706
2018,Brandenburg,Single-person household,Yes,0.64329,113,176,0.57232,0.71427
2018,Brandenburg,Single-person household,No,0.34956,63,176,0.27891,0.42020
2018,Brandenburg,Couple without children,Yes,0.72960,170,233,0.67244,0.78675
2018,Brandenburg,Couple without children,No,0.26773,63,233,0.21075,0.32470
2018,Brandenburg,Couple with children,Yes,0.68550,104,164,0.61422,0.75678
2018,Brandenburg,Couple with children,No,0.30095,60,164,0.23054,0.37137
2018,Mecklenburg-Western Pomerania,Single-person household,Yes,0.76505,94,126,0.69073,0.83938
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.22965,32,126,0.15591,0.30338
2018,Mecklenburg-Western Pomerania,Couple without children,Yes,0.83436,105,105,0.76291,0.90581
2018,Mecklenburg-Western Pomerania,Couple with children,Yes,0.81902,77,77,0.73247,0.90558
2018,Saxony,Single-person household,Yes,0.58475,178,284,0.52734,0.64216
2018,Saxony,Single-person household,No,0.40447,106,284,0.34729,0.46165
2018,Saxony,Couple without children,Yes,0.69853,217,313,0.64761,0.74945
2018,Saxony,Couple without children,No,0.29833,96,313,0.24756,0.34910
2018,Saxony,Single parent,Yes,0.54065,57,90,0.43712,0.64419
2018,Saxony,Single parent,No,0.40882,33,90,0.30668,0.51095
2018,Saxony,Couple with children,Yes,0.67593,188,271,0.62010,0.73175
2018,Saxony,Couple with children,No,0.31369,83,271,0.25834,0.36904
2018,Saxony-Anhalt,Single-person household,Yes,0.70351,120,170,0.63465,0.77237
2018,Saxony-Anhalt,Single-person household,No,0.29014,50,170,0.22172,0.35856
2018,Saxony-Anhalt,Couple without children,Yes,0.74582,137,182,0.68239,0.80925
2018,Saxony-Anhalt,Couple without children,No,0.25363,45,182,0.19024,0.31702
2018,Saxony-Anhalt,Single parent,Yes,0.80445,51,51,0.69451,0.91439
2018,Saxony-Anhalt,Couple with children,Yes,0.77143,101,140,0.70163,0.84124
2018,Saxony-Anhalt,Couple with children,No,0.20284,39,140,0.13599,0.26968
2018,Thuringa,Single-person household,Yes,0.55479,91,164,0.47850,0.63109
2018,Thuringa,Single-person household,No,0.43137,73,164,0.35533,0.50740
2018,Thuringa,Couple without children,Yes,0.67905,125,193,0.61301,0.74508
2018,Thuringa,Couple without children,No,0.29478,68,193,0.23029,0.35928
2018,Thuringa,Single parent,Yes,0.60534,35,35,0.44104,0.76964
2018,Thuringa,Couple with children,Yes,0.62402,98,155,0.54752,0.70052
2018,Thuringa,Couple with children,No,0.35668,57,155,0.28102,0.43233
2019,Schleswig-Holstein,Single-person household,Yes,0.45039,47,98,0.35138,0.54941
2019,Schleswig-Holstein,Single-person household,No,0.45114,51,98,0.35211,0.55017
2019,Schleswig-Holstein,Couple without children,Yes,0.59110,86,138,0.50878,0.67343
2019,Schleswig-Holstein,Couple without children,No,0.27741,52,138,0.20244,0.35238
2019,Schleswig-Holstein,Couple with children,Yes,0.59414,113,160,0.51781,0.67047
2019,Schleswig-Holstein,Couple with children,No,0.25784,47,160,0.18984,0.32583
2019,Hamburg,Single-person household,No,0.53509,41,41,0.38052,0.68966
2019,Hamburg,Couple without children,Yes,0.53084,50,84,0.42348,0.63820
2019,Hamburg,Couple without children,No,0.37083,34,84,0.26691,0.47475
2019,Hamburg,Couple with children,Yes,0.44638,41,73,0.33155,0.56121
2019,Hamburg,Couple with children,No,0.43554,32,73,0.32101,0.55007
2019,Lower Saxony,Single-person household,Yes,0.48486,161,283,0.42653,0.54320
2019,Lower Saxony,Single-person household,No,0.37837,122,283,0.32176,0.43497
2019,Lower Saxony,Couple without children,Yes,0.70421,278,387,0.65868,0.74974
2019,Lower Saxony,Couple without children,No,0.21709,109,387,0.17596,0.25822
2019,Lower Saxony,Single parent,Yes,0.57647,74,121,0.48806,0.66488
2019,Lower Saxony,Single parent,No,0.26957,47,121,0.19017,0.34896
2019,Lower Saxony,Couple with children,Yes,0.61975,295,411,0.57276,0.66674
2019,Lower Saxony,Couple with children,No,0.27636,116,411,0.23308,0.31965
2019,North Rhine-Westphalia,Single-person household,Yes,0.56305,382,602,0.52340,0.60271
2019,North Rhine-Westphalia,Single-person household,No,0.32040,220,602,0.28310,0.35771
2019,North Rhine-Westphalia,Couple without children,Yes,0.59617,518,758,0.56122,0.63112
2019,North Rhine-Westphalia,Couple without children,No,0.29150,240,758,0.25912,0.32387
2019,North Rhine-Westphalia,Single parent,Yes,0.44240,155,258,0.38168,0.50313
2019,North Rhine-Westphalia,Single parent,No,0.46307,103,258,0.40210,0.52403
2019,North Rhine-Westphalia,Couple with children,Yes,0.61480,637,899,0.58297,0.64662
2019,North Rhine-Westphalia,Couple with children,No,0.28175,262,899,0.25232,0.31117
2019,Hesse,Single-person household,Yes,0.48056,114,203,0.41166,0.54946
2019,Hesse,Single-person household,No,0.40488,89,203,0.33719,0.47258
2019,Hesse,Couple without children,Yes,0.50608,145,232,0.44161,0.57056
2019,Hesse,Couple without children,No,0.33545,87,232,0.27456,0.39634
2019,Hesse,Single parent,Yes,0.43302,47,88,0.32890,0.53714
2019,Hesse,Single parent,No,0.48081,41,88,0.37582,0.58580
2019,Hesse,Couple with children,Yes,0.53188,156,257,0.47075,0.59300
2019,Hesse,Couple with children,No,0.32708,101,257,0.26961,0.38455
2019,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.39224,86,183,0.32131,0.46318
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.49137,97,183,0.41873,0.56400
2019,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.64175,141,224,0.57882,0.70469
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.29106,83,224,0.23144,0.35068
2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.31031,37,37,0.15919,0.46143
2019,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.53390,137,220,0.46783,0.59997
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.31850,83,220,0.25680,0.38021
2019,Baden-Wuerttemberg,Single-person household,Yes,0.51286,171,301,0.45630,0.56943
2019,Baden-Wuerttemberg,Single-person household,No,0.35786,130,301,0.30361,0.41211
2019,Baden-Wuerttemberg,Couple without children,Yes,0.60842,256,378,0.55914,0.65769
2019,Baden-Wuerttemberg,Couple without children,No,0.31412,122,378,0.26727,0.36098
2019,Baden-Wuerttemberg,Single parent,Yes,0.57221,58,93,0.47111,0.67331
2019,Baden-Wuerttemberg,Single parent,No,0.36496,35,93,0.26659,0.46334
2019,Baden-Wuerttemberg,Couple with children,Yes,0.70344,406,507,0.66364,0.74323
2019,Baden-Wuerttemberg,Couple with children,No,0.17971,101,507,0.14625,0.21316
2019,Bavaria,Single-person household,Yes,0.48185,268,495,0.43778,0.52591
2019,Bavaria,Single-person household,No,0.40568,227,495,0.36238,0.44898
2019,Bavaria,Couple without children,Yes,0.59962,364,555,0.55882,0.64042
2019,Bavaria,Couple without children,No,0.29468,191,555,0.25672,0.33264
2019,Bavaria,Single parent,Yes,0.30589,90,190,0.24020,0.37158
2019,Bavaria,Single parent,No,0.54704,100,190,0.47608,0.61801
2019,Bavaria,Couple with children,Yes,0.54774,420,661,0.50977,0.58571
2019,Bavaria,Couple with children,No,0.31614,241,661,0.28066,0.35161
2019,Berlin,Single-person household,Yes,0.52871,141,222,0.46290,0.59452
2019,Berlin,Single-person household,No,0.35988,81,222,0.29660,0.42316
2019,Berlin,Couple without children,Yes,0.80977,118,155,0.74778,0.87176
2019,Berlin,Couple without children,No,0.14840,37,155,0.09225,0.20455
2019,Berlin,Single parent,Yes,0.62376,42,42,0.47547,0.77205
2019,Berlin,Couple with children,Yes,0.59531,75,110,0.50317,0.68746
2019,Berlin,Couple with children,No,0.27615,35,110,0.19221,0.36008
2019,Brandenburg,Single-person household,Yes,0.59527,99,153,0.51723,0.67330
2019,Brandenburg,Single-person household,No,0.31229,54,153,0.23861,0.38596
2019,Brandenburg,Couple without children,Yes,0.65608,148,200,0.59009,0.72208
2019,Brandenburg,Couple without children,No,0.21913,52,200,0.16166,0.27660
2019,Brandenburg,Couple with children,Yes,0.59200,90,144,0.51144,0.67255
2019,Brandenburg,Couple with children,No,0.28820,54,144,0.21396,0.36244
2019,Mecklenburg-Western Pomerania,Single-person household,Yes,0.75213,75,75,0.65375,0.85051
2019,Mecklenburg-Western Pomerania,Couple without children,Yes,0.71171,88,88,0.61653,0.80689
2019,Mecklenburg-Western Pomerania,Couple with children,Yes,0.79945,66,66,0.70211,0.89680
2019,Saxony,Single-person household,Yes,0.53595,148,230,0.47136,0.60055
2019,Saxony,Single-person household,No,0.38124,82,230,0.31833,0.44415
2019,Saxony,Couple without children,Yes,0.58714,195,283,0.52968,0.64461
2019,Saxony,Couple without children,No,0.29612,88,283,0.24284,0.34941
2019,Saxony,Single parent,Yes,0.46078,44,44,0.31179,0.60977
2019,Saxony,Couple with children,Yes,0.67815,155,219,0.61613,0.74017
2019,Saxony,Couple with children,No,0.22393,64,219,0.16859,0.27927
2019,Saxony-Anhalt,Single-person household,Yes,0.63117,96,132,0.54855,0.71380
2019,Saxony-Anhalt,Single-person household,No,0.25607,36,132,0.18133,0.33081
2019,Saxony-Anhalt,Couple without children,Yes,0.63707,113,158,0.56185,0.71229
2019,Saxony-Anhalt,Couple without children,No,0.26894,45,158,0.19958,0.33830
2019,Saxony-Anhalt,Single parent,Yes,0.79404,43,43,0.67174,0.91635
2019,Saxony-Anhalt,Couple with children,Yes,0.72621,81,81,0.62850,0.82393
2019,Thuringa,Single-person household,Yes,0.53328,81,140,0.45034,0.61622
2019,Thuringa,Single-person household,No,0.36010,59,140,0.28030,0.43990
2019,Thuringa,Couple without children,Yes,0.62122,101,159,0.54558,0.69686
2019,Thuringa,Couple without children,No,0.27546,58,159,0.20580,0.34512
2019,Thuringa,Single parent,Yes,0.65044,31,31,0.47981,0.82107
2019,Thuringa,Couple with children,Yes,0.59776,82,118,0.50890,0.68661
2019,Thuringa,Couple with children,No,0.26721,36,118,0.18702,0.34739
2020,Schleswig-Holstein,Single-person household,Yes,0.63368,73,129,0.55021,0.71714
2020,Schleswig-Holstein,Single-person household,No,0.34920,56,129,0.26662,0.43179
2020,Schleswig-Holstein,Couple without children,Yes,0.76410,117,164,0.69892,0.82928
2020,Schleswig-Holstein,Couple without children,No,0.18822,47,164,0.12821,0.24823
2020,Schleswig-Holstein,Couple with children,Yes,0.72740,140,190,0.66391,0.79088
2020,Schleswig-Holstein,Couple with children,No,0.24555,50,190,0.18418,0.30691
2020,Hamburg,Single-person household,Yes,0.56219,53,97,0.46294,0.66143
2020,Hamburg,Single-person household,No,0.42565,44,97,0.32674,0.52456
2020,Hamburg,Couple without children,Yes,0.64079,73,114,0.55233,0.72925
2020,Hamburg,Couple without children,No,0.34478,41,114,0.25715,0.43242
2020,Hamburg,Couple with children,Yes,0.71160,74,74,0.60767,0.81552
2020,Lower Saxony,Single-person household,Yes,0.60412,225,387,0.55533,0.65291
2020,Lower Saxony,Single-person household,No,0.36424,162,387,0.31624,0.41225
2020,Lower Saxony,Couple without children,Yes,0.70924,337,470,0.66814,0.75034
2020,Lower Saxony,Couple without children,No,0.28632,133,470,0.24540,0.32723
2020,Lower Saxony,Single parent,Yes,0.48711,82,138,0.40341,0.57081
2020,Lower Saxony,Single parent,No,0.50736,56,138,0.42365,0.59108
2020,Lower Saxony,Couple with children,Yes,0.74761,344,451,0.70748,0.78775
2020,Lower Saxony,Couple with children,No,0.21512,107,451,0.17716,0.25309
2020,North Rhine-Westphalia,Single-person household,Yes,0.64044,510,900,0.60908,0.67181
2020,North Rhine-Westphalia,Single-person household,No,0.33100,390,900,0.30024,0.36177
2020,North Rhine-Westphalia,Couple without children,Yes,0.66484,662,1005,0.63564,0.69404
2020,North Rhine-Westphalia,Couple without children,No,0.32445,343,1005,0.29549,0.35341
2020,North Rhine-Westphalia,Single parent,Yes,0.58112,151,263,0.52138,0.64087
2020,North Rhine-Westphalia,Single parent,No,0.38983,112,263,0.33078,0.44889
2020,North Rhine-Westphalia,Couple with children,Yes,0.74464,751,1082,0.71864,0.77063
2020,North Rhine-Westphalia,Couple with children,No,0.23007,331,1082,0.20498,0.25516
2020,North Rhine-Westphalia,Other Combinations,Yes,0.61988,36,69,0.50450,0.73525
2020,North Rhine-Westphalia,Other Combinations,No,0.28572,33,69,0.17835,0.39310
2020,Hesse,Single-person household,Yes,0.55384,172,329,0.50004,0.60764
2020,Hesse,Single-person household,No,0.42521,157,329,0.37171,0.47871
2020,Hesse,Couple without children,Yes,0.62196,214,315,0.56833,0.67559
2020,Hesse,Couple without children,No,0.36768,101,315,0.31435,0.42102
2020,Hesse,Single parent,Yes,0.46055,45,91,0.35757,0.56353
2020,Hesse,Single parent,No,0.49048,46,91,0.38719,0.59376
2020,Hesse,Couple with children,Yes,0.62794,206,332,0.57587,0.68001
2020,Hesse,Couple with children,No,0.35313,126,332,0.30164,0.40462
2020,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.38042,93,235,0.31822,0.44263
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.59931,142,235,0.53652,0.66210
2020,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.60200,174,278,0.54435,0.65964
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.39559,104,278,0.33801,0.45317
2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.40852,39,39,0.25223,0.56481
2020,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.68144,153,254,0.62403,0.73886
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.28982,101,254,0.23392,0.34573
2020,Baden-Wuerttemberg,Single-person household,Yes,0.65378,238,416,0.60801,0.69956
2020,Baden-Wuerttemberg,Single-person household,No,0.32446,178,416,0.27941,0.36950
2020,Baden-Wuerttemberg,Couple without children,Yes,0.69772,357,509,0.65778,0.73765
2020,Baden-Wuerttemberg,Couple without children,No,0.29370,152,509,0.25409,0.33331
2020,Baden-Wuerttemberg,Single parent,Yes,0.52693,68,121,0.43760,0.61626
2020,Baden-Wuerttemberg,Single parent,No,0.45702,53,121,0.36789,0.54616
2020,Baden-Wuerttemberg,Couple with children,Yes,0.70535,462,629,0.66969,0.74101
2020,Baden-Wuerttemberg,Couple with children,No,0.28287,167,629,0.24764,0.31809
2020,Bavaria,Single-person household,Yes,0.51677,384,685,0.47932,0.55422
2020,Bavaria,Single-person household,No,0.45852,301,685,0.42118,0.49586
2020,Bavaria,Couple without children,Yes,0.61926,467,752,0.58453,0.65399
2020,Bavaria,Couple without children,No,0.37140,285,752,0.33685,0.40596
2020,Bavaria,Single parent,Yes,0.45814,120,220,0.39215,0.52413
2020,Bavaria,Single parent,No,0.52636,100,220,0.46023,0.59249
2020,Bavaria,Couple with children,Yes,0.71387,565,838,0.68326,0.74449
2020,Bavaria,Couple with children,No,0.26667,273,838,0.23671,0.29663
2020,Bavaria,Other Combinations,Yes,0.47430,31,68,0.35473,0.59386
2020,Bavaria,Other Combinations,No,0.51264,37,68,0.39295,0.63232
2020,Berlin,Single-person household,Yes,0.59600,197,359,0.54516,0.64683
2020,Berlin,Single-person household,No,0.39161,162,359,0.34105,0.44218
2020,Berlin,Couple without children,Yes,0.70957,156,244,0.65249,0.76665
2020,Berlin,Couple without children,No,0.28642,88,244,0.22958,0.34327
2020,Berlin,Single parent,Yes,0.54848,34,34,0.37869,0.71827
2020,Berlin,Couple with children,Yes,0.67230,106,160,0.59934,0.74526
2020,Berlin,Couple with children,No,0.29828,54,160,0.22717,0.36939
2020,Brandenburg,Single-person household,Yes,0.70088,122,179,0.63361,0.76814
2020,Brandenburg,Single-person household,No,0.29328,57,179,0.22640,0.36017
2020,Brandenburg,Couple without children,Yes,0.74371,184,250,0.68948,0.79793
2020,Brandenburg,Couple without children,No,0.25251,66,250,0.19855,0.30648
2020,Brandenburg,Single parent,Yes,0.66175,31,31,0.49245,0.83105
2020,Brandenburg,Couple with children,Yes,0.77234,132,176,0.71022,0.83447
2020,Brandenburg,Couple with children,No,0.21536,44,176,0.15446,0.27627
2020,Mecklenburg-Western Pomerania,Single-person household,Yes,0.82162,93,93,0.74339,0.89985
2020,Mecklenburg-Western Pomerania,Couple without children,Yes,0.66140,87,87,0.56139,0.76142
2020,Mecklenburg-Western Pomerania,Couple with children,Yes,0.92338,69,69,0.86016,0.98660
2020,Saxony,Single-person household,Yes,0.54086,174,282,0.48259,0.59912
2020,Saxony,Single-person household,No,0.43566,108,282,0.37769,0.49364
2020,Saxony,Couple without children,Yes,0.65556,233,335,0.60460,0.70652
2020,Saxony,Couple without children,No,0.33014,102,335,0.27970,0.38057
2020,Saxony,Single parent,Yes,0.59500,57,57,0.46642,0.72357
2020,Saxony,Couple with children,Yes,0.66615,176,245,0.60697,0.72532
2020,Saxony,Couple with children,No,0.30930,69,245,0.25130,0.36730
2020,Saxony-Anhalt,Single-person household,Yes,0.65617,110,160,0.58234,0.73000
2020,Saxony-Anhalt,Single-person household,No,0.33235,50,160,0.25913,0.40557
2020,Saxony-Anhalt,Couple without children,Yes,0.77143,139,187,0.71108,0.83177
2020,Saxony-Anhalt,Couple without children,No,0.22695,48,187,0.16675,0.28714
2020,Saxony-Anhalt,Single parent,Yes,0.85583,52,52,0.75942,0.95224
2020,Saxony-Anhalt,Couple with children,Yes,0.79037,95,133,0.72093,0.85981
2020,Saxony-Anhalt,Couple with children,No,0.18300,38,133,0.11703,0.24896
2020,Thuringa,Single-person household,Yes,0.64071,111,169,0.56816,0.71326
2020,Thuringa,Single-person household,No,0.34454,58,169,0.27268,0.41641
2020,Thuringa,Couple without children,Yes,0.69387,124,189,0.62799,0.75975
2020,Thuringa,Couple without children,No,0.30545,65,189,0.23961,0.37129
2020,Thuringa,Single parent,Yes,0.71350,33,33,0.55685,0.87015
2020,Thuringa,Couple with children,Yes,0.80990,110,152,0.74732,0.87249
2020,Thuringa,Couple with children,No,0.17762,42,152,0.11666,0.23858
2021,Schleswig-Holstein,Single-person household,Yes,0.62022,56,87,0.51764,0.72279
2021,Schleswig-Holstein,Single-person household,No,0.24985,31,87,0.15835,0.34135
2021,Schleswig-Holstein,Couple without children,Yes,0.67779,79,113,0.59125,0.76434
2021,Schleswig-Holstein,Couple without children,No,0.15981,34,113,0.09195,0.22768
2021,Schleswig-Holstein,Couple with children,Yes,0.72192,101,139,0.64717,0.79668
2021,Schleswig-Holstein,Couple with children,No,0.19453,38,139,0.12848,0.26057
2021,Hamburg,Single-person household,Yes,0.48024,37,37,0.31704,0.64345
2021,Hamburg,Couple without children,Yes,0.56560,55,55,0.43339,0.69781
2021,Hamburg,Couple with children,Yes,0.66493,45,45,0.52546,0.80441
2021,Lower Saxony,Single-person household,Yes,0.51600,155,254,0.45442,0.57758
2021,Lower Saxony,Single-person household,No,0.36746,99,254,0.30805,0.42687
2021,Lower Saxony,Couple without children,Yes,0.64792,214,294,0.59323,0.70261
2021,Lower Saxony,Couple without children,No,0.27653,80,294,0.22531,0.32775
2021,Lower Saxony,Single parent,Yes,0.43182,55,88,0.32773,0.53590
2021,Lower Saxony,Single parent,No,0.49742,33,88,0.39236,0.60249
2021,Lower Saxony,Couple with children,Yes,0.65536,218,285,0.60009,0.71064
2021,Lower Saxony,Couple with children,No,0.19838,67,285,0.15200,0.24476
2021,North Rhine-Westphalia,Single-person household,Yes,0.57782,330,540,0.53612,0.61952
2021,North Rhine-Westphalia,Single-person household,No,0.29516,210,540,0.25666,0.33367
2021,North Rhine-Westphalia,Couple without children,Yes,0.64101,417,614,0.60303,0.67898
2021,North Rhine-Westphalia,Couple without children,No,0.28841,197,614,0.25255,0.32427
2021,North Rhine-Westphalia,Single parent,Yes,0.50608,92,155,0.42711,0.58504
2021,North Rhine-Westphalia,Single parent,No,0.38766,63,155,0.31071,0.46462
2021,North Rhine-Westphalia,Couple with children,Yes,0.64105,451,650,0.60415,0.67796
2021,North Rhine-Westphalia,Couple with children,No,0.19889,199,650,0.16818,0.22960
2021,North Rhine-Westphalia,Other Combinations,Yes,0.70931,38,38,0.56299,0.85562
2021,Hesse,Single-person household,Yes,0.53241,99,179,0.45911,0.60571
2021,Hesse,Single-person household,No,0.31941,80,179,0.25092,0.38791
2021,Hesse,Couple without children,Yes,0.51986,123,187,0.44806,0.59166
2021,Hesse,Couple without children,No,0.35135,64,187,0.28274,0.41995
2021,Hesse,Couple with children,Yes,0.65577,112,172,0.58456,0.72698
2021,Hesse,Couple with children,No,0.23163,60,172,0.16840,0.29487
2021,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.36466,52,136,0.28346,0.44586
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.55921,84,136,0.47546,0.64296
2021,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.52252,96,148,0.44177,0.60327
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.38160,52,148,0.30307,0.46013
2021,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.63436,88,141,0.55458,0.71414
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22285,53,141,0.15392,0.29179
2021,Baden-Wuerttemberg,Single-person household,Yes,0.51303,158,261,0.45228,0.57379
2021,Baden-Wuerttemberg,Single-person household,No,0.33981,103,261,0.28223,0.39738
2021,Baden-Wuerttemberg,Couple without children,Yes,0.60097,226,320,0.54723,0.65471
2021,Baden-Wuerttemberg,Couple without children,No,0.26247,94,320,0.21418,0.31075
2021,Baden-Wuerttemberg,Single parent,Yes,0.41837,43,74,0.30520,0.53153
2021,Baden-Wuerttemberg,Single parent,No,0.36179,31,74,0.25156,0.47202
2021,Baden-Wuerttemberg,Couple with children,Yes,0.63733,283,363,0.58780,0.68685
2021,Baden-Wuerttemberg,Couple with children,No,0.23234,80,363,0.18883,0.27584
2021,Bavaria,Single-person household,Yes,0.42058,246,440,0.37440,0.46676
2021,Bavaria,Single-person household,No,0.46014,194,440,0.41352,0.50676
2021,Bavaria,Couple without children,Yes,0.61735,312,470,0.57336,0.66133
2021,Bavaria,Couple without children,No,0.33380,158,470,0.29112,0.37648
2021,Bavaria,Single parent,Yes,0.46126,66,118,0.37093,0.55159
2021,Bavaria,Single parent,No,0.48065,52,118,0.39011,0.57118
2021,Bavaria,Couple with children,Yes,0.59884,325,480,0.55495,0.64273
2021,Bavaria,Couple with children,No,0.27431,155,480,0.23435,0.31426
2021,Berlin,Single-person household,Yes,0.55133,125,212,0.48422,0.61844
2021,Berlin,Single-person household,No,0.36108,87,212,0.29627,0.42589
2021,Berlin,Couple without children,Yes,0.61160,90,144,0.53172,0.69149
2021,Berlin,Couple without children,No,0.29750,54,144,0.22257,0.37243
2021,Berlin,Couple with children,Yes,0.63643,73,105,0.54398,0.72888
2021,Berlin,Couple with children,No,0.18232,32,105,0.10811,0.25652
2021,Brandenburg,Single-person household,Yes,0.71468,77,111,0.63029,0.79907
2021,Brandenburg,Single-person household,No,0.23099,34,111,0.15223,0.30975
2021,Brandenburg,Couple without children,Yes,0.71754,106,145,0.64400,0.79107
2021,Brandenburg,Couple without children,No,0.21127,39,145,0.14459,0.27794
2021,Brandenburg,Couple with children,Yes,0.81856,82,82,0.73463,0.90249
2021,Mecklenburg-Western Pomerania,Single-person household,Yes,0.73538,60,60,0.62281,0.84794
2021,Mecklenburg-Western Pomerania,Couple without children,Yes,0.56622,62,62,0.44185,0.69059
2021,Mecklenburg-Western Pomerania,Couple with children,Yes,0.80354,44,44,0.68478,0.92230
2021,Saxony,Single-person household,Yes,0.48839,109,169,0.41280,0.56398
2021,Saxony,Single-person household,No,0.38332,60,169,0.30980,0.45684
2021,Saxony,Couple without children,Yes,0.61980,176,249,0.55938,0.68022
2021,Saxony,Couple without children,No,0.29479,73,249,0.23804,0.35153
2021,Saxony,Single parent,Yes,0.58765,50,50,0.44981,0.72548
2021,Saxony,Couple with children,Yes,0.56702,112,157,0.48927,0.64478
2021,Saxony,Couple with children,No,0.29247,45,157,0.22108,0.36385
2021,Saxony-Anhalt,Single-person household,Yes,0.51682,64,99,0.41788,0.61576
2021,Saxony-Anhalt,Single-person household,No,0.31808,35,99,0.22587,0.41028
2021,Saxony-Anhalt,Couple without children,Yes,0.74003,86,86,0.64679,0.83328
2021,Saxony-Anhalt,Couple with children,Yes,0.58049,46,46,0.43631,0.72468
2021,Thuringa,Single-person household,Yes,0.55741,71,107,0.46286,0.65197
2021,Thuringa,Single-person household,No,0.35088,36,107,0.26003,0.44174
2021,Thuringa,Couple without children,Yes,0.71513,82,116,0.63264,0.79763
2021,Thuringa,Couple without children,No,0.23523,34,116,0.15771,0.31275
2021,Thuringa,Couple with children,Yes,0.68154,63,63,0.56558,0.79751
2022,Schleswig-Holstein,Single-person household,Yes,0.62642,91,153,0.54952,0.70333
2022,Schleswig-Holstein,Single-person household,No,0.33384,62,153,0.25887,0.40882
2022,Schleswig-Holstein,Couple without children,Yes,0.77612,149,200,0.71820,0.83403
2022,Schleswig-Holstein,Couple without children,No,0.20935,51,200,0.15282,0.26588
2022,Schleswig-Holstein,Single parent,Yes,0.53439,31,31,0.35589,0.71289
2022,Schleswig-Holstein,Couple with children,Yes,0.72939,140,196,0.66703,0.79175
2022,Schleswig-Holstein,Couple with children,No,0.22776,56,196,0.16889,0.28662
2022,Hamburg,Single-person household,Yes,0.58155,78,125,0.49472,0.66838
2022,Hamburg,Single-person household,No,0.37990,47,125,0.29447,0.46533
2022,Hamburg,Couple without children,Yes,0.68497,92,134,0.60602,0.76392
2022,Hamburg,Couple without children,No,0.29804,42,134,0.22030,0.37577
2022,Hamburg,Couple with children,Yes,0.60233,65,97,0.50442,0.70023
2022,Hamburg,Couple with children,No,0.35222,32,97,0.25667,0.44777
2022,Lower Saxony,Single-person household,Yes,0.59649,261,440,0.55060,0.64238
2022,Lower Saxony,Single-person household,No,0.37861,179,440,0.33323,0.42398
2022,Lower Saxony,Couple without children,Yes,0.69461,338,479,0.65332,0.73590
2022,Lower Saxony,Couple without children,No,0.27418,141,479,0.23419,0.31417
2022,Lower Saxony,Single parent,Yes,0.49173,51,93,0.38957,0.59389
2022,Lower Saxony,Single parent,No,0.42549,42,93,0.32446,0.52652
2022,Lower Saxony,Couple with children,Yes,0.74176,344,463,0.70185,0.78167
