year,bula_h,migback,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,Brandenburg,No migration background,At least once per week,0.09288,48,12040,0.09249,0.09327
1994,Brandenburg,No migration background,At least once per month,0.25976,151,12040,0.25918,0.26035
1994,Brandenburg,No migration background,Seldom,0.53281,327,12040,0.53214,0.53348
1994,Brandenburg,No migration background,Never,0.11455,57,12040,0.11412,0.11497
1994,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.10025,40,12040,0.09976,0.10074
1994,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.25521,99,12040,0.25449,0.25592
1994,Mecklenburg-Western Pomerania,No migration background,Seldom,0.52478,219,12040,0.52397,0.52560
1994,Mecklenburg-Western Pomerania,No migration background,Never,0.11976,37,12040,0.11923,0.12029
1994,Saxony,No migration background,At least once per week,0.08623,87,12040,0.08594,0.08652
1994,Saxony,No migration background,At least once per month,0.25293,290,12040,0.25249,0.25337
1994,Saxony,No migration background,Seldom,0.49888,567,12040,0.49837,0.49939
1994,Saxony,No migration background,Never,0.16196,131,12040,0.16158,0.16233
1994,Saxony-Anhalt,No migration background,At least once per week,0.08730,57,12040,0.08692,0.08768
1994,Saxony-Anhalt,No migration background,At least once per month,0.28736,184,12040,0.28676,0.28797
1994,Saxony-Anhalt,No migration background,Seldom,0.48435,353,12040,0.48368,0.48502
1994,Saxony-Anhalt,No migration background,Never,0.14099,72,12040,0.14052,0.14146
1994,Thuringa,No migration background,At least once per week,0.10271,63,12040,0.10228,0.10314
1994,Thuringa,No migration background,At least once per month,0.25664,161,12040,0.25602,0.25726
1994,Thuringa,No migration background,Seldom,0.51405,352,12040,0.51334,0.51476
1994,Thuringa,No migration background,Never,0.12659,59,12040,0.12612,0.12707
1996,Schleswig-Holstein,No migration background,At least once per month,0.34001,72,12192,0.33934,0.34069
1996,Schleswig-Holstein,No migration background,Seldom,0.65999,132,12192,0.65931,0.66066
1996,Hamburg,No migration background,Seldom,1.00000,40,12192,1.00000,1.00000
1996,Lower Saxony,No migration background,At least once per week,0.10371,88,12192,0.10345,0.10397
1996,Lower Saxony,No migration background,At least once per month,0.26703,239,12192,0.26665,0.26740
1996,Lower Saxony,No migration background,Seldom,0.53079,418,12192,0.53036,0.53122
1996,Lower Saxony,No migration background,Never,0.09847,67,12192,0.09822,0.09873
1996,Lower Saxony,Direct migration background,At least once per week,0.21997,33,12192,0.21897,0.22098
1996,Lower Saxony,Direct migration background,At least once per month,0.29978,59,12192,0.29867,0.30090
1996,Lower Saxony,Direct migration background,Seldom,0.48024,80,12192,0.47903,0.48146
1996,Bremen,No migration background,Seldom,1.00000,34,12192,1.00000,1.00000
1996,North Rhine-Westphalia,No migration background,At least once per week,0.09305,158,12192,0.09288,0.09321
1996,North Rhine-Westphalia,No migration background,At least once per month,0.30711,538,12192,0.30685,0.30738
1996,North Rhine-Westphalia,No migration background,Seldom,0.48004,850,12192,0.47976,0.48033
1996,North Rhine-Westphalia,No migration background,Never,0.11980,183,12192,0.11961,0.11999
1996,North Rhine-Westphalia,Direct migration background,At least once per week,0.15156,114,12192,0.15109,0.15203
1996,North Rhine-Westphalia,Direct migration background,At least once per month,0.30481,218,12192,0.30420,0.30541
1996,North Rhine-Westphalia,Direct migration background,Seldom,0.41568,249,12192,0.41504,0.41633
1996,North Rhine-Westphalia,Direct migration background,Never,0.12795,75,12192,0.12751,0.12839
1996,North Rhine-Westphalia,Indirect migration background,At least once per month,0.47263,56,12192,0.47087,0.47440
1996,North Rhine-Westphalia,Indirect migration background,Seldom,0.52737,68,12192,0.52560,0.52913
1996,Hesse,No migration background,At least once per week,0.13677,78,12192,0.13643,0.13712
1996,Hesse,No migration background,At least once per month,0.28514,170,12192,0.28469,0.28559
1996,Hesse,No migration background,Seldom,0.43570,246,12192,0.43520,0.43620
1996,Hesse,No migration background,Never,0.14238,66,12192,0.14204,0.14273
1996,Hesse,Direct migration background,At least once per week,0.15307,42,12192,0.15238,0.15376
1996,Hesse,Direct migration background,At least once per month,0.33755,93,12192,0.33665,0.33846
1996,Hesse,Direct migration background,Seldom,0.29525,102,12192,0.29437,0.29612
1996,Hesse,Direct migration background,Never,0.21413,52,12192,0.21334,0.21492
1996,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.13755,74,12192,0.13719,0.13791
1996,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.26881,147,12192,0.26835,0.26928
1996,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.44804,225,12192,0.44752,0.44856
1996,"Rhineland-Palatinate, Saarland",No migration background,Never,0.14560,59,12192,0.14523,0.14596
1996,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.60090,64,12192,0.59944,0.60237
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.39910,53,12192,0.39763,0.40056
1996,Baden-Wuerttemberg,No migration background,At least once per week,0.14001,139,12192,0.13974,0.14028
1996,Baden-Wuerttemberg,No migration background,At least once per month,0.32192,323,12192,0.32156,0.32228
1996,Baden-Wuerttemberg,No migration background,Seldom,0.41530,401,12192,0.41492,0.41568
1996,Baden-Wuerttemberg,No migration background,Never,0.12278,84,12192,0.12252,0.12303
1996,Baden-Wuerttemberg,Direct migration background,At least once per week,0.19220,114,12192,0.19162,0.19279
1996,Baden-Wuerttemberg,Direct migration background,At least once per month,0.30990,215,12192,0.30922,0.31059
1996,Baden-Wuerttemberg,Direct migration background,Seldom,0.39837,231,12192,0.39764,0.39910
1996,Baden-Wuerttemberg,Direct migration background,Never,0.09952,60,12192,0.09908,0.09997
1996,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.44100,49,12192,0.43897,0.44304
1996,Baden-Wuerttemberg,Indirect migration background,Seldom,0.55900,54,12192,0.55696,0.56103
1996,Bavaria,No migration background,At least once per week,0.11636,131,12192,0.11613,0.11659
1996,Bavaria,No migration background,At least once per month,0.25502,314,12192,0.25472,0.25533
1996,Bavaria,No migration background,Seldom,0.45952,575,12192,0.45917,0.45987
1996,Bavaria,No migration background,Never,0.16910,167,12192,0.16883,0.16936
1996,Bavaria,Direct migration background,At least once per week,0.18587,56,12192,0.18524,0.18650
1996,Bavaria,Direct migration background,At least once per month,0.27004,129,12192,0.26931,0.27076
1996,Bavaria,Direct migration background,Seldom,0.44346,147,12192,0.44265,0.44426
1996,Bavaria,Direct migration background,Never,0.10064,46,12192,0.10015,0.10113
1996,Bavaria,Indirect migration background,At least once per month,1.00000,38,12192,1.00000,1.00000
1996,Berlin,No migration background,At least once per week,0.13138,57,12192,0.13096,0.13180
1996,Berlin,No migration background,At least once per month,0.30091,136,12192,0.30034,0.30149
1996,Berlin,No migration background,Seldom,0.43356,202,12192,0.43294,0.43418
1996,Berlin,No migration background,Never,0.13415,46,12192,0.13372,0.13457
1996,Brandenburg,No migration background,At least once per week,0.10189,58,12192,0.10147,0.10230
1996,Brandenburg,No migration background,At least once per month,0.33003,192,12192,0.32938,0.33068
1996,Brandenburg,No migration background,Seldom,0.48974,293,12192,0.48906,0.49043
1996,Brandenburg,No migration background,Never,0.07834,33,12192,0.07797,0.07871
1996,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.40989,135,12192,0.40902,0.41076
1996,Mecklenburg-Western Pomerania,No migration background,Seldom,0.59011,205,12192,0.58924,0.59098
1996,Saxony,No migration background,At least once per week,0.11562,120,12192,0.11529,0.11595
1996,Saxony,No migration background,At least once per month,0.30836,344,12192,0.30789,0.30883
1996,Saxony,No migration background,Seldom,0.46143,503,12192,0.46092,0.46194
1996,Saxony,No migration background,Never,0.11459,86,12192,0.11426,0.11492
1996,Saxony-Anhalt,No migration background,At least once per week,0.12176,73,12192,0.12131,0.12220
1996,Saxony-Anhalt,No migration background,At least once per month,0.32900,221,12192,0.32836,0.32964
1996,Saxony-Anhalt,No migration background,Seldom,0.46542,304,12192,0.46474,0.46610
1996,Saxony-Anhalt,No migration background,Never,0.08382,38,12192,0.08345,0.08420
1996,Thuringa,No migration background,At least once per week,0.14121,75,12192,0.14071,0.14171
1996,Thuringa,No migration background,At least once per month,0.31939,213,12192,0.31872,0.32006
1996,Thuringa,No migration background,Seldom,0.45533,306,12192,0.45461,0.45605
1996,Thuringa,No migration background,Never,0.08407,37,12192,0.08367,0.08447
1997,Schleswig-Holstein,No migration background,At least once per month,0.38282,78,11895,0.38211,0.38353
1997,Schleswig-Holstein,No migration background,Seldom,0.61718,117,11895,0.61647,0.61789
1997,Hamburg,No migration background,Seldom,1.00000,40,11895,1.00000,1.00000
1997,Lower Saxony,No migration background,At least once per week,0.08241,63,11895,0.08218,0.08265
1997,Lower Saxony,No migration background,At least once per month,0.23837,211,11895,0.23801,0.23874
1997,Lower Saxony,No migration background,Seldom,0.55124,439,11895,0.55081,0.55167
1997,Lower Saxony,No migration background,Never,0.12797,81,11895,0.12769,0.12826
1997,Lower Saxony,Direct migration background,At least once per month,0.43581,67,11895,0.43447,0.43715
1997,Lower Saxony,Direct migration background,Seldom,0.56419,73,11895,0.56285,0.56553
1997,North Rhine-Westphalia,No migration background,At least once per week,0.08355,141,11895,0.08339,0.08371
1997,North Rhine-Westphalia,No migration background,At least once per month,0.28582,495,11895,0.28556,0.28608
1997,North Rhine-Westphalia,No migration background,Seldom,0.48463,889,11895,0.48435,0.48492
1997,North Rhine-Westphalia,No migration background,Never,0.14600,192,11895,0.14579,0.14620
1997,North Rhine-Westphalia,Direct migration background,At least once per week,0.11505,80,11895,0.11461,0.11548
1997,North Rhine-Westphalia,Direct migration background,At least once per month,0.29799,194,11895,0.29737,0.29861
1997,North Rhine-Westphalia,Direct migration background,Seldom,0.42874,242,11895,0.42808,0.42941
1997,North Rhine-Westphalia,Direct migration background,Never,0.15822,87,11895,0.15773,0.15871
1997,North Rhine-Westphalia,Indirect migration background,At least once per month,0.34269,53,11895,0.34110,0.34428
1997,North Rhine-Westphalia,Indirect migration background,Seldom,0.65731,73,11895,0.65572,0.65890
1997,Hesse,No migration background,At least once per week,0.15767,77,11895,0.15730,0.15804
1997,Hesse,No migration background,At least once per month,0.29575,166,11895,0.29529,0.29621
1997,Hesse,No migration background,Seldom,0.43696,224,11895,0.43646,0.43746
1997,Hesse,No migration background,Never,0.10962,46,11895,0.10931,0.10994
1997,Hesse,Direct migration background,At least once per week,0.12216,34,11895,0.12156,0.12277
1997,Hesse,Direct migration background,At least once per month,0.34048,77,11895,0.33960,0.34136
1997,Hesse,Direct migration background,Seldom,0.35655,106,11895,0.35566,0.35744
1997,Hesse,Direct migration background,Never,0.18081,52,11895,0.18009,0.18152
1997,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.15363,77,11895,0.15325,0.15400
1997,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.26685,152,11895,0.26639,0.26731
1997,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.40760,216,11895,0.40708,0.40811
1997,"Rhineland-Palatinate, Saarland",No migration background,Never,0.17192,75,11895,0.17153,0.17231
1997,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.50401,57,11895,0.50255,0.50546
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.49599,67,11895,0.49454,0.49745
1997,Baden-Wuerttemberg,No migration background,At least once per week,0.10541,102,11895,0.10517,0.10565
1997,Baden-Wuerttemberg,No migration background,At least once per month,0.27451,278,11895,0.27416,0.27485
1997,Baden-Wuerttemberg,No migration background,Seldom,0.47167,438,11895,0.47128,0.47205
1997,Baden-Wuerttemberg,No migration background,Never,0.14841,118,11895,0.14814,0.14869
1997,Baden-Wuerttemberg,Direct migration background,At least once per week,0.15324,108,11895,0.15272,0.15376
1997,Baden-Wuerttemberg,Direct migration background,At least once per month,0.24424,174,11895,0.24362,0.24486
1997,Baden-Wuerttemberg,Direct migration background,Seldom,0.47293,257,11895,0.47221,0.47365
1997,Baden-Wuerttemberg,Direct migration background,Never,0.12959,77,11895,0.12911,0.13008
1997,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.44711,54,11895,0.44512,0.44910
1997,Baden-Wuerttemberg,Indirect migration background,Seldom,0.55289,60,11895,0.55090,0.55488
1997,Bavaria,No migration background,At least once per week,0.11801,128,11895,0.11778,0.11823
1997,Bavaria,No migration background,At least once per month,0.26244,341,11895,0.26213,0.26275
1997,Bavaria,No migration background,Seldom,0.46095,551,11895,0.46060,0.46131
1997,Bavaria,No migration background,Never,0.15860,159,11895,0.15834,0.15886
1997,Bavaria,Direct migration background,At least once per week,0.15075,67,11895,0.15016,0.15133
1997,Bavaria,Direct migration background,At least once per month,0.33438,117,11895,0.33362,0.33515
1997,Bavaria,Direct migration background,Seldom,0.38683,116,11895,0.38604,0.38762
1997,Bavaria,Direct migration background,Never,0.12804,48,11895,0.12750,0.12858
1997,Bavaria,Indirect migration background,Seldom,1.00000,32,11895,1.00000,1.00000
1997,Berlin,No migration background,At least once per week,0.12724,53,11895,0.12682,0.12766
1997,Berlin,No migration background,At least once per month,0.28738,126,11895,0.28680,0.28795
1997,Berlin,No migration background,Seldom,0.43921,193,11895,0.43858,0.43984
1997,Berlin,No migration background,Never,0.14617,50,11895,0.14572,0.14662
1997,Brandenburg,No migration background,At least once per week,0.12352,68,11895,0.12307,0.12398
1997,Brandenburg,No migration background,At least once per month,0.31006,175,11895,0.30942,0.31070
1997,Brandenburg,No migration background,Seldom,0.46882,285,11895,0.46814,0.46951
1997,Brandenburg,No migration background,Never,0.09760,47,11895,0.09719,0.09801
1997,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.20371,60,11895,0.20300,0.20441
1997,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.29001,104,11895,0.28922,0.29081
1997,Mecklenburg-Western Pomerania,No migration background,Seldom,0.50628,185,11895,0.50541,0.50715
1997,Saxony,No migration background,At least once per week,0.11761,114,11895,0.11727,0.11794
1997,Saxony,No migration background,At least once per month,0.30175,309,11895,0.30128,0.30222
1997,Saxony,No migration background,Seldom,0.47294,516,11895,0.47243,0.47345
1997,Saxony,No migration background,Never,0.10771,87,11895,0.10739,0.10802
1997,Saxony-Anhalt,No migration background,At least once per week,0.10338,64,11895,0.10296,0.10379
1997,Saxony-Anhalt,No migration background,At least once per month,0.35550,221,11895,0.35485,0.35615
1997,Saxony-Anhalt,No migration background,Seldom,0.43772,291,11895,0.43705,0.43840
1997,Saxony-Anhalt,No migration background,Never,0.10340,51,11895,0.10299,0.10381
1997,Thuringa,No migration background,At least once per week,0.09636,60,11895,0.09594,0.09678
1997,Thuringa,No migration background,At least once per month,0.30836,203,11895,0.30770,0.30902
1997,Thuringa,No migration background,Seldom,0.49080,313,11895,0.49009,0.49152
1997,Thuringa,No migration background,Never,0.10448,54,11895,0.10404,0.10491
1999,Schleswig-Holstein,No migration background,At least once per month,0.34112,83,12724,0.34044,0.34179
1999,Schleswig-Holstein,No migration background,Seldom,0.65888,162,12724,0.65821,0.65956
1999,Hamburg,No migration background,Seldom,1.00000,55,12724,1.00000,1.00000
1999,Lower Saxony,No migration background,At least once per week,0.08616,83,12724,0.08592,0.08639
1999,Lower Saxony,No migration background,At least once per month,0.28746,288,12724,0.28708,0.28784
1999,Lower Saxony,No migration background,Seldom,0.52177,483,12724,0.52136,0.52219
1999,Lower Saxony,No migration background,Never,0.10461,80,12724,0.10435,0.10486
1999,Lower Saxony,Direct migration background,At least once per month,0.41026,56,12724,0.40892,0.41161
1999,Lower Saxony,Direct migration background,Seldom,0.58974,76,12724,0.58839,0.59108
1999,North Rhine-Westphalia,No migration background,At least once per week,0.08826,172,12724,0.08810,0.08842
1999,North Rhine-Westphalia,No migration background,At least once per month,0.26148,520,12724,0.26123,0.26174
1999,North Rhine-Westphalia,No migration background,Seldom,0.51241,1047,12724,0.51213,0.51270
1999,North Rhine-Westphalia,No migration background,Never,0.13784,221,12724,0.13764,0.13804
1999,North Rhine-Westphalia,Direct migration background,At least once per week,0.11467,74,12724,0.11424,0.11509
1999,North Rhine-Westphalia,Direct migration background,At least once per month,0.28486,164,12724,0.28425,0.28547
1999,North Rhine-Westphalia,Direct migration background,Seldom,0.44426,239,12724,0.44360,0.44493
1999,North Rhine-Westphalia,Direct migration background,Never,0.15621,83,12724,0.15572,0.15670
1999,North Rhine-Westphalia,Indirect migration background,At least once per month,0.48390,54,12724,0.48229,0.48551
1999,North Rhine-Westphalia,Indirect migration background,Seldom,0.51610,59,12724,0.51449,0.51771
1999,Hesse,No migration background,At least once per week,0.11403,76,12724,0.11371,0.11435
1999,Hesse,No migration background,At least once per month,0.27740,184,12724,0.27695,0.27786
1999,Hesse,No migration background,Seldom,0.48384,277,12724,0.48334,0.48435
1999,Hesse,No migration background,Never,0.12472,62,12724,0.12439,0.12506
1999,Hesse,Direct migration background,At least once per month,0.35648,75,12724,0.35541,0.35755
1999,Hesse,Direct migration background,Seldom,0.64352,100,12724,0.64245,0.64459
1999,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.09664,59,12724,0.09633,0.09695
1999,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.27431,195,12724,0.27385,0.27478
1999,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.44534,261,12724,0.44483,0.44586
1999,"Rhineland-Palatinate, Saarland",No migration background,Never,0.18371,85,12724,0.18330,0.18411
1999,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.41687,49,12724,0.41537,0.41837
1999,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.58313,60,12724,0.58163,0.58463
1999,Baden-Wuerttemberg,No migration background,At least once per week,0.11334,117,12724,0.11309,0.11359
1999,Baden-Wuerttemberg,No migration background,At least once per month,0.26570,295,12724,0.26536,0.26605
1999,Baden-Wuerttemberg,No migration background,Seldom,0.47613,477,12724,0.47574,0.47653
1999,Baden-Wuerttemberg,No migration background,Never,0.14482,122,12724,0.14455,0.14510
1999,Baden-Wuerttemberg,Direct migration background,At least once per week,0.16671,86,12724,0.16618,0.16724
1999,Baden-Wuerttemberg,Direct migration background,At least once per month,0.27026,157,12724,0.26962,0.27089
1999,Baden-Wuerttemberg,Direct migration background,Seldom,0.39565,213,12724,0.39496,0.39635
1999,Baden-Wuerttemberg,Direct migration background,Never,0.16738,91,12724,0.16685,0.16791
1999,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.40514,51,12724,0.40342,0.40687
1999,Baden-Wuerttemberg,Indirect migration background,Seldom,0.59486,70,12724,0.59313,0.59658
1999,Bavaria,No migration background,At least once per week,0.09947,136,12724,0.09926,0.09968
1999,Bavaria,No migration background,At least once per month,0.22073,343,12724,0.22044,0.22102
1999,Bavaria,No migration background,Seldom,0.50081,701,12724,0.50046,0.50116
1999,Bavaria,No migration background,Never,0.17899,199,12724,0.17872,0.17926
1999,Bavaria,Direct migration background,At least once per week,0.12628,51,12724,0.12573,0.12682
1999,Bavaria,Direct migration background,At least once per month,0.26226,89,12724,0.26154,0.26298
1999,Bavaria,Direct migration background,Seldom,0.40304,117,12724,0.40223,0.40384
1999,Bavaria,Direct migration background,Never,0.20843,60,12724,0.20776,0.20910
1999,Bavaria,Indirect migration background,At least once per month,1.00000,31,12724,1.00000,1.00000
1999,Berlin,No migration background,At least once per week,0.10387,44,12724,0.10348,0.10425
1999,Berlin,No migration background,At least once per month,0.25158,118,12724,0.25103,0.25213
1999,Berlin,No migration background,Seldom,0.51616,242,12724,0.51553,0.51680
1999,Berlin,No migration background,Never,0.12839,39,12724,0.12797,0.12881
1999,Brandenburg,No migration background,At least once per week,0.10966,58,12724,0.10923,0.11009
1999,Brandenburg,No migration background,At least once per month,0.28876,164,12724,0.28814,0.28938
1999,Brandenburg,No migration background,Seldom,0.53091,318,12724,0.53022,0.53159
1999,Brandenburg,No migration background,Never,0.07068,34,12724,0.07032,0.07103
1999,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.15218,44,12724,0.15157,0.15280
1999,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.34795,134,12724,0.34713,0.34877
1999,Mecklenburg-Western Pomerania,No migration background,Seldom,0.49987,187,12724,0.49901,0.50072
1999,Saxony,No migration background,At least once per week,0.08739,97,12724,0.08711,0.08768
1999,Saxony,No migration background,At least once per month,0.30504,365,12724,0.30457,0.30550
1999,Saxony,No migration background,Seldom,0.50997,568,12724,0.50946,0.51047
1999,Saxony,No migration background,Never,0.09760,76,12724,0.09730,0.09791
1999,Saxony-Anhalt,No migration background,At least once per week,0.11397,73,12724,0.11354,0.11440
1999,Saxony-Anhalt,No migration background,At least once per month,0.28363,196,12724,0.28301,0.28424
1999,Saxony-Anhalt,No migration background,Seldom,0.49247,334,12724,0.49179,0.49315
1999,Saxony-Anhalt,No migration background,Never,0.10993,53,12724,0.10951,0.11036
1999,Thuringa,No migration background,At least once per week,0.09821,59,12724,0.09778,0.09864
1999,Thuringa,No migration background,At least once per month,0.26786,214,12724,0.26722,0.26849
1999,Thuringa,No migration background,Seldom,0.51633,358,12724,0.51562,0.51705
1999,Thuringa,No migration background,Never,0.11760,61,12724,0.11714,0.11806
2001,Schleswig-Holstein,No migration background,At least once per week,0.11553,76,21183,0.11510,0.11596
2001,Schleswig-Holstein,No migration background,At least once per month,0.33160,195,21183,0.33097,0.33223
2001,Schleswig-Holstein,No migration background,Seldom,0.44044,242,21183,0.43978,0.44110
2001,Schleswig-Holstein,No migration background,Never,0.11243,62,21183,0.11200,0.11285
2001,Hamburg,No migration background,At least once per week,0.12651,32,21183,0.12587,0.12714
2001,Hamburg,No migration background,At least once per month,0.28021,69,21183,0.27936,0.28107
2001,Hamburg,No migration background,Seldom,0.43916,101,21183,0.43822,0.44011
2001,Hamburg,No migration background,Never,0.15412,31,21183,0.15343,0.15480
2001,Lower Saxony,No migration background,At least once per week,0.10827,160,21183,0.10802,0.10853
2001,Lower Saxony,No migration background,At least once per month,0.30032,464,21183,0.29994,0.30070
2001,Lower Saxony,No migration background,Seldom,0.45900,739,21183,0.45858,0.45941
2001,Lower Saxony,No migration background,Never,0.13241,188,21183,0.13213,0.13269
2001,Lower Saxony,Direct migration background,At least once per week,0.17282,41,21183,0.17192,0.17372
2001,Lower Saxony,Direct migration background,At least once per month,0.28261,66,21183,0.28153,0.28369
2001,Lower Saxony,Direct migration background,Seldom,0.39782,92,21183,0.39665,0.39899
2001,Lower Saxony,Direct migration background,Never,0.14675,31,21183,0.14590,0.14759
2001,Bremen,No migration background,At least once per month,0.28844,33,21183,0.28692,0.28997
2001,Bremen,No migration background,Seldom,0.71156,57,21183,0.71003,0.71308
2001,North Rhine-Westphalia,No migration background,At least once per week,0.11192,393,21183,0.11174,0.11210
2001,North Rhine-Westphalia,No migration background,At least once per month,0.30337,1118,21183,0.30311,0.30364
2001,North Rhine-Westphalia,No migration background,Seldom,0.44956,1657,21183,0.44927,0.44984
2001,North Rhine-Westphalia,No migration background,Never,0.13515,424,21183,0.13495,0.13534
2001,North Rhine-Westphalia,Direct migration background,At least once per week,0.11733,101,21183,0.11691,0.11775
2001,North Rhine-Westphalia,Direct migration background,At least once per month,0.31097,266,21183,0.31037,0.31157
2001,North Rhine-Westphalia,Direct migration background,Seldom,0.44161,329,21183,0.44096,0.44226
2001,North Rhine-Westphalia,Direct migration background,Never,0.13009,95,21183,0.12965,0.13053
2001,North Rhine-Westphalia,Indirect migration background,At least once per week,0.16955,37,21183,0.16849,0.17060
2001,North Rhine-Westphalia,Indirect migration background,At least once per month,0.38892,83,21183,0.38755,0.39029
2001,North Rhine-Westphalia,Indirect migration background,Seldom,0.44153,89,21183,0.44014,0.44293
2001,Hesse,No migration background,At least once per week,0.13546,152,21183,0.13512,0.13580
2001,Hesse,No migration background,At least once per month,0.30717,360,21183,0.30671,0.30763
2001,Hesse,No migration background,Seldom,0.42238,454,21183,0.42189,0.42287
2001,Hesse,No migration background,Never,0.13499,132,21183,0.13465,0.13533
2001,Hesse,Direct migration background,At least once per week,0.17107,46,21183,0.17031,0.17184
2001,Hesse,Direct migration background,At least once per month,0.30699,98,21183,0.30605,0.30792
2001,Hesse,Direct migration background,Seldom,0.36432,117,21183,0.36334,0.36529
2001,Hesse,Direct migration background,Never,0.15762,42,21183,0.15689,0.15836
2001,Hesse,Indirect migration background,Seldom,1.00000,32,21183,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.10024,117,21183,0.09992,0.10055
2001,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.25770,300,21183,0.25724,0.25816
2001,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.43248,479,21183,0.43196,0.43300
2001,"Rhineland-Palatinate, Saarland",No migration background,Never,0.20959,197,21183,0.20916,0.21001
2001,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.37756,78,21183,0.37624,0.37888
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.42215,78,21183,0.42080,0.42349
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.20029,40,21183,0.19921,0.20138
2001,Baden-Wuerttemberg,No migration background,At least once per week,0.14330,268,21183,0.14302,0.14357
2001,Baden-Wuerttemberg,No migration background,At least once per month,0.30311,553,21183,0.30275,0.30347
2001,Baden-Wuerttemberg,No migration background,Seldom,0.40459,697,21183,0.40420,0.40497
2001,Baden-Wuerttemberg,No migration background,Never,0.14900,215,21183,0.14872,0.14928
2001,Baden-Wuerttemberg,Direct migration background,At least once per week,0.17010,132,21183,0.16953,0.17066
2001,Baden-Wuerttemberg,Direct migration background,At least once per month,0.29083,184,21183,0.29015,0.29152
2001,Baden-Wuerttemberg,Direct migration background,Seldom,0.40095,249,21183,0.40021,0.40169
2001,Baden-Wuerttemberg,Direct migration background,Never,0.13812,85,21183,0.13760,0.13864
2001,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.24245,47,21183,0.24109,0.24381
2001,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.32079,55,21183,0.31931,0.32228
2001,Baden-Wuerttemberg,Indirect migration background,Seldom,0.43676,76,21183,0.43518,0.43833
2001,Bavaria,No migration background,At least once per week,0.10848,263,21183,0.10827,0.10869
2001,Bavaria,No migration background,At least once per month,0.24195,616,21183,0.24165,0.24224
2001,Bavaria,No migration background,Seldom,0.44040,1155,21183,0.44006,0.44074
2001,Bavaria,No migration background,Never,0.20918,461,21183,0.20890,0.20945
2001,Bavaria,Direct migration background,At least once per week,0.12443,50,21183,0.12386,0.12501
2001,Bavaria,Direct migration background,At least once per month,0.22610,105,21183,0.22537,0.22683
2001,Bavaria,Direct migration background,Seldom,0.41640,164,21183,0.41554,0.41726
2001,Bavaria,Direct migration background,Never,0.23307,90,21183,0.23233,0.23381
2001,Bavaria,Indirect migration background,At least once per month,0.52091,40,21183,0.51872,0.52309
2001,Bavaria,Indirect migration background,Seldom,0.47909,44,21183,0.47691,0.48128
2001,Berlin,No migration background,At least once per week,0.07318,52,21183,0.07285,0.07351
2001,Berlin,No migration background,At least once per month,0.29709,219,21183,0.29651,0.29766
2001,Berlin,No migration background,Seldom,0.50561,348,21183,0.50498,0.50624
2001,Berlin,No migration background,Never,0.12412,71,21183,0.12371,0.12454
2001,Berlin,Direct migration background,Seldom,1.00000,31,21183,1.00000,1.00000
2001,Brandenburg,No migration background,At least once per week,0.13737,126,21183,0.13690,0.13783
2001,Brandenburg,No migration background,At least once per month,0.30265,290,21183,0.30204,0.30327
2001,Brandenburg,No migration background,Seldom,0.45542,437,21183,0.45475,0.45609
2001,Brandenburg,No migration background,Never,0.10456,81,21183,0.10415,0.10497
2001,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.16371,71,21183,0.16308,0.16434
2001,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.36738,185,21183,0.36656,0.36820
2001,Mecklenburg-Western Pomerania,No migration background,Seldom,0.39981,206,21183,0.39898,0.40064
