"pli0095_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1994","(Fach-)Abitur","Westdeutschland","68","0.0709809444082181","0.0529481695731456","0.0890137192432905"
"Min 1x pro Woche","1994","(Fach-)Abitur","Ostdeutschland","7","0.029136958885844","0.00107553896717144","0.0571983788045165"
"Min 1x pro Woche","1994","AkademikerIn","Westdeutschland","52","0.062092319284765","0.0452749199615852","0.0789097186079447"
"Min 1x pro Woche","1994","AkademikerIn","Ostdeutschland","73","0.08601452038322","0.0672094618393499","0.10481957892709"
"Min 1x pro Monat","1994","(noch) kein Abschluss","Westdeutschland","235","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Min 1x pro Monat","1994","Hauptschule","Westdeutschland","1302","","",""
"Min 1x pro Monat","1994","Hauptschule","Ostdeutschland","283","","",""
"Min 1x pro Monat","1994","Realschule","Westdeutschland","472","0.26336505792931","0.242170218391617","0.284559897467004"
"Min 1x pro Monat","1994","Realschule","Ostdeutschland","424","0.324851266560429","0.300043459374192","0.349659073746666"
"Min 1x pro Monat","1994","(Fach-)Abitur","Westdeutschland","233","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Ostdeutschland","49","0.376420519786623","0.295587072457692","0.457253967115554"
"Min 1x pro Monat","1994","AkademikerIn","Westdeutschland","197","","",""
"Min 1x pro Monat","1994","AkademikerIn","Ostdeutschland","220","","",""
"Seltener","1994","(noch) kein Abschluss","Westdeutschland","290","","",""
"Seltener","1994","(noch) kein Abschluss","Ostdeutschland","61","0.598694204533851","0.502624084372037","0.694764324695665"
"Seltener","1994","Hauptschule","Westdeutschland","2239","","",""
"Seltener","1994","Hauptschule","Ostdeutschland","616","0.447180501058033","0.419813855346201","0.474547146769865"
"Seltener","1994","Realschule","Westdeutschland","866","0.51969977624201","0.495658497855088","0.543741054628932"
"Seltener","1994","Realschule","Ostdeutschland","761","0.536956948517848","0.510543397821321","0.563370499214374"
"Seltener","1994","(Fach-)Abitur","Westdeutschland","410","0.54667766386281","0.511719502216676","0.581635825508943"
"Seltener","1994","(Fach-)Abitur","Ostdeutschland","76","0.521098909423944","0.43775160801139","0.604446210836498"
"Seltener","1994","AkademikerIn","Westdeutschland","435","0.567717908962355","0.53319481038858","0.60224100753613"
"Seltener","1994","AkademikerIn","Ostdeutschland","492","0.553962825815569","0.520624407276632","0.587301244354506"
"Nie","1994","(noch) kein Abschluss","Westdeutschland","128","","",""
"Nie","1994","(noch) kein Abschluss","Ostdeutschland","9","0.0848000753752105","0.0301986226106702","0.139401528139751"
"Nie","1994","Hauptschule","Westdeutschland","753","0.189628540461234","0.178526070871569","0.2007310100509"
"Nie","1994","Hauptschule","Ostdeutschland","240","","",""
"Nie","1994","Realschule","Westdeutschland","172","","",""
"Nie","1994","Realschule","Ostdeutschland","69","0.0575780230707193","0.0452385264262315","0.0699175197152072"
"Nie","1994","(Fach-)Abitur","Westdeutschland","68","0.0917240037440297","0.0714551223052569","0.111992885182803"
"Nie","1994","(Fach-)Abitur","Ostdeutschland","6","0.0733436119035895","0.0298476382841166","0.116839585523062"
"Nie","1994","AkademikerIn","Westdeutschland","107","","",""
"Nie","1994","AkademikerIn","Ostdeutschland","69","0.090428002574088","0.0711931365620265","0.109662868586149"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1995","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1995","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1995","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1995","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1995","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1995","Hauptschule","Westdeutschland","","","",""
"Seltener","1995","Hauptschule","Ostdeutschland","","","",""
"Seltener","1995","Realschule","Westdeutschland","","","",""
"Seltener","1995","Realschule","Ostdeutschland","","","",""
"Seltener","1995","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1995","AkademikerIn","Westdeutschland","","","",""
"Seltener","1995","AkademikerIn","Ostdeutschland","","","",""
"Nie","1995","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1995","Hauptschule","Westdeutschland","","","",""
"Nie","1995","Hauptschule","Ostdeutschland","","","",""
"Nie","1995","Realschule","Westdeutschland","","","",""
"Nie","1995","Realschule","Ostdeutschland","","","",""
"Nie","1995","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1995","AkademikerIn","Westdeutschland","","","",""
"Nie","1995","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Westdeutschland","99","0.128371280546891","0.103938013299548","0.152804547794234"
"Min 1x pro Woche","1996","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Min 1x pro Woche","1996","Hauptschule","Westdeutschland","652","0.13237634792765","0.122720362268831","0.14203233358647"
"Min 1x pro Woche","1996","Hauptschule","Ostdeutschland","139","","",""
"Min 1x pro Woche","1996","Realschule","Westdeutschland","190","","",""
"Min 1x pro Woche","1996","Realschule","Ostdeutschland","139","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Westdeutschland","102","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Ostdeutschland","16","","",""
"Min 1x pro Woche","1996","AkademikerIn","Westdeutschland","79","0.0887465831297208","0.0703905836832332","0.107102582576208"
"Min 1x pro Woche","1996","AkademikerIn","Ostdeutschland","102","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Westdeutschland","225","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Ostdeutschland","41","0.348219858038403","0.261524383975045","0.434915332101761"
"Min 1x pro Monat","1996","Hauptschule","Westdeutschland","1429","","",""
"Min 1x pro Monat","1996","Hauptschule","Ostdeutschland","330","0.263948148425978","0.238820440959763","0.289075855892193"
"Min 1x pro Monat","1996","Realschule","Westdeutschland","564","0.300633867813467","0.279290400469326","0.321977335157608"
"Min 1x pro Monat","1996","Realschule","Ostdeutschland","516","0.379471428051613","0.353431450311126","0.4055114057921"
"Min 1x pro Monat","1996","(Fach-)Abitur","Westdeutschland","331","0.37200496196859","0.339757527738869","0.404252396198312"
"Min 1x pro Monat","1996","(Fach-)Abitur","Ostdeutschland","68","0.382932026885039","0.308077523713374","0.457786530056703"
"Min 1x pro Monat","1996","AkademikerIn","Westdeutschland","273","","",""
"Min 1x pro Monat","1996","AkademikerIn","Ostdeutschland","251","","",""
"Seltener","1996","(noch) kein Abschluss","Westdeutschland","286","","",""
"Seltener","1996","(noch) kein Abschluss","Ostdeutschland","59","0.546215254139676","0.455615721977651","0.636814786301701"
"Seltener","1996","Hauptschule","Westdeutschland","2028","","",""
"Seltener","1996","Hauptschule","Ostdeutschland","560","0.444621518016942","0.416292656862487","0.472950379171397"
"Seltener","1996","Realschule","Westdeutschland","872","0.48344263419449","0.460181789781529","0.506703478607451"
"Seltener","1996","Realschule","Ostdeutschland","633","0.472999001995435","0.44620694815621","0.499791055834661"
"Seltener","1996","(Fach-)Abitur","Westdeutschland","361","0.435247094234163","0.402169046436013","0.468325142032313"
"Seltener","1996","(Fach-)Abitur","Ostdeutschland","74","0.45223420789358","0.375591693802213","0.528876721984948"
"Seltener","1996","AkademikerIn","Westdeutschland","481","0.518037780009126","0.485784800151502","0.550290759866751"
"Seltener","1996","AkademikerIn","Ostdeutschland","452","0.517314547654414","0.483481935325651","0.551147159983177"
"Nie","1996","(noch) kein Abschluss","Westdeutschland","110","","",""
"Nie","1996","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Nie","1996","Hauptschule","Westdeutschland","623","0.15718922693891","0.146818668306827","0.167559785570993"
"Nie","1996","Hauptschule","Ostdeutschland","153","","",""
"Nie","1996","Realschule","Westdeutschland","147","","",""
"Nie","1996","Realschule","Ostdeutschland","46","0.044111925637057","0.0330926840105121","0.0551311672636019"
"Nie","1996","(Fach-)Abitur","Westdeutschland","69","0.0825551720205735","0.0641938133217801","0.100916530719367"
"Nie","1996","(Fach-)Abitur","Ostdeutschland","4","0.0250794900005108","0.00100070673598715","0.0491582732650345"
"Nie","1996","AkademikerIn","Westdeutschland","89","0.0992609010187624","0.0799602817183896","0.118561520319135"
"Nie","1996","AkademikerIn","Ostdeutschland","33","0.0508470858085123","0.0359731052973981","0.0657210663196264"
"Min 1x pro Woche","1997","(noch) kein Abschluss","Westdeutschland","97","0.127857884775201","0.103084932453308","0.152630837097094"
"Min 1x pro Woche","1997","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Min 1x pro Woche","1997","Hauptschule","Westdeutschland","567","0.117884651778101","0.10854551633763","0.127223787218571"
"Min 1x pro Woche","1997","Hauptschule","Ostdeutschland","136","","",""
"Min 1x pro Woche","1997","Realschule","Westdeutschland","186","","",""
"Min 1x pro Woche","1997","Realschule","Ostdeutschland","149","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Westdeutschland","102","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Ostdeutschland","18","","",""
"Min 1x pro Woche","1997","AkademikerIn","Westdeutschland","79","0.0813757510635279","0.0637276050566273","0.0990238970704285"
"Min 1x pro Woche","1997","AkademikerIn","Ostdeutschland","92","0.114666842866555","0.0930168020108239","0.136316883722286"
"Min 1x pro Monat","1997","(noch) kein Abschluss","Westdeutschland","185","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Ostdeutschland","33","0.234950827234937","0.161788687251826","0.308112967218048"
"Min 1x pro Monat","1997","Hauptschule","Westdeutschland","1357","","",""
"Min 1x pro Monat","1997","Hauptschule","Ostdeutschland","304","0.265377497405055","0.239713043985491","0.291041950824618"
"Min 1x pro Monat","1997","Realschule","Westdeutschland","547","0.296069126109839","0.274789277776247","0.317348974443432"
"Min 1x pro Monat","1997","Realschule","Ostdeutschland","448","0.347370947703204","0.321428502920802","0.373313392485606"
"Min 1x pro Monat","1997","(Fach-)Abitur","Westdeutschland","287","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Ostdeutschland","75","0.461057733610759","0.386124856492654","0.535990610728865"
"Min 1x pro Monat","1997","AkademikerIn","Westdeutschland","253","","",""
"Min 1x pro Monat","1997","AkademikerIn","Ostdeutschland","256","","",""
"Seltener","1997","(noch) kein Abschluss","Westdeutschland","306","0.457640758538026","0.420681244656686","0.494600272419366"
"Seltener","1997","(noch) kein Abschluss","Ostdeutschland","70","0.534390878771362","0.448312615895936","0.620469141646789"
"Seltener","1997","Hauptschule","Westdeutschland","1995","","",""
"Seltener","1997","Hauptschule","Ostdeutschland","525","0.428858540192649","0.400091397089417","0.457625683295881"
"Seltener","1997","Realschule","Westdeutschland","879","0.489821428413223","0.466519763230753","0.513123093595692"
"Seltener","1997","Realschule","Ostdeutschland","631","0.477148729163483","0.449934444541846","0.504363013785121"
"Seltener","1997","(Fach-)Abitur","Westdeutschland","378","0.434227995862813","0.400808540074018","0.467647451651608"
"Seltener","1997","(Fach-)Abitur","Ostdeutschland","73","0.397576418924906","0.324009101379663","0.47114373647015"
"Seltener","1997","AkademikerIn","Westdeutschland","489","0.537772328593796","0.505590565990847","0.569954091196745"
"Seltener","1997","AkademikerIn","Ostdeutschland","437","0.494564016808028","0.460591262056861","0.528536771559194"
"Nie","1997","(noch) kein Abschluss","Westdeutschland","110","","",""
"Nie","1997","(noch) kein Abschluss","Ostdeutschland","9","0.0678012560967169","0.0244175786556167","0.111184933537817"
"Nie","1997","Hauptschule","Westdeutschland","661","0.176167318265263","0.165134218837877","0.187200417692649"
"Nie","1997","Hauptschule","Ostdeutschland","172","","",""
"Nie","1997","Realschule","Westdeutschland","156","","",""
"Nie","1997","Realschule","Ostdeutschland","66","0.0555025635820566","0.0430276407994996","0.0679774863646137"
"Nie","1997","(Fach-)Abitur","Westdeutschland","78","0.103584435105533","0.0830387001211824","0.124130170089885"
"Nie","1997","(Fach-)Abitur","Ostdeutschland","4","0.0277325081298373","0.00304876107177826","0.0524162551878964"
"Nie","1997","AkademikerIn","Westdeutschland","101","","",""
"Nie","1997","AkademikerIn","Ostdeutschland","47","0.0694642424150233","0.0521886235979383","0.0867398612321083"
"Min 1x pro Woche","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1998","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1998","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1998","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1998","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1998","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1998","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1998","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1998","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1998","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1998","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1998","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1998","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1998","Hauptschule","Westdeutschland","","","",""
"Seltener","1998","Hauptschule","Ostdeutschland","","","",""
"Seltener","1998","Realschule","Westdeutschland","","","",""
"Seltener","1998","Realschule","Ostdeutschland","","","",""
"Seltener","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1998","AkademikerIn","Westdeutschland","","","",""
"Seltener","1998","AkademikerIn","Ostdeutschland","","","",""
"Nie","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1998","Hauptschule","Westdeutschland","","","",""
"Nie","1998","Hauptschule","Ostdeutschland","","","",""
"Nie","1998","Realschule","Westdeutschland","","","",""
"Nie","1998","Realschule","Ostdeutschland","","","",""
"Nie","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1998","AkademikerIn","Westdeutschland","","","",""
"Nie","1998","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Westdeutschland","79","0.109143965567597","0.0853727719774199","0.132915159157775"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Min 1x pro Woche","1999","Hauptschule","Westdeutschland","595","0.111920893003343","0.103038973762666","0.120802812244019"
"Min 1x pro Woche","1999","Hauptschule","Ostdeutschland","118","","",""
"Min 1x pro Woche","1999","Realschule","Westdeutschland","201","","",""
"Min 1x pro Woche","1999","Realschule","Ostdeutschland","135","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Westdeutschland","89","0.0948432187188517","0.0761425433371227","0.113543894100581"
"Min 1x pro Woche","1999","(Fach-)Abitur","Ostdeutschland","25","","",""
"Min 1x pro Woche","1999","AkademikerIn","Westdeutschland","82","0.0814723841828401","0.0652842759637889","0.0976604924018914"
"Min 1x pro Woche","1999","AkademikerIn","Ostdeutschland","61","0.0778809730478821","0.0598548047255319","0.0959071413702323"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Westdeutschland","187","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Ostdeutschland","37","0.262723710133036","0.18587659182525","0.339570828440822"
"Min 1x pro Monat","1999","Hauptschule","Westdeutschland","1323","","",""
"Min 1x pro Monat","1999","Hauptschule","Ostdeutschland","263","","",""
"Min 1x pro Monat","1999","Realschule","Westdeutschland","606","0.289328883781838","0.269315299987538","0.309342467576138"
"Min 1x pro Monat","1999","Realschule","Ostdeutschland","519","0.360450089658834","0.33522758194542","0.385672597372248"
"Min 1x pro Monat","1999","(Fach-)Abitur","Westdeutschland","311","0.329090497562655","0.299100123176734","0.359080871948575"
"Min 1x pro Monat","1999","(Fach-)Abitur","Ostdeutschland","78","0.383012178903886","0.314071430292774","0.451952927514999"
"Min 1x pro Monat","1999","AkademikerIn","Westdeutschland","300","0.244875453728208","0.219429033322265","0.27032187413415"
"Min 1x pro Monat","1999","AkademikerIn","Ostdeutschland","247","","",""
"Seltener","1999","(noch) kein Abschluss","Westdeutschland","268","","",""
"Seltener","1999","(noch) kein Abschluss","Ostdeutschland","66","0.531200229062766","0.444066632468319","0.618333825657213"
"Seltener","1999","Hauptschule","Westdeutschland","2216","","",""
"Seltener","1999","Hauptschule","Ostdeutschland","585","0.482331988088282","0.453414199428818","0.511249776747746"
"Seltener","1999","Realschule","Westdeutschland","993","0.502709690350905","0.480641929826898","0.524777450874911"
"Seltener","1999","Realschule","Ostdeutschland","683","0.489828612217055","0.463567773200457","0.516089451233653"
"Seltener","1999","(Fach-)Abitur","Westdeutschland","478","0.508098044585593","0.476189625980576","0.540006463190611"
"Seltener","1999","(Fach-)Abitur","Ostdeutschland","81","0.42188193690543","0.351843710066551","0.491920163744308"
"Seltener","1999","AkademikerIn","Westdeutschland","588","0.543397495784173","0.513921211387747","0.572873780180599"
"Seltener","1999","AkademikerIn","Ostdeutschland","515","0.607395503595816","0.574547599292472","0.640243407899161"
"Nie","1999","(noch) kein Abschluss","Westdeutschland","127","","",""
"Nie","1999","(noch) kein Abschluss","Ostdeutschland","5","0.0449524566554272","0.00877383392704247","0.0811310793838119"
"Nie","1999","Hauptschule","Westdeutschland","706","0.17851319360485","0.167724698561201","0.189301688648498"
"Nie","1999","Hauptschule","Ostdeutschland","181","","",""
"Nie","1999","Realschule","Westdeutschland","172","","",""
"Nie","1999","Realschule","Ostdeutschland","55","0.0502823962033374","0.0388026126336422","0.0617621797730327"
"Nie","1999","(Fach-)Abitur","Westdeutschland","65","0.0679682391329003","0.0519039833694665","0.0840324948963341"
"Nie","1999","(Fach-)Abitur","Ostdeutschland","7","0.0428976844715942","0.0141616049968484","0.07163376394634"
"Nie","1999","AkademikerIn","Westdeutschland","127","","",""
"Nie","1999","AkademikerIn","Ostdeutschland","26","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2000","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2000","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2000","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2000","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2000","Hauptschule","Westdeutschland","","","",""
"Seltener","2000","Hauptschule","Ostdeutschland","","","",""
"Seltener","2000","Realschule","Westdeutschland","","","",""
"Seltener","2000","Realschule","Ostdeutschland","","","",""
"Seltener","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2000","AkademikerIn","Westdeutschland","","","",""
"Seltener","2000","AkademikerIn","Ostdeutschland","","","",""
"Nie","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2000","Hauptschule","Westdeutschland","","","",""
"Nie","2000","Hauptschule","Ostdeutschland","","","",""
"Nie","2000","Realschule","Westdeutschland","","","",""
"Nie","2000","Realschule","Ostdeutschland","","","",""
"Nie","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2000","AkademikerIn","Westdeutschland","","","",""
"Nie","2000","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Westdeutschland","87","0.125173608523003","0.100518190622879","0.149829026423127"
"Min 1x pro Woche","2001","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Min 1x pro Woche","2001","Hauptschule","Westdeutschland","1040","","",""
"Min 1x pro Woche","2001","Hauptschule","Ostdeutschland","203","","",""
"Min 1x pro Woche","2001","Realschule","Westdeutschland","429","0.118894093425169","0.108445336604703","0.129342850245635"
"Min 1x pro Woche","2001","Realschule","Ostdeutschland","264","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Westdeutschland","242","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Ostdeutschland","51","0.139057468807441","0.102756382715242","0.175358554899639"
"Min 1x pro Woche","2001","AkademikerIn","Westdeutschland","218","","",""
"Min 1x pro Woche","2001","AkademikerIn","Ostdeutschland","132","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Westdeutschland","197","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Ostdeutschland","66","0.377607730159442","0.305575642793141","0.449639817525744"
"Min 1x pro Monat","2001","Hauptschule","Westdeutschland","2109","","",""
"Min 1x pro Monat","2001","Hauptschule","Ostdeutschland","443","0.266600776102029","0.24485255349308","0.288348998710978"
"Min 1x pro Monat","2001","Realschule","Westdeutschland","1236","","",""
"Min 1x pro Monat","2001","Realschule","Ostdeutschland","796","0.37347601717147","0.35258715952586","0.394364874817079"
"Min 1x pro Monat","2001","(Fach-)Abitur","Westdeutschland","676","0.351530184296033","0.329849756001231","0.373210612590836"
"Min 1x pro Monat","2001","(Fach-)Abitur","Ostdeutschland","139","","",""
"Min 1x pro Monat","2001","AkademikerIn","Westdeutschland","657","0.274281991693653","0.256099940683696","0.29246404270361"
"Min 1x pro Monat","2001","AkademikerIn","Ostdeutschland","365","0.291687687554981","0.266108359317328","0.317267015792634"
"Seltener","2001","(noch) kein Abschluss","Westdeutschland","290","","",""
"Seltener","2001","(noch) kein Abschluss","Ostdeutschland","72","0.387616269210169","0.31522498390226","0.460007554518078"
"Seltener","2001","Hauptschule","Westdeutschland","3246","0.416238029953943","0.40524077022845","0.427235289679436"
"Seltener","2001","Hauptschule","Ostdeutschland","666","0.39861365114846","0.37453258511209","0.422694717184831"
"Seltener","2001","Realschule","Westdeutschland","1662","","",""
"Seltener","2001","Realschule","Ostdeutschland","904","0.433547821059754","0.412147779802547","0.45494786231696"
"Seltener","2001","(Fach-)Abitur","Westdeutschland","788","0.431235668216092","0.408746925411381","0.453724411020804"
"Seltener","2001","(Fach-)Abitur","Ostdeutschland","142","","",""
"Seltener","2001","AkademikerIn","Westdeutschland","1172","","",""
"Seltener","2001","AkademikerIn","Ostdeutschland","654","0.523971399926257","0.49586611419562","0.552076685656894"
"Nie","2001","(noch) kein Abschluss","Westdeutschland","118","","",""
"Nie","2001","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Nie","2001","Hauptschule","Westdeutschland","1323","","",""
"Nie","2001","Hauptschule","Ostdeutschland","276","","",""
"Nie","2001","Realschule","Westdeutschland","359","0.111292476772636","0.101139748621618","0.121445204923654"
"Nie","2001","Realschule","Ostdeutschland","96","0.0507796562194546","0.0412989022237353","0.0602604102151739"
"Nie","2001","(Fach-)Abitur","Westdeutschland","157","","",""
"Nie","2001","(Fach-)Abitur","Ostdeutschland","17","","",""
"Nie","2001","AkademikerIn","Westdeutschland","266","","",""
"Nie","2001","AkademikerIn","Ostdeutschland","62","0.0581844734685482","0.0450108827109029","0.0713580642261934"
"Min 1x pro Woche","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Ostdeutschland","","","",""
