"pli0095_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","1994","(noch) kein Abschluss","Nordrhein-Westfalen","32","0.115190741084342","0.0728114722424127","0.15757000992627"
"Nie","1994","(noch) kein Abschluss","Hessen","12","","",""
"Nie","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7","0.259985228129223","0.108011809564564","0.411958646693882"
"Nie","1994","(noch) kein Abschluss","Baden-Wuerttemberg","37","0.144384026407001","0.0976194246384717","0.191148628175531"
"Nie","1994","(noch) kein Abschluss","Bayern","14","","",""
"Nie","1994","(noch) kein Abschluss","Saarland","","","",""
"Nie","1994","(noch) kein Abschluss","Berlin","7","0.199002623451126","0.0321697237339613","0.36583552316829"
"Nie","1994","(noch) kein Abschluss","Brandenburg","2","","",""
"Nie","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Nie","1994","(noch) kein Abschluss","Sachsen","3","","",""
"Nie","1994","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Nie","1994","(noch) kein Abschluss","Thueringen","2","","",""
"Nie","1994","Hauptschule","Schleswig-Holstein","14","","",""
"Nie","1994","Hauptschule","Hamburg","23","","",""
"Nie","1994","Hauptschule","Niedersachsen","71","0.174229855549742","0.140848948800549","0.207610762298935"
"Nie","1994","Hauptschule","Bremen","15","","",""
"Nie","1994","Hauptschule","Nordrhein-Westfalen","200","","",""
"Nie","1994","Hauptschule","Hessen","69","0.19358660365402","0.1577132771918","0.22945993011624"
"Nie","1994","Hauptschule","Rheinland-Pfalz,Saarland","73","0.20919023025873","0.169281459133494","0.249099001383967"
"Nie","1994","Hauptschule","Baden-Wuerttemberg","127","","",""
"Nie","1994","Hauptschule","Bayern","141","","",""
"Nie","1994","Hauptschule","Saarland","","","",""
"Nie","1994","Hauptschule","Berlin","24","","",""
"Nie","1994","Hauptschule","Brandenburg","34","0.184811037526647","0.13074698531428","0.238875089739014"
"Nie","1994","Hauptschule","Mecklenburg-Vorpommern","17","","",""
"Nie","1994","Hauptschule","Sachsen","81","0.269252464962808","0.225229497781337","0.31327543214428"
"Nie","1994","Hauptschule","Sachsen-Anhalt","58","0.277389278528994","0.222112228675376","0.332666328382612"
"Nie","1994","Hauptschule","Thueringen","46","0.228367796919894","0.176945590009372","0.279790003830417"
"Nie","1994","Realschule","Schleswig-Holstein","9","0.108255252906048","0.0364879521667334","0.180022553645363"
"Nie","1994","Realschule","Hamburg","2","","",""
"Nie","1994","Realschule","Niedersachsen","18","","",""
"Nie","1994","Realschule","Bremen","3","","",""
"Nie","1994","Realschule","Nordrhein-Westfalen","46","0.118538010589096","0.0884372936544406","0.148638727523751"
"Nie","1994","Realschule","Hessen","14","","",""
"Nie","1994","Realschule","Rheinland-Pfalz,Saarland","14","","",""
"Nie","1994","Realschule","Baden-Wuerttemberg","25","","",""
"Nie","1994","Realschule","Bayern","39","0.133483361532457","0.0950625208071895","0.171904202257725"
"Nie","1994","Realschule","Saarland","","","",""
"Nie","1994","Realschule","Berlin","5","0.0576434911373483","0.0205917132300643","0.0946952690446323"
"Nie","1994","Realschule","Brandenburg","9","0.0651403864673287","0.0321545709531768","0.0981262019814806"
"Nie","1994","Realschule","Mecklenburg-Vorpommern","11","","",""
"Nie","1994","Realschule","Sachsen","26","","",""
"Nie","1994","Realschule","Sachsen-Anhalt","13","","",""
"Nie","1994","Realschule","Thueringen","7","0.0333755944570734","0.011155054236981","0.0555961346771659"
"Nie","1994","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Nie","1994","(Fach-)Abitur","Hamburg","1","","",""
"Nie","1994","(Fach-)Abitur","Niedersachsen","3","","",""
"Nie","1994","(Fach-)Abitur","Bremen","1","","",""
"Nie","1994","(Fach-)Abitur","Nordrhein-Westfalen","21","","",""
"Nie","1994","(Fach-)Abitur","Hessen","8","0.145167591711012","0.0632279157699029","0.227107267652122"
"Nie","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
"Nie","1994","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Nie","1994","(Fach-)Abitur","Bayern","15","","",""
"Nie","1994","(Fach-)Abitur","Saarland","","","",""
"Nie","1994","(Fach-)Abitur","Berlin","5","0.161131092177651","0.047196705271028","0.275065479084275"
"Nie","1994","(Fach-)Abitur","Brandenburg","1","","",""
"Nie","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","1994","(Fach-)Abitur","Sachsen","3","","",""
"Nie","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","1994","(Fach-)Abitur","Thueringen","1","","",""
"Nie","1994","AkademikerIn","Schleswig-Holstein","5","0.200315741724253","0.0330705795922733","0.367560903856233"
"Nie","1994","AkademikerIn","Hamburg","","","",""
"Nie","1994","AkademikerIn","Niedersachsen","8","0.110522404222998","0.0413827482927356","0.17966206015326"
"Nie","1994","AkademikerIn","Bremen","1","","",""
"Nie","1994","AkademikerIn","Nordrhein-Westfalen","19","","",""
"Nie","1994","AkademikerIn","Hessen","15","","",""
"Nie","1994","AkademikerIn","Rheinland-Pfalz,Saarland","3","","",""
"Nie","1994","AkademikerIn","Baden-Wuerttemberg","10","","",""
"Nie","1994","AkademikerIn","Bayern","41","0.24892991676235","0.183545804916076","0.314314028608623"
"Nie","1994","AkademikerIn","Saarland","","","",""
"Nie","1994","AkademikerIn","Berlin","11","","",""
"Nie","1994","AkademikerIn","Brandenburg","14","","",""
"Nie","1994","AkademikerIn","Mecklenburg-Vorpommern","9","0.10272930223806","0.0406905450485755","0.164768059427545"
"Nie","1994","AkademikerIn","Sachsen","23","","",""
"Nie","1994","AkademikerIn","Sachsen-Anhalt","10","","",""
"Nie","1994","AkademikerIn","Thueringen","7","0.0680858411644664","0.0226369338766412","0.113534748452292"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","1995","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","Hauptschule","Hamburg","","","",""
"Min 1x pro Woche","1995","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Woche","1995","Hauptschule","Bremen","","","",""
"Min 1x pro Woche","1995","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1995","Hauptschule","Hessen","","","",""
"Min 1x pro Woche","1995","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","Hauptschule","Bayern","","","",""
"Min 1x pro Woche","1995","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","1995","Hauptschule","Berlin","","","",""
"Min 1x pro Woche","1995","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","1995","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","1995","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","1995","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","Realschule","Hamburg","","","",""
"Min 1x pro Woche","1995","Realschule","Niedersachsen","","","",""
"Min 1x pro Woche","1995","Realschule","Bremen","","","",""
"Min 1x pro Woche","1995","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1995","Realschule","Hessen","","","",""
"Min 1x pro Woche","1995","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","Realschule","Bayern","","","",""
"Min 1x pro Woche","1995","Realschule","Saarland","","","",""
"Min 1x pro Woche","1995","Realschule","Berlin","","","",""
"Min 1x pro Woche","1995","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","1995","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","Realschule","Sachsen","","","",""
"Min 1x pro Woche","1995","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","Realschule","Thueringen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Hessen","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","1995","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","Hauptschule","Hamburg","","","",""
"Min 1x pro Monat","1995","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Monat","1995","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","1995","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","Hauptschule","Hessen","","","",""
"Min 1x pro Monat","1995","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","Hauptschule","Bayern","","","",""
"Min 1x pro Monat","1995","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","1995","Hauptschule","Berlin","","","",""
"Min 1x pro Monat","1995","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","1995","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","1995","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","1995","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","Realschule","Hamburg","","","",""
"Min 1x pro Monat","1995","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","1995","Realschule","Bremen","","","",""
"Min 1x pro Monat","1995","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","Realschule","Hessen","","","",""
"Min 1x pro Monat","1995","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","Realschule","Bayern","","","",""
"Min 1x pro Monat","1995","Realschule","Saarland","","","",""
"Min 1x pro Monat","1995","Realschule","Berlin","","","",""
"Min 1x pro Monat","1995","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","1995","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","Realschule","Sachsen","","","",""
"Min 1x pro Monat","1995","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","Realschule","Thueringen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Hamburg","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Hessen","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Bayern","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Berlin","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Thueringen","","","",""
"Seltener","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","1995","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","1995","(noch) kein Abschluss","Bremen","","","",""
"Seltener","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","1995","(noch) kein Abschluss","Hessen","","","",""
"Seltener","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Seltener","1995","(noch) kein Abschluss","Bayern","","","",""
"Seltener","1995","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1995","(noch) kein Abschluss","Berlin","","","",""
"Seltener","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","1995","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","1995","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","1995","Hauptschule","Hamburg","","","",""
"Seltener","1995","Hauptschule","Niedersachsen","","","",""
"Seltener","1995","Hauptschule","Bremen","","","",""
"Seltener","1995","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","1995","Hauptschule","Hessen","","","",""
"Seltener","1995","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","Hauptschule","Baden-Wuerttemberg","","","",""
"Seltener","1995","Hauptschule","Bayern","","","",""
"Seltener","1995","Hauptschule","Saarland","","","",""
"Seltener","1995","Hauptschule","Berlin","","","",""
"Seltener","1995","Hauptschule","Brandenburg","","","",""
"Seltener","1995","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","Hauptschule","Sachsen","","","",""
"Seltener","1995","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","1995","Hauptschule","Thueringen","","","",""
"Seltener","1995","Realschule","Schleswig-Holstein","","","",""
"Seltener","1995","Realschule","Hamburg","","","",""
"Seltener","1995","Realschule","Niedersachsen","","","",""
"Seltener","1995","Realschule","Bremen","","","",""
"Seltener","1995","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","1995","Realschule","Hessen","","","",""
"Seltener","1995","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","1995","Realschule","Bayern","","","",""
"Seltener","1995","Realschule","Saarland","","","",""
"Seltener","1995","Realschule","Berlin","","","",""
"Seltener","1995","Realschule","Brandenburg","","","",""
"Seltener","1995","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","Realschule","Sachsen","","","",""
"Seltener","1995","Realschule","Sachsen-Anhalt","","","",""
"Seltener","1995","Realschule","Thueringen","","","",""
"Seltener","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","1995","(Fach-)Abitur","Hamburg","","","",""
"Seltener","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","1995","(Fach-)Abitur","Bremen","","","",""
"Seltener","1995","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","1995","(Fach-)Abitur","Hessen","","","",""
"Seltener","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Seltener","1995","(Fach-)Abitur","Bayern","","","",""
"Seltener","1995","(Fach-)Abitur","Saarland","","","",""
"Seltener","1995","(Fach-)Abitur","Berlin","","","",""
"Seltener","1995","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","(Fach-)Abitur","Sachsen","","","",""
"Seltener","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","1995","(Fach-)Abitur","Thueringen","","","",""
"Seltener","1995","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","1995","AkademikerIn","Hamburg","","","",""
"Seltener","1995","AkademikerIn","Niedersachsen","","","",""
"Seltener","1995","AkademikerIn","Bremen","","","",""
"Seltener","1995","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","1995","AkademikerIn","Hessen","","","",""
"Seltener","1995","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","AkademikerIn","Baden-Wuerttemberg","","","",""
"Seltener","1995","AkademikerIn","Bayern","","","",""
"Seltener","1995","AkademikerIn","Saarland","","","",""
"Seltener","1995","AkademikerIn","Berlin","","","",""
"Seltener","1995","AkademikerIn","Brandenburg","","","",""
"Seltener","1995","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","AkademikerIn","Sachsen","","","",""
"Seltener","1995","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","1995","AkademikerIn","Thueringen","","","",""
"Nie","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nie","1995","(noch) kein Abschluss","Hamburg","","","",""
"Nie","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","1995","(noch) kein Abschluss","Bremen","","","",""
"Nie","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nie","1995","(noch) kein Abschluss","Hessen","","","",""
"Nie","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nie","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nie","1995","(noch) kein Abschluss","Bayern","","","",""
"Nie","1995","(noch) kein Abschluss","Saarland","","","",""
"Nie","1995","(noch) kein Abschluss","Berlin","","","",""
"Nie","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","1995","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","1995","(noch) kein Abschluss","Thueringen","","","",""
"Nie","1995","Hauptschule","Schleswig-Holstein","","","",""
"Nie","1995","Hauptschule","Hamburg","","","",""
"Nie","1995","Hauptschule","Niedersachsen","","","",""
"Nie","1995","Hauptschule","Bremen","","","",""
"Nie","1995","Hauptschule","Nordrhein-Westfalen","","","",""
"Nie","1995","Hauptschule","Hessen","","","",""
"Nie","1995","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","1995","Hauptschule","Baden-Wuerttemberg","","","",""
"Nie","1995","Hauptschule","Bayern","","","",""
"Nie","1995","Hauptschule","Saarland","","","",""
"Nie","1995","Hauptschule","Berlin","","","",""
"Nie","1995","Hauptschule","Brandenburg","","","",""
"Nie","1995","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","1995","Hauptschule","Sachsen","","","",""
"Nie","1995","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","1995","Hauptschule","Thueringen","","","",""
"Nie","1995","Realschule","Schleswig-Holstein","","","",""
"Nie","1995","Realschule","Hamburg","","","",""
"Nie","1995","Realschule","Niedersachsen","","","",""
"Nie","1995","Realschule","Bremen","","","",""
"Nie","1995","Realschule","Nordrhein-Westfalen","","","",""
"Nie","1995","Realschule","Hessen","","","",""
"Nie","1995","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","1995","Realschule","Baden-Wuerttemberg","","","",""
"Nie","1995","Realschule","Bayern","","","",""
"Nie","1995","Realschule","Saarland","","","",""
"Nie","1995","Realschule","Berlin","","","",""
"Nie","1995","Realschule","Brandenburg","","","",""
"Nie","1995","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","1995","Realschule","Sachsen","","","",""
"Nie","1995","Realschule","Sachsen-Anhalt","","","",""
"Nie","1995","Realschule","Thueringen","","","",""
"Nie","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","1995","(Fach-)Abitur","Hamburg","","","",""
"Nie","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","1995","(Fach-)Abitur","Bremen","","","",""
"Nie","1995","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","1995","(Fach-)Abitur","Hessen","","","",""
"Nie","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","1995","(Fach-)Abitur","Bayern","","","",""
"Nie","1995","(Fach-)Abitur","Saarland","","","",""
"Nie","1995","(Fach-)Abitur","Berlin","","","",""
"Nie","1995","(Fach-)Abitur","Brandenburg","","","",""
"Nie","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","1995","(Fach-)Abitur","Sachsen","","","",""
"Nie","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","1995","(Fach-)Abitur","Thueringen","","","",""
"Nie","1995","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","1995","AkademikerIn","Hamburg","","","",""
"Nie","1995","AkademikerIn","Niedersachsen","","","",""
"Nie","1995","AkademikerIn","Bremen","","","",""
"Nie","1995","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","1995","AkademikerIn","Hessen","","","",""
"Nie","1995","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","1995","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","1995","AkademikerIn","Bayern","","","",""
"Nie","1995","AkademikerIn","Saarland","","","",""
"Nie","1995","AkademikerIn","Berlin","","","",""
"Nie","1995","AkademikerIn","Brandenburg","","","",""
"Nie","1995","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","1995","AkademikerIn","Sachsen","","","",""
"Nie","1995","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","1995","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Niedersachsen","10","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Bremen","1","","",""
