"plh0258_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Schiitische Rel.gemeinschaft","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1995","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1995","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1996","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1996","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1996","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1996","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","1997","16-34 Jahre alt","kein Migrationshintergrund","906","0.314941578921875","0.299120091675409","0.330763066168342"
"Katholisch","1997","16-34 Jahre alt","direkter Migrationshintergrund","253","0.379891474744011","0.34572022483929","0.414062724648731"
"Katholisch","1997","16-34 Jahre alt","indirekter Migrationshintergrund","183","0.33887691303938","0.298693516850582","0.379060309228178"
"Katholisch","1997","35-65 Jahre alt","kein Migrationshintergrund","1337","0.308695748908394","0.296085208608208","0.321306289208579"
"Katholisch","1997","35-65 Jahre alt","direkter Migrationshintergrund","579","0.418500618420507","0.393056513658514","0.4439447231825"
"Katholisch","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1997","66 und älter","kein Migrationshintergrund","400","0.326505310354708","0.301610296314311","0.351400324395106"
"Katholisch","1997","66 und älter","direkter Migrationshintergrund","116","0.473570581364532","0.410136588947744","0.53700457378132"
"Katholisch","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","16-34 Jahre alt","kein Migrationshintergrund","1128","0.360660757334812","0.344304511592632","0.377017003076991"
"Evangelisch","1997","16-34 Jahre alt","direkter Migrationshintergrund","64","0.105356587281739","0.0837416952125995","0.126971479350879"
"Evangelisch","1997","16-34 Jahre alt","indirekter Migrationshintergrund","38","0.127860708579061","0.0995111718519344","0.156210245306188"
"Evangelisch","1997","35-65 Jahre alt","kein Migrationshintergrund","1756","0.374678875046214","0.36146546506707","0.387892285025358"
"Evangelisch","1997","35-65 Jahre alt","direkter Migrationshintergrund","134","0.139161080530328","0.121309184971984","0.157012976088671"
"Evangelisch","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","66 und älter","kein Migrationshintergrund","667","0.497115436997201","0.470571646553811","0.523659227440591"
"Evangelisch","1997","66 und älter","direkter Migrationshintergrund","57","0.314324737611206","0.255344280510103","0.373305194712308"
"Evangelisch","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","31","0.00997440770219601","0.00658959011190226","0.0133592252924898"
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","57","0.0723189972817296","0.0540832834095244","0.0905547111539347"
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","90","0.085582872647731","0.0618336120830535","0.109332133212408"
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","62","0.0144005807929775","0.0111484052485798","0.0176527563373753"
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","199","0.0909201083818733","0.0760916674159997","0.105748549347747"
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","325","0.297031878970909","0.264860728917771","0.329203029024048"
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","164","0.28042361646958","0.242288047514775","0.318559185424385"
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","338","0.169657361010847","0.150298512646113","0.189016209375581"
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","16-34 Jahre alt","kein Migrationshintergrund","1230","0.308940127975328","0.293201622140621","0.324678633810035"
"Konfessionslos","1997","16-34 Jahre alt","direkter Migrationshintergrund","75","0.14449807143083","0.119744449041548","0.169251693820113"
"Konfessionslos","1997","16-34 Jahre alt","indirekter Migrationshintergrund","55","0.164478738546008","0.133007189278423","0.195950287813593"
"Konfessionslos","1997","35-65 Jahre alt","kein Migrationshintergrund","1983","0.298417949980812","0.285927287818757","0.310908612142867"
"Konfessionslos","1997","35-65 Jahre alt","direkter Migrationshintergrund","184","0.176470338137382","0.156807781960956","0.196132894313807"
"Konfessionslos","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","66 und älter","kein Migrationshintergrund","280","0.160056674502887","0.140591332013893","0.179522016991881"
"Konfessionslos","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1998","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1998","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
