"plh0258_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Andere christlische Religionsgemeinschaft","1997","(Fach-)Abitur","60","0.0396802124564281","0.0277181736388052","0.051642251274051"
"Andere christlische Religionsgemeinschaft","1997","AkademikerInnen","36","0.0199884310991735","0.0134773385674282","0.0264995236309188"
"Islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","1997","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","1997","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","1997","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","1997","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","1997","(noch) kein Abschluss","217","0.185057839642179","0.158542229666131","0.211573449618226"
"Andere Religionsgemeinschaft","1997","Hauptschulabschluss","416","0.0308448054454294","0.026392893896357","0.0352967169945018"
"Andere Religionsgemeinschaft","1997","Realschulabschluss","55","0.0115691418020424","0.00779564291168599","0.0153426406923988"
"Andere Religionsgemeinschaft","1997","(Fach-)Abitur","90","0.0503578403672931","0.0369572535701656","0.0637584271644206"
"Andere Religionsgemeinschaft","1997","AkademikerInnen","","","",""
"Konfessionslos","1997","(noch) kein Abschluss","147","0.169224007051215","0.143622976875885","0.194825037226545"
"Konfessionslos","1997","Hauptschulabschluss","1216","0.180882911212182","0.17097161151763","0.190794210906734"
"Konfessionslos","1997","Realschulabschluss","1314","0.356366533742615","0.339466472749261","0.373266594735969"
"Konfessionslos","1997","(Fach-)Abitur","253","0.238551677408026","0.212434771244403","0.264668583571648"
"Konfessionslos","1997","AkademikerInnen","834","0.397322690194865","0.374557933317234","0.420087447072496"
"Christlich orthodox","1997","(noch) kein Abschluss","","","",""
"Christlich orthodox","1997","Hauptschulabschluss","","","",""
"Christlich orthodox","1997","Realschulabschluss","","","",""
"Christlich orthodox","1997","(Fach-)Abitur","","","",""
"Christlich orthodox","1997","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","1997","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","1997","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","1997","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","1997","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","1997","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","1997","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","1997","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","1997","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","1997","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","1997","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","1997","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","1997","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","1997","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","1997","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","1997","AkademikerInnen","","","",""
"Mehrfachnennung","1997","(noch) kein Abschluss","","","",""
"Mehrfachnennung","1997","Hauptschulabschluss","","","",""
"Mehrfachnennung","1997","Realschulabschluss","","","",""
"Mehrfachnennung","1997","(Fach-)Abitur","","","",""
"Mehrfachnennung","1997","AkademikerInnen","","","",""
"Katholisch","1998","(noch) kein Abschluss","","","",""
"Katholisch","1998","Hauptschulabschluss","","","",""
"Katholisch","1998","Realschulabschluss","","","",""
"Katholisch","1998","(Fach-)Abitur","","","",""
"Katholisch","1998","AkademikerInnen","","","",""
"Evangelisch","1998","(noch) kein Abschluss","","","",""
"Evangelisch","1998","Hauptschulabschluss","","","",""
"Evangelisch","1998","Realschulabschluss","","","",""
"Evangelisch","1998","(Fach-)Abitur","","","",""
"Evangelisch","1998","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","1998","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","1998","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","1998","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","1998","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","1998","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","1998","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","1998","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","1998","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","1998","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","1998","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","1998","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","1998","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","1998","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","1998","AkademikerInnen","","","",""
"Konfessionslos","1998","(noch) kein Abschluss","","","",""
"Konfessionslos","1998","Hauptschulabschluss","","","",""
"Konfessionslos","1998","Realschulabschluss","","","",""
"Konfessionslos","1998","(Fach-)Abitur","","","",""
"Konfessionslos","1998","AkademikerInnen","","","",""
"Christlich orthodox","1998","(noch) kein Abschluss","","","",""
"Christlich orthodox","1998","Hauptschulabschluss","","","",""
"Christlich orthodox","1998","Realschulabschluss","","","",""
"Christlich orthodox","1998","(Fach-)Abitur","","","",""
"Christlich orthodox","1998","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","1998","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","1998","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","1998","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","1998","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","1998","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","1998","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","1998","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","1998","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","1998","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","1998","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","1998","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","1998","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","1998","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","1998","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","1998","AkademikerInnen","","","",""
"Mehrfachnennung","1998","(noch) kein Abschluss","","","",""
"Mehrfachnennung","1998","Hauptschulabschluss","","","",""
"Mehrfachnennung","1998","Realschulabschluss","","","",""
"Mehrfachnennung","1998","(Fach-)Abitur","","","",""
"Mehrfachnennung","1998","AkademikerInnen","","","",""
"Katholisch","1999","(noch) kein Abschluss","","","",""
"Katholisch","1999","Hauptschulabschluss","","","",""
"Katholisch","1999","Realschulabschluss","","","",""
"Katholisch","1999","(Fach-)Abitur","","","",""
"Katholisch","1999","AkademikerInnen","","","",""
"Evangelisch","1999","(noch) kein Abschluss","","","",""
"Evangelisch","1999","Hauptschulabschluss","","","",""
"Evangelisch","1999","Realschulabschluss","","","",""
"Evangelisch","1999","(Fach-)Abitur","","","",""
"Evangelisch","1999","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","1999","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","1999","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","1999","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","1999","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","1999","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","1999","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","1999","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","1999","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","1999","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","1999","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","1999","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","1999","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","1999","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","1999","AkademikerInnen","","","",""
"Konfessionslos","1999","(noch) kein Abschluss","","","",""
"Konfessionslos","1999","Hauptschulabschluss","","","",""
"Konfessionslos","1999","Realschulabschluss","","","",""
"Konfessionslos","1999","(Fach-)Abitur","","","",""
"Konfessionslos","1999","AkademikerInnen","","","",""
"Christlich orthodox","1999","(noch) kein Abschluss","","","",""
"Christlich orthodox","1999","Hauptschulabschluss","","","",""
"Christlich orthodox","1999","Realschulabschluss","","","",""
"Christlich orthodox","1999","(Fach-)Abitur","","","",""
"Christlich orthodox","1999","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","1999","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","1999","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","1999","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","1999","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","1999","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","1999","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","1999","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","1999","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","1999","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","1999","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","1999","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","1999","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","1999","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","1999","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","1999","AkademikerInnen","","","",""
"Mehrfachnennung","1999","(noch) kein Abschluss","","","",""
"Mehrfachnennung","1999","Hauptschulabschluss","","","",""
"Mehrfachnennung","1999","Realschulabschluss","","","",""
"Mehrfachnennung","1999","(Fach-)Abitur","","","",""
"Mehrfachnennung","1999","AkademikerInnen","","","",""
"Katholisch","2000","(noch) kein Abschluss","","","",""
"Katholisch","2000","Hauptschulabschluss","","","",""
"Katholisch","2000","Realschulabschluss","","","",""
"Katholisch","2000","(Fach-)Abitur","","","",""
"Katholisch","2000","AkademikerInnen","","","",""
"Evangelisch","2000","(noch) kein Abschluss","","","",""
"Evangelisch","2000","Hauptschulabschluss","","","",""
"Evangelisch","2000","Realschulabschluss","","","",""
"Evangelisch","2000","(Fach-)Abitur","","","",""
"Evangelisch","2000","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2000","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2000","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2000","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2000","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2000","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2000","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2000","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2000","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2000","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2000","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2000","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2000","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2000","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2000","AkademikerInnen","","","",""
"Konfessionslos","2000","(noch) kein Abschluss","","","",""
"Konfessionslos","2000","Hauptschulabschluss","","","",""
"Konfessionslos","2000","Realschulabschluss","","","",""
"Konfessionslos","2000","(Fach-)Abitur","","","",""
"Konfessionslos","2000","AkademikerInnen","","","",""
"Christlich orthodox","2000","(noch) kein Abschluss","","","",""
"Christlich orthodox","2000","Hauptschulabschluss","","","",""
"Christlich orthodox","2000","Realschulabschluss","","","",""
"Christlich orthodox","2000","(Fach-)Abitur","","","",""
"Christlich orthodox","2000","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2000","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2000","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2000","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2000","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2000","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2000","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2000","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2000","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2000","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2000","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2000","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2000","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2000","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2000","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2000","AkademikerInnen","","","",""
"Mehrfachnennung","2000","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2000","Hauptschulabschluss","","","",""
"Mehrfachnennung","2000","Realschulabschluss","","","",""
"Mehrfachnennung","2000","(Fach-)Abitur","","","",""
"Mehrfachnennung","2000","AkademikerInnen","","","",""
"Katholisch","2001","(noch) kein Abschluss","","","",""
"Katholisch","2001","Hauptschulabschluss","","","",""
"Katholisch","2001","Realschulabschluss","","","",""
"Katholisch","2001","(Fach-)Abitur","","","",""
"Katholisch","2001","AkademikerInnen","","","",""
"Evangelisch","2001","(noch) kein Abschluss","","","",""
"Evangelisch","2001","Hauptschulabschluss","","","",""
"Evangelisch","2001","Realschulabschluss","","","",""
"Evangelisch","2001","(Fach-)Abitur","","","",""
"Evangelisch","2001","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2001","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2001","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2001","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2001","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2001","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2001","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2001","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2001","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2001","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2001","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2001","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2001","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2001","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2001","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2001","AkademikerInnen","","","",""
"Konfessionslos","2001","(noch) kein Abschluss","","","",""
"Konfessionslos","2001","Hauptschulabschluss","","","",""
"Konfessionslos","2001","Realschulabschluss","","","",""
"Konfessionslos","2001","(Fach-)Abitur","","","",""
"Konfessionslos","2001","AkademikerInnen","","","",""
"Christlich orthodox","2001","(noch) kein Abschluss","","","",""
"Christlich orthodox","2001","Hauptschulabschluss","","","",""
"Christlich orthodox","2001","Realschulabschluss","","","",""
"Christlich orthodox","2001","(Fach-)Abitur","","","",""
"Christlich orthodox","2001","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2001","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2001","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2001","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2001","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2001","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2001","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2001","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2001","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2001","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2001","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2001","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2001","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2001","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2001","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2001","AkademikerInnen","","","",""
"Mehrfachnennung","2001","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2001","Hauptschulabschluss","","","",""
"Mehrfachnennung","2001","Realschulabschluss","","","",""
"Mehrfachnennung","2001","(Fach-)Abitur","","","",""
"Mehrfachnennung","2001","AkademikerInnen","","","",""
"Katholisch","2002","(noch) kein Abschluss","","","",""
"Katholisch","2002","Hauptschulabschluss","","","",""
"Katholisch","2002","Realschulabschluss","","","",""
"Katholisch","2002","(Fach-)Abitur","","","",""
"Katholisch","2002","AkademikerInnen","","","",""
"Evangelisch","2002","(noch) kein Abschluss","","","",""
"Evangelisch","2002","Hauptschulabschluss","","","",""
"Evangelisch","2002","Realschulabschluss","","","",""
"Evangelisch","2002","(Fach-)Abitur","","","",""
"Evangelisch","2002","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2002","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2002","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2002","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2002","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2002","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2002","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2002","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2002","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2002","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2002","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2002","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2002","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2002","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2002","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2002","AkademikerInnen","","","",""
"Konfessionslos","2002","(noch) kein Abschluss","","","",""
"Konfessionslos","2002","Hauptschulabschluss","","","",""
"Konfessionslos","2002","Realschulabschluss","","","",""
"Konfessionslos","2002","(Fach-)Abitur","","","",""
"Konfessionslos","2002","AkademikerInnen","","","",""
"Christlich orthodox","2002","(noch) kein Abschluss","","","",""
"Christlich orthodox","2002","Hauptschulabschluss","","","",""
"Christlich orthodox","2002","Realschulabschluss","","","",""
"Christlich orthodox","2002","(Fach-)Abitur","","","",""
"Christlich orthodox","2002","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2002","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2002","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2002","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2002","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2002","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2002","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2002","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2002","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2002","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2002","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2002","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2002","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2002","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2002","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2002","AkademikerInnen","","","",""
"Mehrfachnennung","2002","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2002","Hauptschulabschluss","","","",""
"Mehrfachnennung","2002","Realschulabschluss","","","",""
"Mehrfachnennung","2002","(Fach-)Abitur","","","",""
"Mehrfachnennung","2002","AkademikerInnen","","","",""
"Katholisch","2003","(noch) kein Abschluss","266","0.291791634312557","0.261976325900251","0.321606942724862"
"Katholisch","2003","Hauptschulabschluss","3049","0.372006747823642","0.361696281346596","0.382317214300688"
"Katholisch","2003","Realschulabschluss","1424","0.259857279447498","0.248534606553544","0.271179952341453"
"Katholisch","2003","(Fach-)Abitur","752","0.317151055729895","0.298674724970945","0.335627386488845"
"Katholisch","2003","AkademikerInnen","1061","0.254585545251978","0.241648951760332","0.267522138743623"
"Evangelisch","2003","(noch) kein Abschluss","263","0.295791309784692","0.26585724068285","0.325725378886535"
"Evangelisch","2003","Hauptschulabschluss","2969","0.376177963125696","0.365844344042405","0.386511582208987"
"Evangelisch","2003","Realschulabschluss","1889","0.337168291348206","0.324962982265055","0.349373600431358"
"Evangelisch","2003","(Fach-)Abitur","825","0.356345235396732","0.337330849712661","0.375359621080803"
"Evangelisch","2003","AkademikerInnen","1389","0.322766161973717","0.308882070085696","0.336650253861737"
"Andere christlische Religionsgemeinschaft","2003","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2003","Hauptschulabschluss","238","0.0206225779951383","0.0175909777157333","0.0236541782745433"
"Andere christlische Religionsgemeinschaft","2003","Realschulabschluss","74","0.00958057923728928","0.00706562991249131","0.0120955285620873"
"Andere christlische Religionsgemeinschaft","2003","(Fach-)Abitur","82","0.0312682067886529","0.0243582776964847","0.038178135880821"
"Andere christlische Religionsgemeinschaft","2003","AkademikerInnen","80","0.0293868370772105","0.0243714591252026","0.0344022150292183"
"Islamische Religionsgemeinschaft","2003","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2003","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2003","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2003","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2003","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2003","(noch) kein Abschluss","119","0.169553687719634","0.144942545957978","0.19416482948129"
"Andere Religionsgemeinschaft","2003","Hauptschulabschluss","459","0.0414493629538765","0.0371973764510367","0.0457013494567162"
"Andere Religionsgemeinschaft","2003","Realschulabschluss","84","0.0152384342324031","0.0120757233069903","0.018401145157816"
"Andere Religionsgemeinschaft","2003","(Fach-)Abitur","117","0.0432770956648067","0.0351983773463103","0.0513558139833031"
"Andere Religionsgemeinschaft","2003","AkademikerInnen","70","0.0193658269401323","0.0152734494192169","0.0234582044610477"
"Konfessionslos","2003","(noch) kein Abschluss","219","0.210351146039613","0.183620355210688","0.237081936868538"
"Konfessionslos","2003","Hauptschulabschluss","1727","0.189743348101647","0.181379233023003","0.198107463180291"
"Konfessionslos","2003","Realschulabschluss","2292","0.378155415734603","0.36563554422829","0.390675287240916"
"Konfessionslos","2003","(Fach-)Abitur","661","0.251958406419913","0.234721964264617","0.26919484857521"
"Konfessionslos","2003","AkademikerInnen","1756","0.373895628756963","0.3595274170867","0.388263840427226"
"Christlich orthodox","2003","(noch) kein Abschluss","","","",""
"Christlich orthodox","2003","Hauptschulabschluss","","","",""
"Christlich orthodox","2003","Realschulabschluss","","","",""
"Christlich orthodox","2003","(Fach-)Abitur","","","",""
"Christlich orthodox","2003","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2003","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2003","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2003","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2003","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2003","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2003","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2003","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2003","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2003","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2003","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2003","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2003","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2003","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2003","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2003","AkademikerInnen","","","",""
"Mehrfachnennung","2003","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2003","Hauptschulabschluss","","","",""
"Mehrfachnennung","2003","Realschulabschluss","","","",""
"Mehrfachnennung","2003","(Fach-)Abitur","","","",""
"Mehrfachnennung","2003","AkademikerInnen","","","",""
"Katholisch","2004","(noch) kein Abschluss","","","",""
"Katholisch","2004","Hauptschulabschluss","","","",""
"Katholisch","2004","Realschulabschluss","","","",""
"Katholisch","2004","(Fach-)Abitur","","","",""
"Katholisch","2004","AkademikerInnen","","","",""
"Evangelisch","2004","(noch) kein Abschluss","","","",""
"Evangelisch","2004","Hauptschulabschluss","","","",""
"Evangelisch","2004","Realschulabschluss","","","",""
"Evangelisch","2004","(Fach-)Abitur","","","",""
"Evangelisch","2004","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2004","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2004","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2004","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2004","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2004","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2004","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2004","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2004","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2004","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2004","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2004","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2004","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2004","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2004","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2004","AkademikerInnen","","","",""
"Konfessionslos","2004","(noch) kein Abschluss","","","",""
"Konfessionslos","2004","Hauptschulabschluss","","","",""
"Konfessionslos","2004","Realschulabschluss","","","",""
"Konfessionslos","2004","(Fach-)Abitur","","","",""
"Konfessionslos","2004","AkademikerInnen","","","",""
"Christlich orthodox","2004","(noch) kein Abschluss","","","",""
"Christlich orthodox","2004","Hauptschulabschluss","","","",""
"Christlich orthodox","2004","Realschulabschluss","","","",""
"Christlich orthodox","2004","(Fach-)Abitur","","","",""
"Christlich orthodox","2004","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2004","(noch) kein Abschluss","","","",""
