"plh0258_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Christlich orthodox","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","1997","(noch) kein Abschluss","kein Migrationshintergrund","67","0.309665924376313","0.256359993187626","0.362971855565"
"Katholisch","1997","(noch) kein Abschluss","direkter Migrationshintergrund","182","0.431135196225019","0.385878750133237","0.476391642316801"
"Katholisch","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1997","Hauptschulabschluss","kein Migrationshintergrund","1437","0.359207617122791","0.344859399801252","0.37355583444433"
"Katholisch","1997","Hauptschulabschluss","direkter Migrationshintergrund","526","0.457841891364111","0.43055875658609","0.485125026142132"
"Katholisch","1997","Hauptschulabschluss","indirekter Migrationshintergrund","87","0.420745295584259","0.355211659760594","0.486278931407925"
"Katholisch","1997","Realschulabschluss","kein Migrationshintergrund","583","0.245606715175532","0.229680107466816","0.261533322884248"
"Katholisch","1997","Realschulabschluss","direkter Migrationshintergrund","57","0.423395183129879","0.344324671130229","0.502465695129529"
"Katholisch","1997","Realschulabschluss","indirekter Migrationshintergrund","46","0.322773467373925","0.242092865002618","0.403454069745232"
"Katholisch","1997","(Fach-)Abitur","kein Migrationshintergrund","212","0.334895860815987","0.299782849938675","0.370008871693298"
"Katholisch","1997","(Fach-)Abitur","direkter Migrationshintergrund","93","0.392412917148125","0.333733852000681","0.451091982295569"
"Katholisch","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","1997","AkademikerInnen","kein Migrationshintergrund","294","0.253193784110773","0.231711710083779","0.274675858137767"
"Katholisch","1997","AkademikerInnen","direkter Migrationshintergrund","50","0.283794848492104","0.218296044302989","0.349293652681219"
"Katholisch","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","(noch) kein Abschluss","kein Migrationshintergrund","104","0.426510067588661","0.36949013332835","0.483530001848971"
"Evangelisch","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","Hauptschulabschluss","kein Migrationshintergrund","1724","0.431897816559286","0.417083888188026","0.446711744930546"
"Evangelisch","1997","Hauptschulabschluss","direkter Migrationshintergrund","129","0.170523393181023","0.14992811889073","0.191118667471316"
"Evangelisch","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","Realschulabschluss","kein Migrationshintergrund","914","0.364218258446463","0.346413374789303","0.382023142103623"
"Evangelisch","1997","Realschulabschluss","direkter Migrationshintergrund","38","0.28743114585113","0.215007098305711","0.359855193396549"
"Evangelisch","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","(Fach-)Abitur","kein Migrationshintergrund","252","0.376671623014381","0.340621375009445","0.412721871019318"
"Evangelisch","1997","(Fach-)Abitur","direkter Migrationshintergrund","34","0.115715107831741","0.0772737776132269","0.154156438050255"
"Evangelisch","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","1997","AkademikerInnen","kein Migrationshintergrund","493","0.332424950953311","0.30915247544915","0.355697426457472"
"Evangelisch","1997","AkademikerInnen","direkter Migrationshintergrund","35","0.188281743209391","0.131485558967859","0.245077927450922"
"Evangelisch","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.100338379774504","0.0728820606480574","0.12779469890095"
"Andere christlische Religionsgemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","38","0.00901455508362553","0.00618790341453304","0.011841206752718"
"Andere christlische Religionsgemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","144","0.0700612430605367","0.0560834173978991","0.0840390687231743"
"Andere christlische Religionsgemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","38","0.0878651969466256","0.0502851082286361","0.125445285664615"
"Andere christlische Religionsgemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","181","0.359062518060131","0.315223376014886","0.402901660105375"
"Andere Religionsgemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.463860340442425","0.35099774127149","0.576722939613359"
"Andere Religionsgemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","348","0.179723925751023","0.158697933670955","0.200749917831091"
"Andere Religionsgemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","57","0.215521514598016","0.160938731225174","0.270104297970858"
"Andere Religionsgemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","31","0.207519597804768","0.13753909477782","0.277500100831717"
"Andere Religionsgemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","75","0.216426268738715","0.166938007770191","0.265914529707238"
"Andere Religionsgemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","(noch) kein Abschluss","kein Migrationshintergrund","112","0.245510259014502","0.195889813259712","0.295130704769292"
"Konfessionslos","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","Hauptschulabschluss","kein Migrationshintergrund","1073","0.19375889191349","0.181938556589812","0.205579227237169"
"Konfessionslos","1997","Hauptschulabschluss","direkter Migrationshintergrund","130","0.118420312762939","0.100726663443644","0.136113962082234"
"Konfessionslos","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","Realschulabschluss","kein Migrationshintergrund","1269","0.372176737836192","0.354291382547713","0.390062093124671"
"Konfessionslos","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","(Fach-)Abitur","kein Migrationshintergrund","213","0.256847402027977","0.224342793150864","0.28935201090509"
"Konfessionslos","1997","(Fach-)Abitur","direkter Migrationshintergrund","34","0.180920016429803","0.134659152566354","0.227180880293252"
"Konfessionslos","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1997","AkademikerInnen","kein Migrationshintergrund","771","0.399407818347117","0.375211803343953","0.42360383335028"
"Konfessionslos","1997","AkademikerInnen","direkter Migrationshintergrund","60","0.389688268195494","0.318837115247965","0.460539421143024"
"Konfessionslos","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Katholisch","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Katholisch","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Katholisch","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Katholisch","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"Katholisch","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Katholisch","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Evangelisch","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Evangelisch","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"Evangelisch","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Evangelisch","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
