"plh0258_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Konfessionslos","1998","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1998","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1998","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1998","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1998","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1998","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1998","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1998","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1998","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1998","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1998","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1998","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1998","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1998","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1998","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1998","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1998","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1998","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1998","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1998","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1998","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1998","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1998","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1998","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1998","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1998","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1998","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1999","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1999","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1999","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1999","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1999","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1999","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1999","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1999","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1999","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1999","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2000","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2000","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2000","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2000","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2000","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2000","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2000","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2000","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2000","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2000","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
